R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
155,25,1600,180,25,1900,200,100,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GRawX,GRawY,GRawZ,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z,aRawR,aRawP,aPT1R,aPT1P,aPT2R,aPT2P
291.538,70.947,-137.199,-24.541,-11.000,13.019,15.749,-0.839,-0.750,12.008,-0.532,-1.164,11.458,34.143,28.309,-3.568,3.994,-5.801,2.646
291.550,113.917,-131.827,0.605,-15.182,-15.253,12.775,-1.487,-1.187,12.046,-0.655,-1.097,11.553,-37.571,37.363,-5.588,7.008,-5.419,3.233
291.561,67.285,-76.284,-20.879,1.185,-14.750,13.565,-1.489,-1.728,12.135,-0.831,-1.166,11.645,-47.312,-3.387,-8.048,6.930,-5.709,4.063
291.572,39.208,-66.640,-9.892,9.613,9.218,11.029,-1.065,-1.305,12.194,-0.920,-1.247,11.757,32.230,-33.792,-6.088,4.969,-6.040,4.455
291.584,55.200,-117.545,6.098,-2.500,8.162,7.702,-1.179,-0.913,12.095,-0.958,-1.234,11.839,45.249,12.566,-4.302,5.554,-5.934,4.608
291.595,37.865,-55.897,-2.812,-0.761,-6.121,5.424,-1.158,-1.143,11.823,-1.002,-1.193,11.866,-48.200,5.322,-5.501,5.572,-5.728,4.805
291.607,9.666,-16.711,-13.554,9.239,-4.124,10.942,-0.749,-1.032,11.729,-1.014,-1.147,11.843,-16.072,-38.332,-5.022,3.641,-5.515,4.874
291.618,-4.616,-14.026,-22.954,14.995,2.931,12.149,-0.798,-0.667,11.757,-1.042,-1.086,11.832,8.641,-50.214,-3.241,3.878,-5.226,5.016
291.629,25.292,-32.459,9.272,12.379,-6.574,9.125,-0.345,-1.046,11.667,-0.964,-1.065,11.819,-23.157,-47.770,-5.125,1.690,-5.137,4.650
291.641,18.577,-21.716,30.025,13.313,-7.422,8.535,0.365,-1.370,11.596,-0.762,-1.094,11.798,-25.153,-49.674,-6.741,-1.792,-5.292,3.683
291.652,-21.096,-7.434,14.644,-0.122,-0.150,6.179,0.571,-1.083,11.516,-0.504,-1.095,11.772,-1.399,1.132,-5.371,-2.831,-5.312,2.442
291.663,-11.696,-13.904,7.685,-6.883,0.919,9.994,0.293,-0.713,11.565,-0.333,-1.049,11.732,4.336,34.460,-3.529,-1.451,-5.110,1.620
291.675,-23.293,-1.574,20.869,-3.290,-10.051,7.314,-0.094,-1.273,11.316,-0.290,-1.072,11.669,-51.439,14.834,-6.425,0.477,-5.253,1.419
291.686,-41.482,31.629,24.043,9.326,-6.373,8.672,0.049,-1.469,11.232,-0.271,-1.149,11.592,-26.598,-40.931,-7.459,-0.250,-5.665,1.335
291.697,-34.646,37.855,28.682,9.671,3.032,9.469,0.283,-1.362,11.203,-0.171,-1.196,11.533,12.632,-44.226,-6.937,-1.438,-5.926,0.845
291.708,-67.118,16.492,24.043,6.049,11.646,11.661,0.755,-0.559,11.257,-0.000,-1.131,11.483,41.580,-20.166,-2.838,-3.836,-5.629,0.000
291.719,-49.173,25.037,11.592,-12.681,-3.218,12.336,0.258,-0.455,11.408,0.125,-0.985,11.459,-10.316,44.869,-2.287,-1.298,-4.918,-0.625
291.729,-60.037,26.868,20.625,-0.100,11.144,13.471,-0.232,-0.366,11.406,0.046,-0.954,11.438,39.616,0.329,-1.838,1.169,-4.772,-0.231
291.740,-84.696,52.381,26.363,3.542,25.471,17.186,-0.536,0.058,11.607,-0.067,-0.879,11.445,55.463,-6.579,0.288,2.647,-4.393,0.338
291.750,-56.497,57.875,4.389,3.987,1.975,14.657,-0.635,0.605,11.782,-0.191,-0.597,11.497,7.414,-15.096,2.937,3.083,-2.973,0.955
291.760,-63.455,68.373,8.052,14.585,-2.407,7.616,-0.704,0.675,11.700,-0.333,-0.372,11.567,-8.326,-61.324,3.300,3.439,-1.846,1.650
291.771,-51.492,29.554,29.048,-6.229,2.909,6.380,-0.756,0.549,11.498,-0.334,-0.219,11.577,18.082,41.636,2.729,3.759,-1.083,1.653
291.781,-25.490,49.208,28.926,-2.636,1.415,13.946,-0.730,0.573,11.489,-0.407,-0.092,11.533,5.698,10.658,2.854,3.633,-0.457,2.022
291.791,-47.342,41.029,51.388,4.490,15.426,14.053,-0.802,0.726,11.542,-0.490,-0.003,11.533,46.299,-12.150,3.593,3.971,-0.018,2.435
291.802,-15.602,45.301,30.391,4.447,-10.130,8.765,-0.578,1.031,11.579,-0.528,0.256,11.556,-45.888,-18.374,5.085,2.849,1.268,2.618
291.812,29.808,16.003,46.383,10.267,-13.026,10.037,-0.199,0.781,11.571,-0.497,0.395,11.567,-42.236,-31.994,3.862,0.985,1.957,2.461
291.823,35.668,-28.675,35.518,-22.352,-12.394,8.772,-0.275,0.309,11.540,-0.330,0.442,11.569,-27.314,55.838,1.537,1.367,2.190,1.636
291.833,28.710,-17.688,34.542,-11.474,-14.873,16.051,-0.587,-0.224,11.379,-0.347,0.368,11.516,-37.027,27.684,-1.131,2.953,1.835,1.726
291.843,-4.249,-1.086,28.072,-7.422,0.359,3.786,-0.941,-0.764,11.290,-0.418,0.164,11.524,2.470,62.898,-3.861,4.758,0.818,2.081
291.854,19.554,-4.016,6.343,-1.666,7.702,13.888,-1.019,-0.146,11.356,-0.529,0.021,11.450,28.852,5.994,-0.737,5.130,0.108,2.649
291.864,-5.958,-4.138,8.174,-5.166,23.430,16.928,-1.057,0.557,11.431,-0.617,-0.001,11.427,52.960,10.138,2.780,5.284,-0.005,3.095
291.875,13.450,18.811,-0.737,15.210,0.689,12.925,-0.462,0.850,11.500,-0.710,0.168,11.431,1.980,-49.627,4.227,2.295,0.842,3.560
291.885,0.388,-32.459,7.685,-1.250,16.676,13.881,-0.454,1.224,11.538,-0.629,0.276,11.439,50.137,3.299,6.055,2.245,1.382,3.151
291.895,20.409,-12.683,-4.155,3.233,-1.250,17.567,-0.496,1.562,11.624,-0.641,0.523,11.445,-4.005,-10.408,7.650,2.424,2.616,3.207
291.906,7.591,-35.145,-0.737,8.880,6.588,9.850,-0.500,1.544,11.637,-0.635,0.680,11.503,26.430,-36.865,7.555,2.443,3.383,3.158
291.916,38.598,-22.937,-14.043,-6.897,-7.874,16.432,-0.430,1.473,11.697,-0.572,0.863,11.500,-23.851,20.744,7.179,2.089,4.290,2.844
291.926,-20.363,-56.630,-28.203,5.870,9.699,12.228,-0.669,1.185,11.699,-0.618,0.877,11.564,35.585,-20.620,5.780,3.259,4.335,3.053
291.937,35.057,-43.568,-36.016,-6.265,-1.645,15.591,-0.803,1.264,11.799,-0.615,0.948,11.550,-5.595,21.793,6.105,3.873,4.687,3.040
291.947,-23.293,-53.212,-34.429,2.953,17.545,8.636,-0.761,1.473,11.421,-0.684,0.957,11.586,62.548,-8.591,7.336,3.784,4.717,3.370
291.958,22.972,-34.900,-26.494,0.021,2.205,11.338,-0.797,1.680,11.610,-0.709,1.073,11.553,11.014,-0.106,8.220,3.889,5.300,3.499
291.968,-5.348,-86.538,-35.894,-0.308,26.541,15.807,-0.727,2.172,11.522,-0.750,1.129,11.552,59.248,0.573,10.662,3.553,5.574,3.699
291.978,15.770,-78.847,-34.185,3.520,3.190,8.349,-0.735,2.367,11.725,-0.782,1.331,11.568,19.405,-21.510,11.399,3.519,6.553,3.844
291.989,-5.958,-124.869,-43.463,-7.321,26.038,19.061,-1.023,1.877,11.564,-0.814,1.334,11.554,51.922,12.789,9.191,4.994,6.574,4.005
291.999,-1.808,-104.849,-31.255,2.363,-0.316,3.915,-1.430,1.668,11.637,-0.931,1.414,11.578,-3.955,-31.051,8.103,6.940,6.944,4.566
292.009,-18.532,-147.331,-29.912,-12.056,21.346,17.668,-1.501,1.025,11.401,-0.997,1.265,11.531,44.965,23.525,5.097,7.476,6.243,4.918
292.020,7.469,-125.968,-19.292,7.939,-8.413,2.680,-1.657,0.774,11.431,-1.155,1.227,11.537,-45.139,-41.980,3.840,8.235,6.048,5.689
292.030,-21.096,-171.013,-25.518,-9.067,11.812,14.427,-1.187,0.283,11.074,-1.140,1.013,11.447,34.746,25.946,1.458,6.123,5.037,5.669
292.041,-3.639,-130.484,-19.780,15.074,-9.742,2.845,-1.068,0.462,11.211,-1.209,0.969,11.434,-32.436,-56.074,2.352,5.444,4.823,6.019
292.052,-22.438,-152.092,-37.359,-6.624,12.293,11.912,-0.615,0.536,11.084,-1.076,0.856,11.367,42.068,21.166,2.767,3.177,4.293,5.395
292.062,-22.438,-110.342,-50.543,9.433,6.502,12.997,-0.514,1.201,11.232,-1.055,0.911,11.337,22.052,-33.005,6.101,2.608,4.577,5.306
292.073,-5.714,-181.756,-40.899,-3.154,15.117,8.794,-0.643,1.437,11.211,-0.959,0.944,11.330,58.312,10.228,7.296,3.261,4.752,4.826
292.084,4.905,-184.685,-51.031,-15.785,-7.601,7.328,-1.150,0.753,11.069,-0.942,0.951,11.281,-23.607,56.249,3.874,5.924,4.808,4.759
292.095,-36.965,-176.751,-35.772,1.753,4.203,12.530,-1.033,0.473,10.949,-0.983,0.815,11.234,18.385,-7.559,2.467,5.389,4.139,4.993
292.105,-29.030,-135.367,-52.496,0.524,-11.093,0.653,-0.781,0.234,11.193,-0.946,0.775,11.247,-85.722,-2.703,1.199,3.992,3.931,4.799
292.116,-66.385,-176.995,-47.735,-1.947,18.896,20.369,-0.686,0.316,11.115,-0.904,0.610,11.191,42.743,4.010,1.629,3.534,3.113,4.617
292.126,-86.283,-112.051,-54.083,11.912,0.819,4.828,-0.601,0.971,11.431,-0.923,0.698,11.254,3.647,-67.686,4.855,3.003,3.542,4.682
292.136,-75.296,-148.551,-33.697,-0.740,15.512,14.492,-0.370,1.090,11.513,-0.797,0.731,11.282,46.934,1.997,5.408,1.837,3.700,4.039
292.147,-48.440,-101.919,-52.130,4.972,1.774,19.945,0.000,1.140,11.950,-0.724,0.850,11.344,4.936,-13.951,5.456,-0.002,4.281,3.643
292.157,-59.915,-126.944,-52.008,10.353,9.189,13.148,0.257,1.124,11.889,-0.604,0.893,11.462,28.786,-32.855,5.402,-1.237,4.451,3.011
292.168,-30.251,-159.294,-50.909,1.767,-7.996,12.861,0.255,0.888,12.087,-0.456,0.950,11.538,-31.649,-6.660,4.204,-1.209,4.708,2.261
292.178,-46.731,-203.729,-42.608,-12.717,11.438,17.122,-0.297,0.951,12.162,-0.351,0.881,11.626,28.219,31.716,4.472,1.395,4.334,1.727
292.188,-39.651,-137.321,-40.655,-8.708,-6.983,14.722,-0.804,0.635,12.272,-0.416,0.878,11.719,-22.221,28.135,2.957,3.748,4.285,2.028
292.199,-69.681,-137.199,-36.871,0.352,9.786,10.741,-1.208,-0.030,12.145,-0.553,0.674,11.817,42.340,-1.388,-0.141,5.685,3.265,2.678
292.209,-46.121,-104.849,-35.406,0.301,-4.670,7.709,-1.323,-0.303,12.054,-0.699,0.525,11.858,-31.202,-1.918,-1.436,6.267,2.533,3.375
292.220,-67.240,-117.178,-10.869,1.013,18.142,11.783,-1.279,-0.593,11.792,-0.798,0.241,11.852,56.928,-2.682,-2.863,6.189,1.164,3.852
292.230,-21.340,-88.369,-17.949,-4.713,3.693,18.745,-1.004,-0.442,12.047,-0.833,0.127,11.826,10.822,13.864,-2.095,4.763,0.614,4.034
292.240,-25.002,-111.197,-3.789,-3.161,14.772,19.176,-1.127,-0.257,11.918,-0.879,-0.015,11.812,37.256,7.444,-1.234,5.404,-0.076,4.259
292.251,-29.152,-78.481,-6.840,-9.520,-3.290,14.808,-1.263,-0.222,12.137,-0.937,-0.006,11.854,-10.593,32.127,-1.045,5.947,-0.032,4.526
292.261,-27.688,-25.745,3.779,5.288,14.952,16.575,-1.100,0.474,12.211,-1.041,-0.034,11.904,40.695,-13.334,2.215,5.150,-0.164,5.003
292.271,-39.040,-6.335,5.732,1.803,11.567,11.036,-1.173,0.792,12.332,-1.090,0.096,11.987,45.993,-6.439,3.664,5.427,0.457,5.200
292.282,-34.890,10.266,19.282,17.596,5.460,18.803,-0.386,1.091,12.510,-1.102,0.261,12.046,11.977,-41.966,4.985,1.764,1.240,5.232
292.292,-4.616,18.201,14.888,7.652,2.205,11.136,-0.085,1.379,12.723,-0.948,0.476,12.182,9.276,-33.997,6.191,0.384,2.235,4.448
292.303,16.991,37.488,24.776,5.654,-19.694,8.420,0.089,1.314,12.707,-0.799,0.711,12.289,-62.781,-14.796,5.907,-0.399,3.306,3.717
292.313,11.619,25.891,56.637,2.960,3.369,6.071,-0.087,1.004,12.490,-0.667,0.732,12.365,26.527,-23.100,4.602,0.401,3.385,3.086
292.323,48.486,54.945,32.833,-2.586,-10.461,9.584,-0.051,0.449,12.243,-0.545,0.759,12.353,-46.522,10.337,2.105,0.241,3.516,2.525
292.334,54.956,66.420,34.786,7.853,-7.156,11.474,0.186,0.191,12.071,-0.461,0.660,12.316,-27.247,-30.160,0.907,-0.886,3.069,2.142
292.344,28.465,42.493,47.237,-1.027,8.040,5.834,0.162,0.326,11.770,-0.324,0.540,12.257,53.643,5.908,1.591,-0.792,2.523,1.514
292.354,18.700,82.534,38.448,-0.222,6.078,8.550,0.262,0.329,11.532,-0.232,0.491,12.145,35.418,1.216,1.635,-1.305,2.318,1.098
292.365,43.969,70.571,58.590,10.813,2.054,12.078,0.459,0.368,11.363,-0.149,0.472,12.013,7.227,-41.453,1.854,-2.313,2.251,0.712
292.375,60.083,16.125,69.699,-21.066,-4.476,11.661,0.195,0.223,11.254,0.046,0.463,11.886,-10.536,59.365,1.138,-0.994,2.235,-0.226
292.385,56.054,62.880,34.908,-9.038,-3.089,13.953,-0.128,0.101,11.307,0.002,0.406,11.774,-10.532,32.328,0.512,0.652,1.979,-0.011
292.396,23.460,97.671,41.988,18.544,10.483,14.147,-0.333,0.113,11.328,-0.146,0.308,11.701,24.213,-46.507,0.573,1.685,1.510,0.715
292.406,31.151,73.867,36.373,7.989,-1.178,4.066,0.017,0.014,11.060,-0.121,0.305,11.647,-7.491,-62.111,0.073,-0.091,1.503,0.597
292.416,52.880,90.102,40.035,-3.858,-11.230,8.435,0.284,0.005,10.921,-0.031,0.294,11.524,-50.470,15.368,0.026,-1.494,1.466,0.158
292.427,62.158,63.002,58.224,-1.544,7.666,13.558,0.111,0.180,11.013,0.011,0.210,11.416,29.342,5.666,0.941,-0.580,1.054,-0.059
292.438,48.730,36.024,51.388,-9.541,4.778,15.742,-0.193,0.391,11.175,0.027,0.239,11.358,14.557,30.128,2.009,0.993,1.210,-0.136
292.449,69.116,33.094,30.757,-10.095,-13.500,12.437,-0.573,-0.041,11.250,-0.045,0.275,11.346,-40.145,28.823,-0.210,2.922,1.390,0.230
292.460,40.185,42.249,18.306,0.459,-20.110,8.959,-0.689,-0.259,11.288,-0.174,0.256,11.353,-65.991,-1.197,-1.312,3.493,1.292,0.881
292.471,34.691,36.024,28.072,1.968,-8.514,7.465,-0.638,-0.758,11.289,-0.257,0.084,11.362,-47.823,-9.867,-3.837,3.230,0.427,1.299
292.482,26.512,-2.673,20.625,-16.439,1.149,8.672,-0.984,-0.867,11.173,-0.297,-0.107,11.334,3.541,62.011,-4.426,5.021,-0.543,1.505
292.493,28.099,19.299,4.389,-21.109,-6.789,13.220,-1.686,-1.127,11.129,-0.474,-0.262,11.287,-15.256,54.880,-5.722,8.576,-1.330,2.409
292.504,-0.587,33.094,-8.916,8.464,6.071,12.925,-1.273,-0.647,11.161,-0.721,-0.418,11.264,21.463,-30.670,-3.301,6.499,-2.126,3.663
292.515,-15.480,17.957,1.460,-0.481,11.021,5.281,-1.339,-0.902,11.136,-0.822,-0.561,11.269,64.339,2.256,-4.600,6.840,-2.848,4.171
292.526,-5.470,10.632,-14.165,-15.131,-0.373,8.255,-1.590,-0.812,10.951,-0.902,-0.605,11.206,-1.242,61.390,-4.202,8.247,-3.086,4.599
292.537,-5.592,33.094,-10.014,-5.977,0.704,20.247,-1.784,-0.822,11.195,-1.063,-0.673,11.156,1.911,16.447,-4.149,9.037,-3.442,5.437
292.548,-42.459,24.304,-30.034,0.517,7.917,4.009,-1.611,-0.584,11.000,-1.177,-0.703,11.182,62.985,-3.337,-3.009,8.327,-3.581,6.004
292.558,-12.795,35.901,-29.912,-1.975,-9.663,5.467,-1.365,-0.655,10.981,-1.213,-0.659,11.145,-58.998,10.095,-3.390,7.079,-3.366,6.204
292.569,-28.054,27.600,-15.386,-5.805,8.169,17.488,-1.273,-0.594,11.086,-1.204,-0.718,11.100,23.921,16.748,-3.050,6.549,-3.685,6.180
292.580,-38.552,30.408,-45.538,-4.519,3.606,6.725,-1.178,-0.322,11.133,-1.205,-0.645,11.133,24.008,30.650,-1.652,6.042,-3.302,6.173
292.591,-33.059,52.992,-41.632,12.882,-3.693,8.636,-0.734,-0.125,11.113,-1.195,-0.560,11.130,-13.400,-53.931,-0.643,3.785,-2.867,6.128
292.602,-34.280,24.427,-70.319,-4.878,12.566,8.442,-0.480,-0.175,11.225,-1.038,-0.549,11.153,52.217,17.870,-0.893,2.453,-2.810,5.314
292.613,-32.449,59.706,-77.155,-4.964,-0.998,15.814,-0.656,0.032,11.402,-0.984,-0.440,11.163,-3.449,17.405,0.162,3.297,-2.250,5.038
292.624,-62.723,28.699,-87.287,6.653,9.067,15.045,-0.567,0.067,11.687,-0.955,-0.411,11.252,28.877,-20.754,0.330,2.781,-2.086,4.854
292.635,-31.716,-3.527,-117.562,-5.863,-5.144,5.568,-0.651,-0.059,11.760,-0.872,-0.324,11.353,-32.482,37.736,-0.289,3.172,-1.633,4.396
292.646,1.731,-5.359,-76.911,-6.811,1.717,24.616,-0.692,-0.466,11.830,-0.831,-0.392,11.374,3.848,15.439,-2.253,3.349,-1.973,4.181
292.657,-25.246,-15.979,-93.635,-6.861,-2.327,8.909,-0.867,-0.659,12.047,-0.833,-0.414,11.524,-11.701,36.710,-3.125,4.116,-2.056,4.135
292.668,12.840,-9.143,-77.888,3.879,-22.223,10.159,-0.675,-1.274,11.899,-0.840,-0.482,11.586,-63.956,-9.026,-6.107,3.234,-2.381,4.145
292.679,10.521,-37.830,-68.732,-11.316,-0.696,13.551,-1.033,-1.399,11.831,-0.776,-0.674,11.620,-2.261,39.848,-6.725,4.958,-3.317,3.818
292.689,20.531,-29.407,-69.220,-16.647,-15.289,16.072,-0.773,-1.315,11.833,-0.721,-0.715,11.631,-33.471,36.905,-6.335,3.718,-3.516,3.543
292.701,-0.221,0.134,-60.553,2.083,-10.324,18.307,-0.680,-1.361,12.002,-0.753,-0.787,11.665,-29.279,-5.664,-6.462,3.225,-3.854,3.690
292.712,-49.417,4.284,-45.294,16.575,1.336,11.503,0.029,-1.136,12.066,-0.688,-0.854,11.750,3.791,-55.088,-5.382,-0.140,-4.155,3.345
292.724,-40.017,3.674,-57.135,14.794,11.388,8.938,0.736,-0.302,12.017,-0.490,-0.793,11.815,33.396,-45.643,-1.439,-3.506,-3.839,2.374
292.735,-25.979,4.162,-65.924,7.896,-0.883,6.897,1.188,0.091,11.783,-0.218,-0.609,11.833,-4.820,-48.655,0.441,-5.762,-2.949,1.058
292.747,-36.599,3.918,-64.215,10.748,1.444,10.985,1.508,0.439,11.705,0.038,-0.413,11.809,5.370,-44.152,2.134,-7.343,-2.004,-0.184
292.758,-65.042,-5.603,-60.431,10.138,3.096,12.092,1.530,0.667,11.732,0.241,-0.231,11.796,11.108,-39.102,3.232,-7.425,-1.122,-1.174
292.769,-86.527,-4.504,-50.299,22.108,2.845,9.412,2.046,0.737,11.770,0.459,-0.070,11.803,6.756,-66.055,3.533,-9.851,-0.343,-2.231
292.781,-90.556,-5.603,-34.185,24.996,4.411,10.540,2.555,0.823,11.798,0.717,0.070,11.814,9.241,-65.467,3.904,-12.199,0.343,-3.475
292.792,-85.429,-13.415,-22.954,28.100,1.666,9.390,3.317,0.808,11.751,1.075,0.207,11.820,3.221,-71.288,3.790,-15.737,1.000,-5.198
292.804,-84.696,-36.732,-0.615,22.007,2.148,11.208,3.605,0.867,11.833,1.443,0.330,11.834,4.973,-62.621,4.013,-16.913,1.590,-6.953
292.815,-86.039,-47.962,14.522,11.266,-0.172,10.109,3.613,0.857,11.872,1.809,0.436,11.852,-0.653,-48.117,3.952,-16.894,2.086,-8.678
292.826,-84.574,-94.106,36.495,1.163,2.040,7.637,3.148,0.848,11.746,2.073,0.504,11.847,14.802,-8.380,3.994,-14.975,2.402,-9.923
292.838,-56.619,-60.902,52.853,-4.469,5.669,11.488,2.645,0.827,11.643,2.231,0.532,11.794,24.708,19.240,3.966,-12.774,2.541,-10.710
292.849,-79.081,-26.355,57.736,10.253,2.349,14.025,2.941,0.585,11.641,2.347,0.524,11.743,7.705,-35.809,2.791,-14.171,2.511,-11.299
292.860,-95.195,-55.165,49.313,14.995,7.508,16.087,2.681,0.644,11.799,2.373,0.524,11.739,18.860,-40.206,3.048,-12.792,2.510,-11.422
292.872,-60.281,-71.523,62.863,6.092,7.364,10.806,2.435,0.978,11.838,2.391,0.589,11.762,30.711,-24.994,4.631,-11.591,2.811,-11.483
292.883,-38.552,-22.693,99.241,12.660,-4.081,4.655,2.873,0.671,11.532,2.474,0.627,11.745,-16.841,-63.971,3.237,-13.974,2.994,-11.885
292.895,-41.726,-24.524,82.028,2.809,6.064,16.295,2.903,0.741,11.644,2.582,0.610,11.693,20.149,-9.182,3.535,-13.979,2.920,-12.444
292.906,-33.425,-55.043,90.574,-4.900,13.960,17.481,2.225,1.148,11.765,2.564,0.652,11.670,37.578,12.361,5.480,-10.669,3.128,-12.380
292.918,-20.729,19.910,92.161,20.218,2.996,13.630,2.821,1.029,11.907,2.557,0.720,11.709,7.008,-55.413,4.811,-13.288,3.440,-12.304
292.929,0.022,-38.563,84.348,-2.572,-0.035,8.974,2.611,1.078,11.955,2.638,0.804,11.757,-0.220,16.001,5.037,-12.279,3.821,-12.626
292.941,39.208,-29.407,101.682,-16.216,2.399,12.897,1.858,1.071,11.833,2.612,0.839,11.746,6.609,51.054,5.113,-8.893,3.992,-12.512
292.952,21.751,41.761,84.836,2.493,3.391,17.639,1.716,0.942,12.026,2.455,0.858,11.772,10.783,-7.906,4.439,-8.103,4.087,-11.756
292.963,50.317,12.219,62.375,-4.325,4.332,15.785,1.145,1.169,12.226,2.266,0.940,11.847,14.834,14.808,5.444,-5.329,4.459,-10.802
292.975,96.217,17.712,91.184,-18.386,-14.966,8.219,0.290,0.643,12.051,2.027,0.968,11.896,-36.635,47.141,3.058,-1.381,4.592,-9.647
292.986,95.850,50.672,77.268,-8.981,-16.231,12.437,0.120,-0.178,11.926,1.743,0.817,11.894,-46.638,23.724,-0.857,-0.577,3.891,-8.322
292.997,80.347,36.512,60.543,-8.248,1.566,16.453,-0.492,-0.189,12.112,1.355,0.616,11.917,4.866,26.535,-0.894,2.328,2.945,-6.485
293.009,84.864,36.390,76.535,8.557,14.212,14.600,-0.484,0.346,12.190,0.976,0.512,11.959,40.043,-22.793,1.626,2.274,2.444,-4.665
293.020,105.372,50.306,98.508,19.464,6.983,8.607,0.300,0.506,11.912,0.787,0.493,11.971,18.176,-60.369,2.435,-1.444,2.356,-3.763
293.032,126.979,42.982,96.433,8.083,-2.974,8.140,1.045,0.390,11.652,0.848,0.501,11.928,-14.543,-43.025,1.913,-5.126,2.404,-4.068
293.043,143.215,14.172,76.291,1.659,-8.478,7.831,1.509,0.142,11.437,1.006,0.489,11.861,-46.666,-8.187,0.706,-7.521,2.353,-4.849
293.054,155.178,11.609,60.910,-12.315,-19.040,6.473,1.117,-0.576,11.178,1.100,0.389,11.766,-53.871,31.497,-2.938,-5.702,1.887,-5.345
293.066,147.976,7.702,23.555,-9.620,-22.927,7.450,0.737,-1.337,10.971,1.089,0.174,11.644,-62.074,21.766,-6.936,-3.820,0.856,-5.347
293.077,136.501,12.219,46.993,-8.636,-11.373,12.458,0.302,-1.888,10.895,0.996,-0.175,11.505,-36.898,27.123,-9.834,-1.568,-0.871,-4.950
293.089,109.034,-9.021,49.923,-12.502,-3.563,15.634,-0.108,-2.148,10.942,0.872,-0.542,11.392,-10.099,37.960,-11.115,0.559,-2.720,-4.378
293.100,99.146,-7.922,19.649,-7.623,-7.731,12.480,-0.175,-2.240,11.027,0.728,-0.812,11.343,-27.876,27.455,-11.489,0.892,-4.091,-3.667
293.112,82.422,5.749,9.517,-1.868,-24.084,0.682,-0.167,-2.706,10.789,0.588,-1.043,11.292,-85.322,4.435,-14.088,0.862,-5.273,-2.970
293.123,80.713,20.764,12.813,2.924,-12.609,14.327,0.236,-2.706,10.826,0.530,-1.310,11.174,-40.793,-8.715,-14.039,-1.213,-6.684,-2.702
293.134,17.113,11.365,-12.822,9.800,6.567,15.663,0.688,-2.090,11.095,0.518,-1.485,11.173,19.576,-30.001,-10.657,-3.490,-7.566,-2.633
293.146,30.175,-7.434,-12.822,-2.277,-1.760,3.132,0.634,-1.480,11.087,0.569,-1.457,11.188,-24.453,32.384,-7.599,-3.246,-7.415,-2.890
293.157,35.302,1.355,-2.202,0.380,-7.271,20.879,0.644,-1.392,11.078,0.558,-1.444,11.104,-19.207,-0.987,-7.154,-3.304,-7.404,-2.858
293.169,-38.186,19.421,-9.526,5.007,4.972,-1.523,0.820,-1.158,10.897,0.608,-1.414,11.147,43.549,-43.943,-6.056,-4.285,-7.222,-3.098
293.180,-10.231,64.345,-24.419,1.911,7.630,13.586,1.039,-0.325,10.855,0.658,-1.250,11.056,29.094,-6.995,-1.709,-5.471,-6.442,-3.388
293.191,-42.336,11.365,-25.152,2.256,21.009,9.972,0.826,0.475,10.858,0.694,-1.065,11.043,64.080,-5.543,2.499,-4.353,-5.504,-3.584
293.203,-29.763,-14.636,-34.917,-12.918,-3.305,5.934,0.446,0.010,10.630,0.691,-0.871,10.988,-13.094,62.294,0.055,-2.403,-4.528,-3.591
293.214,-25.246,35.901,-42.486,13.644,-18.285,8.679,0.795,-0.589,10.687,0.653,-0.755,10.949,-48.536,-34.000,-3.148,-4.252,-3.940,-3.408
293.226,-54.178,10.998,-44.439,-6.092,7.206,18.645,0.889,-0.397,10.982,0.736,-0.740,10.922,20.183,16.960,-2.069,-4.629,-3.870,-3.848
293.237,-37.454,15.149,-45.782,9.915,-5.007,7.106,0.882,-0.313,10.972,0.702,-0.625,10.962,-22.331,-48.781,-1.633,-4.600,-3.258,-3.662
293.249,-53.201,-2.063,-3.666,-7.659,1.084,18.120,0.817,-0.351,10.989,0.784,-0.611,10.916,3.158,22.887,-1.828,-4.256,-3.199,-4.106
293.260,-108.134,41.517,-58.966,16.920,1.458,-0.194,1.196,-0.118,10.781,0.767,-0.507,10.960,4.928,-85.073,-0.626,-6.335,-2.643,-4.001
293.271,-76.151,48.109,-37.359,-4.857,9.577,16.058,1.028,0.472,10.848,0.871,-0.398,10.885,29.736,14.569,2.483,-5.414,-2.092,-4.578
293.283,-94.462,-1.818,-73.249,-8.083,-0.445,13.572,0.496,0.748,11.036,0.803,-0.204,10.930,-1.616,30.778,3.878,-2.569,-1.067,-4.205
293.294,-34.768,-5.847,-39.190,1.437,-25.700,4.864,0.422,-0.353,10.924,0.769,-0.137,10.927,-78.876,-3.146,-1.851,-2.215,-0.717,-4.029
293.305,-99.711,19.299,-39.312,-5.187,-5.827,16.985,0.612,-0.914,10.990,0.741,-0.248,10.926,-18.173,16.121,-4.753,-3.181,-1.301,-3.882
293.317,-76.639,63.490,-27.715,25.248,3.923,7.106,1.186,-0.110,11.073,0.714,-0.217,10.976,8.510,-72.214,-0.568,-6.120,-1.134,-3.724
293.328,-99.101,33.826,-44.439,-13.967,17.236,10.971,0.887,0.595,10.957,0.838,-0.164,10.959,44.163,34.374,3.100,-4.628,-0.858,-4.375
