R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
65,5,35,75,5,35,350,10,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
205.759,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.765,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.771,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.777,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.783,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.789,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.795,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.801,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.807,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.813,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.819,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.825,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.831,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.837,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.843,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.849,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.855,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.860,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.866,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.873,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.879,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.885,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.891,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.897,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.903,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.908,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.914,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.920,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.926,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.933,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.939,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.945,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.951,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.956,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.962,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.968,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.974,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.980,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.986,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
205.993,0.000,-3.014,2.000,-0.542,54.949,12.905,0.035,0.193,1.302
