R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
40,5,28,50,5,25,350,10,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
34.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
