R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
58,90,47,58,70,47,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi,PIDRefDotPT1Xi,PIDiRelaxWeightX
163741,168960,37888,-2482176,-1147904,600648,14965,-771243,1386856,-1163,1015
163746,168960,37888,-2482176,-1147904,600648,14965,-771243,1386856,-1163,1015
163751,168960,37888,-2482176,-1147904,600648,14965,-771243,1386856,-1163,1015
163756,168960,37888,-2482176,-1147904,600648,14965,-771243,1386856,-1163,1015
163761,168960,37888,-2482176,-1147904,600648,14965,-771243,1386856,-1163,1015
163766,168960,37888,-2482176,-1147904,600648,14965,-771243,1386856,-1163,1015
163771,168960,37888,-2482176,-1147904,600648,14965,-771243,1386856,-1163,1015
163776,168960,37888,-2482176,-1147904,600648,14965,-771243,1386856,-1163,1015
163781,168960,37888,-2482176,-1147904,600648,14965,-771243,1386856,-1163,1015
163786,168960,37888,-2482176,-1147904,600648,14965,-771243,1386856,-1163,1015
163791,168960,37888,-2482176,-1147904,600648,14965,-771243,1386856,-1163,1015
163796,0,-9216,5120,-4096,-1160,-32,1503,-2695,-6521,974
163801,0,-9216,11264,-9216,-2552,-64,4681,-7297,-3210,999
163806,0,-9216,7168,-4096,-1624,-98,516,-2238,-1687,1011
163811,0,-9216,1024,-12288,-232,-125,-4063,3706,-888,1018
163816,0,-9216,12288,-5120,-2784,-165,3671,-6620,-440,1021
163821,0,-9216,10240,-10240,-2320,-205,1514,-4039,-235,1023
163826,0,-9216,17408,-14336,-3944,-250,6024,-10218,-127,1024
163831,0,-9216,8192,-8192,-1856,-301,-1515,-642,-67,1024
163836,0,-9216,12288,-9216,-2784,-347,1583,-4714,-39,1024
163841,0,-9216,11264,-4096,-2552,-385,1296,-4233,-24,1024
163846,0,-9216,8192,-10240,-1856,-428,-850,-1434,-15,1024
163851,0,-9216,15360,-15360,-3480,-472,4325,-8277,-15,1024
163856,0,-9216,9216,-8192,-2088,-510,-92,-2506,-15,1024
163861,0,-9216,7168,-10240,-1624,-555,-1607,-572,-15,1024
163866,0,-9216,5120,-11264,-1160,-582,-2043,301,-15,1024
163871,0,-9216,11264,-14336,-1624,-621,-689,-1556,-15,1024
163876,0,-6144,13312,-12288,-3016,-661,3465,-7142,-15,1024
163881,0,-6144,5120,-9216,-1160,-702,-2984,1122,-15,1024
163886,0,-6144,1024,-9216,-232,-733,1158,-3979,-15,1024
163891,0,-9216,9216,-8192,-2088,-763,1422,-4273,-15,1024
163896,0,-9216,6144,-9216,-1392,-783,-35,-2140,-15,1024
163901,0,-9216,2048,-5120,-464,-810,-1423,-316,-15,1024
163906,0,-9216,10240,-5120,-2320,-842,2891,-6053,-15,1024
163911,0,-9216,2048,-10240,-464,-858,-2468,1146,-15,1024
163916,0,-9216,11264,-12288,-2552,-900,2730,-6182,-15,1024
163921,0,-9216,10240,-1024,-2320,-886,4475,-7681,-15,1024
163926,0,-9216,-11264,9216,2552,-927,-13954,15579,-15,2048
163931,0,-9216,10240,-9216,-2320,-908,4784,-8012,-15,1024
163936,0,-9216,-18432,-15360,4176,-859,-14493,17810,-15,2048
163941,0,-9216,-2048,15360,464,-837,-2077,1704,-15,2048
163946,0,-9216,-1024,-12288,232,-825,-1573,980,-15,2048
163951,0,-9216,-8192,-10240,1856,-787,-5715,6784,-15,2048
163956,0,-9216,-11264,-2048,2552,-813,-10557,12296,-15,2048
163961,0,-9216,10240,-15360,-2320,-857,2053,-5230,-15,1024
163966,0,-9216,-3072,-9216,696,-854,-5841,5683,-15,2048
163971,0,-9216,25600,6144,-5800,-892,14021,-20713,-15,1024
163976,0,-9216,3072,-12288,-696,-920,-3363,1747,-15,1024
163981,0,-9216,-21504,-52224,4872,-946,-22146,26072,-15,2048
163986,0,-9216,7168,-18432,-1624,-862,5209,-7695,-15,1024
163991,0,-9216,10240,11264,-2320,-853,5622,-8795,-15,1024
163996,0,-9216,6144,20480,-1392,-773,5473,-7638,-15,1024
164001,0,-9216,-41984,-32768,9512,-687,-27861,36686,-15,2048
164006,0,-9216,28672,1024,-6496,-737,18669,-25902,-15,1024
164011,0,-9216,25600,-52224,-5800,-695,16787,-23282,-15,1024
164016,0,-9216,-28672,-18432,6496,-558,-18716,24654,-15,2048
164021,0,-9216,13312,-66560,-3016,-405,16913,-20334,-15,1024
164026,0,-9216,-35840,-54272,8120,-164,-13804,21760,-15,2048
164031,0,-9216,-56320,-32768,12760,92,-21538,34390,-15,1024
164036,0,-9216,-68608,-62464,15544,404,-16180,32128,-15,1024
164041,0,-9216,-113664,-46080,25752,852,-30626,57230,-15,1024
164046,0,-9216,-141312,-27648,32016,1352,-36719,70087,-15,1024
164051,0,-9216,-124928,-8192,28304,2065,-3202,33571,-15,1024
164056,0,-9216,-140288,-23552,31784,2667,-8584,43035,-15,1024
164061,0,-9216,-110592,-39936,25056,3240,13849,14447,-15,1024
164066,0,-9216,-83968,-22528,19024,3768,25588,-2796,-15,1024
164071,0,-9216,-43008,-44032,9744,4048,36454,-22662,-15,1024
164076,0,-9216,-36864,-27648,8352,4227,23408,-11510,-15,1024
164081,0,-9216,36864,-32768,-8352,4205,53311,-57458,-15,2048
164086,0,-9216,-22528,-39936,5104,4054,-7826,16984,-15,1024
164091,0,-9216,91136,-30720,-20648,3631,41939,-56009,-15,2048
164096,0,-9216,15360,-19456,-3480,3396,-2731,2647,-15,2048
164101,0,-9216,58368,-30720,-13224,2575,2845,-13494,-15,2048
164106,0,-9216,96256,10240,-25288,2186,46736,-69838,-15,2048
164111,0,-9216,18432,-12288,-4176,1425,-34792,32041,-15,2048
164116,0,-9216,126976,13312,-28768,769,41538,-69537,-15,2048
164121,0,-9216,64512,-30720,-14616,134,-1963,-12519,-15,2048
164126,0,-9216,78848,38912,-17864,-301,2994,-21159,-15,1024
164131,0,-9216,59392,10240,-13456,-550,-5084,-8922,-15,1024
164136,0,-9216,46080,-63488,-10440,-868,-14562,3254,-15,1024
164141,0,-9216,47104,136192,-10672,-1075,-7172,-4575,-15,1024
164146,0,-9216,35840,2048,-8120,-1323,-15204,5761,-15,1024
164151,0,-9216,43008,-73728,-9744,-1526,-5153,-6117,-15,1024
164156,0,-9216,19456,159744,-4408,-1690,-17763,11665,-15,1024
164161,0,-9216,36864,13312,-6960,-1937,-12623,3726,-15,1024
164166,0,-9216,71680,-100352,-16240,-2116,20023,-38379,-15,1024
164171,0,-9216,40960,133120,-9280,-2312,-2250,-9342,-15,1024
164176,0,-9216,29696,67584,-2320,-2565,-28423,23538,-15,1024
164181,0,-9216,84992,-92160,-19256,-2757,28055,-50068,-15,1024
164186,0,-9216,31744,28672,-7192,-2869,-4040,-6021,-15,1024
164191,0,-9216,-13312,39936,3016,-3124,-42973,42865,-15,2048
164196,0,-9216,91136,-56320,-20648,-3356,29902,-53906,-15,1024
164201,0,-9216,60416,-39936,-13688,-3362,21055,-38105,-15,1024
164206,0,-9216,-31744,-49152,7192,-3519,-48664,52337,-15,2048
164211,0,-9216,57344,-25600,-12992,-3798,5760,-22550,-15,1024
164216,0,-9216,102400,5120,-23200,-3802,50557,-77559,-15,1024
164221,0,-9216,5120,-88064,-1160,-3930,-19278,14188,-15,1024
164226,0,-9216,2048,-24576,-464,-4236,-34964,30264,-15,1024
164231,0,-9216,83968,118784,-19024,-4356,22168,-43228,-15,1024
164236,0,-9216,53248,-25600,-12064,-4359,19426,-35849,-15,1024
164241,0,-9216,-20480,-122880,4640,-4520,-39175,39295,-15,2048
164246,0,-9216,39936,124928,-9048,-4674,3648,-17370,-15,1024
164251,0,-9216,73728,107520,-16704,-4788,31245,-52737,-15,1024
164256,0,-9216,22528,-143360,-5104,-4968,-9674,-398,-15,1024
164261,0,-9216,70656,90112,-16008,-5267,7022,-25513,-15,1024
164266,0,-9216,70656,208896,-16008,-5553,9959,-31520,-15,1024
164271,0,-9216,76800,-101376,-17400,-5906,6242,-29548,-15,1024
164276,0,-9216,114688,-113664,-25984,-6318,27619,-59921,-15,1024
164281,0,-9216,76800,172032,-17400,-6611,3247,-27258,-15,1024
164286,0,-9216,12288,62464,-2784,-6952,-45968,36232,-15,1024
164291,0,-9216,47104,-144384,-10672,-7321,-22307,4314,-15,1024
164296,0,-9216,136192,23552,-30856,-7458,57648,-95962,-15,1024
164301,0,-9216,9216,169984,-2088,-7502,-22709,13119,-15,1024
164306,0,-9216,-65536,43008,14848,-7663,-78384,85569,-15,2048
164311,0,-9216,12288,-3072,-2784,-7780,-22135,11571,-15,1024
164316,0,-9216,95232,66560,-21576,-7632,55376,-84584,-15,1024
164321,0,-9216,15360,43008,-3480,-7462,8605,-19547,-15,1024
164326,0,-9216,-61440,-34816,13920,-7469,-52141,58592,-15,2048
164331,0,-9216,11264,106496,-2552,-7473,-31521,30544,-15,2048
164336,0,-9216,47104,185344,-10672,-7353,30419,-48444,-15,1024
164341,0,-9216,8192,88064,-1856,-7227,8112,-17195,-15,1024
164346,0,-9216,-51200,-98304,11600,-7093,-32152,36659,-15,2048
164351,0,-9216,-59392,-95232,13456,-6957,-37086,43585,-15,2048
164356,0,-9216,-26624,115712,6032,-6651,-4533,3914,-15,2048
164362,0,-9216,-41984,233472,9512,-6193,-6266,9585,-15,2048
164367,0,-9216,-53248,295936,12064,-5700,-6816,13180,-15,2048
164372,0,-9216,-52224,198656,11832,-5208,-1882,8506,-15,2048
164377,0,-9216,-36864,185344,8352,-4834,5232,-1714,-15,2048
164382,0,-9216,-46080,140288,10440,-4564,-6495,12371,-15,2048
164387,0,-9216,-20480,163840,4640,-4306,8996,-8662,-15,2048
164392,0,-9216,-4096,226304,928,-4029,17693,-20794,-15,2048
164397,0,-9216,14336,237568,-3248,-3675,33758,-40681,-15,1024
164402,0,-9216,17408,158720,-3944,-3173,44842,-51959,-15,1024
164407,0,-9216,6144,120832,-1392,-2721,38107,-42220,-15,1024
164412,0,-9216,-34816,3072,7888,-2233,11979,-6324,-15,2048
164417,0,-9216,-78848,-59392,17864,-1739,-17591,33716,-15,2048
164422,0,-9216,-107520,-35840,20648,-1169,-23397,42876,-15,2048
164427,0,-9216,-109568,19456,24824,-507,-30925,55242,-15,2048
164432,0,-9216,-71680,120832,16240,93,-12,16345,-15,1024
164437,0,-9216,-37888,208896,13224,424,7596,6052,-15,1024
164442,0,-9216,-15360,289792,3480,727,38462,-34255,-15,1024
164447,0,-9216,30720,321536,-6960,978,70041,-76023,-15,2048
164452,0,-9216,55296,392192,-12528,1172,82204,-93560,-15,2048
164457,0,-9216,51200,373760,-11600,1319,74837,-85118,-15,2048
164462,0,-9216,47104,316416,-10672,1351,62892,-72213,-15,2048
164467,0,-9216,51200,400384,-11600,1266,54297,-64631,-15,2048
164472,0,-9216,21504,374784,-4872,1213,25335,-28994,-15,2048
164477,0,-9216,-13312,338944,3016,1065,-9203,13284,-15,1024
164482,0,-9216,-59392,283648,13456,1012,-41596,56064,-15,1024
164487,0,-9216,-80896,241664,18328,1039,-52749,72116,-15,1024
164492,0,-9216,-87040,245760,19720,1166,-28079,42701,-15,1024
164497,0,-9216,-49152,45056,11136,1296,-16535,28967,-15,1024
164502,0,-9216,-47104,25600,10672,1523,-7184,19379,-15,1024
164507,0,-9216,-26624,-3072,11136,1878,2948,10066,-15,1024
164512,0,-9216,-36864,26624,8352,2254,21537,-10931,-15,1024
164517,0,-9216,-45056,62464,10208,2762,31325,-18355,-15,1024
164522,0,-9216,-51200,205824,11600,3362,38508,-23546,-15,1024
164527,0,-9216,-11264,229376,2552,3889,72657,-66216,-15,1024
164532,0,-9216,24576,229376,-5568,4312,95090,-96346,-15,2048
164537,0,-9216,66560,327680,-15080,4488,104705,-115297,-15,2048
164542,0,-9216,98304,296960,-22272,4425,103822,-121669,-15,2048
164547,0,-9216,116736,235520,-26448,4078,89949,-112319,-15,2048
164552,0,-9216,119808,152576,-27144,3400,64418,-88162,-15,2048
164557,0,-9216,106496,68608,-24128,2694,38761,-60195,-15,2048
164562,0,-9216,75776,-11264,-17168,2004,8491,-23655,-15,2048
164567,0,-9216,49152,-92160,-11136,1382,-10121,367,-15,2048
164572,0,-9216,22528,-129024,-5104,988,-22904,18788,-15,2048
164577,0,-9216,0,-145408,0,688,-33197,33885,-15,1024
164582,0,-9216,-41984,-34816,9512,463,-55618,65593,-15,1024
164587,0,-9216,-35840,20480,8120,204,-49456,57780,-15,1024
164592,0,-9216,-21504,84992,4872,0,-36559,41431,-15,2048
164597,0,-12288,-38912,258048,8816,-92,-46301,55025,-15,2048
164602,0,-12288,-56320,318464,12760,-100,-56823,69483,-15,2048
164607,0,-12288,-31744,337920,7192,-167,-39726,46751,-15,2048
164612,0,-12288,-84992,279552,19256,-149,-79336,98443,-15,2048
164617,0,-12288,-75776,251904,17168,-126,-73840,90882,-15,2048
164622,0,-12288,-62464,207872,14152,-156,-66381,80377,-15,2048
164627,0,-15360,-31744,58368,7192,-222,-45325,52295,-15,2048
164632,0,-15360,24576,39936,-5568,-445,-11073,5060,-15,1024
164637,-4096,-15360,50176,40960,-12296,-691,2627,-15614,-175,1023
164642,-4096,-15360,49152,113664,-12064,-935,321,-13320,-90,1024
164647,-4096,-15360,65536,183296,-15776,-1104,15226,-32106,-51,1024
164652,-7168,-18432,81920,241664,-20184,-1210,31578,-52972,-152,1023
164657,-7168,-18432,32768,265216,-9048,-1261,-643,-9666,-79,1024
164662,-7168,-18432,47104,269312,-12296,-1316,11899,-25511,-45,1024
164667,-7168,-18432,44032,241664,-11600,-1385,11371,-24356,-28,1024
164672,-7168,-21504,10240,186368,-3944,-1502,-12749,7303,-17,1024
164677,-7168,-21504,22528,149504,-6728,-1638,-2525,-5841,-15,1024
164682,-7168,-24576,46080,130048,-12064,-1793,15031,-28888,-15,1024
164687,-7168,-46080,87040,168960,-21344,-1967,44590,-67901,-15,1024
164692,-7168,-46080,100352,182272,-24360,-2118,53540,-80018,-15,1024
164697,-10240,-33792,100352,200704,-25056,-2282,52197,-79535,-127,1024
164702,-10240,-33792,82944,167936,-21112,-2488,36374,-59974,-67,1024
164707,-10240,-33792,51200,150528,-13920,-2630,16351,-32901,-39,1024
164712,-10240,-33792,37888,120832,-19720,-2831,35972,-58523,-24,1024
164717,-62464,-52224,80896,-9216,-32480,-3138,37808,-73426,-2536,1005
164722,-62464,-52224,78848,23552,-32016,-3622,30063,-65701,-1335,1014
164727,-90112,-39936,113664,115712,-46168,-4394,41423,-91753,-1626,1012
164732,-90112,-39936,97280,202752,-42456,-5151,19047,-66654,-857,1018
164737,-90112,-39936,74752,201728,-37352,-5881,-1917,-41316,-452,1021
164742,-114688,-46080,33792,164864,-33640,-6686,-33759,-6567,-1100,1016
164747,-126976,-52224,29696,-36864,-35496,-7577,-32302,-10771,-1139,1016
164752,-126976,-52224,1024,-6144,-29000,-8374,-47563,10189,-601,1020
164757,-126976,-52224,-41984,118784,-19256,-9146,-67827,39425,-298,1022
164762,-126976,-52224,-102400,111616,-5568,-9764,-102159,86827,-160,1023
164767,-126976,-52224,-101376,52224,-5800,-10294,-88194,72100,-88,1024
164772,-136192,-55296,-64512,-118784,-16240,-10938,-52359,25181,-349,1022
164777,-136192,-55296,-60416,-122880,-17168,-11579,-49227,20480,-186,1023
164782,-136192,-55296,-51200,-48128,-19256,-12216,-42342,10870,-101,1024
164787,-136192,-55296,-19456,68608,-26448,-12854,-13759,-25543,-54,1024
164792,-136192,-49152,-59392,59392,-17400,-13319,-32726,2007,-31,1024
164797,-136192,-49152,-80896,-34816,-12528,-13725,-38062,11809,-21,1024
164802,-136192,-43008,-51200,-151552,-19256,-14108,-3328,-30036,-15,1024
164807,-136192,-43008,-56320,-188416,-18096,-14333,6517,-38946,-15,1024
164812,-139264,-36864,-60416,-177152,-17864,-14512,13069,-45445,-207,1023
164817,-139264,-36864,-23552,-24576,-26216,-14694,47091,-88001,-106,1024
164822,-145408,-21504,-32768,-9216,-25520,-14854,45244,-85618,-338,1022
164827,-145408,-21504,-64512,-22528,-18328,-15003,27252,-60583,-181,1023
164832,-145408,-21504,-78848,-118784,-15080,-15113,23993,-54186,-93,1024
164837,-157696,-21504,-76800,-164864,-18328,-15132,35536,-68996,-608,1020
164842,-160768,-21504,-86016,-159744,-16936,-15108,36535,-68579,-515,1020
164847,-160768,-21504,-73728,-21504,-20416,-15116,49467,-84999,-256,1022
164852,-160768,-21504,-83968,39936,-17400,-15119,39759,-72278,-137,1023
164857,-185344,-18432,-128000,60416,-12992,-15160,7355,-35507,-1611,1012
164862,-185344,-18432,-172032,45056,4872,-15288,-47391,36975,-795,2048
164867,-185344,-18432,-177152,-140288,-1856,-15495,-28251,10900,-421,1021
164872,-185344,-18432,-172032,-100352,-3016,-15708,-27195,8471,-225,1023
164877,-185344,-18432,-154624,-1024,-6960,-15979,-17167,-5772,-114,1024
164882,-219136,-12288,-163840,95232,-12528,-16339,-27333,-1534,-1497,1013
164887,-219136,-12288,-154624,148480,-14616,-16714,-20965,-10365,-789,1018
164892,-219136,-12288,-208896,91136,-2320,-17124,-62044,42600,-392,1021
164897,-219136,-12288,-168960,-19456,-11368,-17601,-38613,9644,-210,1023
164902,-219136,-12288,-143360,-134144,-17168,-18106,-24453,-10821,-113,1024
164907,-219136,-12288,-144384,-109568,-16936,-18645,-25451,-10130,-60,1024
