R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
35,1,34,40,1,28,200,0,0,0,0,0,2147483648,10000000,10.0,64.0,0.000100,0.003000,50,
sysTickMs,GRawXi,PIDdtick,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi
224540,22.156,5250,0,-32768,2240,-497,-2700
224545,-7.141,5250,0,18432,-1260,-481,-2700
224550,-21.790,5250,0,12288,-840,-466,-2700
224555,-34.607,5250,0,4096,-280,-457,-140
224561,-22.766,5250,0,-68608,4690,-450,308
224566,17.151,5250,0,-62464,4270,-450,308
224571,36.926,5250,0,-25600,1750,-448,308
224576,32.532,5250,0,8192,-560,-447,-2742
224581,14.343,5250,0,47104,-3220,-437,-2742
224586,-13.977,5250,0,45056,-3080,-421,-2742
224591,-42.908,5250,0,28672,-1960,-406,-5901
224596,-34.485,5250,0,-97280,6650,-387,-5901
224601,-2.747,5250,0,-125952,8610,-368,-5901
224606,14.954,5250,0,-158720,10850,-339,-7963
224611,37.415,5250,0,-167936,11480,-311,-7963
224616,41.321,5250,0,-167936,11480,-272,-7963
224621,56.335,5250,0,-183296,12530,-218,-4211
224626,50.476,5250,0,-143360,9800,-160,-4211
224631,32.532,5250,0,-74752,5110,-101,-4211
224636,2.991,5250,0,-80896,5530,-36,-4211
224641,-6.409,5250,0,-95232,6510,34,-4211
224646,-6.531,5250,0,-130048,8890,110,-4211
224651,-23.621,5250,0,-178176,12180,193,-4211
224656,-31.311,5250,0,-179200,12250,276,-15350
224661,-26.306,5250,0,-228352,15610,365,-15350
224666,-7.751,5250,0,-295936,20230,446,-15350
224671,0.305,5250,0,-296960,20300,541,-15350
224676,25.452,5250,0,-334848,22890,639,-12731
224681,0.183,5250,0,-346112,23660,741,-12731
224686,19.348,5250,0,-328704,22470,847,-7363
224691,27.039,5250,0,-330752,22610,938,-7363
224696,45.959,5250,0,-311296,21280,1044,-7363
224701,38.269,5250,0,-322560,22050,1154,-11207
224706,33.020,5250,0,-320512,21910,1264,-11207
224711,35.706,5250,0,-333824,22820,1385,-11207
224716,31.433,5250,0,-339968,23240,1513,-11370
224721,33.020,5250,0,-360448,24640,1645,-11370
224726,32.166,5250,0,-361472,24710,1768,-11370
224731,37.292,5250,0,-395264,27020,1911,-14843
224736,34.607,5250,0,-411648,28140,2062,-14843
224741,31.433,5250,0,-440320,30100,2220,-14843
224746,29.724,5250,0,-462848,31640,2370,-14552
224751,31.433,5250,0,-470016,32130,2535,-14552
224756,40.955,5250,0,-466944,31920,2699,-17362
224761,42.297,5250,0,-455680,31150,2853,-17362
224766,45.227,5250,0,-424960,29050,3001,-17362
224771,48.889,5250,0,-399360,27300,3144,-17362
224776,41.687,5250,0,-391168,26740,3281,-5320
224781,51.086,5250,0,-335872,22960,3390,-5320
224786,39.490,5250,-4096,-310272,20930,3501,-2272
224791,32.166,5250,-4096,-287744,19390,3598,-2272
224796,22.034,5250,-4096,-262144,17640,3689,-2272
224801,-7.996,5250,-4096,-258048,17360,3776,-2272
224806,-23.376,5250,-4096,-241664,16240,3855,-2272
224811,-27.405,5250,-4096,-246784,16590,3942,-2272
224816,-19.226,5250,-4096,-228352,15330,4028,-2272
224821,-20.813,5250,-4096,-190464,12740,4115,2456
224826,-16.785,5250,-4096,-164864,10990,4196,2456
224831,-11.536,5250,-4096,-162816,10850,4274,2456
224836,14.954,5250,-4096,-131072,8680,4339,-22
224841,12.756,5250,-4096,-149504,9940,4411,-22
224846,36.072,5250,-4096,-132096,8750,4480,-22
224851,30.457,5250,-4096,-159744,10640,4545,1863
224856,36.194,5250,-4096,-152576,10150,4604,1863
224861,28.137,5250,-4096,-135168,8960,4656,1863
224866,20.447,5250,0,-107520,7350,4692,6196
224871,20.447,5250,0,-63488,4340,4717,6196
224876,17.639,5250,0,-52224,3570,4729,9992
224881,6.775,5250,0,-14336,980,4728,9992
224886,2.136,5250,0,18432,-1260,4714,9992
224891,-23.132,5250,0,40960,-2800,4690,9992
224896,-27.527,5250,0,56320,-3850,4663,14285
224901,-20.447,5250,0,72704,-4970,4627,14285
224906,-26.916,5250,0,86016,-5880,4586,14285
224911,-19.470,5250,0,109568,-7490,4542,16489
224916,-14.709,5250,0,126976,-8680,4494,16489
224921,-29.480,5250,0,154624,-10570,4442,16489
224926,-25.452,5250,0,194560,-13300,4379,16786
224931,-31.433,5250,0,212992,-14560,4317,16786
224936,-27.283,5250,0,243712,-16660,4237,16786
224941,-14.343,5250,0,265216,-18130,4149,21332
224946,-8.240,5250,0,270336,-18480,4061,19534
224951,-0.305,5250,0,252928,-17290,3976,19534
224956,30.701,5250,0,217088,-14840,3899,19534
224961,32.410,5250,0,149504,-10220,3843,13740
224966,34.607,5250,0,77824,-5320,3801,13740
224971,37.292,5250,0,18432,-1260,3780,13740
224976,39.490,5250,0,-84992,5810,3776,-1595
224981,36.438,5250,0,-131072,8960,3790,-1595
224986,19.958,5250,0,-160768,10990,3816,-1595
224991,-22.278,5250,0,-149504,10220,3855,-8719
224996,-36.682,5250,0,-203776,13930,3898,-8719
225001,-36.926,5250,0,-205824,14070,3955,-8719
225006,-40.710,5250,0,-142336,9730,4018,-5452
225011,-26.184,5250,0,-149504,10220,4087,-5452
225016,-18.860,5250,0,-137216,9380,4157,-5452
225021,-11.780,5250,0,-130048,8890,4219,-15736
225026,-5.676,5250,0,-107520,7350,4288,-15736
225031,9.216,5250,0,-91136,6230,4352,-15736
225036,18.860,5250,0,-77824,5320,4406,-11698
225041,25.085,5250,0,-62464,4270,4448,-11698
225046,29.846,5250,0,-48128,3290,4478,-11698
225051,25.330,5250,0,-57344,3920,4498,2289
225056,15.198,5250,0,-43008,2940,4506,2289
225061,20.447,5250,0,-66560,4550,4517,1066
225066,0.061,5250,0,-54272,3710,4523,1066
225071,-14.099,5250,0,-38912,2660,4526,1066
225076,-20.691,5250,0,-9216,630,4528,1066
225081,-30.334,5250,0,19456,-1330,4528,1066
225086,-12.756,5250,0,44032,-3010,4522,1066
225091,-15.564,5250,0,65536,-4480,4514,1066
225096,-5.798,5250,0,89088,-6090,4497,4049
225101,-0.061,5250,0,105472,-7210,4474,4049
225106,1.770,5250,0,121856,-8330,4444,4049
225111,27.893,5250,0,131072,-8960,4405,4049
225116,18.005,5250,0,110592,-7560,4355,4049
225121,15.808,5250,0,162816,-11130,4298,4049
225127,16.785,5250,0,181248,-12390,4225,4049
225132,0.671,5250,0,181248,-12390,4141,17575
225137,-1.770,5250,0,216064,-14770,4044,17575
225142,-33.142,5250,0,256000,-17500,3935,17575
225147,-39.612,5250,0,293888,-20090,3812,18403
225152,-33.264,5250,0,347136,-23730,3677,18403
225157,-30.090,5250,0,359424,-24570,3549,18403
225162,-32.288,5250,0,391168,-26740,3401,20804
225167,-21.545,5250,0,395264,-27020,3248,20804
225172,-17.273,5250,0,396288,-27090,3094,20804
225177,-13.855,5250,0,385024,-26320,2938,20804
225182,-18.616,5250,0,369664,-25270,2783,19316
225187,-20.691,5250,0,360448,-24640,2644,19316
225192,-26.184,5250,0,354304,-24220,2493,19316
225197,-34.241,5250,0,356352,-24360,2344,19316
225202,-45.105,5250,0,367616,-25130,2196,19316
225207,-33.264,5250,0,385024,-26320,2047,19316
225212,-17.639,5250,0,390144,-26670,1897,16382
225217,-31.555,5250,0,402432,-27510,1747,16382
225222,-15.808,5250,0,394240,-26950,1596,16382
225227,-7.141,5250,0,396288,-27090,1462,16382
225232,-4.089,5250,0,365568,-24990,1314,13100
225237,-7.385,5250,0,348160,-23800,1167,13100
225242,-14.465,5250,0,323584,-22120,1025,11505
225247,-24.109,5250,0,317440,-21700,895,11505
225252,-34.485,5250,0,319488,-21840,755,6633
225257,-50.354,5250,0,333824,-22820,617,10602
225262,-55.481,5250,3072,347136,-23520,482,10602
225267,-32.654,5250,3072,361472,-24500,348,10602
225272,-31.799,5250,3072,370688,-25130,214,4759
225277,-22.278,5250,6144,356352,-23940,85,4759
225282,-6.287,5250,6144,353280,-23730,-25,4759
225287,7.141,5250,6144,296960,-19880,-143,5325
225292,20.935,5250,6144,261120,-17430,-254,5325
225297,3.357,5250,6144,216064,-14350,-357,5325
225302,-11.169,5250,6144,178176,-11760,-450,4218
225307,-23.376,5250,6144,141312,-9240,-526,4218
225312,-32.410,5250,6144,119808,-7770,-599,4218
225317,-47.546,5250,6144,148480,-9730,-661,-2769
225322,-44.250,5250,6144,143360,-9380,-715,-2769
225327,-36.560,5250,6144,139264,-9100,-761,-2769
225332,-28.503,5250,6144,156672,-10290,-805,-5341
225337,-15.686,5250,6144,121856,-7910,-829,-5341
225342,-6.653,5250,6144,103424,-6650,-850,-5341
225347,15.930,5250,6144,55296,-3360,-863,-8793
225352,20.203,5250,6144,13312,-490,-862,-8793
225357,30.212,5250,6144,-35840,2870,-852,-8793
225362,32.776,5250,6144,-73728,5460,-831,-8793
225367,20.325,5250,6144,-125952,9030,-799,-16286
225372,7.629,5250,6144,-142336,10150,-760,-16286
225377,-6.897,5250,6144,-160768,11410,-721,-16286
225382,-12.756,5250,6144,-136192,9730,-670,-20855
225387,-26.428,5250,6144,-120832,8680,-621,-20855
225392,-31.555,5250,6144,-113664,8190,-572,-20855
225397,-11.536,5250,6144,-69632,5180,-528,-17827
225402,-12.268,5250,6144,-70656,5250,-490,-17827
225407,-9.949,5250,6144,-46080,3570,-454,-17827
225412,-1.404,5250,6144,-12288,1260,-429,-8612
225417,-15.076,5250,6144,16384,-700,-410,-8612
225422,13.367,5250,3072,31744,-1960,-400,-8612
225427,6.653,5250,3072,38912,-2450,-398,-2833
225432,11.658,5250,3072,46080,-2940,-403,-5645
225437,17.273,5250,0,58368,-3990,-417,-5645
225442,23.865,5250,0,94208,-6440,-436,-5645
225447,26.062,5250,0,70656,-4830,-465,-2901
225452,15.686,5250,0,87040,-5950,-500,-2901
225457,10.437,5250,0,83968,-5740,-541,-2901
225462,5.676,5250,0,101376,-6930,-592,-2901
225467,3.235,5250,0,131072,-8960,-646,-2901
225472,-4.822,5250,0,145408,-9940,-712,7706
225477,-17.883,5250,0,165888,-11340,-786,7706
225482,-30.945,5250,0,185344,-12670,-869,7706
225487,-36.560,5250,0,231424,-15820,-958,6610
225492,-44.495,5250,0,223232,-15260,-1047,6610
225497,-53.650,5250,0,249856,-17080,-1153,6610
225502,-48.645,5250,0,311296,-21280,-1268,12903
225507,-48.645,5250,0,333824,-22820,-1389,12903
225512,-32.776,5250,0,377856,-25830,-1521,15749
225517,-33.264,5250,0,381952,-26110,-1644,15749
225522,-38.269,5250,0,396288,-27090,-1786,15749
225527,-28.870,5250,-4096,428032,-29540,-1939,16851
225532,-22.522,5250,-4096,431104,-29750,-2095,16851
225537,-5.432,5250,-4096,433152,-29890,-2253,16851
225542,0.427,5250,0,391168,-26740,-2408,17790
225547,12.878,5250,0,403456,-27580,-2547,17790
225552,11.780,5250,0,382976,-26180,-2699,17790
225557,5.432,5250,0,330752,-22610,-2846,9356
225562,3.479,5250,0,308224,-21070,-2987,9356
225567,-27.649,5250,-4096,287744,-19950,-3123,9356
225572,-32.898,5250,-4096,271360,-18830,-3238,8174
225577,-44.373,5250,-4096,259072,-17990,-3360,8174
225582,-21.912,5250,-4096,276480,-19180,-3477,3878
225587,-27.039,5250,-7168,275456,-19320,-3587,3878
225592,-23.254,5250,-7168,251904,-17710,-3688,3878
225597,-21.423,5250,-7168,230400,-16240,-3772,-681
225602,-11.291,5250,-10240,212992,-15260,-3855,1619
225607,2.869,5250,-10240,182272,-13160,-3930,-2026
225612,12.756,5250,-10240,142336,-10430,-3994,-2026
225617,18.127,5250,-10240,139264,-10220,-4045,-2026
225622,16.418,5250,-10240,89088,-6790,-4093,-7677
225627,15.564,5250,-10240,64512,-5110,-4134,-7677
225633,7.996,5250,-10240,43008,-3640,-4171,-7677
225638,2.991,5250,-10240,17408,-1890,-4198,-6267
225643,4.822,5250,-108544,9216,-8050,-4253,-6267
225648,0.671,5250,-126976,11264,-9450,-4318,-6267
225653,-9.460,5250,-126976,0,-8680,-4383,-6267
225658,-23.010,5250,-126976,20480,-10080,-4454,-10723
225663,-36.316,5250,-154624,59392,-14630,-4529,-10723
225668,-37.292,5250,-154624,76800,-15820,-4615,-10723
225673,-36.194,5250,-160768,52224,-14560,-4695,-10723
225678,-31.555,5250,-160768,106496,-18270,-4787,-8678
225683,-30.579,5250,-160768,120832,-19250,-4884,-8678
225688,-13.855,5250,-154624,137216,-19950,-4985,-8678
225693,-23.132,5250,-154624,149504,-20790,-5079,-4149
225698,-18.494,5250,-154624,166912,-21980,-5189,-4149
225703,-22.278,5250,-154624,194560,-23870,-5305,2317
225708,-15.808,5250,-154624,193536,-23800,-5425,-619
225713,-2.502,5250,-154624,201728,-24360,-5550,-619
225718,9.583,5250,-151552,182272,-22820,-5678,1345
225723,7.629,5250,-151552,202752,-24220,-5796,1345
225728,13.123,5250,-151552,192512,-23520,-5928,1345
225733,3.479,5250,-151552,160768,-21350,-6057,2655
225738,7.019,5250,-151552,145408,-20300,-6184,-565
225743,4.333,5250,-151552,133120,-19460,-6310,-565
225748,-4.700,5250,-151552,123904,-18830,-6433,-565
225753,-9.583,5250,-151552,117760,-18410,-6541,1015
225758,-25.330,5250,-151552,90112,-16520,-6654,-4731
225763,-26.062,5250,-151552,101376,-17290,-6764,-4731
225768,-15.442,5250,-151552,71680,-15260,-6870,-4731
225773,-5.554,5250,-151552,57344,-14280,-6963,-4731
225778,-23.499,5250,-151552,54272,-14070,-7060,-4369
225783,-16.785,5250,-151552,58368,-14350,-7151,-4369
225788,-23.132,5250,-151552,74752,-15470,-7237,-5159
225793,-20.691,5250,-148480,62464,-14420,-7317,-5159
225798,-24.475,5250,-148480,57344,-14070,-7392,-5159
225803,-26.672,5250,-148480,22528,-11690,-7453,-5159
225808,-15.686,5250,-148480,30720,-12250,-7516,-5766
225813,-17.639,5250,-148480,15360,-11200,-7573,-5766
225818,-17.883,5250,-148480,1024,-10220,-7627,-5766
225823,-15.930,5250,-151552,9216,-10990,-7678,-8986
225828,-14.465,5250,-151552,-17408,-9170,-7725,-8986
225833,-15.564,5250,-151552,-37888,-7770,-7770,-8986
225838,-12.634,5250,-166912,-56320,-7560,-7811,-12010
225843,14.954,5250,-166912,-37888,-8820,-7859,-12010
225848,10.559,5250,-166912,-20480,-10010,-7905,-12010
225853,-15.808,5250,-197632,-3072,-13300,-7955,-10236
225858,-30.701,5250,-197632,4096,-13790,-8012,-10236
225863,-39.612,5250,-197632,-14336,-12530,-8068,-10236
225868,-33.020,5250,-197632,-38912,-10850,-8122,-10183
225873,-31.677,5250,-197632,-67584,-8890,-8181,-10183
225878,-27.405,5250,-238592,-90112,-10150,-8253,-10183
225883,-23.010,5250,-238592,-78848,-10920,-8326,-5895
225888,4.456,5250,-238592,-110592,-8750,-8399,-5895
225893,12.390,5250,-238592,-92160,-10010,-8470,-5895
225898,-8.118,5250,-250880,-80896,-11620,-8532,-8913
225903,-10.925,5250,-250880,-103424,-10080,-8597,-8688
225908,-16.052,5250,-250880,-134144,-7980,-8660,-8688
225913,19.592,5250,-250880,-146432,-7140,-8719,-11471
225918,7.874,5250,-250880,-147456,-7070,-8775,-11471
225923,24.353,5250,-289792,-161792,-8750,-8840,-11471
225928,29.480,5250,-289792,-164864,-8540,-8907,-11471
225933,42.664,5250,-289792,-138240,-10360,-8970,-7509
225938,49.377,5250,-335872,-105472,-15750,-9044,-7509
