R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
32,1,25,35,1,25,200,0,0,0,0,0,2147483648,10000000,10.0,64.0,0.000100,0.003000,50,
sysTickMs,GRawXi,PIDdtick,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi
156692,-1.648,5250,-16384,-7658496,477632,2047,42633
156697,-2.747,5250,-16384,-7658496,477632,2047,42633
156702,-3.235,5250,-16384,-7658496,477632,2047,42633
156707,-0.916,5250,-16384,-7658496,477632,2047,42633
156712,-2.747,5250,-16384,-7658496,477632,2047,42633
156717,4.211,5250,-16384,-7658496,477632,2047,42633
156722,-4.700,5250,-16384,-7658496,477632,2047,42633
156727,8.972,5250,-16384,-7658496,477632,2047,42633
156732,0.549,5250,-16384,-7658496,477632,2047,42633
156737,1.526,5250,-16384,-7658496,477632,2047,42633
156742,1.648,5250,-16384,-7658496,477632,2047,42633
156747,3.723,5250,-16384,-7658496,477632,2047,42633
156752,-5.188,5250,-16384,-7658496,477632,2047,42633
156757,-1.892,5250,-16384,-7658496,477632,2047,42633
156762,2.502,5250,-16384,-7658496,477632,2047,42633
156767,-2.991,5250,-16384,-7658496,477632,2047,42633
156772,-9.949,5250,-16384,-7658496,477632,2047,42633
156777,-6.531,5250,-16384,-7658496,477632,2047,42633
156782,2.625,5250,-16384,-7658496,477632,2047,42633
156787,-2.014,5250,-16384,-7658496,477632,2047,42633
156792,4.700,5250,-16384,-7658496,477632,2047,42633
156797,-1.648,5250,-16384,-7658496,477632,2047,42633
156802,-2.258,5250,-16384,-7658496,477632,2047,42633
156807,3.235,5250,-16384,-7658496,477632,2047,42633
156812,-0.061,5250,-16384,-7658496,477632,2047,42633
156817,-2.502,5250,-16384,-7658496,477632,2047,42633
156822,1.038,5250,-16384,-7658496,477632,2047,42633
156827,-3.479,5250,-16384,-7658496,477632,2047,42633
156832,0.549,5250,-16384,-7658496,477632,2047,42633
156837,-4.211,5250,-16384,-7658496,477632,2047,42633
156842,0.549,5250,-16384,-7658496,477632,2047,42633
156847,-3.113,5250,-16384,-7658496,477632,2047,42633
156852,-1.282,5250,-16384,-7658496,477632,2047,42633
156857,-2.258,5250,-16384,-7658496,477632,2047,42633
156862,-9.338,5250,-16384,-7658496,477632,2047,42633
156867,4.700,5250,-16384,-7658496,477632,2047,42633
156872,-4.944,5250,-16384,-7658496,477632,2047,42633
156877,1.892,5250,-16384,-7658496,477632,2047,42633
156882,5.432,5250,0,6144,-384,-1,427
156887,3.479,5250,0,6144,-384,-1,427
156892,2.991,5250,0,7168,-448,-1,427
156897,-0.427,5250,0,8192,-512,-2,427
156902,-3.967,5250,0,10240,-640,-2,156
156907,0.671,5250,0,7168,-448,-3,156
156912,-3.357,5250,0,4096,-256,-3,156
156917,-5.432,5250,0,9216,-576,-3,156
156922,3.723,5250,0,8192,-512,-4,156
156927,-5.798,5250,0,12288,-768,-4,537
156932,4.211,5250,0,7168,-448,-4,537
156937,-7.385,5250,0,4096,-256,-5,537
156942,-0.061,5250,0,12288,-768,-5,537
156947,-4.456,5250,0,13312,-832,-6,537
156952,1.282,5250,0,9216,-576,-6,537
156957,0.549,5250,0,9216,-576,-6,206
156962,0.916,5250,0,8192,-512,-7,206
156967,2.258,5250,0,7168,-448,-7,114
156972,0.061,5250,0,6144,-384,-8,114
156977,0.916,5250,0,6144,-384,-8,114
156982,1.648,5250,0,8192,-512,-8,107
156988,-2.502,5250,0,11264,-704,-9,393
156993,1.892,5250,0,6144,-384,-9,251
156998,-1.892,5250,0,8192,-512,-9,251
157003,1.770,5250,0,1024,-64,-10,-58
157008,2.747,5250,0,11264,-704,-10,-58
157013,-3.235,5250,0,20480,-1280,-11,776
157018,-7.141,5250,0,-4096,256,-11,776
157023,-0.183,5250,0,-2048,128,-11,776
157028,-8.118,5250,0,7168,-448,-11,-298
157033,-9.827,5250,0,21504,-1344,-12,-298
157038,6.653,5250,0,8192,-512,-12,135
157043,0.427,5250,0,2048,-128,-12,-216
157048,-2.991,5250,0,25600,-1600,-13,970
157053,3.967,5250,0,22528,-1408,-14,970
157058,-0.671,5250,0,10240,-640,-14,970
157063,1.160,5250,0,8192,-512,-15,970
157068,1.404,5250,0,11264,-704,-15,970
157073,-4.089,5250,0,4096,-256,-16,-116
157078,-13.123,5250,0,10240,-640,-16,-116
157083,-6.775,5250,0,-4096,256,-16,-116
157088,0.427,5250,0,21504,-1344,-17,233
157093,2.258,5250,0,-12288,768,-17,233
157098,-6.165,5250,0,10240,-640,-17,-172
157103,5.920,5250,0,-8192,512,-18,-211
157108,-11.047,5250,0,-9216,576,-18,-211
157113,-10.559,5250,0,-2048,128,-17,-211
157118,3.845,5250,0,5120,-320,-17,-211
157123,-3.967,5250,0,-35840,2240,-17,-393
157128,2.747,5250,0,-19456,1216,-16,-393
157133,7.996,5250,0,-33792,2112,-15,-1178
157138,8.240,5250,0,-16384,1024,-14,-1178
157143,4.211,5250,0,-10240,640,-14,848
157148,2.136,5250,0,6144,-384,-14,848
157153,2.502,5250,0,3072,-192,-14,848
157158,-12.878,5250,0,37888,-2368,-15,-84
157163,-5.066,5250,0,3072,-192,-16,-84
157168,-9.216,5250,0,24576,-1536,-17,1529
157173,3.113,5250,0,12288,-768,-19,1529
157178,2.258,5250,0,8192,-512,-19,554
157183,-7.263,5250,0,5120,-320,-20,554
157188,12.878,5250,0,-5120,320,-20,-66
157193,3.357,5250,0,10240,-640,-21,-66
157198,7.507,5250,0,-10240,640,-20,-66
157203,13.123,5250,0,-15360,960,-20,-66
157208,-9.460,5250,0,-13312,832,-19,-66
157213,16.418,5250,0,-8192,512,-18,-13
157218,-1.770,5250,0,4096,-256,-17,-1478
157223,-1.648,5250,0,-8192,512,-17,-604
157228,2.991,5250,0,18432,-1152,-18,-615
157233,-7.751,5250,0,-16384,1024,-18,-615
157238,2.991,5250,0,23552,-1472,-18,183
157243,-14.465,5250,0,9216,-576,-19,183
157248,17.761,5250,0,20480,-1280,-19,183
157253,8.362,5250,0,20480,-1280,-19,183
157258,6.897,5250,0,1024,-64,-20,183
157263,4.700,5250,0,18432,-1152,-20,69
157268,1.038,5250,0,-19456,1216,-20,69
157273,3.601,5250,0,16384,-1024,-20,69
157278,-0.549,5250,0,3072,-192,-20,-326
157283,14.221,5250,0,-24576,1536,-19,-326
157288,10.925,5250,0,4096,-256,-19,-607
157293,-21.790,5250,0,-21504,1344,-18,-607
157298,15.442,5250,0,-50176,3136,-18,684
157303,0.916,5250,0,47104,-2944,-17,684
157308,-20.935,5250,0,8192,-512,-16,-775
157313,12.146,5250,0,-74752,4672,-16,-775
157318,7.996,5250,0,-5120,320,-15,543
157323,5.798,5250,0,17408,-1088,-13,543
157328,-7.263,5250,0,-57344,3584,-12,543
157333,3.235,5250,0,-82944,5184,-10,-419
157338,29.358,5250,0,-53248,3328,-10,-419
157343,13.367,5250,0,36864,-2304,-8,1268
157348,-42.786,5250,0,2048,-128,-5,1268
157353,-19.836,5250,0,-109568,6848,-4,-4231
157358,42.541,5250,0,-146432,9152,-3,-4231
157363,65.247,5250,0,-31744,1984,-2,-4231
157368,28.137,5250,0,91136,-5696,-1,1261
157373,-46.326,5250,0,56320,-3520,2,1261
157378,-51.086,5250,0,2048,-128,4,-7216
157383,-39.246,5250,0,-94208,5888,6,-7216
157388,6.165,5250,0,-168960,10560,6,-7216
157393,58.899,5250,0,-134144,8384,7,-4861
157398,65.125,5250,0,-52224,3264,7,-4861
157403,67.078,5250,0,-54272,3392,9,-4861
157408,34.851,5250,0,35840,-2240,11,-4861
157413,13.245,5250,0,12288,-768,14,1625
157418,10.681,5250,0,-11264,704,18,1625
157423,9.705,5250,0,-40960,2560,23,1625
157428,3.723,5250,0,-67584,4224,28,-6778
157433,11.902,5250,0,-61440,3840,34,-6778
157438,2.625,5250,0,-67584,4224,40,-8112
157443,7.751,5250,0,-69632,4352,46,-8112
157448,4.333,5250,0,-90112,5632,52,-8112
157453,17.517,5250,0,-125952,7872,60,-3552
157458,29.236,5250,0,-147456,9216,67,-3552
157463,31.921,5250,0,-174080,10880,76,-7871
157468,27.039,5250,0,-157696,9856,83,-7871
157473,39.734,5250,0,-175104,10944,91,-1715
157478,44.983,5250,0,-174080,10880,98,-1715
157483,58.655,5250,0,-199680,12480,105,-1715
157488,21.912,5250,0,-224256,14016,112,-1715
157494,-4.333,5250,0,-222208,13888,119,-1715
157499,-29.480,5250,0,-159744,9984,126,-3317
157504,-36.194,5250,0,-117760,7360,132,-3317
157509,-28.748,5250,0,-133120,8320,138,-3317
157514,-18.127,5250,0,-79872,4992,144,-815
157519,-0.793,5250,0,-68608,4288,149,-815
157524,23.376,5250,0,-77824,4864,154,-3246
157529,39.246,5250,0,-74752,4672,160,-3246
157534,38.147,5250,0,-145408,9088,166,-3246
157539,30.334,5250,0,-179200,11200,173,-3246
157544,22.644,5250,0,-187392,11712,181,-3246
157549,9.338,5250,0,-205824,12864,188,-3061
157554,4.089,5250,0,-205824,12864,197,-3061
157559,4.456,5250,0,-208896,13056,206,-3061
157564,12.512,5250,0,-223232,13952,216,-3061
157569,3.723,5250,0,-264192,16512,226,-3061
157574,-6.531,5250,0,-266240,16640,238,-6629
157579,-4.822,5250,0,-287744,17984,252,-6629
157584,18.372,5250,0,-299008,18688,268,-6629
157589,50.232,5250,0,-301056,18816,284,-6629
157594,46.082,5250,0,-377856,23616,303,-14906
157599,63.293,5250,0,-434176,27136,324,-14906
157604,75.867,5250,0,-505856,31616,346,-14906
157609,42.419,5250,0,-555008,34688,366,-20664
157614,-8.972,5250,0,-526336,32896,389,-17017
157619,-37.170,5250,0,-456704,28544,411,-17017
157624,-38.147,5250,0,-452608,28288,430,-17017
157629,-34.485,5250,0,-308224,19264,450,-6970
157634,33.508,5250,0,-259072,16192,468,-6970
157639,55.481,5250,0,-262144,16384,485,-626
157644,66.345,5250,0,-205824,12864,497,-626
157649,84.656,5250,3072,-268288,16960,509,-3175
157654,69.031,5250,3072,-261120,16512,519,-4978
157659,22.278,5250,3072,-210944,13376,526,-4978
157664,-34.973,5250,3072,-150528,9600,530,1534
157669,-62.805,5250,3072,-89088,5760,532,1534
157674,-67.322,5250,3072,60416,-3584,533,7737
157679,-29.968,5250,3072,65536,-3904,533,7737
157684,-10.193,5250,3072,91136,-5504,531,9744
157689,3.723,5250,3072,95232,-5760,529,9744
157694,20.691,5250,3072,86016,-5184,526,9744
157699,1.282,5250,3072,74752,-4480,522,13334
157704,6.409,5250,3072,84992,-5120,518,13334
157709,1.404,5250,6144,88064,-5120,513,13334
157714,-12.146,5250,6144,110592,-6528,508,13334
157719,-14.832,5250,6144,134144,-8000,503,13334
157724,7.874,5250,3072,159744,-9792,496,13819
157729,0.549,5250,3072,155648,-9536,489,13819
157734,2.991,5250,3072,176128,-10816,481,13819
157739,4.333,5250,3072,179200,-11008,472,13819
157744,-9.705,5250,0,178176,-11136,462,16875
157749,-10.559,5250,0,193536,-12096,451,16875
157754,-42.541,5250,0,217088,-13568,441,13095
157759,-33.752,5250,0,226304,-14144,429,13095
157764,-37.170,5250,0,254976,-15936,416,13742
157769,-38.147,5250,-4096,247808,-15744,404,13742
157774,-29.114,5250,-4096,205824,-13120,394,13742
157779,-25.208,5250,-4096,197632,-12608,384,13518
157784,-33.508,5250,-4096,179200,-11456,376,13518
157789,-33.875,5250,-4096,147456,-9472,369,6960
157794,-23.743,5250,-4096,129024,-8320,363,6960
157799,-17.151,5250,-4096,122880,-7936,359,3253
157804,-19.470,5250,-4096,111616,-7232,355,3253
157809,-23.865,5250,-4096,77824,-5120,354,3253
157814,-6.165,5250,-4096,80896,-5312,353,4905
157819,-19.714,5250,-4096,53248,-3584,353,4905
157824,-19.226,5250,-4096,29696,-2112,354,351
157829,-13.733,5250,-4096,-13312,576,355,351
157834,-4.456,5250,-4096,-22528,1152,357,351
157839,-7.385,5250,-4096,-19456,960,359,351
157844,23.499,5250,-4096,-20480,1024,362,-1868
157849,19.104,5250,-4096,-16384,768,365,-1801
157854,15.564,5250,-4096,-26624,1408,367,-2420
157859,23.499,5250,-4096,-33792,1856,371,-2420
157864,10.437,5250,-4096,-4096,0,374,-2420
157869,37.292,5250,-4096,10240,-896,377,-1879
157874,20.569,5250,-4096,41984,-2880,380,-1879
157879,2.991,5250,-4096,63488,-4224,381,-6644
157884,-14.221,5250,-4096,79872,-5248,384,-6644
157889,-33.875,5250,0,84992,-5312,385,-3569
157894,-31.433,5250,0,71680,-4480,385,-3569
157899,-17.151,5250,0,78848,-4928,383,-3569
157904,25.330,5250,0,125952,-7872,380,4173
157909,36.194,5250,0,207872,-12992,376,4173
157914,6.165,5250,0,228352,-14272,371,1031
157919,-9.705,5250,0,260096,-16256,366,1031
157924,-9.216,5250,0,226304,-14144,358,1031
157929,17.883,5250,0,205824,-12864,349,1031
157934,49.744,5250,0,179200,-11200,339,9121
157939,40.222,5250,0,297984,-18624,330,4059
157944,19.104,5250,0,283648,-17728,320,4059
157949,14.221,5250,0,205824,-12864,308,4059
157954,39.246,5250,0,178176,-11136,296,4059
157959,28.992,5250,0,220160,-13760,285,13815
157964,18.250,5250,0,259072,-16192,272,13815
157970,-4.211,5250,0,220160,-13760,259,9826
157975,7.507,5250,0,167936,-10496,245,9163
157980,16.907,5250,0,228352,-14272,231,9163
157985,-4.333,5250,0,256000,-16000,217,9225
157990,-26.794,5250,0,241664,-15104,203,9225
157995,-47.424,5250,0,246784,-15424,187,8377
158000,-12.268,5250,0,247808,-15488,173,8377
158005,-37.537,5250,0,288768,-18048,159,8377
158010,-58.166,5250,0,307200,-19200,144,12345
158015,-36.194,5250,0,251904,-15744,130,12345
158020,-23.376,5250,6144,270336,-16512,117,9474
158025,-34.241,5250,9216,304128,-18432,105,9474
158030,-39.124,5250,9216,284672,-17216,92,5855
158035,-16.174,5250,9216,235520,-14144,80,5855
158040,-0.183,5250,33792,286720,-15808,69,5855
158045,-22.888,5250,33792,294912,-16320,60,6905
158050,-11.291,5250,36864,249856,-13312,51,6905
158055,8.362,5250,43008,232448,-11840,41,5350
158060,10.925,5250,43008,303104,-16256,34,5350
158065,-17.029,5250,46080,285696,-14976,27,7164
158070,-33.752,5250,43008,265216,-13888,21,7164
158075,-43.762,5250,43008,260096,-13568,14,7164
158080,-25.696,5250,46080,261120,-13440,9,7164
158085,-52.307,5250,46080,223232,-11072,4,7164
158090,-83.557,5250,46080,221184,-10944,-1,-3147
158095,-63.293,5250,61440,138240,-4800,-5,-3147
158100,-25.085,5250,67584,48128,1216,-9,-3147
158105,-16.418,5250,67584,49152,1152,-12,-216
158110,-17.395,5250,92160,29696,3904,-14,-216
158115,7.629,5250,104448,16384,5504,-15,-447
158120,46.448,5250,104448,78848,1600,-16,-447
158125,42.786,5250,122880,111616,704,-16,1290
158130,14.221,5250,122880,215040,-5760,-15,-4064
158135,-50.964,5250,122880,248832,-7872,-14,-4064
158140,-69.031,5250,156672,147456,576,-13,-6837
158145,-52.795,5250,156672,30720,7872,-12,-6837
158150,10.437,5250,156672,3072,9600,-11,377
158155,62.561,5250,156672,89088,4224,-13,377
158160,31.799,5250,156672,296960,-8768,-13,377
158165,-38.635,5250,156672,327680,-10688,-14,2893
158170,-56.458,5250,153600,272384,-7424,-16,8913
158175,-59.998,5250,153600,226304,-4544,-19,2155
158180,-17.517,5250,153600,148480,320,-24,2155
158185,21.545,5250,153600,221184,-4224,-30,4839
158190,5.432,5250,153600,354304,-12544,-36,4839
158195,-29.602,5250,141312,400384,-16192,-43,4839
158200,-78.674,5250,125952,324608,-12416,-49,2827
158205,-52.551,5250,125952,235520,-6848,-59,2827
158210,-21.912,5250,98304,223232,-7808,-70,2680
158215,34.973,5250,98304,264192,-10368,-83,2680
158220,27.771,5250,98304,460800,-22656,-95,2680
158225,-14.221,5250,98304,477184,-23680,-107,6614
158230,-54.871,5250,98304,436224,-21120,-119,4589
158235,-57.922,5250,98304,335872,-14848,-132,4589
158240,-30.701,5250,76800,295936,-13696,-147,8892
158245,30.090,5250,79872,275456,-12224,-163,8892
158250,50.232,5250,79872,470016,-24384,-178,8892
158255,22.278,5250,79872,505856,-26624,-192,4723
158260,-39.612,5250,79872,527360,-27968,-206,4723
158265,-85.266,5250,79872,493568,-25856,-221,1303
158270,-87.341,5250,79872,320512,-15040,-234,1303
158275,-39.612,5250,79872,280576,-12544,-249,1303
158280,12.268,5250,79872,283648,-12736,-264,1303
158285,13.855,5250,92160,360448,-16768,-277,11134
158290,7.263,5250,92160,441344,-21824,-290,4139
158295,-43.152,5250,92160,451584,-22464,-302,9984
158300,-75.867,5250,92160,400384,-19264,-314,9984
158305,-53.772,5250,215040,262144,-2944,-324,9984
158310,-26.306,5250,215040,235520,-1280,-330,4868
158315,-0.671,5250,259072,234496,1536,-335,4868
158320,32.410,5250,259072,256000,192,-338,7542
158325,17.883,5250,259072,369664,-6912,-342,7542
158330,-10.071,5250,259072,375808,-7296,-344,5606
158335,-20.081,5250,401408,359424,2624,-345,5606
158340,-25.940,5250,401408,326656,4672,-341,5606
158345,-36.194,5250,401408,275456,7872,-336,2472
158350,-5.310,5250,462848,274432,11776,-332,2472
158355,-0.183,5250,462848,294912,10496,-325,3978
158360,0.061,5250,462848,344064,7424,-318,3978
158365,-13.123,5250,600064,394240,12864,-311,3978
158370,-26.062,5250,600064,394240,12864,-298,3534
158375,-33.142,5250,620544,385024,14720,-284,3534
158380,-50.476,5250,719872,395264,20288,-270,1113
158385,-58.533,5250,719872,339968,23744,-254,1113
158390,-30.701,5250,801792,365568,27264,-236,3827
158395,-23.865,5250,929792,379904,34368,-216,3827
158400,-33.264,5250,929792,400384,33088,-191,3827
158405,-29.480,5250,984064,427008,34816,-169,7982
158410,-16.663,5250,1245184,458752,49152,-143,7982
158415,-11.536,5250,1245184,487424,47360,-106,10461
158420,-15.808,5250,1245184,540672,44032,-72,10461
158425,-22.644,5250,1245184,616448,39296,-42,10461
158430,-35.461,5250,1392640,656384,46016,-3,12298
158435,-43.640,5250,1466368,702464,47744,35,17096
158440,-62.561,5250,1466368,736256,45632,70,17096
158445,-79.895,5250,1561600,751616,50624,111,17096
158450,-89.294,5250,1610752,809984,50048,151,20812
158456,-87.830,5250,1610752,824320,49152,190,20812
158461,-93.933,5250,1610752,821248,49344,223,20390
158466,-98.206,5250,1628160,879616,46784,258,22876
158471,-87.708,5250,1628160,957440,41920,290,22876
158476,-89.539,5250,1610752,991232,38720,320,22876
158481,-88.074,5250,1610752,993280,38592,345,22876
158486,-90.149,5250,1610752,1060864,34368,370,32129
158491,-110.535,5250,1662976,1098752,35264,396,32129
158496,-116.394,5250,1662976,1181696,30080,420,28071
158501,-106.628,5250,1662976,1175552,30464,440,28071
158506,-111.267,5250,1790976,1245184,34112,466,28071
158511,-105.652,5250,1790976,1272832,32384,492,28071
158516,-106.750,5250,1790976,1300480,30656,516,28071
158521,-105.896,5250,1992704,1314816,42368,544,32084
158526,-99.182,5250,2014208,1326080,43008,576,32084
158531,-107.117,5250,2014208,1378304,39744,608,33057
158536,-124.695,5250,2014208,1409024,37824,638,33057
158541,-131.287,5250,1992704,1393664,37440,665,33057
158546,-118.713,5250,1992704,1484800,31744,693,37583
158551,-115.540,5250,1992704,1509376,30208,719,37583
158556,-96.497,5250,1680384,1531904,9280,741,26886
158561,-79.041,5250,1680384,1530880,9344,751,26886
158566,-76.477,5250,1528832,1514496,896,755,31699
158571,-67.444,5250,1528832,1489920,2432,757,31699
158576,-71.106,5250,1528832,1472512,3520,760,31699
158581,-87.952,5250,1406976,1459200,-3264,759,29230
158586,-96.375,5250,1392640,1455104,-3904,756,29230
158591,-106.628,5250,1392640,1464320,-4480,753,29230
158596,-105.896,5250,1392640,1480704,-5504,750,29230
158601,-96.375,5250,1392640,1467392,-4672,749,29230
158606,-46.326,5250,1392640,1445888,-3328,749,25596
158611,-38.269,5250,1392640,1411072,-1152,749,25596
158616,-37.170,5250,1350656,1315840,2176,751,17747
158621,-49.744,5250,1350656,1324032,1664,752,17747
158626,-69.885,5250,1284096,1280000,256,752,15563
158631,-75.745,5250,1284096,1275904,512,753,14151
158636,-58.411,5250,1284096,1275904,512,754,14151
158641,-37.537,5250,1184768,1248256,-3968,754,8774
158646,-19.104,5250,1127424,1196032,-4288,753,8774
158651,-10.071,5250,1127424,1080320,2944,752,11644
158656,-14.709,5250,1127424,1032192,5952,751,11644
158661,-38.025,5250,773120,1030144,-16064,750,11644
158666,-58.411,5250,773120,992256,-13696,736,-1340
158671,-60.486,5250,773120,978944,-12864,722,-1340
158676,-58.289,5250,773120,967680,-12160,711,-1745
158681,-47.913,5250,773120,944128,-10688,701,-1745
158686,-35.461,5250,387072,886784,-31232,683,-2320
158691,-38.757,5250,352256,835584,-30208,658,-2320
158696,-74.036,5250,352256,789504,-27328,632,-2320
158701,-91.003,5250,352256,755712,-25216,611,-5202
158706,-98.450,5250,352256,735232,-23936,589,-5202
158711,-81.360,5250,181248,765952,-36544,561,-13850
158716,-68.298,5250,181248,731136,-34368,535,-13850
158721,-57.068,5250,181248,670720,-30592,513,-13850
158726,-18.616,5250,181248,631808,-28160,492,-14742
158731,-29.968,5250,21504,543744,-32640,468,-14742
158736,-23.987,5250,21504,479232,-28608,444,-20315
158741,-49.622,5250,21504,424960,-25216,425,-20315
158746,-63.049,5250,-4096,428032,-27008,405,-27785
158751,-61.340,5250,-4096,406528,-25664,387,-27785
158756,-7.874,5250,-4096,367616,-23232,372,-27785
158761,13.123,5250,-4096,276480,-17536,359,-29954
158766,30.823,5250,-4096,246784,-15680,351,-29954
158771,44.983,5250,-4096,114688,-7424,344,-29954
158776,38.879,5250,-4096,49152,-3328,340,-29954
158781,12.024,5250,-4096,-17408,832,338,-29954
158786,19.470,5250,-7168,-49152,2624,338,-37701
158791,11.169,5250,-7168,-71680,4032,341,-37701
158796,18.860,5250,-7168,-110592,6464,345,-41692
158801,19.470,5250,-28672,-133120,6528,351,-41692
158806,44.739,5250,-83968,-136192,3264,356,-41692
158811,75.378,5250,-83968,-220160,8512,362,-44848
158816,68.542,5250,-83968,-276480,12032,369,-44848
158821,51.453,5250,-123904,-356352,14528,377,-38657
158826,41.077,5250,-123904,-360448,14784,384,-38657
158831,24.597,5250,-126976,-381952,15936,392,-42638
158836,11.780,5250,-126976,-378880,15744,401,-42638
158841,-11.414,5250,-126976,-369664,15168,409,-38470
158846,-8.362,5250,-126976,-359424,14528,419,-34356
158851,10.925,5250,-126976,-336896,13120,430,-32356
158856,24.841,5250,-126976,-360448,14592,441,-29796
158861,23.254,5250,-126976,-374784,15488,451,-29796
158866,38.025,5250,-292864,-413696,7552,462,-30961
158871,40.588,5250,-292864,-446464,9600,467,-30961
158876,12.512,5250,-292864,-447488,9664,473,-29861
158881,4.333,5250,-366592,-489472,7680,479,-29861
158886,-6.653,5250,-366592,-502784,8512,483,-30632
