R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
35,1,31,40,1,28,200,0,0,0,0,0,2147483648,10000000,10.0,64.0,0.000100,0.003000,50,
sysTickMs,GRawXi,PIDdtick,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi
142165,-0.305,5250,-40960,2344960,-163100,-9288,-17053
142170,3.845,5250,-40960,2344960,-163100,-9288,-17053
142175,2.625,5250,-40960,2344960,-163100,-9288,-17053
142180,-1.892,5250,-40960,2344960,-163100,-9288,-17053
142186,-0.916,5250,-40960,2344960,-163100,-9288,-17053
142191,0.061,5250,-40960,2344960,-163100,-9288,-17053
142196,-1.648,5250,-40960,2344960,-163100,-9288,-17053
142201,-6.653,5250,-40960,2344960,-163100,-9288,-17053
142206,-0.916,5250,-40960,2344960,-163100,-9288,-17053
142211,-3.235,5250,-40960,2344960,-163100,-9288,-17053
142216,-6.409,5250,-40960,2344960,-163100,-9288,-17053
142221,-0.061,5250,-40960,2344960,-163100,-9288,-17053
142226,-1.648,5250,-40960,2344960,-163100,-9288,-17053
142231,2.380,5250,-40960,2344960,-163100,-9288,-17053
142236,5.920,5250,-40960,2344960,-163100,-9288,-17053
142241,-1.770,5250,-40960,2344960,-163100,-9288,-17053
142246,-0.549,5250,-40960,2344960,-163100,-9288,-17053
142251,-0.183,5250,-40960,2344960,-163100,-9288,-17053
142256,2.502,5250,-40960,2344960,-163100,-9288,-17053
142261,3.723,5250,-40960,2344960,-163100,-9288,-17053
142266,-3.601,5250,-40960,2344960,-163100,-9288,-17053
142271,6.165,5250,-40960,2344960,-163100,-9288,-17053
142276,-0.549,5250,-40960,2344960,-163100,-9288,-17053
142281,3.845,5250,-40960,2344960,-163100,-9288,-17053
142286,-3.113,5250,-40960,2344960,-163100,-9288,-17053
142291,6.287,5250,-40960,2344960,-163100,-9288,-17053
142296,5.676,5250,-40960,2344960,-163100,-9288,-17053
142301,-5.432,5250,-40960,2344960,-163100,-9288,-17053
142306,-3.967,5250,-40960,2344960,-163100,-9288,-17053
142311,-4.700,5250,-40960,2344960,-163100,-9288,-17053
142316,-3.357,5250,-40960,2344960,-163100,-9288,-17053
142321,-2.869,5250,-40960,2344960,-163100,-9288,-17053
142326,2.869,5250,-40960,2344960,-163100,-9288,-17053
142331,6.165,5250,-40960,2344960,-163100,-9288,-17053
142336,-2.136,5250,-40960,2344960,-163100,-9288,-17053
142341,1.770,5250,-40960,2344960,-163100,-9288,-17053
142346,2.869,5250,-40960,2344960,-163100,-9288,-17053
142351,-1.648,5250,0,8192,-560,-2,-17053
142356,-1.160,5250,0,9216,-630,-6,792
142361,-0.793,5250,0,7168,-490,-9,792
142366,1.648,5250,0,10240,-700,-13,792
142371,-1.648,5250,0,7168,-490,-16,440
142376,0.427,5250,0,13312,-910,-20,440
142381,3.723,5250,0,13312,-910,-24,440
142386,2.991,5250,0,10240,-700,-29,594
142391,4.456,5250,0,11264,-770,-34,594
142396,-0.061,5250,0,7168,-490,-38,594
142401,-1.892,5250,0,7168,-490,-41,416
142406,3.235,5250,0,11264,-770,-45,416
142411,0.549,5250,0,7168,-490,-48,192
142416,-2.747,5250,0,9216,-630,-52,482
142421,0.916,5250,0,7168,-490,-55,482
142426,0.549,5250,0,7168,-490,-58,482
142431,1.648,5250,0,8192,-560,-61,189
142436,2.502,5250,0,8192,-560,-64,189
142441,-6.042,5250,0,8192,-560,-67,238
142446,1.160,5250,0,8192,-560,-70,238
142451,4.578,5250,0,6144,-420,-73,238
142456,-3.845,5250,0,7168,-490,-76,69
142461,-1.160,5250,0,10240,-700,-80,69
142466,-0.549,5250,0,11264,-770,-84,69
142471,3.967,5250,0,4096,-280,-88,391
142476,-1.892,5250,0,10240,-700,-91,391
142481,-4.944,5250,0,14336,-980,-94,391
142486,4.456,5250,0,13312,-910,-98,366
142491,2.014,5250,0,10240,-700,-101,366
142496,-3.235,5250,0,6144,-420,-105,366
142501,1.160,5250,0,4096,-280,-108,-141
142506,-0.061,5250,0,-3072,210,-109,-141
142511,10.681,5250,0,11264,-770,-110,-141
142516,5.676,5250,0,22528,-1540,-114,205
142521,-12.634,5250,0,16384,-1120,-122,205
142526,0.549,5250,0,15360,-1050,-130,435
142531,0.061,5250,0,-6144,420,-131,44
142536,-2.625,5250,0,-1024,70,-129,44
142541,1.404,5250,0,14336,-980,-131,315
142546,-0.061,5250,0,13312,-910,-135,174
142551,-1.282,5250,0,3072,-210,-139,174
142556,-7.141,5250,0,16384,-1120,-144,407
142561,-4.578,5250,0,20480,-1400,-150,321
142566,1.770,5250,0,2048,-140,-155,321
142571,9.338,5250,0,6144,-420,-158,321
142576,1.404,5250,0,-5120,350,-157,-562
142581,-0.671,5250,0,-2048,140,-155,-562
142586,-1.526,5250,0,14336,-980,-157,-562
142591,2.869,5250,0,13312,-910,-165,739
142596,1.892,5250,0,25600,-1750,-175,739
142601,5.066,5250,0,16384,-1120,-185,739
142606,4.944,5250,0,21504,-1470,-195,1056
142611,14.099,5250,0,-9216,630,-200,-39
142616,-5.554,5250,0,-9216,630,-199,-39
142621,6.287,5250,0,-12288,840,-197,-1005
142626,-8.606,5250,0,7168,-490,-197,-1005
142632,6.165,5250,0,-3072,210,-199,-155
142637,5.188,5250,0,11264,-770,-198,-155
142642,-16.296,5250,0,9216,-630,-195,-812
142647,10.437,5250,0,13312,-910,-200,-812
142652,6.531,5250,0,4096,-280,-204,-812
142657,-4.211,5250,0,31744,-2170,-208,-640
142662,-4.822,5250,3072,10240,-490,-213,-640
142667,9.705,5250,3072,20480,-1190,-217,-640
142672,-13.000,5250,3072,16384,-910,-217,-277
142677,10.559,5250,3072,-14336,1190,-216,-277
142682,-0.427,5250,3072,3072,0,-215,-277
142687,5.676,5250,3072,13312,-700,-217,-380
142692,-4.700,5250,3072,14336,-770,-217,-296
142697,6.897,5250,3072,15360,-840,-217,-296
142702,8.850,5250,3072,18432,-1050,-221,1234
142707,1.160,5250,3072,11264,-560,-222,1234
142712,6.775,5250,3072,13312,-700,-224,317
142717,0.427,5250,0,6144,-420,-227,317
142722,3.967,5250,0,11264,-770,-230,317
142727,-2.502,5250,0,30720,-2100,-234,317
142732,4.089,5250,0,13312,-910,-239,-127
142737,-8.484,5250,0,23552,-1610,-243,-127
142742,-1.404,5250,0,-3072,210,-245,-127
142747,0.793,5250,0,7168,-490,-246,-486
142752,-3.967,5250,0,5120,-350,-248,-274
142757,2.136,5250,0,7168,-490,-250,-274
142762,-6.775,5250,0,16384,-1120,-252,-318
142767,5.066,5250,0,15360,-1050,-257,-318
142772,-3.235,5250,0,22528,-1540,-259,186
142777,-1.526,5250,0,10240,-700,-263,114
142782,5.920,5250,0,1024,-70,-266,114
142787,-0.427,5250,0,16384,-1120,-268,475
142792,6.165,5250,0,15360,-1050,-271,566
142797,7.385,5250,0,13312,-910,-271,566
142802,-1.404,5250,0,6144,-420,-274,1058
142807,-2.747,5250,0,5120,-350,-276,1058
142812,-2.136,5250,0,18432,-1260,-280,1058
142817,7.263,5250,0,-4096,280,-283,628
142822,7.629,5250,0,4096,-280,-283,628
142827,18.494,5250,0,-15360,1050,-285,-280
142832,-4.333,5250,0,-9216,630,-285,-280
142837,0.793,5250,0,6144,-420,-290,-280
142842,2.014,5250,0,9216,-630,-292,-280
142847,1.648,5250,0,12288,-840,-295,-481
142852,-4.944,5250,0,-14336,980,-298,-481
142857,-6.775,5250,0,5120,-350,-299,-481
142862,7.385,5250,0,-10240,700,-302,416
142867,-0.671,5250,0,0,0,-300,416
142872,2.136,5250,0,14336,-980,-302,416
142877,3.357,5250,0,0,0,-303,-312
142882,-1.526,5250,0,15360,-1050,-307,-312
142887,-4.456,5250,0,15360,-1050,-309,-312
142892,5.066,5250,0,7168,-490,-314,-414
142897,-6.409,5250,0,13312,-910,-317,-414
142902,8.118,5250,0,23552,-1610,-321,-414
142907,-0.916,5250,0,-8192,560,-323,-414
142912,0.549,5250,0,12288,-840,-325,-414
142917,5.188,5250,0,3072,-210,-328,-414
142922,-4.700,5250,0,0,0,-328,278
142927,9.827,5250,0,3072,-210,-332,278
142932,-7.019,5250,0,11264,-770,-332,278
142937,-3.601,5250,0,1024,-70,-334,278
142942,4.333,5250,0,1024,-70,-337,278
142947,-10.925,5250,0,1024,-70,-338,278
142952,-9.583,5250,0,9216,-630,-339,-163
142957,0.549,5250,0,7168,-490,-342,-163
142962,-1.526,5250,0,12288,-840,-347,-163
142967,-8.972,5250,0,7168,-490,-349,-577
142972,-0.916,5250,0,13312,-910,-352,-577
142977,-8.972,5250,0,-8192,560,-354,-577
142982,3.601,5250,0,4096,-280,-359,-68
142987,-0.183,5250,0,11264,-770,-361,-68
142992,8.606,5250,0,4096,-280,-365,-68
142997,-4.822,5250,0,3072,-210,-363,-68
143002,-8.484,5250,0,9216,-630,-364,-68
143007,-5.920,5250,0,-14336,980,-363,-68
143012,2.991,5250,0,-1024,70,-362,-306
143017,0.671,5250,0,8192,-560,-366,-306
143022,-8.972,5250,0,11264,-770,-367,-306
143027,10.681,5250,0,3072,-210,-371,500
143032,1.770,5250,0,12288,-840,-374,500
143037,0.793,5250,0,7168,-490,-380,500
143042,-2.625,5250,0,29696,-2030,-384,500
143047,-2.869,5250,0,1024,-70,-392,1862
143052,2.014,5250,0,38912,-2660,-404,1862
143057,-13.000,5250,0,35840,-2450,-408,1862
143062,14.465,5250,0,-14336,980,-420,1862
143067,23.743,5250,0,60416,-4130,-435,1862
143072,-15.442,5250,0,48128,-3290,-439,1862
143078,-0.916,5250,0,7168,-490,-456,-165
143083,6.531,5250,0,72704,-4970,-474,-639
143088,-18.616,5250,0,45056,-3080,-481,-639
143093,6.287,5250,0,-9216,630,-494,1655
143098,18.860,5250,0,34816,-2380,-512,1655
143103,-7.996,5250,0,60416,-4130,-518,1655
143108,-8.118,5250,0,7168,-490,-527,-567
143113,6.165,5250,0,-2048,140,-543,-567
143118,-5.920,5250,0,43008,-2940,-557,-567
143123,-7.507,5250,0,62464,-4270,-569,826
143128,-16.907,5250,0,16384,-1120,-574,826
143133,28.015,5250,0,-51200,3500,-584,826
143138,5.920,5250,0,9216,-630,-592,826
143143,6.409,5250,0,52224,-3570,-590,-4251
143148,-15.930,5250,0,0,0,-585,-4251
143153,-9.583,5250,0,-52224,3570,-585,-2411
143158,35.950,5250,0,-45056,3080,-589,404
143163,6.775,5250,0,35840,-2450,-588,404
143168,-10.315,5250,0,48128,-3290,-581,404
143173,-22.156,5250,0,-16384,1120,-579,-3063
143178,-5.310,5250,0,-32768,2240,-589,-3063
143183,20.447,5250,0,33792,-2310,-604,-3063
143188,-9.949,5250,0,104448,-7140,-621,-389
143193,-15.930,5250,0,97280,-6650,-640,-389
143198,-28.870,5250,0,67584,-4620,-667,-389
143203,-12.756,5250,0,60416,-4130,-703,2541
143208,7.751,5250,0,78848,-5390,-741,3957
143213,10.681,5250,0,132096,-9030,-780,3957
143218,-13.611,5250,0,140288,-9590,-819,5405
143223,-25.574,5250,0,120832,-8260,-858,5405
143228,-5.432,5250,0,91136,-6230,-902,5405
143233,-5.798,5250,0,86016,-5880,-946,5405
143238,0.916,5250,0,86016,-5880,-985,3977
143243,-3.235,5250,0,91136,-6230,-1017,3977
143248,-8.850,5250,0,92160,-6300,-1049,2576
143253,-5.798,5250,0,81920,-5600,-1079,2576
143258,-15.808,5250,0,84992,-5810,-1112,2576
143263,3.235,5250,0,79872,-5460,-1141,3059
143268,6.897,5250,0,107520,-7350,-1177,3059
143273,-13.733,5250,0,104448,-7140,-1212,3059
143278,-15.442,5250,0,103424,-7070,-1248,3776
143283,-2.502,5250,0,81920,-5600,-1283,3776
143288,-2.136,5250,0,65536,-4480,-1318,3776
143293,-0.061,5250,0,57344,-3920,-1352,1207
143298,6.409,5250,0,62464,-4270,-1380,2221
143303,12.268,5250,0,87040,-5950,-1405,2221
143308,-0.305,5250,0,78848,-5390,-1428,-97
143313,-21.790,5250,0,80896,-5530,-1444,-97
143318,-22.644,5250,0,38912,-2660,-1455,-97
143323,-21.545,5250,0,23552,-1610,-1463,-2856
143328,2.258,5250,0,2048,-140,-1470,-2856
143333,6.165,5250,0,2048,-140,-1480,-2856
143338,-4.456,5250,0,23552,-1610,-1491,-323
143343,9.216,5250,0,22528,-1540,-1507,-323
143348,-9.827,5250,0,40960,-2800,-1529,-323
143353,12.756,5250,0,62464,-4270,-1557,-323
143358,15.076,5250,0,55296,-3780,-1590,4662
143363,26.794,5250,0,93184,-6370,-1621,4662
143368,23.376,5250,0,98304,-6720,-1654,5219
143373,15.686,5250,0,107520,-7350,-1687,896
143378,19.592,5250,0,116736,-7980,-1719,896
143383,34.973,5250,0,156672,-10710,-1750,896
143388,26.428,5250,0,122880,-8400,-1783,901
143393,7.751,5250,0,146432,-10010,-1807,901
143398,5.066,5250,0,123904,-8470,-1833,4417
143403,2.258,5250,0,101376,-6930,-1856,4417
143408,1.892,5250,0,89088,-6090,-1873,4417
143413,18.005,5250,0,66560,-4550,-1887,4417
143418,26.184,5250,0,37888,-2590,-1898,991
143423,30.823,5250,0,27648,-1890,-1906,991
143428,33.386,5250,0,69632,-4760,-1909,991
143433,31.311,5250,0,31744,-2170,-1911,-6337
143438,41.443,5250,0,25600,-1750,-1903,-6337
143443,43.884,5250,0,4096,-280,-1889,-6337
143448,34.485,5250,0,-71680,4900,-1864,-7031
143453,25.085,5250,0,-114688,7840,-1826,-9116
143458,15.686,5250,0,-152576,10430,-1786,-9116
143463,34.851,5250,0,-216064,14770,-1728,-9680
143468,5.920,5250,0,-268288,18340,-1657,-9680
143473,17.883,5250,0,-311296,21280,-1573,-9680
143478,16.541,5250,0,-338944,23170,-1477,-19792
143483,18.127,5250,0,-371712,25410,-1365,-16496
143488,23.743,5250,0,-387072,26460,-1259,-16496
143493,22.888,5250,0,-384000,26250,-1126,-16676
143498,8.606,5250,0,-363520,24850,-990,-16676
143503,-5.310,5250,0,-354304,24220,-850,-16676
143508,-2.747,5250,0,-315392,21560,-713,-19448
143513,-17.395,5250,0,-324608,22190,-585,-13752
143518,-19.226,5250,0,-275456,18830,-453,-13752
143523,-26.672,5250,0,-197632,13510,-336,-14811
143528,-36.804,5250,0,-154624,10570,-234,-14811
143533,-42.297,5250,0,-128000,8750,-149,-14811
143538,-14.709,5250,0,-74752,5110,-88,3996
143543,-12.390,5250,0,-66560,4550,-42,3996
143548,-10.925,5250,0,-21504,1470,-11,3996
143553,-5.798,5250,0,21504,-1470,1,3630
143558,-5.188,5250,0,53248,-3640,-1,3630
143563,1.892,5250,0,98304,-6720,-19,3630
143568,2.747,5250,0,122880,-8400,-51,15149
143573,5.310,5250,0,153600,-10500,-98,15149
143579,4.700,5250,0,197632,-13510,-149,15149
143584,4.822,5250,0,215040,-14700,-220,20559
143589,6.165,5250,0,248832,-17010,-302,20559
143594,12.024,5250,0,285696,-19530,-395,20559
143599,12.756,5250,0,301056,-20580,-505,24692
143604,16.296,5250,0,367616,-25130,-615,24692
143609,6.653,5250,0,388096,-26530,-743,24692
143614,12.268,5250,0,373760,-25550,-879,17221
143619,16.052,5250,0,376832,-25760,-1015,17221
143624,14.954,5250,0,377856,-25830,-1148,17221
143629,17.883,5250,0,331776,-22680,-1275,23653
143634,16.296,5250,0,318464,-21770,-1399,23653
143639,14.465,5250,0,308224,-21070,-1518,23653
143644,10.559,5250,0,315392,-21560,-1617,23653
143649,9.338,5250,0,268288,-18340,-1721,13092
143654,15.686,5250,0,229376,-15680,-1815,13092
143659,25.208,5250,0,181248,-12390,-1890,8075
143664,27.161,5250,0,133120,-9100,-1954,8075
143669,23.010,5250,0,41984,-2870,-1995,8075
143674,26.062,5250,0,-6144,420,-2020,-1875
143679,32.410,5250,0,-68608,4690,-2027,-1875
143684,21.667,5250,0,-122880,8400,-2016,-8660
143689,17.883,5250,0,-190464,13020,-1983,-10844
143694,28.503,5250,0,-229376,15680,-1931,-10844
143699,26.428,5250,0,-288768,19740,-1853,-8165
143704,34.119,5250,0,-324608,22190,-1761,-8165
143709,24.109,5250,0,-343040,23450,-1655,-8165
143714,-5.676,5250,0,-351232,24010,-1551,-19316
143719,-2.869,5250,0,-357376,24430,-1432,-19316
143724,-5.920,5250,0,-359424,24570,-1309,-19316
143729,-18.982,5250,0,-320512,21910,-1185,-16690
143734,-24.231,5250,0,-323584,22120,-1061,-16690
143739,-22.522,5250,0,-328704,22470,-936,-16690
143744,-26.672,5250,0,-285696,19530,-814,-13952
143749,-31.799,5250,0,-349184,23870,-698,-9508
143754,-31.799,5250,0,-337920,23100,-574,-9508
143759,-23.254,5250,0,-293888,20090,-452,-12221
143764,-19.348,5250,0,-291840,19950,-333,-12221
143769,-23.010,5250,0,-285696,19530,-216,-12221
143774,-28.992,5250,0,-232448,15890,-104,-3102
143779,-21.423,5250,0,-268288,18340,-5,-1576
143784,-22.766,5250,0,-248832,17010,98,-1576
143789,-18.250,5250,0,-238592,16310,195,-1576
143794,-7.751,5250,0,-192512,13160,285,-85
143799,-9.216,5250,0,-177152,12110,371,-85
143804,7.385,5250,0,-156672,10710,451,-85
143809,10.437,5250,0,-121856,8330,518,2705
143814,4.089,5250,0,-90112,6160,568,2705
143819,9.094,5250,0,-54272,3710,610,2705
143824,11.536,5250,0,-34816,2380,637,3566
143829,15.686,5250,0,-10240,700,654,3566
143834,14.465,5250,0,0,0,664,3566
143839,22.034,5250,0,9216,-630,669,11093
143844,29.846,5250,0,-18432,1260,669,11093
143849,26.062,5250,0,-7168,490,666,11093
143854,22.522,5250,0,29696,-2030,658,11093
143859,31.433,5250,0,3072,-210,646,12981
143864,17.273,5250,0,6144,-420,629,12981
143869,8.118,5250,0,5120,-350,610,12981
143874,7.629,5250,0,7168,-490,592,12981
143879,-0.916,5250,0,1024,-70,574,12385
143884,2.014,5250,0,-14336,980,561,12385
143889,-7.996,5250,0,-19456,1330,554,12385
143894,-15.564,5250,0,-24576,1680,554,4588
143899,-15.076,5250,0,-67584,4620,563,4588
143904,-14.343,5250,0,-77824,5320,580,4588
143909,-7.629,5250,0,-70656,4830,603,2061
143914,-16.418,5250,0,-83968,5740,636,2700
143919,-17.273,5250,0,-91136,6230,674,2700
143924,-6.897,5250,0,-98304,6720,717,2700
143929,4.211,5250,0,-94208,6440,760,-1162
143934,4.822,5250,0,-105472,7210,805,-1162
143939,0.549,5250,0,-105472,7210,854,-3935
143944,21.667,5250,0,-128000,8750,907,-3935
143949,18.494,5250,0,-141312,9660,964,-3935
143954,17.273,5250,0,-158720,10850,1018,-1691
143959,23.743,5250,0,-174080,11900,1081,-1691
143964,14.832,5250,0,-195584,13370,1148,-1691
143969,16.541,5250,0,-219136,14980,1221,-3583
143974,10.559,5250,0,-224256,15330,1295,-6508
143979,4.700,5250,0,-225280,15400,1369,-6508
143984,-11.414,5250,0,-211968,14490,1443,-6508
143989,-15.076,5250,0,-171008,11690,1514,-2408
143994,-22.888,5250,0,-188416,12880,1580,-2408
143999,-26.550,5250,0,-178176,12180,1651,-2408
144004,-23.254,5250,0,-122880,8400,1716,-3771
144009,-17.883,5250,0,-108544,7420,1782,-3771
144014,16.663,5250,0,-95232,6510,1846,-3771
144019,31.189,5250,0,-115712,7910,1906,1761
144024,30.701,5250,0,-100352,6860,1963,1761
144029,32.288,5250,0,-108544,7420,2024,1761
144034,32.898,5250,0,-151552,10360,2085,-4814
144039,38.513,5250,0,-167936,11480,2146,-4814
144044,31.555,5250,0,-176128,12040,2208,-4814
144049,22.034,5250,0,-194560,13300,2272,-2180
144054,16.418,5250,0,-189440,12950,2333,-2180
144059,15.198,5250,0,-185344,12670,2387,-2180
144064,-2.625,5250,0,-178176,12180,2451,-3823
144069,-6.775,5250,0,-173056,11830,2513,-3823
144074,-26.062,5250,0,-172032,11760,2576,-3823
144079,-22.278,5250,0,-157696,10780,2638,-3823
144085,-18.616,5250,0,-116736,7980,2700,-133
144090,-13.611,5250,0,-109568,7490,2760,-133
144095,-15.808,5250,0,-128000,8750,2815,-133
144100,-4.822,5250,0,-103424,7070,2873,2055
144105,6.775,5250,0,-99328,6790,2932,1624
144110,13.611,5250,0,-94208,6440,2989,1624
144115,17.151,5250,0,-114688,7840,3046,-1736
144120,24.841,5250,0,-122880,8400,3107,-1736
144125,26.794,5250,0,-140288,9590,3172,-1736
144130,34.363,5250,0,-157696,10780,3234,-1204
144135,39.124,5250,0,-176128,12040,3307,-3066
144140,39.612,5250,0,-190464,13020,3384,-3066
144145,39.001,5250,0,-216064,14770,3469,-4220
144150,43.152,5250,0,-257024,17570,3557,-4220
144155,51.941,5250,0,-280576,19180,3652,-4220
144160,51.819,5250,0,-265216,18130,3739,-4220
144165,35.095,5250,0,-322560,22050,3845,-10314
144170,22.522,5250,0,-343040,23450,3956,-10314
144175,23.376,5250,0,-351232,24010,4072,-4569
