R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
30,1,25,35,1,25,200,0,0,0,0,0,2147483648,10000000,10.0,64.0,0.000100,0.003000,50,
sysTickMs,GRawXi,PIDdtick,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi
207264,-1.892,5250,0,-5518336,344896,2047,20420
207269,5.554,5250,0,-5518336,344896,2047,20420
207274,-1.526,5250,0,-5518336,344896,2047,20420
207279,-0.916,5250,0,-5518336,344896,2047,20420
207284,3.967,5250,0,-5518336,344896,2047,20420
207289,-1.892,5250,0,-5518336,344896,2047,20420
207294,0.305,5250,0,-5518336,344896,2047,20420
207299,2.991,5250,0,-5518336,344896,2047,20420
207304,8.850,5250,0,-5518336,344896,2047,20420
207309,-6.287,5250,0,-5518336,344896,2047,20420
207314,7.751,5250,0,-5518336,344896,2047,20420
207319,0.061,5250,0,-5518336,344896,2047,20420
207324,-1.770,5250,0,-5518336,344896,2047,20420
207329,-2.625,5250,0,-5518336,344896,2047,20420
207334,1.404,5250,0,-5518336,344896,2047,20420
207339,-1.282,5250,0,-5518336,344896,2047,20420
207344,0.671,5250,0,-5518336,344896,2047,20420
207349,-1.770,5250,0,-5518336,344896,2047,20420
207354,-0.427,5250,0,-5518336,344896,2047,20420
207359,-2.014,5250,0,-5518336,344896,2047,20420
207364,-3.357,5250,0,-5518336,344896,2047,20420
207369,1.648,5250,0,-5518336,344896,2047,20420
207374,-2.625,5250,0,-5518336,344896,2047,20420
207379,1.404,5250,0,-5518336,344896,2047,20420
207384,7.019,5250,0,-5518336,344896,2047,20420
207389,1.404,5250,0,-5518336,344896,2047,20420
207394,-0.427,5250,0,-5518336,344896,2047,20420
207399,-2.747,5250,0,-5518336,344896,2047,20420
207404,0.549,5250,0,-5518336,344896,2047,20420
207409,-1.038,5250,0,-5518336,344896,2047,20420
207414,-8.606,5250,0,-5518336,344896,2047,20420
207419,-2.380,5250,0,-5518336,344896,2047,20420
207424,3.723,5250,0,-5518336,344896,2047,20420
207429,2.014,5250,0,-5518336,344896,2047,20420
207434,-3.967,5250,0,-5518336,344896,2047,20420
207439,3.601,5250,0,-5518336,344896,2047,20420
207444,-5.188,5250,0,-5518336,344896,2047,20420
207449,1.770,5250,0,-5518336,344896,2047,20420
207454,4.578,5250,0,-5518336,344896,2047,20420
207459,-2.380,5250,0,-5518336,344896,2047,20420
207464,1.282,5250,0,-5518336,344896,2047,20420
207469,-0.793,5250,0,-5518336,344896,2047,20420
207474,-4.211,5250,0,-5518336,344896,2047,20420
207479,-1.160,5250,0,-5518336,344896,2047,20420
207484,-1.526,5250,0,-5518336,344896,2047,20420
207489,-0.061,5250,0,-5518336,344896,2047,20420
207494,0.305,5250,0,-5518336,344896,2047,20420
207499,4.456,5250,0,-5518336,344896,2047,20420
207504,1.038,5250,0,-5518336,344896,2047,20420
207509,3.967,5250,0,-5518336,344896,2047,20420
207514,4.578,5250,0,-5518336,344896,2047,20420
207519,-0.427,5250,0,-5518336,344896,2047,20420
207524,2.502,5250,0,-5518336,344896,2047,20420
207529,0.305,5250,0,-5518336,344896,2047,20420
207534,4.211,5250,0,-5518336,344896,2047,20420
207539,3.479,5250,0,-5518336,344896,2047,20420
207544,-2.625,5250,0,-5518336,344896,2047,20420
207549,5.554,5250,0,-5518336,344896,2047,20420
207554,1.648,5250,0,-5518336,344896,2047,20420
207560,0.793,5250,0,-5518336,344896,2047,20420
207565,-1.648,5250,0,-5518336,344896,2047,20420
207570,-4.700,5250,0,-5518336,344896,2047,20420
207575,2.991,5250,0,-5518336,344896,2047,20420
207580,-2.014,5250,0,-5518336,344896,2047,20420
207585,-6.409,5250,0,-5518336,344896,2047,20420
207590,6.287,5250,0,-5518336,344896,2047,20420
207595,-3.235,5250,0,-5518336,344896,2047,20420
207600,-4.211,5250,0,-5518336,344896,2047,20420
207605,10.925,5250,0,-5518336,344896,2047,20420
207610,2.502,5250,0,-5518336,344896,2047,20420
207615,1.770,5250,0,-5518336,344896,2047,20420
207620,4.944,5250,0,-5518336,344896,2047,20420
207625,0.916,5250,0,-5518336,344896,2047,20420
207630,-2.991,5250,0,-5518336,344896,2047,20420
207635,-4.333,5250,0,-5518336,344896,2047,20420
207640,1.770,5250,0,-5518336,344896,2047,20420
207645,-0.183,5250,0,-5518336,344896,2047,20420
207650,-2.625,5250,0,-5518336,344896,2047,20420
207655,-6.897,5250,0,-5518336,344896,2047,20420
207660,0.305,5250,0,-5518336,344896,2047,20420
207665,2.991,5250,0,-5518336,344896,2047,20420
207670,0.183,5250,0,-5518336,344896,2047,20420
207675,2.502,5250,0,-5518336,344896,2047,20420
207680,6.653,5250,0,-5518336,344896,2047,20420
207685,1.160,5250,0,-5518336,344896,2047,20420
207690,1.404,5250,0,-5518336,344896,2047,20420
207695,-3.357,5250,0,-5518336,344896,2047,20420
207700,-1.648,5250,0,-5518336,344896,2047,20420
207705,4.333,5250,0,-5518336,344896,2047,20420
207710,2.991,5250,0,-5518336,344896,2047,20420
207715,2.136,5250,0,-5518336,344896,2047,20420
207720,-7.507,5250,0,-5518336,344896,2047,20420
207725,-2.258,5250,0,-5518336,344896,2047,20420
207730,6.287,5250,0,-5518336,344896,2047,20420
207735,2.502,5250,0,-5518336,344896,2047,20420
207740,5.188,5250,0,-5518336,344896,2047,20420
207745,-4.944,5250,0,-5518336,344896,2047,20420
207750,2.991,5250,0,-5518336,344896,2047,20420
207755,6.042,5250,0,-5518336,344896,2047,20420
207760,-1.526,5250,0,-5518336,344896,2047,20420
207765,6.287,5250,0,-5518336,344896,2047,20420
207770,-0.793,5250,0,-5518336,344896,2047,20420
207775,2.014,5250,0,-5518336,344896,2047,20420
207780,1.404,5250,0,-5518336,344896,2047,20420
207785,-0.793,5250,0,-5518336,344896,2047,20420
207790,4.211,5250,0,-5518336,344896,2047,20420
207795,-0.793,5250,0,-5518336,344896,2047,20420
207800,-2.258,5250,0,-5518336,344896,2047,20420
207805,4.578,5250,0,-5518336,344896,2047,20420
207810,-2.991,5250,0,-5518336,344896,2047,20420
207815,-0.061,5250,0,-5518336,344896,2047,20420
207820,2.380,5250,0,-5518336,344896,2047,20420
207825,-1.648,5250,0,-5518336,344896,2047,20420
207830,-1.526,5250,0,-5518336,344896,2047,20420
207835,3.235,5250,0,5120,-300,-1,363
207840,2.869,5250,0,9216,-540,-1,242
207845,-5.310,5250,0,5120,-300,-1,242
207850,-0.793,5250,0,9216,-540,-2,520
207855,-6.409,5250,0,5120,-300,-2,520
207860,3.601,5250,0,8192,-480,-3,520
207865,1.892,5250,0,11264,-660,-3,520
207870,-2.258,5250,0,9216,-540,-4,341
207875,1.282,5250,0,7168,-420,-4,173
207880,0.061,5250,0,7168,-420,-4,173
207885,-1.526,5250,0,10240,-600,-5,309
207890,-0.183,5250,0,9216,-540,-5,309
207895,2.258,5250,0,7168,-420,-6,192
207900,-2.502,5250,0,8192,-480,-6,192
207905,1.404,5250,0,8192,-480,-7,375
207910,-1.648,5250,0,9216,-540,-7,375
207915,0.061,5250,0,7168,-420,-8,352
207920,0.916,5250,0,5120,-300,-8,352
207925,1.526,5250,0,9216,-540,-8,352
207930,-0.916,5250,0,6144,-360,-9,37
207935,6.653,5250,0,12288,-720,-9,37
207940,2.991,5250,0,6144,-360,-9,219
207945,-2.869,5250,0,9216,-540,-10,219
207950,-10.681,5250,0,6144,-360,-10,219
207955,-2.869,5250,0,3072,-180,-10,205
207960,0.183,5250,0,11264,-660,-11,290
207965,2.380,5250,0,9216,-540,-11,290
207970,1.404,5250,0,18432,-1080,-12,290
207975,-5.310,5250,0,35840,-2100,-13,290
207980,1.282,5250,0,2048,-120,-14,290
207985,3.967,5250,0,-19456,1140,-13,290
207990,-12.756,5250,0,-28672,1680,-12,-1353
207995,-0.549,5250,0,11264,-660,-12,-1353
208000,5.188,5250,0,23552,-1380,-13,636
208005,2.258,5250,0,19456,-1140,-15,636
