R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
280,0,1800,280,0,1800,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,1900,2100
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
124.426,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.431,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.436,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.441,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.446,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.451,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.456,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.461,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.466,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.472,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.477,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.482,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.487,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.492,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.497,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.502,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.507,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.512,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.517,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.522,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.527,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.532,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.538,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.543,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.548,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.553,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.558,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.563,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.568,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.573,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.578,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.583,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.588,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.593,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.598,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.604,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.609,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.614,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.619,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.624,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.629,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.634,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.639,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.644,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.649,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.654,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.660,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.665,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.670,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.675,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.680,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.685,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.690,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.695,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.700,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.705,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.710,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.715,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.720,0.000,-0.446,2.000,-0.472,-0.949,-1.110
124.726,0.000,-0.446,2.000,-0.472,-0.949,-1.110
