R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
390,0,1500,390,0,1500,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,1900,2100
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
178.574,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.579,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.584,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.589,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.594,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.600,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.605,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.610,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.615,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.620,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.625,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.630,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.635,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.640,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.645,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.650,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.655,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.660,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.666,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.671,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.676,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.681,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.686,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.691,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.696,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.701,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.706,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.711,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.716,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.722,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.727,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.732,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.737,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.742,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.747,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.752,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.757,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.762,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.767,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.772,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.778,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.783,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.788,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.793,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.798,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.803,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.808,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.813,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.818,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.823,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.829,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.834,0.000,-0.446,0.000,-18.144,-5.936,0.383
178.839,0.000,-0.446,0.000,-18.144,-5.936,0.383
