R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
370,0,1500,370,0,1500,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,1900,2100
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
48.810,0.000,0.000,0.000,0.000,0.000,0.000
48.815,0.000,0.000,0.000,0.000,0.000,0.000
48.820,0.000,0.000,0.000,0.000,0.000,0.000
48.825,0.000,0.000,0.000,0.000,0.000,0.000
48.830,0.000,0.000,0.000,0.000,0.000,0.000
48.835,0.000,0.000,0.000,0.000,0.000,0.000
48.840,0.000,0.000,0.000,0.000,0.000,0.000
48.845,0.000,0.000,0.000,0.000,0.000,0.000
48.850,0.000,0.000,0.000,0.000,0.000,0.000
48.855,0.000,0.000,0.000,0.000,0.000,0.000
48.860,0.000,0.000,0.000,0.000,0.000,0.000
48.865,0.000,0.000,0.000,0.000,0.000,0.000
48.870,0.000,0.000,0.000,0.000,0.000,0.000
48.875,0.000,0.000,0.000,0.000,0.000,0.000
48.880,0.000,0.000,0.000,0.000,0.000,0.000
48.885,0.000,0.000,0.000,0.000,0.000,0.000
48.890,0.000,0.000,0.000,0.000,0.000,0.000
48.896,0.000,0.000,0.000,0.000,0.000,0.000
48.901,0.000,0.000,0.000,0.000,0.000,0.000
48.906,0.000,0.000,0.000,0.000,0.000,0.000
48.911,0.000,0.000,0.000,0.000,0.000,0.000
48.916,0.000,0.000,0.000,0.000,0.000,0.000
48.921,0.000,0.000,0.000,0.000,0.000,0.000
48.926,0.000,0.000,0.000,0.000,0.000,0.000
48.931,0.000,0.000,0.000,0.000,0.000,0.000
48.936,0.000,0.000,0.000,0.000,0.000,0.000
48.941,0.000,0.000,0.000,0.000,0.000,0.000
48.946,0.000,0.000,0.000,0.000,0.000,0.000
48.951,0.000,0.000,0.000,0.000,0.000,0.000
48.956,0.000,0.000,0.000,0.000,0.000,0.000
48.961,0.000,0.000,0.000,0.000,0.000,0.000
48.966,0.000,0.000,0.000,0.000,0.000,0.000
48.971,0.000,0.000,0.000,0.000,0.000,0.000
48.976,0.000,0.000,0.000,0.000,0.000,0.000
48.981,0.000,0.000,0.000,0.000,0.000,0.000
48.986,0.000,0.000,0.000,0.000,0.000,0.000
48.991,0.000,0.000,0.000,0.000,0.000,0.000
48.996,0.000,0.000,0.000,0.000,0.000,0.000
49.001,0.000,0.000,0.000,0.000,0.000,0.000
49.006,0.000,0.000,0.000,0.000,0.000,0.000
49.011,0.000,0.000,0.000,0.000,0.000,0.000
49.016,0.000,0.000,0.000,0.000,0.000,0.000
49.021,0.000,0.000,0.000,0.000,0.000,0.000
49.026,0.000,0.000,0.000,0.000,0.000,0.000
49.032,0.000,0.000,0.000,0.000,0.000,0.000
49.037,0.000,0.000,0.000,0.000,0.000,0.000
49.042,0.000,0.000,0.000,0.000,0.000,0.000
49.047,0.000,0.000,0.000,0.000,0.000,0.000
49.052,0.000,0.000,0.000,0.000,0.000,0.000
49.057,0.000,0.000,0.000,0.000,0.000,0.000
