R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
280,0,1800,280,0,1800,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,1900,2100
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
142.203,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.209,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.214,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.219,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.224,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.229,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.234,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.239,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.245,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.250,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.255,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.260,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.265,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.270,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.276,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.281,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.286,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.291,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.296,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.301,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.306,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.311,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.317,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.322,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.327,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.332,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.337,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.342,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.347,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.353,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.358,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.363,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.368,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.373,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.378,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.383,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.389,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.394,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.399,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.404,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.409,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.414,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.419,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.425,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.430,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.435,8.068,-67.881,1.000,-55.568,-175.707,-46.097
142.440,8.068,-67.881,1.000,-55.568,-175.707,-46.097
