R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
43,0,35,43,0,35,50,15,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,15,15
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
34.608,0.000,-0.297,2.000,0.396,2.025,-0.357
34.613,0.000,-0.297,2.000,0.396,2.025,-0.357
34.618,0.000,-0.297,2.000,0.396,2.025,-0.357
34.623,0.000,-0.297,2.000,0.396,2.025,-0.357
34.628,0.000,-0.297,2.000,0.396,2.025,-0.357
34.633,0.000,-0.297,2.000,0.396,2.025,-0.357
34.638,0.000,-0.297,2.000,0.396,2.025,-0.357
34.643,0.000,-0.297,2.000,0.396,2.025,-0.357
34.648,0.000,-0.297,2.000,0.396,2.025,-0.357
34.653,0.000,-0.297,2.000,0.396,2.025,-0.357
34.658,0.000,-0.297,2.000,0.396,2.025,-0.357
34.663,0.000,-0.297,2.000,0.396,2.025,-0.357
34.668,0.000,-0.297,2.000,0.396,2.025,-0.357
34.674,0.000,-0.297,2.000,0.396,2.025,-0.357
34.679,0.000,-0.297,2.000,0.396,2.025,-0.357
34.684,0.000,-0.297,2.000,0.396,2.025,-0.357
34.689,0.000,-0.297,2.000,0.396,2.025,-0.357
34.694,0.000,-0.297,2.000,0.396,2.025,-0.357
34.699,0.000,-0.297,2.000,0.396,2.025,-0.357
34.704,0.000,-0.297,2.000,0.396,2.025,-0.357
34.709,0.000,-0.297,2.000,0.396,2.025,-0.357
34.714,0.000,-0.297,2.000,0.396,2.025,-0.357
34.719,0.000,-0.297,2.000,0.396,2.025,-0.357
34.724,0.000,-0.297,2.000,0.396,2.025,-0.357
34.729,0.000,-0.297,2.000,0.396,2.025,-0.357
34.734,0.000,-0.297,2.000,0.396,2.025,-0.357
34.739,0.000,-0.297,2.000,0.396,2.025,-0.357
34.744,0.000,-0.297,2.000,0.396,2.025,-0.357
34.749,0.000,-0.297,2.000,0.396,2.025,-0.357
34.755,0.000,-0.297,2.000,0.396,2.025,-0.357
34.760,0.000,-0.297,2.000,0.396,2.025,-0.357
34.765,0.000,-0.297,2.000,0.396,2.025,-0.357
34.770,0.000,-0.297,2.000,0.396,2.025,-0.357
34.775,0.000,-0.297,2.000,0.396,2.025,-0.357
34.780,0.000,-0.297,2.000,0.396,2.025,-0.357
34.785,0.000,-0.297,2.000,0.396,2.025,-0.357
34.790,0.000,-0.297,2.000,0.396,2.025,-0.357
34.795,0.000,-0.297,2.000,0.396,2.025,-0.357
34.800,0.000,-0.297,2.000,0.396,2.025,-0.357
34.805,0.000,-0.297,2.000,0.396,2.025,-0.357
34.810,0.000,-0.297,2.000,0.396,2.025,-0.357
34.815,0.000,-0.297,2.000,0.396,2.025,-0.357
34.820,0.000,-0.297,2.000,0.396,2.025,-0.357
34.825,0.000,-0.297,2.000,0.396,2.025,-0.357
34.830,0.000,-0.297,2.000,0.396,2.025,-0.357
34.835,0.000,-0.297,2.000,0.396,2.025,-0.357
34.840,0.000,-0.297,2.000,0.396,2.025,-0.357
34.845,0.000,-0.297,2.000,0.396,2.025,-0.357
34.851,0.000,-0.297,2.000,0.396,2.025,-0.357
34.856,0.000,-0.297,2.000,0.396,2.025,-0.357
34.861,0.000,-0.297,2.000,0.396,2.025,-0.357
34.866,0.000,-0.297,2.000,0.396,2.025,-0.357
34.871,0.000,-0.297,2.000,0.396,2.025,-0.357
34.876,0.000,-0.297,2.000,0.396,2.025,-0.357
34.881,0.000,-0.297,2.000,0.396,2.025,-0.357
34.886,0.000,-0.297,2.000,0.396,2.025,-0.357
34.891,0.000,-0.297,2.000,0.396,2.025,-0.357
34.896,0.000,-0.297,2.000,0.396,2.025,-0.357
34.901,0.000,-0.297,2.000,0.396,2.025,-0.357
34.906,0.000,-0.297,2.000,0.396,2.025,-0.357
34.912,0.000,-0.297,2.000,0.396,2.025,-0.357
34.917,0.000,-0.297,2.000,0.396,2.025,-0.357
34.922,0.000,-0.297,2.000,0.396,2.025,-0.357
34.927,0.000,-0.297,2.000,0.396,2.025,-0.357
34.932,0.000,-0.297,2.000,0.396,2.025,-0.357
34.937,0.000,-0.297,2.000,0.396,2.025,-0.357
34.942,0.000,-0.297,2.000,0.396,2.025,-0.357
34.947,0.000,-0.297,2.000,0.396,2.025,-0.357
34.952,0.000,-0.297,2.000,0.396,2.025,-0.357
34.957,0.000,-0.297,2.000,0.396,2.025,-0.357
34.962,0.000,-0.297,2.000,0.396,2.025,-0.357
34.968,0.000,-0.297,2.000,0.396,2.025,-0.357
34.973,0.000,-0.297,2.000,0.396,2.025,-0.357
