R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
400,0,350,400,0,350,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,150,150
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
320.829,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.834,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.839,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.844,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.849,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.855,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.860,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.865,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.870,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.875,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.881,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.886,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.891,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.896,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.901,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.907,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.912,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.917,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.922,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.927,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.932,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.938,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.943,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.948,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.953,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.958,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.964,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.969,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.974,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.979,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.984,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.990,982.348,-93.493,2.000,-214.443,421.805,-112.986
320.995,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.000,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.005,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.010,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.015,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.021,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.026,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.031,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.036,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.041,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.047,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.052,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.057,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.062,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.067,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.072,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.078,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.083,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.088,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.093,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.098,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.104,982.348,-93.493,2.000,-214.443,421.805,-112.986
321.109,982.348,-93.493,2.000,-214.443,421.805,-112.986
