R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
45,0,20,45,0,20,50,15,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,15,15
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
90.618,1.192,-167.568,0.000,-513.687,448.191,379.085
90.623,1.192,-167.568,0.000,-513.687,448.191,379.085
90.628,1.192,-167.568,0.000,-513.687,448.191,379.085
90.633,1.192,-167.568,0.000,-513.687,448.191,379.085
90.639,1.192,-167.568,0.000,-513.687,448.191,379.085
90.644,1.192,-167.568,0.000,-513.687,448.191,379.085
90.649,1.192,-167.568,0.000,-513.687,448.191,379.085
90.654,1.192,-167.568,0.000,-513.687,448.191,379.085
90.659,1.192,-167.568,0.000,-513.687,448.191,379.085
90.664,1.192,-167.568,0.000,-513.687,448.191,379.085
90.670,1.192,-167.568,0.000,-513.687,448.191,379.085
90.675,1.192,-167.568,0.000,-513.687,448.191,379.085
90.680,1.192,-167.568,0.000,-513.687,448.191,379.085
90.685,1.192,-167.568,0.000,-513.687,448.191,379.085
90.690,1.192,-167.568,0.000,-513.687,448.191,379.085
90.696,1.192,-167.568,0.000,-513.687,448.191,379.085
90.701,1.192,-167.568,0.000,-513.687,448.191,379.085
90.706,1.192,-167.568,0.000,-513.687,448.191,379.085
90.711,1.192,-167.568,0.000,-513.687,448.191,379.085
90.716,1.192,-167.568,0.000,-513.687,448.191,379.085
90.721,1.192,-167.568,0.000,-513.687,448.191,379.085
90.727,1.192,-167.568,0.000,-513.687,448.191,379.085
90.732,1.192,-167.568,0.000,-513.687,448.191,379.085
90.737,1.192,-167.568,0.000,-513.687,448.191,379.085
90.742,1.192,-167.568,0.000,-513.687,448.191,379.085
90.747,1.192,-167.568,0.000,-513.687,448.191,379.085
90.753,1.192,-167.568,0.000,-513.687,448.191,379.085
90.758,1.192,-167.568,0.000,-513.687,448.191,379.085
90.763,1.192,-167.568,0.000,-513.687,448.191,379.085
