R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000100,20,250,1,250,1,50,500,0,0
sysTime,GPT1X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
581.650,0.050,0.110,0.099,0.139,0.140,0.197
581.661,0.078,0.073,0.097,0.138,0.139,0.198
581.672,0.646,0.076,0.094,0.157,0.159,0.202
581.683,0.491,0.063,0.089,0.154,0.155,0.205
581.694,-0.183,0.066,0.084,0.131,0.133,0.203
581.705,-0.634,0.066,0.081,0.132,0.134,0.203
581.716,-0.751,0.078,0.079,0.121,0.123,0.194
581.727,0.190,0.098,0.080,0.130,0.131,0.189
581.738,0.198,0.095,0.083,0.132,0.133,0.190
581.749,-0.300,0.083,0.084,0.125,0.127,0.189
581.760,0.548,0.062,0.081,0.140,0.142,0.191
581.771,0.547,0.053,0.077,0.129,0.131,0.191
581.782,0.555,0.067,0.074,0.132,0.134,0.196
581.793,-0.575,0.057,0.071,0.123,0.125,0.200
581.804,-1.187,0.063,0.070,0.111,0.112,0.193
581.815,0.252,0.056,0.067,0.125,0.127,0.186
581.826,0.882,0.069,0.068,0.144,0.146,0.190
581.837,0.525,0.078,0.069,0.140,0.141,0.195
581.848,-0.639,0.084,0.071,0.114,0.115,0.193
581.859,-0.048,0.091,0.075,0.125,0.126,0.191
581.870,0.668,0.087,0.077,0.145,0.146,0.195
581.881,1.301,0.094,0.079,0.167,0.168,0.205
581.892,1.905,0.098,0.081,0.197,0.197,0.222
581.903,2.242,0.104,0.085,0.221,0.222,0.242
581.914,1.645,0.101,0.088,0.225,0.226,0.261
581.925,0.503,0.100,0.090,0.218,0.219,0.274
581.936,0.022,0.074,0.089,0.221,0.222,0.280
581.947,0.165,0.059,0.085,0.224,0.225,0.281
581.958,0.150,0.046,0.080,0.233,0.235,0.286
581.969,0.190,0.055,0.074,0.230,0.231,0.285
581.980,0.583,0.062,0.072,0.241,0.242,0.288
581.991,0.604,0.087,0.073,0.240,0.241,0.291
582.002,0.452,0.074,0.075,0.241,0.243,0.296
582.013,1.597,0.070,0.075,0.273,0.274,0.308
582.024,1.360,0.061,0.072,0.297,0.299,0.329
582.035,1.314,0.062,0.070,0.314,0.315,0.341
582.046,1.134,0.065,0.069,0.321,0.322,0.353
582.057,1.056,0.061,0.067,0.326,0.327,0.362
582.068,0.985,0.080,0.068,0.343,0.344,0.374
582.079,0.646,0.070,0.071,0.354,0.355,0.386
582.090,0.061,0.070,0.070,0.352,0.353,0.391
582.101,-0.573,0.076,0.071,0.345,0.346,0.390
582.112,0.382,0.080,0.072,0.367,0.368,0.390
582.123,-0.355,0.079,0.074,0.347,0.348,0.387
582.134,0.109,0.071,0.074,0.357,0.358,0.388
582.145,1.301,0.074,0.074,0.389,0.390,0.397
582.156,0.163,0.072,0.074,0.377,0.378,0.407
582.167,1.054,0.062,0.074,0.397,0.398,0.413
582.178,0.435,0.063,0.071,0.393,0.394,0.419
582.189,0.818,0.066,0.069,0.407,0.408,0.425
582.200,0.155,0.072,0.070,0.401,0.402,0.430
582.211,0.069,0.070,0.070,0.399,0.400,0.429
582.222,0.534,0.067,0.069,0.417,0.418,0.433
582.233,0.230,0.087,0.072,0.411,0.412,0.435
582.244,-0.756,0.085,0.074,0.387,0.387,0.431
582.255,-1.657,0.085,0.075,0.350,0.350,0.413
582.266,-0.964,0.079,0.077,0.346,0.347,0.396
582.277,-0.591,0.072,0.077,0.347,0.348,0.387
582.288,0.145,0.074,0.076,0.357,0.357,0.383
582.299,0.113,0.074,0.076,0.354,0.355,0.383
582.310,-0.170,0.088,0.076,0.357,0.358,0.384
582.321,0.191,0.101,0.079,0.359,0.360,0.382
582.332,1.423,0.101,0.082,0.383,0.384,0.388
582.344,0.994,0.097,0.085,0.384,0.385,0.400
582.355,-0.038,0.077,0.085,0.373,0.374,0.407
582.367,0.152,0.060,0.083,0.379,0.380,0.406
582.379,0.780,0.074,0.081,0.401,0.402,0.410
582.391,-0.106,0.060,0.079,0.385,0.386,0.413
582.402,0.266,0.060,0.076,0.397,0.398,0.415
582.414,-0.125,0.060,0.074,0.379,0.380,0.410
582.426,-0.819,0.059,0.072,0.363,0.364,0.404
582.438,-0.855,0.063,0.071,0.361,0.362,0.396
582.449,-0.006,0.067,0.070,0.378,0.379,0.389
582.461,0.311,0.076,0.071,0.389,0.389,0.391
582.473,-0.776,0.068,0.071,0.374,0.375,0.391
582.485,0.233,0.075,0.071,0.391,0.392,0.387
582.496,-0.757,0.080,0.072,0.372,0.373,0.386
582.508,0.034,0.082,0.074,0.383,0.384,0.379
582.520,-0.292,0.098,0.076,0.385,0.385,0.382
582.532,0.014,0.057,0.076,0.388,0.389,0.379
582.544,-0.329,0.156,0.082,0.375,0.374,0.378
582.555,-0.172,0.055,0.081,0.380,0.381,0.377
582.567,0.114,0.019,0.075,0.381,0.382,0.373
582.579,-0.007,0.032,0.069,0.386,0.387,0.375
582.591,1.150,0.040,0.055,0.425,0.426,0.385
582.602,0.083,0.030,0.055,0.402,0.403,0.389
582.614,-0.543,-0.114,0.044,0.383,0.386,0.386
582.626,-0.784,-0.187,0.011,0.360,0.364,0.373
582.638,-0.141,-0.256,-0.025,0.373,0.379,0.369
582.649,-0.302,-0.350,-0.067,0.364,0.371,0.364
582.661,0.425,-0.435,-0.104,0.379,0.387,0.362
582.673,0.989,-0.388,-0.151,0.397,0.404,0.368
582.685,0.593,-0.505,-0.197,0.404,0.413,0.380
582.697,-0.128,-0.435,-0.240,0.384,0.392,0.378
582.708,0.455,-0.369,-0.268,0.404,0.411,0.379
582.720,-0.057,-0.266,-0.281,0.396,0.401,0.380
582.732,-0.029,-0.234,-0.292,0.388,0.393,0.374
582.744,0.493,-0.208,-0.291,0.392,0.397,0.371
582.756,1.129,-0.233,-0.275,0.416,0.421,0.380
582.767,-0.149,-0.216,-0.258,0.393,0.397,0.386
582.779,0.488,-0.322,-0.260,0.410,0.416,0.386
582.791,0.475,-0.355,-0.268,0.405,0.412,0.386
582.803,0.973,-0.264,-0.289,0.433,0.438,0.395
582.815,0.125,-0.263,-0.286,0.417,0.423,0.400
582.827,0.475,-0.226,-0.284,0.429,0.433,0.400
582.838,-0.103,-0.348,-0.286,0.422,0.429,0.403
582.850,-0.439,-0.192,-0.278,0.429,0.433,0.405
582.862,0.722,-0.132,-0.256,0.469,0.472,0.409
582.874,0.392,-0.032,-0.218,0.464,0.466,0.414
582.886,-0.391,0.048,-0.179,0.453,0.453,0.416
582.897,-0.326,0.165,-0.142,0.447,0.446,0.409
582.909,1.099,0.354,-0.079,0.490,0.485,0.415
582.921,-0.146,0.300,-0.027,0.462,0.459,0.418
582.933,-0.299,0.263,0.006,0.455,0.452,0.414
582.945,-1.311,0.109,0.027,0.423,0.422,0.405
582.957,-1.204,0.085,0.043,0.408,0.408,0.389
582.968,-0.271,0.177,0.040,0.418,0.416,0.378
582.980,-0.449,0.356,0.093,0.405,0.400,0.371
582.992,0.074,0.423,0.145,0.423,0.417,0.372
583.004,-0.929,0.475,0.198,0.396,0.390,0.367
583.016,-0.363,0.626,0.252,0.405,0.397,0.357
583.027,0.090,0.654,0.300,0.415,0.406,0.355
583.039,0.244,0.893,0.348,0.422,0.409,0.356
583.051,0.611,0.767,0.381,0.441,0.430,0.364
583.063,0.669,0.545,0.411,0.434,0.427,0.366
583.075,0.660,0.594,0.404,0.435,0.427,0.373
583.087,0.889,0.486,0.426,0.443,0.436,0.382
583.098,1.532,0.370,0.439,0.479,0.474,0.400
583.110,1.268,0.342,0.449,0.501,0.495,0.420
583.122,0.615,0.325,0.435,0.484,0.479,0.425
583.134,0.121,0.451,0.406,0.466,0.459,0.425
583.146,-0.000,0.283,0.378,0.465,0.460,0.424
583.157,-0.249,0.138,0.359,0.456,0.453,0.421
583.169,-0.113,0.102,0.329,0.471,0.469,0.423
583.181,-0.216,-0.159,0.311,0.467,0.469,0.420
583.193,-0.611,0.043,0.312,0.449,0.446,0.414
583.205,-0.365,0.156,0.282,0.445,0.440,0.408
583.216,-0.937,0.327,0.267,0.428,0.420,0.399
583.228,-1.584,0.378,0.261,0.383,0.375,0.381
583.240,-1.881,0.082,0.270,0.359,0.356,0.363
583.252,-0.747,0.128,0.284,0.376,0.373,0.350
583.264,-0.518,-0.088,0.242,0.362,0.362,0.340
583.275,0.579,0.126,0.199,0.395,0.392,0.343
583.287,0.069,-0.106,0.179,0.367,0.369,0.342
583.299,0.735,-0.190,0.155,0.354,0.358,0.336
583.311,0.811,-0.494,0.074,0.366,0.375,0.344
583.323,0.447,-0.462,-0.021,0.375,0.384,0.349
583.335,0.303,-0.725,-0.116,0.377,0.389,0.351
583.347,0.960,-0.664,-0.176,0.400,0.412,0.357
583.358,-0.204,-0.766,-0.265,0.375,0.388,0.358
583.370,-1.060,-0.716,-0.347,0.336,0.349,0.346
583.382,-0.977,-0.633,-0.402,0.324,0.336,0.332
583.394,-1.792,-0.829,-0.446,0.284,0.300,0.317
583.405,-0.444,-0.657,-0.504,0.297,0.310,0.304
583.417,0.149,-0.676,-0.533,0.303,0.317,0.300
583.429,-1.161,-0.605,-0.554,0.275,0.288,0.293
583.441,-0.864,-0.702,-0.556,0.273,0.288,0.282
583.453,0.335,-0.424,-0.573,0.307,0.318,0.280
583.465,0.106,-0.450,-0.575,0.307,0.319,0.280
583.476,-0.388,-0.251,-0.544,0.289,0.297,0.275
583.488,0.728,-0.422,-0.517,0.320,0.331,0.278
583.500,-0.193,-0.312,-0.485,0.290,0.298,0.276
583.512,-0.341,-0.286,-0.471,0.284,0.292,0.273
583.524,0.395,-0.697,-0.500,0.311,0.325,0.277
583.535,0.923,-0.773,-0.540,0.333,0.348,0.284
583.547,0.517,-0.891,-0.571,0.337,0.354,0.294
583.559,0.222,-0.869,-0.586,0.330,0.346,0.293
583.571,-0.249,-0.619,-0.569,0.310,0.321,0.287
583.583,0.423,-0.613,-0.552,0.314,0.326,0.282
583.595,1.005,-0.526,-0.565,0.330,0.339,0.286
583.607,-0.080,-0.401,-0.571,0.315,0.323,0.291
583.618,0.105,-0.481,-0.548,0.321,0.330,0.290
583.630,-0.275,-0.507,-0.498,0.299,0.307,0.283
583.642,0.075,-0.171,-0.458,0.309,0.313,0.279
583.654,-0.302,-0.571,-0.472,0.296,0.307,0.277
583.666,-0.900,-0.282,-0.466,0.260,0.265,0.261
583.677,-1.334,-0.017,-0.425,0.252,0.252,0.246
583.689,1.596,0.210,-0.371,0.317,0.311,0.243
583.701,1.333,-0.173,-0.351,0.331,0.331,0.264
583.713,0.644,-0.339,-0.344,0.300,0.301,0.266
583.725,4.807,-0.952,-0.404,0.438,0.449,0.304
583.737,6.472,-0.805,-0.431,0.543,0.555,0.372
583.749,8.117,-0.944,-0.463,0.666,0.676,0.458
583.761,6.355,-1.287,-0.523,0.649,0.678,0.524
583.772,2.302,-1.090,-0.593,0.595,0.620,0.570
583.784,-1.572,-0.614,-0.601,0.545,0.562,0.584
583.796,-7.836,-0.741,-0.589,0.350,0.373,0.528
583.808,-12.139,-2.036,-0.737,0.086,0.134,0.393
583.820,-14.024,-1.637,-0.930,-0.137,-0.095,0.222
583.832,-16.424,-0.618,-1.004,-0.365,-0.335,0.036
583.843,-18.062,-0.134,-0.969,-0.605,-0.569,-0.169
583.855,-19.436,0.067,-0.904,-0.843,-0.811,-0.393
583.867,-26.677,-0.104,-0.809,-1.275,-1.245,-0.669
583.879,-29.981,-1.389,-0.835,-1.681,-1.631,-0.997
583.891,-35.302,-1.506,-0.915,-2.175,-2.127,-1.378
583.903,-31.648,-1.210,-0.970,-2.454,-2.411,-1.761
583.915,-31.916,-1.816,-1.047,-2.823,-2.770,-2.132
583.927,-22.948,-2.103,-1.141,-2.892,-2.840,-2.442
583.938,-15.470,-2.346,-1.239,-2.957,-2.909,-2.675
583.950,-6.266,-1.675,-1.329,-2.871,-2.837,-2.809
583.962,7.949,-1.516,-1.414,-2.479,-2.451,-2.777
583.974,18.095,-2.232,-1.536,-2.048,-2.027,-2.607
583.986,28.019,-3.360,-1.824,-1.506,-1.482,-2.317
583.998,38.569,-3.672,-2.063,-0.843,-0.818,-1.909
584.010,47.886,-4.281,-2.374,-0.108,-0.073,-1.393
584.022,50.491,-3.808,-2.634,0.552,0.583,-0.808
584.034,54.761,-4.276,-2.865,1.263,1.300,-0.186
584.046,53.773,-4.471,-3.086,1.865,1.905,0.442
584.058,52.488,-3.939,-3.244,2.465,2.494,1.063
584.069,45.646,-3.228,-3.308,2.892,2.914,1.635
584.081,38.061,-2.725,-3.296,3.211,3.227,2.120
584.093,27.108,-2.536,-3.225,3.316,3.332,2.491
584.105,18.013,-2.165,-3.095,3.358,3.371,2.745
584.117,7.027,-2.278,-2.928,3.242,3.244,2.877
584.129,-4.171,-2.443,-2.787,2.979,2.969,2.871
584.141,-16.830,-1.887,-2.609,2.528,2.503,2.721
584.153,-32.023,-0.963,-2.340,1.862,1.822,2.408
584.164,-42.812,-0.713,-2.090,1.146,1.101,1.947
584.176,-55.019,-0.493,-1.848,0.269,0.219,1.349
584.188,-60.174,0.048,-1.601,-0.539,-0.603,0.656
584.200,-65.321,0.097,-1.356,-1.410,-1.480,-0.093
584.212,-66.462,-0.190,-1.163,-2.253,-2.321,-0.891
584.224,-66.238,0.089,-0.970,-3.070,-3.138,-1.694
584.236,-59.455,-0.090,-0.758,-3.721,-3.782,-2.466
584.248,-50.421,0.670,-0.521,-4.162,-4.227,-3.115
584.260,-39.831,1.419,-0.236,-4.444,-4.513,-3.643
584.272,-25.106,1.374,-0.003,-4.486,-4.551,-4.015
584.283,-9.344,2.405,0.269,-4.307,-4.378,-4.201
584.295,7.024,2.033,0.581,-3.952,-4.013,-4.200
584.307,23.322,2.151,0.827,-3.374,-3.430,-3.996
584.319,39.646,2.421,1.116,-2.593,-2.635,-3.588
584.331,55.723,2.006,1.297,-1.629,-1.656,-2.988
584.343,71.882,2.603,1.415,-0.463,-0.496,-2.204
584.355,81.598,2.336,1.522,0.713,0.688,-1.257
584.367,88.341,3.601,1.722,1.922,1.886,-0.224
584.379,91.698,3.350,1.938,3.088,3.059,0.867
584.391,90.750,2.683,2.050,4.138,4.121,1.955
584.402,83.099,1.521,2.044,4.989,4.989,2.995
584.414,67.857,0.549,1.899,5.496,5.513,3.883
584.426,54.322,0.082,1.720,5.879,5.908,4.593
584.438,36.082,-0.828,1.447,5.929,5.977,5.102
584.450,14.731,-0.259,1.160,5.701,5.737,5.375
584.462,-7.317,0.148,0.916,5.213,5.243,5.395
584.474,-31.298,1.065,0.798,4.401,4.428,5.141
584.486,-49.526,0.117,0.664,3.398,3.462,4.619
584.498,-63.932,-0.424,0.525,2.346,2.431,3.925
584.509,-76.837,-0.800,0.405,1.180,1.256,3.062
584.521,-86.043,-0.260,0.354,-0.013,0.032,2.072
584.533,-90.356,-0.335,0.341,-1.172,-1.145,1.004
584.545,-90.273,-1.891,0.213,-2.260,-2.237,-0.082
584.557,-84.359,-1.988,0.035,-3.146,-3.138,-1.125
584.569,-76.891,-3.355,-0.174,-3.915,-3.907,-2.081
584.581,-64.245,-2.880,-0.507,-4.429,-4.442,-2.919
584.593,-49.214,-3.649,-0.817,-4.730,-4.737,-3.586
584.605,-32.333,-5.485,-1.383,-4.820,-4.799,-4.062
584.615,-17.124,-4.993,-1.826,-4.675,-4.660,-4.306
584.627,2.917,-3.968,-2.172,-4.289,-4.288,-4.391
584.639,19.597,-3.062,-2.277,-3.744,-3.747,-4.242
584.651,40.150,-2.076,-2.261,-2.891,-2.910,-3.875
584.663,58.648,0.122,-1.924,-1.827,-1.864,-3.263
584.675,72.838,-1.185,-1.614,-0.720,-0.734,-2.461
584.687,86.623,-1.030,-1.435,0.543,0.539,-1.499
584.699,95.863,-0.886,-1.290,1.853,1.862,-0.399
584.711,94.243,-1.148,-1.215,2.923,2.944,0.726
584.722,88.604,-0.286,-1.111,3.865,3.876,1.805
584.735,80.705,0.442,-0.960,4.705,4.715,2.826
584.746,66.936,1.274,-0.730,5.241,5.247,3.689
584.758,53.281,0.935,-0.519,5.615,5.632,4.397
584.770,35.091,0.243,-0.368,5.682,5.711,4.906
584.782,15.639,-0.636,-0.334,5.488,5.523,5.179
584.794,-3.480,-1.767,-0.389,5.059,5.101,5.219
584.806,-24.802,-2.682,-0.630,4.346,4.394,5.015
584.818,-43.402,-2.865,-0.959,3.476,3.528,4.581
584.830,-60.865,-3.025,-1.246,2.408,2.471,3.929
584.842,-72.543,-3.403,-1.557,1.299,1.380,3.108
584.854,-80.042,-3.195,-1.798,0.181,0.258,2.175
584.866,-81.552,-2.873,-1.933,-0.853,-0.788,1.176
584.878,-81.212,-2.147,-1.876,-1.828,-1.773,0.189
584.889,-75.909,-2.228,-1.789,-2.668,-2.612,-0.756
584.901,-69.154,0.316,-1.475,-3.340,-3.315,-1.617
584.913,-62.076,-1.349,-1.162,-3.974,-3.950,-2.403
584.925,-49.370,-2.234,-1.092,-4.341,-4.328,-3.074
584.937,-34.636,-1.574,-1.073,-4.473,-4.486,-3.572
584.949,-23.868,-3.862,-1.306,-4.563,-4.540,-3.907
584.961,-5.779,-3.327,-1.664,-4.284,-4.259,-4.075
584.973,9.245,-3.448,-1.993,-3.874,-3.857,-4.044
584.985,27.969,-3.112,-2.214,-3.179,-3.173,-3.812
584.997,48.879,-3.697,-2.389,-2.198,-2.188,-3.336
585.009,66.134,-3.317,-2.523,-1.056,-1.060,-2.633
585.021,76.497,-3.135,-2.609,0.042,0.036,-1.779
585.033,81.881,-3.530,-2.706,1.089,1.097,-0.843
585.045,84.708,-3.205,-2.784,2.125,2.139,0.140
585.056,80.777,-2.642,-2.798,2.991,2.997,1.103
585.068,75.613,-2.498,-2.773,3.789,3.792,2.021
585.080,68.972,-2.602,-2.779,4.477,4.475,2.867
585.092,55.922,-2.898,-2.784,4.884,4.891,3.590
585.104,43.806,-3.891,-2.894,5.149,5.177,4.159
585.116,26.040,-3.500,-3.009,5.103,5.118,4.541
585.128,6.609,-4.051,-3.144,4.816,4.824,4.699
585.140,-14.513,-5.056,-3.418,4.230,4.245,4.613
585.152,-33.227,-6.515,-3.771,3.428,3.470,4.282
585.164,-46.211,-5.951,-4.078,2.613,2.657,3.774
585.176,-61.316,-4.959,-4.234,1.590,1.620,3.095
585.188,-73.413,-3.617,-4.223,0.487,0.496,2.260
585.199,-80.741,-2.972,-4.116,-0.599,-0.611,1.320
585.211,-81.032,-3.706,-4.005,-1.580,-1.589,0.339
585.223,-83.405,-4.463,-4.018,-2.621,-2.636,-0.656
585.235,-76.691,-4.066,-3.996,-3.420,-3.465,-1.639
585.247,-68.139,-2.267,-3.862,-4.040,-4.130,-2.505
585.259,-54.280,-1.904,-3.617,-4.387,-4.496,-3.222
585.271,-38.541,-1.961,-3.389,-4.530,-4.637,-3.752
585.283,-21.798,-1.701,-3.173,-4.469,-4.584,-4.100
585.295,-7.137,-1.506,-2.981,-4.243,-4.365,-4.247
585.307,103.790,-8.858,-3.887,-1.155,-1.259,-3.685
585.319,87.807,3.900,-3.817,0.378,0.260,-2.157
585.330,43.428,7.682,-2.025,-0.411,-0.545,-1.506
585.342,24.385,7.910,0.596,-0.535,-0.600,-1.099
585.354,19.030,8.704,1.958,-0.337,-0.416,-0.814
585.364,12.181,6.217,2.650,-0.410,-0.404,-0.642
585.375,17.843,-0.387,2.485,-0.202,-0.124,-0.477
585.386,19.832,0.083,1.844,0.060,0.116,-0.273
585.397,14.891,2.047,1.742,0.255,0.232,-0.071
585.408,3.205,3.440,1.917,0.198,0.119,0.033
585.419,-6.961,3.217,2.164,-0.024,-0.100,0.013
585.430,-11.037,1.665,2.153,-0.224,-0.275,-0.086
585.441,-7.565,1.388,2.054,-0.268,-0.310,-0.183
585.452,-3.451,0.416,1.874,-0.283,-0.300,-0.243
585.463,1.284,-0.324,1.567,-0.236,-0.239,-0.258
585.474,8.269,-0.136,1.287,-0.039,-0.045,-0.201
585.485,8.118,0.341,1.092,0.086,0.069,-0.100
585.496,4.317,1.540,1.112,0.128,0.081,-0.025
585.507,-1.556,1.738,1.209,0.037,-0.014,-0.009
585.518,-5.548,1.298,1.247,-0.086,-0.130,-0.050
585.529,-4.803,0.946,1.222,-0.144,-0.181,-0.110
585.540,-5.184,0.845,1.179,-0.215,-0.250,-0.167
585.551,-0.932,-0.300,1.025,-0.193,-0.207,-0.199
585.562,0.868,-0.084,0.819,-0.162,-0.180,-0.203
585.573,4.117,-0.026,0.691,-0.065,-0.084,-0.172
585.584,6.022,-0.063,0.560,0.037,0.019,-0.113
585.595,6.994,0.316,0.494,0.139,0.114,-0.036
585.606,4.415,1.012,0.545,0.171,0.131,0.026
585.617,-0.384,1.051,0.620,0.108,0.068,0.050
585.628,-3.112,0.907,0.676,0.037,-0.000,0.032
585.639,-2.379,0.606,0.684,0.029,-0.002,0.009
585.650,-2.413,0.693,0.678,0.005,-0.027,-0.015
585.661,-2.114,0.535,0.668,-0.017,-0.048,-0.041
585.672,-1.694,0.389,0.626,-0.032,-0.060,-0.061
585.683,-1.745,0.372,0.585,-0.053,-0.081,-0.081
585.694,-1.743,0.292,0.541,-0.062,-0.088,-0.099
585.705,0.147,0.255,0.496,-0.033,-0.059,-0.104
585.716,3.549,0.192,0.447,0.045,0.021,-0.085
585.727,2.955,0.232,0.409,0.066,0.041,-0.050
585.738,3.432,0.234,0.379,0.123,0.099,-0.008
585.749,2.243,0.443,0.371,0.146,0.118,0.024
585.760,1.327,0.632,0.406,0.149,0.117,0.046
585.771,-0.660,0.691,0.451,0.116,0.082,0.050
585.782,-1.473,0.567,0.481,0.080,0.049,0.038
585.793,-0.834,0.499,0.486,0.071,0.041,0.023
585.804,-1.127,0.483,0.488,0.054,0.024,0.011
585.815,-0.269,0.391,0.478,0.052,0.025,0.001
585.826,0.775,0.356,0.460,0.074,0.047,0.004
585.837,0.938,0.347,0.441,0.102,0.076,0.020
585.848,0.644,0.346,0.426,0.110,0.084,0.030
585.859,1.502,0.297,0.407,0.142,0.116,0.047
585.870,1.219,0.377,0.395,0.155,0.128,0.061
585.881,1.103,0.529,0.408,0.159,0.128,0.068
585.892,0.809,0.569,0.434,0.159,0.128,0.076
585.903,0.992,0.522,0.452,0.173,0.143,0.089
585.914,0.484,0.470,0.458,0.170,0.142,0.098
585.925,0.194,0.426,0.456,0.176,0.148,0.105
585.936,-0.829,0.404,0.449,0.151,0.124,0.100
585.947,0.230,0.380,0.438,0.168,0.141,0.096
585.958,0.655,0.371,0.427,0.181,0.154,0.104
585.969,1.341,0.396,0.419,0.206,0.179,0.116
585.980,0.892,0.465,0.421,0.214,0.186,0.131
585.991,-0.048,0.530,0.436,0.207,0.177,0.136
586.002,0.373,0.505,0.450,0.215,0.185,0.136
586.013,-0.234,0.469,0.456,0.216,0.187,0.142
586.024,-0.226,0.445,0.454,0.211,0.183,0.140
586.035,0.807,0.420,0.450,0.234,0.207,0.145
586.046,0.837,0.414,0.444,0.229,0.201,0.150
586.057,-0.505,0.427,0.439,0.201,0.173,0.148
586.068,-0.817,0.467,0.441,0.196,0.168,0.141
586.079,-0.456,0.468,0.446,0.200,0.172,0.135
586.090,-1.275,0.453,0.449,0.174,0.147,0.127
586.101,-0.596,0.440,0.449,0.181,0.153,0.116
586.112,-1.585,0.420,0.444,0.147,0.120,0.103
586.123,-0.203,0.423,0.440,0.162,0.135,0.092
