R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,70,10,70,10,50,500,0,0
sysTime,GRawX,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
65.547,37.610,47.931,5.814,-1.798,2.964,1.722,0.046
65.557,37.732,44.710,24.203,-1.529,3.332,2.068,0.490
65.567,23.694,42.337,-3.789,-1.647,3.704,2.421,0.911
65.577,32.361,39.174,-37.674,-2.619,4.011,2.757,1.319
65.588,24.914,35.810,-24.157,-2.732,4.325,3.037,1.693
65.599,31.506,32.036,-8.719,-2.237,4.581,3.243,2.024
65.610,7.336,26.953,30.878,-0.620,4.784,3.369,2.308
65.620,-5.481,24.344,12.358,-0.054,4.991,3.547,2.555
65.630,4.528,19.840,-19.268,-1.995,5.064,3.655,2.753
65.640,5.749,15.078,7.336,-1.236,5.137,3.686,2.894
65.650,0.866,9.822,10.440,-0.939,5.064,3.614,2.978
65.662,-19.764,4.359,-2.600,-0.975,4.980,3.540,3.031
65.672,-14.026,-0.802,-7.817,-1.053,4.865,3.422,3.020
65.682,-22.449,-7.813,4.979,-0.778,4.650,3.197,2.950
65.692,-27.088,-12.977,9.133,-0.220,4.370,2.922,2.817
65.702,-24.158,-17.391,-17.197,-0.873,4.060,2.638,2.636
65.712,-18.421,-19.454,7.010,-0.614,3.825,2.383,2.426
65.722,-49.306,-26.105,47.476,0.988,3.491,1.953,2.177
65.732,-35.755,-27.929,-42.088,-2.422,3.016,1.617,1.881
65.742,-27.332,-29.047,-39.057,-2.360,2.689,1.302,1.568
65.752,-38.563,-32.237,37.820,-1.245,2.343,0.891,1.238
65.763,-57.607,-38.056,40.240,0.970,1.924,0.374,0.875
65.773,-50.771,-41.818,-40.563,-1.593,1.301,-0.139,0.459
65.783,-42.470,-43.953,-42.474,-3.122,0.691,-0.650,0.001
65.793,-52.235,-45.051,51.581,-0.600,0.330,-1.152,-0.464
65.803,-58.827,-45.785,-0.651,-1.425,-0.149,-1.608,-0.919
65.813,-46.742,-45.599,-29.147,-2.719,-0.629,-2.048,-1.383
65.823,-38.563,-46.540,0.724,-1.892,-1.068,-2.551,-1.858
65.833,-46.010,-45.178,42.428,-0.377,-1.438,-3.007,-2.318
65.843,-40.272,-41.056,14.734,0.341,-1.748,-3.316,-2.732
65.853,-38.319,-41.848,-34.850,-3.288,-2.254,-3.730,-3.142
65.863,-21.595,-37.588,-41.035,-3.276,-2.543,-4.019,-3.539
65.873,-22.938,-33.186,32.270,-1.381,-2.757,-4.259,-3.882
65.884,-28.675,-27.934,34.939,-1.071,-2.893,-4.444,-4.174
65.894,-30.506,-24.958,-12.371,-1.304,-3.086,-4.594,-4.414
65.904,0.622,-19.116,-36.444,-3.849,-3.220,-4.648,-4.623
65.914,20.398,-11.270,-15.918,-3.446,-3.149,-4.586,-4.768
65.924,9.777,-6.445,27.172,-1.758,-3.025,-4.535,-4.838
65.934,3.063,-1.899,34.650,-1.223,-2.930,-4.457,-4.856
65.944,19.787,4.529,-8.499,-2.436,-2.769,-4.275,-4.822
65.954,29.919,11.083,-30.565,-3.664,-2.571,-4.017,-4.731
65.964,31.873,18.443,2.824,-2.530,-2.141,-3.641,-4.558
65.975,56.165,24.733,15.879,-0.806,-1.684,-3.252,-4.318
65.985,39.929,31.339,36.374,-0.288,-1.181,-2.785,-4.005
65.995,30.041,34.544,13.458,-0.020,-0.714,-2.354,-3.645
66.005,54.212,37.322,-23.636,-1.981,-0.349,-1.916,-3.271
66.015,58.118,41.811,-13.511,-2.407,0.148,-1.400,-2.863
66.025,42.371,44.331,7.192,-1.905,0.651,-0.922,-2.424
66.037,57.874,44.945,3.861,-1.324,1.201,-0.397,-1.889
66.047,51.771,46.395,4.003,-1.427,1.621,0.040,-1.441
66.057,54.822,49.953,-15.304,-1.962,2.150,0.592,-0.962
66.067,65.199,51.684,-35.619,-2.576,2.691,1.146,-0.443
66.078,81.190,52.414,-21.545,-2.925,3.230,1.683,0.078
66.088,56.287,50.992,9.757,-2.139,3.740,2.150,0.598
66.098,39.197,47.943,9.676,-1.366,4.151,2.541,1.079
66.108,44.324,45.658,-29.008,-2.206,4.482,2.916,1.521
66.119,44.812,43.567,-12.013,-2.042,4.860,3.287,1.944
66.129,22.473,39.775,44.128,0.273,5.233,3.565,2.338
66.140,22.107,34.049,43.098,0.494,5.468,3.778,2.727
66.151,11.242,28.562,55.500,1.130,5.714,3.957,3.062
66.163,-4.993,22.371,36.869,0.715,5.839,4.076,3.346
66.175,-2.673,15.627,-1.849,0.667,5.808,4.059,3.549
66.187,-6.580,9.615,-8.549,0.889,5.727,3.988,3.673
66.199,3.307,6.322,-1.626,0.800,5.677,3.952,3.742
66.211,8.801,2.805,1.296,0.736,5.577,3.862,3.762
66.223,11.120,1.046,-2.789,0.836,5.495,3.781,3.751
66.235,-2.429,2.111,-13.160,0.677,5.515,3.804,3.749
66.247,-4.138,4.738,-22.922,-0.127,5.590,3.933,3.777
66.259,18.689,9.840,11.713,-0.646,5.770,4.135,3.832
66.270,32.605,17.693,26.250,-1.099,6.084,4.464,3.952
66.281,56.898,27.309,48.468,-0.865,6.567,4.932,4.165
66.293,65.199,37.037,36.617,-0.010,7.196,5.523,4.499
66.304,84.853,48.921,19.157,0.409,8.011,6.323,4.962
66.316,83.144,58.611,-11.913,0.390,8.869,7.184,5.549
66.328,97.548,70.008,-19.910,-0.166,9.942,8.270,6.292
66.340,101.821,79.163,16.223,-0.755,10.972,9.353,7.132
66.352,96.938,86.682,32.659,-0.640,12.130,10.487,8.065
66.364,99.135,92.344,15.284,-0.190,13.326,11.653,9.077
66.376,124.405,99.388,10.429,0.295,14.620,12.924,10.159
66.388,114.517,102.317,-11.927,0.541,15.817,14.098,11.287
66.400,113.052,105.156,-35.770,0.056,17.037,15.351,12.472
66.412,79.237,103.319,-24.710,-1.029,18.076,16.447,13.629
66.424,90.224,101.558,27.515,-1.653,19.089,17.504,14.748
66.437,102.675,99.483,41.895,-1.152,20.078,18.468,15.821
66.449,70.570,93.686,35.389,0.175,20.985,19.313,16.858
66.461,85.463,89.262,-35.808,-0.087,21.743,20.114,17.812
66.472,83.876,84.027,-40.511,0.134,22.473,20.802,18.690
66.484,69.349,76.303,-32.054,-0.641,22.991,21.322,19.478
66.496,36.145,68.012,-26.625,-1.575,23.437,21.786,20.177
66.508,34.802,58.121,-13.402,-1.604,23.708,22.075,20.759
66.520,35.535,49.317,-6.939,-2.353,23.867,22.263,21.205
66.532,7.946,38.174,-6.538,-2.844,23.854,22.268,21.526
66.544,-18.543,26.595,-9.468,-3.197,23.703,22.132,21.712
66.556,-6.336,15.700,4.475,-2.904,23.439,21.856,21.751
66.567,-3.284,6.672,1.856,-2.807,23.078,21.502,21.671
66.579,-16.468,-1.908,-7.246,-3.180,22.606,21.060,21.487
66.591,-42.592,-9.408,-11.109,-3.685,22.106,20.590,21.219
66.603,-44.789,-17.038,-2.220,-4.205,21.492,20.003,20.851
66.615,-55.287,-24.473,42.244,-3.802,20.840,19.317,20.390
66.627,-42.103,-29.883,54.966,-2.460,20.255,18.640,19.863
66.639,-41.371,-33.220,40.242,-0.469,19.719,17.985,19.301
66.651,-59.804,-40.207,-6.334,-0.036,18.895,17.142,18.688
66.663,-55.654,-45.509,-9.338,0.751,18.068,16.289,18.009
66.675,-52.602,-51.102,-10.928,1.246,17.145,15.376,17.273
66.687,-77.749,-60.021,-4.506,1.510,16.081,14.318,16.469
66.698,-88.247,-65.887,23.927,1.976,15.141,13.348,15.651
66.709,-107.291,-75.865,21.929,2.231,14.006,12.193,14.764
66.720,-109.854,-82.302,6.207,1.936,12.843,11.053,13.793
66.730,-108.267,-89.825,-22.299,1.187,11.646,9.872,12.779
66.742,-125.114,-98.650,-13.166,0.852,10.164,8.409,11.551
66.754,-126.212,-106.773,-3.706,1.062,8.629,6.870,10.235
66.766,-120.841,-113.553,-47.766,0.781,7.009,5.262,8.826
66.777,-125.602,-117.625,-44.792,-0.232,5.551,3.839,7.468
66.789,-139.152,-122.449,-49.797,-0.739,3.928,2.225,5.953
66.801,-127.433,-123.492,-32.592,-0.433,2.423,0.716,4.415
66.813,-133.903,-124.747,18.153,-0.149,0.876,-0.829,2.857
66.826,-112.540,-123.652,16.497,0.068,-0.627,-2.348,1.296
66.838,-122.672,-121.574,3.456,0.411,-2.064,-3.791,-0.214
66.850,-99.966,-118.114,-5.013,0.692,-3.431,-5.154,-1.680
66.862,-102.652,-114.998,-18.214,0.487,-4.733,-6.439,-3.084
66.874,-96.426,-108.643,-28.032,0.478,-5.854,-7.560,-4.420
66.886,-107.291,-103.511,22.135,0.981,-6.913,-8.623,-5.674
66.898,-80.435,-96.782,48.723,0.767,-7.858,-9.548,-6.822
66.910,-68.960,-90.411,54.750,1.757,-8.699,-10.430,-7.907
66.922,-50.282,-84.110,-4.808,2.970,-9.486,-11.235,-8.902
66.934,-75.063,-80.052,-29.930,2.450,-10.258,-12.018,-9.829
66.946,-69.936,-75.037,-21.674,1.261,-10.984,-12.698,-10.686
66.958,-70.058,-70.746,37.575,1.195,-11.662,-13.370,-11.503
66.971,-57.241,-67.011,44.303,2.389,-12.261,-14.001,-12.258
66.983,-47.353,-63.337,4.801,2.748,-12.855,-14.592,-12.955
66.995,-44.423,-60.177,1.160,3.456,-13.357,-15.118,-13.593
67.007,-36.244,-55.167,-11.246,3.555,-13.754,-15.519,-14.172
67.019,-39.784,-51.844,-10.743,3.317,-14.174,-15.918,-14.695
67.031,-47.719,-47.949,15.364,3.428,-14.537,-16.273,-15.180
67.044,-37.587,-44.872,34.372,3.668,-14.849,-16.621,-15.617
67.056,-44.545,-41.089,15.920,4.492,-15.063,-16.877,-15.995
67.068,-14.393,-37.114,-32.236,3.996,-15.331,-17.110,-16.329
67.080,-14.759,-33.988,-28.301,3.381,-15.546,-17.312,-16.622
67.092,-17.444,-31.126,-20.963,2.429,-15.762,-17.476,-16.878
67.104,-9.510,-26.583,-26.090,1.624,-15.901,-17.555,-17.095
67.116,-10.242,-23.327,-14.295,0.489,-16.052,-17.635,-17.273
67.128,-35.267,-21.520,5.130,-0.152,-16.141,-17.705,-17.417
67.140,-22.205,-19.198,48.559,0.529,-16.168,-17.759,-17.542
67.153,20.398,-15.663,9.963,0.654,-16.162,-17.749,-17.632
67.165,9.289,-12.186,-31.677,0.281,-16.111,-17.701,-17.671
67.177,-1.086,-9.479,-33.583,-0.846,-16.042,-17.601,-17.672
67.189,-15.735,-7.795,8.961,-0.924,-15.977,-17.512,-17.652
67.201,-19.520,-8.528,36.372,-0.325,-15.954,-17.499,-17.633
67.213,1.964,-7.654,30.501,0.736,-15.873,-17.448,-17.608
67.225,-12.561,-7.811,5.478,0.917,-15.842,-17.402,-17.565
67.237,-18.055,-8.861,18.057,1.526,-15.838,-17.419,-17.533
67.249,-14.026,-10.763,30.283,2.388,-15.863,-17.477,-17.517
67.262,-1.697,-11.479,2.159,3.581,-15.869,-17.526,-17.512
67.273,-13.172,-14.152,-20.248,4.034,-15.981,-17.608,-17.506
67.285,-11.341,-15.137,-26.324,3.856,-16.071,-17.652,-17.513
67.297,-17.811,-16.819,-17.309,3.241,-16.190,-17.723,-17.536
67.308,-35.023,-19.929,-2.964,2.920,-16.367,-17.865,-17.590
67.319,-44.545,-24.263,37.920,3.044,-16.576,-18.089,-17.690
67.331,-42.347,-27.014,50.233,3.748,-16.783,-18.322,-17.831
67.343,-36.854,-28.900,38.803,4.200,-17.021,-18.564,-17.999
67.354,-26.112,-30.622,37.462,4.884,-17.261,-18.810,-18.180
67.366,-21.717,-30.067,25.452,5.100,-17.421,-18.960,-18.350
67.377,-24.281,-29.145,10.107,4.536,-17.602,-19.103,-18.525
67.390,-29.286,-30.440,31.246,4.666,-17.810,-19.308,-18.707
67.402,-42.958,-31.212,58.135,5.302,-17.998,-19.536,-18.899
67.414,-29.286,-30.374,37.128,6.831,-18.091,-19.696,-19.077
67.426,-23.914,-31.068,11.152,7.736,-18.276,-19.902,-19.243
67.438,-9.876,-28.986,-34.825,7.354,-18.443,-20.005,-19.396
67.450,-11.707,-27.676,-28.544,6.654,-18.592,-20.090,-19.533
67.462,-18.177,-28.164,-20.208,5.403,-18.820,-20.230,-19.668
67.474,-37.831,-29.656,-17.771,3.945,-19.097,-20.429,-19.824
67.486,-27.210,-30.097,-15.663,2.597,-19.344,-20.614,-19.998
67.499,-25.257,-29.117,-15.922,1.411,-19.516,-20.733,-20.169
67.511,-21.717,-28.873,-24.909,0.683,-19.727,-20.890,-20.346
67.523,-36.976,-28.444,-7.989,0.117,-19.891,-21.029,-20.520
67.535,-35.145,-26.944,-6.755,-1.160,-20.057,-21.124,-20.686
67.547,-21.351,-25.366,38.913,-1.361,-20.225,-21.255,-20.855
67.559,-21.351,-24.240,52.910,-0.240,-20.268,-21.376,-20.997
67.571,-5.603,-21.273,34.664,0.887,-20.240,-21.390,-21.095
67.583,-20.496,-20.032,-23.824,0.785,-20.297,-21.411,-21.156
67.595,-12.928,-17.848,2.763,0.805,-20.295,-21.403,-21.203
67.607,-12.561,-15.134,28.508,1.076,-20.228,-21.345,-21.213
67.619,1.232,-13.342,26.169,1.018,-20.184,-21.299,-21.202
67.631,17.346,-9.558,-22.453,1.547,-20.022,-21.148,-21.150
67.643,5.993,-7.539,-33.387,0.863,-19.879,-21.002,-21.058
67.656,3.796,-3.218,-39.591,-0.956,-19.664,-20.733,-20.935
67.667,-8.167,-1.827,-18.897,-2.213,-19.511,-20.526,-20.791
67.679,8.312,1.321,0.752,-2.846,-19.297,-20.281,-20.634
67.691,13.073,5.315,-27.392,-3.404,-18.994,-19.946,-20.431
67.703,16.857,6.637,-47.473,-4.444,-18.785,-19.695,-20.215
67.714,13.928,8.395,-50.997,-5.979,-18.551,-19.401,-19.987
67.726,7.580,9.843,-38.109,-6.017,-18.225,-19.094,-19.739
67.738,18.322,13.126,-11.641,-7.359,-17.912,-18.718,-19.479
67.750,20.520,16.362,13.664,-7.853,-17.549,-18.335,-19.193
67.762,20.764,18.367,41.923,-7.180,-17.112,-17.969,-18.880
67.774,15.393,21.989,21.978,-6.902,-16.587,-17.483,-18.519
67.786,25.891,26.259,9.366,-5.993,-15.992,-16.937,-18.107
67.797,41.028,30.332,10.020,-5.276,-15.423,-16.404,-17.660
67.809,45.179,34.153,22.258,-4.829,-14.793,-15.822,-17.164
67.821,47.132,37.042,12.344,-4.533,-14.173,-15.226,-16.630
67.833,58.241,40.559,-9.643,-3.892,-13.466,-14.562,-16.051
67.844,64.100,44.641,-4.472,-3.029,-12.722,-13.879,-15.454
67.856,73.500,48.424,-21.255,-2.826,-11.957,-13.143,-14.790
67.868,44.812,49.456,-19.818,-3.409,-11.223,-12.415,-14.090
67.880,55.189,52.771,-16.525,-4.151,-10.438,-11.597,-13.374
67.892,60.072,54.296,-5.193,-4.672,-9.702,-10.849,-12.653
67.903,34.192,53.443,17.709,-4.683,-8.970,-10.139,-11.924
67.915,52.625,53.046,-0.605,-4.860,-8.293,-9.459,-11.218
67.927,48.597,51.395,12.608,-4.348,-7.659,-8.852,-10.533
67.939,47.742,50.851,17.782,-3.739,-7.005,-8.218,-9.859
67.951,62.391,49.558,-17.039,-3.251,-6.373,-7.619,-9.195
67.963,22.229,47.452,-31.432,-3.717,-5.761,-6.984,-8.527
67.975,35.779,45.018,-46.011,-5.037,-5.279,-6.445,-7.918
67.987,24.060,40.734,-1.629,-6.070,-4.903,-6.021,-7.372
67.998,28.210,36.079,28.597,-6.274,-4.586,-5.716,-6.904
68.010,17.590,30.473,35.486,-5.631,-4.306,-5.503,-6.495
68.022,7.214,25.873,9.046,-4.719,-4.017,-5.267,-6.126
68.034,20.520,21.214,-29.724,-4.525,-3.881,-5.129,-5.820
68.046,9.045,17.228,3.307,-4.510,-3.735,-4.984,-5.561
68.057,16.125,13.918,-13.108,-4.587,-3.623,-4.885,-5.349
68.070,17.102,12.560,-19.880,-4.348,-3.462,-4.733,-5.157
68.081,-16.468,8.630,-17.098,-4.788,-3.407,-4.662,-5.000
68.092,7.946,8.415,-34.344,-5.568,-3.329,-4.542,-4.876
68.103,-0.720,7.864,-48.761,-8.395,-3.366,-4.461,-4.783
68.114,-6.336,5.784,-49.924,-10.831,-3.444,-4.433,-4.725
68.124,10.388,8.441,-39.087,-11.928,-3.333,-4.281,-4.673
68.134,1.232,10.333,-17.297,-10.711,-3.093,-4.127,-4.592
68.145,10.754,11.629,5.317,-9.684,-2.879,-3.985,-4.493
68.156,28.210,14.457,-19.001,-8.551,-2.609,-3.780,-4.355
68.168,24.304,15.637,-30.303,-8.456,-2.384,-3.591,-4.183
68.180,10.998,16.914,-10.135,-8.640,-2.155,-3.351,-3.993
68.192,32.849,18.043,-16.994,-8.786,-1.983,-3.170,-3.812
68.204,7.336,19.575,19.871,-8.572,-1.660,-2.882,-3.593
68.215,19.299,19.917,15.246,-8.024,-1.409,-2.676,-3.381
68.227,30.408,20.876,19.642,-7.279,-1.128,-2.452,-3.164
68.238,18.933,22.529,40.365,-6.500,-0.764,-2.164,-2.921
68.249,42.127,25.594,4.473,-5.775,-0.372,-1.813,-2.646
68.261,63.246,30.100,-22.786,-5.462,0.087,-1.394,-2.322
68.273,58.241,36.952,-17.589,-5.702,0.690,-0.792,-1.919
68.285,68.617,46.880,3.797,-5.852,1.466,-0.021,-1.426
68.297,87.416,56.446,2.884,-5.845,2.324,0.825,-0.831
68.309,88.149,66.713,7.915,-5.614,3.352,1.835,-0.114
68.321,102.187,79.449,1.770,-5.412,4.595,3.067,0.743
68.332,119.033,90.695,-16.709,-5.411,5.907,4.355,1.726
68.344,127.457,101.847,-25.062,-5.801,7.304,5.764,2.832
68.356,137.589,112.818,-9.923,-6.190,8.814,7.298,4.056
68.368,143.082,122.502,17.577,-5.960,10.441,8.899,5.393
68.380,164.933,131.715,7.880,-5.478,12.119,10.553,6.821
68.392,162.858,140.953,0.807,-5.047,13.950,12.363,8.386
68.403,177.141,149.819,-17.257,-5.296,15.823,14.226,10.028
68.415,193.132,155.994,-32.600,-5.808,17.640,16.049,11.731
68.427,165.788,160.939,-25.244,-6.431,19.512,17.952,13.500
68.439,159.074,165.278,0.622,-6.416,21.456,19.892,15.315
68.451,165.299,166.679,27.462,-6.252,23.279,21.693,17.123
68.463,151.749,165.437,38.435,-5.665,25.054,23.425,18.927
68.475,156.022,161.922,1.853,-5.618,26.686,25.042,20.687
68.487,129.532,155.259,20.036,-4.891,28.206,26.521,22.395
68.499,142.960,148.050,-5.563,-4.459,29.519,27.815,23.970
68.511,105.361,137.049,15.285,-3.935,30.662,28.928,25.440
68.522,92.177,124.495,11.360,-4.226,31.559,29.842,26.757
68.534,106.338,110.812,-8.757,-3.384,32.266,30.509,27.897
68.546,71.302,98.950,-13.304,-2.896,32.918,31.133,28.894
68.558,70.814,86.990,-34.874,-3.146,33.406,31.603,29.750
68.570,41.883,74.098,-20.447,-3.905,33.664,31.886,30.434
68.582,42.249,62.178,-33.341,-4.704,33.794,32.043,30.964
68.594,16.125,51.733,1.946,-4.578,33.909,32.154,31.370
68.606,14.538,41.529,-0.025,-5.028,33.869,32.137,31.638
68.618,19.665,32.918,-14.279,-5.250,33.707,31.993,31.777
68.629,-16.712,25.696,5.028,-5.518,33.587,31.873,31.843
68.641,-4.871,20.423,29.102,-5.194,33.457,31.711,31.827
68.653,14.172,16.028,33.488,-4.280,33.261,31.464,31.743
68.665,9.533,14.245,23.740,-3.290,33.152,31.301,31.643
68.677,3.063,11.501,-42.273,-3.668,32.946,31.101,31.524
68.689,5.993,8.230,-29.075,-3.322,32.732,30.851,31.367
68.701,-6.946,6.232,-5.702,-3.902,32.467,30.627,31.179
68.713,-15.369,2.370,-3.026,-4.150,32.122,30.293,30.949
68.725,-16.590,-1.889,5.341,-4.217,31.711,29.882,30.666
68.736,-38.197,-7.960,12.934,-4.312,31.232,29.391,30.328
68.747,-40.394,-14.890,32.564,-3.965,30.631,28.771,29.909
68.759,-29.774,-23.091,25.316,-3.517,29.892,28.005,29.401
68.770,-47.597,-31.520,49.848,-2.626,29.127,27.180,28.813
68.782,-63.222,-40.057,32.374,-1.509,28.295,26.291,28.148
68.793,-72.378,-49.281,10.217,-0.998,27.296,25.273,27.391
68.805,-96.304,-59.259,19.628,-0.483,26.216,24.169,26.540
68.816,-116.691,-70.256,12.907,-0.050,24.961,22.909,25.571
68.828,-109.854,-81.906,16.204,0.078,23.516,21.461,24.474
68.839,-135.002,-92.836,46.470,0.642,22.032,19.968,23.265
68.850,-129.386,-103.396,43.888,0.745,20.495,18.437,22.013
68.860,-144.523,-114.322,7.027,0.146,18.861,16.838,20.685
68.871,-132.926,-121.157,-35.793,-0.754,17.239,15.253,19.270
68.881,-125.358,-126.850,-47.710,-1.607,15.601,13.653,17.794
68.892,-152.092,-132.871,-36.405,-1.831,13.982,12.050,16.287
68.902,-153.923,-137.056,-10.712,-1.460,12.373,10.415,14.710
68.913,-158.318,-141.996,11.346,-0.252,10.762,8.742,13.121
68.924,-140.373,-144.865,2.894,0.251,8.990,6.943,11.378
68.935,-147.331,-145.481,-2.013,0.568,7.268,5.211,9.639
68.947,-157.463,-145.673,13.428,0.777,5.562,3.513,7.911
68.958,-146.110,-145.569,9.359,0.877,3.824,1.782,6.145
68.970,-133.048,-143.211,4.242,0.989,2.123,0.085,4.389
68.982,-137.199,-139.509,21.783,1.318,0.550,-1.472,2.686
68.994,-124.137,-133.385,11.115,1.255,-0.888,-2.878,1.060
69.006,-94.961,-124.718,-6.373,1.643,-2.162,-4.149,-0.487
69.018,-84.097,-115.575,14.575,1.877,-3.293,-5.281,-1.897
69.029,-70.547,-104.010,20.016,2.156,-4.135,-6.115,-3.092
69.040,-82.632,-93.273,19.358,2.458,-4.884,-6.853,-4.191
69.052,-51.625,-79.980,3.478,2.639,-5.456,-7.417,-5.160
69.063,-35.633,-67.062,14.020,2.606,-5.891,-7.836,-5.935
69.074,3.918,-51.202,23.048,2.682,-6.097,-8.016,-6.542
69.086,26.501,-34.931,14.431,2.556,-6.081,-7.969,-6.959
69.097,13.806,-19.481,7.103,2.359,-5.873,-7.733,-7.198
69.109,14.538,-7.582,1.214,2.245,-5.622,-7.460,-7.282
69.120,24.914,3.086,-10.895,1.857,-5.302,-7.106,-7.238
69.131,15.393,12.739,-21.591,1.013,-4.949,-6.692,-7.088
69.141,23.572,19.967,-22.882,0.405,-4.595,-6.290,-6.866
69.151,30.286,24.969,-19.732,0.265,-4.203,-5.872,-6.584
69.162,38.220,30.103,-8.587,0.762,-3.708,-5.381,-6.246
69.172,44.324,33.699,3.259,1.792,-3.203,-4.908,-5.866
69.183,42.737,36.013,9.338,2.944,-2.671,-4.415,-5.445
69.193,38.953,39.779,13.997,4.006,-2.089,-3.863,-4.988
69.204,51.038,43.052,14.325,4.640,-1.508,-3.302,-4.494
69.214,41.028,43.691,12.543,4.824,-1.001,-2.796,-3.989
69.225,30.530,43.734,10.983,4.787,-0.509,-2.287,-3.475
69.235,39.685,46.081,2.865,4.527,0.029,-1.715,-2.956
69.245,41.761,47.624,-2.655,4.061,0.550,-1.150,-2.424
69.256,31.384,48.665,2.976,3.715,1.086,-0.580,-1.881
69.266,40.174,49.853,11.840,3.556,1.608,-0.039,-1.344
69.277,31.140,48.437,10.353,3.445,2.090,0.459,-0.807
69.287,33.826,48.082,-1.890,2.819,2.544,0.959,-0.290
69.297,30.652,46.055,-12.833,1.807,2.894,1.377,0.198
69.308,31.384,43.266,-26.737,0.444,3.185,1.748,0.657
69.318,33.582,41.796,-33.126,-0.219,3.520,2.113,1.079
69.329,32.361,37.967,-36.382,-0.398,3.768,2.373,1.465
69.339,36.023,34.281,-34.480,-0.253,3.987,2.596,1.810
69.350,31.995,31.286,-25.166,0.103,4.232,2.834,2.129
69.360,24.670,27.836,-10.272,0.636,4.430,3.016,2.410
69.370,23.083,22.319,6.547,1.242,4.535,3.100,2.641
69.381,12.341,15.937,22.139,1.819,4.580,3.124,2.817
69.391,-7.923,8.472,37.554,2.303,4.492,3.020,2.917
69.402,-33.924,0.076,44.903,2.540,4.306,2.829,2.940
69.412,-44.667,-8.380,29.208,2.399,4.003,2.540,2.873
69.423,-50.282,-16.371,9.400,1.963,3.610,2.175,2.719
69.433,-49.062,-22.276,-8.235,1.398,3.182,1.786,2.491
69.444,-41.737,-26.926,-22.100,0.916,2.740,1.379,2.208
69.454,-40.150,-31.759,-26.433,0.747,2.262,0.924,1.877
69.465,-42.836,-36.536,-16.774,1.001,1.743,0.401,1.492
69.475,-37.220,-39.730,0.670,1.500,1.252,-0.106,1.078
69.486,-44.545,-44.004,15.904,2.165,0.700,-0.675,0.630
69.496,-41.859,-47.860,22.602,2.695,0.117,-1.271,0.146
69.507,-37.098,-50.348,25.191,3.028,-0.472,-1.863,-0.373
69.517,-37.953,-51.969,25.467,3.069,-1.049,-2.427,-0.901
69.527,-39.051,-51.261,18.164,2.933,-1.581,-2.941,-1.426
69.538,-39.662,-51.553,12.611,2.788,-2.133,-3.477,-1.949
69.548,-43.446,-50.451,15.881,2.894,-2.602,-3.948,-2.455
69.559,-35.023,-49.481,18.639,3.090,-3.059,-4.415,-2.949
69.569,-21.595,-46.175,18.616,3.083,-3.437,-4.794,-3.414
69.579,-23.426,-44.170,5.078,2.427,-3.878,-5.197,-3.857
69.590,-24.036,-40.967,-11.981,1.345,-4.272,-5.525,-4.269
69.600,-14.515,-37.329,-13.784,0.443,-4.635,-5.839,-4.663
69.612,-15.491,-33.500,-12.824,0.634,-4.901,-6.099,-5.037
69.624,-27.454,-28.342,-10.763,0.445,-5.070,-6.245,-5.359
69.635,-20.130,-23.300,-10.100,0.238,-5.195,-6.350,-5.622
69.647,-14.148,-19.642,-7.768,0.052,-5.324,-6.460,-5.839
69.659,-13.904,-17.430,1.876,-0.109,-5.439,-6.564,-6.019
69.671,-9.998,-16.266,19.704,0.014,-5.570,-6.694,-6.186
69.683,-11.585,-16.980,19.782,0.536,-5.771,-6.898,-6.352
69.694,-27.454,-20.634,-0.821,0.575,-6.059,-7.183,-6.535
69.706,-44.179,-26.410,-27.983,0.492,-6.469,-7.571,-6.769
69.718,-60.903,-34.857,-36.165,-0.268,-7.089,-8.142,-7.092
69.730,-91.665,-46.427,48.288,0.474,-7.801,-8.891,-7.533
69.742,-76.894,-56.910,47.942,1.187,-8.666,-9.775,-8.108
69.754,-80.801,-67.897,26.497,2.377,-9.661,-10.821,-8.803
69.766,-104.849,-78.769,-3.218,3.182,-10.736,-11.917,-9.597
69.777,-108.756,-88.650,-36.823,3.136,-11.927,-13.105,-10.502
69.789,-104.483,-96.748,-34.069,2.438,-13.158,-14.320,-11.487
69.800,-117.057,-103.662,-21.731,1.548,-14.430,-15.534,-12.536
69.812,-113.517,-106.835,-24.999,0.357,-15.686,-16.721,-13.656
69.823,-131.462,-110.007,-20.775,-0.272,-16.925,-17.917,-14.794
69.835,-104.117,-106.635,-3.461,-0.747,-17.959,-18.928,-15.930
69.846,-90.811,-100.557,-3.103,-1.217,-18.832,-19.778,-16.957
69.856,-76.162,-91.834,-14.635,-2.134,-19.523,-20.407,-17.845
69.867,-38.197,-78.592,-19.112,-2.117,-19.905,-20.789,-18.609
69.877,-14.026,-63.095,-39.473,-3.387,-20.177,-20.974,-19.211
69.887,-4.505,-45.611,-5.438,-2.517,-20.134,-20.953,-19.627
69.897,6.603,-25.151,22.564,-1.193,-19.753,-20.649,-19.841
