R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,5,50,5,50,500,0,0
sysTime,GRawX,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
214.923,-28.065,-1.593,15.868,1.461,3.179,2.811,2.608
214.934,-24.158,-6.024,13.358,1.416,3.003,2.632,2.554
214.944,-29.896,-7.541,-9.473,0.827,2.874,2.522,2.476
214.955,-30.750,-13.669,-25.525,-0.283,2.535,2.235,2.342
214.966,-30.262,-17.030,-24.494,-1.219,2.272,1.987,2.160
214.976,-34.657,-21.159,-24.917,-1.251,1.975,1.677,1.938
214.987,-22.449,-22.306,-12.217,0.071,1.783,1.399,1.689
214.998,-28.065,-25.658,-12.437,1.076,1.461,1.038,1.423
215.009,-32.215,-27.413,21.831,2.023,1.160,0.706,1.144
215.019,-36.854,-30.672,35.443,3.710,0.843,0.321,0.849
215.030,-35.145,-30.814,33.446,4.927,0.567,-0.019,0.543
215.041,-32.093,-32.806,17.251,4.477,0.171,-0.392,0.231
215.051,-25.501,-32.472,-8.093,3.168,-0.197,-0.707,-0.089
215.062,-28.431,-32.148,-16.063,1.792,-0.575,-1.021,-0.413
215.072,-25.379,-29.673,-14.115,1.099,-0.857,-1.262,-0.723
215.083,-30.384,-29.999,-8.380,1.144,-1.161,-1.564,-1.022
215.094,-20.252,-28.945,-7.204,0.754,-1.470,-1.852,-1.329
215.104,-13.416,-26.423,-22.665,0.256,-1.683,-2.047,-1.604
215.115,-4.627,-21.973,-33.074,-0.059,-1.802,-2.147,-1.840
215.126,-21.717,-19.882,-19.853,0.392,-1.878,-2.240,-2.028
215.136,-8.777,-17.678,-8.449,0.662,-1.960,-2.337,-2.202
215.147,-16.102,-14.096,8.561,1.253,-1.958,-2.355,-2.334
215.158,0.377,-11.508,10.241,1.835,-1.956,-2.377,-2.437
215.168,-0.842,-7.858,15.021,2.621,-1.876,-2.347,-2.501
215.179,-2.307,-6.177,4.463,3.043,-1.841,-2.339,-2.532
215.190,21.374,-0.301,19.540,4.124,-1.632,-2.193,-2.521
215.200,23.449,5.456,31.417,4.998,-1.361,-1.960,-2.434
215.211,45.545,12.208,18.486,5.523,-1.035,-1.648,-2.283
215.221,30.774,16.466,6.926,4.971,-0.738,-1.309,-2.062
215.232,40.052,21.125,-5.205,3.922,-0.445,-0.950,-1.813
215.243,40.052,24.199,2.198,3.185,-0.113,-0.573,-1.527
215.253,27.600,28.194,21.583,3.311,0.363,-0.109,-1.197
215.264,25.281,28.587,31.889,3.298,0.730,0.260,-0.853
215.275,27.112,27.914,32.890,3.918,1.062,0.567,-0.519
215.285,30.896,29.345,23.294,4.713,1.475,0.937,-0.173
215.296,58.607,31.471,-1.007,4.211,1.831,1.328,0.184
215.307,38.953,31.306,-21.890,2.885,2.105,1.686,0.548
215.317,39.807,33.926,1.470,1.918,2.487,2.119,0.911
215.328,15.637,30.429,5.546,1.525,2.755,2.409,1.269
215.339,12.097,27.843,8.264,1.813,2.997,2.641,1.582
215.349,21.374,24.595,12.030,2.860,3.196,2.809,1.859
215.360,18.689,22.270,5.982,3.269,3.366,2.971,2.111
215.371,22.351,20.758,-1.671,2.668,3.497,3.139,2.352
215.382,-0.476,18.494,28.448,2.617,3.617,3.287,2.576
215.394,7.458,14.950,13.215,2.811,3.683,3.357,2.768
215.406,5.749,11.570,6.945,3.055,3.740,3.408,2.925
215.417,-21.229,6.719,3.738,3.071,3.746,3.424,3.052
215.430,-11.097,1.017,-31.704,2.929,3.540,3.289,3.099
215.442,-27.577,-4.669,31.740,2.853,3.354,3.096,3.073
215.454,-11.341,-9.674,4.945,2.820,3.080,2.827,2.978
215.466,-25.623,-15.730,-5.140,2.625,2.763,2.507,2.825
215.478,-39.906,-19.483,-4.897,2.215,2.418,2.186,2.614
215.490,-19.520,-24.392,13.023,2.061,1.971,1.745,2.335
215.502,-28.797,-26.858,29.248,2.271,1.599,1.344,2.020
215.514,-40.028,-29.243,-23.914,2.132,1.208,0.961,1.690
215.526,-28.675,-30.690,-5.509,2.151,0.820,0.573,1.338
215.538,-47.230,-31.691,9.484,1.632,0.410,0.191,0.974
215.550,-18.909,-30.337,24.801,1.600,0.062,-0.162,0.603
215.562,-7.678,-27.703,35.074,2.157,-0.185,-0.430,0.265
215.574,-13.172,-24.521,9.063,2.679,-0.309,-0.577,-0.001
215.585,-9.754,-21.701,-25.730,2.737,-0.465,-0.727,-0.243
215.597,-12.073,-18.607,-16.138,2.600,-0.597,-0.840,-0.454
215.609,5.505,-13.835,2.190,2.026,-0.629,-0.848,-0.621
215.622,17.956,-8.344,-1.735,1.747,-0.611,-0.810,-0.734
215.634,10.265,-3.030,0.417,1.486,-0.521,-0.698,-0.777
215.646,6.481,2.427,-18.253,1.037,-0.315,-0.476,-0.743
215.657,23.327,7.808,-19.085,0.283,-0.125,-0.240,-0.663
215.669,22.839,12.692,40.789,0.637,0.159,0.026,-0.532
215.681,23.449,17.285,31.781,1.282,0.516,0.358,-0.333
215.693,50.550,21.675,-19.380,1.165,0.897,0.729,-0.082
215.705,33.093,24.689,-1.815,1.088,1.256,1.096,0.205
215.717,21.252,26.036,-6.053,0.942,1.585,1.437,0.522
215.730,38.220,27.812,-16.534,0.796,1.927,1.807,0.855
215.742,19.787,29.052,3.736,0.704,2.327,2.215,1.209
215.754,44.568,31.308,-34.026,0.243,2.741,2.643,1.572
215.766,35.291,31.986,-14.842,-0.488,3.088,3.031,1.943
215.778,35.657,33.472,38.687,-0.227,3.543,3.473,2.324
215.790,48.475,33.304,20.731,0.460,3.910,3.819,2.702
215.802,34.680,32.341,-8.965,0.932,4.274,4.144,3.079
215.814,40.418,34.717,-19.446,0.687,4.753,4.640,3.481
215.826,43.348,34.317,6.859,0.350,5.081,4.983,3.868
215.838,23.327,32.714,27.749,0.529,5.453,5.318,4.247
215.850,33.093,31.309,-25.490,0.509,5.787,5.657,4.620
215.862,18.200,27.677,-5.858,-0.010,5.982,5.868,4.944
215.874,7.214,27.280,2.564,-0.369,6.284,6.191,5.249
215.886,14.660,23.446,10.978,-0.491,6.422,6.331,5.508
215.898,13.195,20.211,41.148,-0.012,6.574,6.437,5.721
215.910,9.655,16.901,17.319,0.982,6.706,6.510,5.901
215.922,24.914,16.630,-33.764,1.255,6.859,6.650,6.068
215.934,-0.720,14.484,-36.719,0.265,6.937,6.745,6.223
215.946,-17.444,11.210,-9.420,-0.712,6.928,6.789,6.339
215.958,12.097,10.100,37.773,-0.408,6.982,6.824,6.409
215.971,14.538,9.212,14.987,0.537,7.035,6.837,6.470
215.982,22.717,10.941,-4.370,0.963,7.204,6.976,6.550
215.994,12.951,11.683,-18.714,1.102,7.320,7.098,6.651
216.006,16.980,12.643,-20.214,0.496,7.423,7.232,6.758
216.018,16.980,14.198,-4.913,-0.096,7.548,7.383,6.868
216.030,25.281,16.312,20.805,-0.091,7.733,7.574,6.995
216.042,18.811,17.612,7.484,0.438,7.956,7.767,7.149
216.054,14.904,18.424,-20.475,0.505,8.174,7.985,7.328
216.067,18.444,20.209,9.960,0.724,8.426,8.221,7.512
216.079,21.374,21.002,26.595,0.734,8.659,8.422,7.705
216.091,12.585,20.443,-6.124,0.614,8.827,8.590,7.901
216.103,26.379,20.485,-13.991,0.605,9.052,8.783,8.091
216.115,8.068,19.334,2.433,0.283,9.184,8.931,8.273
216.127,3.307,16.895,25.789,0.605,9.292,9.010,8.425
216.139,17.468,15.474,16.023,1.228,9.402,9.085,8.555
216.151,24.914,16.004,-24.846,1.355,9.551,9.232,8.692
216.163,7.702,13.811,-15.145,1.280,9.618,9.295,8.815
216.175,-4.993,11.614,14.668,1.297,9.642,9.338,8.911
216.187,10.632,9.243,38.153,1.768,9.640,9.313,8.965
216.199,14.294,7.311,28.981,2.792,9.651,9.274,9.004
216.212,1.842,7.115,-39.384,2.638,9.665,9.303,9.046
216.224,-10.364,2.692,-35.093,1.181,9.491,9.180,9.047
216.236,-6.458,0.844,12.470,0.194,9.345,9.079,8.995
216.248,-3.772,-1.340,54.517,0.786,9.218,8.920,8.912
216.260,4.650,-3.050,34.972,2.175,9.126,8.759,8.816
216.272,-14.148,-6.161,-40.682,2.186,8.937,8.572,8.712
216.284,-18.543,-8.607,-26.639,1.940,8.711,8.354,8.568
216.296,-36.366,-12.279,1.240,1.085,8.389,8.079,8.387
216.308,-14.515,-13.309,43.523,1.052,8.176,7.829,8.164
216.320,-8.289,-12.707,4.751,1.078,7.963,7.615,7.945
216.332,-12.195,-13.490,-29.362,1.320,7.716,7.374,7.732
216.344,-9.876,-14.022,-33.616,0.709,7.485,7.131,7.509
216.356,-18.421,-14.445,-31.671,-0.251,7.199,6.887,7.278
216.368,-9.265,-14.963,-8.579,-0.476,6.938,6.646,7.039
216.380,-27.699,-16.346,28.251,-0.215,6.696,6.371,6.787
216.393,-32.948,-18.268,24.875,-0.357,6.410,6.064,6.520
216.405,-47.719,-22.018,25.047,-0.178,6.010,5.664,6.220
216.416,-34.169,-25.168,18.044,0.149,5.613,5.257,5.893
216.428,-29.286,-26.171,19.795,0.363,5.241,4.868,5.529
216.440,-34.046,-28.148,15.952,0.576,4.808,4.418,5.151
216.453,-33.924,-29.108,28.246,0.925,4.426,3.993,4.759
216.464,-50.160,-31.166,47.294,1.740,4.028,3.501,4.359
216.476,-42.714,-32.166,36.851,2.390,3.663,3.088,3.977
216.487,-36.732,-32.754,35.234,3.345,3.312,2.694,3.591
216.498,-56.752,-32.884,31.642,2.761,2.974,2.355,3.237
216.509,-19.642,-30.567,-9.685,1.801,2.623,2.061,2.876
216.519,-9.510,-29.188,-40.088,-0.965,2.287,1.790,2.536
216.530,-11.707,-25.013,-31.793,-2.658,2.067,1.629,2.217
216.541,-12.683,-24.437,-2.385,-0.920,1.852,1.329,1.913
216.552,-20.252,-24.663,9.824,0.555,1.621,1.037,1.631
216.562,-17.689,-22.344,17.220,1.373,1.399,0.812,1.367
216.573,-22.938,-20.398,17.110,2.012,1.221,0.624,1.134
216.584,-23.792,-17.008,18.872,2.349,1.115,0.528,0.942
216.594,-19.764,-15.054,-31.149,0.130,0.922,0.441,0.774
216.605,-1.331,-11.184,-41.411,-2.026,0.813,0.408,0.619
216.616,4.162,-9.210,-21.090,-1.940,0.726,0.340,0.489
216.627,12.341,-8.774,-6.971,-1.307,0.648,0.225,0.365
216.637,-4.627,-7.458,22.962,-0.026,0.630,0.146,0.266
216.648,-19.642,-7.976,21.132,1.257,0.551,0.045,0.182
216.659,-13.172,-8.484,14.728,2.296,0.483,-0.058,0.099
216.670,-9.632,-7.708,15.697,2.514,0.401,-0.130,0.013
216.681,-8.411,-7.409,22.658,2.675,0.343,-0.189,-0.062
216.693,-8.167,-6.906,30.806,3.313,0.311,-0.242,-0.131
216.704,-9.754,-7.102,49.830,3.760,0.289,-0.313,-0.194
216.716,-9.021,-6.063,34.743,4.829,0.349,-0.328,-0.239
216.728,11.242,-3.597,5.409,4.757,0.406,-0.268,-0.261
216.739,4.406,-2.331,-17.969,4.817,0.451,-0.223,-0.258
216.751,8.434,-0.912,-13.974,4.747,0.486,-0.173,-0.243
216.763,23.327,4.065,-33.588,4.199,0.647,0.048,-0.182
216.775,6.481,7.218,-25.723,3.905,0.818,0.266,-0.077
216.787,-1.819,8.241,25.534,3.821,0.973,0.424,0.041
216.799,-6.946,7.678,38.587,3.833,1.046,0.506,0.155
216.811,1.354,6.440,28.779,4.455,1.109,0.568,0.263
216.823,23.816,7.798,11.219,4.895,1.287,0.713,0.374
216.835,6.237,5.595,-6.448,4.806,1.367,0.730,0.477
216.847,-5.115,2.721,-3.570,4.378,1.361,0.736,0.557
216.859,-9.021,-0.474,9.586,4.001,1.260,0.678,0.590
216.871,-12.317,-2.935,21.434,4.117,1.192,0.612,0.592
216.883,-7.801,-5.051,35.721,4.746,1.170,0.526,0.565
216.895,-23.182,-9.231,31.254,5.452,0.981,0.308,0.500
216.907,-21.229,-12.397,-7.987,6.124,0.779,0.114,0.407
216.919,-13.782,-13.688,-18.487,6.204,0.582,-0.041,0.293
216.931,-13.416,-15.475,-40.972,5.607,0.321,-0.228,0.158
216.943,-16.956,-16.516,-20.190,4.721,0.107,-0.403,0.003
216.955,-13.782,-15.983,-12.843,4.229,-0.048,-0.528,-0.153
216.967,-17.689,-16.106,4.021,3.079,-0.313,-0.702,-0.327
216.979,-24.891,-17.486,10.694,2.686,-0.572,-0.936,-0.512
216.991,-2.063,-16.790,31.516,2.896,-0.682,-1.091,-0.700
217.003,-14.393,-17.363,30.029,3.435,-0.843,-1.285,-0.882
217.015,-22.083,-18.149,-2.897,3.472,-1.094,-1.506,-1.066
217.027,-5.725,-18.112,-40.639,2.935,-1.340,-1.676,-1.249
217.039,-31.361,-18.693,-54.192,2.332,-1.572,-1.856,-1.431
217.052,-23.304,-19.834,-39.744,1.068,-1.856,-2.107,-1.640
217.064,-12.806,-18.840,-18.952,0.541,-2.044,-2.266,-1.854
217.076,-33.436,-19.498,-13.990,-0.720,-2.340,-2.490,-2.072
217.088,-19.520,-19.579,16.490,-0.889,-2.574,-2.717,-2.304
217.100,-34.657,-20.637,38.511,-0.411,-2.775,-2.981,-2.537
217.112,-22.449,-20.542,30.152,0.043,-2.878,-3.167,-2.757
217.124,-18.543,-20.653,25.002,0.364,-3.019,-3.384,-2.984
217.136,-42.103,-21.961,6.637,0.554,-3.262,-3.645,-3.209
217.148,-29.163,-22.270,10.545,0.731,-3.477,-3.876,-3.440
217.160,-18.665,-21.572,10.462,0.794,-3.678,-4.073,-3.669
217.172,-12.317,-19.450,11.933,0.864,-3.843,-4.231,-3.887
217.184,-6.580,-18.474,9.716,1.250,-4.022,-4.406,-4.085
217.196,1.110,-16.525,6.820,1.487,-4.132,-4.517,-4.257
217.208,-8.899,-15.467,9.352,1.659,-4.242,-4.629,-4.405
217.220,-16.590,-13.935,8.160,1.744,-4.320,-4.709,-4.532
217.232,-10.486,-13.053,11.705,1.884,-4.396,-4.796,-4.644
217.244,-9.143,-10.950,11.319,2.001,-4.406,-4.813,-4.733
217.257,-32.093,-11.292,12.742,2.154,-4.500,-4.909,-4.810
217.269,-17.200,-11.011,17.870,2.525,-4.540,-4.962,-4.882
217.280,-16.590,-10.771,20.542,3.645,-4.538,-5.007,-4.937
217.290,-7.434,-10.847,18.139,3.482,-4.601,-5.066,-4.990
217.301,-6.946,-8.064,-3.621,2.331,-4.609,-5.027,-5.026
217.312,-20.496,-5.232,-2.293,1.514,-4.566,-4.954,-5.034
217.322,14.050,-2.820,-12.341,1.213,-4.574,-4.933,-5.043
217.333,-1.941,0.504,-32.685,0.270,-4.459,-4.772,-4.995
217.344,6.847,3.214,-37.269,-0.960,-4.385,-4.634,-4.933
217.355,22.107,7.114,-40.069,-0.959,-4.211,-4.457,-4.841
217.367,4.406,7.918,-50.341,-1.466,-4.112,-4.341,-4.722
217.378,28.088,11.300,-56.075,-2.536,-3.907,-4.116,-4.583
217.390,39.929,14.334,-51.474,-2.562,-3.609,-3.832,-4.405
217.402,26.868,15.262,-56.542,-2.281,-3.345,-3.589,-4.204
217.414,0.744,14.532,-45.678,-4.051,-3.225,-3.411,-4.013
217.425,21.618,14.933,-28.627,-5.381,-3.084,-3.237,-3.854
217.437,34.558,15.759,-33.737,-7.019,-2.921,-3.052,-3.702
217.447,7.336,17.836,-22.231,-6.612,-2.670,-2.825,-3.536
217.458,3.185,14.727,11.575,-4.866,-2.529,-2.765,-3.383
217.470,28.088,17.492,31.503,-2.941,-2.235,-2.550,-3.206
217.480,10.754,18.780,27.130,-1.484,-1.930,-2.332,-3.008
217.490,38.709,23.739,-40.454,-4.004,-1.681,-1.988,-2.792
217.500,27.478,25.643,-40.483,-3.671,-1.326,-1.665,-2.536
217.511,3.185,24.076,2.233,-1.787,-1.039,-1.437,-2.263
217.521,34.314,21.954,11.476,-0.157,-0.820,-1.286,-2.022
217.532,25.403,23.309,21.519,1.357,-0.455,-0.989,-1.755
217.543,17.102,19.485,17.159,2.444,-0.277,-0.831,-1.499
217.553,21.862,21.581,30.234,3.258,0.039,-0.535,-1.245
217.564,9.045,19.234,45.061,3.772,0.229,-0.360,-0.996
217.575,13.439,18.002,43.867,3.688,0.414,-0.180,-0.767
217.585,10.876,17.605,-22.805,0.903,0.508,0.021,-0.556
217.596,-16.834,15.820,-31.099,-1.370,0.599,0.197,-0.361
217.607,27.356,17.022,-39.081,-1.899,0.787,0.390,-0.198
217.617,31.750,18.647,-21.747,-1.558,1.079,0.636,-0.011
217.628,32.727,15.252,-15.133,-1.422,1.138,0.679,0.144
217.639,0.377,14.653,-2.321,-0.249,1.373,0.851,0.313
217.650,28.699,11.896,-4.244,0.464,1.449,0.891,0.444
217.660,10.876,11.194,18.486,1.159,1.572,0.992,0.574
217.671,6.969,8.235,36.291,2.623,1.662,1.018,0.684
217.682,6.847,7.307,34.846,3.831,1.754,1.072,0.786
217.692,-9.265,5.132,13.715,3.519,1.750,1.097,0.874
217.703,11.486,5.064,4.406,3.253,1.779,1.135,0.939
217.714,-13.050,0.042,8.236,3.014,1.662,1.049,0.982
217.724,-25.867,-2.005,7.904,2.743,1.586,0.996,0.989
217.735,-19.275,-3.059,-5.339,1.491,1.477,0.949,0.973
217.746,-10.486,-5.479,-11.711,0.183,1.279,0.802,0.914
217.756,-21.229,-7.090,-35.159,-0.639,1.184,0.734,0.855
217.767,-3.406,-9.589,-37.463,-0.994,1.012,0.564,0.752
217.778,-11.829,-12.373,-39.010,-1.952,0.794,0.362,0.619
217.788,-13.416,-13.251,-23.783,-1.499,0.665,0.187,0.470
217.799,-9.387,-15.862,-5.965,-0.873,0.481,-0.040,0.305
217.809,-27.454,-15.340,3.562,0.122,0.424,-0.155,0.152
217.820,-15.857,-17.119,0.739,0.557,0.247,-0.356,-0.014
217.831,-21.473,-18.568,7.385,0.690,0.063,-0.543,-0.192
217.841,-36.000,-19.117,12.132,0.793,-0.101,-0.705,-0.371
217.852,-39.540,-19.246,14.268,1.072,-0.265,-0.873,-0.555
217.863,-39.418,-21.370,2.647,1.606,-0.482,-1.109,-0.748
217.873,-20.740,-19.574,-11.439,1.996,-0.640,-1.251,-0.939
217.885,5.016,-18.135,-30.828,1.181,-0.884,-1.426,-1.132
217.896,-27.454,-17.545,17.303,1.081,-1.080,-1.567,-1.311
217.908,1.598,-14.502,2.586,0.517,-1.222,-1.656,-1.482
217.919,-5.725,-14.775,-11.015,0.872,-1.415,-1.852,-1.644
217.931,-31.361,-11.619,16.767,0.910,-1.401,-1.829,-1.758
217.943,29.431,-4.614,-28.231,0.735,-1.333,-1.727,-1.831
217.954,4.284,0.425,14.297,0.764,-1.182,-1.563,-1.825
217.966,14.172,3.151,19.840,0.783,-1.089,-1.452,-1.784
217.978,18.566,4.679,-24.841,0.996,-1.029,-1.373,-1.720
217.990,-12.439,6.618,30.613,0.946,-0.827,-1.147,-1.609
218.002,42.371,8.640,-26.501,0.741,-0.747,-1.054,-1.513
218.014,-24.158,10.193,22.170,0.653,-0.489,-0.787,-1.355
218.026,43.714,11.874,-18.785,0.619,-0.365,-0.659,-1.220
218.038,-9.387,12.562,16.491,0.694,-0.150,-0.429,-1.042
218.050,26.257,11.681,-26.691,0.540,-0.071,-0.319,-0.885
218.062,-13.050,11.174,24.836,0.676,0.082,-0.143,-0.723
218.074,39.197,13.271,-33.194,0.500,0.220,0.033,-0.571
218.086,-9.632,13.704,30.857,0.607,0.447,0.280,-0.380
218.098,47.376,13.405,-32.569,0.558,0.531,0.373,-0.226
218.110,-21.473,12.719,12.651,0.579,0.730,0.571,-0.043
218.122,31.506,13.207,-12.030,-0.286,0.805,0.707,0.106
218.134,20.276,13.602,-12.919,-0.185,0.968,0.864,0.265
218.146,-3.772,13.272,12.351,-0.519,1.157,1.059,0.438
218.158,29.187,13.755,-13.511,-0.303,1.314,1.193,0.589
218.170,1.842,14.363,12.372,-0.198,1.540,1.404,0.763
218.182,16.735,14.670,-9.643,-0.030,1.729,1.581,0.936
218.194,19.909,15.594,11.990,0.115,1.942,1.790,1.114
218.207,20.398,17.408,-19.517,0.124,2.160,2.019,1.309
218.219,9.167,17.909,19.030,0.429,2.391,2.249,1.518
218.231,35.779,19.318,-15.294,0.437,2.613,2.477,1.728
218.243,14.782,18.531,12.684,1.042,2.822,2.652,1.947
218.254,18.689,19.349,14.490,1.049,3.067,2.904,2.170
218.266,42.249,19.155,-12.974,1.237,3.234,3.071,2.381
218.278,-1.941,16.832,15.736,1.284,3.390,3.240,2.595
218.290,18.689,15.673,-14.716,1.204,3.511,3.381,2.780
218.302,25.525,13.522,8.376,1.017,3.549,3.433,2.930
218.314,3.796,11.589,12.582,0.737,3.548,3.498,3.064
218.326,4.162,8.451,-21.095,0.819,3.526,3.496,3.168
218.338,-15.491,4.287,2.155,0.970,3.480,3.451,3.232
218.350,-7.678,0.125,4.822,0.855,3.326,3.310,3.235
218.362,2.575,-2.324,2.867,0.882,3.226,3.213,3.204
218.374,-15.369,-5.167,-0.951,0.847,3.089,3.080,3.145
218.386,-17.689,-8.704,-6.573,0.732,2.876,2.874,3.045
218.397,6.237,-9.338,22.020,0.986,2.721,2.699,2.909
218.409,-7.434,-11.430,24.738,1.475,2.542,2.485,2.767
218.421,-14.148,-11.613,-33.136,1.126,2.403,2.357,2.630
218.434,-11.341,-13.319,-26.842,0.561,2.145,2.129,2.463
218.445,-14.759,-12.860,12.091,0.154,1.980,1.979,2.295
218.457,-21.473,-14.140,26.805,0.459,1.791,1.774,2.122
218.469,-15.979,-14.335,5.129,0.934,1.643,1.589,1.944
218.481,1.232,-12.830,-4.590,1.146,1.539,1.462,1.777
218.493,-17.322,-13.459,-6.426,1.171,1.353,1.283,1.620
218.505,-19.520,-13.571,-14.273,0.891,1.174,1.130,1.460
218.517,-11.951,-12.792,-11.204,0.553,1.006,0.987,1.300
218.528,-5.481,-10.780,7.296,0.390,0.885,0.883,1.152
218.540,-7.312,-9.254,15.886,0.587,0.799,0.816,1.033
218.552,-8.045,-8.479,1.834,0.970,0.729,0.730,0.929
218.564,6.237,-7.027,-6.041,1.106,0.678,0.681,0.841
218.575,3.307,-5.165,-0.740,1.177,0.659,0.659,0.773
218.587,-2.551,-2.518,3.255,1.110,0.707,0.713,0.741
218.599,-7.801,-1.429,-6.682,1.075,0.732,0.748,0.731
218.611,4.284,0.366,-15.415,0.907,0.775,0.816,0.736
218.622,21.252,3.733,-10.617,0.610,0.859,0.921,0.759
218.634,16.980,6.091,-0.904,0.345,0.982,1.063,0.820
218.646,8.556,7.552,5.697,0.288,1.093,1.189,0.898
218.658,14.416,10.262,18.433,0.456,1.293,1.373,1.005
218.670,13.928,12.120,17.433,0.545,1.469,1.543,1.135
218.682,13.928,12.266,-26.688,0.302,1.596,1.681,1.279
218.694,6.969,12.639,-34.715,-0.065,1.735,1.855,1.429
218.705,15.393,13.284,-8.119,-0.591,1.844,1.994,1.566
218.717,15.881,12.473,22.527,-0.536,1.924,2.090,1.696
218.729,13.806,13.060,22.850,0.008,2.077,2.251,1.835
218.741,-1.086,11.777,10.520,0.622,2.204,2.350,1.972
218.753,5.749,10.057,-18.865,0.561,2.260,2.423,2.095
218.765,2.941,8.109,-9.505,0.334,2.259,2.440,2.189
218.777,-2.307,6.184,5.777,0.258,2.295,2.486,2.268
218.789,-6.946,5.685,-1.673,0.306,2.361,2.549,2.332
218.801,4.528,5.557,-1.536,0.495,2.406,2.587,2.384
218.813,1.232,3.846,17.666,0.528,2.373,2.552,2.418
218.825,-0.232,4.493,14.074,1.058,2.445,2.607,2.457
218.837,7.824,2.937,-12.838,1.327,2.411,2.571,2.487
218.849,5.871,1.098,-30.216,0.711,2.317,2.516,2.497
218.861,-11.585,-0.399,-9.128,0.080,2.245,2.473,2.487
218.873,-7.190,-2.923,30.584,0.249,2.112,2.339,2.441
218.885,8.190,-4.285,1.854,0.220,1.972,2.198,2.369
218.897,-17.566,-7.760,-17.798,0.499,1.821,2.023,2.288
218.909,-9.754,-8.721,-23.848,0.305,1.675,1.899,2.182
218.920,-18.177,-10.674,-9.001,-0.099,1.464,1.705,2.051
218.932,-23.426,-13.891,4.888,-0.296,1.194,1.435,1.882
218.944,-28.675,-14.588,13.552,-0.184,1.054,1.267,1.706
218.955,-13.050,-16.118,7.586,-0.003,0.845,1.032,1.514
218.967,-13.172,-17.350,19.928,0.368,0.623,0.779,1.306
218.979,-21.473,-18.595,22.820,0.882,0.402,0.520,1.088
218.990,-24.281,-19.580,-2.341,1.307,0.168,0.273,0.865
219.002,-20.008,-19.045,-14.963,1.335,-0.037,0.058,0.641
219.014,-1.086,-17.879,-7.687,1.298,-0.215,-0.133,0.426
219.026,-14.148,-17.262,-3.830,1.244,-0.375,-0.290,0.232
219.038,-33.802,-18.728,4.303,1.202,-0.615,-0.521,0.031
219.049,-18.543,-20.248,25.529,1.114,-0.889,-0.794,-0.197
219.061,-4.138,-18.548,47.097,1.659,-1.009,-0.957,-0.416
219.073,-27.821,-17.147,47.102,2.504,-1.061,-1.077,-0.597
219.085,5.993,-13.020,28.493,3.431,-1.038,-1.107,-0.743
219.097,13.928,-9.716,4.972,4.024,-1.031,-1.142,-0.847
219.109,-0.720,-7.148,-37.714,3.742,-1.060,-1.147,-0.907
219.120,-3.162,-3.922,-31.402,2.727,-1.019,-1.044,-0.925
219.132,2.086,-0.126,-13.256,1.797,-0.965,-0.944,-0.922
219.144,17.102,2.489,-0.364,1.222,-0.881,-0.839,-0.889
219.156,2.819,4.605,19.000,1.052,-0.692,-0.679,-0.823
219.167,15.026,7.298,18.115,1.198,-0.522,-0.528,-0.739
219.179,21.374,9.742,-5.889,1.066,-0.347,-0.345,-0.619
219.191,17.834,11.796,-17.340,0.875,-0.165,-0.162,-0.476
219.203,1.720,11.898,-22.554,0.762,0.056,0.036,-0.309
219.215,8.190,11.933,-15.848,-0.104,0.152,0.177,-0.163
219.226,21.985,13.309,12.655,-0.650,0.307,0.352,-0.022
219.238,0.377,12.147,35.859,-0.594,0.466,0.483,0.123
219.250,11.364,12.505,38.466,-0.058,0.644,0.618,0.260
219.262,29.431,12.554,31.393,0.399,0.767,0.717,0.395
219.273,30.164,13.961,14.498,0.664,0.987,0.921,0.551
219.285,18.933,13.676,-18.888,1.314,1.183,1.086,0.722
219.297,18.811,13.084,-28.285,1.368,1.315,1.187,0.880
219.309,7.214,11.799,-32.141,0.976,1.403,1.298,1.033
219.320,10.510,12.041,-32.329,0.346,1.559,1.493,1.182
219.332,3.918,9.598,-32.682,-0.550,1.577,1.560,1.304
219.343,2.575,7.506,-36.485,-1.321,1.567,1.596,1.388
219.355,8.434,7.560,-10.768,-2.007,1.623,1.675,1.451
219.366,-17.689,4.761,-8.724,-2.555,1.586,1.655,1.497
219.377,-9.754,3.015,-16.262,-2.883,1.554,1.633,1.514
219.389,0.255,2.533,-24.455,-3.134,1.514,1.612,1.513
219.400,-21.473,0.391,14.241,-3.122,1.496,1.560,1.503
219.412,-7.801,-0.868,20.735,-2.542,1.485,1.501,1.468
219.424,7.824,-1.861,6.073,-1.935,1.416,1.401,1.416
219.436,2.697,-1.592,-0.860,-1.486,1.388,1.353,1.369
219.448,-10.120,-3.058,-20.559,-1.632,1.303,1.242,1.318
219.460,0.500,-3.741,-31.449,-2.196,1.196,1.155,1.254
219.472,-26.600,-4.495,25.772,-2.715,1.122,1.095,1.185
219.484,1.720,-5.199,35.696,-2.366,1.055,0.995,1.093
