R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000000,0.000300,75,250,1,250,1,50,500,0,0
sysTime,GPT1X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
388.191,-90.154,-1.086,-1.100,-1.675,-1.768,0.484
388.202,-91.899,0.033,-1.012,-2.628,-2.749,-0.459
388.212,-85.257,0.809,-0.878,-3.386,-3.515,-1.368
388.222,-78.789,0.888,-0.716,-4.050,-4.177,-2.197
388.232,-67.196,-1.131,-0.707,-4.514,-4.611,-2.934
388.243,-52.030,-1.724,-0.783,-4.703,-4.792,-3.520
388.253,-36.526,-2.832,-0.991,-4.770,-4.838,-3.964
388.263,-18.529,-2.060,-1.090,-4.570,-4.653,-4.237
388.273,-1.971,-1.917,-1.149,-4.230,-4.310,-4.324
388.284,11.751,0.609,-1.047,-3.797,-3.905,-4.257
388.294,27.465,0.623,-0.876,-3.217,-3.328,-4.045
388.304,39.509,1.327,-0.679,-2.545,-2.663,-3.679
388.315,52.946,0.990,-0.458,-1.711,-1.822,-3.174
388.325,62.918,-0.237,-0.377,-0.848,-0.953,-2.565
388.335,71.737,-1.078,-0.383,0.082,-0.017,-1.868
388.345,81.333,0.237,-0.376,1.167,1.022,-1.077
388.355,85.877,1.029,-0.244,2.144,1.973,-0.223
388.366,85.495,1.326,-0.070,3.009,2.833,0.657
388.376,81.587,0.904,0.038,3.745,3.571,1.506
388.386,73.642,1.317,0.153,4.332,4.152,2.297
388.396,63.727,0.545,0.241,4.775,4.611,2.994
388.407,52.160,-0.182,0.219,5.053,4.908,3.570
388.417,40.122,-0.127,0.169,5.215,5.067,4.033
388.427,24.908,0.111,0.162,5.157,4.995,4.347
388.437,10.754,-0.679,0.106,4.962,4.805,4.505
388.448,-4.687,0.463,0.061,4.588,4.405,4.506
388.458,-21.136,1.477,0.136,4.029,3.818,4.350
388.468,-36.922,0.692,0.188,3.303,3.106,4.034
388.478,-49.423,-1.356,0.062,2.492,2.326,3.566
388.489,-60.031,-0.262,-0.025,1.657,1.459,2.982
388.499,-70.401,0.799,0.040,0.760,0.527,2.305
388.509,-77.562,0.282,0.048,-0.173,-0.402,1.542
388.519,-82.510,0.431,0.074,-1.109,-1.338,0.718
388.529,-80.566,-0.195,0.064,-1.929,-2.146,-0.131
388.540,-77.908,0.019,0.053,-2.633,-2.852,-0.930
388.550,-73.558,-1.245,-0.016,-3.282,-3.483,-1.693
388.560,-62.194,-0.427,-0.115,-3.656,-3.886,-2.386
388.570,-55.837,0.319,-0.072,-4.042,-4.297,-2.977
388.581,-45.030,2.859,0.145,-4.238,-4.530,-3.475
388.591,-31.728,3.426,0.507,-4.267,-4.579,-3.847
388.601,-19.446,2.198,0.694,-4.187,-4.491,-4.083
388.611,-4.215,0.504,0.711,-3.889,-4.174,-4.170
388.622,12.610,-0.842,0.639,-3.381,-3.659,-4.103
388.632,27.859,-0.430,0.547,-2.730,-3.034,-3.871
388.642,44.977,-0.414,0.484,-1.910,-2.215,-3.483
388.653,56.795,1.340,0.485,-1.043,-1.375,-2.943
388.663,64.449,2.374,0.618,-0.232,-0.574,-2.310
388.673,70.557,1.985,0.731,0.604,0.272,-1.608
388.683,76.584,-0.406,0.681,1.470,1.174,-0.850
388.694,77.200,-0.579,0.556,2.288,1.987,-0.061
388.704,75.962,-0.799,0.419,3.055,2.755,0.721
388.714,72.380,-0.984,0.288,3.702,3.410,1.471
388.724,67.081,-0.854,0.170,4.243,3.958,2.168
388.734,58.626,0.236,0.131,4.656,4.355,2.796
388.745,46.541,0.430,0.133,4.849,4.548,3.312
388.755,33.265,0.576,0.148,4.884,4.582,3.705
388.765,20.181,-1.071,0.085,4.790,4.520,3.964
388.775,5.730,-1.347,-0.041,4.505,4.252,4.068
388.786,-7.421,-0.399,-0.099,4.158,3.895,4.041
388.796,-24.643,-0.124,-0.127,3.547,3.289,3.858
388.806,-38.143,-0.291,-0.153,2.880,2.628,3.524
388.816,-47.704,-1.234,-0.228,2.176,1.930,3.065
388.827,-53.344,-1.044,-0.313,1.532,1.268,2.534
388.837,-59.924,0.409,-0.279,0.822,0.515,1.944
388.847,-64.301,1.278,-0.129,0.063,-0.263,1.296
388.857,-68.702,1.136,-0.015,-0.735,-1.046,0.612
388.868,-72.306,0.708,0.062,-1.583,-1.865,-0.118
388.878,-77.025,-0.567,0.036,-2.483,-2.744,-0.886
388.888,-75.981,-0.890,-0.017,-3.221,-3.484,-1.664
388.898,-69.832,-1.715,-0.138,-3.829,-4.081,-2.420
388.909,-60.784,2.726,-0.008,-4.215,-4.521,-3.077
388.919,-48.107,2.666,0.237,-4.450,-4.766,-3.624
388.929,-33.389,1.820,0.402,-4.478,-4.774,-4.019
388.940,-18.515,-1.475,0.326,-4.342,-4.600,-4.254
388.950,-2.426,-0.352,0.233,-3.999,-4.281,-4.349
388.960,13.654,-0.070,0.234,-3.488,-3.771,-4.259
388.970,27.719,0.692,0.265,-2.928,-3.210,-4.038
388.981,41.967,3.048,0.497,-2.147,-2.462,-3.650
388.991,55.857,1.766,0.660,-1.289,-1.584,-3.126
389.001,69.661,-0.509,0.610,-0.266,-0.550,-2.462
389.011,82.286,-0.007,0.563,0.863,0.562,-1.669
389.022,87.462,1.144,0.592,1.872,1.554,-0.791
389.032,89.621,3.114,0.790,2.865,2.526,0.131
389.042,87.417,0.514,0.881,3.728,3.435,1.065
389.053,81.595,-0.198,0.801,4.440,4.170,1.934
389.063,72.068,0.057,0.730,4.959,4.692,2.706
389.073,62.655,0.394,0.686,5.396,5.122,3.377
389.083,49.137,1.661,0.719,5.633,5.337,3.942
389.094,32.966,1.557,0.803,5.597,5.309,4.340
389.104,16.937,-0.652,0.725,5.395,5.143,4.575
389.114,0.031,-0.043,0.616,5.045,4.780,4.640
389.124,-16.608,1.020,0.620,4.508,4.229,4.527
389.134,-28.751,-0.105,0.577,3.909,3.645,4.267
389.145,-42.542,0.011,0.512,3.171,2.908,3.879
389.155,-55.731,-0.655,0.415,2.304,2.049,3.353
389.165,-66.745,-0.464,0.325,1.386,1.119,2.706
389.175,-76.513,0.638,0.342,0.420,0.139,1.965
389.185,-85.951,1.204,0.389,-0.647,-0.926,1.127
389.196,-88.832,0.766,0.438,-1.677,-1.927,0.210
389.206,-91.899,0.963,0.471,-2.705,-2.955,-0.725
389.216,-86.317,-0.177,0.488,-3.500,-3.724,-1.635
389.227,-76.023,-0.604,0.403,-4.050,-4.273,-2.459
389.237,-65.144,0.997,0.453,-4.431,-4.682,-3.162
389.247,-53.269,2.676,0.576,-4.731,-4.994,-3.756
389.257,-39.332,2.587,0.758,-4.808,-5.068,-4.199
389.268,-22.316,-0.601,0.669,-4.688,-4.915,-4.492
389.278,-3.342,-1.499,0.525,-4.285,-4.519,-4.598
389.288,16.081,-1.537,0.359,-3.681,-3.919,-4.508
389.298,33.486,-0.347,0.271,-2.920,-3.191,-4.229
389.309,48.799,1.590,0.369,-2.035,-2.367,-3.788
389.319,61.627,1.968,0.493,-1.128,-1.470,-3.203
389.329,70.721,1.501,0.649,-0.205,-0.530,-2.501
389.339,80.220,-0.055,0.637,0.815,0.508,-1.717
389.350,86.970,-1.456,0.473,1.834,1.541,-0.856
389.360,90.444,1.407,0.459,2.865,2.539,0.058
389.370,89.785,1.369,0.538,3.779,3.443,0.988
389.380,85.052,0.013,0.530,4.551,4.223,1.878
389.390,78.711,-0.760,0.390,5.209,4.892,2.703
389.401,68.214,0.180,0.343,5.682,5.350,3.438
389.411,54.209,0.568,0.338,5.934,5.599,4.057
389.421,36.886,0.084,0.328,5.905,5.591,4.502
389.432,20.132,-0.408,0.253,5.728,5.439,4.772
389.442,1.025,-0.748,0.162,5.325,5.040,4.856
389.452,-18.293,-1.023,0.038,4.704,4.425,4.736
389.462,-36.063,-0.527,-0.038,3.948,3.657,4.429
389.473,-52.319,0.735,0.010,3.095,2.777,3.961
389.483,-68.985,0.068,0.040,2.063,1.756,3.328
389.493,-82.884,-0.175,0.022,0.901,0.601,2.525
389.503,-90.355,0.958,0.092,-0.172,-0.493,1.628
389.513,-94.406,-0.139,0.139,-1.232,-1.547,0.669
389.524,-90.340,-0.343,0.130,-2.088,-2.415,-0.297
389.534,-81.656,2.662,0.305,-2.676,-3.063,-1.165
389.544,-74.212,3.145,0.571,-3.270,-3.665,-1.952
389.554,-65.725,3.655,0.872,-3.757,-4.156,-2.656
389.565,-51.918,0.998,0.985,-3.983,-4.360,-3.231
389.575,-37.417,1.157,1.001,-4.050,-4.429,-3.672
389.585,-20.917,1.499,1.047,-3.886,-4.268,-3.942
389.595,-5.688,2.074,1.128,-3.614,-4.003,-4.054
389.606,12.106,0.881,1.151,-3.117,-3.481,-3.994
389.616,27.933,-2.016,0.897,-2.484,-2.815,-3.762
389.626,47.674,-1.627,0.596,-1.536,-1.877,-3.348
389.637,62.555,0.515,0.513,-0.516,-0.887,-2.753
389.647,73.468,2.002,0.605,0.475,0.097,-2.034
389.657,79.648,2.758,0.759,1.430,1.031,-1.234
389.668,85.384,-0.548,0.758,2.397,2.047,-0.370
389.678,90.024,-3.241,0.442,3.391,3.072,0.526
389.688,90.025,-2.986,0.074,4.318,3.991,1.444
389.698,85.325,0.627,-0.024,5.140,4.767,2.337
389.709,72.921,0.906,0.023,5.634,5.246,3.134
389.719,60.104,-0.148,-0.002,5.951,5.589,3.796
389.729,46.436,-2.347,-0.217,6.098,5.763,4.315
389.739,30.344,-1.755,-0.428,6.076,5.729,4.685
389.750,9.498,-1.251,-0.560,5.726,5.367,4.863
389.760,-8.954,-1.518,-0.669,5.226,4.870,4.834
389.770,-30.549,-0.878,-0.728,4.454,4.087,4.598
389.780,-49.221,-0.248,-0.699,3.528,3.153,4.155
389.791,-65.307,2.091,-0.466,2.566,2.148,3.555
389.801,-81.338,1.966,-0.210,1.374,0.958,2.785
389.811,-92.225,1.225,-0.015,0.205,-0.200,1.887
389.821,-96.217,0.681,0.083,-0.885,-1.278,0.915
389.832,-96.047,1.264,0.214,-1.865,-2.262,-0.071
389.842,-91.991,1.702,0.398,-2.701,-3.105,-1.027
389.852,-84.100,2.383,0.593,-3.373,-3.791,-1.918
389.862,-75.575,2.847,0.829,-3.930,-4.356,-2.723
389.873,-61.327,2.567,1.034,-4.242,-4.668,-3.401
389.883,-45.497,2.998,1.218,-4.356,-4.790,-3.920
389.893,-27.087,2.802,1.393,-4.223,-4.657,-4.260
389.903,-11.571,1.988,1.485,-4.005,-4.427,-4.429
389.913,5.927,2.241,1.550,-3.565,-3.988,-4.431
389.924,21.059,1.756,1.582,-3.011,-3.422,-4.259
389.934,36.259,1.536,1.566,-2.308,-2.715,-3.937
389.944,49.074,1.688,1.565,-1.530,-1.928,-3.474
389.954,60.360,0.960,1.508,-0.674,-1.051,-2.891
389.965,71.462,-0.016,1.364,0.288,-0.067,-2.196
389.975,77.426,0.201,1.226,1.219,0.856,-1.425
389.985,80.594,0.598,1.139,2.125,1.752,-0.610
389.995,79.996,0.371,1.051,2.929,2.563,0.216
390.006,77.326,0.299,0.962,3.645,3.283,1.015
390.016,72.384,1.223,0.950,4.285,3.906,1.778
390.026,63.707,1.169,0.956,4.734,4.359,2.464
390.036,54.591,0.600,0.935,5.101,4.736,3.064
390.046,44.309,0.456,0.887,5.355,4.978,3.556
390.057,30.440,0.811,0.879,5.368,4.968,3.915
390.067,14.986,2.193,0.991,5.161,4.732,4.117
390.077,-2.894,1.402,1.095,4.720,4.300,4.160
390.088,-18.850,-0.307,1.058,4.139,3.741,4.022
390.098,-33.513,-0.590,0.938,3.461,3.067,3.726
390.108,-46.760,0.592,0.857,2.722,2.309,3.297
390.118,-58.639,1.459,0.883,1.870,1.444,2.737
390.129,-70.540,1.340,0.918,0.869,0.447,2.055
390.139,-77.235,-0.366,0.834,-0.076,-0.479,1.288
390.149,-84.057,-0.097,0.716,-1.060,-1.466,0.459
390.159,-88.368,0.361,0.644,-2.063,-2.473,-0.431
390.170,-89.660,-0.631,0.544,-3.014,-3.409,-1.343
390.180,-84.887,-0.334,0.438,-3.722,-4.126,-2.216
390.190,-77.753,0.198,0.398,-4.326,-4.734,-3.039
390.200,-66.670,0.205,0.380,-4.753,-5.159,-3.756
390.211,-52.781,0.807,0.386,-5.007,-5.417,-4.349
390.221,-35.325,1.221,0.471,-4.986,-5.399,-4.776
390.231,-19.074,1.117,0.524,-4.848,-5.256,-5.035
390.241,-2.685,1.960,0.630,-4.512,-4.925,-5.119
390.251,14.699,0.709,0.680,-3.992,-4.370,-5.022
390.262,31.733,0.757,0.668,-3.279,-3.657,-4.750
390.272,45.779,0.956,0.695,-2.510,-2.894,-4.331
390.282,58.374,0.564,0.679,-1.633,-2.009,-3.772
390.293,70.976,0.353,0.636,-0.560,-0.936,-3.035
390.305,79.908,0.627,0.631,0.585,0.213,-2.141
390.317,81.658,0.645,0.709,1.563,1.202,-1.194
390.328,76.746,0.631,0.842,2.299,1.939,-0.294
390.339,62.751,0.750,0.918,2.673,2.322,0.485
390.351,39.853,1.608,0.975,2.624,2.260,1.054
390.361,10.664,1.303,1.018,2.104,1.744,1.313
390.372,-19.865,-0.019,0.980,1.230,0.883,1.244
390.383,-55.356,0.171,0.909,-0.184,-0.545,0.796
390.394,-97.206,1.234,0.849,-2.239,-2.629,-0.105
390.406,-136.387,1.454,0.847,-4.725,-5.121,-1.485
390.417,-170.933,0.654,0.895,-7.564,-7.950,-3.299
390.429,-201.069,-0.786,0.790,-10.631,-10.998,-5.493
390.441,-223.716,-2.382,0.487,-13.738,-14.080,-7.958
390.452,-236.355,-3.710,0.038,-16.776,-17.094,-10.631
390.464,-242.785,-4.273,-0.500,-19.729,-20.041,-13.398
390.475,-235.581,-3.216,-0.932,-22.275,-22.607,-16.168
390.487,-216.587,-1.440,-1.070,-24.292,-24.656,-18.750
390.499,-187.770,-0.950,-1.087,-25.693,-26.068,-21.025
390.510,-152.594,-0.568,-1.028,-26.511,-26.892,-22.898
390.522,-110.489,-0.312,-0.915,-26.714,-27.097,-24.320
390.534,-63.967,-0.597,-0.889,-26.223,-26.603,-25.227
390.545,-18.496,-0.405,-0.878,-25.213,-25.598,-25.577
390.557,25.294,-0.773,-0.832,-23.817,-24.192,-25.431
390.568,62.706,-1.079,-0.863,-22.126,-22.498,-24.816
390.580,94.545,-0.198,-0.860,-20.184,-20.574,-23.809
390.591,116.761,0.822,-0.755,-18.210,-18.619,-22.500
390.603,131.892,1.439,-0.524,-16.236,-16.665,-20.977
390.615,137.673,1.644,-0.237,-14.432,-14.871,-19.339
390.626,134.203,1.568,0.001,-12.879,-13.322,-17.689
390.638,125.158,1.815,0.197,-11.590,-12.050,-16.142
390.650,111.136,2.393,0.435,-10.597,-11.075,-14.724
390.661,92.101,3.221,0.716,-9.954,-10.439,-13.514
390.673,69.842,3.906,1.051,-9.618,-10.101,-12.532
390.685,44.590,3.393,1.352,-9.725,-10.185,-11.854
390.696,19.832,2.359,1.514,-10.097,-10.538,-11.473
390.708,-1.755,1.097,1.447,-10.612,-11.023,-11.347
390.719,-22.855,0.427,1.272,-11.354,-11.749,-11.472
390.731,-40.935,0.110,1.097,-12.259,-12.645,-11.831
390.743,-53.859,-0.022,0.926,-13.166,-13.552,-12.360
390.754,-61.509,0.121,0.785,-14.024,-14.423,-13.005
390.766,-63.756,0.616,0.707,-14.772,-15.190,-13.710
390.778,-62.104,1.524,0.745,-15.423,-15.858,-14.405
390.790,-51.497,2.614,0.938,-15.752,-16.204,-15.026
390.801,-38.121,3.180,1.235,-15.790,-16.265,-15.481
390.813,-21.115,2.919,1.478,-15.562,-16.048,-15.755
390.824,-2.646,2.465,1.605,-15.105,-15.566,-15.823
390.836,17.137,1.163,1.579,-14.411,-14.843,-15.670
390.848,37.452,0.544,1.484,-13.467,-13.887,-15.291
390.859,56.897,0.619,1.367,-12.295,-12.711,-14.676
390.871,71.903,1.350,1.292,-11.056,-11.494,-13.872
390.883,87.024,2.466,1.346,-9.624,-10.085,-12.888
390.894,99.535,3.141,1.534,-8.128,-8.607,-11.750
390.906,110.505,3.197,1.750,-6.585,-7.060,-10.494
390.917,116.800,2.258,1.836,-5.094,-5.556,-9.158
390.928,121.159,1.399,1.788,-3.625,-4.076,-7.810
390.939,126.101,0.263,1.617,-2.091,-2.536,-6.416
390.949,130.306,-1.661,1.284,-0.677,-1.094,-5.085
390.959,135.462,-2.451,0.927,0.829,0.405,-3.718
390.970,135.949,-2.404,0.579,2.262,1.820,-2.319
390.980,136.538,-1.502,0.330,3.697,3.235,-0.900
390.992,133.408,-1.553,0.144,5.149,4.690,0.663
391.003,125.272,-0.689,0.013,6.406,5.924,2.147
391.015,115.868,0.259,0.014,7.497,7.000,3.526
391.026,101.577,1.033,0.133,8.294,7.796,4.762
391.038,83.072,1.491,0.288,8.784,8.291,5.807
391.050,63.407,1.766,0.438,9.059,8.556,6.631
391.061,44.750,1.918,0.555,9.082,8.577,7.221
391.073,26.803,1.827,0.643,8.909,8.409,7.602
391.085,10.984,1.763,0.736,8.640,8.139,7.796
391.096,1.429,1.484,0.836,8.405,7.908,7.846
391.108,-4.818,1.786,0.935,8.174,7.676,7.802
391.120,-4.418,1.299,1.043,8.082,7.592,7.723
391.131,-1.197,1.465,1.110,8.108,7.621,7.669
391.143,5.729,1.637,1.178,8.302,7.822,7.681
391.154,16.119,2.174,1.257,8.728,8.239,7.801
391.166,27.400,3.098,1.432,9.287,8.784,8.043
391.178,37.573,3.939,1.715,9.965,9.448,8.419
391.189,47.626,3.610,1.975,10.736,10.224,8.912
391.201,55.225,3.670,2.176,11.537,11.027,9.504
391.212,58.819,3.716,2.299,12.288,11.784,10.159
391.224,57.561,3.760,2.394,12.894,12.386,10.818
391.236,56.336,4.585,2.550,13.509,12.975,11.455
391.248,52.783,4.101,2.799,13.996,13.474,12.072
391.259,43.743,4.215,2.974,14.262,13.744,12.606
391.271,33.095,3.918,3.100,14.381,13.872,13.032
391.283,23.908,3.174,3.171,14.399,13.903,13.331
391.294,13.387,1.965,3.102,14.226,13.751,13.499
391.306,1.959,0.728,2.852,13.942,13.484,13.553
391.317,-2.325,-0.272,2.486,13.780,13.329,13.514
391.329,-0.521,-0.511,2.082,13.812,13.342,13.462
391.341,2.814,-1.150,1.638,13.903,13.418,13.437
391.352,12.949,-1.302,1.255,14.265,13.776,13.495
391.364,27.794,-1.617,0.942,14.916,14.435,13.709
391.376,45.879,-2.450,0.624,15.863,15.394,14.124
391.387,68.707,-3.065,0.245,17.141,16.681,14.758
391.399,90.064,-2.643,-0.147,18.632,18.163,15.641
391.411,111.588,-2.471,-0.439,20.397,19.929,16.788
391.422,129.743,-1.292,-0.573,22.310,21.818,18.161
391.434,143.574,-0.960,-0.563,24.285,23.769,19.714
391.446,150.010,-1.567,-0.610,26.185,25.653,21.385
391.457,148.385,-2.287,-0.804,27.822,27.313,23.066
391.469,138.541,-2.353,-1.023,29.114,28.614,24.657
391.481,120.131,-1.698,-1.120,29.989,29.476,26.070
391.492,94.218,-0.891,-1.152,30.420,29.881,27.232
391.504,64.890,-1.352,-1.095,30.359,29.832,28.046
391.516,30.420,-2.316,-1.214,29.792,29.285,28.496
391.527,-6.014,-2.666,-1.405,28.724,28.234,28.513
391.539,-43.129,-1.993,-1.530,27.225,26.721,28.093
391.551,-75.496,-1.846,-1.647,25.511,25.003,27.291
391.562,-103.928,-2.226,-1.687,23.498,22.993,26.120
391.574,-128.280,-2.130,-1.681,21.355,20.842,24.659
391.586,-146.501,-3.098,-1.777,19.160,18.662,22.972
391.597,-162.629,-2.978,-1.940,16.830,16.329,21.087
391.609,-175.307,-3.955,-2.174,14.377,13.891,19.009
391.621,-182.428,-4.154,-2.483,12.038,11.548,16.854
391.632,-187.111,-3.618,-2.729,9.723,9.204,14.628
391.644,-188.693,-2.946,-2.824,7.447,6.905,12.377
391.656,-186.137,-2.684,-2.780,5.301,4.754,10.148
391.668,-181.009,-2.855,-2.686,3.209,2.661,7.917
391.680,-177.644,-2.588,-2.554,1.173,0.610,5.753
391.692,-173.380,-1.474,-2.426,-0.809,-1.384,3.636
391.702,-167.905,-1.924,-2.312,-2.396,-2.953,1.904
391.712,-159.349,-0.953,-2.164,-3.853,-4.424,0.221
391.722,-149.685,-0.544,-1.967,-5.219,-5.799,-1.386
391.732,-136.746,0.937,-1.718,-6.288,-6.893,-2.830
391.743,-118.348,1.638,-1.364,-7.087,-7.698,-4.117
391.753,-98.585,1.449,-1.042,-7.630,-8.237,-5.198
391.763,-74.855,2.019,-0.699,-7.852,-8.463,-6.046
391.774,-49.639,1.759,-0.380,-7.790,-8.396,-6.684
391.785,-24.837,2.290,-0.045,-7.404,-8.025,-7.037
391.796,0.152,2.396,0.280,-6.789,-7.415,-7.124
391.807,22.784,1.916,0.530,-5.996,-6.613,-6.952
391.818,43.124,2.377,0.740,-5.026,-5.659,-6.552
391.829,61.371,2.361,0.938,-3.909,-4.535,-5.938
391.840,75.502,1.855,1.077,-2.727,-3.348,-5.146
391.851,87.524,0.589,1.091,-1.478,-2.081,-4.222
391.862,93.747,0.445,1.101,-0.252,-0.865,-3.202
391.873,98.962,0.487,1.114,1.004,0.371,-2.116
391.884,98.689,0.916,1.123,2.075,1.419,-1.055
391.895,94.623,1.838,1.227,3.047,2.365,0.003
391.906,86.039,2.855,1.419,3.831,3.128,1.023
391.918,73.619,3.459,1.695,4.381,3.676,1.950
391.930,56.541,3.590,1.991,4.631,3.951,2.713
391.941,37.263,3.338,2.223,4.574,3.920,3.253
391.953,12.543,3.155,2.366,4.093,3.441,3.524
391.965,-15.187,3.403,2.470,3.228,2.570,3.485
391.977,-49.753,4.044,2.642,1.804,1.148,3.072
391.989,-86.426,4.462,2.860,-0.101,-0.758,2.238
392.001,-123.558,4.820,3.040,-2.465,-3.122,0.967
392.012,-158.660,4.781,3.217,-5.166,-5.820,-0.718
392.024,-191.354,4.233,3.412,-8.228,-8.867,-2.814
392.036,-219.074,3.146,3.456,-11.481,-12.102,-5.250
392.048,-242.678,2.131,3.341,-14.886,-15.477,-7.954
392.060,-260.211,1.284,3.164,-18.313,-18.882,-10.864
392.071,-273.291,0.255,2.915,-21.797,-22.342,-13.960
392.083,-279.677,-0.731,2.545,-25.293,-25.823,-17.268
392.095,-278.537,-1.179,2.169,-28.502,-29.024,-20.519
392.107,-272.840,-1.383,1.837,-31.511,-32.029,-23.727
392.119,-258.476,-1.256,1.471,-34.112,-34.632,-26.797
392.131,-237.523,-0.653,1.129,-36.330,-36.863,-29.661
392.143,-208.903,-0.194,0.920,-37.981,-38.547,-32.202
392.155,-174.965,-0.128,0.792,-39.103,-39.667,-34.341
392.166,-135.088,-0.176,0.708,-39.588,-40.145,-36.029
392.178,-92.744,0.410,0.697,-39.550,-40.110,-37.218
392.190,-51.783,1.251,0.697,-39.049,-39.614,-37.911
392.202,-11.226,0.831,0.679,-38.032,-38.579,-38.120
392.213,25.800,0.378,0.706,-36.711,-37.238,-37.882
392.225,57.685,0.302,0.613,-35.087,-35.614,-37.229
392.237,86.823,-0.205,0.498,-33.223,-33.736,-36.225
392.249,109.776,-0.339,0.415,-31.232,-31.743,-34.921
392.261,125.591,-0.469,0.319,-29.260,-29.767,-33.406
392.273,135.571,-0.673,0.228,-27.326,-27.825,-31.744
392.285,143.197,-0.798,0.158,-25.346,-25.843,-29.990
392.297,147.328,-1.515,0.031,-23.406,-23.898,-28.172
392.309,145.627,-2.391,-0.227,-21.640,-22.113,-26.328
392.320,146.015,-2.443,-0.534,-19.830,-20.293,-24.522
392.332,148.247,-2.167,-0.799,-17.967,-18.431,-22.729
392.343,158.025,-2.488,-1.008,-15.952,-16.412,-20.956
392.354,172.476,-3.313,-1.259,-13.821,-14.268,-19.183
392.364,188.896,-3.055,-1.477,-11.510,-11.963,-17.279
392.374,209.467,-2.290,-1.622,-8.883,-9.353,-15.180
392.384,228.880,-1.437,-1.676,-6.120,-6.603,-12.888
392.395,249.601,-1.972,-1.737,-3.124,-3.608,-10.395
392.405,267.549,-3.220,-1.882,-0.017,-0.480,-7.709
392.415,277.357,-3.965,-2.095,3.041,2.599,-4.866
392.425,280.452,-4.584,-2.356,5.971,5.527,-2.011
392.436,269.411,-4.863,-2.658,8.500,8.061,0.792
392.446,249.011,-4.116,-2.855,10.607,10.152,3.412
392.456,221.358,-2.775,-2.915,12.292,11.810,5.775
392.466,187.305,-2.138,-2.860,13.466,12.971,7.819
392.476,146.657,-2.148,-2.761,14.030,13.539,9.450
392.487,104.253,-2.417,-2.717,14.148,13.651,10.660
392.497,61.607,-2.527,-2.652,13.795,13.296,11.426
392.507,18.523,-3.296,-2.716,12.982,12.499,11.752
392.517,-17.842,-3.904,-2.798,11.934,11.463,11.679
392.528,-51.279,-4.320,-2.967,10.638,10.190,11.252
392.540,-87.292,-3.241,-3.122,8.868,8.395,10.336
392.552,-109.301,-3.182,-3.150,7.137,6.645,9.107
392.564,-123.337,-0.820,-2.918,5.414,4.877,7.672
392.576,-129.637,0.248,-2.448,3.744,3.186,6.132
392.588,-133.411,0.614,-2.021,2.058,1.485,4.528
392.600,-123.282,2.190,-1.438,0.788,0.185,2.994
392.611,-114.260,1.963,-0.888,-0.362,-0.970,1.596
392.623,-97.227,1.637,-0.505,-1.204,-1.809,0.351
392.635,-80.506,1.490,-0.264,-1.802,-2.393,-0.662
392.647,-66.416,2.145,-0.037,-2.333,-2.922,-1.534
392.659,-53.120,3.082,0.313,-2.606,-3.203,-2.204
392.670,-38.764,3.972,0.745,-2.703,-3.307,-2.709
392.682,-20.568,3.453,1.154,-2.524,-3.117,-3.026
392.694,-2.731,2.582,1.417,-2.112,-2.691,-3.125
392.705,16.917,0.867,1.473,-1.422,-1.975,-3.001
392.717,39.898,-0.442,1.315,-0.413,-0.948,-2.640
392.729,71.133,-0.911,1.086,1.162,0.631,-1.962
392.740,102.245,-1.704,0.794,3.085,2.571,-0.924
392.752,137.444,-1.777,0.480,5.542,5.012,0.502
392.764,170.966,-1.368,0.193,8.362,7.816,2.340
392.775,202.410,-1.095,0.030,11.455,10.884,4.520
392.787,231.743,-1.415,-0.104,14.805,14.256,7.058
392.798,254.856,-0.613,-0.199,18.248,17.683,9.842
392.810,270.435,0.736,-0.186,21.644,21.047,12.804
392.821,275.961,0.835,-0.173,24.924,24.322,15.943
392.833,273.359,1.282,-0.078,27.980,27.360,19.086
392.845,258.639,0.974,0.022,30.567,29.959,22.124
392.856,237.728,0.267,0.089,32.723,32.128,24.918
392.868,207.382,0.101,0.143,34.295,33.716,27.415
392.880,166.179,0.323,0.136,35.148,34.564,29.474
392.891,120.951,-0.155,0.103,35.351,34.778,31.035
392.903,74.202,-0.689,0.068,34.937,34.373,32.021
392.915,27.941,-0.332,0.003,34.054,33.479,32.481
392.926,-19.380,0.468,-0.017,32.613,32.018,32.393
392.938,-54.731,0.587,0.026,31.002,30.403,31.824
392.949,-84.966,0.296,0.082,29.154,28.561,30.876
392.961,-107.382,-0.525,0.090,27.292,26.710,29.649
392.972,-124.115,-0.868,0.068,25.460,24.870,28.247
392.984,-134.048,-1.341,-0.003,23.672,23.076,26.708
392.995,-141.055,-1.115,-0.066,21.847,21.231,25.067
393.006,-143.968,-1.115,-0.140,20.071,19.452,23.358
393.018,-141.972,-1.679,-0.238,18.461,17.840,21.677
393.029,-141.759,-2.259,-0.387,16.834,16.228,20.016
393.040,-142.797,-3.198,-0.662,15.114,14.543,18.344
393.051,-147.060,-2.747,-0.909,13.318,12.743,16.646
