R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000001,0.000300,50,250,1,250,1,50,500,0,0
sysTime,GPT1X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
231.213,78.322,0.515,1.099,2.604,2.414,0.687
231.223,79.743,-0.116,1.023,3.494,3.311,1.537
231.234,77.376,-0.258,0.942,4.280,4.102,2.397
231.246,71.556,-0.266,0.868,4.924,4.749,3.238
231.258,61.773,-0.206,0.753,5.415,5.239,4.012
231.269,50.940,-0.024,0.646,5.694,5.516,4.631
231.281,36.437,0.281,0.549,5.751,5.567,5.104
231.292,21.868,0.519,0.465,5.685,5.490,5.413
231.304,6.240,1.199,0.458,5.350,5.141,5.547
231.316,-2.772,1.054,0.529,5.039,4.846,5.540
231.328,-6.707,1.159,0.625,4.816,4.640,5.460
231.339,-3.995,1.073,0.723,4.759,4.610,5.374
231.351,8.277,1.118,0.786,5.146,4.992,5.393
231.363,30.414,1.599,0.846,6.009,5.848,5.621
231.374,58.966,1.872,0.934,7.374,7.203,6.152
231.386,94.642,1.415,1.023,9.324,9.164,7.077
231.398,132.979,1.194,1.022,11.827,11.675,8.450
231.410,168.455,0.909,1.029,14.636,14.492,10.226
231.421,199.516,1.301,1.062,17.641,17.488,12.354
231.433,222.894,1.724,1.093,20.769,20.606,14.797
231.445,233.275,2.135,1.157,23.743,23.564,17.437
231.456,231.717,1.975,1.239,26.416,26.238,20.161
231.468,214.030,1.586,1.295,28.440,28.269,22.732
231.480,185.331,0.610,1.224,29.858,29.715,25.000
231.491,146.199,0.148,1.170,30.479,30.344,26.752
231.503,102.488,0.119,1.018,30.519,30.387,28.037
231.514,53.601,-0.276,0.913,29.873,29.751,28.815
231.526,3.122,0.483,0.833,28.639,28.500,29.004
231.537,-45.246,1.386,0.828,26.882,26.720,28.623
231.549,-83.060,1.583,0.844,24.909,24.736,27.749
231.560,-113.573,2.182,0.896,22.792,22.599,26.491
231.572,-136.479,2.802,1.059,20.563,20.360,24.930
231.584,-149.717,2.834,1.279,18.403,18.204,23.172
231.595,-152.576,3.157,1.496,16.452,16.252,21.327
231.607,-149.672,4.055,1.731,14.726,14.508,19.510
231.619,-141.203,4.908,2.038,13.228,13.001,17.765
231.631,-132.207,4.602,2.385,11.881,11.660,16.122
231.642,-124.821,4.351,2.682,10.588,10.370,14.600
231.654,-119.620,3.700,2.866,9.319,9.111,13.161
231.665,-118.130,2.956,2.895,8.003,7.813,11.771
231.677,-121.742,2.523,2.828,6.488,6.323,10.349
231.689,-125.171,2.475,2.773,4.954,4.793,8.893
231.700,-134.321,2.549,2.774,3.165,3.007,7.360
231.712,-143.048,2.147,2.786,1.270,1.123,5.723
231.724,-151.294,1.588,2.711,-0.700,-0.847,3.991
231.735,-156.023,1.638,2.613,-2.530,-2.688,2.287
231.746,-156.574,2.362,2.576,-4.262,-4.440,0.544
231.757,-150.702,3.275,2.650,-5.812,-6.010,-1.198
231.768,-138.962,3.715,2.789,-7.030,-7.234,-2.755
231.779,-119.777,3.722,2.914,-7.847,-8.048,-4.091
231.789,-95.903,4.260,3.049,-8.308,-8.522,-5.172
231.799,-69.006,4.152,3.211,-8.422,-8.632,-5.960
231.811,-35.415,3.812,3.340,-8.166,-8.364,-6.520
231.823,-0.080,3.445,3.416,-7.468,-7.650,-6.664
231.833,25.529,3.716,3.442,-6.638,-6.821,-6.482
231.843,47.719,3.351,3.474,-5.674,-5.850,-6.070
231.854,67.690,2.732,3.448,-4.442,-4.609,-5.386
231.866,80.779,2.691,3.404,-3.135,-3.302,-4.471
231.877,90.084,2.142,3.283,-1.891,-2.047,-3.483
231.888,92.697,2.141,3.122,-0.726,-0.881,-2.415
231.900,87.618,1.818,2.957,0.214,0.064,-1.334
231.912,75.966,1.310,2.826,0.837,0.700,-0.368
231.924,52.436,0.624,2.594,0.889,0.768,0.380
231.936,24.937,0.054,2.333,0.489,0.374,0.808
231.947,-10.118,0.151,2.119,-0.478,-0.597,0.861
231.959,-47.393,-0.327,1.891,-1.947,-2.049,0.492
231.971,-89.466,0.289,1.742,-4.064,-4.172,-0.365
231.983,-132.671,1.002,1.581,-6.629,-6.746,-1.697
231.995,-174.570,1.249,1.580,-9.806,-9.921,-3.589
232.007,-211.108,1.484,1.564,-13.188,-13.306,-5.892
232.018,-238.784,0.721,1.482,-16.671,-16.768,-8.561
232.030,-258.429,0.833,1.365,-20.215,-20.299,-11.514
232.042,-263.677,0.891,1.235,-23.269,-23.360,-14.468
232.053,-255.636,1.316,1.194,-25.995,-26.096,-17.423
232.065,-237.036,2.355,1.334,-28.262,-28.384,-20.282
232.077,-206.407,3.049,1.528,-29.837,-29.976,-22.802
232.089,-165.020,2.993,1.745,-30.710,-30.842,-24.892
232.101,-117.658,2.994,1.843,-30.830,-30.953,-26.429
232.113,-64.765,2.942,1.957,-30.224,-30.347,-27.386
232.124,-12.082,2.615,2.047,-29.003,-29.108,-27.684
232.136,38.616,1.738,2.019,-27.210,-27.297,-27.374
232.147,83.083,1.636,1.971,-25.125,-25.209,-26.547
232.158,117.372,1.613,1.914,-22.912,-23.002,-25.301
232.170,145.932,1.646,1.813,-20.511,-20.609,-23.704
232.181,164.245,1.334,1.706,-18.159,-18.258,-21.859
232.192,175.665,0.959,1.611,-15.866,-15.961,-19.867
232.204,182.635,0.598,1.529,-13.583,-13.667,-17.759
232.215,184.637,0.087,1.375,-11.348,-11.423,-15.569
232.227,186.354,-0.143,1.154,-9.049,-9.137,-13.333
232.239,184.854,0.020,0.963,-6.926,-7.030,-11.144
232.250,184.763,-0.144,0.841,-4.791,-4.892,-8.974
232.262,183.181,0.230,0.769,-2.689,-2.796,-6.821
232.273,179.903,0.215,0.751,-0.734,-0.842,-4.770
232.284,175.527,0.981,0.769,1.111,0.995,-2.799
232.294,168.853,1.569,0.845,2.652,2.539,-1.055
232.304,161.559,3.379,1.067,4.163,4.020,0.631
232.314,150.361,2.778,1.248,5.436,5.317,2.228
232.325,135.735,2.405,1.370,6.516,6.409,3.686
232.335,117.818,2.190,1.479,7.303,7.204,4.970
232.345,97.548,0.887,1.503,7.830,7.752,6.040
232.355,77.745,0.329,1.448,8.171,8.092,6.900
232.366,54.193,0.923,1.393,8.190,8.108,7.531
232.377,24.484,0.208,1.199,7.922,7.846,7.962
232.389,0.244,-0.326,0.950,7.418,7.355,8.058
232.400,-16.414,-1.751,0.711,6.843,6.804,7.931
232.410,-34.262,-2.053,0.413,6.100,6.072,7.633
232.420,-53.695,-3.619,0.024,5.107,5.100,7.141
232.430,-67.995,-4.235,-0.395,4.101,4.099,6.478
232.440,-76.853,-3.721,-0.773,3.132,3.108,5.696
232.451,-82.177,-1.628,-0.962,2.213,2.135,4.857
232.462,-88.152,-0.848,-0.985,1.065,0.965,3.853
232.474,-91.046,-0.332,-0.913,-0.050,-0.163,2.799
232.485,-89.424,-0.090,-0.831,-1.073,-1.190,1.736
232.497,-85.145,-0.008,-0.770,-1.983,-2.095,0.715
232.509,-74.362,-0.149,-0.702,-2.596,-2.702,-0.207
232.520,-60.914,-0.728,-0.641,-2.971,-3.070,-0.977
232.531,-40.993,-1.463,-0.682,-2.965,-3.045,-1.533
232.543,-14.099,-1.449,-0.746,-2.514,-2.595,-1.820
232.554,17.019,-0.763,-0.764,-1.594,-1.693,-1.779
232.565,54.284,-0.782,-0.785,-0.136,-0.238,-1.352
232.576,94.894,-0.693,-0.786,1.879,1.774,-0.475
232.588,134.590,-0.005,-0.752,4.329,4.214,0.850
232.599,174.262,-0.251,-0.711,7.286,7.168,2.657
232.611,209.484,-0.909,-0.719,10.536,10.429,4.907
232.622,238.109,-1.369,-0.810,13.855,13.746,7.436
232.633,261.354,-1.359,-0.909,17.277,17.161,10.226
232.644,277.613,-0.884,-0.968,20.728,20.598,13.224
232.656,286.179,0.095,-0.907,24.091,23.944,16.345
232.667,286.178,0.410,-0.809,27.231,27.071,19.511
232.678,277.193,0.085,-0.730,30.048,29.895,22.603
232.689,263.737,-0.412,-0.710,32.608,32.466,25.574
232.701,238.065,0.131,-0.663,34.595,34.438,28.271
232.712,207.819,0.198,-0.556,36.117,35.962,30.656
232.723,172.661,-0.745,-0.571,37.069,36.945,32.640
232.734,132.414,-1.300,-0.673,37.511,37.401,34.200
232.745,93.454,-1.040,-0.682,37.508,37.407,35.312
232.757,56.493,-1.250,-0.716,37.132,37.033,36.016
232.768,24.309,-1.833,-0.815,36.523,36.431,36.316
232.779,-8.479,-1.587,-0.880,35.548,35.435,36.244
232.790,-36.793,-0.596,-0.889,34.329,34.186,35.824
232.802,-66.051,0.528,-0.812,32.824,32.656,35.102
232.813,-90.785,0.321,-0.700,31.036,30.875,34.051
232.825,-111.912,0.310,-0.520,29.087,28.926,32.732
232.836,-131.431,-0.259,-0.415,27.072,26.917,31.240
232.847,-152.358,-1.086,-0.408,24.817,24.672,29.538
232.859,-172.287,-1.706,-0.506,22.331,22.207,27.602
232.870,-191.649,-2.534,-0.651,19.597,19.480,25.424
232.882,-207.319,-2.027,-0.804,16.731,16.599,22.995
232.893,-224.992,-1.839,-0.964,13.666,13.530,20.392
232.905,-241.414,-0.935,-1.064,10.427,10.279,17.586
232.917,-253.893,0.525,-0.931,7.113,6.928,14.593
232.928,-263.170,1.817,-0.642,3.825,3.607,11.541
232.940,-268.049,2.589,-0.246,0.670,0.432,8.466
232.951,-267.419,3.056,0.161,-2.313,-2.562,5.419
232.962,-259.669,2.128,0.448,-4.866,-5.096,2.638
232.972,-245.776,3.018,0.684,-7.090,-7.344,0.035
232.982,-221.205,3.758,1.023,-8.779,-9.060,-2.320
232.992,-190.609,3.298,1.307,-10.065,-10.331,-4.388
233.002,-158.399,3.086,1.545,-10.963,-11.224,-6.122
233.013,-121.032,3.267,1.714,-11.353,-11.615,-7.495
233.023,-84.120,3.434,1.870,-11.367,-11.621,-8.488
233.033,-47.581,2.193,1.934,-11.028,-11.260,-9.092
233.044,-13.598,2.733,1.994,-10.380,-10.622,-9.341
233.054,15.938,2.568,2.081,-9.570,-9.797,-9.271
233.064,45.223,2.569,2.128,-8.435,-8.662,-8.898
233.074,68.192,3.112,2.216,-7.188,-7.422,-8.261
233.084,83.556,3.289,2.332,-5.960,-6.195,-7.436
233.095,94.508,3.519,2.435,-4.743,-4.976,-6.489
233.105,101.729,3.693,2.571,-3.530,-3.764,-5.452
233.115,105.630,3.020,2.623,-2.360,-2.568,-4.357
233.125,106.347,2.130,2.596,-1.281,-1.467,-3.261
233.136,102.748,0.870,2.449,-0.320,-0.467,-2.166
233.146,95.676,1.870,2.349,0.518,0.360,-1.148
233.156,86.757,2.219,2.313,1.245,1.081,-0.204
233.166,77.952,1.166,2.230,1.825,1.682,0.627
233.176,71.183,0.771,2.098,2.407,2.273,1.381
233.188,63.114,0.614,1.980,2.930,2.793,2.114
233.199,52.269,0.886,1.906,3.289,3.143,2.772
233.211,41.353,0.779,1.744,3.501,3.370,3.301
233.223,27.066,1.368,1.617,3.473,3.341,3.675
233.234,10.084,1.156,1.555,3.172,3.044,3.862
233.246,-6.909,2.189,1.672,2.669,2.528,3.853
233.258,-24.308,2.336,1.808,1.948,1.811,3.644
233.270,-48.384,1.574,1.925,0.785,0.655,3.186
233.282,-75.196,0.804,1.867,-0.751,-0.871,2.430
233.293,-105.073,1.001,1.715,-2.694,-2.816,1.337
233.305,-133.277,1.751,1.675,-4.955,-5.091,-0.106
233.317,-162.436,1.954,1.698,-7.559,-7.720,-1.880
233.329,-191.622,3.289,1.885,-10.567,-10.722,-3.998
233.341,-218.593,3.739,2.125,-13.846,-14.003,-6.460
233.353,-237.863,3.358,2.316,-17.099,-17.249,-9.157
233.365,-253.811,3.272,2.479,-20.426,-20.591,-12.051
233.377,-263.432,3.004,2.546,-23.768,-23.924,-15.115
233.389,-264.202,3.383,2.560,-26.837,-26.984,-18.198
233.400,-256.611,4.040,2.688,-29.596,-29.758,-21.215
233.412,-238.197,4.201,2.878,-31.900,-32.062,-24.067
233.424,-212.249,3.426,2.997,-33.699,-33.842,-26.631
233.436,-178.670,3.219,3.055,-34.875,-35.003,-28.813
233.448,-137.785,3.082,3.102,-35.428,-35.560,-30.565
233.460,-97.256,3.548,3.111,-35.430,-35.565,-31.791
233.471,-54.686,3.442,3.157,-34.918,-35.049,-32.519
233.483,-15.201,3.291,3.196,-34.021,-34.145,-32.779
233.495,20.743,2.925,3.191,-32.755,-32.870,-32.592
233.507,49.401,2.517,3.196,-31.319,-31.438,-32.025
233.519,70.249,1.974,3.139,-29.821,-29.924,-31.167
233.531,84.496,1.789,3.017,-28.345,-28.445,-30.120
233.543,91.175,1.161,2.749,-26.979,-27.086,-28.967
233.555,93.806,1.219,2.495,-25.691,-25.806,-27.760
233.566,89.520,0.945,2.283,-24.657,-24.760,-26.580
233.578,82.429,1.213,2.179,-23.759,-23.857,-25.472
233.590,70.599,0.887,2.062,-23.106,-23.191,-24.476
233.602,57.779,0.630,1.853,-22.638,-22.721,-23.636
233.614,44.824,1.187,1.676,-22.335,-22.427,-22.951
233.626,28.366,1.358,1.593,-22.283,-22.410,-22.449
233.638,11.404,1.241,1.541,-22.520,-22.623,-22.153
233.650,-3.641,1.600,1.568,-22.880,-22.981,-22.050
233.662,-14.468,1.408,1.561,-23.277,-23.371,-22.101
233.673,-22.538,1.591,1.497,-23.651,-23.754,-22.252
233.685,-27.658,1.071,1.386,-23.968,-24.072,-22.452
233.696,-25.105,0.876,1.254,-24.110,-24.224,-22.677
233.708,-15.466,1.026,1.151,-23.983,-24.119,-22.836
233.719,0.732,0.962,1.109,-23.545,-23.692,-22.841
233.730,29.837,0.422,1.052,-22.527,-22.657,-22.586
233.741,64.262,0.351,0.992,-20.966,-21.096,-21.966
233.752,104.204,-0.052,0.898,-18.786,-18.908,-20.909
233.764,145.491,-0.590,0.756,-16.134,-16.240,-19.405
233.775,186.468,-0.608,0.634,-12.958,-13.055,-17.386
233.787,222.816,-0.151,0.530,-9.468,-9.580,-14.934
233.798,253.276,-0.435,0.437,-5.738,-5.846,-12.086
233.810,273.332,-0.414,0.377,-2.032,-2.145,-8.967
233.821,282.484,-0.592,0.279,1.328,1.215,-5.846
233.832,277.891,-0.725,0.157,4.383,4.275,-2.651
233.843,261.596,-1.712,0.014,6.772,6.679,0.211
233.853,234.673,-1.979,-0.178,8.569,8.479,2.719
233.864,202.964,-2.065,-0.389,9.981,9.891,4.962
233.875,164.567,-2.881,-0.697,10.930,10.855,6.984
233.886,120.882,-1.840,-0.868,11.224,11.122,8.503
233.898,74.616,-1.500,-0.964,10.947,10.839,9.547
233.909,28.789,-2.525,-1.123,10.112,10.022,10.065
233.921,-10.938,-2.991,-1.279,8.979,8.894,10.092
233.932,-42.878,-4.058,-1.520,7.682,7.606,9.712
233.944,-65.679,-4.310,-1.801,6.322,6.234,9.008
233.956,-81.506,-4.191,-2.091,4.930,4.836,8.077
233.968,-85.944,-4.053,-2.358,3.741,3.684,7.040
233.979,-81.341,-3.802,-2.605,2.880,2.825,6.038
233.991,-67.152,-3.350,-2.765,2.402,2.328,5.142
234.003,-46.750,-3.052,-2.818,2.309,2.227,4.448
234.015,-25.196,-3.071,-2.828,2.568,2.484,4.029
234.027,1.619,-4.048,-2.932,3.253,3.195,3.906
234.039,29.182,-4.205,-3.095,4.255,4.189,4.091
234.050,57.525,-4.185,-3.248,5.595,5.518,4.596
234.062,85.730,-4.273,-3.332,7.258,7.181,5.434
234.074,110.565,-3.990,-3.345,9.175,9.076,6.594
234.086,132.339,-4.419,-3.389,11.296,11.202,8.045
234.098,147.800,-5.003,-3.570,13.429,13.342,9.701
234.109,157.561,-5.354,-3.793,15.410,15.322,11.403
234.121,158.520,-5.435,-4.011,17.146,17.056,13.124
234.132,155.855,-5.514,-4.197,18.752,18.661,14.814
234.143,147.819,-5.081,-4.313,20.170,20.070,16.451
234.155,140.513,-4.634,-4.322,21.576,21.465,18.055
234.166,130.166,-4.254,-4.271,22.778,22.640,19.553
234.178,116.011,-3.795,-4.225,23.693,23.534,20.869
234.189,102.131,-2.665,-4.101,24.438,24.246,21.989
234.200,86.982,-1.162,-3.849,25.000,24.773,22.950
234.212,72.457,0.168,-3.414,25.394,25.156,23.764
234.223,59.921,1.153,-2.919,25.673,25.424,24.409
234.234,49.691,1.869,-2.406,25.904,25.644,24.933
234.246,40.163,2.454,-1.868,26.071,25.800,25.367
234.257,32.871,2.862,-1.328,26.172,25.893,25.688
234.268,26.709,3.447,-0.801,26.247,25.957,25.933
234.280,21.868,4.153,-0.274,26.309,26.000,26.120
234.291,18.044,4.892,0.264,26.370,26.036,26.262
234.302,16.128,5.600,0.821,26.439,26.082,26.374
234.313,14.137,6.139,1.447,26.469,26.113,26.474
234.325,12.233,6.553,2.051,26.440,26.087,26.542
234.336,11.770,6.928,2.622,26.473,26.120,26.603
234.347,12.887,6.950,3.158,26.549,26.198,26.672
234.358,15.034,7.097,3.609,26.667,26.317,26.755
234.370,19.248,7.392,3.996,26.893,26.546,26.879
234.381,21.263,7.999,4.398,27.073,26.718,27.029
234.392,23.664,8.579,4.809,27.324,26.952,27.212
234.403,26.824,8.664,5.202,27.647,27.259,27.432
234.415,28.452,8.011,5.521,27.934,27.548,27.675
234.426,29.992,7.273,5.730,28.240,27.873,27.942
234.437,32.545,5.907,5.765,28.553,28.223,28.220
234.448,33.339,4.153,5.609,28.795,28.518,28.506
234.460,33.482,3.059,5.286,29.073,28.827,28.797
234.471,31.401,2.135,4.923,29.283,29.060,29.067
234.482,29.591,1.200,4.547,29.484,29.280,29.316
234.493,28.581,0.283,4.154,29.679,29.492,29.547
234.504,25.923,-0.499,3.739,29.831,29.651,29.756
234.516,22.399,-1.290,3.245,29.900,29.743,29.925
234.527,18.088,-2.498,2.684,29.915,29.773,30.051
234.538,11.968,-3.349,2.067,29.793,29.660,30.103
234.549,7.206,-3.908,1.432,29.665,29.541,30.100
234.561,-1.605,-3.090,0.797,29.322,29.209,30.012
234.573,-12.567,-2.634,0.330,28.793,28.696,29.810
234.584,-21.004,-1.862,0.044,28.263,28.149,29.496
234.596,-32.337,-1.537,-0.095,27.522,27.411,29.071
234.608,-43.492,-2.303,-0.268,26.647,26.547,28.510
234.619,-59.649,-3.318,-0.550,25.493,25.404,27.802
234.631,-79.030,-2.641,-0.910,24.009,23.923,26.865
234.643,-98.365,-2.482,-1.185,22.323,22.242,25.709
234.654,-117.932,-1.883,-1.329,20.495,20.396,24.390
234.665,-136.517,-0.797,-1.310,18.476,18.352,22.859
234.677,-151.629,0.075,-1.117,16.310,16.182,21.116
234.689,-160.615,0.121,-0.849,14.120,14.001,19.194
234.701,-166.186,0.937,-0.551,11.971,11.833,17.175
234.712,-166.681,0.666,-0.353,9.958,9.812,15.145
234.724,-160.206,1.124,-0.201,8.206,8.051,13.157
234.736,-146.594,1.835,-0.025,6.789,6.613,11.301
234.748,-129.745,2.784,0.238,5.630,5.432,9.627
234.760,-109.687,3.513,0.566,4.860,4.650,8.212
234.772,-87.390,3.529,0.898,4.378,4.171,7.052
234.783,-65.861,2.916,1.153,4.143,3.952,6.203
234.793,-46.929,2.742,1.348,4.072,3.891,5.620
234.804,-34.594,2.365,1.514,3.960,3.787,5.182
234.814,-27.027,1.485,1.591,3.871,3.708,4.866
234.825,-21.641,1.395,1.621,3.748,3.592,4.604
234.836,-23.178,1.726,1.703,3.452,3.302,4.341
234.848,-28.842,1.618,1.740,3.004,2.858,4.032
234.859,-41.001,1.942,1.734,2.200,2.054,3.591
234.871,-53.357,1.867,1.742,1.239,1.104,3.006
234.883,-66.334,2.135,1.782,0.149,0.009,2.280
234.895,-79.223,2.247,1.823,-1.065,-1.204,1.409
234.907,-93.033,2.916,1.879,-2.495,-2.642,0.372
234.919,-105.086,3.721,2.003,-4.003,-4.167,-0.805
234.931,-115.636,4.710,2.280,-5.687,-5.870,-2.148
234.943,-124.117,4.220,2.643,-7.386,-7.548,-3.574
234.955,-126.723,4.448,2.968,-8.888,-9.041,-5.032
234.966,-126.621,3.324,3.050,-10.359,-10.486,-6.504
234.978,-121.919,3.325,3.017,-11.678,-11.809,-7.963
234.990,-115.165,3.400,3.057,-12.838,-12.971,-9.333
235.002,-104.716,3.938,3.159,-13.744,-13.891,-10.584
235.014,-90.710,4.784,3.326,-14.422,-14.587,-11.688
235.026,-75.840,5.553,3.573,-14.909,-15.089,-12.623
235.038,-59.400,5.577,3.809,-15.137,-15.311,-13.349
235.050,-48.069,5.736,4.001,-15.335,-15.514,-13.919
235.062,-40.083,5.442,4.148,-15.553,-15.729,-14.374
235.073,-36.776,5.188,4.239,-15.850,-16.024,-14.771
235.085,-37.820,5.648,4.325,-16.273,-16.450,-15.157
235.097,-45.834,5.346,4.431,-16.949,-17.116,-15.599
235.109,-55.918,5.026,4.600,-17.805,-17.972,-16.153
235.121,-70.264,4.379,4.645,-18.908,-19.070,-16.848
235.133,-90.348,3.731,4.551,-20.393,-20.534,-17.743
235.145,-105.201,3.500,4.432,-21.924,-22.057,-18.843
235.157,-120.610,3.509,4.303,-23.639,-23.771,-20.122
235.169,-134.627,3.791,4.222,-25.510,-25.648,-21.586
235.181,-144.677,3.486,4.196,-27.426,-27.523,-23.169
235.192,-146.779,2.883,4.128,-29.185,-29.253,-24.823
235.204,-143.560,2.991,4.023,-30.668,-30.733,-26.431
235.216,-134.903,2.228,3.804,-31.937,-31.988,-27.969
235.228,-118.685,2.344,3.580,-32.862,-32.916,-29.364
235.240,-95.122,1.955,3.378,-33.282,-33.327,-30.498
235.252,-68.337,1.736,3.246,-33.374,-33.397,-31.342
235.263,-41.245,1.889,3.059,-33.084,-33.107,-31.854
235.275,-12.712,1.856,2.911,-32.424,-32.446,-32.043
235.287,14.058,2.389,2.820,-31.492,-31.528,-31.900
235.299,37.903,2.273,2.708,-30.361,-30.369,-31.450
235.311,57.475,1.902,2.651,-29.112,-29.112,-30.763
235.323,68.098,1.767,2.555,-27.897,-27.896,-29.890
235.335,74.328,0.132,2.300,-26.752,-26.717,-28.926
235.346,73.184,-0.543,1.965,-25.820,-25.774,-27.956
235.358,68.914,-1.227,1.652,-25.034,-24.975,-27.030
235.370,60.868,-2.057,1.301,-24.405,-24.328,-26.170
235.382,43.872,-2.689,0.931,-24.214,-24.141,-25.484
235.394,27.269,-2.260,0.616,-24.229,-24.169,-24.999
235.406,9.581,-2.413,0.232,-24.423,-24.361,-24.705
235.418,-11.350,-1.678,-0.032,-24.974,-24.926,-24.658
235.429,-32.772,-0.924,-0.211,-25.828,-25.795,-24.866
235.441,-50.721,0.449,-0.211,-26.799,-26.797,-25.304
235.453,-65.044,2.035,-0.014,-27.800,-27.833,-25.907
235.465,-77.591,1.828,0.301,-28.986,-29.000,-26.685
235.477,-84.583,2.446,0.633,-30.037,-30.064,-27.551
235.489,-87.387,1.736,0.891,-31.041,-31.074,-28.473
235.500,-85.281,0.660,0.984,-31.881,-31.909,-29.394
235.512,-80.140,-0.688,0.858,-32.637,-32.627,-30.273
235.524,-69.488,-0.753,0.667,-33.097,-33.089,-31.049
235.536,-52.932,-0.974,0.508,-33.239,-33.225,-31.664
235.548,-33.290,-1.661,0.378,-33.055,-33.027,-32.053
235.560,-12.030,-2.302,0.192,-32.571,-32.523,-32.193
235.572,9.230,-1.696,-0.000,-31.822,-31.781,-32.082
235.583,30.671,-1.407,-0.199,-30.826,-30.793,-31.719
235.595,51.491,-0.494,-0.245,-29.610,-29.591,-31.112
235.607,68.107,0.072,-0.145,-28.286,-28.270,-30.280
235.619,83.173,-0.266,-0.062,-26.807,-26.798,-29.256
235.631,92.011,-0.475,-0.122,-25.391,-25.376,-28.101
235.643,94.818,0.191,-0.117,-24.107,-24.111,-26.904
235.654,93.987,1.328,0.027,-22.915,-22.930,-25.686
235.666,87.676,1.568,0.278,-21.933,-21.942,-24.507
235.678,75.912,0.199,0.377,-21.249,-21.237,-23.451
235.690,60.416,-0.408,0.225,-20.812,-20.787,-22.561
235.702,43.559,-1.351,0.040,-20.686,-20.630,-21.892
235.714,23.918,-1.047,-0.139,-20.807,-20.752,-21.436
235.726,6.429,-0.048,-0.218,-21.059,-21.041,-21.200
235.737,-6.824,1.156,-0.116,-21.399,-21.406,-21.148
235.749,-15.117,1.165,0.059,-21.763,-21.753,-21.219
235.761,-13.845,0.979,0.219,-21.859,-21.833,-21.320
235.773,-5.901,0.552,0.299,-21.663,-21.639,-21.355
235.785,6.819,-0.753,0.217,-21.208,-21.141,-21.255
235.797,28.178,-1.548,0.009,-20.288,-20.209,-20.957
235.809,52.638,-2.556,-0.306,-19.056,-18.959,-20.400
235.821,79.529,-2.792,-0.662,-17.377,-17.277,-19.525
235.833,107.748,-3.493,-0.974,-15.344,-15.233,-18.323
235.844,133.660,-4.160,-1.316,-13.103,-12.979,-16.822
235.856,152.314,-4.391,-1.731,-10.752,-10.644,-15.042
235.868,165.754,-4.199,-2.069,-8.388,-8.295,-13.091
235.880,172.363,-3.700,-2.334,-6.110,-6.043,-11.032
235.892,171.123,-4.446,-2.547,-4.063,-3.980,-8.960
235.904,160.731,-5.084,-2.751,-2.384,-2.298,-6.965
235.916,144.334,-5.328,-3.091,-1.046,-0.955,-5.157
235.928,123.737,-6.428,-3.479,-0.137,-0.015,-3.590
235.939,100.978,-6.820,-3.952,0.464,0.591,-2.366
235.949,77.887,-7.434,-4.332,0.745,0.878,-1.466
235.960,57.809,-8.704,-4.759,0.847,1.007,-0.797
235.970,38.589,-7.304,-5.064,0.815,0.961,-0.325
235.981,25.298,-6.506,-5.245,0.743,0.869,-0.030
235.991,18.646,-6.541,-5.384,0.769,0.891,0.172
236.002,12.581,-6.778,-5.525,0.761,0.879,0.307
236.012,10.764,-5.470,-5.555,0.839,0.919,0.407
236.023,10.440,-4.290,-5.468,0.959,1.007,0.513
236.035,11.274,-3.339,-5.243,1.110,1.137,0.627
236.047,11.444,-3.465,-4.974,1.246,1.273,0.756
236.059,14.062,-3.805,-4.792,1.470,1.499,0.903
236.071,17.121,-3.917,-4.687,1.733,1.766,1.079
236.082,19.218,-4.148,-4.660,2.026,2.052,1.289
236.094,19.498,-3.955,-4.650,2.263,2.272,1.504
236.106,21.263,-4.279,-4.633,2.515,2.525,1.722
236.118,22.383,-4.379,-4.610,2.764,2.778,1.960
236.130,22.342,-3.995,-4.635,3.040,3.047,2.217
236.142,23.138,-4.571,-4.677,3.302,3.323,2.469
236.154,24.726,-4.951,-4.771,3.581,3.623,2.730
236.166,25.974,-4.985,-4.872,3.923,3.961,3.016
236.177,29.622,-5.534,-4.905,4.319,4.364,3.322
236.189,32.150,-6.807,-5.004,4.726,4.771,3.658
236.201,36.090,-7.917,-5.295,5.239,5.299,4.041
236.213,42.131,-8.091,-5.635,5.886,5.943,4.481
236.225,49.662,-7.792,-5.871,6.591,6.646,4.983
236.236,57.809,-7.045,-5.989,7.418,7.463,5.575
236.248,68.603,-6.338,-5.979,8.406,8.440,6.273
236.260,78.184,-6.074,-5.906,9.508,9.534,7.101
236.272,84.064,-7.094,-5.885,10.596,10.617,8.020
236.283,89.086,-8.514,-6.046,11.737,11.757,8.997
236.295,93.512,-8.502,-6.274,12.929,12.941,10.033
236.307,97.302,-9.650,-6.661,14.103,14.139,11.106
236.319,97.861,-10.250,-7.126,15.187,15.241,12.176
236.330,94.892,-10.085,-7.560,16.145,16.206,13.229
236.342,89.192,-9.050,-7.850,17.003,17.032,14.236
236.354,81.756,-8.423,-7.982,17.714,17.730,15.177
