R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.000300,50,250,1,250,1,50,500,0,0
sysTime,GPT1X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
144.164,-40.047,-0.373,-2.173,-4.454,-4.197,-3.898
144.174,-24.559,0.067,-1.942,-4.351,-4.119,-4.215
144.185,-10.887,0.072,-1.732,-4.148,-3.921,-4.375
144.195,4.884,0.527,-1.503,-3.743,-3.521,-4.379
144.206,21.997,0.118,-1.299,-3.091,-2.861,-4.198
144.217,37.079,-2.183,-1.321,-2.347,-2.074,-3.842
144.228,50.282,-3.201,-1.426,-1.406,-1.119,-3.303
144.240,62.076,-4.029,-1.692,-0.432,-0.131,-2.657
144.251,68.278,-4.500,-2.025,0.467,0.782,-1.921
144.262,71.690,-4.562,-2.378,1.342,1.665,-1.136
144.273,71.305,-4.546,-2.708,2.121,2.434,-0.344
144.285,68.528,-3.823,-2.948,2.860,3.134,0.449
144.296,62.247,-3.284,-3.034,3.419,3.679,1.187
144.307,53.053,-3.593,-3.068,3.761,4.026,1.802
144.319,40.887,-3.733,-3.142,3.969,4.234,2.311
144.329,28.604,-3.154,-3.173,4.022,4.275,2.655
144.339,13.797,-2.801,-3.119,3.849,4.092,2.855
144.350,-1.420,-2.282,-3.028,3.533,3.756,2.894
144.360,-17.416,-1.136,-2.855,3.021,3.211,2.767
144.370,-33.069,-0.249,-2.621,2.369,2.526,2.487
144.381,-49.800,0.415,-2.358,1.521,1.643,2.037
144.391,-58.283,-0.758,-2.138,0.720,0.864,1.472
144.403,-64.390,0.079,-1.967,-0.132,0.012,0.734
144.415,-67.447,0.878,-1.613,-0.965,-0.837,-0.049
144.427,-58.247,1.347,-1.185,-1.479,-1.370,-0.787
144.439,-53.896,1.148,-0.878,-2.001,-1.886,-1.435
144.450,-42.998,0.554,-0.602,-2.350,-2.215,-2.002
144.462,-34.290,0.008,-0.530,-2.596,-2.455,-2.446
144.474,-25.669,-0.039,-0.435,-2.747,-2.604,-2.796
144.486,-14.911,-0.075,-0.354,-2.731,-2.587,-3.023
144.498,-7.392,0.263,-0.307,-2.645,-2.504,-3.133
144.510,-1.391,0.827,-0.162,-2.527,-2.393,-3.164
144.522,5.265,0.880,-0.005,-2.342,-2.210,-3.126
144.533,12.195,0.689,0.116,-2.053,-1.915,-3.003
144.545,20.389,0.714,0.207,-1.615,-1.476,-2.777
144.556,24.970,0.778,0.267,-1.252,-1.110,-2.529
144.566,30.163,0.489,0.302,-0.827,-0.680,-2.237
144.576,35.101,0.451,0.310,-0.333,-0.182,-1.885
144.586,38.488,0.482,0.314,0.123,0.268,-1.500
144.597,39.697,0.222,0.303,0.559,0.698,-1.095
144.607,40.561,0.087,0.267,0.974,1.114,-0.688
144.617,43.878,-0.471,0.198,1.463,1.621,-0.258
144.627,43.220,-0.406,0.117,1.890,2.054,0.187
144.637,40.544,-1.439,-0.008,2.201,2.382,0.604
144.647,39.250,-1.865,-0.167,2.540,2.727,1.000
144.658,33.262,-2.031,-0.357,2.760,2.952,1.368
144.668,27.322,-1.080,-0.450,2.906,3.075,1.660
144.678,18.997,2.109,-0.286,3.000,3.093,1.894
144.688,9.999,3.431,0.077,2.947,3.004,2.040
144.699,2.821,2.081,0.305,2.802,2.888,2.105
144.709,-7.340,-1.121,0.233,2.498,2.629,2.075
144.720,-16.337,-1.788,0.065,2.118,2.271,1.938
144.730,-27.175,-1.570,-0.085,1.584,1.730,1.685
144.741,-38.472,-0.697,-0.156,0.959,1.072,1.327
144.751,-47.600,0.136,-0.156,0.250,0.341,0.859
144.761,-55.940,0.260,-0.134,-0.479,-0.415,0.312
144.772,-62.016,0.196,-0.112,-1.251,-1.191,-0.301
144.782,-63.848,0.020,-0.098,-1.950,-1.887,-0.956
144.793,-60.449,-1.478,-0.193,-2.506,-2.418,-1.597
144.803,-55.759,-2.656,-0.410,-3.009,-2.897,-2.208
144.814,-50.080,-1.166,-0.547,-3.376,-3.303,-2.760
144.824,-44.858,-0.638,-0.581,-3.703,-3.650,-3.243
144.835,-37.848,-0.547,-0.593,-3.941,-3.890,-3.661
144.845,-23.487,-1.052,-0.592,-3.888,-3.827,-3.964
144.855,-8.500,-0.214,-0.583,-3.617,-3.575,-4.104
144.866,2.365,0.798,-0.453,-3.303,-3.295,-4.109
144.876,15.454,0.225,-0.376,-2.868,-2.850,-3.996
144.886,30.915,-0.043,-0.303,-2.225,-2.202,-3.736
144.897,42.465,-0.441,-0.274,-1.528,-1.485,-3.328
144.907,53.069,0.480,-0.210,-0.749,-0.718,-2.809
144.918,60.131,1.007,-0.109,0.060,0.074,-2.191
144.928,65.549,0.028,-0.071,0.841,0.874,-1.518
144.939,68.450,-1.222,-0.127,1.630,1.678,-0.804
144.949,69.472,-1.766,-0.236,2.383,2.436,-0.080
144.960,68.056,-1.927,-0.363,3.074,3.119,0.635
144.970,61.373,-1.729,-0.479,3.596,3.631,1.309
144.981,55.111,-1.674,-0.583,4.064,4.083,1.914
144.991,43.661,-1.206,-0.644,4.305,4.291,2.417
145.001,33.352,-1.762,-0.710,4.415,4.404,2.801
145.012,20.734,-2.406,-0.847,4.365,4.352,3.066
145.022,6.081,-1.674,-0.942,4.120,4.085,3.180
145.033,-9.902,-1.193,-0.980,3.669,3.623,3.135
145.043,-27.065,-0.380,-0.947,3.059,2.985,2.924
145.054,-40.773,0.548,-0.802,2.372,2.263,2.553
145.064,-54.468,0.498,-0.651,1.504,1.403,2.043
145.074,-64.495,1.808,-0.421,0.615,0.489,1.406
145.085,-73.409,3.529,-0.057,-0.309,-0.468,0.689
145.095,-77.577,3.552,0.328,-1.244,-1.407,-0.107
145.106,-76.924,2.880,0.633,-2.047,-2.205,-0.908
145.116,-72.510,2.110,0.841,-2.741,-2.885,-1.675
145.126,-67.913,2.190,0.989,-3.345,-3.482,-2.380
145.137,-59.970,2.624,1.161,-3.788,-3.928,-3.024
145.147,-47.214,1.901,1.291,-4.017,-4.133,-3.548
145.159,-30.395,-0.276,1.200,-4.084,-4.148,-3.979
145.169,-20.122,-0.851,0.988,-4.056,-4.112,-4.214
145.179,-5.054,-0.425,0.823,-3.793,-3.858,-4.327
145.189,7.898,-0.043,0.719,-3.427,-3.494,-4.287
145.200,22.340,0.057,0.677,-2.893,-2.953,-4.108
145.210,35.587,0.273,0.586,-2.229,-2.292,-3.787
145.220,51.436,0.940,0.630,-1.332,-1.413,-3.311
145.230,61.186,0.962,0.653,-0.517,-0.605,-2.724
145.240,69.178,0.964,0.756,0.353,0.259,-2.048
145.250,74.716,1.322,0.816,1.241,1.126,-1.297
145.261,77.013,0.533,0.874,2.063,1.961,-0.516
145.271,75.763,0.786,0.858,2.814,2.697,0.263
145.281,72.781,1.143,0.910,3.483,3.361,1.014
145.291,64.693,0.549,0.882,3.961,3.862,1.713
145.303,49.956,1.258,0.891,4.278,4.167,2.389
145.315,37.907,0.723,0.951,4.469,4.389,2.899
145.325,24.398,1.485,0.999,4.419,4.328,3.202
145.336,8.796,1.861,1.091,4.142,4.045,3.352
145.346,-7.558,2.875,1.247,3.730,3.608,3.347
145.357,-24.941,4.416,1.514,3.104,2.964,3.163
145.367,-41.404,5.939,1.962,2.303,2.145,2.803
145.378,-56.683,5.800,2.378,1.365,1.233,2.287
145.388,-65.793,3.504,2.571,0.456,0.366,1.648
145.399,-72.057,0.713,2.476,-0.501,-0.529,0.917
145.409,-75.992,-0.217,2.248,-1.410,-1.397,0.143
145.420,-76.222,1.777,2.155,-2.198,-2.211,-0.652
145.430,-72.253,2.847,2.208,-2.816,-2.868,-1.412
145.441,-64.784,1.949,2.210,-3.342,-3.376,-2.107
145.451,-58.031,2.399,2.221,-3.788,-3.825,-2.730
145.461,-44.871,1.915,2.227,-3.966,-3.989,-3.245
145.472,-32.657,4.237,2.338,-3.977,-4.050,-3.624
145.483,-19.200,5.736,2.712,-3.823,-3.931,-3.861
145.493,-7.644,6.490,3.108,-3.615,-3.725,-3.959
145.503,7.452,6.734,3.526,-3.203,-3.311,-3.920
145.514,23.270,4.537,3.725,-2.608,-2.675,-3.710
145.524,34.920,4.490,3.836,-1.965,-2.040,-3.373
145.535,49.065,4.011,3.892,-1.153,-1.208,-2.902
145.545,59.548,4.165,3.924,-0.289,-0.345,-2.302
145.556,65.845,2.159,3.854,0.515,0.489,-1.627
145.566,73.729,1.718,3.672,1.481,1.465,-0.868
145.577,74.312,2.875,3.588,2.295,2.267,-0.076
145.587,71.122,6.139,3.768,3.020,2.941,0.698
145.598,66.522,5.829,3.993,3.616,3.573,1.443
145.608,61.014,3.119,3.973,4.067,4.083,2.107
145.619,51.573,2.440,3.822,4.375,4.419,2.693
145.629,37.866,2.376,3.672,4.474,4.513,3.155
145.640,24.372,0.439,3.401,4.415,4.487,3.468
145.650,12.714,-0.487,3.040,4.263,4.352,3.643
145.661,-2.574,0.644,2.782,3.925,3.996,3.683
145.671,-19.100,3.196,2.752,3.366,3.407,3.547
145.682,-33.071,4.204,2.875,2.734,2.761,3.268
145.692,-45.625,3.118,2.928,1.993,2.036,2.853
145.702,-56.827,3.482,2.980,1.185,1.233,2.323
145.713,-66.685,3.408,3.036,0.242,0.301,1.661
145.723,-71.975,3.943,3.106,-0.592,-0.544,0.945
145.734,-75.399,5.154,3.271,-1.462,-1.435,0.173
145.744,-77.556,4.466,3.399,-2.307,-2.273,-0.613
145.755,-74.243,2.190,3.332,-3.042,-2.967,-1.394
145.767,-68.921,1.012,3.098,-3.783,-3.691,-2.244
145.779,-57.265,1.095,2.875,-4.286,-4.179,-3.000
145.789,-47.203,1.940,2.731,-4.563,-4.449,-3.528
145.800,-34.649,2.598,2.677,-4.620,-4.527,-3.926
145.811,-22.118,0.580,2.517,-4.623,-4.497,-4.205
145.821,-10.351,0.850,2.295,-4.434,-4.314,-4.341
145.831,8.424,1.335,2.167,-3.905,-3.791,-4.312
145.842,25.794,0.975,2.029,-3.262,-3.130,-4.103
145.852,37.811,1.653,1.952,-2.589,-2.476,-3.753
145.862,51.324,0.479,1.830,-1.727,-1.607,-3.256
145.872,63.373,0.688,1.668,-0.787,-0.682,-2.643
145.884,73.431,0.660,1.496,0.294,0.398,-1.800
145.896,79.490,0.122,1.288,1.324,1.440,-0.890
145.908,80.282,1.257,1.262,2.327,2.422,0.069
145.920,78.323,1.488,1.273,3.218,3.313,1.012
145.932,72.485,1.583,1.253,3.990,4.067,1.911
145.944,63.205,1.466,1.361,4.535,4.627,2.708
145.956,49.344,2.617,1.508,4.898,4.953,3.383
145.968,33.654,3.022,1.583,5.041,5.079,3.869
145.980,14.825,1.438,1.550,4.826,4.919,4.147
145.991,-4.295,1.431,1.452,4.417,4.512,4.192
146.003,-22.286,2.154,1.415,3.851,3.926,4.023
146.015,-40.609,1.537,1.327,3.064,3.132,3.638
146.027,-53.088,1.494,1.220,2.205,2.260,3.062
146.039,-60.589,1.422,1.126,1.348,1.401,2.373
146.051,-66.127,-0.628,0.889,0.439,0.524,1.612
146.063,-73.085,-0.516,0.583,-0.526,-0.445,0.785
146.075,-75.860,-1.389,0.266,-1.449,-1.361,-0.093
146.087,-78.876,-1.166,-0.053,-2.347,-2.309,-1.012
146.099,-78.812,-1.388,-0.327,-3.246,-3.251,-1.959
146.111,-73.242,-1.858,-0.572,-4.051,-4.059,-2.881
146.123,-62.054,-1.919,-0.736,-4.569,-4.582,-3.674
146.133,-48.353,-0.577,-0.773,-4.792,-4.832,-4.233
146.143,-35.016,0.828,-0.629,-4.819,-4.899,-4.634
146.153,-20.044,0.738,-0.514,-4.717,-4.797,-4.894
146.164,-2.992,-1.433,-0.499,-4.398,-4.457,-4.988
146.176,21.349,-2.083,-0.660,-3.632,-3.685,-4.830
146.187,40.866,-3.164,-1.001,-2.809,-2.854,-4.455
146.197,57.148,-2.608,-1.235,-1.867,-1.915,-3.935
146.207,71.297,-3.780,-1.457,-0.891,-0.881,-3.265
146.217,79.689,-4.500,-1.762,0.049,0.096,-2.494
146.228,90.307,-2.929,-1.933,1.225,1.247,-1.601
146.238,93.992,-1.604,-1.944,2.319,2.328,-0.629
146.249,91.832,-1.331,-1.895,3.228,3.242,0.339
146.259,87.555,-1.923,-1.878,4.013,4.032,1.262
146.270,79.000,-2.255,-1.908,4.603,4.629,2.109
146.280,66.164,-3.127,-1.981,4.980,5.016,2.839
146.290,52.527,-2.970,-2.056,5.224,5.256,3.434
146.301,34.586,-0.327,-1.951,5.237,5.211,3.867
146.312,16.359,1.121,-1.603,5.032,4.991,4.118
146.322,-2.540,1.305,-1.248,4.579,4.538,4.168
146.332,-19.531,1.309,-0.938,4.005,3.964,4.035
146.343,-39.556,1.812,-0.639,3.141,3.087,3.699
146.353,-55.894,3.289,-0.255,2.196,2.133,3.184
146.364,-66.596,2.754,0.128,1.219,1.170,2.524
146.374,-70.986,1.690,0.383,0.357,0.341,1.805
146.384,-70.681,2.140,0.603,-0.362,-0.377,1.075
146.395,-64.387,1.714,0.768,-0.902,-0.900,0.383
146.405,-57.717,1.587,0.931,-1.385,-1.379,-0.243
146.416,-47.872,1.496,1.022,-1.679,-1.681,-0.793
146.426,-37.393,1.304,1.066,-1.815,-1.820,-1.216
146.437,-29.591,1.205,1.066,-1.927,-1.938,-1.546
146.447,-21.885,1.153,1.036,-1.964,-1.971,-1.792
146.457,-13.458,0.966,1.041,-1.899,-1.909,-1.953
146.467,-6.093,1.181,1.030,-1.796,-1.811,-2.039
146.478,2.481,0.894,1.012,-1.554,-1.568,-2.032
146.488,7.742,1.065,0.993,-1.339,-1.350,-1.960
146.498,11.735,0.926,0.952,-1.093,-1.113,-1.840
146.509,12.894,1.455,0.953,-0.900,-0.927,-1.693
146.519,16.897,0.733,0.932,-0.654,-0.660,-1.525
146.530,19.706,-0.719,0.800,-0.393,-0.367,-1.320
146.540,21.544,-0.945,0.615,-0.133,-0.105,-1.104
146.551,21.902,0.159,0.506,0.118,0.138,-0.867
146.561,19.319,0.928,0.492,0.243,0.254,-0.656
146.572,17.710,0.962,0.498,0.371,0.401,-0.457
146.582,19.106,-0.067,0.446,0.593,0.638,-0.261
146.593,20.571,-0.854,0.323,0.856,0.911,-0.047
146.603,19.266,-0.816,0.200,1.040,1.091,0.157
146.613,19.114,-1.068,0.082,1.247,1.297,0.358
146.624,15.808,-1.230,-0.048,1.339,1.392,0.534
146.636,11.929,-1.206,-0.241,1.408,1.468,0.696
146.648,5.277,-0.854,-0.470,1.334,1.395,0.791
146.658,2.465,-1.516,-0.621,1.268,1.343,0.820
146.668,-0.299,-2.907,-0.873,1.151,1.257,0.817
146.679,-5.627,-3.813,-1.198,0.925,1.045,0.764
146.689,-7.776,-4.812,-1.572,0.769,0.892,0.676
146.700,-8.694,-4.788,-1.947,0.669,0.777,0.578
146.710,-9.965,-4.907,-2.281,0.568,0.660,0.472
146.720,-12.484,-4.269,-2.549,0.400,0.464,0.336
146.731,-16.184,-1.722,-2.592,0.153,0.191,0.169
146.741,-16.944,-0.370,-2.438,-0.061,-0.050,-0.019
146.752,-18.206,-1.850,-2.343,-0.317,-0.274,-0.206
146.762,-19.992,-0.934,-2.275,-0.551,-0.530,-0.410
146.773,-22.570,-0.530,-2.092,-0.844,-0.833,-0.633
146.783,-22.626,-1.673,-1.992,-1.110,-1.081,-0.873
146.793,-23.349,-0.950,-1.885,-1.349,-1.346,-1.111
146.804,-23.987,-2.548,-1.884,-1.633,-1.610,-1.363
146.814,-24.552,-1.855,-1.935,-1.879,-1.870,-1.615
146.825,-24.347,-2.174,-1.970,-2.113,-2.114,-1.869
146.835,-20.130,-1.957,-2.003,-2.200,-2.195,-2.087
146.846,-14.634,-2.090,-2.006,-2.215,-2.199,-2.259
146.856,-7.314,-1.300,-1.966,-2.149,-2.133,-2.372
146.867,1.876,-0.214,-1.813,-1.917,-1.920,-2.390
146.877,10.155,-0.942,-1.666,-1.592,-1.586,-2.302
146.887,24.187,-1.056,-1.558,-1.051,-1.056,-2.117
146.898,34.466,1.193,-1.302,-0.417,-0.479,-1.794
146.908,42.718,3.576,-0.846,0.260,0.140,-1.371
146.919,49.213,4.492,-0.319,0.935,0.799,-0.869
146.929,53.631,3.636,0.114,1.599,1.483,-0.305
146.940,55.102,1.607,0.323,2.173,2.091,0.273
146.950,53.921,-0.669,0.280,2.655,2.621,0.840
146.961,52.190,-2.681,0.033,3.124,3.117,1.389
146.971,47.701,-3.201,-0.261,3.519,3.517,1.907
146.982,39.237,-3.080,-0.530,3.728,3.723,2.341
146.992,27.006,-1.841,-0.701,3.750,3.709,2.664
147.003,13.109,-0.902,-0.767,3.582,3.527,2.853
147.013,-0.926,-1.806,-0.871,3.224,3.189,2.889
147.023,-15.877,-3.544,-1.123,2.714,2.692,2.774
147.034,-29.170,-3.859,-1.421,2.098,2.075,2.509
147.044,-44.021,-3.922,-1.707,1.304,1.280,2.098
147.055,-51.823,-5.401,-2.071,0.525,0.520,1.557
147.065,-55.205,-6.646,-2.551,-0.128,-0.115,0.983
147.076,-60.133,-2.967,-2.739,-0.805,-0.863,0.365
147.086,-67.023,0.054,-2.490,-1.644,-1.736,-0.312
147.097,-70.463,1.329,-2.085,-2.429,-2.535,-1.023
147.107,-67.352,0.693,-1.742,-3.084,-3.162,-1.733
147.117,-61.156,0.811,-1.446,-3.589,-3.651,-2.387
147.128,-51.438,1.188,-1.157,-3.881,-3.948,-2.949
147.138,-37.592,1.187,-0.887,-3.945,-4.012,-3.383
147.149,-20.855,0.715,-0.666,-3.792,-3.849,-3.659
147.159,-1.346,0.854,-0.479,-3.350,-3.425,-3.743
147.170,16.875,1.201,-0.300,-2.745,-2.832,-3.627
147.180,30.979,0.409,-0.192,-2.108,-2.190,-3.352
147.191,42.293,0.596,-0.125,-1.400,-1.492,-2.941
147.201,50.199,1.158,-0.014,-0.671,-0.779,-2.436
147.211,61.170,0.259,0.046,0.189,0.096,-1.835
147.222,70.196,-0.916,-0.023,1.091,1.036,-1.135
147.232,73.115,-1.752,-0.167,1.902,1.866,-0.385
147.243,73.534,-0.294,-0.271,2.710,2.640,0.377
147.253,73.702,1.937,-0.098,3.495,3.391,1.143
147.263,70.090,1.880,0.080,4.141,4.047,1.897
147.274,60.858,2.231,0.247,4.554,4.458,2.570
147.284,47.517,0.655,0.316,4.718,4.648,3.121
147.295,32.085,-0.607,0.218,4.665,4.634,3.512
147.305,15.684,-1.553,0.047,4.438,4.424,3.739
147.316,3.625,-2.225,-0.203,4.227,4.201,3.816
147.326,-12.465,-2.053,-0.436,3.750,3.716,3.742
147.336,-29.886,-1.876,-0.610,3.065,3.026,3.496
147.346,-43.000,-2.069,-0.784,2.328,2.298,3.101
147.356,-52.119,-1.946,-0.917,1.587,1.548,2.590
147.366,-59.373,-2.348,-1.075,0.834,0.796,2.009
147.377,-65.835,-1.499,-1.160,0.024,-0.037,1.348
147.387,-68.355,-2.507,-1.245,-0.780,-0.822,0.648
147.398,-72.721,-3.641,-1.425,-1.656,-1.687,-0.129
147.409,-74.540,-4.894,-1.727,-2.578,-2.602,-0.985
147.421,-72.739,-5.958,-2.162,-3.386,-3.400,-1.858
147.433,-66.202,-6.291,-2.655,-3.995,-4.010,-2.668
147.444,-56.483,-6.008,-3.057,-4.424,-4.443,-3.379
147.456,-40.920,-5.757,-3.333,-4.558,-4.570,-3.945
147.467,-22.596,-4.647,-3.476,-4.419,-4.427,-4.309
147.479,-0.437,-3.629,-3.498,-3.870,-3.899,-4.421
147.491,24.934,-2.700,-3.447,-2.952,-2.998,-4.252
147.502,49.929,-1.831,-3.284,-1.727,-1.787,-3.778
147.514,74.554,-1.206,-3.075,-0.250,-0.330,-3.027
147.526,93.149,-0.523,-2.862,1.284,1.179,-2.035
147.537,108.344,-0.603,-2.666,2.942,2.840,-0.816
147.549,118.661,0.307,-2.326,4.628,4.501,0.550
147.561,122.210,1.292,-1.954,6.120,5.969,1.927
147.572,116.955,2.177,-1.572,7.351,7.181,3.275
147.583,105.547,2.089,-1.178,8.240,8.078,4.509
147.594,92.160,2.071,-0.761,8.896,8.742,5.585
147.606,73.628,2.667,-0.368,9.271,9.121,6.488
147.617,50.233,2.320,0.029,9.234,9.099,7.141
147.628,25.130,1.598,0.353,8.862,8.743,7.515
147.639,-0.692,1.520,0.550,8.205,8.106,7.612
147.650,-27.923,0.785,0.626,7.259,7.177,7.423
147.662,-56.474,-0.236,0.541,5.864,5.830,6.892
147.673,-77.596,-1.214,0.332,4.447,4.447,6.096
147.685,-95.225,-1.056,0.094,2.893,2.896,5.050
147.696,-106.324,-1.236,-0.076,1.380,1.383,3.854
147.708,-109.315,-1.293,-0.118,0.006,0.012,2.579
147.719,-103.191,-0.821,-0.154,-1.045,-1.054,1.332
147.731,-90.411,-0.081,-0.185,-1.820,-1.843,0.202
147.743,-70.968,0.699,-0.129,-2.171,-2.211,-0.714
147.754,-43.811,0.646,-0.031,-2.046,-2.084,-1.360
147.766,-7.259,0.474,0.048,-1.243,-1.279,-1.615
147.777,30.656,1.006,0.131,0.030,-0.013,-1.437
147.789,73.550,0.847,0.263,1.895,1.857,-0.790
147.800,114.992,0.019,0.267,4.206,4.190,0.344
147.812,152.367,0.157,0.224,6.875,6.857,1.927
147.824,182.416,0.651,0.234,9.694,9.668,3.886
147.835,204.216,0.543,0.228,12.561,12.528,6.130
147.847,219.478,-0.129,0.197,15.432,15.406,8.578
147.858,222.265,-0.589,0.142,18.027,18.015,11.112
147.870,215.132,-1.150,-0.004,20.329,20.323,13.617
147.881,198.197,-1.184,-0.137,22.126,22.123,15.936
147.893,174.213,-1.426,-0.334,23.509,23.514,18.036
147.905,141.204,-0.448,-0.472,24.298,24.284,19.794
147.917,105.055,-0.800,-0.527,24.576,24.568,21.132
147.928,67.480,-1.077,-0.610,24.415,24.411,22.036
147.940,27.359,-1.648,-0.624,23.688,23.689,22.477
147.951,-8.178,-2.738,-0.829,22.676,22.704,22.478
147.962,-39.239,-2.808,-0.979,21.391,21.404,22.094
147.973,-63.584,-2.257,-1.134,20.052,20.047,21.415
147.984,-78.414,-1.313,-1.164,18.772,18.734,20.532
147.996,-86.773,-0.816,-1.118,17.543,17.488,19.526
148.007,-90.294,-1.165,-1.151,16.412,16.367,18.472
148.018,-89.583,-0.654,-1.118,15.369,15.315,17.392
148.029,-81.972,0.122,-0.996,14.562,14.491,16.377
148.040,-71.304,0.048,-0.889,13.958,13.878,15.473
148.052,-60.130,0.872,-0.727,13.519,13.422,14.699
148.063,-46.184,0.867,-0.500,13.256,13.166,14.069
148.074,-33.403,0.396,-0.324,13.129,13.057,13.592
148.085,-25.966,0.605,-0.250,13.006,12.936,13.236
148.096,-22.880,1.281,-0.127,12.810,12.744,12.934
148.108,-24.498,1.107,0.041,12.463,12.401,12.631
148.119,-31.133,0.305,0.084,11.954,11.917,12.292
148.130,-42.414,-0.776,0.007,11.198,11.191,11.845
148.141,-57.729,-1.764,-0.140,10.133,10.145,11.222
148.153,-77.448,-2.587,-0.407,8.780,8.814,10.414
148.164,-96.993,-3.423,-0.682,7.202,7.246,9.380
148.175,-117.951,-3.842,-0.942,5.351,5.396,8.117
148.187,-137.029,-4.257,-1.301,3.310,3.361,6.600
148.198,-153.438,-4.507,-1.629,1.112,1.158,4.862
148.209,-166.159,-3.831,-1.918,-1.036,-1.010,3.022
148.221,-171.527,-2.171,-2.075,-3.106,-3.115,1.080
148.232,-169.613,-1.085,-2.031,-4.939,-4.983,-0.829
148.243,-160.702,-0.636,-1.875,-6.515,-6.565,-2.632
148.254,-143.485,0.198,-1.647,-7.708,-7.784,-4.308
148.264,-119.626,0.331,-1.459,-8.403,-8.475,-5.663
148.275,-92.505,0.965,-1.241,-8.691,-8.780,-6.693
148.285,-60.940,0.770,-1.031,-8.624,-8.724,-7.432
148.295,-28.551,2.057,-0.707,-8.196,-8.319,-7.837
148.305,4.913,1.995,-0.353,-7.444,-7.554,-7.904
148.315,36.920,3.150,0.066,-6.368,-6.497,-7.641
148.326,63.086,2.960,0.451,-5.176,-5.289,-7.085
148.336,83.117,3.761,0.843,-3.850,-3.983,-6.292
148.346,97.675,3.338,1.179,-2.535,-2.648,-5.323
148.356,106.911,3.809,1.481,-1.226,-1.337,-4.228
148.367,104.925,5.257,1.842,-0.158,-0.305,-3.122
148.377,99.895,2.641,2.045,0.702,0.601,-2.067
148.387,95.074,1.610,2.038,1.588,1.490,-1.062
148.397,81.329,0.530,1.890,2.136,2.053,-0.159
148.408,68.626,1.326,1.784,2.577,2.484,0.594
148.418,55.392,2.517,1.807,2.899,2.780,1.221
148.428,38.637,2.499,1.847,2.965,2.842,1.702
148.438,22.905,2.288,1.902,2.826,2.710,2.000
148.448,8.527,3.115,2.015,2.589,2.463,2.145
148.459,-2.984,2.874,2.154,2.328,2.198,2.170
148.469,-14.293,2.264,2.240,1.915,1.794,2.064
148.479,-22.054,2.093,2.235,1.503,1.388,1.865
148.491,-32.380,2.687,2.327,0.900,0.784,1.550
148.502,-40.749,2.650,2.441,0.231,0.115,1.119
148.514,-47.546,2.113,2.521,-0.477,-0.586,0.602
148.526,-55.287,1.590,2.431,-1.312,-1.411,-0.003
148.538,-61.616,1.843,2.299,-2.153,-2.258,-0.682
148.549,-67.712,2.621,2.292,-3.089,-3.201,-1.438
148.561,-76.118,3.454,2.412,-4.191,-4.290,-2.272
148.572,-86.201,4.327,2.637,-5.417,-5.512,-3.205
148.584,-97.112,3.933,2.895,-6.839,-6.884,-4.255
148.596,-107.793,4.235,3.094,-8.391,-8.426,-5.468
148.608,-117.951,3.964,3.196,-10.019,-10.044,-6.787
148.620,-126.654,3.452,3.304,-11.693,-11.720,-8.215
148.632,-137.874,2.795,3.309,-13.558,-13.585,-9.756
148.643,-148.203,2.906,3.235,-15.515,-15.519,-11.416
148.655,-153.155,2.991,3.136,-17.390,-17.384,-13.165
148.667,-155.290,3.699,3.154,-19.245,-19.245,-14.955
148.679,-155.313,4.533,3.267,-21.031,-21.049,-16.744
148.691,-149.533,5.402,3.470,-22.618,-22.656,-18.490
148.703,-138.027,5.624,3.749,-23.864,-23.905,-20.103
148.715,-120.835,5.840,3.981,-24.784,-24.820,-21.561
148.727,-97.070,5.934,4.153,-25.284,-25.325,-22.764
148.739,-66.997,5.034,4.248,-25.274,-25.282,-23.629
148.751,-37.101,4.532,4.281,-24.859,-24.846,-24.110
148.763,-5.815,3.579,4.273,-24.123,-24.074,-24.248
148.775,22.305,3.296,4.226,-23.111,-23.059,-24.040
148.786,47.673,3.250,4.158,-21.815,-21.767,-23.507
148.798,68.558,2.962,4.073,-20.396,-20.329,-22.702
148.810,83.765,2.796,3.944,-18.972,-18.889,-21.705
148.822,91.880,2.232,3.796,-17.646,-17.537,-20.574
148.834,95.682,1.718,3.636,-16.364,-16.232,-19.369
148.846,93.234,0.971,3.392,-15.274,-15.132,-18.187
148.858,83.872,0.797,3.049,-14.419,-14.253,-17.062
148.869,71.757,0.300,2.746,-13.840,-13.664,-16.103
148.881,52.720,0.295,2.552,-13.659,-13.475,-15.333
148.893,33.320,-0.087,2.339,-13.676,-13.509,-14.788
148.905,11.944,-1.094,2.043,-14.007,-13.850,-14.491
148.917,-9.977,-1.191,1.625,-14.620,-14.451,-14.452
148.929,-32.802,-0.537,1.339,-15.493,-15.344,-14.679
148.941,-54.456,-0.642,1.213,-16.683,-16.526,-15.186
148.953,-68.028,-1.175,1.011,-17.797,-17.635,-15.890
148.965,-78.445,-1.520,0.776,-18.921,-18.766,-16.726
