R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,250,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,4096,4096,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
76317,0,-1150976,260768,0,1613323
76327,0,-1150976,260768,0,1613323
76337,0,-1150976,260768,0,1613323
76347,0,-1150976,260768,0,1613323
76357,0,-1150976,260768,0,1613323
76367,0,-1150976,260768,0,1613323
76377,0,-1150976,260768,0,1613323
76387,0,-1150976,260768,0,1613323
76397,0,-1150976,260768,0,1613323
76407,0,-1150976,260768,0,1613323
76417,0,-1150976,260768,0,1613323
76427,0,-1150976,260768,0,1613323
76437,0,-1150976,260768,0,1613323
76447,0,-1150976,260768,0,1613323
76457,0,-1150976,260768,0,1613323
76467,0,-1150976,260768,0,1613323
76477,0,-1150976,260768,0,1613323
76487,0,-1150976,260768,0,1613323
76497,0,-1150976,260768,0,1613323
76507,0,-1150976,260768,0,1613323
76517,0,-1150976,260768,0,1613323
76527,0,-1150976,260768,0,1613323
76537,0,-1150976,260768,0,1613323
76547,0,-1150976,260768,0,1613323
76557,0,-1150976,260768,0,1613323
76567,0,-1150976,260768,0,1613323
76577,0,-1150976,260768,0,1613323
76587,0,-1150976,260768,0,1613323
76597,0,-1150976,260768,0,1613323
76607,0,-1150976,260768,0,1613323
76617,0,-1150976,260768,0,1613323
76627,0,-1150976,260768,0,1613323
76637,0,-1150976,260768,0,1613323
76647,0,-1150976,260768,0,1613323
76657,0,-1150976,260768,0,1613323
76667,0,-1150976,260768,0,1613323
76677,0,-1150976,260768,0,1613323
76687,0,-1150976,260768,0,1613323
76697,0,-1150976,260768,0,1613323
76707,0,-1150976,260768,0,1613323
76717,0,-1150976,260768,0,1613323
76727,0,-1150976,260768,0,1613323
76737,0,-1150976,260768,0,1613323
76747,0,-1150976,260768,0,1613323
76757,0,-1150976,260768,0,1613323
76767,0,-1150976,260768,0,1613323
76777,0,-1150976,260768,0,1613323
76787,0,-1150976,260768,0,1613323
76797,0,-1150976,260768,0,1613323
76807,0,-1150976,260768,0,1613323
76817,0,-1150976,260768,0,1613323
76827,0,-1150976,260768,0,1613323
76837,0,-1150976,260768,0,1613323
76847,0,-1150976,260768,0,1613323
76857,0,-1150976,260768,0,1613323
76867,0,-1150976,260768,0,1613323
76877,0,8192,-1856,0,-4179
76888,0,5120,-1160,0,-340
76898,0,3072,-696,0,-1102
76908,0,4096,-928,0,276
76918,0,7168,-1624,0,-1847
76928,0,2048,-464,0,2805
76938,0,10240,-2320,0,-4156
76948,0,10240,-2320,0,-1303
76958,0,9216,-2088,0,-2812
76968,0,0,0,0,4934
76978,0,3072,-696,0,1490
76988,0,7168,-1624,0,-2047
76998,0,8192,-1856,0,-2817
77008,0,14336,-3248,0,-6599
77018,0,12288,-2784,0,-8340
77028,0,10240,-2320,0,-2829
77038,0,13312,-3016,0,-3233
77048,0,-7168,1624,0,13479
77058,0,25600,-5336,0,-17294
77068,0,-9216,2088,0,11392
77078,0,0,0,0,6895
77088,0,6144,-1392,0,-4520
77098,0,1024,-232,0,5339
77108,0,6144,-1392,0,-5001
77118,0,10240,-2320,0,-1418
77128,0,31744,-7192,0,-25488
77138,0,2048,-464,0,-5346
77148,0,9216,-2088,0,3556
77158,0,-5120,1160,0,12253
77168,0,-2048,464,0,645
77178,0,12288,-2784,0,-15464
77188,0,10240,-2320,0,-14777
77198,0,-5120,1160,0,-1387
77208,0,11264,-2552,0,-17525
77218,0,45056,-10208,0,-39061
77228,0,-53248,12064,0,52606
77238,0,-19456,4408,0,2731
77248,0,-24576,5568,0,12591
77258,0,-48128,10904,0,20652
77268,0,-52224,11832,0,34097
77278,0,-14336,3248,0,-12618
77288,0,-84992,19256,0,52990
77298,0,-20480,9280,0,9276
77308,0,-68608,15544,0,22380
77318,0,-131072,29696,0,72644
77328,0,-99328,22504,0,38451
77338,0,-90112,20416,0,27594
77348,0,-74752,16936,0,4724
77358,0,-112640,25520,0,23243
77368,0,-172032,38976,0,60395
77378,0,-179200,40600,0,57103
77388,0,-204800,46400,0,76615
77398,0,-160768,36424,0,38949
77408,0,-141312,32016,0,32876
77418,0,-158720,35960,0,68978
77428,0,-184320,41760,0,104916
77438,0,-136192,30856,0,73939
77448,0,-155648,35264,0,107124
77458,0,-181248,41064,0,138312
77468,0,-172032,38976,0,126702
77478,0,-107520,24360,0,69103
77488,0,-94208,21344,0,60407
77498,0,-136192,30856,0,91542
77508,0,-172032,38976,0,107227
77518,0,-167936,38048,0,93117
77528,0,-90112,20416,0,20230
77538,0,-69632,15776,0,5545
77548,0,-72704,16472,0,24131
77558,0,-78848,1624,0,-24391
77568,0,-9216,2088,0,-14573
77578,0,-70656,16008,0,49014
77588,0,-55296,12528,0,32075
77598,0,-201728,45704,0,153680
77608,0,-117760,26680,0,52981
77618,0,-74752,16936,0,25101
77628,0,22528,-5104,0,-64442
77638,0,-84992,19256,0,25870
77648,0,-97280,22040,0,36272
77658,0,-185344,41992,0,116148
77668,0,-141312,32016,0,68398
77678,0,-125952,28536,0,44379
77688,0,-112640,25520,0,37524
77698,0,-126976,28768,0,64739
77708,0,-89088,20184,0,57028
77718,0,36864,-8352,0,-28703
77728,0,99328,-22504,0,-52064
77738,0,174080,-39440,0,-100317
77748,0,46080,-10440,0,20193
77758,0,-24576,5568,0,57602
77768,0,-91136,20648,0,110907
77778,0,-17408,3944,0,46755
77788,12288,-97280,24824,2807,106092
77798,15360,-4096,4408,1602,-3793
77808,24576,-91136,26216,2548,63240
77818,49152,-44032,21112,10910,17912
77828,49152,-131072,40832,2784,96262
77838,79872,-138240,49416,7476,118330
77848,79872,10240,15776,1892,-8062
77858,79872,12288,25520,450,69385
77868,162816,-19456,41296,18310,114749
77878,196608,117760,17864,9727,-6511
77888,281600,93184,42688,28434,80355
77898,305152,279552,5800,12145,-79122
77908,387072,76800,70296,35278,208700
77918,398336,328704,15776,13076,-2814
77928,398336,240640,35728,3318,114756
77938,466944,466944,0,14305,-29913
77948,466944,343040,28072,3890,109664
77958,466944,556032,-20184,961,-57733
77968,625664,429056,44544,22422,154429
77978,625664,660480,-7888,6118,-45641
77988,625664,575488,11368,1533,83119
77998,831488,782336,11136,29144,-7317
78008,1012736,805888,46864,56320,104738
78018,1042432,982016,13688,20210,-44795
78028,1105920,1039360,15080,30464,9610
78038,1127424,1035264,20880,13557,70096
78048,1127424,1206272,-17864,3456,-39245
78058,1173504,1142784,6960,12725,79148
78068,1173504,1178624,-1160,3242,46901
78078,1310720,1292288,4176,27351,3928
78088,1324032,1217536,24128,8758,82619
78098,1452032,1268736,41528,34217,113678
78108,1466368,1492992,-6032,12138,-85836
78118,1466368,1457152,2088,3089,13099
78128,1466368,1461248,1160,755,45428
78138,1466368,1458176,1856,167,82376
78148,1466368,1536000,-15776,-3289,14476
78158,1466368,1595392,-29232,-954,-41105
78168,1466368,1429504,8352,-298,108011
78178,1466368,1465344,232,-115,49286
78188,1466368,1386496,18096,-115,110087
78198,1406976,1486848,-18096,-10170,-9965
78208,1406976,1409024,-464,-2839,60448
78219,1406976,1464320,-12992,-771,-1332
78229,594944,1449984,-193720,-363244,-554350
78239,564224,1400832,-174000,-103661,-234913
78249,564224,988160,-96048,-28557,43491
78259,372736,634880,-59392,-45884,108956
78269,372736,450560,-17632,-12665,61284
78279,337920,303104,7888,-11467,41529
78289,308224,72704,53360,-7737,147693
78299,221184,44032,40136,-28458,76470
78309,181248,104448,17400,-16640,15402
78319,76800,148480,-16240,-41726,-70852
78329,18432,146432,-29000,-30419,-78381
78339,6144,30720,-5568,-10582,19866
78349,6144,-141312,33408,-2770,139021
78359,12288,-162816,39672,1060,122037
78369,39936,-165888,46632,6309,108273
78379,55296,-150528,46632,3875,82744
78389,67584,-160768,51736,4753,103663
78399,70656,-105472,39904,1823,61353
78409,70656,-96256,37816,427,59942
78419,70656,-94208,37352,83,76167
78429,147456,-44032,43384,15800,72512
78439,196608,24576,38976,14122,25627
78449,275456,34816,54520,26031,66207
78459,305152,122880,41296,13244,7662
78469,311296,162816,33640,4287,2222
78479,311296,192512,26912,1068,15127
78489,311296,233472,17632,251,1330
78499,324608,273408,11600,1892,-11734
78509,324608,221184,23432,450,42075
78519,324608,222208,23200,91,38698
78529,327680,209920,26680,419,40394
78539,337920,163840,39440,2998,75698
78549,337920,119808,49416,732,105184
78559,342016,146432,44312,0,70667
78569,342016,149504,43616,0,67809
78579,318464,146432,38976,-4586,69665
78589,243712,149504,21344,-28077,46358
78599,205824,221184,-3480,-17396,-7912
78609,205824,201728,928,-4532,27353
78619,141312,183296,-9512,-13817,7587
78629,141312,120832,4640,-3602,50573
78639,98304,66560,7192,-8767,50472
78649,36864,54272,-3944,-25086,-3027
78659,21504,28672,-1624,-10361,-4091
78669,6144,-49152,12528,-10048,29022
78679,6144,-107520,25752,-2808,60857
78689,0,-133120,30160,-2305,66928
78699,0,-142336,32248,-680,75496
78709,0,-106496,24128,-222,37152
78719,0,-109568,24824,-115,41353
78729,0,-92160,20880,-115,22910
78739,0,-129024,29232,-115,54901
78749,0,-175104,39672,-115,90624
78759,0,-193536,43848,-115,103845
78769,0,-145408,32944,-115,50988
78779,0,-168960,38280,-115,72672
78789,0,-239616,54288,-115,145574
78799,0,-254976,57768,-115,161299
78809,0,-245760,55680,-115,156379
78819,0,-168960,38280,-115,94186
78829,0,-74752,16936,-115,10882
78839,0,-81920,18560,-115,18789
78849,0,-125952,28536,-115,57492
78859,0,-168960,38280,-115,92705
78869,0,-234496,53128,-115,151463
78879,0,-222208,50344,-115,141507
78889,-4096,-141312,31088,-1336,66625
78899,-4096,-126976,27840,-390,70346
78909,-4096,-129024,28304,-145,83490
78919,-4096,-113664,24824,-115,70613
78929,-4096,-111616,24360,-115,69013
78939,-4096,-100352,21808,-115,58129
78949,-4096,-104448,22736,-115,59952
78959,-4096,-150528,33176,-115,109195
78969,-4096,-191488,42456,-115,158448
78979,-4096,-200704,44544,-115,169358
78989,-4096,-138240,32016,-115,124006
78999,-34816,-52224,3944,-12177,23331
79009,-34816,-49152,3248,-3190,35843
79019,-130048,-66560,-14384,-20539,11786
79029,-148480,-96256,-11832,-8095,43163
79039,-148480,-128000,-11136,-2137,34598
79049,-276480,-126976,-33872,-27001,-18677
79059,-366592,-157696,-47328,-26612,-48536
79069,-366592,-305152,-13920,-7355,71752
79079,-440320,-420864,-4408,-16182,98561
79089,-497664,-531456,7656,-12246,133741
79099,-561152,-649216,19952,-21470,161283
79109,-601088,-689152,19952,-13283,130287
79119,-626688,-751616,28304,-7271,138115
79129,-626688,-787456,36424,-1923,145250
79139,-714752,-841728,28768,-17556,127512
79149,-714752,-852992,31320,-4876,120761
79159,-832512,-903168,16008,-32723,82990
79169,-887808,-931840,9976,-18494,81255
79179,-940032,-953344,3016,-24369,46180
79189,-940032,-973824,7656,-6333,46374
79199,-940032,-993280,1856,-23163,2645
79209,-985088,-1040384,12528,-6417,27700
79219,-985088,-1113088,29000,-1702,77797
79229,-1053696,-1153024,22504,-21248,66322
79239,-1053696,-1166336,25520,-5883,87068
79249,-1233920,-1173504,-13688,-46639,-2863
79259,-1271808,-1205248,-15080,-19730,25837
79269,-1271808,-1295360,5336,-5143,89012
79279,-1271808,-1425408,34800,-1374,165370
79289,-1498112,-1538048,9048,-41413,126952
79299,-1498112,-1629184,29696,-10720,181242
79309,-1514496,-1676288,36656,-6646,157605
79319,-1482752,-1755136,61712,8239,202765
79329,-1482752,-1757184,62176,2082,170192
79339,-1482752,-1726464,55216,495,168545
79349,-1482752,-1726464,55216,99,148909
79359,-1482752,-1734656,57072,0,167885
79369,-1482752,-1702912,49880,0,142809
79379,-1482752,-1655808,39208,0,104648
79389,-1482752,-1678336,44312,0,132982
79399,-1482752,-1690624,47096,0,195696
79409,-1482752,-1717248,53128,0,168734
79419,-1482752,-1673216,43152,0,124468
79429,-1514496,-1615872,22968,-6997,55473
79439,-1498112,-1660928,36888,5035,125483
79449,-1498112,-1707008,54288,1258,195329
79459,-1498112,-1695744,44776,312,160109
79469,-1498112,-1699840,45704,45,169645
79479,-1498112,-1703936,46632,0,210787
79489,-1498112,-1677312,40600,0,155981
79500,-1482752,-1615872,30160,6027,107969
79510,-1482752,-1602560,27144,1602,99327
79520,-1482752,-1458176,-5568,366,-26719
79530,-1453056,-1483776,6960,4211,29499
79540,-1437696,-1541120,23432,5485,91401
79550,-1393664,-1549312,35264,10444,117745
79560,-1393664,-1603584,47560,2830,171207
79570,-1259520,-1566720,69600,38856,215281
79580,-1246208,-1478656,52664,12550,132426
79590,-1209344,-1411072,45704,11901,110366
79600,-1209344,-1269760,13688,3028,25771
79610,-1209344,-1297408,19952,747,95445
79620,-1174528,-1222656,10904,5035,73888
79630,-1174528,-1280000,23896,1258,156465
79640,-1150976,-1216512,14848,4859,89965
79650,-1106944,-1150976,9976,17433,94919
79660,-1085440,-1061888,-5336,10185,20726
79670,-1085440,-994304,-20648,2754,-27759
79680,-948224,-1062912,25984,27404,118361
79690,-760832,-1008640,58696,53886,171212
79700,-696320,-1017856,72848,27244,207682
79710,-632832,-854016,50112,23643,140879
79720,-626688,-692224,14848,7591,68163
79730,-626688,-506880,-27144,2044,-29926
79740,-606208,-413696,-43616,3181,-39830
79750,-606208,-474112,-29928,839,39776
79760,-606208,-488448,-26680,183,54934
79770,-606208,-614400,1856,0,160480
79780,-319488,-543744,50808,71678,222257
79790,-139264,-408576,61016,104377,188662
79800,-111616,-290816,40600,38208,79219
79810,-111616,-117760,1392,9811,-15551
79820,-4096,-76800,16472,50552,114019
79830,-4096,29696,-7656,13862,50405
79840,-4096,19456,-5336,3532,98004
79850,0,158720,-35960,1670,-5275
79860,0,145408,-32944,396,18907
79870,0,105472,-23896,68,48343
79880,0,78848,-17864,0,61366
79890,0,-48128,10904,0,162095
79900,0,3072,-4640,0,80108
79910,0,29696,-6728,0,66905
79920,0,111616,-25288,0,-9466
79930,0,168960,-38280,0,-50358
79940,0,-7168,1624,0,126881
79950,0,23552,-8120,0,83956
79960,0,-15360,3480,0,133401
79970,0,150528,-34104,0,-27169
79980,0,139264,-31552,0,-16912
