R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,30,0,0,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
8135,0,0,0,0,0
8145,0,0,0,0,0
8155,0,0,0,0,0
8165,0,0,0,0,0
8175,0,0,0,0,0
8185,0,0,0,0,0
8195,0,0,0,0,0
8205,0,0,0,0,0
8215,0,0,0,0,0
8225,0,0,0,0,0
8235,0,0,0,0,0
8245,0,0,0,0,0
8255,0,0,0,0,0
8265,0,0,0,0,0
8275,0,0,0,0,0
8285,0,0,0,0,0
8295,0,0,0,0,0
8305,0,0,0,0,0
8315,0,0,0,0,0
8325,0,0,0,0,0
8335,0,0,0,0,0
8345,0,0,0,0,0
8355,0,0,0,0,0
8365,0,0,0,0,0
8375,0,0,0,0,0
8385,0,0,0,0,0
8395,0,0,0,0,0
8405,0,0,0,0,0
8415,0,0,0,0,0
8425,0,0,0,0,0
8435,0,0,0,0,0
8445,0,0,0,0,0
8455,0,0,0,0,0
8465,0,0,0,0,0
8475,0,0,0,0,0
8485,0,0,0,0,0
8495,0,0,0,0,0
8505,0,0,0,0,0
8515,0,0,0,0,0
8525,0,0,0,0,0
8535,0,0,0,0,0
8545,0,0,0,0,0
8555,0,0,0,0,0
8565,0,0,0,0,0
8575,0,0,0,0,0
8585,0,0,0,0,0
8595,0,0,0,0,0
8605,0,0,0,0,0
8615,0,0,0,0,0
8625,0,0,0,0,0
8635,0,0,0,0,0
8645,0,0,0,0,0
8655,0,0,0,0,0
8665,0,0,0,0,0
8675,0,8192,-1856,0,-3628
8685,0,8192,-1856,0,-2268
8695,0,10240,-2320,0,-3437
8705,0,11264,-2552,0,3853
8715,0,6144,-1392,0,-656
8725,0,6144,-1392,0,-2085
8735,0,7168,-1624,0,-2311
8745,0,5120,-1160,0,-1079
8755,0,1024,-232,0,2043
8765,0,8192,-1856,0,-3830
8775,0,10240,-2320,0,-5656
8785,0,12288,-2784,0,-6619
8795,0,10240,-2320,0,-4761
8805,0,9216,-2088,0,-2547
8815,0,0,0,0,1126
8825,0,13312,-3016,0,-8022
8835,0,-3072,696,0,4883
8845,0,14336,-3248,0,-6447
8855,0,-8192,1856,0,8378
8865,0,15360,-3480,0,-11054
8875,0,22528,-5104,0,-18245
8885,0,11264,-2552,0,-4654
8895,0,4096,-928,0,-3216
8905,0,-9216,2088,0,10872
8915,0,29696,-6728,0,-22123
8925,0,28672,-6496,0,-18937
8935,0,3072,-696,0,5097
8945,0,24576,-5568,0,-20357
8955,0,13312,-2088,0,6562
8965,0,0,0,0,7022
8975,0,6144,-1392,0,-3546
8985,0,-1024,232,0,-956
8995,0,2048,-464,0,-105
9005,0,17408,-3944,0,8863
9015,0,2048,-464,0,8960
9025,0,-10240,2320,0,18042
9035,0,-18432,4176,0,18788
9045,0,-3072,696,0,-1743
