R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,150,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,4096,4096,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
43256,0,9216,-2088,0,4836
43266,0,9216,-2088,0,4836
43276,0,9216,-2088,0,4836
43286,0,9216,-2088,0,4836
43296,0,9216,-2088,0,4836
43306,0,9216,-2088,0,4836
43316,0,9216,-2088,0,4836
43326,0,9216,-2088,0,4836
43336,0,9216,-2088,0,4836
43346,0,9216,-2088,0,4836
43356,0,9216,-2088,0,4836
43366,0,9216,-2088,0,4836
43376,0,9216,-2088,0,4836
43386,0,9216,-2088,0,4836
43396,0,9216,-2088,0,4836
43406,0,9216,-2088,0,4836
43416,0,9216,-2088,0,4836
43426,0,9216,-2088,0,4836
43436,0,9216,-2088,0,4836
43446,0,9216,-2088,0,4836
43456,0,9216,-2088,0,4836
43466,0,9216,-2088,0,4836
43476,0,9216,-2088,0,4836
43486,0,9216,-2088,0,4836
43496,0,9216,-2088,0,4836
43506,0,9216,-2088,0,4836
43516,0,9216,-2088,0,4836
43526,0,9216,-2088,0,4836
43536,0,9216,-2088,0,4836
43546,0,9216,-2088,0,4836
43556,0,9216,-2088,0,4836
43566,0,9216,-2088,0,4836
43576,0,9216,-2088,0,4836
43586,0,9216,-2088,0,4836
43596,0,9216,-2088,0,4836
43606,0,9216,-2088,0,4836
43616,0,9216,-2088,0,4836
43626,0,9216,-2088,0,4836
43636,0,9216,-2088,0,4836
43646,0,9216,-2088,0,4836
43656,0,9216,-2088,0,4836
43666,0,9216,-2088,0,4836
43676,0,9216,-2088,0,4836
43686,0,9216,-2088,0,4836
43696,0,9216,-2088,0,4836
43706,0,9216,-2088,0,4836
43716,0,9216,-2088,0,4836
43726,0,9216,-2088,0,4836
43736,0,8192,-1856,0,-6857
43746,0,5120,-1160,0,-2177
43756,0,3072,-696,0,-16
43766,0,8192,-1856,0,-2677
43776,0,2048,-464,0,1983
43786,0,7168,-1624,0,-2295
43796,0,6144,-1392,0,-824
43806,0,6144,-1392,0,-1745
43816,0,10240,-2320,0,-5798
43826,0,4096,-928,0,191
43836,0,6144,-1392,0,-2675
43846,0,6144,-1392,0,-3921
43856,0,6144,-1392,0,-4079
43866,0,-5120,1160,0,6059
43876,0,23552,-5336,0,-15493
43886,0,3072,-696,0,6318
43896,0,17408,-3944,0,-15478
43906,0,28672,-6496,0,-13636
43916,0,-18432,4176,0,18695
43926,0,28672,-6496,0,-18486
43936,0,-26624,6032,0,27190
43946,0,20480,-4640,0,-17294
43956,0,-18432,4176,0,23141
43966,0,12288,-2784,0,-8627
43976,0,43008,-9744,0,-35256
43986,0,6144,-1392,0,-4305
43996,0,32768,-7424,0,-18597
44006,0,6144,-1392,0,9887
44016,0,7168,-1624,0,4707
44026,0,-11264,2552,0,12445
44036,0,1024,-232,0,-7503
44046,0,-19456,4408,0,11973
44056,0,1024,-232,0,-6525
44066,0,57344,-12992,0,-53732
44076,0,17408,-3944,0,-7406
44086,0,5120,-1160,0,-7396
44096,0,41984,-9512,0,-35401
44106,0,-66560,15080,0,64554
44116,0,1024,-232,0,-8374
44126,0,-54272,12296,0,38883
44136,0,47104,-10672,0,-64709
44146,0,-50176,11368,0,33404
44156,0,-72704,16472,0,40279
44166,0,-57344,12992,0,15503
44176,0,-28672,6496,0,-8951
44186,0,-117760,25984,0,56758
44196,0,-60416,13688,0,833
44206,0,-86016,19488,0,12636
44216,0,-98304,22272,0,19788
44226,0,-71680,16240,0,-9529
44236,0,-53248,12064,0,-15350
44246,0,11264,-2552,0,-59172
44256,0,6144,-1392,0,-48173
44266,0,-2048,464,0,-48411
44276,0,-21504,4872,0,-41980
44286,0,-54272,22272,0,31187
44296,0,-123904,28072,0,29933
44306,0,-273408,61944,0,132928
44316,0,-322560,73080,0,145740
44326,0,-281600,63800,0,83600
44336,0,-273408,61944,0,99659
44346,0,-160768,36424,0,33419
44356,0,-92160,20880,0,12983
44366,0,-58368,13224,0,23721
44376,0,14336,-3248,0,-17468
44386,0,119808,-27144,0,-87492
44397,0,153600,-34800,0,-71094
44407,0,155648,-35264,0,-49835
44417,0,122880,-27840,0,-22923
44427,0,56320,-12760,0,6435
44437,0,-9216,2088,0,20169
44447,0,-63488,14384,0,26683
44457,0,-61440,13920,0,-6528
44467,0,-76800,17400,0,902
44477,0,-75776,17168,0,15546
44487,0,-55296,12528,0,13881
44497,0,-52224,11832,0,16602
44507,0,-57344,12992,0,17547
44517,0,-162816,36888,0,81731
44527,0,-265216,60088,0,111249
44537,0,-343040,77720,0,126566
44547,0,-348160,78880,0,95344
44557,0,-374784,84912,0,116948
44567,0,-249856,56608,0,31070
44577,0,-233472,52896,0,68300
44587,0,-82944,18792,0,-15363
44597,0,-76800,17400,0,35245
44607,3072,50176,-10672,389,-62728
44617,9216,21504,-2784,1148,-39181
44627,12288,-125952,31320,833,77656
44637,12288,-143360,35264,205,71815
44647,30720,-207872,54056,4669,120651
44657,43008,-118784,36656,3277,23269
44667,43008,-171008,48488,878,69588
44677,86016,-95232,41064,6303,16695
44687,86016,-44032,29464,1707,-23388
44697,86016,-39936,28536,416,2077
44707,101376,26624,28072,1011,21054
44717,101376,-91136,43616,256,104536
44727,101376,-142336,55216,45,157123
44737,95232,-128000,50576,-1063,150824
44747,95232,-131072,51272,-303,150070
44757,95232,-71680,37816,-110,90842
44767,95232,-24576,27144,-69,50998
44777,95232,-18432,25752,-69,60955
44787,95232,21504,16704,-69,48865
44797,101376,71680,6728,942,44244
44807,101376,250880,-33872,219,-41701
44817,101376,128000,-6032,41,69426
44827,129024,232448,-23432,2719,-13614
44837,129024,194560,-14848,727,27423
44847,172032,136192,8120,5145,92390
44857,175104,218112,-9744,1565,6926
44867,193536,163840,6728,3355,70100
44877,218112,184320,7656,3689,54814
44887,275456,272384,696,14511,10662
44897,294912,190464,23664,6829,99133
44907,294912,214016,6728,1734,32349
44917,384000,312320,16240,9892,36156
44927,384000,274432,24824,2526,84218
44937,384000,335872,10904,672,46041
44947,462848,416768,10440,6358,17855
44957,462848,392192,16008,1725,52508
44967,636928,396288,54520,20594,118074
44977,1003520,488448,116696,81234,191698
44987,1003520,563200,99760,22320,102411
44997,1350656,658432,156832,43450,202193
45007,1406976,813056,134560,16653,160026
45017,1594368,1137664,103472,32391,66351
45027,1734656,1361920,84448,23570,39626
45037,2057216,1527808,119944,77746,151575
45047,2124800,1584128,122496,30166,199599
45057,2124800,1757184,83288,8267,131972
45067,2242560,1999872,54984,8216,51385
45077,2219008,2189312,6728,-1442,-19961
45087,2219008,2322432,-23432,-426,-38094
45097,2219008,2270208,-11600,-138,90712
45107,2219008,2401280,-41296,-69,1707
45117,1245184,2459648,-275152,-278682,-544270
45127,1127424,2377728,-283272,-94758,-356013
45137,766976,2074624,-296264,-80173,-254812
45147,569344,1604608,-234552,-45553,-35795
45157,569344,1195008,-141752,-11774,72649
45167,387072,800768,-93728,-28908,70613
45177,352256,434176,-18560,-11033,147547
45187,246784,356352,-24824,-24907,-5328
45197,221184,222208,-232,-10048,26993
45207,156672,67584,20184,-19913,80763
45217,147456,90112,12992,-7293,31053
45227,147456,111616,8120,-1905,-25626
45237,144384,80896,14384,-802,-10871
45247,144384,-81920,51272,-248,84436
45257,101376,-94208,44312,-5759,54680
45267,79872,-155648,53360,-3800,85121
45277,21504,-185344,46864,-11637,72507
45287,12288,-162816,36656,-4244,37606
45297,12288,-253952,60320,-1195,136803
45307,12288,-240640,57304,-339,101646
45317,3072,-280576,64264,-1333,123794
45327,0,-145408,32944,-664,304
45337,0,-269312,61016,-206,111436
45347,0,-257024,58232,-78,103073
45357,0,-153600,34800,-69,2671
45367,0,-121856,28072,-69,-10729
45377,0,-79872,18096,-69,-39446
45387,0,-138240,31320,-69,42120
45397,0,-113664,25752,-69,32003
45407,0,-203776,46168,-69,126565
45417,0,-240640,54520,-69,160373
45427,0,-219136,49648,-69,138352
45437,0,-227328,51504,-69,143501
45447,0,-211968,48024,-69,56326
45457,0,-162816,36888,-69,80703
45467,0,-157696,35728,-69,71147
45477,0,-139264,31552,-69,57041
45487,0,-105472,23896,-69,30071
45497,0,-108544,24592,-69,38137
45507,0,-47104,10672,-69,-11428
45517,0,-30720,6960,-69,-12341
45527,0,-23552,5336,-69,-7355
45537,0,-40960,9280,-69,17738
45547,0,-84992,19256,-69,62149
45557,0,-141312,32016,-69,52705
45567,0,-130048,29464,-69,92105
45577,0,-76800,17400,-69,32169
45588,0,-140288,31784,-69,90090
45598,0,-145408,32944,-69,97213
45608,0,-99328,22504,-69,60165
45618,6144,-78848,19256,617,55394
45628,39936,-97280,31088,5154,91547
45638,39936,-124928,38048,1304,108398
45648,39936,-176128,48952,338,147860
45658,39936,-162816,45936,64,128119
45668,39936,-103424,32480,0,73690
45678,43008,-91136,30392,315,77588
45688,43008,-46080,20184,64,72592
45698,43008,-32768,17168,0,47799
45708,24576,9216,3480,-3031,15356
45718,24576,34816,-2320,-852,-1290
45728,12288,45056,-7424,-1978,-5393
45738,9216,62464,-12064,-852,-10960
45748,6144,87040,-18328,-843,-34837
45758,6144,67584,-13920,-261,-11195
45768,0,95232,-21576,-1745,-33109
45778,0,79872,-18096,-509,-12455
45788,-4096,57344,-13920,-737,17307
45798,-4096,-17408,3016,-216,79142
45808,-4096,-74752,16008,-87,123910
45818,0,-56320,12760,485,89930
45828,0,-115712,26216,100,125547
45838,0,-43008,9744,0,47841
45848,0,-40960,9280,0,28578
45858,-4096,-34816,6960,-412,19001
45868,-4096,-8192,928,-133,-9289
45878,0,-38912,8816,480,14660
45888,-4096,-23552,4408,-930,2124
45898,-4096,7168,-2552,-271,-28092
45908,-4096,-25600,4872,-106,7559
45918,-90112,-3072,-19720,-16214,-44153
45928,-111616,11264,-27840,-7869,-62083
45938,-111616,-61440,-11368,-2193,142
45948,-299008,-74752,-50808,-22019,-66983
45958,-299008,-139264,-36192,-6084,-25557
45968,-409600,-231424,-40368,-15267,-20444
45978,-467968,-291840,-39904,-17725,-36016
45988,-585728,-413696,-38976,-24999,-45104
45998,-585728,-535552,-11368,-6469,38675
46008,-1717248,-638976,-244296,-194289,-403800
46018,-1717248,-923648,-179800,-53472,-106313
46028,-4739072,-1256448,-789032,-364074,-969151
46038,-9309184,-2072576,-1639544,-1177524,-2426387
46048,-9309184,-3497984,-1316600,-303672,-926061
46058,-9309184,-5314560,-905032,-78333,-149809
46068,-9309184,-7377920,-437552,-21566,562458
46078,-17213440,-8593408,-1952976,-1270684,-2560394
46088,-17213440,-10168320,-1596160,-327700,-1187723
46098,-17213440,-12254208,-1123576,-90162,-234208
46108,-17213440,-14457856,-624312,-23278,373750
46118,-17213440,-16064512,-260304,-6034,516538
46128,-11125760,-17031168,1337944,869755,2775228
46138,-11125760,-16831488,1292704,224258,1544992
46148,-6644736,-15655936,2041600,581044,3645873
46158,-3542016,-13343744,2220704,393974,1545533
46168,-3542016,-10448896,1564840,101564,292747
46178,-921600,-7838720,1567160,312661,522563
46188,-921600,-5508096,1039128,80598,-33133
46198,-921600,-3714048,632664,20755,-215305
46208,-40960,-2589696,577448,257629,272313
46218,-10240,-1833984,413192,72775,174833
46228,-10240,-1311744,294872,19985,159905
46238,0,-743424,168432,6243,55541
46248,0,-362496,82128,1579,74368
46258,0,79872,-18096,411,-29474
46268,175104,345088,-38512,50180,54840
46278,240640,535552,-66816,25643,40239
46288,240640,593920,-80040,7026,59981
46298,625664,668672,-9744,41011,172843
46308,2582528,788480,406464,390660,949058
46318,2582528,1069056,342896,107432,487305
46328,4840448,1756160,698784,633297,1190562
46338,5441536,2500608,666304,290927,728451
46348,5441536,3576832,422472,74995,171712
46358,6240256,4805632,325032,125628,43836
46368,6240256,5640192,135952,34524,-88036
46378,6240256,6319104,-17864,8876,-117820
46388,7521280,6787072,166344,183375,315150
46398,7521280,7059456,104632,50413,182642
46408,9122816,7371776,396720,224189,656935
46418,9882624,7873536,455184,125811,597068
46428,10695680,8800256,429432,182638,456358
46438,10908672,9867264,235944,73406,57748
46448,10908672,10632192,62640,20169,-60855
46458,10908672,11350016,-99992,5172,-180207
46468,10908672,11716608,-183048,1400,-178374
46478,8762368,11747328,-676280,-250205,-828042
46488,7599104,11123712,-798544,-263146,-731597
46498,7599104,10190848,-587192,-72410,-164772
46508,4209664,9093120,-1106408,-406911,-939958
46518,4209664,7568384,-760960,-111947,-146178
46528,2446336,5911552,-785088,-246904,-209524
46538,1888256,4689920,-634752,-110550,-135848
46548,1888256,3225600,-302992,-30437,410339
46558,1173504,2721792,-350784,-96241,-123559
46568,1052672,2149376,-248472,-37313,-90262
46578,1052672,1563648,-115768,-9650,97736
46588,1052672,1510400,-103704,-2514,-122065
46598,184320,1256448,-242904,-205417,-460193
46608,184320,970752,-178176,-52991,-226021
46618,184320,568320,-87000,-14608,-24340
46628,0,157696,-35728,-19259,18899
46638,0,-206848,46864,-4995,108661
46648,0,-466944,105792,-1401,140589
46658,0,-518144,117392,-390,63263
46668,0,-674816,152888,-129,165420
46678,0,-557056,126208,-69,47661
46689,0,-590848,133864,-69,102738
46699,0,-548864,124352,-69,99544
46709,-4096,-442368,99296,-522,52438
46719,-10240,-507904,112752,-1433,142160
46729,-22528,-319488,67280,-2385,742
46739,-22528,-366592,77952,-646,89682
46749,-105472,-308224,45936,-10529,28142
46759,-105472,-284672,40600,-2747,39524
46769,-212992,-357376,32712,-12424,63721
46779,-212992,-263168,11368,-3443,-23378
46789,-402432,-438272,8120,-29334,56676
46799,-436224,-344064,-20880,-11770,-56407
46809,-497664,-475136,-5104,-15789,25168
46819,-497664,-481280,-3712,-4368,-987
46829,-497664,-532480,7888,-1154,23310
46839,-497664,-580608,18792,-326,37352
46849,-497664,-523264,5800,-120,-33946
46859,-497664,-641024,32480,-69,72774
46869,-480256,-578560,22272,3547,4592
46879,-480256,-600064,27144,892,24779
46889,-480256,-669696,36424,1377,59947
46899,-472064,-566272,21344,1203,198
46909,-467968,-661504,43848,860,99169
46919,-467968,-693248,51040,215,122166
46929,-467968,-609280,32016,36,37456
46939,-463872,-626688,36888,599,48945
46949,-459776,-731136,61480,549,135823
46959,-459776,-631808,38976,119,23748
46969,-456704,-641024,41760,471,33220
46979,-444416,-781312,76328,3396,172009
46989,-444416,-763904,58696,837,94366
46999,-444416,-647168,45936,205,51753
47009,-440320,-572416,29928,1130,9148
47019,-440320,-621568,41064,288,74112
47029,-444416,-659456,48720,-522,117128
47039,-444416,-652288,47096,-161,117695
47049,-444416,-583680,31552,-69,52349
47059,-444416,-535552,20648,-69,20095
47069,-440320,-576512,30856,366,76315
47079,-444416,-616448,38976,-728,113300
47089,-444416,-468992,5568,-216,-21434
47099,-424960,-506880,18560,4151,44743
47109,-424960,-646144,50112,1121,182101
47119,-343040,-544768,45704,11068,121356
47129,-343040,-427008,19024,3021,22573
47139,-343040,-476160,30160,755,89747
47149,-257024,-460800,46168,10803,121939
47159,-222208,-411648,42920,11705,109044
47169,-212992,-302080,20184,4568,21278
47179,-212992,-273408,13688,1158,25146
47189,-219136,-284672,14848,-1250,61153
47199,-222208,-209920,-2784,-866,14539
47209,-222208,-139264,-18792,-261,-15997
47219,-225280,-243712,4176,-367,110089
47229,-225280,-228352,696,-129,97507
47239,-225280,-98304,-28768,-69,-28696
47249,-212992,-146432,-15080,2828,18938
47259,-206848,-301056,21344,1803,155403
47269,-200704,-218112,3944,1203,66501
47279,-136192,-126976,-2088,9484,17077
47289,-117760,-217088,22504,5726,106149
47299,-117760,-211968,21344,1446,99425
47309,-71680,-153600,18560,4948,75025
47319,-71680,-64512,-1624,1249,4063
47329,-80896,-128000,10672,-774,67276
47339,-87040,-118784,7192,-1690,59492
47349,-87040,-100352,3016,-458,41403
47359,-105472,-71680,-7656,-2147,9002
47369,-160768,-122880,-8584,-12841,41686
47379,-173056,-76800,-21808,-5301,-5210
47389,-173056,-47104,-28536,-1484,-41299
47399,-182272,-220160,8584,-696,97081
47409,-182272,-182272,0,-220,-24240
47419,-182272,-260096,17632,-83,86516
47429,-176128,-317440,32016,439,117250
47439,-176128,-212992,8352,91,51809
47449,-166912,-384000,49184,1002,167743
47459,-166912,-280576,25752,238,72768
47469,-111616,-252928,32016,8335,91926
47479,-99328,-252928,34800,3460,108915
47489,-62464,-189440,28768,9072,77575
47499,-59392,-171008,25288,2774,74918
47509,-59392,-211968,34568,732,155325
47519,-62464,-87040,5568,-74,14859
47529,-62464,-229376,37816,-69,156722
47539,-65536,-218112,34568,-385,125755
47549,-65536,-120832,12528,-129,31979
47559,-65536,-241664,39904,-69,143006
47569,-83968,-156672,16472,-2056,49660
47579,-83968,-107520,5336,-554,10601
47589,-93184,-133120,9048,-1461,49916
47599,-93184,-154624,13920,-431,86933
47609,-90112,-74752,-3480,457,22640
47619,-90112,-27648,-14152,91,65939
47629,-83968,-208896,28304,1647,175554
47639,-83968,-57344,-6032,393,30328
47649,-80896,-32768,-10904,517,14934
47659,-80896,-52224,-6496,109,35421
47669,-13312,-57344,17400,12309,93660
47679,-4096,13312,-3944,4660,-7491
47689,-4096,-124928,27376,1171,142296
47699,135168,-7168,32248,27346,86643
47709,266240,123904,32248,24311,39698
47719,266240,111616,35032,6243,62927
47729,266240,140288,28536,1689,62209
47739,2472960,366592,477224,291426,680055
47749,3778560,736256,689272,337600,844142
47759,3778560,1586176,496712,92829,158229
47769,6854656,2549760,975328,404228,842894
47779,8330240,3814400,1023120,252085,550112
47789,8330240,5423104,658648,64979,-145719
47799,9214976,6731776,562600,126113,-113571
47809,8851456,7609344,281416,-56740,-349370
47819,8851456,8229888,140824,-14654,-248237
47829,8851456,8350720,113448,-4052,7391
47839,4738048,8192000,-782536,-489295,-1191445
47849,4738048,7416832,-606912,-126201,-358917
47859,4738048,6182912,-327352,-34745,336707
47869,1012736,5126144,-931944,-371132,-590681
47879,1012736,3980288,-672336,-95728,-177719
47889,1012736,2605056,-360760,-26359,290162
47899,308224,1808384,-339880,-65964,39978
47909,308224,1269760,-217848,-17034,-28066
47919,308224,798720,-111128,-4711,59133
47929,3072,476160,-107184,-26857,-11234
47939,-10240,348160,-81200,-9682,-72612
47949,-10240,94208,-23664,-2518,1332
47959,-10240,-159744,33872,-710,85271
47969,-13312,-208896,44312,-701,-12177
47979,-13312,-403456,88392,-206,86661
47989,-13312,-559104,123656,-83,172390
47999,-13312,-523264,115536,-69,98681
48009,-13312,-485376,106952,-69,56201
48019,-19456,-502784,109504,-1420,84101
48029,-31744,-527360,108576,-2239,117191
48039,-31744,-409600,85608,-646,57216
