R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,70,0,0,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
11885,0,0,0,0,0
11895,0,0,0,0,0
11905,0,0,0,0,0
11915,0,0,0,0,0
11925,0,0,0,0,0
11935,0,0,0,0,0
11945,0,0,0,0,0
11955,0,0,0,0,0
11965,0,0,0,0,0
11975,0,0,0,0,0
11985,0,0,0,0,0
11995,0,0,0,0,0
12005,0,0,0,0,0
12015,0,0,0,0,0
12025,0,0,0,0,0
12035,0,0,0,0,0
12045,0,0,0,0,0
12055,0,0,0,0,0
12065,0,0,0,0,0
12075,0,0,0,0,0
12085,0,0,0,0,0
12095,0,0,0,0,0
12105,0,0,0,0,0
12115,0,0,0,0,0
12125,0,0,0,0,0
12135,0,0,0,0,0
12145,0,0,0,0,0
12155,0,0,0,0,0
12165,0,0,0,0,0
12175,0,0,0,0,0
12185,0,0,0,0,0
12195,0,0,0,0,0
12205,0,0,0,0,0
12215,0,0,0,0,0
12225,0,0,0,0,0
12235,0,0,0,0,0
12245,0,0,0,0,0
12255,0,0,0,0,0
12265,0,0,0,0,0
12275,0,0,0,0,0
12286,0,0,0,0,0
12296,0,0,0,0,0
12306,0,0,0,0,0
12316,0,0,0,0,0
12326,0,0,0,0,0
12336,0,0,0,0,0
12346,0,0,0,0,0
12356,0,0,0,0,0
12366,0,0,0,0,0
12376,0,0,0,0,0
12386,0,0,0,0,0
12396,0,0,0,0,0
12406,0,0,0,0,0
12416,0,0,0,0,0
12426,0,0,0,0,0
12436,0,0,0,0,0
12446,0,0,0,0,0
12456,0,0,0,0,0
12466,0,0,0,0,0
12476,0,0,0,0,0
12486,0,0,0,0,0
12496,0,0,0,0,0
12506,0,0,0,0,0
12516,0,0,0,0,0
12526,0,0,0,0,0
12536,0,0,0,0,0
12546,0,0,0,0,0
12556,0,3072,-696,0,-1507
12566,0,5120,-1160,0,-1102
12576,0,7168,-1624,0,-1646
12586,0,6144,-1160,0,602
12596,0,6144,-1392,0,194
12606,0,10240,-2320,0,-3446
12616,0,12288,-2784,0,-3641
12626,0,11264,-2552,0,-3504
12636,0,9216,-2088,0,-1695
12646,0,8192,-1856,0,-1795
12656,0,9216,-2088,0,-3007
12666,0,8192,-1856,0,-1681
12676,0,11264,-2552,0,-5677
12686,0,-2048,464,0,6967
12696,0,14336,-3248,0,-8987
12706,0,-6144,1392,0,8719
12716,0,14336,-3248,0,-12176
12726,0,-5120,1160,0,7077
12736,0,19456,-4408,0,-13353
12746,0,12288,-2784,0,-6449
12756,0,6144,-1856,0,-7330
12766,0,-2048,464,0,7928
12776,0,-3072,696,0,5131
12786,0,-5120,1160,0,9665
12796,0,-3072,696,0,6143
12806,0,-1024,232,0,4341
12816,0,19456,-4408,0,-16118
12826,0,19456,-4408,0,-11786
12836,0,32768,-7424,0,-27862
12846,0,86016,-19488,0,-41312
12856,0,23552,-5336,0,15261
12866,0,-1024,232,0,10803
12876,0,-15360,3480,0,10765
12886,0,-22528,5104,0,8964
12896,0,-8192,1856,0,-12895
12906,0,-5120,1160,0,-8213
12916,0,5120,-1160,0,-7323
12926,0,2048,-464,0,-63
12936,0,18432,-4176,0,-14115
12946,0,31744,-7192,0,-21578
12956,0,-4096,928,0,10684
12966,0,10240,-2320,0,4587
12976,0,-9216,2088,0,11606
12986,0,14336,-3248,0,-8168
12996,0,-38912,8816,0,34036
13006,0,-9216,2088,0,1016
13016,0,-18432,4176,0,-4574
13026,0,-52224,11832,0,30640
13036,0,39936,-9048,0,-50851
13046,0,-3072,696,0,-638
13056,0,-21504,4872,0,34038
13066,0,16384,-3712,0,-2250
13076,0,16384,-3712,0,-16099
13086,0,-2048,464,0,181
13096,0,10240,-2320,0,-13129
13106,0,-31744,7192,0,18063
13116,0,-77824,17632,0,31878
13126,0,-119808,27144,0,57207
13136,0,-161792,36656,0,73486
13146,0,-200704,45472,0,93306
13156,0,-146432,33176,0,37553
13166,0,-124928,28304,0,19339
13176,0,-99328,22504,0,6925
13186,0,-137216,31088,0,55523
13196,0,-185344,41992,0,103183
13206,0,-144384,32712,0,54876
13216,0,-197632,44776,0,90487
13226,0,-93184,21112,0,-13904
13236,0,-228352,51736,0,137882
13246,0,-113664,25752,0,22286
13256,0,-67584,15312,0,-5217
13266,0,-141312,32016,0,91630
