R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
33,80,47,58,80,47,250,0,25,0,0,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
21911,0,0,0,0,0
21921,0,0,0,0,0
21931,0,0,0,0,0
21941,0,0,0,0,0
21951,0,0,0,0,0
21961,0,0,0,0,0
21971,0,0,0,0,0
21981,0,0,0,0,0
21991,0,0,0,0,0
22001,0,0,0,0,0
22011,0,0,0,0,0
22021,0,0,0,0,0
22031,0,0,0,0,0
22041,0,0,0,0,0
22051,0,0,0,0,0
22061,0,0,0,0,0
22071,0,0,0,0,0
22081,0,0,0,0,0
22091,0,0,0,0,0
22101,0,0,0,0,0
22111,0,0,0,0,0
22121,0,0,0,0,0
22131,0,0,0,0,0
22141,0,0,0,0,0
22151,0,0,0,0,0
22161,0,0,0,0,0
22171,0,0,0,0,0
22181,0,0,0,0,0
22191,0,0,0,0,0
22201,0,0,0,0,0
22211,0,0,0,0,0
22221,0,0,0,0,0
22231,0,0,0,0,0
22241,0,0,0,0,0
22251,0,0,0,0,0
22261,0,0,0,0,0
22271,0,0,0,0,0
22281,0,0,0,0,0
22291,0,0,0,0,0
22301,0,0,0,0,0
22311,0,0,0,0,0
22321,0,0,0,0,0
22331,0,0,0,0,0
22341,0,0,0,0,0
22351,0,0,0,0,0
22361,0,0,0,0,0
22371,0,0,0,0,0
22381,0,0,0,0,0
22391,0,0,0,0,0
22401,0,0,0,0,0
22411,0,0,0,0,0
22421,0,0,0,0,0
22431,0,0,0,0,0
22441,0,9216,-1188,0,-7812
22451,0,9216,-1188,0,-3523
22461,0,12288,-1584,0,-4754
22471,0,10240,-1320,0,-2116
22481,0,5120,-660,0,-5382
22491,0,10240,-1320,0,-3052
22501,0,8192,-1056,0,-1680
22511,0,12288,-1584,0,-5557
22521,0,8192,-1056,0,-1021
22531,0,4096,-528,0,2049
22541,0,10240,-1320,0,-3377
22551,0,10240,-1320,0,-3433
22561,0,9216,-1188,0,-2075
22571,0,5120,-660,0,693
22581,0,6144,-792,0,-2678
22591,0,14336,-1848,0,-5521
22601,0,2048,-264,0,2809
22611,0,8192,-1056,0,-1179
22621,0,1024,-132,0,-1347
22631,0,10240,-1320,0,-1554
22641,0,14336,-1848,0,-10266
22651,0,57344,-7392,0,-29505
22662,0,14336,-1848,0,1428
22672,0,40960,-5280,0,-34558
22682,0,-3072,396,0,9603
22692,0,-28672,3696,0,14307
22702,0,-13312,1716,0,4222
22712,0,-15360,1980,0,-1632
22722,0,-12288,1584,0,1074
22732,0,21504,-1188,0,-10266
22742,0,-1024,132,0,-3682
22752,0,18432,-2376,0,-9276
22762,0,-8192,1056,0,16023
22772,0,-9216,1188,0,8597
22782,0,4096,-528,0,-110
22792,0,-14336,1848,0,13371
22802,0,-2048,264,0,-4910
