R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,180,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
31712,0,0,0,0,0
31722,0,0,0,0,0
31732,0,0,0,0,0
31742,0,0,0,0,0
31752,0,0,0,0,0
31762,0,0,0,0,0
31772,0,0,0,0,0
31782,0,0,0,0,0
31792,0,0,0,0,0
31802,0,0,0,0,0
31812,0,0,0,0,0
31822,0,0,0,0,0
31832,0,0,0,0,0
31842,0,0,0,0,0
31852,0,0,0,0,0
31862,0,0,0,0,0
31872,0,0,0,0,0
31882,0,0,0,0,0
31892,0,0,0,0,0
31902,0,0,0,0,0
31912,0,0,0,0,0
31922,0,0,0,0,0
31932,0,0,0,0,0
31942,0,0,0,0,0
31952,0,0,0,0,0
31962,0,0,0,0,0
31972,0,0,0,0,0
31982,0,0,0,0,0
31992,0,0,0,0,0
32002,0,0,0,0,0
32012,0,0,0,0,0
32022,0,0,0,0,0
32032,0,0,0,0,0
32042,0,0,0,0,0
32052,0,0,0,0,0
32062,0,0,0,0,0
32072,0,6144,-1392,0,-5241
32082,0,11264,-2552,0,-7006
32092,0,8192,-1856,0,940
32102,0,3072,-696,0,1750
32112,0,10240,-2320,0,-5512
32122,0,6144,-1392,0,-1175
32132,0,4096,-928,0,898
32142,0,11264,-2552,0,-5222
32152,0,6144,-1392,0,-1462
32162,0,5120,-1160,0,-1199
32172,0,11264,-2552,0,-6049
32182,0,6144,-1392,0,-1906
32192,0,12288,-2784,0,-7927
32202,0,1024,-232,0,-1230
32212,0,31744,-7192,0,-24402
32222,0,-34816,7888,0,29542
32232,0,31744,-7192,0,-31473
32242,0,-16384,3712,0,18918
32252,0,27648,-6264,0,-22273
32262,0,-18432,4176,0,22984
32272,0,43008,-9744,0,-33602
32282,0,-7168,1624,0,14842
32292,0,18432,-4176,0,-13037
32302,0,16384,-3712,0,-12015
32312,0,30720,-6960,0,-25311
32322,0,-2048,464,0,4698
32332,0,29696,-6728,0,-18166
32342,0,-30720,6960,0,34991
32352,0,-39936,9048,0,21218
32362,0,-50176,11368,0,25977
32372,0,-102400,23200,0,55241
32382,0,-83968,19024,0,51424
32392,0,9216,-2088,0,-23624
32402,0,27648,-6264,0,-13041
32412,0,22528,-5104,0,-21873
32422,0,-26624,6032,0,16761
32432,0,13312,-3016,0,-24023
32442,0,21504,-4872,0,-13268
32452,0,40960,-9280,0,-32382
32462,0,32768,-7424,0,-17959
32472,0,-60416,13688,0,64270
32482,0,-76800,17400,0,58750
32492,0,62464,-14152,0,-73088
32502,0,-67584,15312,0,55343
32512,0,-27648,6264,0,-2419
32522,0,138240,-31320,0,-50782
32532,0,-46080,10440,0,58440
32542,0,-78848,17864,0,50619
32552,0,-73728,16704,0,28033
32562,0,-80896,18328,0,22572
32572,0,-110592,25056,0,67242
32582,0,-64512,14616,0,-6309
32592,0,-169984,38512,0,72128
32602,0,-166912,37816,0,64577
32612,0,-130048,29464,0,24146
32622,0,-154624,35032,0,41391
32632,0,-216064,48952,0,94571
32642,0,-186368,42224,0,57935
32652,0,-229376,51968,0,72176
32662,0,-252928,57304,0,102544
32672,0,-243712,55216,0,94768
32682,0,-208896,47328,0,66425
32692,0,-203776,46168,0,53144
32702,0,-181248,41064,0,58890
32712,0,-150528,34104,0,28508
32722,0,-67584,15312,0,-21963
32732,0,-95232,21576,0,20936
32742,0,-88064,19952,0,25543
32752,0,-33792,7656,0,-9354
32762,0,32768,-7424,0,-35602
32772,0,103424,-23432,0,-58404
32782,0,135168,-30624,0,-90278
32792,0,169984,-38512,0,-93318
32802,0,62464,-14152,0,-6621
32812,0,24576,-5568,0,21704
32822,0,-3072,696,0,50111
32832,0,-20480,4640,0,31020
32842,0,-33792,7656,0,52620
32852,0,-65536,14848,0,56114
32862,0,-77824,17632,0,39991
32872,0,-11264,2552,0,-25633
32882,0,18432,-4176,0,-40290
32892,0,-45056,10208,0,29022
32902,0,-166912,37816,0,139404
32913,0,-182272,41296,0,143111
32923,0,-110592,25056,0,57143
32933,0,-147456,33408,0,78337
32943,0,-114688,25984,0,28411
32953,0,-45056,10208,0,-29187
32963,0,-25600,5800,0,-20366
32973,0,-87040,19720,0,70437
32983,0,-87040,19720,0,87717
32993,0,-38912,8816,0,50662
33003,3072,-48128,11600,499,54446
33013,12288,-27648,9048,2614,21717
33023,12288,-38912,11600,648,3262
33033,12288,-139264,34336,153,71194
33043,86016,-245760,75168,11738,176277
33053,86016,-164864,55216,2993,91371
33063,86016,-92160,40368,796,74685
33073,122880,15360,24360,4691,40940
33083,122880,120832,464,1263,-15581
33093,122880,167936,-10208,302,-30638
33103,190464,125952,14616,8316,44817
33113,190464,205824,-3480,2252,-26335
33123,190464,167936,5104,543,33155
33133,394240,74752,72384,25037,206986
33143,610304,165888,100688,56782,217689
33153,824320,281600,122960,48477,184721
33163,939008,399360,122264,27322,154265
33173,939008,655360,64264,7020,6557
33183,1809408,796672,229448,148820,335272
33193,2527232,1127424,317144,269384,459756
33203,2527232,1547264,222024,69444,91968
33213,2611200,1930240,154280,33239,-20882
33223,2726912,2344960,86536,32722,-74406
33233,2726912,2516992,47560,8970,-4851
33243,2817024,2665472,34336,16545,71936
33253,2879488,2803712,17168,11392,65150
33263,2879488,2870272,2088,3109,62837
33273,2879488,2937856,-13224,769,35831
33283,2697216,3001344,-68904,-58486,-106030
33293,2697216,3021824,-73544,-15112,-74238
33303,2291712,2907136,-139432,-64100,-126402
33313,1378304,2821120,-326888,-293281,-539907
33323,1184768,2586624,-317608,-117955,-308914
