R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,100,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,4096,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
194931,0,124928,-20984,0,4082
194941,0,124928,-20984,0,4082
194951,0,124928,-20984,0,4082
194961,0,124928,-20984,0,4082
194971,0,124928,-20984,0,4082
194981,0,124928,-20984,0,4082
194991,0,124928,-20984,0,4082
195001,0,124928,-20984,0,4082
195011,0,124928,-20984,0,4082
195021,0,124928,-20984,0,4082
195031,0,124928,-20984,0,4082
195041,0,124928,-20984,0,4082
195051,0,124928,-20984,0,4082
195061,0,124928,-20984,0,4082
195071,0,124928,-20984,0,4082
195081,0,124928,-20984,0,4082
195091,0,124928,-20984,0,4082
195101,0,124928,-20984,0,4082
195111,0,124928,-20984,0,4082
195121,0,124928,-20984,0,4082
195131,0,124928,-20984,0,4082
195141,0,124928,-20984,0,4082
195151,0,124928,-20984,0,4082
195161,0,124928,-20984,0,4082
195171,0,124928,-20984,0,4082
195181,0,124928,-20984,0,4082
195191,0,124928,-20984,0,4082
195201,0,124928,-20984,0,4082
195211,0,124928,-20984,0,4082
195221,0,124928,-20984,0,4082
195231,0,124928,-20984,0,4082
195241,0,124928,-20984,0,4082
195251,0,124928,-20984,0,4082
195261,0,124928,-20984,0,4082
195271,0,124928,-20984,0,4082
195281,0,124928,-20984,0,4082
195291,0,124928,-20984,0,4082
195301,0,124928,-20984,0,4082
195311,0,124928,-20984,0,4082
195321,0,124928,-20984,0,4082
195331,0,124928,-20984,0,4082
195342,0,124928,-20984,0,4082
195352,0,124928,-20984,0,4082
195362,0,124928,-20984,0,4082
195372,0,124928,-20984,0,4082
195382,0,124928,-20984,0,4082
195392,0,124928,-20984,0,4082
195402,0,124928,-20984,0,4082
195412,0,124928,-20984,0,4082
195422,0,124928,-20984,0,4082
195432,0,124928,-20984,0,4082
195442,0,124928,-20984,0,4082
195452,0,124928,-20984,0,4082
195462,0,124928,-20984,0,4082
195472,0,124928,-20984,0,4082
195482,0,124928,-20984,0,4082
195492,0,124928,-20984,0,4082
195502,0,124928,-20984,0,4082
195512,0,124928,-20984,0,4082
195522,0,124928,-20984,0,4082
195532,0,124928,-20984,0,4082
195542,0,124928,-20984,0,4082
195552,0,124928,-20984,0,4082
195562,0,124928,-20984,0,4082
195572,0,124928,-20984,0,4082
195582,0,124928,-20984,0,4082
195592,0,124928,-20984,0,4082
195602,0,124928,-20984,0,4082
195612,0,124928,-20984,0,4082
195622,0,124928,-20984,0,4082
195632,0,124928,-20984,0,4082
195642,0,124928,-20984,0,4082
195652,0,124928,-20984,0,4082
195662,0,124928,-20984,0,4082
195672,0,8192,-1856,0,-5977
195682,0,8192,-1856,0,-2240
195692,0,9216,-2088,0,-3341
195702,0,8192,-1856,0,-2515
195712,0,8192,-1856,0,-3333
195722,0,10240,-2320,0,-4437
195732,0,7168,-1624,0,-1045
195742,0,13312,-3016,0,-5974
195752,0,5120,-1160,0,721
195762,0,6144,-1392,0,-1229
195772,0,10240,-2320,0,1801
195782,0,8192,-1856,0,-3208
195792,0,4096,-928,0,313
195802,0,1024,-232,0,2789
195812,0,6144,-1392,0,-1632
195822,0,3072,-696,0,-1490
195832,0,11264,-2552,0,-5139
195842,0,6144,-1392,0,-1894
195852,0,16384,-3712,0,-11961
195862,0,23552,-5336,0,-14871
195872,0,1024,-232,0,3792
195882,0,6144,-1392,0,2382
195892,0,-5120,1160,0,11272
195902,0,28672,-6496,0,-24443
195912,0,29696,-6728,0,-16736
195922,0,48128,-10904,0,-20241
195932,0,50176,-11368,0,-9147
195942,0,6144,-1392,0,14925
195952,0,-8192,1856,0,23435
195962,0,-30720,6960,0,20987
195972,0,-22528,5104,0,-8556
195982,0,22528,-5104,0,-41496
195992,0,-20480,4640,0,8597
196002,0,-14336,3248,0,-974
196012,0,17408,-3944,0,-16220
196022,0,33792,-7656,0,-20702
196032,0,26624,-6032,0,-15846
196042,0,14336,-3248,0,-8884
196052,0,10240,-232,0,-6406
196062,0,-8192,1856,0,101
196072,0,2048,-464,0,-3857
196082,0,15360,-3480,0,-11555
196092,3072,-6144,2088,158,9977
196102,3072,5120,-464,27,-3765
196112,9216,-2048,2552,460,119
196122,12288,-16384,6496,274,12582
196132,12288,-44032,12760,61,30248
196142,21504,-15360,8352,711,2264
196152,24576,-6144,6960,619,8442
196162,24576,-11264,8120,155,3197
196172,24576,-24576,11136,27,15170
196182,52224,-51200,23432,2661,41555
196192,52224,-17408,15776,671,7833
196202,70656,-87040,35728,1489,73548
196212,70656,9216,13920,396,-15106
196222,70656,-84992,35264,85,75640
196232,89088,-11264,22736,1336,16964
196242,89088,-38912,29000,347,38023
196252,89088,-69632,35960,73,67797
196262,92160,-33792,28536,225,28296
196272,98304,-72704,38744,891,56073
196282,98304,-101376,45240,213,83376
196292,95232,-83968,40600,-544,63121
196302,98304,-99328,44776,268,76069
196312,98304,-103424,45704,48,83351
196322,113664,-182272,67048,1797,112345
196332,113664,-232448,78416,448,115042
196342,119808,-240640,81664,723,91922
196352,119808,-254976,84912,503,93246
196362,119808,-267264,87696,115,103210
196372,116736,-295936,93496,-272,130241
196382,116736,-330752,101384,-89,168561
196392,116736,-335872,102544,-46,173830
196402,116736,-284672,90944,-46,135208
196412,116736,-194560,65192,-46,58513
196422,116736,-159744,62640,-46,72291
196432,122880,-176128,67744,506,113557
196442,125952,-228352,80272,674,172076
196452,125952,-203776,74704,158,150306
196462,125952,-143360,61016,27,100862
196472,129024,-201728,74936,183,162017
196482,129024,-123904,57304,33,87195
196492,129024,-168960,67512,0,138094
196502,125952,-149504,62408,-214,119303
196512,125952,-140288,60320,-77,134802
196522,144384,-115712,58928,1586,139709
196532,153600,-77824,52432,979,133971
196542,153600,21504,29928,238,60705
196552,190464,-7168,44776,3292,118126
196562,190464,112640,17632,1156,20904
196572,190464,133120,12992,302,42759
196582,221184,172032,11136,2593,46125
196592,246784,165888,18328,2645,107212
196602,246784,171008,17168,662,82597
196612,246784,198656,10904,155,91774
196622,294912,246784,10904,2899,90782
196632,355328,243712,25288,7604,135178
196642,376832,193536,41528,3607,169589
196652,387072,225280,36656,1586,134273
196662,409600,187392,50344,2960,168503
196672,412672,260096,34568,1052,113188
196682,419840,208896,47792,1379,172970
196692,419840,254976,37352,341,132035
196702,419840,182272,53824,79,187668
196712,423936,179200,55448,604,171920
196722,423936,89088,75864,146,234057
196732,423936,199680,50808,24,132146
196742,443392,199680,55216,2862,162243
196752,451584,305152,33176,1647,105663
196763,451584,310272,32016,411,139675
196773,451584,382976,15544,97,99542
196783,458752,334848,28072,775,170703
196793,458752,433152,5800,183,93085
196803,466944,423936,9744,488,126097
196813,466944,350208,26448,109,199208
196823,466944,444416,5104,15,118238
196833,466944,397312,15776,0,153825
196843,466944,401408,14848,0,137506
196853,466944,465920,232,0,66144
196863,824320,435200,88160,18734,198462
196873,855040,549888,69136,7882,123195
196883,896000,705536,43152,5123,66516
196893,956416,766976,42920,9652,132838
196903,956416,867328,20184,2639,112138
196913,956416,1005568,-11136,662,41824
196923,956416,1069056,-27608,155,21567
196933,956416,1073152,-26448,30,55035
196943,965632,1038336,-16472,619,103861
196953,965632,1017856,-7656,143,137608
196963,984064,987136,-696,1870,152908
196973,984064,1028096,-9976,463,109162
196983,1258496,1035264,50576,38018,198346
196993,1297408,1061888,53360,13430,150870
197003,1364992,1111040,57536,8032,125850
197013,1481728,1172480,70064,17309,127723
197023,1481728,1207296,62176,4446,126125
197033,1809408,1276928,120640,63702,249947
197043,1888256,1328128,126904,26620,246892
197053,1971200,1410048,127136,15084,235477
197063,2102272,1543168,126672,27310,240795
197073,2124800,1781760,77720,9942,97838
197083,2124800,1915904,47328,2716,63151
197093,2057216,2030592,6032,-3620,31946
197103,2057216,2097152,-9048,-947,74684
197113,2057216,2098176,-9280,-275,103576
197123,1992704,2100224,-24360,-4194,110355
197133,1771520,2106368,-75864,-29816,39022
197143,1680384,2101248,-95352,-15720,29172
197153,1197056,2056192,-194648,-58265,-124197
197163,1197056,1939456,-168200,-16047,-42805
197173,1197056,1743872,-123888,-4154,22010
197183,527360,1516544,-224112,-43799,-121603
197193,327680,1224704,-203232,-35553,-80278
197203,275456,861184,-132704,-13489,34185
197213,64512,508928,-100688,-39087,54015
197223,21504,169984,-33640,-15320,150741
197233,-4096,-35840,7192,-6482,156973
197243,-4096,-239616,53360,-1694,186800
197253,-4096,-377856,84680,-486,195363
197263,-4096,-397312,89088,-144,120887
197273,-4096,-431104,96744,-55,97571
197283,-4096,-527360,118552,-46,162203
197293,-7168,-555008,124120,-287,174713
197303,-10240,-478208,106024,-275,106226
197313,-87040,-492544,97904,-8286,127404
197323,-87040,-496640,92800,-2295,109517
197333,-166912,-461824,66816,-13160,48702
197343,-166912,-577536,93032,-3638,160566
197353,-289792,-598016,69832,-10453,125309
197363,-289792,-586752,75632,-2714,143112
197373,-484352,-678912,44080,-22910,101835
