R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,400,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,4096,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
65207,249856,97280,34568,-2894,39937
65217,202752,30720,38976,-14502,71712
65227,181248,-33792,48720,-15699,104922
65237,181248,-99328,58232,-4126,131767
65247,178176,-51200,51968,-3553,92098
65257,178176,19456,35960,-977,16488
65267,178176,68608,24824,-342,-35074
65277,178176,-11264,42920,-184,44190
65287,135168,-99328,53128,-22437,96330
65297,110592,-93184,46168,-15455,101022
65307,82944,-58368,32016,-23816,63422
65317,82944,-93184,39904,-6214,140331
65327,61440,-128000,42920,-9827,128387
65337,64512,-56320,27376,-1832,47771
65347,67584,-41984,24824,1025,21263
65357,67584,-44032,25288,195,21306
65367,67584,-87040,35032,0,71018
65377,67584,-12288,18096,0,15899
65387,64512,-28672,21112,-1136,49010
65397,64512,-54272,26912,-379,77538
65407,67584,-146432,48488,1330,149656
65417,67584,-112640,40832,280,99058
65427,67584,-142336,47560,0,121536
65437,67584,-180224,56144,0,155943
65447,76800,-130048,46864,3210,117087
65457,76800,12288,14616,769,-8012
65467,76800,47104,6728,146,-19716
65477,76800,22528,12296,0,20014
65487,70656,80896,-2320,-1526,-18869
65497,70656,10240,13688,-477,60398
65507,61440,-30720,20880,-3443,87939
65517,58368,-68608,28768,-1673,109842
65527,61440,-65536,24592,903,85059
65537,61440,-105472,37816,183,140716
65547,61440,-115712,40136,0,145171
65557,55296,-38912,21344,-2833,66692
65567,55296,-25600,18328,-806,57581
65577,39936,-49152,12760,-9949,35229
65587,36864,-27648,14616,-4212,45595
65597,36864,21504,3480,-1148,5169
65607,12288,-19456,7192,-15833,26891
65617,12288,-77824,20416,-4139,95200
65627,12288,-76800,20184,-1136,94182
65637,9216,-83968,21112,-1075,95294
65647,9216,-176128,41992,-355,169846
65657,3072,-216064,49648,-2198,167945
65667,0,-181248,41064,-2442,138468
65677,0,-178176,40368,-696,132575
65687,0,-184320,41760,-269,141820
65697,0,-92160,20880,-184,57520
65707,0,23552,-5336,-184,-39716
65717,0,-35840,8120,-184,19205
65727,0,-59392,13456,-184,42095
65737,0,-105472,23896,-184,91830
65747,0,-205824,46632,-184,186503
65757,0,-177152,40136,-184,153754
65767,0,-100352,22736,-184,82669
65777,0,-95232,21576,-184,88807
65787,-4096,54272,-13224,-2417,-41412
65797,-4096,40960,-10208,-733,-8108
65807,-4096,1024,-1160,-269,43374
65817,-4096,23552,-6264,-184,31717
65827,-4096,-72704,15544,-184,129476
65837,-4096,-74752,16008,-184,128737
65847,-4096,-2048,-464,-184,66554
65857,-4096,0,-928,-184,70939
65867,-7168,153600,-36424,-2381,-72480
65877,-10240,99328,-24824,-2417,-22730
65887,-10240,31744,-9512,-696,30648
65897,-19456,-40960,4872,-4004,84949
65907,-19456,-148480,29232,-1160,171619
65917,-47104,-125952,17864,-10755,112135
65927,-62464,-104448,9512,-7203,77043
65937,-102400,-123904,4872,-22620,49989
65947,-133120,-72704,-13688,-16712,-16316
65957,-133120,-182272,11136,-4651,86030
65967,-257024,-324608,15312,-61438,98411
65977,-257024,-327680,16008,-16980,107624
65987,-373760,-525312,34336,-34168,193591
65997,-373760,-460800,19720,-8887,90923
66007,-580608,-516096,-14616,-75245,-6734
66017,-720896,-609280,-25288,-113550,-29614
66027,-753664,-763904,2320,-45240,126831
66037,-753664,-894976,32016,-12513,220105
66047,-864256,-874496,2320,-36768,68594
66057,-864256,-973824,24824,-10181,121383
66067,-864256,-1022976,35960,-2710,111524
66077,-975872,-1030144,12296,-27417,39567
66087,-1053696,-1146880,21112,-45411,93801
66097,-1128448,-1137664,2088,-36414,60658
66107,-1408000,-1256448,-34336,-185218,-78308
66117,-1482752,-1289216,-43848,-85035,-34048
66127,-1482752,-1427456,-12528,-21998,60127
66137,-1829888,-1704960,-28304,-83436,118614
66148,-1829888,-2015232,41992,-22999,238904
66158,-1829888,-2236416,92104,-5994,304195
66168,-2196480,-2360320,37120,-232178,2032
66178,-2196480,-2304000,24360,-59937,57115
66188,-2292736,-2458624,25984,-45276,89411
66198,-2318336,-2396160,17632,-18262,33471
66208,-2342912,-2592768,56608,-15271,139567
66218,-2342912,-2576384,52896,-4004,82799
66228,-2342912,-2725888,86768,-1160,178791
66238,-2342912,-2709504,83056,-367,153230
66248,-2342912,-2751488,92568,-184,210550
66258,-2342912,-2724864,86536,-184,197825
66268,-2342912,-2758656,94192,-184,254530
66278,-2342912,-2709504,83056,-184,217083
66288,-2500608,-2735104,53128,-33216,175606
66298,-2788352,-2700288,-19952,-132020,-39697
66308,-2788352,-2796544,1856,-34119,110282
66318,-3354624,-2967552,-87696,-176832,-171274
66328,-3354624,-3139584,-48720,-48707,44406
66338,-3658752,-3526656,-29928,-100757,86247
66348,-3779584,-3835904,12760,-98987,140093
66358,-3779584,-4039680,58928,-25599,207326
66368,-3738624,-4245504,114840,4467,290648
66378,-3698688,-4194304,112288,23229,196147
66388,-3618816,-4139008,117856,37890,187130
66398,-3618816,-4007936,88160,524548,709203
66408,-2944000,-3810304,196272,144213,301251
66418,-2318336,-3386368,241976,271813,344069
66428,-2318336,-3046400,164952,74682,91814
66438,-1298432,-2472960,266104,547497,595735
66448,-1298432,-2124800,187224,150524,193908
66458,-489472,-1614848,254968,655957,777261
66468,-332800,-1117184,177712,250231,292850
66478,-163840,-732160,128760,132141,177347
66488,-99328,-243712,32712,51538,-31627
66498,-10240,-11264,232,59375,44722
66508,-4096,203776,-47096,18554,-38452
66518,0,91136,-20648,7641,139775
66528,0,114688,-25984,1892,109897
66538,0,17408,-3944,463,171967
66548,0,9216,-2088,61,131876
66558,0,63488,-14384,0,45758
66568,0,10240,-2320,0,66335
66578,0,58368,-13224,0,3876
66588,0,-29696,6728,0,76845
66598,0,-4096,928,0,48527
66608,0,-78848,17864,0,133194
66618,0,-64512,14616,0,127992
66628,0,-20480,4640,0,103390
66638,0,14336,-3248,0,83558
66648,0,112640,-25520,0,2460
66658,0,95232,-21576,0,29862
66668,0,-5120,1160,0,130025
66678,0,16384,-3712,0,112408
66688,0,-15360,3480,0,141209
66698,0,145408,-32944,0,-13103
66708,0,61440,-13920,0,71451
66718,0,69632,-15776,0,61843
66728,0,61440,-13920,0,67857
66738,0,23552,-5336,0,95209
66748,0,119808,-27144,0,-2112
66758,0,226304,-51272,0,-93827
66768,0,141312,-32016,0,-10790
66778,0,123904,-28072,0,-1546
66788,0,26624,-6032,0,79571
66798,0,-45056,10208,0,128055
66808,3072,25600,-5104,2343,47002
66818,3072,126976,-28072,585,-55161
66828,3072,29696,-6032,97,48282
66838,3072,3072,0,0,79824
66848,6144,16384,-2320,1672,79701
66858,6144,-34816,9280,366,121395
66868,9216,72704,-22736,3198,-21123
66878,12288,41984,-6728,817,43194
66888,43008,-10240,12064,11657,99481
66898,46080,7168,8816,3771,24661
66908,46080,37888,1856,964,30263
66918,46080,155648,-24824,183,-72301
66928,46080,186368,-31784,0,-15700
66938,46080,-12288,13224,0,124512
66948,228352,19456,47328,68322,201789
66958,249856,17408,52664,24560,171755
66968,398336,106496,66120,83178,200068
66978,412672,336896,17168,26428,-8635
66988,564224,396288,38048,115600,137216
66998,610304,516096,21344,52136,42328
67008,801792,582656,49648,80712,122244
67018,904192,735232,38280,48217,35863
67028,1105920,1011712,21344,110327,-1875
67038,1127424,1050624,17400,37854,12340
67048,1127424,1161216,-7656,9680,-3354
67058,1138688,1180672,-9512,7885,68338
67068,1138688,1241088,-23200,1953,-30372
67078,1138688,1379328,-54520,476,-62603
67088,1138688,1338368,-45240,61,-23580
67098,1138688,1345536,-46864,0,-43411
67108,1310720,1286144,5568,108142,141138
67118,1324032,1271808,11832,36157,61603
67128,1324032,1312768,2552,9265,6684
67138,1350656,1292288,13224,19042,86824
67148,1350656,1441792,-20648,5175,-12349
67158,1422336,1715200,-66352,24902,-176289
67168,1466368,1678336,-48024,16223,-90576
67178,1680384,1647616,7424,101818,101228
67188,1680384,1643520,8352,26196,57855
67198,2057216,1735680,56144,130346,138121
67208,2079744,2007040,16472,46032,-40846
67218,2079744,2156544,-17400,11804,-86084
67228,2291712,2306048,-3248,47460,-39588
67238,2291712,2505728,-48488,13000,-145501
67248,2726912,2527232,45240,137792,138712
67258,2911232,2632704,63104,146484,161181
67268,2911232,2770944,31784,37707,31651
67278,2911232,3069952,-35960,9643,-137005
67288,3540992,3393536,31320,247912,83837
67298,3540992,3472384,15544,68139,-28675
67308,4395008,3660800,166344,436511,508119
67318,4395008,3937280,103704,119995,123672
67328,5105664,4445184,149640,315246,266293
67338,5160960,4868096,54520,96240,-69154
67348,5215232,5398528,-41528,56396,-231538
67358,5215232,5826560,-138504,14465,-388632
67368,5215232,5912576,-157992,3918,-264721
67378,5215232,5808128,-134328,952,-132622
67388,5215232,5769216,-125512,183,-116043
67399,5215232,5711872,-112520,0,-103618
67409,5215232,5616640,-90944,0,-72942
67419,5215232,5559296,-77952,0,-71053
67429,5105664,5573632,-106024,-56995,-177713
67439,5105664,5676032,-129224,-14771,-215130
67449,5105664,5764096,-149176,-4126,-255402
67459,3040256,5614592,-583248,-562220,-1107429
67469,3040256,5197824,-488592,-145044,-509850
67479,1628160,3943424,-524552,-569678,-583035
67489,625664,2980864,-533600,-864002,-906129
67499,540672,2103296,-354032,-281751,-252695
67509,540672,1061888,-118088,-72730,225569
67519,305152,751616,-101152,-78797,-84517
67529,305152,519168,-48488,-21753,-47609
67539,132096,547840,-94192,-66541,-252855
67549,132096,728064,-135024,-17225,-354621
67559,6144,478208,-106952,-65955,-195417
67569,6144,545792,-122264,-17066,-276701
67579,0,307200,-69600,-6336,-133889
67589,0,-45056,10208,-1697,54560
67599,0,-105472,23896,-501,-35327
67609,0,-285696,64728,-196,26368
67619,0,-455680,103240,-184,99723
67629,0,-274432,62176,-184,-86455
67639,0,-152576,34568,-184,-143819
67649,0,-364544,82592,-184,109899
67659,0,-335872,76096,-184,104026
67669,0,-61440,13920,-184,-131926
67679,0,19456,-4408,-184,-127328
67689,0,-123904,28072,-184,-19372
67699,0,-206848,46864,-184,62289
67709,0,-131072,29696,-184,-14674
67719,0,-17408,3944,-184,-122469
67729,0,-35840,8120,-184,-92172
67739,0,-214016,48488,-184,84156
67749,0,-226304,51272,-184,82949
67759,0,-139264,31552,-184,-9019
67769,0,-80896,18328,-184,-63242
67779,0,-181248,41064,-184,38193
67789,0,-244736,55448,-184,96301
67799,0,-285696,64728,-184,119621
67809,0,-271360,61480,-184,88115
67819,0,-216064,48952,-184,22312
67829,0,-247808,56144,-184,58722
67839,0,-288768,65424,-184,105810
67849,0,-160768,36424,-184,9541
67859,0,-81920,18560,-184,-21417
67869,0,-145408,32944,-184,65261
67879,0,-172032,38976,-184,98461
67889,0,-176128,39904,-184,96277
67899,0,-200704,45472,-184,101756
67909,0,-35840,8120,-184,-68250
67919,0,-94208,21344,-184,-8359
67929,0,-174080,39440,-184,63986
67939,0,-244736,55448,-184,120563
67949,0,-278528,63104,-184,147123
67959,0,-251904,57072,-184,115743
67969,0,-89088,20184,-184,-36810
67979,0,-101376,22968,-184,-21568
67989,0,-106496,24128,-184,-17001
67999,0,-109568,24824,-184,69329
68009,0,-319488,72384,-184,194555
68019,0,-284672,64496,-184,151222
68029,0,-334848,75864,-184,187640
68039,0,-251904,57072,-184,97653
68049,0,-187392,42456,-184,42871
68059,0,-206848,54520,-184,93042
68069,0,-239616,54288,-184,94499
68079,0,-374784,84912,-184,219627
68089,0,-212992,48256,-184,77150
68099,0,-242688,54984,-184,122871
68109,0,-180224,40832,-184,78439
68119,-4096,-229376,51040,-2137,134192
68129,-4096,-159744,35264,-623,64505
68139,-4096,-266240,59392,-232,161208
68149,-4096,-268288,59856,-184,164759
68159,-4096,-227328,50576,-184,120185
68169,-4096,-58368,12296,-184,-22268
68179,-7168,-105472,22272,-1551,28604
68189,-7168,-329728,73080,-477,249606
68199,-7168,-191488,41760,-184,96807
68209,-7168,-154624,33408,-184,50813
68219,-7168,-83968,17400,-184,-23282
68229,-7168,-273408,67744,-184,185575
68239,-10240,-261120,56840,-1551,149485
68249,-10240,-206848,44544,-477,107823
68259,-40960,-225280,41760,-14820,120526
68269,-40960,-187392,33176,-4126,92629
68279,-74752,-202752,29000,-11573,87387
68289,-77824,-217088,31552,-3943,129958
68299,-99328,-430080,74936,-10279,279834
68309,-105472,-274432,38280,-4517,121559
68319,-157696,-277504,27144,-32093,76084
68329,-179200,-183296,928,-16932,-6205
68339,-179200,-391168,48024,-4432,214018
68349,-257024,-492544,53360,-47168,173778
68359,-267264,-456704,42920,-16309,120145
68369,-289792,-422912,30160,-11097,73247
68379,-319488,-441344,27608,-13733,67690
68389,-319488,-534528,48720,-3614,161658
68399,-429056,-462848,7656,-53650,8782
68409,-452608,-572416,27144,-26917,136707
68419,-541696,-553984,2784,-43128,62262
68429,-621568,-701440,18096,-44007,143451
68439,-781312,-610304,-38744,-94153,-76370
68449,-832512,-783360,-11136,-46448,66716
68459,-1004544,-1049600,10208,-58765,191954
68469,-1185792,-1216512,6960,-116370,145622
68479,-1185792,-1146880,-8816,-30091,51335
68489,-1351680,-1345536,-6496,-126490,-26552
68499,-1423360,-1525760,23200,-74476,109601
68510,-1467392,-1722368,57768,-35792,229120
68520,-1595392,-1695744,22736,-107581,42075
68530,-1595392,-1716224,27376,-27808,89111
68540,-1595392,-1832960,53824,-7239,176950
68550,-1950720,-1782784,-38048,-143555,-130008
68560,-1950720,-1929216,-4872,-37085,68439
68570,-1950720,-2179072,51736,-9644,250877
68580,-2243584,-2372608,29232,-82264,194511
68590,-2612224,-2305024,-69600,-200293,-171489
68600,-2698240,-2536448,-36656,-87415,29293
68610,-3108864,-2783232,-73776,-316321,-217922
68620,-3247104,-3083264,-37120,-148768,17190
68630,-3247104,-3376128,29232,-41004,224042
68640,-3904512,-3716096,-42688,-178077,43889
68650,-4491264,-3801088,-156368,-330909,-384335
68660,-4491264,-4371456,-27144,-91089,142350
68670,-5106688,-4992000,-25984,-307105,40049
68680,-5328896,-5298176,-6960,-192444,65028
68690,-5442560,-5691392,56376,-89661,189826
68700,-5442560,-6152192,160776,-23194,415997
68710,-5385216,-6218752,188848,21398,355251
68720,-5385216,-6240256,193720,5444,304292
68730,-5442560,-6051840,138040,-13184,122371
68740,-5442560,-6014976,129688,-3480,162183
68750,-5385216,-5920768,121336,17944,163351
68760,-5328896,-5831680,113912,67395,161054
68770,-5328896,-5947392,140128,17321,246971
68780,-4491264,-5920768,323872,263293,671400
68790,-3008512,-5673984,603896,1004479,1611532
68800,-2757632,-5056512,520840,373168,739353
68810,-2757632,-4015104,284896,102575,18684
68820,-1185792,-2978816,406232,434606,437007
68830,-753664,-1852416,248936,296447,85735
68840,-684032,-884736,45472,104431,-323386
68850,-546816,-375808,-38744,107727,-200243
68860,-524288,-261120,-59624,37329,36650
68870,-524288,-359424,-37352,10205,117068
68880,-335872,-400384,14616,87402,238343
68890,-276480,-400384,28072,49316,159583
68900,-276480,-486400,47560,12658,176766
68910,-56320,-362496,69368,132946,267688
68920,-56320,-186368,29464,36511,65264
68930,0,-225280,51040,25671,213962
68940,0,-34816,7888,6542,118297
68950,0,88064,-19952,1708,61866
68960,0,46080,-10440,366,134075
68970,0,113664,-25752,24,59649
68980,0,153600,-34800,0,18240
68990,0,96256,-21808,0,73554
69000,6144,-87040,21112,3149,244506
69010,6144,141312,-30624,793,24709
69020,12288,99328,-19720,4833,87043
69030,12288,155648,-32480,1196,40682
69040,12288,222208,-47560,268,-27118
69050,12288,139264,-28768,0,69533
69060,12288,92160,-18096,0,96769
69070,12288,176128,-37120,0,5292
69080,9216,207872,-45008,-2198,-47111
69090,6144,24576,-4176,-2137,109503
69100,6144,125952,-27144,-660,-5658
69110,6144,26624,-4640,-245,105812
69120,6144,176128,-38512,-184,-38575
69130,6144,275456,-61016,-184,-124919
69140,6144,183296,-40136,-184,-25116
69150,3072,15360,-2784,-1648,194204
69160,3072,131072,-29000,-501,-16335
69170,3072,57344,-12296,-184,40960
69180,0,77824,-17632,-1648,1430
69190,0,44032,-9976,-501,33572
69200,0,-54272,12296,-184,119696
69210,0,12288,-2784,-184,63810
69220,0,181248,-41064,-184,-91354
69230,0,-28672,6496,-184,110848
69240,0,10240,-2320,-184,59380
69250,0,-39936,9048,-184,102145
69260,0,126976,-28768,-184,-63335
69270,0,66560,-15080,-184,24606
69280,0,-58368,13224,-184,136312
69290,0,111616,-25288,-184,-38886
69300,0,37888,-8584,-184,17767
69310,0,47104,-10672,9191,-2389
69320,12288,-72704,19256,2453,113534
69330,104448,-15360,27144,37451,104928
69340,104448,202752,-22272,10241,-103008
69350,104448,166912,-14152,2563,-26361
69360,462848,79872,86768,143994,295209
69370,2291712,283648,454952,1434838,1846837
69380,2879488,577536,521536,694702,1083048
69390,2879488,1573888,295800,179077,59289
69400,7916544,2782208,1163248,1803881,2388366
69410,7916544,4950016,672104,465087,129640
69420,9882624,7333888,577448,857409,267852
69430,9980928,9412608,128760,310766,-681711
69440,9980928,10720256,-167504,80053,-844342
69450,9980928,11037696,-239424,20581,-503011
69460,8851456,10586112,-393008,-503834,-758324
69470,8851456,9959424,-251024,-129981,-145046
69480,8851456,8637440,48488,-35816,589544
69490,5558272,8394752,-642640,-2364795,-2773635
69500,5384192,7712768,-527568,-694397,-869004
69510,5384192,6983680,-362384,-191065,-161684
69520,4255744,5676032,-321784,-495582,-270559
69530,4255744,4646912,-88624,-127869,266893
69540,3210240,3915776,-159848,-402930,-194187
69550,2974720,3337216,-82128,-163953,90492
69560,1594368,3064832,-333152,-670752,-925637
69570,1184768,2442240,-284896,-328602,-324425
69580,492544,1948672,-329904,-548975,-690997
69590,432128,1004544,-129688,-169141,43604
69600,432128,481280,-11136,-46570,206192
69610,432128,233472,45008,-12085,96282
69620,432128,199680,52664,-3394,-177
69630,432128,244736,42456,-953,-30878
69640,0,457728,-103704,-97046,-346086
69650,0,302080,-68440,-26746,-107772
69660,0,10240,-2320,-6959,97685
69670,0,-24576,5568,-2002,2560
69680,-4096,-236544,52664,-2430,103609
69690,-4096,-183296,40600,-696,1782
69700,-4096,-72704,15544,-269,-89060
69710,-4096,-123904,27144,-184,-5048
69720,-4096,-89088,19256,-184,-4509
69730,-4096,116736,-27376,-184,-182199
69740,-7168,-116736,24824,-1465,58314
69750,-16384,-70656,12296,-3113,-17981
69760,-16384,87040,-23432,-916,-171707
69770,-16384,-327680,70528,-318,200637
69780,-302080,-21504,-63568,-82923,-281504
69790,-677888,-234496,-100456,-244361,-350775
69800,-1128448,-547840,-131544,-243360,-263155
69810,-2757632,-705536,-464928,-1305787,-1727686
69820,-2757632,-1579008,-267032,-359253,-242048
69830,-2757632,-2148352,-138040,-92701,76155
69840,-9785344,-3209216,-1502664,-1933143,-3032167
69850,-17213440,-5038080,-2758480,-4635926,-6508737
69860,-17213440,-8107008,-2063176,-1195545,-1742280
69870,-17213440,-11758592,-1235864,-328907,336295
69880,-17213440,-15431680,-403680,-84888,1357309
69890,-17213440,-17599488,88856,-21961,1253714
69900,-17213440,-18140160,209960,-6104,568458
69910,-17213440,-17944576,165648,-1648,100010
69920,-9402368,-17185792,1763432,2929602,4183907
69931,-9402368,-15651840,1415896,755395,1422470
69941,-9402368,-12964864,807128,194726,-301938
69951,-1033216,-10689536,2187760,3192944,4125138
69961,-429056,-7996416,1714480,1046960,1366614
69971,-429056,-4663296,959320,287890,-453158
69981,0,-1817600,411800,235107,-810447
69991,6144,-119808,28536,64672,-803306
70001,6144,546816,-122496,17724,-521632
70011,6144,194560,-42688,4504,75318
70021,122880,-244736,83288,48706,366360
70031,122880,-555008,153584,13330,410422
70041,337920,-548864,200912,78991,422050
70051,337920,-187392,119016,21643,29865
70061,337920,248832,20184,5505,-69391
70071,337920,527360,-42920,1354,-79409
70081,3007488,917504,473512,781396,1128638
70091,3007488,1633280,311344,214855,252999
70101,7836672,2915328,1114992,1647509,2258126
70111,10802176,4859904,1346296,1161145,1604913
70121,16135168,7900160,1865744,2727246,3229331
70131,16284672,11525120,1078336,752490,107693
70141,16284672,14888960,316216,206909,-1190496
70151,16284672,17399808,-252648,53283,-1485204
70161,16284672,18266112,-448920,13684,-996727
70171,16436224,17920000,-336168,98962,-213411
70181,15985664,16920576,-211816,-166858,17781
70191,11567104,15935488,-989712,-1408826,-1875321
70201,7998464,14340096,-1436776,-1678846,-2283144
70211,5499904,11502592,-1359984,-1499402,-1498213
70221,4164608,8032256,-876264,-773646,95778
70231,1364992,5036032,-831720,-1393091,-544649
70241,878592,2279424,-317376,-566895,643556
70251,642048,860160,-49416,-214783,902167
70261,259072,276480,-3944,-284864,368921
70271,259072,699392,-99760,-73523,-206620
70281,95232,1138688,-236408,-70936,-575858
70291,73728,1191936,-253344,-22876,-401510
70301,73728,1041408,-220400,-5982,-232753
70311,12288,623616,-138504,-19520,683
70321,12288,236544,-50808,-5127,141583
70331,12288,149504,-31088,-1392,14427
70341,3072,55296,-11832,-3113,-11554
70351,3072,52224,-11136,-867,-63039
70361,0,243712,-55216,-1539,-239568
