R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
38,80,47,58,80,47,250,0,20,0,0,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,4096,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
105932,0,191488,-35904,0,-11190
105942,0,191488,-35904,0,-11190
105952,0,191488,-35904,0,-11190
105962,0,191488,-35904,0,-11190
105972,0,191488,-35904,0,-11190
105982,0,191488,-35904,0,-11190
105992,0,191488,-35904,0,-11190
106002,0,191488,-35904,0,-11190
106012,0,191488,-35904,0,-11190
106022,0,191488,-35904,0,-11190
106032,0,191488,-35904,0,-11190
106042,0,191488,-35904,0,-11190
106052,0,191488,-35904,0,-11190
106062,0,191488,-35904,0,-11190
106072,0,191488,-35904,0,-11190
106082,0,191488,-35904,0,-11190
106092,0,191488,-35904,0,-11190
106102,0,191488,-35904,0,-11190
106112,0,191488,-35904,0,-11190
106122,0,191488,-35904,0,-11190
106132,0,191488,-35904,0,-11190
106142,0,191488,-35904,0,-11190
106152,0,191488,-35904,0,-11190
106162,0,191488,-35904,0,-11190
106172,0,191488,-35904,0,-11190
106183,0,191488,-35904,0,-11190
106193,0,191488,-35904,0,-11190
106203,0,191488,-35904,0,-11190
106213,0,191488,-35904,0,-11190
106223,0,191488,-35904,0,-11190
106233,0,191488,-35904,0,-11190
106243,0,191488,-35904,0,-11190
106253,0,191488,-35904,0,-11190
106263,0,191488,-35904,0,-11190
106273,0,191488,-35904,0,-11190
106283,0,191488,-35904,0,-11190
106293,0,191488,-35904,0,-11190
106303,0,191488,-35904,0,-11190
106313,0,191488,-35904,0,-11190
106323,0,191488,-35904,0,-11190
106333,0,191488,-35904,0,-11190
106343,0,191488,-35904,0,-11190
106353,0,191488,-35904,0,-11190
106363,0,191488,-35904,0,-11190
106373,0,191488,-35904,0,-11190
106383,0,191488,-35904,0,-11190
106393,0,191488,-35904,0,-11190
106403,0,191488,-35904,0,-11190
106413,0,191488,-35904,0,-11190
106423,0,191488,-35904,0,-11190
106433,0,191488,-35904,0,-11190
106443,0,191488,-35904,0,-11190
106453,0,191488,-35904,0,-11190
106463,0,191488,-35904,0,-11190
106473,0,191488,-35904,0,-11190
106483,0,191488,-35904,0,-11190
106493,0,191488,-35904,0,-11190
106503,0,191488,-35904,0,-11190
106513,0,191488,-35904,0,-11190
106523,0,191488,-35904,0,-11190
106533,0,191488,-35904,0,-11190
106543,0,191488,-35904,0,-11190
