R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,110,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,4096,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
46345,0,-164864,37352,-91,3017
46355,0,-251904,57072,-51,53399
46365,0,-338944,76792,-51,122986
46375,0,-357376,80968,-51,106273
46385,0,-265216,60088,-51,13479
46395,0,-249856,56608,-51,2724
46405,0,-293888,66584,-51,55051
46415,0,-296960,67280,-51,69263
46425,0,-332800,75400,-51,108379
46435,0,-286720,64960,-51,69609
46445,0,-222208,50344,-51,26311
46455,0,-210944,47792,-51,35904
46465,0,-198656,57536,-51,100338
46475,0,-217088,49184,-51,85748
46485,0,-21504,4872,-51,-71920
46495,0,-74752,16936,-51,3449
46505,0,-131072,29696,-51,54101
46515,0,-221184,50112,-51,117022
46525,0,-180224,40832,-51,62762
46535,0,-331776,75168,-51,194762
46545,0,-212992,48256,-51,64670
46555,0,-202752,45936,-51,42498
46565,0,-266240,60320,-51,100059
46575,0,-350208,79344,-51,167879
46585,0,-235520,53360,-51,59127
46595,0,-359424,81432,-51,182105
46605,0,-332800,75400,-51,161964
46615,0,-246784,55912,-51,76592
46625,0,-277504,62872,-51,155217
46635,-4096,-324608,72616,-434,146748
46645,0,-187392,42456,157,27757
46655,-4096,-226304,50344,-554,84406
46665,-4096,-274432,61248,-162,133162
46675,0,-149504,33872,694,19165
46685,0,-169984,38512,174,60914
46695,-4096,-192512,42688,-373,94221
46705,-4096,-115712,25288,-125,18820
46715,-4096,-152576,33640,-51,78057
46725,-4096,-162816,35960,-51,103796
46735,-4096,-154624,34104,-51,103872
46745,-4096,-51200,10672,-51,19382
46755,-4096,-216064,48024,-51,182217
46765,-4096,-141312,31088,-51,109178
46775,-4096,-30720,6032,-51,13872
46785,-4096,-36864,7424,-51,29639
46795,-4096,-171008,37816,-51,160075
46805,-4096,-93184,20184,-51,80034
46815,-4096,-67584,14384,-51,58147
46825,-4096,-14336,2320,-51,15380
46835,-4096,-97280,21112,-51,106145
46845,-4096,-130048,28536,-51,132083
46855,-4096,-151552,33408,-51,145787
46865,-4096,-116736,25520,-51,100651
46875,-4096,-44032,9048,-51,81436
46885,-4096,-164864,36424,-51,164572
46895,-4096,-120832,26448,-51,132080
46905,-4096,-102400,22272,-51,126876
46915,-4096,-21504,3944,-51,54012
46925,-4096,31744,-8120,-51,12041
46935,-4096,-41984,8584,-51,85454
46945,-4096,-106496,23200,-51,145995
46955,-4096,-140288,30856,-51,172635
46965,-4096,-80896,17400,-51,118760
46975,-4096,-19456,3480,-51,63832
46985,-4096,-17408,3016,-51,58849
46995,-4096,1024,-1160,-51,34774
47005,-4096,-106496,23200,-51,141314
47015,-4096,-174080,38512,-51,200921
47025,-4096,-92160,19952,-51,118738
47035,-4096,-128000,28072,-51,154772
47045,-7168,-23552,3712,-380,52486
47055,-37888,-1024,-8352,-6563,28339
47065,-87040,-20480,-15080,-9789,41506
47075,-87040,-47104,-9048,-2542,81502
47085,-160768,-69632,-20648,-6594,80676
47095,-247808,-147456,-22736,-6745,107198
47105,-247808,-141312,-24128,-1756,55181
47115,-247808,-155648,-20880,-504,22685
47125,-247808,-266240,4176,-152,83565
47135,-247808,-303104,12528,-58,117870
47145,-6784000,-456704,-1433528,-645770,-2000570
47155,-6784000,-1497088,-1197816,-166545,-875265
47165,-13496320,-3177472,-2337864,-784425,-2291410
47175,-17213440,-5712896,-2605592,-665620,-2040865
47185,-17213440,-8915968,-1879896,-183101,-323953
47195,-17213440,-12305408,-1111976,-47229,578830
47205,-17213440,-14893056,-525712,-12200,854683
47215,-17213440,-16448512,-173304,-3374,737679
47225,-15401984,-17075200,379088,185977,953566
47235,-9591808,-17024000,1683856,1270162,3011705
47245,-8763392,-16186368,1681768,445522,1771277
47255,-5618688,-14412800,1992416,418995,1541555
47265,-5618688,-11984896,1442344,115230,293538
47275,-1366016,-9524224,1848344,635474,1227469
47285,-1366016,-7476224,1384344,163851,461542
47295,-388096,-5633024,1188304,237402,444427
47305,-388096,-4160512,854688,61200,176977
47315,-388096,-2968576,584640,16814,23604
47325,-388096,-2078720,383032,4317,36446
47335,0,-1443840,319232,52922,163580
47345,0,-913408,206944,14542,109828
47356,0,-495616,112288,3726,60752
47366,0,-162816,36888,1007,5304
47376,12288,4096,1856,1430,60822
47386,12288,192512,-40832,352,40355
47396,168960,350208,-41064,21000,66305
47406,168960,456704,-65192,5394,46781
47416,564224,519168,10208,74349,160832
47426,564224,648192,-19024,19158,89221
47436,1094656,714752,86072,53016,244635
47446,1094656,875520,49648,14559,139696
47456,1232896,1168384,14616,21041,37624
47466,1220608,1341440,-27376,4293,32935
47476,1220608,1502208,-63800,1158,-2122
47486,1062912,1611776,-124352,-19464,-48845
47496,1062912,1631232,-128760,-5375,8941
47506,839680,1511424,-152192,-21109,46188
47516,816128,1426432,-138272,-8769,67274
47526,773120,1353728,-131544,-6181,26050
47536,739328,1234944,-119712,-3693,-13858
47546,665600,1127424,-104632,-10266,-17686
47556,665600,965632,-67976,-2666,35689
47566,574464,803840,-51968,-10434,67514
47576,549888,754688,-46400,-5962,38500
47586,549888,653312,-23432,-1558,66994
47596,549888,661504,-25288,-447,1254
47606,549888,658432,-24592,-138,-38770
47616,620544,587776,7424,6347,21213
47626,676864,478208,45008,5085,115776
47636,956416,555008,90944,34099,129973
47646,956416,686080,61248,9365,3865
47656,956416,748544,47096,2396,-8491
47666,1528832,786432,168200,67826,220511
47676,2291712,930816,308328,82315,355971
47686,2974720,1362944,365168,73872,252801
47696,3861504,1881088,448688,124384,279027
47706,4209664,2385920,413192,59800,180073
47716,4637696,2972672,354960,80438,104901
47726,4840448,3682304,262392,45902,-35472
47736,5617664,4036608,358208,174886,323616
47746,5797888,4329472,332688,77293,274360
47756,5797888,4879360,208104,19913,-18655
47766,6438912,5086208,308328,56198,272593
47776,6782976,5522432,285592,67712,237407
47786,6782976,6080512,159152,17445,-25591
47796,6782976,6467584,71456,4776,-98855
47806,6713344,6732800,-4408,-2807,-108402
47816,6643712,6864896,-62176,-7926,-121712
47826,6643712,6727680,-19024,-2196,168838
47836,6643712,7011328,-83288,-588,-65470
47846,6643712,6762496,-26912,-182,175771
47856,6854656,7072768,-49416,15697,-35281
47866,7144448,6896640,56144,48333,254544
47876,7292928,7256064,8352,28782,33580
47886,7218176,7477248,-58696,1819,-75997
47896,7144448,7702528,-126440,-10719,-178895
47906,6438912,7745536,-296032,-75565,-340155
47916,4892672,7816192,-662360,-345217,-1032070
47926,4395008,7093248,-611320,-159928,-483797
47936,3107840,6160384,-691592,-174044,-307682
47946,2638848,5248000,-591136,-77747,-6875
47956,2638848,4113408,-334080,-21404,258899
47966,1258496,3377152,-480008,-139035,-213189
47976,1258496,2701312,-312272,-35873,34679
47986,419840,2251776,-415048,-129350,-312188
47996,419840,1853440,-324800,-33375,-236545
48006,135168,1345536,-274224,-38085,-205851
48016,27648,629760,-136416,-24201,91631
48026,9216,477184,-106024,-8040,99858
48036,-4096,214016,-49416,-4683,-62035
48046,-4096,-51200,10672,-1229,25276
48056,-4096,-99328,21576,-356,-44218
48066,-4096,-262144,58464,-111,17711
48076,-7168,-323584,71688,-460,14767
48086,-7168,-402432,89552,-138,60895
48096,-126976,-257024,29464,-10840,-132177
48106,-126976,-505856,85840,-2998,90541
48116,-253952,-504832,56840,-12300,29476
48126,-253952,-606208,79808,-3404,79560
48136,-270336,-693248,95816,-3082,128221
48146,-270336,-555008,64496,-810,-43056
48156,-267264,-782336,116696,328,187323
48166,-267264,-410624,32480,67,-155977
48176,-267264,-695296,96976,0,156823
48186,-253952,-444416,43152,856,-60962
48196,-253952,-787456,120872,201,287152
48206,-241664,-363520,27608,1151,-93573
48216,-241664,-487424,55680,281,48465
48226,-241664,-399360,35728,60,1412
48236,-241664,-423936,41296,0,58181
48246,-241664,-424960,41528,0,69314
48256,-241664,-278528,8352,0,-57130
48266,-241664,-465920,50808,0,107893
48276,-241664,-346112,23664,0,4706
48286,-241664,-449536,47096,0,78304
48296,-241664,-381952,31784,0,22005
48306,-241664,-433152,43384,0,69288
48316,-241664,-479232,53824,0,116867
48326,-241664,-283648,9512,0,-43212
48336,-241664,-487424,55680,0,142298
48346,-241664,-368640,28768,0,26329
48356,-241664,-440320,45008,0,60584
48366,-260096,-592896,75400,-1155,161237
48376,-366592,-424960,13224,-12841,-43854
48386,-480256,-517120,8352,-12992,45872
48396,-921600,-492544,-106720,-74894,-181509
48406,-1366016,-631808,-166344,-72782,-145572
48416,-1366016,-653312,-161472,-18789,-186041
48426,-1366016,-1206272,-36192,-5187,182977
48436,-1366016,-1318912,-10672,-1360,66101
48446,-7678976,-1685504,-1357896,-503436,-1694202
48456,-7917568,-2781184,-1163712,-177163,-816316
48466,-7917568,-4610048,-749360,-45702,28989
48476,-7917568,-6366208,-351480,-12589,489984
48486,-7917568,-7629824,-65192,-3260,575463
48496,-7917568,-8017920,22736,-857,282385
48506,-7522304,-7925760,91408,31242,95395
48516,-7219200,-7630848,93264,25529,-49082
48526,-5798912,-7453696,370736,153079,406327
48536,-4491264,-7178240,608768,316441,813833
48546,-3354624,-6627328,741472,254287,752820
48556,-3354624,-5929984,583480,69924,302050
48566,-1209344,-5107712,883224,468107,993968
48576,-696320,-4283392,812696,193768,683829
48586,-696320,-3291136,587888,53281,253257
48596,-120832,-2317312,497640,56712,175718
48606,0,-1516544,343592,33938,45202
48616,0,-951296,215528,8734,17498
48626,0,-533504,120872,2235,-1803
48636,0,-312320,70760,597,18908
48646,0,-246784,55912,137,95599
48656,0,-241664,54752,20,171500
48666,0,-67584,15312,0,71474
48676,0,-25600,5800,0,98225
48686,0,10240,-2320,0,126846
48696,0,175104,-39672,0,21354
48706,0,140288,-31784,0,91130
48716,0,90112,-20416,0,161634
48726,0,280576,-63568,0,-9711
48736,0,246784,-49880,0,57683
48746,0,128000,-29000,0,145764
48757,0,280576,-63568,0,-17845
48767,0,288768,-65424,0,-28096
48777,0,119808,-27144,0,106145
48787,0,70656,-16008,0,103539
48797,0,141312,-32016,0,4616
48807,0,29696,-6728,0,80999
48817,0,12288,-2784,0,77496
48827,0,13312,-3016,0,66605
48837,0,-10240,2320,0,87119
48847,0,98304,-22272,0,-10238
48857,0,79872,-18096,0,27564
48867,0,51200,-11600,0,65706
48877,125952,-11264,31088,15760,61239
48887,125952,155648,-6728,4045,10690
48897,625664,132096,111824,31783,192841
48907,625664,261120,82592,8177,99883
48917,6713344,507904,1405920,519686,1843599
48927,7599104,1613824,1356040,185111,1062535
48937,15985664,3526656,2822744,1035244,2885541
48947,16284672,6248448,2273832,292355,1268416
48957,16284672,9629696,1507768,75376,-26824
48967,16436224,12418048,910368,38500,-502127
48977,16436224,14417920,457272,9913,-525622
48987,16436224,15473664,218080,2537,-283839
48997,16436224,15732736,159384,681,84592
49007,11794432,15720448,-889488,-508975,-1295894
49017,11794432,15099904,-748896,-131270,-574275
49027,6305792,14042112,-1752760,-640077,-1868704
49037,2756608,12208128,-2141360,-909719,-2152054
49047,1645568,9979904,-1888248,-419057,-1098282
49057,1232896,7318528,-1378776,-153486,-126889
49067,387072,4894720,-1021264,-219698,148759
49077,387072,3130368,-621528,-56676,346553
49087,159744,1890304,-392080,-38088,252325
49097,110592,1296384,-268656,-14408,18273
49107,18432,1017856,-226432,-16862,-183310
49117,18432,710656,-156832,-4368,-161675
49127,0,430080,-97440,-2599,-102366
49137,0,164864,-37352,-689,-45884
49147,-4096,-26624,2552,-588,-58177
49157,0,-228352,51736,127,-1652
49167,0,-471040,106720,16,107123
49177,-4096,-613376,138040,-434,152752
49187,-4096,-680960,153352,-131,155614
49197,-4096,-621568,139896,-51,71361
49207,-4096,-549888,123656,-51,14320
49217,-4096,-523264,117624,-51,32304
49227,-4096,-474112,106488,-51,33542
49237,-7168,-506880,113216,-336,120436
49247,-13312,-406528,89088,-1239,69864
49257,-16384,-343040,74008,-769,52339
49267,-16384,-327680,70528,-219,72698
49277,-65536,-261120,44312,-4029,9582
49287,-65536,-216064,34104,-1128,-21031
49297,-126976,-233472,24128,-5882,-15874
49307,-173056,-284672,25288,-4563,48806
49317,-257024,-427008,38512,-12488,102631
49327,-257024,-486400,51968,-3237,140503
49337,-1063936,-476160,-133168,-149703,-221782
49347,-1063936,-486400,-130848,-38622,-143017
49357,-1063936,-657408,-92104,-10639,-23383
49367,-7369728,-976896,-1448376,-416807,-1694539
49377,-17213440,-2347008,-3368176,-1339900,-4063166
49387,-17213440,-4513792,-2877264,-368572,-2159319
49397,-17213440,-8166400,-2049720,-95062,-416210
49407,-17213440,-11530240,-1287600,-26164,466077
49417,-17213440,-14265344,-667928,-6771,699701
49427,-10696704,-16061440,1215448,754467,2906426
49437,-10696704,-16322560,1274608,207508,1809270
49447,-7219200,-15204352,1809136,349084,1761980
49457,-5328896,-12983296,1698936,206354,854659
49467,-1681408,-10175488,1924440,513399,1108264
49477,-1085440,-7500800,1453480,183030,275566
49487,-420864,-5194752,1081584,165214,3075
49497,-332800,-3473408,711544,52922,-123894
49507,-332800,-2231296,430128,13632,-151282
49517,-80896,-1660928,357976,44559,133408
49527,-80896,-1274880,270512,11473,208472
49537,-65536,-998400,211352,4159,244668
49547,-68608,-738304,151728,580,206931
49557,-65536,-468992,91408,476,130983
49567,-65536,-252928,42456,100,88306
49577,-34816,-25600,-2088,4679,36864
49587,-34816,88064,-27840,1272,33365
49597,0,239616,-54288,7613,21915
49607,0,290816,-65888,1943,39284
49617,0,297984,-67512,516,58716
49627,0,356352,-80736,117,18270
49637,0,308224,-69832,16,62953
49647,0,241664,-54752,0,110114
49657,0,275456,-62408,0,60295
49667,0,244736,-55448,0,68251
49677,0,215040,-48720,0,67849
49687,0,182272,-41296,0,65902
49697,0,207872,-47096,0,18222
49707,0,135168,-30624,0,74179
49717,-4096,126976,-29696,-319,76780
49727,-4096,58368,-14152,-101,126384
49737,-7168,-27648,4640,-343,187992
49748,-68608,64512,-30160,-11434,50914
49758,-133120,44032,-40136,-11048,16282
49768,-133120,32768,-37584,-3059,33213
49778,-346112,19456,-82824,-14791,-50399
49788,-346112,-75776,-61248,-3831,11933
49798,-346112,-229376,-26448,-1071,109439
49808,-346112,-343040,-696,-299,148731
49818,-1351680,-363520,-223880,-125996,-260096
49828,-1681408,-502784,-267032,-62406,-245187
49838,-5922816,-738304,-1174616,-749352,-1814312
49848,-9309184,-1448960,-1780832,-630097,-2031858
49858,-9309184,-3122176,-1401744,-162500,-624377
49868,-17213440,-5390336,-2678672,-563710,-1798554
49878,-17213440,-8701952,-1928384,-145386,-66622
49888,-17213440,-11622400,-1234008,-37511,694400
49898,-15546368,-13888512,-375608,277860,1408577
49908,-10283008,-15053824,1080888,689403,2672476
49918,-10283008,-14704640,1001776,189606,1293236
49928,-2318336,-13046784,2430664,1339725,3101864
49938,-2318336,-10745856,1909360,345455,1102812
49948,-948224,-7944192,1585024,211459,305674
49958,-556032,-5196800,1051424,78649,-297572
49968,-4096,-3100672,701568,80996,-309665
49978,27648,-1724416,396952,24962,-345577
49988,27648,-1115136,258912,6418,-63503
49998,190464,-807936,226200,20856,137698
50008,190464,-598016,178640,5357,164254
50018,1105920,-401408,341504,91150,432851
50028,1105920,-83968,269584,25052,253796
50038,4687872,384000,975096,410197,1302194
50048,4687872,1366016,752608,105753,546997
50058,4687872,2619392,468640,29074,43871
50068,15257600,3940352,2564064,849760,2906617
50078,15257600,5975040,2103080,219107,1363598
50088,15257600,8814592,1459744,60243,321980
50098,16436224,11587584,1098520,103568,22898
50108,16436224,13782016,601344,28466,-325001
50118,16135168,15221760,206944,-23734,-336930
50128,16135168,15901696,52896,-6547,-90615
50138,8762368,16147456,-1673184,-1121948,-2727289
50148,8762368,15838208,-1603120,-289335,-1748327
50158,5617664,14243840,-1954368,-434619,-1658402
50168,5617664,12002304,-1446520,-112092,-524087
50178,5617664,9539584,-888560,-28924,320929
50188,5617664,7523328,-431752,-7973,513680
50198,5617664,6495232,-198824,-2078,287629
50208,1094656,5939200,-1097592,-467175,-1318362
50218,878592,5231616,-986232,-136628,-812145
50228,324608,4246528,-888560,-116510,-600913
50238,324608,2896896,-582784,-30065,-103400
50248,39936,1628160,-354960,-27709,129482
50258,-4096,921600,-209728,-13912,30460
50268,0,187392,-42456,-3210,165669
50278,0,-16384,3712,-900,24536
50288,0,-106496,24128,-252,-79957
50298,0,-268288,60784,-91,-24029
50308,0,-367616,83288,-51,-13669
50318,0,-382976,86768,-51,-59146
50328,0,-521216,118088,-51,23731
50338,0,-603136,136648,-51,63202
50348,0,-557056,126208,-51,4560
50358,0,-525312,119016,-51,-14645
50368,0,-592896,134328,-51,79327
50378,0,-548864,124352,-51,76394
50388,0,-448512,101616,-51,20158
50398,0,-369664,83752,-51,-10126
50408,0,-405504,91872,-51,80207
50418,0,-376832,85376,-51,99285
50428,0,-281600,63800,-51,47230
50438,0,-177152,40136,-51,-9528
50448,0,-247808,56144,-51,90427
50458,0,-232448,52664,-51,98901
50468,0,-58368,13224,-51,-50657
50478,0,-19456,4408,-51,-61112
50488,0,-73728,16704,-51,19127
50498,0,-60416,13688,-51,18153
50508,0,0,0,-51,-37057
50518,0,-21504,4872,-51,-6788
50528,0,-79872,18096,-51,50505
50538,-4096,-61440,12992,-407,31048
50548,-4096,37888,-9512,-131,-41200
50558,-4096,-38912,7888,-51,16860
50568,-4096,-52224,10904,-51,26188
50578,-25600,20480,-10440,-1048,-46866
50588,-25600,-48128,5104,-303,23579
50598,-16384,-71680,12528,688,46146
50608,-16384,-104448,19952,174,76175
50618,-13312,-3072,-2320,386,-21138
50628,-13312,-45056,7192,80,20769
50638,-13312,-86016,16472,0,60006
50648,-13312,-77824,14616,0,65600
50658,-13312,-84992,16240,0,63268
50668,-13312,44032,-12992,0,-58237
50678,-13312,-110592,22040,0,102900
50688,-13312,-18432,1160,0,5917
50698,-13312,-13312,0,0,2465
50708,-28672,-37888,2088,-1813,-989
50718,-34816,-43008,1856,-977,-20925
50728,-74752,-160768,19488,-6335,53919
50738,-74752,-50176,-5568,-1756,-55122
50748,-130048,-169984,9048,-4878,40343
50758,-130048,-143360,3016,-1279,13697
50768,-225280,-90112,-30624,-10847,-75526
50778,-315392,-238592,-17400,-9548,22495
50788,-413696,-327680,-19488,-16483,38217
50798,-448512,-253952,-44080,-8386,-74276
50808,-493568,-419840,-16704,-11041,27744
50818,-505856,-411648,-21344,-4918,-32144
50828,-505856,-608256,23200,-1290,104870
50838,-590848,-550912,-17168,-11575,-54896
50848,-590848,-572416,-4176,-3200,-12595
50858,-590848,-708608,26680,-846,90030
50868,-975872,-660480,-71456,-50032,-122713
50878,-1117184,-784384,-75400,-33909,-63706
50888,-1233920,-949248,-64496,-20051,815
50898,-1285120,-1001472,-64264,-14630,-15910
50908,-1285120,-1311744,6032,-4042,142404
50918,-1285120,-1377280,20880,-1058,96382
50928,-1285120,-1347584,14152,-313,761
50938,-1285120,-1447936,36888,-101,60095
50948,-879616,-1590272,161008,41780,302409
50958,-795648,-1475584,154048,16636,187957
50968,-795648,-1260544,105328,4270,31248
50978,-795648,-1216512,95352,1158,69217
50988,-626688,-1205248,131080,31437,197478
50998,-626688,-1046528,95120,8086,103357
51008,-611328,-907264,67048,3685,23122
51019,-580608,-834560,57536,2947,20876
51029,-463872,-779264,71456,16378,60075
51039,-417792,-764928,78648,8385,97811
51049,-185344,-700416,116696,29692,157246
51059,-163840,-447488,64264,10510,-32732
51069,-163840,-420864,58232,2692,23325
51079,-188416,-381952,43848,-893,56925
51089,-188416,-252928,14616,-252,2803
51099,-319488,-172032,-33408,-12764,-86972
51109,-353280,-184320,-38280,-9158,-38393
51119,-359424,-256000,-23432,-3153,23355
51129,-359424,-327680,-7192,-883,62977
51139,-338944,-356352,3944,1097,61718
51149,-338944,-421888,18792,285,90161
51159,-194560,-484352,65656,13145,166177
51169,-28672,-361472,76328,27604,96900
51179,-4096,-327680,73312,10654,75798
51189,0,-290816,65888,3071,82677
51199,0,-132096,29928,825,-13984
51209,0,-89088,20184,198,8697
51219,0,-92160,20880,36,50904
51229,0,-87040,19720,0,67933
51239,0,-33792,7656,0,34095
51249,0,-22528,5104,0,34745
51259,116736,-95232,48024,14266,150053
51269,116736,40960,17168,3655,14346
51279,625664,63488,127368,44251,173938
51289,625664,69632,125976,11390,186044
51299,3778560,311296,785552,373173,1116330
51309,4490240,846848,825456,156705,782028
51319,7368704,2008064,1214520,252777,994992
51329,7368704,3670016,837984,69505,164438
51339,7521280,5385216,483952,30061,-271952
51349,7521280,6573056,214832,7737,-321470
51359,7444480,7142400,68440,-6902,-174471
51369,6575104,7304192,-165184,-98130,-255163
