R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,110,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
8284,0,0,0,0,0
8294,0,0,0,0,0
8304,0,0,0,0,0
8314,0,0,0,0,0
8324,0,0,0,0,0
8334,0,0,0,0,0
8344,0,0,0,0,0
8354,0,0,0,0,0
8364,0,0,0,0,0
8374,0,0,0,0,0
8384,0,0,0,0,0
8394,0,0,0,0,0
8404,0,0,0,0,0
8414,0,0,0,0,0
8424,0,0,0,0,0
8434,0,0,0,0,0
8444,0,0,0,0,0
8454,0,0,0,0,0
8464,0,0,0,0,0
8474,0,0,0,0,0
8484,0,0,0,0,0
8494,0,0,0,0,0
8504,0,0,0,0,0
8514,0,0,0,0,0
8524,0,0,0,0,0
8534,0,0,0,0,0
8544,0,0,0,0,0
8554,0,0,0,0,0
8564,0,0,0,0,0
8574,0,0,0,0,0
8584,0,0,0,0,0
8594,0,0,0,0,0
8604,0,0,0,0,0
8614,0,0,0,0,0
8624,0,0,0,0,0
8634,0,0,0,0,0
8644,0,0,0,0,0
8654,0,0,0,0,0
8664,0,0,0,0,0
8674,0,0,0,0,0
8684,0,0,0,0,0
8694,0,0,0,0,0
8704,0,0,0,0,0
8714,0,0,0,0,0
8724,0,0,0,0,0
8734,0,0,0,0,0
8744,0,0,0,0,0
8754,0,0,0,0,0
8764,0,0,0,0,0
8774,0,0,0,0,0
8784,0,0,0,0,0
8794,0,0,0,0,0
8804,0,0,0,0,0
8814,0,0,0,0,0
8824,0,0,0,0,0
8834,0,0,0,0,0
8844,0,0,0,0,0
8854,0,0,0,0,0
8864,0,0,0,0,0
8874,0,6144,-1392,0,-5808
8885,0,6144,-1392,0,-3673
8895,0,5120,-1160,0,-1058
8905,0,9216,-2088,0,-4139
8915,0,6144,-1392,0,-1689
8925,0,4096,-928,0,717
8935,0,3072,-696,0,279
8945,0,9216,-2088,0,-5024
8955,0,8192,-1856,0,-2395
8965,0,9216,-2088,0,-3424
8975,0,7168,-1624,0,-1815
8985,0,5120,-1160,0,-631
8995,0,11264,-2552,0,-6326
9005,0,11264,-3016,0,-7261
9015,0,-3072,696,0,2410
9025,0,7168,-1624,0,4718
9035,0,1024,-232,0,-7831
9045,0,-15360,3480,0,24955
9055,0,22528,-5104,0,-27199
9065,0,-5120,1160,0,8113
9075,0,0,0,0,9472
9085,0,-17408,3944,0,15862
9095,0,1024,-232,0,11022
9105,0,-3072,696,0,4879
9115,0,-4096,928,0,2458
9125,0,-5120,1160,0,-4198
9135,0,-21504,4872,0,6173
9145,0,-20480,4640,0,9068
9155,0,-49152,11136,0,35227
9165,0,-11264,2552,0,1569
9175,0,-2048,464,0,277
9185,0,-10240,2320,0,7845
9195,0,-41984,9512,0,33115
9205,0,-33792,7656,0,15598
9215,0,19456,-4408,0,-32666
9225,0,-51200,11600,0,34650
9235,0,20480,-4640,0,-35167
9245,0,-22528,5104,0,14375
9255,0,-36864,8352,0,17482
9265,0,-61440,13920,0,36880
9275,0,38912,-8816,0,-61552
9285,0,-92160,20880,0,68250
9295,0,-40960,9280,0,9012
9305,0,-9216,2088,0,-22661
9315,0,-68608,15544,0,39011
9325,0,-48128,10904,0,1229
9335,0,45056,-10208,0,-50439
9345,0,-72704,16472,0,60356
9355,0,46080,-10440,0,-44090
9365,0,40960,-9280,0,-30463
9375,0,-33792,7656,0,34997
9385,0,36864,-8352,0,-31265
