R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
43,80,47,58,80,47,250,0,15,0,0,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1015,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
116988,0,-1726464,289992,0,634787
116998,0,-1726464,289992,0,634787
117008,0,-1726464,289992,0,634787
117018,0,-1726464,289992,0,634787
117028,0,-1726464,289992,0,634787
117038,0,-1726464,289992,0,634787
117048,0,-1726464,289992,0,634787
117058,0,-1726464,289992,0,634787
117068,0,-1726464,289992,0,634787
117078,0,-1726464,289992,0,634787
117088,0,-1726464,289992,0,634787
117098,0,-1726464,289992,0,634787
117108,0,-1726464,289992,0,634787
117118,0,-1726464,289992,0,634787
117128,0,-1726464,289992,0,634787
117138,0,-1726464,289992,0,634787
117148,0,-1726464,289992,0,634787
117158,0,-1726464,289992,0,634787
117168,0,-1726464,289992,0,634787
117178,0,-1726464,289992,0,634787
117188,0,-1726464,289992,0,634787
117198,0,-1726464,289992,0,634787
117208,0,-1726464,289992,0,634787
117218,0,-1726464,289992,0,634787
117228,0,-1726464,289992,0,634787
117238,0,-1726464,289992,0,634787
117248,0,-1726464,289992,0,634787
117258,0,-1726464,289992,0,634787
117268,0,-1726464,289992,0,634787
117278,0,-1726464,289992,0,634787
117288,0,-1726464,289992,0,634787
117298,0,-1726464,289992,0,634787
117308,0,-1726464,289992,0,634787
117318,0,-1726464,289992,0,634787
117328,0,-1726464,289992,0,634787
117338,0,-1726464,289992,0,634787
117348,0,-1726464,289992,0,634787
117358,0,-1726464,289992,0,634787
117368,0,-1726464,289992,0,634787
117378,0,-1726464,289992,0,634787
117388,0,-1726464,289992,0,634787
117398,0,-1726464,289992,0,634787
117408,0,-1726464,289992,0,634787
117418,0,-1726464,289992,0,634787
117428,0,-1726464,289992,0,634787
117438,0,-1726464,289992,0,634787
117448,0,-1726464,289992,0,634787
117458,0,5120,-860,0,-2344
117468,0,7168,-1204,0,-2870
117478,0,8192,-1376,0,-2153
117488,0,7168,-1204,0,-2319
117498,0,5120,-860,0,-78
117508,0,3072,-516,0,1672
117518,0,12288,-2064,0,-5621
117528,0,6144,-1032,0,-56
117538,0,9216,-1548,0,-3237
117548,0,8192,-1376,0,-2313
117558,0,6144,-1032,0,-1431
117568,0,5120,-860,0,-1210
117578,0,4096,-688,0,93
117588,0,10240,-1720,0,-6050
117598,0,8192,-1376,0,-5004
117608,0,24576,-4128,0,-14375
117618,0,-4096,688,0,7116
117628,0,27648,-4644,0,-18538
117639,0,13312,-2236,0,-3932
117649,9216,15360,-1032,263,-9549
117659,9216,-9216,3096,263,14647
117669,12288,-10240,3784,351,2564
117679,12288,13312,-172,351,-8866
117689,12288,-17408,4988,351,18320
117699,12288,-26624,6536,351,27406
117709,12288,26624,-2408,351,-5432
117719,12288,29696,-2924,351,-6868
117729,12288,24576,-2064,351,-4419
117739,12288,41984,-4988,351,-15930
117749,12288,57344,-7568,351,-30812
117759,9216,65536,-9460,263,-15955
117769,9216,50176,-6880,263,4018
117779,9216,48128,-6536,263,-15407
117789,9216,28672,-3268,263,-13052
117799,6144,-14336,3440,175,13796
117809,6144,-31744,6364,175,19310
117819,3072,-17408,3440,87,79
117829,0,-19456,3268,0,938
117839,0,-25600,4300,0,4321
117849,-4096,-27648,3956,-118,17912
117859,-4096,-16384,2064,-118,182
117869,-4096,2048,-1032,-118,-10874
117879,-4096,0,-688,-118,8686
117889,-4096,-16384,2064,-118,14956
117899,-4096,20480,-4128,-118,-22331
117909,-4096,-22528,3096,-118,17568
117919,-4096,-39936,6020,-118,18028
117929,-4096,1024,-860,-118,965
117939,-4096,-90112,14448,-118,43611
117949,0,-53248,8944,0,7694
117959,-4096,-109568,17716,-118,31785
117969,0,-114688,19264,0,35219
117979,0,-99328,16684,0,7730
117989,-4096,-168960,27692,-118,63204
117999,0,-142336,23908,0,33802
118009,-4096,-145408,24940,-118,31150
118019,-4096,-214016,35260,-118,67678
118029,-4096,-224256,36980,-118,50848
118039,-4096,-281600,46612,-118,74956
118049,-4096,-323584,53664,-118,77656
118059,-4096,-364544,60544,-118,56384
118069,-4096,-368640,61232,-118,68999
118079,-4096,-417792,69488,-118,99741
118089,-4096,-405504,67424,-118,87557
118099,-4096,-391168,65016,-118,94603
118109,-4096,-276480,45752,-118,14505
118119,0,-259072,43516,0,25875
118129,0,-385024,64672,0,144116
118139,0,-315392,52976,0,62718
118149,0,-444416,74648,0,163241
118159,0,-451584,75852,0,139040
118169,0,-522240,87720,0,186913
118179,0,-460800,77400,0,125029
118189,0,-518144,87032,0,180802
118199,0,-371712,62436,0,91268
118209,0,-342016,57448,0,105759
118219,0,-333824,56072,0,135556
118229,0,-276480,46440,0,95983
118239,0,-288768,48504,0,126530
118249,6144,-268288,46096,175,112327
118259,9216,-256000,44548,263,117645
118269,12288,-231424,40936,351,99349
118279,12288,-243712,43000,351,116617
118289,30720,-185344,36292,878,64758
118299,39936,-218112,43344,1142,102758
118309,39936,-242688,47472,1142,115572
