R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
43,80,47,58,80,47,250,0,15,0,0,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,4096,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
92938,64512,492544,-55176,3076,-4431
92948,64512,492544,-55176,3076,-4431
92958,64512,492544,-55176,3076,-4431
92968,64512,492544,-55176,3076,-4431
92978,64512,492544,-55176,3076,-4431
92988,64512,492544,-55176,3076,-4431
92998,64512,492544,-55176,3076,-4431
93008,64512,492544,-55176,3076,-4431
93018,64512,492544,-55176,3076,-4431
93028,64512,492544,-55176,3076,-4431
93038,64512,492544,-55176,3076,-4431
93048,64512,492544,-55176,3076,-4431
93058,64512,492544,-55176,3076,-4431
93068,64512,492544,-55176,3076,-4431
93078,64512,492544,-55176,3076,-4431
93088,64512,492544,-55176,3076,-4431
93098,64512,492544,-55176,3076,-4431
93108,64512,492544,-55176,3076,-4431
93118,64512,492544,-55176,3076,-4431
93128,64512,492544,-55176,3076,-4431
93138,64512,492544,-55176,3076,-4431
93148,64512,492544,-55176,3076,-4431
93158,64512,492544,-55176,3076,-4431
93168,64512,492544,-55176,3076,-4431
93178,64512,492544,-55176,3076,-4431
93188,64512,492544,-55176,3076,-4431
93198,64512,492544,-55176,3076,-4431
93208,64512,492544,-55176,3076,-4431
93218,64512,492544,-55176,3076,-4431
93228,64512,492544,-55176,3076,-4431
93238,64512,492544,-55176,3076,-4431
93248,64512,492544,-55176,3076,-4431
93258,64512,492544,-55176,3076,-4431
93268,64512,492544,-55176,3076,-4431
93278,64512,492544,-55176,3076,-4431
93288,64512,492544,-55176,3076,-4431
93298,64512,492544,-55176,3076,-4431
93308,64512,492544,-55176,3076,-4431
93318,64512,492544,-55176,3076,-4431
93328,64512,492544,-55176,3076,-4431
93338,64512,492544,-55176,3076,-4431
93348,64512,492544,-55176,3076,-4431
93358,64512,492544,-55176,3076,-4431
93368,64512,492544,-55176,3076,-4431
93378,64512,492544,-55176,3076,-4431
93388,64512,492544,-55176,3076,-4431
93398,64512,492544,-55176,3076,-4431
93408,64512,492544,-55176,3076,-4431
93418,64512,492544,-55176,3076,-4431
93428,64512,492544,-55176,3076,-4431
93438,64512,492544,-55176,3076,-4431
93448,64512,492544,-55176,3076,-4431
93458,64512,492544,-55176,3076,-4431
93468,64512,492544,-55176,3076,-4431
93478,64512,492544,-55176,3076,-4431
93488,64512,492544,-55176,3076,-4431
93498,0,9216,-1548,0,-5137
93508,0,11264,-1892,0,-5378
93518,0,8192,-1376,0,-1595
93528,0,6144,-1032,0,-254
93538,0,8192,-1376,0,-1942
93548,0,12288,-2064,0,-5307
93558,0,9216,-1548,0,-2146
93568,0,2048,-344,0,2478
93578,0,5120,-860,0,-431
93588,0,12288,-2064,0,-5053
93598,0,7168,-1204,0,-740
93608,0,8192,-1376,0,-1701
93618,0,7168,-1204,0,-909
93628,0,12288,-2064,0,-7211
93638,0,24576,-4128,0,-10453
93648,0,-9216,1548,0,12850
93658,0,18432,-3096,0,-14927
93668,0,6144,-1032,0,1214
93679,0,4096,-688,0,-120
93689,0,10240,-1720,0,-2270
93699,0,4096,-688,0,7509
93709,0,-15360,2580,0,10221
93719,0,-3072,516,0,-1578
93729,0,-2048,344,0,-2519
93739,0,-72704,12212,0,41833
93749,0,-57344,9632,0,10712
93759,0,-86016,14448,0,23938
93769,0,19456,-3268,0,-51110
93779,0,70656,-11868,0,-49978
93789,0,81920,-13760,0,-33141
93799,0,-10240,1720,0,38541
93809,0,-31744,5332,0,23312
93819,0,-19456,3268,0,-380
93829,0,-7168,1204,0,-6834
93839,0,-15360,2580,0,12394
93849,0,18432,-3096,0,-5845
93859,0,7168,-1204,0,9140
93869,0,-2048,344,0,8719
93879,0,1024,-172,0,-1690
93889,0,-12288,2064,0,4501
93899,0,-30720,5160,0,18727
93909,0,-37888,6364,0,22188
93919,0,3072,-516,0,-13362
93929,0,5120,-860,0,-6820
93939,0,-18432,3096,0,6245
93949,0,4096,-688,0,-9077
93959,0,-17408,2924,0,13838
93969,0,-36864,6192,0,23513
93979,0,-24576,4128,0,3843
93989,0,-103424,17372,0,57542
93999,0,-74752,12556,0,12611
94009,0,-163840,27520,0,74919
94019,0,-142336,23908,0,29292
94029,0,-222208,37152,0,72007
94039,0,-236544,39732,0,65300
94049,0,-288768,48504,0,84649
94059,0,-275456,49708,0,87298
94069,0,-250880,42140,0,43348
94079,0,-253952,42656,0,45829
94089,0,-324608,54524,0,110961
94099,0,-320512,53836,0,92634
94109,0,-350208,58824,0,104122
94119,0,-340992,57276,0,82666
94129,0,-300032,50396,0,57560
94139,0,-284672,47816,0,51422
94149,0,-252928,42484,0,61443
94159,0,-244736,41108,0,65587
94169,0,-268288,45064,0,92861
94179,0,-279552,46956,0,102484
94189,0,-307200,51600,0,111049
94199,6144,-335872,57448,175,122974
94209,6144,-270336,46440,175,77207
94219,6144,-229376,39560,175,64202
94229,6144,-247808,42656,175,88145
94239,6144,-247808,42656,175,96228
94249,12288,-240640,42484,351,96114
94259,12288,-333824,58136,351,145810
94269,15360,-418816,72928,439,171734
94279,18432,-479232,83592,527,188171
94289,18432,-525312,91332,527,190141
94299,49152,-642048,116100,1406,275357
94309,49152,-794624,141728,1406,318598
94319,49152,-858112,152392,1406,316857
94329,49152,-855040,151876,1406,272566
94339,61440,-839680,151360,1757,243346
94349,70656,-885760,160648,2021,292581
94359,79872,-885760,162196,2285,304682
94369,89088,-657408,125388,2548,154176
94379,89088,-451584,90816,2548,96724
94389,89088,-309248,66908,2548,89458
94399,89088,-201728,48848,2548,101241
94409,113664,-168960,47472,3251,155514
94419,113664,31744,13760,3251,56203
94429,113664,81920,5332,3251,97190
94439,113664,185344,-12040,3251,56478
94449,110592,197632,-14620,3164,80088
94459,110592,281600,-28724,3164,30184
94469,110592,230400,-22188,3164,81618
94479,113664,205824,-15480,3251,113806
94489,113664,198656,-14276,3251,118126
94499,119808,200704,-13588,3427,118600
94509,125952,204800,-13244,3603,116004
94519,125952,111616,2408,3603,175025
94529,125952,107520,3096,3603,144900
94539,184320,58368,21156,5273,171616
94549,202752,54272,24940,5800,164818
94559,202752,-8192,35432,5800,209103
94569,272384,30720,40592,7792,189948
94579,272384,13312,43516,7792,202885
94589,288768,36864,42312,8261,191733
94599,288768,83968,34400,8261,160348
94609,345088,147456,33196,9873,146965
94619,345088,203776,20468,9873,114101
94629,345088,287744,9632,9873,102021
94639,345088,359424,-2408,9873,82219
94649,345088,410624,-11008,9873,79380
94659,355328,398336,-7224,10166,119345
94669,355328,436224,-13588,10166,139031
94679,352256,376832,-4128,10078,162142
94689,352256,393216,-6880,10078,148488
94699,352256,353280,-172,10078,171378
94709,352256,378880,-4472,10078,138820
94719,352256,360448,-1376,10078,147409
94729,394240,397312,-516,11279,132239
94739,394240,362496,5332,11279,160624
94749,423936,381952,7052,12128,151465
94759,423936,350208,12384,12128,180278
94769,458752,409600,8256,13125,141204
94779,458752,385024,12384,13125,162616
94789,458752,429056,4988,13125,119119
94799,514048,392192,20468,14707,161008
94809,514048,401408,18920,14707,146209
94819,739328,443392,49708,21152,159985
94829,752640,407552,57964,21533,212222
94839,824320,472064,59168,23583,200030
94850,824320,576512,41624,23583,148729
94860,816128,637952,29928,23349,141124
94870,808960,758784,8428,23144,94594
94880,808960,807936,3268,23144,137603
94890,780288,869376,-14964,22324,109799
94900,780288,956416,-29584,22324,69022
94910,653312,968704,-52976,18691,55256
94920,594944,912384,-53320,17021,96069
94930,564224,902144,-56760,16142,82425
94940,531456,905216,-62780,15205,38672
94950,496640,866304,-62092,14208,25945
94960,475136,776192,-50568,13593,53525
94970,475136,660480,-31132,13593,98772
94980,432128,553984,-20468,12363,129933
94990,432128,529408,-16340,12363,87805
95000,394240,479232,-14276,11279,60773
95010,384000,380928,516,10986,85404
95020,372736,265216,18060,10664,129564
95030,379904,195584,26316,10869,112228
95040,384000,160768,37496,10986,125479
95050,384000,112640,45580,10986,136437
95060,384000,81920,50740,10986,143186
95070,384000,86016,50052,10986,123888
95080,384000,101376,47472,10986,105318
95090,369664,95232,46096,10576,108230
95100,362496,118784,40936,10371,102566
95110,358400,93184,44548,10253,129395
95120,358400,76800,47300,10253,146859
95130,331776,102400,38528,9492,121474
95140,311296,133120,29928,8906,93093
95150,311296,134144,29756,8906,95071
95160,202752,94208,18232,5800,106216
95170,202752,49152,25800,5800,140100
95180,202752,61440,23736,5800,121837
95190,138240,77824,8084,3955,77258
95200,150528,88064,10492,4306,72181
95210,150528,34816,19436,4306,112569
95220,153600,6144,24768,4394,130660
95230,156672,-14336,28724,4482,135137
95240,156672,-29696,31304,4482,125610
95250,156672,-35840,32336,4482,133442
95260,156672,-7168,27520,4482,102104
95270,156672,-8192,27692,4482,99733
95280,153600,-31744,31132,4394,117860
95290,153600,-72704,38012,4394,151647
95300,150528,-82944,39216,4306,162288
95310,150528,-47104,33196,4306,132735
95320,150528,0,25284,4306,93969
95330,147456,-13312,27004,4218,114867
95340,147456,7168,23564,4218,103162
95350,147456,-21504,28380,4218,133152
95360,76800,-46080,20640,2197,143303
95370,0,-46080,7740,0,128235
95380,-4096,-41984,6364,-118,115208
95390,-4096,-60416,9460,-118,115486
95400,-4096,-101376,16340,-118,124255
95410,-4096,-145408,23736,-118,135585
95420,-10240,-197632,31476,-293,145563
95430,-10240,-263168,42484,-293,176023
95440,-80896,-300032,36808,-2315,168238
95450,-139264,-350208,35432,-3985,178830
95460,-163840,-375808,35604,-4688,180415
95470,-163840,-355328,32164,-4688,145991
95480,-188416,-355328,28036,-5391,116109
95490,-191488,-375808,30960,-5479,133074
95500,-191488,-455680,44376,-5479,199847
95510,-238592,-419840,30444,-6827,154566
95520,-238592,-378880,23564,-6827,110294
95530,-273408,-398336,20984,-7823,115890
95540,-315392,-465920,25284,-9024,169192
95550,-349184,-439296,15136,-9991,141939
95560,-349184,-372736,3956,-9991,87885
95570,-497664,-395264,-17200,-14239,77126
95580,-570368,-416768,-30616,-16319,42104
95590,-606208,-454656,-25456,-17344,74959
95600,-660480,-563200,-16340,-18897,129186
95610,-690176,-608256,-13760,-19747,106985
95620,-690176,-641024,-8256,-19747,108474
95630,-864256,-757760,-17888,-24727,131786
95640,-864256,-839680,-4128,-24727,147260
95650,-864256,-903168,6536,-24727,141687
95660,-1024000,-1008640,-2580,-29297,134343
95670,-1106944,-1064960,-7052,-31670,88488
95680,-1106944,-1160192,8944,-31670,130357
95690,-1095680,-1285120,31820,-31348,151763
95700,-1095680,-1326080,38700,-31348,128480
95710,-1095680,-1410048,52804,-31348,146431
95720,-1095680,-1460224,61232,-31348,137613
95730,-1085440,-1518592,72756,-31055,156757
95740,-1085440,-1583104,83592,-31055,191616
95750,-1085440,-1555456,78948,-31055,156464
95760,-1085440,-1611776,88408,-31055,201976
95770,-1085440,-1574912,82216,-31055,162714
95780,-1085440,-1604608,87204,-31055,202909
95790,-1085440,-1606656,87548,-31055,208016
95800,-1085440,-1549312,77916,-31055,175511
95810,-1085440,-1529856,74648,-31055,176535
95820,-1085440,-1437696,59168,-31055,119423
95830,-1085440,-1397760,52460,-31055,107005
95840,-1085440,-1377280,49020,-31055,116707
95850,-1085440,-1310720,37840,-31055,98303
95860,-1085440,-1333248,41624,-31055,157051
95870,-1074176,-1242112,28208,-30733,114563
95880,-1074176,-1269760,32852,-30733,163544
95890,-1074176,-1273856,33540,-30733,167116
95900,-1074176,-1285120,35432,-30733,168518
95910,-1074176,-1330176,43000,-30733,201008
95920,-1074176,-1296384,37324,-30733,174103
95930,-1074176,-1310720,39732,-30733,201939
95940,-1074176,-1290240,36292,-30733,194875
95950,-1004544,-1201152,33024,-28741,147985
95960,-921600,-1197056,46268,-26368,204190
95970,-840704,-1128448,48332,-24053,152258
95980,-840704,-1083392,40764,-24053,152722
95990,-660480,-1052672,65876,-18897,199140
96000,-660480,-931840,45580,-18897,139533
96010,-484352,-877568,66048,-13858,188080
96020,-484352,-734208,41968,-13858,124798
96030,-377856,-631808,42656,-10811,132579
96040,-377856,-581632,34228,-10811,120666
96050,-267264,-461824,32680,-7647,152574
96060,-209920,-431104,37152,-6006,209553
96070,-209920,-304128,15824,-6006,163257
96080,-126976,-240640,19092,-3633,192895
96090,-126976,-113664,-2236,-3633,140769
96100,0,-8192,1376,0,124937
96110,0,6144,-1032,0,156051
96120,0,105472,-17716,0,110777
96130,0,97280,-16340,0,156240
96140,3072,186368,-30788,87,113001
96150,3072,209920,-34744,87,124144
96160,6144,231424,-37840,175,127898
96171,6144,297984,-49020,175,88953
96181,6144,256000,-41968,175,137636
96191,6144,266240,-43688,175,121502
96201,6144,319488,-52632,175,93586
96211,6144,272384,-44720,175,88492
96221,6144,279552,-45924,175,54862
96231,6144,229376,-37496,175,69842
96241,6144,158720,-25628,175,82250
96251,12288,163840,-25456,351,72860
96261,12288,101376,-14964,351,112429
96271,21504,31744,-1720,615,155087
96281,24576,35840,-1892,703,125981
96291,39936,56320,-2752,1142,122377
96301,46080,5120,6880,1318,111662
96311,67584,-7168,12556,1933,103654
96321,82944,-8192,15308,2373,89282
96331,82944,-37888,20296,2373,106631
96341,113664,-81920,32852,3251,151922
96351,116736,-28672,24424,3339,118310
96361,116736,-35840,25628,3339,149164
96371,135168,10240,20984,3867,137790
96381,135168,107520,4644,3867,76310
96391,147456,153600,-1032,4218,58946
96401,159744,141312,3096,4570,93945
96411,172032,173056,-172,4921,83614
96421,181248,198656,-2924,5185,78504
96431,181248,147456,5676,5185,130265
96441,243712,159744,14104,6972,129369
96451,263168,162816,16856,7529,134580
96461,275456,153600,20468,7880,147611
96471,281600,218112,10664,8056,105989
96481,291840,225280,11180,8349,126421
96491,327680,273408,9116,9375,108458
96501,334848,362496,-4644,9580,65160
96511,334848,336896,-344,9580,111149
96521,365568,385024,-3268,10458,82185
