R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,350,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
15201,308224,208896,22504,9548,53713
15211,324608,268288,12760,5607,-17554
15221,358400,245760,25520,14953,45250
15231,369664,250880,26912,6846,69781
15241,409600,289792,27144,23797,80933
15251,419840,263168,35496,9901,129852
15261,419840,409600,2320,2499,16868
15271,471040,432128,8816,28807,42791
15281,471040,529408,-13224,7369,-9196
15291,471040,624640,-34800,1826,-66862
15301,531456,584704,-12064,12272,12524
15311,531456,641024,-24824,3108,-39434
15321,631808,689152,-12992,27941,-31256
15331,676864,616448,13688,30377,62080
15341,676864,635904,9280,7775,39692
15351,676864,715776,-8816,2093,-4962
15361,707584,599040,24592,7957,138893
15371,707584,637952,15776,1986,82757
15381,713728,609280,23664,2050,100413
15391,713728,548864,37352,480,137187
15401,801792,646144,35264,28977,72739
15411,816128,669696,33176,10820,31690
15421,920576,732160,42688,53416,57762
15431,939008,902144,8352,19770,-79944
15441,993280,943104,11368,41613,-16535
15451,974848,1030144,-12528,2328,-62041
15461,974848,1093632,-26912,544,-54075
15471,1084416,1053696,6960,26126,67625
15481,1084416,961536,27840,6686,134444
15491,1084416,982016,23200,1655,106989
15501,1127424,914432,48256,10627,174576
15511,1127424,944128,41528,2680,136076
15521,1127424,1039360,19952,640,34225
15531,1138688,1122304,3712,2627,20833
15541,1138688,1163264,-5568,630,3200
15551,1138688,1161216,-5104,128,12797
15561,1138688,1186816,-10904,0,-5859
15571,1138688,1091584,10672,0,80640
15581,1138688,1099776,8816,0,65228
15591,1138688,1125376,3016,0,34858
15601,1138688,1127424,17400,0,100789
15611,1138688,1008640,29464,0,154714
15621,1084416,1025024,13456,-33753,87259
15631,1084416,1067008,3944,-8759,70122
15641,787456,1050624,-59624,-88141,-65606
15652,746496,933888,-42456,-31339,58026
15662,746496,814080,-15312,-8695,127169
15672,451584,715776,-59856,-87394,-28999
15682,401408,600064,-45008,-32428,3220
15692,285696,439296,-34800,-55073,-17064
15702,285696,331776,-10440,-14260,789
15712,138240,207872,-15776,-79767,-84774
15722,132096,109568,5104,-22912,-2375
15732,132096,2048,29464,-6345,59211
15742,113664,-57344,38744,-7125,71466
15752,101376,-83968,41992,-6206,59131
15762,49152,-101376,34104,-15894,30511
15772,49152,-162816,48024,-4166,83815
15782,6144,-165888,38976,-17283,48065
15792,0,-217088,49184,-6078,92712
15802,0,-238592,55216,-1635,111817
15812,0,-285696,64728,-513,142874
15822,0,-273408,61944,-193,123048
15832,0,-253952,57536,-161,59868
15842,0,-149504,33872,-161,21946
15852,0,-56320,12760,-161,-50779
15862,0,-32768,7424,-161,-65492
15872,0,-49152,11136,-161,-39649
15882,-4096,-66560,14152,-2724,-13651
15892,-4096,-73728,15776,-802,42537
15902,-4096,-84992,18328,-278,21340
15912,-4096,-81920,17632,-161,16759
15922,-4096,-63488,13456,-161,-13821
15932,-4096,-64512,13688,-161,-19078
15942,-4096,-94208,20416,-161,23239
15952,-4096,-81920,17632,-161,2636
15962,-4096,-77824,16704,-161,2941
15972,-4096,-121856,26680,-161,51086
15982,0,-164864,37352,1708,94870
15992,0,-220160,49880,384,141469
16002,0,-251904,57072,53,174632
16012,0,-223232,50576,0,146428
16022,0,-182272,41296,0,105694
16032,0,-158720,35960,0,84317
16042,0,-116736,26448,0,45998
16052,0,-115712,26216,0,39053
16062,0,-94208,21344,0,8514
16072,0,-135168,25984,0,29522
16082,0,-177152,40136,0,100689
16092,0,-177152,40136,0,114109
16102,0,-194560,44080,0,140332
16112,0,-199680,45240,0,144144
16122,0,-144384,32712,0,92698
16132,0,-100352,22736,0,57584
16142,-4096,-24576,4640,-1218,-7632
16152,-4096,-28672,5568,-374,3590
16162,-4096,-46080,9512,-161,21924
16172,-4096,-38912,7888,-161,23883
16182,0,-107520,24360,694,86851
16192,0,-136192,30856,138,135988
16202,-4096,-122880,26912,-1133,131116
16212,0,-103424,23432,480,125660
16222,0,-81920,18560,74,111037
16232,-4096,-21504,3944,-1143,56076
16242,0,-9216,2088,1879,56316
16252,0,48128,-10904,437,-797
16262,0,31744,-7192,64,1761
16272,0,-15360,3480,0,32236
16282,0,-47104,10672,0,58723
16292,0,-70656,16008,0,77301
16302,0,-115712,26216,0,108410
16312,0,-163840,37120,0,150152
16322,0,-150528,34104,0,138555
16332,0,-114688,25984,0,110923
16342,3072,-71680,16936,1121,72301
16352,3072,-87040,20416,234,82822
16362,43008,-79872,27840,19300,100002
16372,43008,-92160,30624,5255,90237
16382,82944,-77824,36424,27963,114919
16392,82944,-73728,35496,7647,110728
16402,82944,-7168,20416,1922,66100
16412,86016,45056,9280,-876,69597
16422,82944,62464,4640,-300,41814
16432,58368,38912,4408,-8727,57772
16442,43008,4096,8816,-6345,87451
16452,9216,-21504,6960,-18030,90912
16462,6144,-6144,2784,-5715,82938
16472,6144,-58368,14616,-1645,122534
16482,0,-114688,25984,-3269,164831
16492,0,-80896,18328,-908,124634
16502,0,-100352,22736,-310,125918
16512,0,-124928,28304,-161,139067
16522,0,-106496,24128,-161,113192
16532,0,-146432,33176,-161,138888
16542,0,-165888,37584,-161,156584
16552,0,-96256,21808,-161,92461
16562,0,-97280,22040,-161,102506
16572,0,-54272,12296,-161,128905
16582,0,-33792,7656,-161,78314
16592,0,-28672,6496,-161,82435
16602,0,22528,-5104,-161,38555
16612,0,-89088,20184,-161,143281
16622,0,-111616,25288,-161,157203
16632,0,-65536,14848,-161,104264
16642,-4096,-52224,10904,-1378,82130
16652,-4096,-117760,25752,-417,147782
16662,-4096,-176128,38976,-161,207040
16672,-4096,-182272,40368,-161,202826
16682,-7168,-135168,29000,-802,146206
16692,-7168,-112640,23896,-278,113810
16702,-31744,-198656,37816,-7210,171008
16712,-47104,-280576,52896,-5245,242638
16722,-71680,-195584,28072,-11205,133426
16732,-83968,-218112,30392,-6687,144379
16742,-99328,-276480,40136,-4999,178604
16752,-130048,-292864,36888,-13608,157618
16762,-154624,-285696,29696,-10895,136378
16772,-182272,-306176,28072,-18084,133186
16782,-188416,-338944,34104,-7018,161070
16792,-200704,-335872,30624,-5544,148762
16802,-197632,-350208,34568,106,167812
16812,-191488,-347136,35264,2403,164583
16822,-191488,-275456,19024,555,99057
16832,-185344,-282624,22040,2253,118959
16842,-185344,-205824,4640,555,63437
16852,-185344,-231424,10440,96,91579
16862,-185344,-252928,15312,0,120343
16872,-185344,-146432,-8816,0,20609
16882,-185344,-141312,-9976,0,24650
16892,-185344,-199680,3248,0,93646
16902,-185344,-204800,4408,0,84867
16912,-185344,-285696,22736,0,161570
16922,-188416,-198656,6032,-1507,89602
16932,-191488,-257024,14848,-1560,126624
16942,-200704,-368640,38048,-6612,224074
16952,-209920,-294912,19256,-6334,113437
16962,-209920,-306176,21808,-1699,141700
16973,-216064,-241664,5800,-1977,75575
16983,-216064,-187392,-6496,-609,18366
16993,-247808,-336896,20184,-10639,147741
17003,-273408,-242688,-6960,-9464,59397
17013,-309248,-326656,3944,-19835,123421
17023,-370688,-198656,-38976,-25336,-12848
17033,-429056,-253952,-39672,-45994,-11211
17043,-467968,-379904,-19952,-29566,85793
17053,-519168,-444416,-16936,-24514,88091
17063,-575488,-579584,928,-36883,140384
17073,-575488,-548864,-6032,-9581,84548
17083,-575488,-676864,22968,-2532,173854
17093,-649216,-628736,-4640,-18287,63588
17103,-649216,-601088,-10904,-4775,24367
17113,-832512,-573440,-58696,-61535,-51810
17123,-897024,-693248,-46168,-30303,-22004
17133,-897024,-948224,11600,-7873,182976
17143,-1063936,-1019904,-9976,-53577,94496
17153,-1246208,-1057792,-42688,-120815,-42939
17163,-1246208,-1161216,-19256,-31222,71762
17173,-1498112,-1263616,-53128,-86176,-12011
17183,-1562624,-1312768,-56608,-41956,-31730
17193,-1562624,-1475584,-19720,-11600,46444
17203,-1629184,-1821696,43616,-23531,217653
17213,-1717248,-1849344,29928,-54571,81699
17223,-1754112,-1909760,35264,-30741,82139
17233,-1754112,-1956864,45936,-7979,101585
17243,-2058240,-2011136,-10672,-94999,-36049
17253,-2196480,-1931264,-60088,-81263,-181498
17263,-2342912,-2110464,-52664,-63254,-58473
17273,-2342912,-2314240,-6496,-16353,83233
17283,-2848768,-2532352,-71688,-206061,-137657
17293,-2848768,-2799616,-11136,-53203,115292
17303,-2848768,-3122176,61944,-13779,236735
17313,-2848768,-3286016,99064,-3846,280803
17323,-2848768,-3185664,76328,-1058,99350
17333,-2500608,-3292160,179336,148948,418464
17343,-2292736,-3158016,196040,118550,312525
17353,-2292736,-2949120,148712,30516,116816
17363,-1629184,-2541568,206712,178268,188953
17373,-1629184,-2207744,131080,45907,-27962
17383,-1162240,-1941504,176552,130181,151228
17393,-1106944,-1701888,134792,46580,76864
17403,-985088,-1446912,104632,54634,81131
17413,-930816,-1155072,50808,46441,-24852
17423,-887808,-1210368,73080,34906,133042
17433,-887808,-1144832,58232,8950,97723
17443,-887808,-1140736,57304,2403,118452
17453,-550912,-993280,100224,62409,154828
17463,-241664,-966656,164256,124317,333486
17473,-142336,-687104,123424,59323,143302
17483,-62464,-354304,66120,53854,22329
17493,-34816,-45056,2320,24449,-113175
17503,-7168,-53248,10440,24705,49763
17513,-7168,-29696,5104,6312,108572
17523,-7168,8192,-3480,1687,59753
17533,0,-3072,696,2093,75198
17543,0,-155648,35264,512,198940
17553,0,-27648,6264,85,63976
17563,0,36864,-8352,0,17862
17573,0,142336,-32248,0,-48056
17583,0,51200,-11600,0,78503
17593,0,197632,-52432,0,-63220
17603,0,158720,-35960,0,27894
17613,0,90112,-20416,0,97738
17623,0,-14336,3248,0,191845
17633,0,40960,-9280,0,122923
17643,-4096,118784,-27840,-1293,33108
17653,-4096,124928,-29232,-396,18537
17663,-44032,28672,-16472,-17144,74890
17673,-68608,61440,-29464,-12027,30919
17683,-166912,71680,-54056,-60840,-58538
17693,-166912,62464,-51968,-16791,-31564
17703,-166912,-58368,-24592,-4380,52886
17713,-306176,-79872,-51272,-32300,-39196
17723,-306176,-181248,-28304,-8396,36038
17733,-440320,-424960,-3480,-40931,130848
17743,-440320,-468992,6496,-11312,134812
17753,-727040,-445440,-63800,-117183,-137952
17763,-825344,-535552,-65656,-58640,-91827
17773,-985088,-752640,-52664,-104067,-71822
17783,-1004544,-881664,-27840,-34650,1092
17793,-1004544,-1068032,14384,-9603,110027
17803,-985088,-1267712,64032,4667,220921
17813,-975872,-1088512,25520,4571,-10686
17823,-975872,-1155072,40600,1206,29827
17833,-864256,-1121280,58232,36625,62001
17843,-702464,-1090560,87928,74468,137949
17853,-702464,-952320,56608,19140,-8134
17863,-570368,-829440,58696,30761,-1007
17873,-476160,-819200,77720,45928,107420
17883,-448512,-673792,51040,19258,35895
17893,-436224,-617472,41064,12016,57624
17903,-436224,-480256,9976,3033,-14204
17913,-353280,-408576,12528,23146,-8722
17923,-295936,-365568,15776,17538,-19258
17933,-90112,-401408,70528,81315,162174
17943,-62464,-390144,74240,27931,149720
17953,0,-279552,63336,39840,142705
17963,0,-94208,21344,10211,15219
17973,0,-13312,3016,2563,-5543
17983,0,-6144,1392,640,27612
17993,0,39936,-9048,117,349
18003,0,68608,-15544,0,-29754
18013,6144,82944,-17400,2947,-47288
18023,6144,46080,6960,694,43720
18033,92160,-45056,31088,57560,130465
18043,92160,-78848,38744,14772,118035
18053,129024,-17408,33176,16908,84470
18063,129024,66560,14152,4315,28682
18074,138240,120832,3944,5233,26862
18084,138240,131072,1624,1388,39769
18094,138240,93184,10208,299,82269
18104,141312,66560,16936,1420,52934
18114,162816,194560,-7192,7391,2694
18124,193536,281600,-19952,13928,-51968
18134,193536,285696,-20880,3781,-53513
18144,291840,300032,-1856,33175,18624
18154,362496,348160,3248,49005,29011
18164,401408,380928,4640,31071,10322
18174,416768,428032,-2552,12977,-16516
18184,648192,424960,50576,102165,171719
18194,808960,448512,81664,100915,226405
18204,808960,574464,53128,25976,104226
18214,1528832,847872,154280,167512,252431
18224,2317312,1160192,262160,378176,525304
18234,2756608,1632256,246152,232635,268216
18244,2756608,2283520,107184,63926,-116986
18254,2756608,2799616,-9744,16427,-237454
18264,2756608,3113984,-80968,4464,-231521
18274,2756608,3209216,-102544,1100,-147550
18284,2756608,3125248,-83520,234,-37861
18294,4119552,3000320,253576,419416,765965
18304,4119552,3283968,189312,108114,204328
18314,4209664,3688448,118088,63723,-8629
18324,4209664,4100096,24824,17463,-126095
18334,4209664,4493312,-64264,4454,-218419
18344,4255744,4605952,-79344,20742,-119287
18354,4255744,4524032,-60784,5287,5846
18364,4255744,4450304,-48024,1303,31123
18374,4255744,4388864,-30160,299,44544
18384,4209664,4275200,-14848,-13277,53787
18394,4119552,4255744,-30856,-21139,-17326
18404,3464192,4233216,-174232,-266922,-434127
18414,3389440,4150272,-172376,-89124,-264070
18424,2847744,3921920,-243368,-322539,-537766
18434,2668544,3465216,-180496,-150135,-167315
18444,2668544,3024896,-80736,-38773,110522
18454,2367488,2828288,-104400,-97616,-144651
18464,2367488,2644992,-62872,-25229,-45066
18474,2367488,2465792,-22272,-6569,-14727
18484,2393088,2355200,8584,3150,13585
18494,2393088,2271232,27608,747,50643
18504,2393088,2295808,22040,138,-16418
18514,2393088,2416640,-5336,0,-66824
18524,2393088,2507776,-25984,0,-119865
18534,2393088,2508800,-26216,0,-98201
18544,2124800,2366464,-54752,-70496,-90839
18554,2124800,2313216,-41992,-18233,-18191
18564,1734656,2269184,-121104,-103982,-208170
18574,1310720,2171904,-195112,-231835,-434092
18584,1173504,1892352,-162864,-111875,-158380
18594,642048,1403904,-172608,-351037,-332273
18604,584704,1052672,-106024,-118305,-32976
18614,584704,803840,-49648,-32599,42719
18624,211968,516096,-68904,-144175,-116531
18634,211968,292864,-18328,-39724,11453
18644,211968,172032,9048,-10297,5073
18654,-4096,77824,-18560,-55660,-104316
18664,-4096,-130048,28536,-15360,51017
18674,-4096,-230400,51272,-4006,81214
18684,0,-227328,51504,1484,27434
18694,0,-221184,50112,352,-10554
18704,0,-179200,40600,32,-60623
18714,0,-184320,41760,0,-49146
18724,0,-262144,59392,0,41513
18734,0,-345088,78184,0,132266
18744,0,-281600,63800,0,89383
18754,0,-137216,31088,0,-22627
18764,0,-198656,45008,0,60361
18774,0,-204800,46400,0,85645
18784,0,-98304,22272,0,-5171
18794,0,-68608,15544,0,-25968
18804,0,-68608,15544,0,-26946
18814,0,-23552,5336,0,-62867
18824,0,-210944,47792,0,127912
18834,-4096,-283648,63336,-962,190649
18844,-4096,-191488,42456,-310,85188
18854,-4096,-198656,44080,-161,35733
18864,-7168,-153600,33176,-759,28797
18874,-7168,-47104,9048,-268,-74046
18884,-7168,-112640,23896,-161,-8468
18894,-7168,-128000,27376,-161,9484
18904,-7168,-141312,30392,-161,36511
18914,-10240,-151552,32016,-1005,43182
18924,-10240,-59392,11136,-321,-35764
18934,-47104,-91136,9976,-14826,-32623
18944,-65536,-135168,15776,-9186,8038
18954,-105472,-187392,18560,-23008,16732
18964,-130048,-104448,-5800,-16182,-73801
18974,-130048,-176128,10440,-4230,-5172
18984,-148480,-237568,20184,-10660,31610
18994,-148480,-245760,38512,-2810,119616
19004,-148480,-326656,40368,-834,128102
19014,-142336,-265216,27840,843,70286
19024,-142336,-264192,27608,160,70174
19034,-142336,-282624,31784,0,84850
19044,-139264,-191488,11832,512,2275
19054,-139264,-196608,12992,96,17389
19064,-139264,-233472,21344,0,61729
19074,-139264,-235520,21808,0,66554
19084,-139264,-288768,33872,0,118427
19094,-139264,-356352,49184,0,166946
19104,-139264,-232448,21112,0,33186
19114,-145408,-222208,17400,-2190,13216
19124,-142336,-244736,23200,117,30030
19134,-142336,-245760,23432,0,20493
19144,-145408,-240640,21576,-1058,14140
19154,-176128,-362496,42224,-19558,97044
19164,-191488,-415744,50808,-12861,139265
19174,-191488,-286720,21576,-3365,17523
19184,-295936,-295936,0,-42362,-33760
19194,-295936,-369664,16704,-11707,68735
19204,-395264,-294912,-22736,-35676,-73472
19214,-459776,-409600,-11368,-50255,-14468
19224,-459776,-567296,24360,-13010,129331
19234,-601088,-563200,-8584,-46901,8415
19244,-601088,-681984,18328,-12967,104985
19254,-601088,-815104,48488,-3386,182192
19264,-601088,-715776,25984,-994,66943
19274,-1310720,-733184,-130848,-158455,-260141
19284,-1735680,-1042432,-157064,-221506,-235223
19294,-1889280,-1320960,-128760,-108254,-90997
19304,-2172928,-1818624,-80272,-194408,-38548
19314,-2342912,-2235392,-24360,-122417,77192
19324,-2342912,-2436096,21112,-33742,104362
19334,-2848768,-2776064,-16472,-148864,120
19344,-3211264,-3048448,-36888,-195038,-37960
19354,-3658752,-3207168,-102312,-188064,-158739
19364,-3658752,-3501056,-35728,-48546,55355
19374,-5922816,-3879936,-462840,-975425,-1260938
19385,-5922816,-4412416,-342200,-251584,-374408
19395,-7522304,-5594112,-436856,-508787,-237465
19405,-7522304,-6850560,-152192,-131250,304366
19415,-8163328,-8067072,-21808,-218847,345209
19425,-8163328,-8717312,125512,-60253,464921
19435,-8163328,-9067520,204856,-15606,437533
19445,-8247296,-8948736,158920,-28562,171946
19455,-7837696,-8741888,204856,105412,261391
19465,-7600128,-8287232,155672,121765,70128
19475,-6926336,-7984128,239656,227828,260385
19485,-5798912,-7533568,393008,436186,585160
19495,-4165632,-6836224,605056,722377,996052
19505,-3041280,-5848064,635912,523002,657496
19515,-1629184,-4340736,614336,762794,669481
19525,-1629184,-2923520,293248,196640,-189593
19535,-1629184,-1670144,9280,54025,-549280
19545,-1629184,-1103872,-119016,13864,-423917
19555,-108544,-1102848,225272,571655,768785
19565,-71680,-1064960,225040,157333,411884
19575,-71680,-657408,132704,40524,53002
19585,0,-239616,54288,37854,-85729
19595,0,98304,-22272,9719,-170153
19605,0,300032,-67976,2456,-159225
19615,0,292864,-66352,630,-58106
19625,0,197632,-44776,117,47641
19635,0,108544,-24592,0,99015
19645,0,-26624,6032,0,178033
19655,52224,78848,-6032,34863,71886
19665,82944,68608,3248,22857,57924
19675,82944,-24576,24360,5842,124480
19685,196608,69632,28768,31199,97651
19695,196608,135168,13920,8000,52496
19705,218112,327680,-24824,8630,-68869
19715,215040,424960,-47560,1591,-107783
19725,215040,407552,-43616,352,-47993
19735,215040,402432,-42456,32,-26062
19745,218112,396288,-40368,1922,-16981
19755,218112,261120,-9744,448,92299
19765,218112,269312,-11600,74,56884
19775,243712,357376,-25752,11257,-37618
19785,266240,268288,-464,12400,35799
19795,281600,279552,464,7572,10172
19805,301056,282624,4176,6355,16444
19815,369664,259072,25056,28903,91523
19825,379904,342016,6960,10360,9962
19835,458752,400384,13224,33966,32253
19845,458752,445440,3016,8705,-5334
19855,458752,517120,-13224,2339,-42339
19865,808960,433152,85144,73710,230260
19875,808960,677888,29696,18937,-5827
19885,808960,786432,5104,5148,-37253
19895,808960,1015808,-46864,1271,-171971
19905,808960,969728,-36424,277,-51126
19915,2756608,914432,417368,526773,1001771
19925,2817024,1509376,296264,147602,270788
19935,2817024,2398208,94888,38003,-209331
19945,2817024,3011584,-44080,10392,-295114
19955,3280896,3334144,-12064,122811,6853
19965,3353600,3458048,-47560,57058,-81269
19975,3427328,3679232,-57072,35578,-127800
19985,3427328,3419136,1856,9121,95478
19995,3903488,3401728,113680,180276,372569
20005,3903488,3576832,74008,46430,84451
20015,4032512,3946496,19488,48812,-120408
20025,4032512,4041728,-2088,13362,-97737
20035,4032512,4083712,-11600,3375,-3230
20045,4032512,4114432,-18560,854,45691
20055,4032512,4395008,-82128,160,-194109
20065,4032512,4238336,-46632,0,-42922
20075,4119552,4135936,-3712,42062,89937
20085,4119552,4162560,-9744,10787,9120
20095,4255744,4248576,1624,37448,-10021
20105,4255744,4332544,-17400,9602,-73456
20115,4738048,4291584,101152,160708,286406
20125,4789248,4640768,33640,35942,-65205
20135,4789248,4843520,-12296,9207,-127157
20145,4789248,5100544,-70528,2317,-219368
20155,4789248,5067776,-63104,-43889,-125644
20165,4789248,5135360,-78416,-11387,-103132
20175,4119552,5204992,-245920,-209084,-502780
20185,4119552,4969472,-192560,-57572,-172909
20195,2668544,4589568,-435232,-672571,-934284
20205,2499584,4175872,-379784,-240508,-398213
20215,2419712,3401728,-222488,-112067,15541
20225,2419712,2957312,-121800,-28968,39227
20235,2419712,2497536,-17632,-8022,172688
20245,2419712,2763776,-77952,-2115,-206097
20255,2419712,2794496,-84912,-609,-184033
20265,2419712,2777088,-80968,-235,-94050
20275,2317312,2985984,-151496,-50512,-316337
20285,2317312,2817024,-113216,-13950,-139600
20295,2317312,2596864,-63336,-3664,-12355
20305,2317312,2511872,-44080,-1005,-49105
20315,2317312,2585600,-60784,-332,-196890
20325,2317312,2251776,14848,-161,65880
20335,504832,2118656,-376536,-427663,-788284
20345,504832,1673216,-264712,-117685,-241303
20355,394240,785408,-88624,-62325,122381
20365,355328,234496,27376,-25326,227075
20375,224256,-90112,71224,-58800,112998
20385,159744,-113664,61944,-33817,-11073
20395,110592,-165888,62640,-19632,-595
20405,12288,-115712,29000,-44295,-86522
20415,3072,-83968,19720,-14901,-68529
20425,0,-211968,48024,-4540,54647
20435,0,-100352,22736,-1218,-83627
20445,0,-231424,52432,-374,21286
20455,0,-407552,92336,-161,167651
20465,0,-308224,69832,-161,57675
20475,0,-146432,33176,-161,-69069
20485,0,-196608,44544,-161,9366
20495,0,-239616,54288,-161,76775
20505,0,-158720,35960,-161,26450
20515,-4096,-210944,46864,-2254,87722
20525,-4096,-164864,36424,-641,38538
20535,-4096,-151552,33408,-235,53420
20545,-4096,-269312,60088,-161,104800
20555,-7168,-376832,83752,-1207,208397
20565,-10240,-204800,44080,-1165,44241
20575,-10240,-133120,27840,-353,-1644
20585,-25600,-214016,42688,-5202,66966
20595,-40960,-118784,17632,-5384,-26890
20605,-96256,-330752,53128,-28188,133591
20615,-96256,-265216,38280,-7808,83291
20625,-96256,-128000,7192,-2083,-48589
20635,-200704,-160768,-9048,-47927,-86836
20645,-200704,-371712,38744,-13245,122396
20655,-264192,-378880,25984,-43216,30166
20665,-264192,-532480,60784,-11953,160289
20675,-264192,-505856,54752,-3162,91352
20685,-346112,-360448,18328,-25507,-27956
20695,-346112,-567296,50112,-7061,114819
20705,-346112,-688128,77488,-1870,216520
20715,-388096,-519168,29696,-9902,7835
20725,-429056,-566272,31088,-21341,18062
20735,-456704,-658432,45704,-14078,82772
