R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,50,0,0,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1016,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
54902,625664,-12590080,2994192,59667,1671817
54912,625664,-12590080,2994192,59667,1671817
54922,625664,-12590080,2994192,59667,1671817
54932,625664,-12590080,2994192,59667,1671817
54942,625664,-12590080,2994192,59667,1671817
54952,625664,-12590080,2994192,59667,1671817
54962,625664,-12590080,2994192,59667,1671817
54972,625664,-12590080,2994192,59667,1671817
54982,625664,-12590080,2994192,59667,1671817
54992,625664,-12590080,2994192,59667,1671817
55002,625664,-12590080,2994192,59667,1671817
55012,625664,-12590080,2994192,59667,1671817
55022,625664,-12590080,2994192,59667,1671817
55032,625664,-12590080,2994192,59667,1671817
55042,625664,-12590080,2994192,59667,1671817
55052,625664,-12590080,2994192,59667,1671817
55062,625664,-12590080,2994192,59667,1671817
55072,625664,-12590080,2994192,59667,1671817
55082,625664,-12590080,2994192,59667,1671817
55092,625664,-12590080,2994192,59667,1671817
55102,625664,-12590080,2994192,59667,1671817
55112,625664,-12590080,2994192,59667,1671817
55122,625664,-12590080,2994192,59667,1671817
55132,625664,-12590080,2994192,59667,1671817
55142,625664,-12590080,2994192,59667,1671817
55152,625664,-12590080,2994192,59667,1671817
55162,625664,-12590080,2994192,59667,1671817
55172,625664,-12590080,2994192,59667,1671817
55182,625664,-12590080,2994192,59667,1671817
55192,625664,-12590080,2994192,59667,1671817
55202,625664,-12590080,2994192,59667,1671817
55212,625664,-12590080,2994192,59667,1671817
55222,625664,-12590080,2994192,59667,1671817
55232,625664,-12590080,2994192,59667,1671817
55242,625664,-12590080,2994192,59667,1671817
55252,625664,-12590080,2994192,59667,1671817
55262,625664,-12590080,2994192,59667,1671817
55272,625664,-12590080,2994192,59667,1671817
