R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,1900,2100
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
106.274,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.280,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.285,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.290,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.295,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.300,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.305,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.310,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.315,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.320,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.325,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.330,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.335,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.340,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.346,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.351,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.356,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.361,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.366,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.371,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.376,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.381,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.386,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.391,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.396,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.401,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.407,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.412,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.417,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.422,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.427,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.432,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.437,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.442,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.447,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.452,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.457,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.462,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.467,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.473,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.478,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.483,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.488,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.493,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.498,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.503,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.508,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.513,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.518,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.523,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.528,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.533,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.538,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.544,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.549,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.554,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.559,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.564,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.569,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.574,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.579,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.584,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.589,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.594,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.599,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.604,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.610,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.615,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.620,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.625,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.630,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.635,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.640,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.645,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.650,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.655,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.660,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.665,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.670,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.676,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.681,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.686,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.691,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.696,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.701,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.706,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.711,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.716,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.721,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.726,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.732,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.737,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.742,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.747,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.752,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.757,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.762,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.767,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.772,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.777,0.000,-0.297,2.000,-0.959,0.132,-0.714
106.782,0.000,-0.446,2.000,0.777,0.092,0.450
106.789,0.000,-0.446,2.000,0.170,0.301,-0.218
106.795,0.000,-0.446,2.000,0.273,0.347,-1.088
106.802,0.000,-0.446,1.000,0.429,0.333,0.270
106.808,0.000,-0.446,1.000,0.672,0.232,1.252
106.815,0.000,-0.297,2.000,0.709,0.076,1.940
106.821,0.000,-0.446,1.000,0.185,-0.027,2.433
106.827,0.000,-0.446,1.000,-0.719,0.598,0.245
106.834,0.000,-0.446,1.000,-0.092,0.495,-0.272
106.840,0.000,-0.446,1.000,0.675,0.165,0.131
106.847,0.000,-0.297,1.000,0.625,-0.212,1.124
106.853,0.000,-0.297,1.000,0.715,-0.040,0.716
106.859,0.000,-0.297,1.000,1.096,-0.070,0.259
106.865,0.000,-0.297,1.000,1.025,-0.226,-1.611
106.872,0.000,-0.297,1.000,-0.092,-0.398,-1.292
106.878,0.000,-0.297,1.000,0.135,0.653,-1.580
106.884,0.000,-0.297,1.000,0.245,1.056,-1.024
106.890,0.000,-0.297,1.000,0.120,0.811,-0.488
106.896,0.000,-0.297,1.000,-0.378,0.800,0.138
106.903,0.000,-0.297,1.000,-0.332,0.035,0.484
106.909,0.000,-0.297,1.000,-0.178,0.082,0.815
106.915,0.000,-0.297,1.000,0.803,-0.148,1.598
106.921,0.000,-0.297,1.000,0.627,0.240,0.311
106.928,0.000,-0.297,1.000,0.018,0.555,-0.032
106.934,0.000,-0.297,1.000,0.169,-0.001,1.247
106.940,0.000,-0.297,1.000,0.754,0.269,-0.762
106.946,0.000,-0.297,1.000,1.333,0.372,-3.213
106.952,0.000,-0.297,1.000,0.608,0.352,0.777
106.958,0.000,-0.446,1.000,0.649,-0.076,-0.253
106.965,0.000,-0.446,1.000,0.855,-0.129,-1.457
106.971,0.000,-0.446,1.000,0.123,-0.121,-0.726
106.978,0.000,-0.297,1.000,0.707,-0.611,0.581
106.984,0.000,-0.446,1.000,1.375,-0.952,0.528
106.991,0.000,-0.446,1.000,0.629,-0.836,0.017
106.997,0.000,-0.297,1.000,0.451,-0.943,-0.082
107.003,0.000,-0.297,1.000,-0.373,-0.314,1.172
107.010,0.000,-0.297,1.000,0.437,0.284,-0.518
107.016,0.000,-0.446,1.000,-0.065,-0.037,-0.366
107.022,0.000,-0.297,1.000,-0.411,0.460,-0.824
107.029,0.000,-0.297,1.000,0.275,1.202,-1.212
107.035,0.000,-0.297,1.000,-0.673,0.885,-0.382
107.041,0.000,-0.297,1.000,0.630,0.686,0.230
107.047,0.000,-0.297,1.000,0.530,1.649,0.157
107.053,0.000,-0.297,1.000,0.701,1.406,0.161
107.060,0.000,-0.297,1.000,-0.008,2.613,0.778
107.066,0.000,-0.297,1.000,-0.559,2.825,-0.936
107.072,0.000,-0.297,1.000,-0.740,1.776,-0.151
107.078,0.000,-0.297,1.000,0.277,1.305,0.035
107.084,0.000,-0.297,1.000,0.534,1.281,-1.145
107.091,0.000,-0.297,1.000,0.321,1.309,-0.385
107.097,0.000,-0.297,1.000,1.168,0.232,-0.535
107.103,0.000,-0.446,1.000,0.631,0.930,0.136
107.109,0.000,-0.297,1.000,0.681,0.067,-0.642
107.116,0.000,-0.446,1.000,0.517,-0.246,0.057
107.122,0.000,-0.446,1.000,0.942,-0.475,-0.793
107.129,0.000,-0.446,1.000,0.855,0.484,0.292
107.135,0.000,-0.446,1.000,0.415,1.176,-0.077
107.142,0.000,-0.446,1.000,1.434,1.215,0.547
107.149,0.000,-0.446,2.000,0.798,1.505,-0.062
107.155,0.000,-0.446,2.000,1.245,1.519,0.706
107.161,0.000,-0.297,1.000,0.858,1.232,-0.316
107.168,0.000,-0.297,1.000,0.166,1.871,0.655
107.174,0.000,-0.297,1.000,0.328,1.763,-1.871
107.180,0.000,-0.297,1.000,0.061,2.242,-1.487
107.186,0.000,-0.297,1.000,-0.662,1.876,-1.361
107.192,0.000,-0.297,1.000,-0.689,1.628,-1.156
107.199,0.000,-0.297,1.000,-1.081,1.198,-0.506
107.205,0.000,-0.297,1.000,0.064,0.717,-0.890
