R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,1900,2100
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
246.185,0.000,-0.297,5.000,17.359,52.037,-12.258
246.190,0.000,-0.297,5.000,17.359,52.037,-12.258
246.195,0.000,-0.297,5.000,17.359,52.037,-12.258
246.200,0.000,-0.297,5.000,17.359,52.037,-12.258
246.206,0.000,-0.297,5.000,17.359,52.037,-12.258
246.211,0.000,-0.297,5.000,17.359,52.037,-12.258
246.216,0.000,-0.297,5.000,17.359,52.037,-12.258
246.221,0.000,-0.297,5.000,17.359,52.037,-12.258
246.226,0.000,-0.297,5.000,17.359,52.037,-12.258
246.231,0.000,-0.297,5.000,17.359,52.037,-12.258
246.236,0.000,-0.297,5.000,17.359,52.037,-12.258
246.241,0.000,-0.297,5.000,17.359,52.037,-12.258
246.246,0.000,-0.297,5.000,17.359,52.037,-12.258
246.252,0.000,-0.297,5.000,17.359,52.037,-12.258
246.257,0.000,-0.297,5.000,17.359,52.037,-12.258
246.262,0.000,-0.297,5.000,17.359,52.037,-12.258
246.267,0.000,-0.297,5.000,17.359,52.037,-12.258
246.272,0.000,-0.297,5.000,17.359,52.037,-12.258
246.277,0.000,-0.297,5.000,17.359,52.037,-12.258
246.282,0.000,-0.297,5.000,17.359,52.037,-12.258
246.287,0.000,-0.297,5.000,17.359,52.037,-12.258
246.292,0.000,-0.297,5.000,17.359,52.037,-12.258
246.297,0.000,-0.297,5.000,17.359,52.037,-12.258
246.303,0.000,-0.297,5.000,17.359,52.037,-12.258
246.308,0.000,-0.297,5.000,17.359,52.037,-12.258
246.313,0.000,-0.297,5.000,17.359,52.037,-12.258
246.318,0.000,-0.297,5.000,17.359,52.037,-12.258
246.323,0.000,-0.297,5.000,17.359,52.037,-12.258
246.328,0.000,-0.297,5.000,17.359,52.037,-12.258
246.333,0.000,-0.297,5.000,17.359,52.037,-12.258
246.338,0.000,-0.297,5.000,17.359,52.037,-12.258
246.344,0.000,-0.297,5.000,17.359,52.037,-12.258
246.349,0.000,-0.297,5.000,17.359,52.037,-12.258
246.354,0.000,-0.297,5.000,17.359,52.037,-12.258
246.359,0.000,-0.297,5.000,17.359,52.037,-12.258
246.364,0.000,-0.297,5.000,17.359,52.037,-12.258
246.369,0.000,-0.297,5.000,17.359,52.037,-12.258
246.374,0.000,-0.297,5.000,17.359,52.037,-12.258
246.379,0.000,-0.297,5.000,17.359,52.037,-12.258
246.385,0.000,-0.297,5.000,17.359,52.037,-12.258
246.390,0.000,-0.297,5.000,17.359,52.037,-12.258
246.395,0.000,-0.297,5.000,17.359,52.037,-12.258
246.400,0.000,-0.297,5.000,17.359,52.037,-12.258
246.405,0.000,-0.297,5.000,17.359,52.037,-12.258
246.410,0.000,-0.297,5.000,17.359,52.037,-12.258
246.415,0.000,-0.297,5.000,17.359,52.037,-12.258
246.420,0.000,-0.297,5.000,17.359,52.037,-12.258
246.426,0.000,-0.297,5.000,17.359,52.037,-12.258
246.431,0.000,-0.297,5.000,17.359,52.037,-12.258
246.436,0.000,-0.297,5.000,17.359,52.037,-12.258
246.441,0.000,-0.297,5.000,17.359,52.037,-12.258
246.446,0.000,-0.297,5.000,17.359,52.037,-12.258
246.451,0.000,-0.297,5.000,17.359,52.037,-12.258
246.456,0.000,-0.297,5.000,17.359,52.037,-12.258
246.461,0.000,-0.297,5.000,17.359,52.037,-12.258
246.467,0.000,-0.297,5.000,17.359,52.037,-12.258
246.472,0.000,-0.297,5.000,17.359,52.037,-12.258
246.477,0.000,-0.297,5.000,17.359,52.037,-12.258
246.482,0.000,-0.297,5.000,17.359,52.037,-12.258
246.487,0.000,-0.297,5.000,17.359,52.037,-12.258
246.492,0.000,-0.297,5.000,17.359,52.037,-12.258
246.497,0.000,-0.297,5.000,17.359,52.037,-12.258
246.502,0.000,-0.297,5.000,17.359,52.037,-12.258
246.507,0.000,-0.297,5.000,17.359,52.037,-12.258
246.512,0.000,-0.297,5.000,17.359,52.037,-12.258
246.518,0.000,-0.297,5.000,17.359,52.037,-12.258
246.523,0.000,-0.297,5.000,17.359,52.037,-12.258
246.528,0.000,-0.297,5.000,17.359,52.037,-12.258
246.533,0.000,-0.297,5.000,17.359,52.037,-12.258
246.538,0.000,-0.297,5.000,17.359,52.037,-12.258
246.543,0.000,-0.297,5.000,17.359,52.037,-12.258
246.548,0.000,-0.297,5.000,17.359,52.037,-12.258
246.553,0.000,-0.297,5.000,17.359,52.037,-12.258
246.559,0.000,-0.297,5.000,17.359,52.037,-12.258
246.564,0.000,-0.297,5.000,17.359,52.037,-12.258
246.569,0.000,-0.297,5.000,17.359,52.037,-12.258
246.574,0.000,-0.297,5.000,17.359,52.037,-12.258
246.579,0.000,-0.297,5.000,17.359,52.037,-12.258
