R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
58,20,47,58,1,47,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi,PIDRefDotPT1Xi
20441,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20446,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20451,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20456,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20461,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20466,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20471,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20476,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20481,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20486,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20491,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20496,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20501,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20506,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20511,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20516,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20521,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20526,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20531,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20536,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20541,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20546,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20551,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20556,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20561,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20566,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20571,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20576,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20581,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20586,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20591,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20596,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20601,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20606,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20611,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20616,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20621,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20626,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20631,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20636,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20641,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20646,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20651,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20656,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20661,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20666,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20671,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20676,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20681,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20686,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20691,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20696,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20701,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20706,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20711,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20716,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20721,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20726,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20731,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20736,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20741,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20746,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20751,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20756,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20761,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20766,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20771,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20776,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20781,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20786,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20791,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20796,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20801,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20806,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20811,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20816,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20821,0,-67584,-165888,-34816,37584,10715,24899,23400,-15
20826,0,-9216,7168,-9216,-1624,-5,3821,-5450,-15
20831,0,-9216,9216,-10240,-2088,-12,3385,-5485,-15
20836,0,-9216,2048,-6144,-464,-18,-1010,64,-15
20841,0,-9216,5120,-11264,-1160,-24,-333,-851,-15
20846,0,-12288,4096,-10240,-928,-29,-1182,225,-15
20851,0,-12288,3072,-6144,-1392,-35,470,-1897,-15
20856,0,-12288,4096,-9216,-928,-40,-815,-153,-15
20861,0,-12288,10240,-7168,-2320,-46,3304,-5670,-15
20866,0,-12288,3072,-8192,-1392,-52,298,-1742,-15
20871,0,-12288,6144,-9216,-1392,-59,-196,-1255,-15
20876,0,-12288,4096,-7168,-928,-65,-1745,752,-15
20881,0,-12288,7168,-11264,-1624,-71,814,-2509,-15
20886,0,-12288,4096,-10240,-928,-79,-2146,1139,-15
20891,0,-9216,8192,-8192,-1856,-87,562,-2505,-15
20896,0,-9216,9216,-9216,-2088,-95,1009,-3192,-15
20901,0,-9216,6144,-7168,-1392,-102,-1125,-369,-15
20906,0,-9216,13312,-9216,-3016,-112,699,-2899,-15
20911,0,-9216,13312,-9216,-3016,-121,3132,-6269,-15
20916,0,-9216,8192,-9216,-1856,-130,-597,-1389,-15
20921,0,-9216,4096,0,-928,-139,390,-2617,-15
20926,0,-9216,12288,-4096,-2784,-146,3327,-6257,-15
20931,0,-9216,4096,-6144,-928,-151,-1928,849,-15
20936,0,-9216,7168,-9216,-1624,-157,619,-2400,-15
20941,0,-9216,4096,-9216,-928,-164,-1733,641,-15
20946,0,-6144,7168,-8192,-1624,-171,34,-1829,-15
20951,0,-6144,11264,-13312,-2552,-179,2903,-5634,-15
20956,0,-6144,1024,-14336,-232,-186,-4441,4023,-15
20961,0,-6144,0,-5120,0,-190,-4212,4022,-15
20966,0,-9216,11264,-14336,-2552,-198,3316,-6066,-15
20971,0,-9216,17408,-14336,-3944,-213,4784,-8941,-15
20976,0,-9216,20480,-23552,-4640,-234,3293,-8167,-15
20981,0,-9216,1024,-4096,-232,-247,-9628,9149,-15
20986,0,-9216,4096,-16384,-928,-246,-2341,1167,-15
20991,0,-9216,7168,5120,-1624,-245,2696,-4565,-15
20996,0,-9216,15360,2048,-3480,-254,6999,-10733,-15
21001,0,-9216,4096,-7168,-928,-253,1009,-2190,-15
21006,0,-9216,-2048,-26624,464,-247,3304,-4247,-15
21011,0,-9216,16384,-7168,-3712,-258,8846,-12816,-15
21016,0,-9216,17408,-7168,-3944,-274,5461,-9679,-15
21021,0,-9216,5120,-6144,1392,-278,-9616,10730,-15
21026,0,-9216,-18432,-8192,4176,-270,-13816,17722,-15
21031,0,-9216,1024,-2048,-232,-273,263,-768,-15
21036,0,-9216,-3072,-9216,696,-282,-5485,5899,-15
21041,0,-9216,-14336,-2048,3248,-281,-12049,15016,-15
21046,0,-9216,17408,-21504,-3944,-283,11772,-15999,-15
21051,0,-9216,15360,-4096,-3480,-295,6356,-10131,-15
21056,0,-9216,-3072,-12288,696,-305,-8446,8837,-15
21061,0,-9216,2048,-27648,-464,-310,-3672,2898,-15
21066,0,-9216,14336,-32768,-3248,-310,8651,-12209,-15
21071,0,-9216,-4096,-16384,928,-310,-4315,4933,-15
21076,0,-9216,-19456,-19456,4408,-303,-12634,16739,-15
21081,0,-9216,8192,-27648,-1856,-300,8032,-10188,-15
21086,0,-9216,7168,-17408,-1624,-300,6184,-8108,-15
21091,0,-9216,26624,-21504,-6032,-304,18910,-25246,-15
21096,0,-9216,-10240,-7168,2320,-302,-7287,9305,-15
21101,0,-9216,7168,4096,-1624,-305,4991,-6920,-15
21106,0,-9216,8192,-8192,-1856,-306,5875,-8037,-15
21111,0,-9216,21504,-20480,-4872,-321,10717,-15910,-15
21116,0,-9216,10240,-17408,-2320,-331,1250,-3901,-15
21121,0,-9216,7168,-10240,-1624,-337,355,-2316,-15
21126,0,-9216,13312,-16384,-3016,-342,5702,-9060,-15
21131,0,-9216,9216,-12288,-2088,-346,3132,-5566,-15
21136,0,-9216,3072,-20480,-696,-352,-2054,1006,-15
21141,0,-9216,-7168,-13312,1624,-355,-8193,9462,-15
21146,0,-9216,1024,-13312,-232,-356,-1412,824,-15
21151,0,-9216,-1024,5120,232,-363,-4923,12226,-15
21156,0,-9216,12288,0,-2784,-373,2891,-6048,-15
21161,0,-9216,9216,-7168,-2088,-382,195,-2665,-15
21166,0,-9216,-10240,5120,2320,-382,-8779,10021,-15
21171,0,-9216,-8192,-2048,1856,-383,-8457,9930,-15
21176,0,-9216,-1024,7168,232,-389,-3890,3733,-15
21181,0,-9216,-5120,-5120,464,-388,-2272,2348,-15
21186,0,-9216,12288,-4096,-2784,-388,8364,-11536,-15
21191,0,-9216,5120,-13312,-1160,-392,1549,-3101,-15
21196,0,-9216,11264,-7168,-928,-395,654,-1977,-15
21201,0,-9216,13312,-5120,-3016,-404,4957,-8377,-15
21206,0,-9216,13312,1024,-3016,-413,3683,-7112,-15
21211,0,-9216,14336,-2048,-1392,-420,-1412,-400,-15
21216,0,-9216,10240,3072,-2320,-430,757,-3507,-15
21221,0,-9216,10240,-15360,-2320,-438,906,-3664,-15
21226,0,-9216,15360,-14336,-3480,-444,5324,-9248,-15
21231,0,-9216,13312,-3072,-3016,-450,4096,-7562,-15
21236,0,-9216,6144,-6144,-1392,-451,860,-2703,-15
21241,0,-9216,3072,8192,-696,-458,-2548,1394,-15
21246,0,-9216,-1024,-1024,232,-463,-5703,5472,-15
21251,0,-9216,15360,5120,-3480,-472,5484,-9436,-15
21257,0,-9216,7168,-12288,-1624,-477,367,-2468,-15
21262,0,-9216,-4096,-5120,928,-482,-7872,8318,-15
21267,0,-9216,-1024,-14336,232,-490,-6197,5939,-15
21272,0,-9216,-6144,-11264,1392,-492,-8492,9392,-15
21277,0,-9216,-6144,-14336,1392,-494,-7310,8208,-15
21282,0,-9216,1024,-17408,-232,-493,-115,-610,-15
21287,0,-9216,11264,-4096,-2552,-495,7332,-10379,-15
21292,0,-9216,3072,-9216,-696,-502,-391,-807,-15
21297,0,-9216,7168,-13312,-1624,-508,6586,-10110,-15
21302,0,-9216,5120,-12288,-1160,-514,-138,-1536,-15
21307,0,-9216,2048,-19456,-464,-513,-448,-529,-15
21312,0,-9216,0,2048,928,-516,-5072,5484,-15
21317,0,-9216,-5120,-18432,1160,-507,-1687,2340,-15
21322,0,-9216,-9216,-3072,2088,-503,-4200,5785,-15
21327,0,-9216,-11264,-25600,2552,-491,-2640,4701,-15
21332,0,-9216,-4096,-7168,928,-488,1135,-695,-15
21337,0,-9216,-4096,-41984,928,-479,2386,-1937,-15
21342,0,-9216,3072,-27648,-696,-477,6058,-7231,-15
21347,0,-9216,-5120,-23552,1160,-468,1101,-409,-15
21352,0,-9216,-10240,-35840,2320,-466,-4303,6157,-15
21357,0,-9216,2048,-1024,-464,-460,4888,-5812,-15
21362,0,-9216,-27648,-58368,6264,-451,-15124,20937,-15
21367,0,-9216,-7168,-6144,1624,-436,2398,-1210,-15
21372,0,-9216,-31744,-20480,7192,-408,-9513,16297,-15
21377,0,-9216,-31744,-71680,7192,-381,-6690,13501,-15
21382,0,-9216,-41984,6144,9512,-340,-7516,16688,-15
21387,0,-9216,-55296,-57344,12528,-287,-10982,23223,-15
21392,0,-9216,-61440,-93184,13920,-233,-10213,23900,-15
21397,0,-9216,-38912,17408,8816,-177,9822,-1183,-15
21402,0,-9216,-61440,-68608,13920,-109,-2846,16657,-15
21407,0,-9216,-70656,-100352,16008,-60,-12232,28180,-15
21412,0,-12288,-44032,6144,9976,-6,7515,2455,-15
21417,0,-12288,-46080,-2048,10440,57,7504,2993,-15
21422,0,-12288,-76800,-155648,17400,113,-14390,31903,-15
21427,0,-12288,-52224,-30720,11832,158,-219,12209,-15
21432,0,-12288,-33792,34816,7656,222,15513,-7635,-15
21437,0,-15360,-62464,-57344,14152,287,-1641,16080,-15
21442,0,-15360,-99328,-142336,22504,346,-18521,38827,-15
21447,0,-15360,-75776,-27648,17168,405,-13495,31068,-15
21452,0,-21504,-38912,58368,8816,468,14767,-5483,-15
21457,0,-21504,-40960,-35840,9280,541,33609,-28892,-15
21462,0,-21504,-80896,-110592,18328,609,-9811,28748,-15
21467,0,-21504,-118784,-63488,26912,668,-40035,67615,-15
21472,0,-49152,-77824,33792,25752,741,-36203,62696,-15
21477,0,-49152,-32768,65536,7424,816,26988,-18748,-15
21482,0,-49152,-35840,49152,8120,911,34022,-24991,-15
21487,0,-52224,-61440,1024,13920,1011,20929,-5998,-15
21492,0,-52224,-135168,2048,30624,1105,-30213,61942,-15
21497,0,-52224,-119808,31744,27144,1181,-24120,52445,-15
21502,0,-49152,-116736,53248,26448,1270,-24694,52412,-15
21507,0,-49152,-73728,52224,16704,1359,8628,9435,-15
21512,0,-52224,-60416,9216,13688,1459,23637,-8490,-15
21517,0,-52224,-76800,1024,17168,1566,15708,3026,-15
21522,0,-52224,-91136,26624,20648,1661,4865,17444,-15
21527,0,-52224,-115712,121856,26216,1754,-13896,41866,-15
21532,0,-52224,-108544,190464,25288,1856,-11280,38424,-15
21537,0,-52224,-107520,203776,24360,1959,-4694,31013,-15
21542,0,-52224,-105472,179200,23896,2062,-1745,27703,-15
21547,0,-30720,-99328,166912,22504,2167,654,24017,-15
21552,0,-30720,-92160,104448,20880,2249,0,23129,-15
21557,0,-30720,-71680,26624,16240,2315,6678,11877,-15
21562,0,-33792,-58368,50176,13224,2370,5438,10156,-15
21567,0,-33792,-33792,15360,7656,2404,12461,-2401,-15
21572,0,-33792,10240,12288,-2320,2416,30832,-30736,-15
21577,0,-27648,41984,25600,-9512,2393,33850,-40969,-15
21582,0,-27648,61440,52224,-13920,2350,30889,-42459,-15
21587,0,-33792,77824,58368,-17632,2282,26724,-42074,-15
21592,0,-43008,83968,70656,-19024,2207,19311,-36128,-15
21597,0,-43008,90112,84992,-20416,2128,15984,-34272,-15
21602,0,-52224,98304,72704,-22272,2027,12840,-33085,-15
21607,0,-52224,99328,64512,-22504,1933,8364,-28935,-15
21612,0,-52224,112640,49152,-25520,1832,12840,-36528,-15
21617,0,-52224,123904,73728,-28072,1721,18474,-44825,-15
21622,0,-52224,117760,40960,-26680,1623,13689,-38746,-15
21627,0,-52224,108544,-3072,-24592,1533,10418,-33477,-15
21632,0,-52224,105472,32768,-23896,1441,12977,-35432,-15
21637,0,-52224,72704,7168,-16472,1370,-4843,-10259,-15
21642,0,-52224,45056,-2048,-10208,1310,-17763,8865,-15
21647,0,-52224,26624,52224,-6032,1256,-22617,17841,-15
21652,0,-52224,-11264,47104,2552,1241,-34677,38470,-15
21657,0,-52224,-48128,47104,10904,1262,-39599,52234,-15
21662,0,-52224,-100352,126976,22736,1342,-47230,71308,-15
21667,0,-58368,-143360,131072,32480,1453,-51430,85363,-15
21672,0,-58368,-176128,135168,41760,1622,-49628,93010,-15
21677,0,-58368,-204800,233472,46400,1800,-41906,90106,-15
21682,0,-58368,-238592,270336,54056,1999,-47700,103755,-15
21687,0,-58368,-249856,362496,56608,2238,-38291,97137,-15
21692,0,-58368,-262144,368640,59392,2461,-37729,99582,-15
21697,0,-58368,-247808,357376,56144,2677,-24556,83377,-15
21702,0,-58368,-243712,378880,55216,2910,-21779,79905,-15
21707,0,-58368,-242688,359424,54984,3114,-23592,81690,-15
21712,0,-86016,-239616,339968,54288,3315,-24189,81792,-15
21717,0,-86016,-250880,251904,56840,3540,-32726,93106,-15
21722,0,-86016,-222208,201728,50344,3727,-17648,71719,-15
21727,0,-101376,-191488,152576,43384,3894,-5417,52695,-15
21732,0,-104448,-177152,10240,40136,4055,-9123,53314,-15
21737,0,-104448,-125952,-44032,28536,4162,8307,24391,-15
21742,0,-104448,-84992,-87040,19256,4229,13459,10026,-15
21747,0,-101376,-67584,-140288,15312,4271,872,18711,-15
21752,0,-101376,-60416,-131072,13688,4291,-11578,29557,-15
21757,0,-104448,-51200,-121856,11600,4307,-15629,31536,-15
21762,0,-101376,-65536,-73728,14848,4321,-32657,51826,-15
21767,0,-101376,-46080,-63488,10440,4321,-25566,40327,-15
21772,0,-101376,-36864,-66560,8352,4312,-12737,21923,-15
21777,0,-101376,2048,-11264,-464,4294,-2468,6298,-15
21782,0,-101376,10240,-47104,-2320,4267,-2869,4816,-15
21787,0,-101376,19456,-59392,-4408,4230,-2812,-30400,-15
21792,0,-101376,61440,-68608,-13920,4183,22444,-32181,-15
21797,0,-101376,69632,-109568,-15776,4136,23970,-35610,-15
21802,0,-101376,67584,-151552,-18328,4084,29363,-43607,-15
21807,0,-101376,88064,-225280,-19952,4049,37510,-53413,-15
21812,0,-101376,81920,-266240,-18560,4023,37372,-51909,-15
21817,0,-101376,68608,-299008,-13456,4003,25014,-34467,-15
21822,0,-129024,48128,-288768,-10904,4008,26173,-33069,-15
21827,0,-129024,30720,-274432,-6960,4026,22398,-25332,-15
21832,0,-129024,13312,-235520,4408,4050,-8870,17328,-15
21837,0,-141312,-17408,-174080,3944,4076,-1974,9994,-15
21842,0,-141312,12288,-155648,-2784,4088,18267,-16963,-15
21847,0,-141312,47104,-155648,-10672,4071,33046,-39647,-15
21852,0,-141312,89088,-152576,-20184,4028,49811,-65967,-15
21857,0,-141312,143360,-174080,-32480,3955,72129,-100654,-15
21862,6144,-202752,185344,-198656,-38512,3841,70947,-105618,217
21867,6144,-202752,189440,-206848,-41528,3718,61308,-99118,110
21872,6144,-202752,191488,-248832,-41992,3581,47504,-85915,55
21877,12288,-269312,185344,-283648,-39208,3414,38107,-76917,253
21882,12288,-269312,208896,-280576,-44544,3257,37544,-78831,130
21887,12288,-269312,197632,-322560,-41992,3098,24303,-63197,64
21892,18432,-285696,208896,-244736,-43152,2923,28330,-68559,257
21897,18432,-281600,162816,-261120,-32712,2782,-2961,-26969,131
21902,18432,-281600,119808,-299008,-22968,2654,-28102,7788,65
21907,18432,-281600,121856,-388096,-23432,2520,-18968,-1944,28
21912,39936,-288768,119808,-490496,-18096,2411,-16260,575,1119
21917,39936,-288768,139264,-544768,-22504,2314,1055,-21245,584
21922,39936,-288768,142336,-488448,-23200,2209,3591,-24582,283
21927,39936,-288768,105472,-391168,-14848,2119,-23432,10703,145
21932,39936,-288768,77824,-313344,-8584,2029,-43822,37267,73
21937,39936,-288768,103424,-358400,-14384,1930,-22342,9888,32
21942,104448,-297984,148480,-360448,-9976,1863,9741,-17854,3128
21947,104448,-297984,185344,-364544,-16704,1816,26816,-41704,1534
21952,104448,-297984,159744,-321536,-12528,1775,10086,-20839,802
21957,122880,-294912,112640,-278528,2320,1751,-24143,28214,1307
21962,122880,-294912,117760,-296960,1160,1731,-12118,13153,639
21967,122880,-294912,173056,-340992,-11368,1706,21950,-31612,332
21972,122880,-294912,188416,-406528,-14848,1669,28365,-41544,171
21977,122880,-294912,179200,-429056,-8584,1624,1422,-8382,80
21982,122880,-294912,137216,-430080,-3248,1581,-20070,18403,39
21987,129024,-297984,150528,-441344,-4872,1529,-15480,12137,314
21992,129024,-297984,203776,-428032,-16936,1459,16098,-31575,150
21997,129024,-297984,237568,-375808,-24592,1381,31463,-54674,75
22002,129024,-301056,238592,-313344,-24824,1293,22822,-46353,36
22007,125952,-301056,203776,-339968,-17632,1191,-10098,-6343,-178
22012,125952,-301056,224256,-337920,-22272,1094,2260,-23438,-97
22017,125952,-301056,235520,-335872,-24824,994,8858,-32688,-51
22022,125952,-301056,274432,-312320,-33640,876,33758,-66522,-30
22027,125952,-301056,259072,-234496,-30160,768,19036,-48428,-20
22032,125952,-301056,223232,-165888,-21576,657,-8182,-12737,-15
22037,125952,-301056,196608,-167936,-16008,562,-23282,7836,-15
22042,125952,-301056,188416,-226304,-14152,471,-25348,11667,-15
22047,125952,-301056,232448,-321536,-24128,370,10809,-34567,-15
22052,122880,-301056,228352,-340992,-23896,283,9741,-33354,-195
22057,122880,-301056,225280,-327680,-23200,195,7860,-30865,-106
22062,122880,-297984,163840,-207872,-9280,109,-35319,26148,-57
22067,122880,-297984,145408,-198656,-5104,35,-45899,40830,-33
22072,122880,-297984,157696,-200704,-4176,-33,-41148,36939,-21
22077,122880,-281600,166912,-247808,-9976,-93,-18784,8715,-15
22082,122880,-281600,190464,-274432,-15312,-148,3625,-19085,-15
22087,122880,-281600,224256,-311296,-21576,-205,27343,-49124,-15
22092,122880,-269312,223232,-311296,-22736,-250,33586,-56572,-15
22097,122880,-269312,202752,-285696,-18096,-288,22008,-40392,-15
22102,122880,-269312,162816,-193536,-9048,-323,-3064,-6307,-15
22107,122880,-205824,162816,-199680,-9048,-353,1124,-10525,-15
22112,122880,-205824,164864,-217088,-9512,-382,6265,-16159,-15
22117,122880,-205824,191488,-229376,-15544,-417,28686,-44647,-15
22122,122880,-205824,197632,-268288,-16936,-444,35536,-52916,-15
22127,122880,-141312,193536,-302080,-16008,-467,35192,-51667,-15
22132,122880,-141312,164864,-299008,-10904,-490,20252,-31646,-15
22137,122880,-141312,140288,-324608,-3944,-497,2340,-6781,-15
22142,119808,-138240,115712,-340992,928,-500,-11854,12282,-183
22147,119808,-138240,82944,-302080,8352,-502,-32026,39876,-94
22152,119808,-138240,68608,-299008,11600,-503,-39990,51087,-54
22157,119808,-138240,70656,-280576,11136,-501,-36157,46792,-31
22162,119808,-138240,76800,-245760,9744,-494,-28056,37306,-20
22167,92160,-138240,83968,-209920,1856,-517,-22789,24128,-1044
22172,92160,-138240,91136,-177152,232,-547,-19806,19491,-551
22177,92160,-138240,101376,-154624,-2088,-575,-12554,9891,-274
22182,92160,-138240,114688,-124928,-5104,-611,-6277,562,-146
22188,39936,-129024,133120,-101376,-21112,-667,2765,-24544,-2949
22193,39936,-129024,115712,-111616,-17168,-772,-14585,-3355,-1454
22198,39936,-129024,91136,-137216,-11600,-859,-30925,18466,-766
22203,30720,-107520,74752,-204800,-9976,-941,-39106,28189,-881
22208,30720,-107520,87040,-284672,-12760,-1023,-22525,8742,-436
