R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
58,30,47,58,1,47,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi,PIDRefDotPT1Xi
42133,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42138,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42143,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42148,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42153,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42158,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42163,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42168,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42173,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42178,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42183,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42188,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42193,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42198,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42203,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42208,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42213,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42218,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42223,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42228,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42233,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42238,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42243,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42248,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42253,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42258,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42263,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42268,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42273,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42278,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42283,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42288,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42293,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42298,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42303,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42308,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42313,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42318,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42323,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42328,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42333,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42338,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42343,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42348,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42353,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42358,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42363,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42368,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42373,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42378,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42383,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42388,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42393,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42398,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42403,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42408,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42413,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42418,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42423,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42428,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42433,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42438,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42443,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42448,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42453,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42458,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42463,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42468,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42473,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42478,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42483,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42488,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42493,0,-9216,-24576,-408576,5568,-39958,36925,-71315,0
42498,0,-9216,12288,-16384,-2784,-9,6988,-9781,0
42503,0,-9216,3072,-7168,-696,-20,-1573,857,0
42508,0,-9216,5120,-9216,-1160,-32,-930,-262,0
42513,0,-9216,7168,-10240,-1624,-45,-264,-1405,0
42518,0,-9216,10240,-10240,-2320,-54,2180,-551,0
42523,0,-9216,7168,-8192,-1624,-64,114,-1802,0
42528,0,-9216,6144,-7168,-1392,-77,-1228,-241,0
42533,0,-9216,5120,-7168,-1392,-88,-873,-607,0
42538,0,-9216,2048,-9216,-464,-96,-3328,2768,0
42543,0,-9216,6144,-15360,-1392,-102,275,-1769,0
42548,0,-9216,3072,-13312,-696,-110,-1802,996,0
42553,0,-9216,11264,-9216,-2552,-119,4234,-6905,0
42558,0,-9216,7168,-8192,-1624,-127,1262,-3013,0
42563,0,-9216,3072,-6144,-696,-135,-1779,948,0
42568,0,-9216,9216,-15360,-2088,-142,3017,-5247,0
42573,0,-9216,6144,-10240,-1392,-151,378,-1921,0
42578,0,-9216,3072,-4096,-696,-159,-1848,993,0
42583,0,-9216,10240,-9216,-2320,-167,3580,-6067,0
42588,0,-9216,12288,-9216,-2784,-178,4520,-7482,0
42593,0,-9216,2048,-9216,-464,-186,-3053,2403,0
42598,0,-9216,6144,-8192,-1392,-195,34,-1621,0
42603,0,-9216,11264,-10240,-2552,-207,3201,-5960,0
42608,0,-9216,8192,-5120,-1856,-221,252,-2329,0
42613,0,-9216,10240,-7168,-2320,-232,1778,-4330,0
42618,0,-9216,9216,-6144,-2088,-243,1239,-3570,0
42623,0,-9216,11264,-8192,-2552,-256,2730,-5538,0
42628,0,-9216,2048,-3072,-464,-266,-4154,3424,0
42633,0,-9216,1024,-5120,-232,-273,-4097,4306,0
42638,0,-9216,6144,-16384,-1392,-280,172,-1844,0
42643,0,-9216,15360,-3072,-3480,-290,7148,-10918,0
42648,0,-9216,6144,-10240,-1392,-306,-1458,-4187,0
42653,0,-9216,21504,-12288,-4872,-339,5978,-11189,0
42658,0,-9216,-8192,-8192,1856,-337,-11108,12627,0
42663,0,-9216,-19456,-23552,4408,-307,-2628,4177,0
42668,0,-9216,26624,-6144,-6032,-321,18646,-24999,0
42673,0,-9216,43008,9216,-9744,-382,18726,-28852,0
42678,0,-9216,13312,-10240,-3016,-406,-5497,3002,0
42683,0,-9216,-23552,-17408,5336,-373,-17235,22198,0
42688,0,-9216,4096,-11264,-928,-363,5002,-6293,0
42693,0,-9216,52224,-5120,-11832,-412,29202,-41454,0
42698,0,-9216,25600,-8192,-5800,-476,688,-6964,0
42703,0,-9216,-22528,14336,5104,-465,-26346,30985,0
42708,0,-9216,20480,-26624,-3480,-460,6391,-10331,0
42713,0,-9216,43008,-5120,-9744,-505,19816,-30065,0
42718,0,-9216,17408,-9216,-3944,-540,-1366,-3118,0
42723,0,-9216,-10240,4096,2320,-531,-14286,16075,0
42728,0,-9216,2048,-16384,-464,-525,-666,-323,0
42733,0,-9216,4096,-8192,-928,-533,-322,-1139,0
42738,0,-9216,-4096,-14336,928,-533,-5405,5800,0
42743,0,-9216,6144,-9216,-1392,-525,4968,-6885,0
42748,0,-9216,3072,-25600,-696,-502,7286,-8484,0
42753,0,-9216,-13312,8192,3016,-492,-4510,7034,0
42758,0,-9216,10240,-2048,-2320,-475,14079,-16874,0
42763,0,-9216,-26624,26624,6032,-447,-10867,16452,0
42768,0,-9216,-22528,68608,5104,-422,-7207,11889,0
42773,0,-9216,-6144,33792,1392,-413,4016,-3037,0
42778,0,-9216,-17408,61440,3944,-399,-5554,8758,0
42784,0,-9216,25600,-40960,-5800,-403,23052,-29255,0
42789,0,-9216,26624,-22528,-6032,-420,18623,-25075,0
42794,0,-9216,20480,-1024,-4640,-450,8732,-13274,0
42799,0,-9216,2048,-6144,-464,-472,-6277,5341,0
42804,0,-9216,22528,-18432,-5104,-496,6965,-12565,0
42809,0,-9216,-24576,-36864,5568,-502,-25520,23196,0
42814,0,-9216,-30720,-19456,6960,-469,-20299,26790,0
42819,0,-9216,-29696,21504,6728,-435,-13541,19834,0
42824,0,-9216,-19456,-9216,4408,-395,3591,-1202,0
42829,0,-9216,-23552,20480,5336,-368,-4028,8996,0
42834,0,-9216,-14336,-3072,3248,-329,3981,-1062,0
42839,0,-9216,-10240,-1024,2320,-296,7378,-5352,0
42844,0,-9216,-13312,-28672,3016,-273,2914,-171,0
42849,0,-9216,2048,-2048,-464,-261,12656,-13381,0
42854,0,-9216,9216,-12288,-2088,-261,17831,-21807,0
42859,0,-9216,13312,3072,-3016,-274,10981,-14271,0
42864,0,-9216,13312,8192,-3016,-287,7676,-10979,0
42869,0,-9216,4096,-10240,-928,-292,1055,-2275,0
42874,0,-9216,23552,-3072,-5336,-308,12954,-18598,0
42879,0,-9216,-20480,123904,4640,-317,-19725,24048,0
42884,0,-9216,-7168,63488,1624,-317,-7356,8663,0
42889,0,-9216,-3072,32768,696,-323,-4774,5147,0
42894,0,-9216,-12288,19456,2784,-308,-7952,10428,0
42899,0,-9216,-3072,-1024,696,-311,-2020,2405,0
42904,0,-9216,-3072,3072,696,-301,-161,556,0
42909,0,-9216,-6144,-25600,1392,-299,-3167,4260,0
42914,0,-9216,-23552,-4096,5336,-284,-13678,18730,0
42919,0,-9216,-4096,4096,928,-287,-2032,2673,0
42924,0,-9216,3072,-7168,4408,-294,-15113,19227,0
42929,0,-9216,7168,-2048,-1624,-297,4693,-6614,0
42934,0,-9216,-4096,10240,928,-298,-4051,4681,0
42939,0,-9216,7168,-19456,-1624,-317,849,-2790,0
42944,0,-9216,2048,-10240,-464,-323,-2341,1554,0
42949,0,-9216,0,18432,0,-319,-1618,1299,0
42954,0,-9216,-3072,-7168,696,-293,1388,-985,0
42959,0,-9216,1024,-7168,-232,-284,5014,-5530,0
42964,0,-9216,-3072,0,696,-267,3453,-3024,0
42969,0,-9216,-1024,17408,232,-267,1927,-1962,0
42974,0,-9216,13312,-19456,-3016,-258,13230,-16504,0
42979,0,-9216,-3072,-34816,696,-264,-1515,1947,0
42984,0,-9216,4096,19456,-928,-267,2765,-3960,0
42989,0,-9216,10240,-8192,-2320,-286,3385,-5991,0
42994,0,-9216,8192,-13312,-1856,-292,2294,-4442,0
42999,0,-9216,-2048,-15360,464,-305,-5979,6138,0
43004,0,-9216,-5120,16384,1160,-303,-6116,6973,0
43009,0,-9216,-6144,-4096,1392,-301,-5290,6381,0
43014,0,-9216,-1024,-11264,232,-291,883,-942,0
43019,0,-12288,-15360,13312,3480,-283,-8377,11574,0
43024,0,-12288,6144,-10240,-1392,-279,7229,-8900,0
43029,0,-12288,-3072,-29696,696,-275,229,192,0
43034,0,-12288,9216,-20480,-2088,-277,7687,-10052,0
43039,0,-12288,-3072,-15360,-1392,-284,3935,-5611,0
43044,0,-12288,19456,-7168,-4408,-313,8227,-12948,0
43049,0,-12288,5120,0,-1160,-318,-735,-743,0
43054,0,-12288,20480,-23552,-4640,-342,7951,-12933,0
43059,0,-12288,1024,-8192,-232,-338,-2835,2265,0
43064,0,-12288,3072,-14336,-696,-353,-3041,1992,0
43069,0,-12288,15360,-3072,-3480,-343,12645,-17399,0
43074,0,-12288,-11264,-26624,2552,-346,-10029,12235,0
43079,0,-12288,20480,0,-4640,-348,13884,-18872,0
43084,0,-12288,-15360,-12288,3480,-350,-12060,15190,0
43089,0,-15360,7168,-9216,-1624,-357,3442,-5423,0
43094,0,-15360,-16384,3072,3712,-350,-11980,15342,0
43099,0,-18432,-15360,-16384,3480,-352,-11211,14339,0
43104,0,-18432,-5120,6144,1160,-344,-2525,3341,0
43109,0,-18432,-5120,-18432,1160,-327,-92,925,0
43114,0,-52224,-6144,3072,1392,-311,631,450,0
43119,0,-52224,-18432,4096,4176,-270,-2032,5938,0
43124,0,-52224,-32768,-25600,7424,-248,-13254,20430,0
43129,0,-52224,-10240,-7168,2320,-207,7573,-5460,0
43134,0,-52224,-13312,-4096,3016,-176,5771,-2931,0
43139,0,-64512,-21504,-18432,4872,-139,1078,3655,0
43144,0,-64512,-13312,19456,3016,-115,4463,-1562,0
43149,0,-64512,-2048,-29696,464,-89,12404,-12029,0
43154,0,-64512,-13312,17408,3016,-72,1250,1694,0
43159,0,-98304,0,-13312,0,-52,9856,-9908,0
43164,0,-98304,-2048,-21504,464,-36,7550,-7122,0
43169,0,-104448,-18432,-3072,4176,-13,-3569,7732,0
43174,0,-119808,-21504,-6144,4872,7,-6805,11684,0
43179,0,-119808,-4096,-44032,928,34,8319,-7357,0
43184,0,-129024,-34816,2048,9744,60,-20276,30080,0
43189,0,-129024,-18432,-6144,4176,79,-3225,7480,0
43194,0,-129024,-9216,-35840,2088,113,6781,-4580,0
43199,0,-144384,-51200,-1024,11600,153,-21596,33349,0
43204,0,-162816,-22528,-10240,5104,177,-2123,7404,0
43209,0,-162816,-18432,-36864,4176,229,6276,-1871,0
43214,0,-162816,-44032,-6144,9976,285,-8767,19028,0
43219,0,-252928,-54272,-22528,12296,340,-14504,27140,0
43224,0,-252928,-52224,-70656,11832,415,-7643,19890,0
43229,0,-252928,-58368,-17408,13224,513,-5164,18901,0
43234,0,-252928,-63488,15360,14384,616,-2789,17789,0
43239,0,-252928,-88064,-92160,19952,736,-12680,12292,0
43244,0,-291840,-100352,-98304,22736,853,-20540,44129,0
43249,0,-291840,-80896,-31744,18328,950,-9444,28722,0
43254,0,-291840,-31744,-37888,7192,1075,36994,-31047,0
43259,0,-291840,-65536,-104448,14848,1210,12140,3918,0
43264,0,-311296,-125952,-116736,28536,1304,-37385,67225,0
43269,0,-311296,-80896,-90112,18328,1386,-13919,33633,0
43274,0,-311296,-5120,-114688,1160,1517,46977,-44300,0
43279,0,-311296,-57344,-96256,12992,1672,21813,-7149,0
43284,0,-311296,-143360,-95232,32480,1824,-36467,70771,0
43289,0,-314368,-165888,-141312,37584,1950,-55710,95244,0
43294,0,-314368,-96256,-216064,21808,2119,3247,20680,0
43299,0,-314368,-91136,-212992,20648,2350,21950,1048,0
43304,0,-314368,-147456,-144384,33408,2588,-4567,40563,0
43309,0,-314368,-207872,-112640,47096,2825,-41940,91861,0
43314,0,-314368,-196608,-128000,44544,3117,-23638,71299,0
43319,0,-318464,-173056,-242688,39208,3403,4084,38527,0
43324,0,-318464,-197632,-277504,44776,3708,-3581,52065,0
43329,0,-318464,-221184,-249856,50112,4043,-14516,68671,0
43334,0,-318464,-223232,-133120,50576,4335,-17419,72330,0
43339,0,-318464,-163840,-77824,37120,4617,23247,18490,0
43344,0,-318464,-130048,-66560,29464,4904,40952,-6584,0
43349,0,-331776,-145408,-114688,32944,5142,21514,16572,0
43354,0,-331776,-164864,-220160,37352,5359,3419,37692,0
43359,0,-331776,-163840,-231424,37120,5592,-7780,50492,0
43364,0,-331776,-157696,-201728,35728,5817,-3569,45114,0
43369,0,-331776,-164864,-116736,37352,6071,-2089,45512,0
43374,0,-331776,-194560,-70656,44080,6387,-11303,61770,0
43379,0,-331776,-220160,4096,49880,6701,-17912,74493,0
43384,0,-331776,-246784,10240,54984,7081,-19427,81492,0
43389,0,-376832,-248832,19456,56376,7449,-11647,75472,0
43394,0,-376832,-242688,-12288,54984,7828,2180,60632,0
43399,0,-376832,-241664,-18432,54752,8241,7332,55661,0
43404,0,-379904,-277504,-34816,62872,8622,-15342,86836,0
43409,0,-379904,-295936,-10240,67048,8993,-29892,105933,0
43414,0,-384000,-307200,-11264,69600,9403,-38636,117639,0
43419,0,-384000,-271360,17408,61480,9752,-18383,89615,0
43424,0,-384000,-239616,40960,54288,10095,-563,64946,0
43429,0,-376832,-231424,45056,52432,10464,413,62483,0
43434,0,-391168,-200704,13312,45472,10780,16879,39373,0
43439,0,-391168,-193536,-76800,43848,11094,18967,35975,0
43444,0,-391168,-186368,-77824,42224,11427,19334,34317,0
43449,0,-443392,-193536,-113664,43848,11707,6861,48694,0
43454,0,-443392,-164864,-131072,37352,11948,14458,34842,0
43459,0,-439296,-160768,-93184,36424,12186,3316,45294,0
43464,0,-447488,-149504,-83968,33872,12389,2088,44173,0
43469,0,-447488,-126976,-54272,28768,12576,2708,40512,0
43474,0,-455680,-115712,-18432,26216,12752,5140,33828,0
43479,0,-455680,-73728,-1024,16704,12879,22903,6680,0
43484,0,-455680,-54272,-36864,12296,12968,16649,9784,0
43489,0,-455680,-32768,-50176,7424,13027,19552,899,0
43494,0,-455680,4096,-131072,-928,13007,21331,-9252,0
43499,0,-455680,54272,-192512,-12296,12929,31784,-31151,0
43504,0,-455680,104448,-228352,-23664,12766,34079,-44977,0
43509,0,-455680,151552,-254976,-34336,12561,39415,-61190,0
43514,0,-455680,189440,-258048,-42920,12311,41182,-50873,0
43519,0,-455680,198656,-272384,-45008,12014,27848,-60842,0
43524,0,-455680,214016,-312320,-48488,11733,28032,-64787,0
43529,0,-455680,210944,-379904,-47792,11443,18072,-58148,0
43534,0,-451584,219136,-371712,-49648,11106,15502,-54044,0
43539,0,-451584,212992,-427008,-48256,10796,6770,-44230,0
43544,0,-451584,221184,-447488,-50112,10473,9753,-50353,0
43549,0,-451584,210944,-408576,-47792,10114,-4418,-33260,0
43554,0,-439296,202752,-377856,-45936,9801,-9192,-26943,0
43559,0,-439296,188416,-313344,-42688,9494,-18050,-12824,0
43564,0,-439296,155648,-279552,-35264,9268,-17568,-8428,0
43569,0,-439296,101376,-235520,-22968,9105,-33380,19517,0
43574,0,-439296,38912,-215040,-8816,9010,-40529,39099,0
43579,0,-419840,-1024,-256000,232,8989,-44155,53376,0
43584,0,-419840,-46080,-289792,10440,9023,-49387,68850,0
43589,0,-419840,-82944,-290816,18792,9108,-48355,76255,0
43594,0,-419840,-109568,-323584,24824,9244,-41906,75974,0
43599,3072,-405504,-126976,-280576,29464,9403,-35377,74244,168
43604,3072,-405504,-150528,-230400,34800,9583,-21848,61843,79
43609,6144,-409600,-143360,-269312,33872,9798,-21515,65185,152
43614,6144,-416768,-152576,-248832,35960,10005,-20953,66918,76
43619,6144,-416768,-148480,-229376,35032,10219,-6679,50327,33
43624,9216,-416768,-144384,-273408,34800,10468,-3994,49262,128
43629,9216,-416768,-136192,-270336,32944,10690,3098,40536,64
43634,9216,-416768,-117760,-274432,28768,10891,16282,22003,28
43639,9216,-416768,-78848,-328704,19952,11067,28824,2195,12
43644,9216,-419840,-56320,-343040,14848,11191,31210,-5171,2
43649,9216,-419840,-31744,-353280,9280,11275,40723,-23412,0
43654,9216,-419840,3072,-375808,1392,11317,37154,-24445,0
43659,9216,-419840,4096,-354304,1160,11321,19942,-7461,0
43664,9216,-419840,1024,-317440,1856,11306,3912,-13693,0
43669,9216,-419840,12288,-309248,-696,11283,3580,7007,0
43674,6144,-423936,9216,-268288,-696,11246,-6702,17252,-159
43679,6144,-423936,18432,-245760,-2784,11198,-6553,14967,-88
43684,6144,-423936,35840,-234496,-6728,11123,-2777,7172,-47
43689,6144,-432128,56320,-207872,-11368,11033,3006,-3341,-29
43694,6144,-432128,76800,-191488,-16008,10907,4440,-9541,-19
43699,6144,-432128,104448,-186368,-22272,10741,10740,-22271,-15
43704,6144,-432128,119808,-182272,-25752,10560,8089,-23281,-15
43709,6144,-432128,135168,-194560,-29232,10366,8904,-27770,-15
43714,6144,-447488,134144,-174080,-29000,10151,1927,-20776,-15
43719,6144,-447488,126976,-181248,-27376,9967,-3305,-14104,-15
43724,6144,-447488,123904,-191488,-26680,9813,1434,-18301,-15
43729,6144,-447488,96256,-175104,-20416,9679,-6690,-4047,-15
43734,6144,-500736,75776,-207872,-15776,9590,-8457,2271,-15
43739,6144,-500736,56320,-252928,-11368,9521,-10913,9066,-15
43744,6144,-500736,65536,-251904,-13456,9452,4417,-8421,-15
43749,6144,-536576,51200,-306176,-10208,9402,803,-1609,-15
43754,6144,-536576,44032,-381952,-9048,9352,1996,-1692,-15
43759,6144,-514048,30720,-354304,-5568,9322,-3615,7369,-15
43765,6144,-514048,19456,-424960,-3016,9305,-5336,11625,-15
43770,6144,-514048,2048,-387072,928,9318,-7470,17716,-15
43775,6144,-514048,-15360,-434176,4872,9352,-9926,24150,-15
43780,6144,-514048,-33792,-478208,9048,9414,-11578,30040,-15
43785,6144,-514048,-57344,-412672,14384,9511,-15365,39260,-15
43790,6144,-514048,-66560,-432128,16472,9623,-10316,36411,-15
43795,18432,-509952,-65536,-448512,19024,9751,-2054,30829,542
43800,18432,-509952,-66560,-406528,19256,9897,275,28878,263
43805,18432,-509952,-52224,-420864,16008,10012,8169,17851,135
43810,18432,-509952,-47104,-423936,14848,10126,10212,14762,68
43815,58368,-531456,-46080,-404480,23664,10258,8617,25305,2370
43820,58368,-531456,-44032,-413696,23200,10423,8422,25201,1238
43825,67584,-540672,-39936,-409600,24360,10600,11072,23888,1037
43830,67584,-540672,-31744,-391168,22504,10797,16454,16847,507
43835,67584,-540672,-27648,-397312,21576,10971,17590,14957,263
43840,76800,-545792,3072,-416768,16704,11134,35020,-7182,525
43845,76800,-545792,30720,-414720,10440,11265,39920,-18215,255
43850,76800,-545792,56320,-453632,4640,11343,42077,-26094,131
43855,76800,-545792,89088,-501760,-2784,11370,45611,-37025,65
43860,76800,-545792,112640,-497664,-8120,11348,38956,-35728,28
43865,76800,-545792,140288,-556032,-14384,11284,38531,-41631,12
43870,73728,-540672,146432,-590848,-16472,11188,24888,-30172,-127
43875,73728,-536576,168960,-610304,-21576,11057,25657,-36176,-67
43880,73728,-536576,176128,-647168,-23200,10918,20218,-32500,-39
43885,73728,-536576,171008,-670720,-22040,10772,7756,-19024,-25
43890,73728,-536576,164864,-677888,-20648,10612,-941,-9095,-15
43895,73728,-536576,160768,-668672,-19720,10472,-4567,-4681,-15
43900,73728,-536576,151552,-618496,-18328,10332,-6392,-1604,-15
43905,98304,-536576,137216,-617472,-8816,10229,-14665,16078,1335
43910,98304,-536576,131072,-542720,-7424,10167,-13323,16066,696
43915,107520,-531456,122880,-537600,-3480,10124,-13013,19657,682
43920,113664,-523264,114688,-461824,-232,10096,-15342,25206,692
