R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
45,15,30,45,5,25,350,10,0,0,0,0,35,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,3000,300,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
107.923,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.929,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.934,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.940,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.946,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.952,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.959,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.965,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.971,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.976,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.982,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.988,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
107.994,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.000,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.007,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.013,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.018,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.024,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.030,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.036,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.042,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.048,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.055,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.061,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.066,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.072,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.078,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.084,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.090,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.096,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.103,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.108,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.114,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.120,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.126,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.132,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.138,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.145,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.150,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.156,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.162,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.168,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.174,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.180,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.186,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.193,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.198,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.204,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.210,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.216,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.222,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.228,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.235,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.240,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.246,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.252,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.258,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.264,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.270,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.276,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.281,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.288,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.294,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.300,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.306,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.312,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.318,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.324,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.330,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.336,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.342,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.348,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.354,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.360,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.366,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.372,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.378,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.384,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.390,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.396,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.402,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.408,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.413,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.420,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.426,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.432,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.438,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.444,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.450,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.456,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.462,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.468,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.474,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.480,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.486,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.492,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.498,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.503,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.510,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.516,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.522,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.528,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.534,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.540,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.545,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.551,0.000,-0.297,2.000,-110.841,433.406,55.389,4.988,0.950,-1.048
108.558,0.000,-0.446,0.000,0.628,-0.222,0.705,-0.028,-0.001,0.102
108.564,0.000,-0.446,0.000,0.467,-0.371,0.262,-0.021,-0.001,0.054
108.569,0.000,-0.446,0.000,-0.239,-0.272,0.042,0.011,-0.001,-0.065
108.574,0.000,-0.446,0.000,-0.103,-0.154,-0.029,0.005,-0.001,-0.019
108.580,0.000,-0.446,0.000,-0.541,-0.601,0.365,0.024,-0.001,-0.067
108.585,0.000,-0.446,0.000,-0.941,0.228,0.436,0.042,0.000,-0.098
108.591,0.000,-0.446,0.000,-1.194,0.205,-0.178,0.054,0.001,-0.106
108.596,0.000,-0.446,0.000,-1.776,0.099,-1.214,0.080,0.002,-0.161
108.602,0.000,-0.446,0.000,-1.185,0.031,-1.395,0.053,0.003,-0.044
108.607,0.000,-0.446,0.000,-0.951,0.675,-0.106,0.043,0.004,0.000
108.612,0.000,-0.446,0.000,-0.448,0.174,0.601,0.020,0.005,0.074
108.618,0.000,-0.446,0.000,-0.798,0.394,1.880,0.036,0.005,0.001
108.623,0.000,-0.446,0.000,-0.465,0.306,1.582,0.021,0.006,0.051
108.629,0.000,-0.446,0.000,0.434,0.262,0.772,-0.020,0.006,0.165
108.634,0.000,-0.446,0.000,-0.728,0.690,-0.419,0.033,0.006,-0.027
108.640,0.000,-0.446,0.000,-0.913,0.015,-0.465,0.041,0.007,-0.038
108.645,0.000,-0.446,0.000,-1.242,0.242,0.264,0.056,0.008,-0.067
108.650,0.000,-0.446,0.000,-0.176,-0.362,0.582,0.008,0.008,0.098
108.656,0.000,-0.446,0.000,-0.828,-0.861,-0.235,0.037,0.009,-0.011
108.661,0.000,-0.446,0.000,-0.150,-1.041,1.743,0.007,0.009,0.093
108.667,0.000,-0.446,0.000,-0.462,-1.320,0.448,0.021,0.010,0.028
108.672,0.000,-0.446,0.000,0.032,-0.934,1.046,-0.001,0.010,0.081
108.678,0.000,-0.446,0.000,-0.091,-1.108,1.632,0.004,0.010,0.060
108.683,0.000,-0.446,0.000,0.037,-0.604,1.906,-0.002,0.010,0.061
108.689,0.000,-0.446,0.000,-0.247,-0.293,0.703,0.011,0.010,0.011
108.694,0.000,-0.446,0.000,-0.151,0.391,-0.784,0.007,0.011,0.035
108.699,0.000,-0.446,0.000,0.675,0.401,-0.188,-0.030,0.010,0.134
108.705,0.000,-0.446,0.000,0.263,-0.310,1.351,-0.012,0.010,0.048
108.710,0.000,-0.446,0.000,-0.160,0.014,-0.069,0.007,0.010,-0.004
108.716,0.000,-0.446,0.000,-0.730,1.303,0.168,0.033,0.010,-0.089
108.721,0.000,-0.446,0.000,0.792,0.174,1.615,-0.036,0.010,0.139
108.727,0.000,-0.446,0.000,0.331,-0.009,-0.973,-0.015,0.010,0.048
108.732,0.000,-0.297,0.000,-0.913,-0.491,-0.648,0.041,0.010,-0.147
108.737,0.000,-0.297,0.000,-0.429,0.327,0.457,0.019,0.011,-0.041
108.742,0.000,-0.297,0.000,-0.283,-0.061,-0.652,0.013,0.011,-0.001
108.747,0.000,-0.297,0.000,-0.584,-0.423,-0.260,0.026,0.011,-0.035
108.752,0.000,-0.297,0.000,0.201,0.156,0.247,-0.009,0.012,0.087
108.758,0.000,-0.297,0.000,0.417,-1.498,-1.788,-0.019,0.011,0.106
108.763,0.000,-0.446,0.000,0.428,-1.637,0.094,-0.019,0.011,0.097
108.768,0.000,-0.446,0.000,-0.178,-0.369,-0.443,0.008,0.011,-0.011
108.774,0.000,-0.446,0.000,-0.885,0.642,0.632,0.040,0.012,-0.103
108.779,0.000,-0.446,0.000,-0.709,1.156,1.552,0.032,0.012,-0.055
108.784,0.000,-0.297,0.000,-0.800,-0.699,-0.345,0.036,0.013,-0.066
108.789,0.000,-0.297,0.000,0.422,-0.227,-0.012,-0.019,0.013,0.119
108.795,0.000,-0.297,0.000,0.662,0.706,-0.846,-0.030,0.012,0.133
108.800,0.000,-0.446,0.000,1.112,0.367,0.245,-0.050,0.012,0.156
108.805,0.000,-0.446,0.000,0.634,0.005,-0.165,-0.029,0.011,0.066
108.811,0.000,-0.446,0.000,0.386,-0.898,0.823,-0.017,0.011,0.004
108.816,0.000,-0.446,0.000,-0.002,-0.650,0.148,0.000,0.011,-0.036
108.822,0.000,-0.297,0.000,0.839,0.085,0.034,-0.038,0.010,0.092
108.827,0.000,-0.297,0.000,0.898,0.620,-0.448,-0.040,0.010,0.074
108.832,0.000,-0.297,0.000,0.398,0.665,-0.584,-0.018,0.009,-0.039
108.837,0.000,-0.297,0.000,0.306,1.474,0.788,-0.014,0.008,-0.061
108.842,0.000,-0.297,0.000,0.839,-0.423,-0.424,-0.038,0.008,0.017
108.847,0.000,-0.297,0.000,0.106,-0.493,-1.380,-0.005,0.008,-0.092
108.852,0.000,-0.297,0.000,-0.183,0.037,0.782,0.008,0.008,-0.109
108.857,0.000,-0.297,0.000,0.507,0.536,-0.600,-0.023,0.007,0.014
108.863,0.000,-0.297,0.000,-0.012,0.942,-1.547,0.001,0.007,-0.078
108.868,0.000,-0.297,0.000,1.086,0.323,1.098,-0.049,0.006,0.097
108.873,0.000,-0.297,0.000,1.588,-0.469,0.628,-0.071,0.005,0.145
108.878,0.000,-0.297,0.000,1.201,-0.806,-1.127,-0.054,0.004,0.057
108.883,0.000,-0.297,0.000,1.206,-0.487,1.091,-0.054,0.003,0.042
108.888,0.000,-0.297,0.000,-0.911,0.690,-0.077,0.041,0.004,-0.269
108.893,0.000,-0.297,0.000,-0.221,0.670,-1.674,0.010,0.004,-0.093
108.898,0.000,-0.297,0.000,0.124,0.486,-0.254,-0.006,0.004,-0.031
108.904,0.000,-0.297,0.000,-0.662,-0.506,0.414,0.030,0.004,-0.146
108.909,0.000,-0.297,0.000,-0.062,-0.203,-1.444,0.003,0.004,-0.016
108.914,0.000,-0.297,0.000,-0.026,-1.002,1.452,0.001,0.004,-0.003
108.919,0.000,-0.297,0.000,0.045,-1.348,1.770,-0.002,0.005,0.014
108.924,0.000,-0.297,0.000,0.044,-2.231,0.359,-0.002,0.005,0.014
108.929,0.000,-0.297,0.000,-1.858,-0.452,0.646,0.084,0.005,-0.263
108.934,0.000,-0.297,0.000,-0.547,-0.656,0.851,0.025,0.006,0.004
108.939,0.000,-0.297,0.000,-0.876,-0.922,-0.926,0.039,0.007,-0.032
108.945,0.000,-0.297,0.000,-0.716,-0.248,0.738,0.032,0.008,-0.018
108.950,0.000,-0.297,0.000,-1.188,-0.306,2.481,0.053,0.008,-0.092
108.955,0.000,-0.446,0.000,-0.543,-0.372,0.047,0.024,0.009,0.032
108.960,0.000,-0.446,0.000,-0.134,-0.205,2.680,0.006,0.009,0.059
108.966,0.000,-0.446,0.000,-0.384,0.526,1.207,0.017,0.009,0.002
108.971,0.000,-0.446,0.000,0.953,0.253,0.350,-0.043,0.008,0.183
108.977,0.000,-0.446,0.000,0.799,0.797,2.631,-0.036,0.007,0.090
108.982,0.000,-0.446,0.000,0.196,0.276,0.559,-0.009,0.007,-0.007
108.988,0.000,-0.446,0.000,1.143,-0.154,-1.108,-0.051,0.007,0.126
108.993,0.000,-0.446,0.000,1.533,-0.302,2.070,-0.069,0.005,0.139
108.998,0.000,-0.446,0.000,1.388,-0.283,-0.174,-0.062,0.004,0.090
109.004,0.000,-0.446,0.000,1.890,0.348,0.090,-0.085,0.003,0.129
109.009,0.000,-0.446,0.000,1.520,0.946,1.144,-0.068,0.001,0.027
109.015,0.000,-0.446,0.000,1.380,0.190,-1.669,-0.062,-0.000,-0.002
109.020,0.000,-0.446,0.000,0.187,0.380,0.369,-0.008,-0.001,-0.181
109.026,0.000,-0.446,0.000,-1.105,1.449,1.056,0.050,-0.000,-0.305
109.031,0.000,-0.446,0.000,0.209,0.063,-1.268,-0.009,-0.000,-0.046
109.036,0.000,-0.446,0.000,0.432,-0.306,1.173,-0.019,-0.000,-0.008
109.042,0.000,-0.446,0.000,-1.176,0.095,1.319,0.053,0.000,-0.228
109.047,0.000,-0.446,0.000,-0.589,-1.749,2.139,0.026,0.001,-0.077
109.053,0.000,-0.446,0.000,-0.737,-1.268,3.174,0.033,0.002,-0.066
109.058,0.000,-0.446,0.000,-1.373,-1.168,1.167,0.062,0.003,-0.132
109.064,0.000,-0.446,0.000,-0.756,-2.319,1.109,0.034,0.004,0.003
109.069,0.000,-0.446,0.000,-1.945,-1.283,1.826,0.088,0.005,-0.150
109.075,0.000,-0.446,0.000,-0.972,-1.920,-0.028,0.044,0.006,0.028
109.080,0.000,-0.446,0.000,-1.282,-1.939,0.655,0.058,0.007,-0.027
109.085,0.000,-0.446,0.000,-2.046,-1.504,1.466,0.092,0.009,-0.116
109.091,0.000,-0.446,0.000,-0.187,-1.810,1.397,0.008,0.010,0.175
109.096,0.000,-0.446,0.000,0.108,-1.206,2.847,-0.005,0.010,0.165
109.102,0.000,-0.446,0.000,-0.049,0.887,0.598,0.002,0.010,0.101
109.107,0.000,-0.446,0.000,0.206,-0.062,1.192,-0.009,0.009,0.108
109.113,0.000,-0.446,0.000,0.811,-0.260,1.683,-0.036,0.009,0.153
109.118,0.000,-0.446,0.000,0.806,0.567,-0.398,-0.036,0.009,0.139
109.123,0.000,-0.446,0.000,0.174,0.448,-1.031,-0.008,0.008,0.028
109.129,0.000,-0.446,0.000,0.273,0.946,-1.461,-0.012,0.008,0.018
109.134,0.000,-0.446,0.000,0.291,1.788,0.460,-0.013,0.008,0.009
109.140,0.000,-0.446,0.000,0.559,3.238,-0.172,-0.025,0.007,0.042
109.145,0.000,-0.446,0.000,0.649,2.934,-0.552,-0.029,0.007,0.033
109.151,0.000,-0.446,0.000,0.545,1.434,0.482,-0.025,0.006,0.022
109.156,0.000,-0.446,0.000,1.030,0.878,-0.234,-0.046,0.006,0.082
109.161,0.000,-0.446,0.000,0.629,1.481,0.134,-0.028,0.005,0.039
109.167,0.000,-0.446,0.000,1.290,0.898,-0.887,-0.058,0.004,0.104
109.172,0.000,-0.446,0.000,0.555,-0.027,-0.239,-0.025,0.004,-0.009
109.178,0.000,-0.446,0.000,0.531,-0.135,-1.814,-0.024,0.003,-0.015
109.183,0.000,-0.446,0.000,0.035,0.763,-1.793,-0.002,0.003,-0.070
109.189,0.000,-0.446,0.000,-0.130,0.704,-2.577,0.006,0.003,-0.090
109.194,0.000,-0.446,0.000,-0.105,0.073,-0.790,0.005,0.004,-0.043
109.200,0.000,-0.446,0.000,0.335,0.013,-1.209,-0.015,0.003,0.016
109.205,0.000,-0.446,0.000,1.019,-0.598,0.001,-0.046,0.003,0.119
109.211,0.000,-0.446,0.000,0.159,-0.865,1.214,-0.007,0.003,-0.025
109.216,0.000,-0.446,0.000,-0.714,-0.346,0.407,0.032,0.003,-0.117
109.222,0.000,-0.446,0.000,-0.965,-0.686,1.696,0.043,0.004,-0.140
109.227,0.000,-0.446,0.000,-0.041,-0.550,1.057,0.002,0.004,0.015
109.232,0.000,-0.446,0.000,-0.334,-0.767,2.015,0.015,0.004,-0.055
109.238,0.000,-0.446,0.000,-0.418,-0.683,1.206,0.019,0.004,-0.039
109.243,0.000,-0.446,0.000,-1.400,-0.398,-0.406,0.063,0.005,-0.166
109.249,0.000,-0.446,0.000,-0.787,-0.909,1.512,0.035,0.006,-0.039
109.254,0.000,-0.446,0.000,-1.459,-0.372,0.111,0.066,0.007,-0.122
109.260,0.000,-0.446,0.000,-0.287,-0.743,1.739,0.013,0.007,0.044
109.265,0.000,-0.446,0.000,-0.835,-0.548,1.276,0.038,0.008,-0.025
109.271,0.000,-0.446,0.000,-0.449,0.096,-0.979,0.020,0.008,0.035
109.276,0.000,-0.446,0.000,0.954,0.785,1.466,-0.043,0.008,0.218
109.282,0.000,-0.446,0.000,0.083,1.791,0.775,-0.004,0.008,0.048
109.287,0.000,-0.446,0.000,0.424,1.959,-0.067,-0.019,0.007,0.079
109.292,0.000,-0.595,0.000,0.139,1.081,2.260,-0.006,0.007,0.024
109.297,0.000,-0.595,0.000,-0.635,1.228,0.522,0.029,0.008,-0.088
109.303,0.000,-0.595,0.000,0.101,2.052,0.570,-0.005,0.008,0.032
