R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
360,0,1600,360,0,1800,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,1900,2100
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
395.015,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.020,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.025,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.030,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.035,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.040,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.045,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.050,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.056,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.061,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.066,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.071,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.076,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.081,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.086,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.091,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.097,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.102,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.107,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.112,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.117,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.122,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.127,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.132,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.137,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.143,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.148,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.153,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.158,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.163,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.168,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.173,0.000,-0.297,2.000,-41.128,131.377,-3.360
395.178,0.000,-0.297,2.000,-41.128,131.377,-3.360
