R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
50,5,32,43,5,25,350,10,0,0,0,0,7,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
130.252,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.259,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.264,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.270,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.276,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.282,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.288,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.294,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.301,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.306,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.312,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.318,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.324,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.330,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.336,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.343,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.349,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.354,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.360,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.366,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.372,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.378,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.385,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.391,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.397,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.402,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.408,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.414,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.420,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.427,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.433,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.439,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.444,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.450,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.456,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.462,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.469,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.475,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.481,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.487,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
130.492,0.000,-0.446,-1.000,-13.970,13.871,-1.587,0.699,0.350,0.573
