R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
55,5,42,43,5,25,350,10,0,0,0,0,7,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
240.691,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.697,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.702,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.708,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.714,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.721,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.727,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.733,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.739,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.744,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.750,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.756,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.762,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.769,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.775,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.781,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.786,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.792,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.798,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.804,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.810,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.817,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.823,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.828,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.834,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.840,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.846,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.852,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.859,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.865,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
240.870,-14.262,-0.446,0.000,-51.382,-3.549,-14.245,2.042,-0.193,-2.084
