R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
50,5,30,43,5,25,350,10,0,0,0,0,7,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
100.418,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.424,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.429,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.435,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.441,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.448,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.454,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.460,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.466,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.472,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.477,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.483,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.489,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.496,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.502,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.508,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.514,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.520,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.525,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.531,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.538,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.544,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.550,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.556,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.562,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.568,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.573,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.580,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.586,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.592,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.598,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.604,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.610,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.615,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.621,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.628,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.634,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.640,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.646,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.652,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.658,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.663,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.670,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.676,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.682,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.688,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.694,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.700,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.706,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.712,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.718,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.724,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.730,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.736,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.742,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.748,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.755,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.760,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
100.766,0.000,-0.446,0.000,1.698,-1.737,0.650,-0.085,0.002,0.161
