R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
40,1,56,40,1,40,200,0,0,0,0,0,2147483648,10000000,10.0,64.0,0.000100,0.003000,50,
sysTickMs,GRawXi,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi
255511,-0.366,0,23552,-1840,-127,5733
255516,6.836,0,7168,-560,-134,-6260
255521,8.057,0,-9216,720,-134,-12040
255526,-1.953,0,0,0,-130,206
255531,4.517,0,18432,-1440,-130,16019
255536,-5.371,0,18432,-1440,-135,11610
255541,2.930,0,1024,-80,-140,-3618
255546,-5.005,0,7168,-560,-141,1529
255551,-2.686,0,9216,-720,-144,2186
255556,2.930,0,20480,-1600,-150,6149
255561,-3.296,0,19456,-1520,-157,4248
255566,4.517,0,13312,-1040,-164,-1610
255571,11.230,0,-1024,80,-167,-7341
255576,-0.854,0,8192,-640,-170,1496
255581,-5.005,0,1024,-80,-173,-3944
255586,-2.686,0,15360,-1200,-176,5813
255591,5.493,0,6144,-480,-180,-1505
255596,-14.648,0,23552,-1840,-183,10782
255601,7.568,0,25600,-2000,-193,5559
255606,2.441,0,17408,-1360,-202,-1216
255611,2.808,0,17408,-1360,-211,-2431
255616,0.732,0,20480,-1600,-220,324
255621,2.808,0,9216,-720,-225,-4883
255626,8.545,0,-3072,240,-226,-8454
255631,1.587,0,7168,-560,-228,-479
255636,-1.465,0,12288,-960,-231,3110
255641,-8.057,0,0,0,-229,-451
255646,-14.770,0,19456,-1520,-227,17197
255651,1.587,0,2048,-160,-231,734
255656,-0.122,0,15360,-1200,-236,6166
255661,-1.709,0,13312,-1040,-241,2236
255666,-5.127,0,26624,-2080,-247,9973
255671,3.540,0,20480,-1600,-251,7947
255676,-0.122,0,22528,-1760,-257,8420
255681,0.977,0,18432,-1440,-261,5466
255686,0.366,0,17408,-1360,-264,4356
255691,2.197,0,15360,-1200,-269,2649
255696,-0.122,0,9216,-720,-272,41
255701,-4.517,0,14336,-1120,-274,4832
255707,2.808,0,8192,-640,-278,360
255712,1.709,0,9216,-720,-282,1476
255717,-7.812,0,19456,-1520,-287,7590
255722,-7.202,0,18432,-1440,-290,7698
255727,-6.226,0,19456,-1520,-296,6462
255732,-4.761,0,14336,-1120,-299,4401
255737,3.052,0,8192,-640,-303,-1
255742,-10.132,0,3072,-240,-306,-2317
255747,-3.906,0,16384,-1280,-309,6732
255752,-8.423,0,3072,-240,-311,-2051
255757,-0.122,0,14336,-1120,-314,7965
255762,2.441,0,0,0,-317,-3581
255767,0.732,0,18432,-1440,-322,6495
255772,2.197,0,-3072,240,-326,-7647
255777,-4.272,0,22528,-1760,-330,7534
255782,-5.249,0,9216,-720,-335,-925
255787,-2.686,0,24576,-1920,-342,6429
255792,2.319,0,7168,-560,-345,2191
255797,18.433,0,9216,-720,-355,-7602
255802,-8.423,0,34816,-2720,-361,14487
255807,6.104,0,3072,-240,-367,-6048
255812,3.540,0,23552,-1840,-374,4891
255817,-8.789,0,15360,-1200,-378,2065
255822,4.639,0,3072,-240,-385,-8127
255827,2.930,0,16384,-1280,-391,926
255832,1.099,0,18432,-1440,-395,4023
255837,2.930,0,6144,-480,-401,-5331
255842,4.150,0,21504,-1680,-406,6033
255847,-6.836,0,-2048,160,-406,-5876
255852,9.277,0,-16384,1280,-411,-16638
255857,3.052,0,21504,-1680,-409,10457
255862,-11.963,0,-9216,720,-407,-1585
255867,2.441,0,-11264,880,-409,-6974
255872,-0.122,0,20480,-1600,-406,15733
255877,-6.836,0,-10240,800,-405,-4739
255882,3.540,0,-7168,560,-407,-6471
255887,-1.831,0,18432,-1440,-406,12290
255892,-1.831,0,-4096,320,-405,-824
255897,8.545,0,-11264,880,-409,-13256
255902,0.488,0,13312,-1040,-410,6994
255907,-8.301,0,23552,-1840,-409,15733
255912,-0.488,0,-14336,1120,-410,-9759
255917,5.615,0,-7168,560,-414,-7960
255922,4.395,0,16384,-1280,-417,6748
255927,-1.099,0,15360,-1200,-414,15848
255932,-2.441,0,-28672,2240,-410,-14984
255937,11.963,0,-25600,2000,-405,-12110
255942,18.433,0,-36864,2880,-396,-11753
255947,-4.395,0,-12288,960,-382,8272
255952,-2.441,0,-26624,2080,-368,3011
255957,12.573,0,-54272,4240,-355,-15395
255962,5.615,0,-46080,3600,-342,-7955
255967,21.851,0,-41984,3280,-329,-6278
255972,-4.517,0,-20480,1600,-314,10393
255977,-0.977,0,-16384,1280,-302,12318
255982,-12.817,0,-15360,1200,-291,14219
255987,-2.563,0,-31744,2480,-279,815
255992,-1.953,0,-36864,2880,-269,-5642
255997,12.573,0,-40960,3200,-260,-12924
256002,13.794,0,-25600,2000,-253,-3985
256007,11.108,0,-3072,240,-246,9932
256012,-19.165,0,28672,-2240,-239,32753
256017,-18.311,-7168,0,-560,-235,13619
256022,-14.038,-10240,-26624,1280,-234,-9359
256027,-8.423,-10240,-43008,2560,-237,-29314
256032,23.804,-10240,-46080,2800,-247,-35954
256037,30.518,-13312,11264,-1920,-260,-2622
256042,1.343,-13312,86016,-7760,-274,42623
256048,-10.742,-13312,89088,-8000,-284,43909
256053,-46.753,-16384,50176,-5200,-291,28059
256058,-46.143,-16384,-48128,2480,-299,-36192
256063,-4.639,-19456,-79872,4720,-308,-66830
256068,34.912,-19456,-114688,7440,-315,-83252
256073,39.307,-19456,-74752,4320,-317,-49564
256078,39.062,-19456,-30720,880,-312,-18682
256083,15.991,-19456,5120,-1920,-298,19017
256088,-13.550,-19456,-10240,-720,-274,28026
256093,-26.489,-22528,-31744,720,-245,25198
256098,-26.611,-22528,-106496,6560,-219,-23524
256103,-19.409,-22528,-161792,10880,-178,-46105
256108,-0.610,-22528,-216064,15120,-127,-60526
256113,29.907,-31744,-249856,17040,-67,-76299
256118,39.917,-31744,-253952,17360,0,-58537
256123,35.400,-31744,-258048,17680,78,-41761
256128,33.081,-44032,-244736,15680,164,-15871
256133,29.053,-44032,-246784,15840,252,3231
256138,30.151,-44032,-279552,18400,347,-2602
256143,24.536,-44032,-285696,18880,450,1352
256148,18.677,-44032,-304128,20320,563,1558
256153,9.644,-44032,-320512,21600,681,7335
256158,10.376,-37888,-343040,23840,807,3739
256163,6.714,-37888,-359424,25120,937,954
256168,9.521,-37888,-379904,26720,1073,-7474
256173,8.789,-37888,-398336,28160,1211,-15161
256178,7.446,-37888,-382976,26960,1352,-688
256183,21.606,-37888,-391168,27600,1491,-2768
256188,10.742,-40960,-390144,27280,1630,-1527
256193,13.916,-40960,-397312,27840,1767,-4442
256198,26.123,-40960,-418816,29520,1908,-17695
256203,28.931,-40960,-415744,29280,2050,-18827
256208,23.193,-40960,-431104,30480,2194,-26977
256213,35.156,-50176,-448512,31120,2342,-28613
256218,38.208,-50176,-459776,32000,2495,-27044
256223,45.044,-50176,-460800,32080,2656,-17336
256228,39.307,-62464,-451584,30400,2815,-1984
256233,25.391,-62464,-425984,28400,2971,17270
256238,23.193,-71680,-409600,26400,3120,28359
256243,7.935,-71680,-391168,24960,3266,41019
256248,20.264,-71680,-381952,24240,3406,40892
256254,12.207,-83968,-373760,22640,3539,37791
256259,3.662,-83968,-375808,22800,3669,33202
256264,1.465,-83968,-388096,23760,3799,23492
256269,3.174,-83968,-402432,24880,3930,13498
256274,16.113,-83968,-411648,25600,4057,3630
256279,13.062,-83968,-412672,25680,4180,-4273
256284,10.864,-83968,-417792,26080,4299,-25798
256289,16.846,-105472,-405504,23440,4409,-23769
256294,37.231,-105472,-395264,22640,4508,-22916
256299,39.795,-111616,-378880,20880,4601,-18920
256304,37.231,-136192,-349184,16640,4685,-4922
256309,40.283,-136192,-334848,15520,4758,-17
256314,36.499,-163840,-286720,9600,4817,21437
256319,29.297,-163840,-267264,8080,4866,33893
256324,37.354,-163840,-242688,6160,4904,32435
256329,28.076,-163840,-206848,3360,4933,37871
256334,11.230,-219136,-163840,-4320,4947,47575
256339,6.592,-219136,-147456,-5600,4933,47243
256344,0.977,-219136,-132096,-6800,4913,42479
256349,0.488,-219136,-131072,-6880,4886,28694
256354,0.122,-219136,-134144,-6640,4855,15942
256359,1.953,-219136,-134144,-6640,4820,5806
256364,14.526,-315392,-144384,-13360,4779,-7699
256369,14.038,-315392,-145408,-13280,4703,-10832
256374,20.264,-315392,-155648,-12480,4630,-18140
256379,20.142,-315392,-162816,-11920,4562,-17940
256384,21.240,-315392,-177152,-10800,4502,-21110
256389,28.076,-388096,-194560,-15120,4438,-20803
256394,16.846,-388096,-192512,-15280,4369,2009
256399,11.108,-399360,-208896,-14880,4304,8272
256404,4.761,-433152,-221184,-16560,4240,11926
256409,0.732,-433152,-228352,-16000,4176,14900
256414,1.465,-436224,-236544,-15600,4113,19253
256419,-2.563,-429056,-248832,-14080,4051,15827
256424,-10.498,-429056,-276480,-11920,3992,2458
256429,0.244,-429056,-323584,-8240,3939,-21925
256434,16.113,-429056,-352256,-6000,3889,-34775
256439,39.795,-429056,-386048,-3360,3843,-53744
256444,45.776,-409600,-381952,-2160,3810,-56693
256449,56.763,-399360,-395264,-320,3786,-44960
256454,49.805,-399360,-367616,-2480,3771,-14775
256459,34.546,-370688,-337920,-2560,3773,13856
256464,14.160,-359424,-333824,-2000,3785,26438
256469,-3.662,-359424,-358400,-80,3807,21923
256474,-6.470,-359424,-411648,4080,3831,-6586
256479,-3.174,-359424,-459776,7840,3856,-35673
256484,-3.296,-359424,-498688,10880,3879,-67261
256489,31.006,-359424,-492544,10400,3901,-66447
256494,59.082,-359424,-468992,8560,3921,-46172
256500,55.054,-359424,-415744,4400,3939,-14264
256505,41.260,-359424,-357376,-160,3956,24641
256510,14.770,-356352,-333824,-1760,3970,40723
256515,9.644,-356352,-346112,-800,3982,31413
256520,5.005,-346112,-360448,1120,3992,14218
256525,4.883,-322560,-360448,2960,4001,5565
256530,13.428,-322560,-371712,3840,4013,-3704
256535,24.292,-322560,-376832,4240,4021,-14363
256540,34.424,-270336,-370688,7840,4029,-15396
256545,35.889,-270336,-344064,5760,4054,-4007
256550,36.621,-270336,-325632,4320,4077,4873
256555,37.598,-270336,-325632,4320,4101,8379
256560,36.865,-270336,-318464,3760,4124,9921
256565,25.757,-197632,-293888,7520,4163,24688
256570,-0.122,-197632,-285696,6880,4217,29226
256575,-10.132,-197632,-307200,8560,4271,20002
256580,-3.296,-200704,-345088,11280,4323,-7574
256585,21.484,-200704,-390144,14800,4375,-38996
256590,41.138,-200704,-400384,15600,4428,-49912
256595,56.763,-200704,-375808,13680,4484,-27845
256600,59.570,-200704,-384000,14320,4546,-17801
256605,38.574,-194560,-355328,12560,4619,7597
256610,17.212,-194560,-337920,11200,4700,41486
256615,6.714,-194560,-368640,13600,4788,25888
256620,-9.033,-194560,-416768,17360,4880,1745
256625,13.428,-142336,-480256,26400,4982,-34707
256630,45.898,-142336,-513024,28960,5097,-64956
256635,38.208,-142336,-485376,26800,5216,-39329
256640,48.950,-142336,-445440,23680,5333,-9458
256645,32.837,-142336,-385024,18960,5448,32325
256650,9.155,-108544,-347136,18640,5568,50056
256655,-10.986,-108544,-346112,18560,5680,43922
256660,3.052,-108544,-367616,20240,5781,13299
256665,12.451,-71680,-361472,22640,5877,-17169
256670,21.606,-65536,-322560,20080,5963,-5364
256675,38.696,-65536,-267264,15760,6038,14288
256680,30.273,-65536,-202752,10720,6102,44351
256685,21.484,-65536,-160768,7440,6156,55199
256690,3.418,-65536,-125952,4720,6204,58922
256695,-11.353,-65536,-124928,4640,6243,44633
256700,-11.230,0,-140288,10960,6280,20719
256705,-4.761,0,-147456,11520,6328,1399
256710,15.869,0,-139264,10880,6367,-13865
256715,16.113,0,-107520,8400,6399,-7312
256720,22.827,0,-80896,6320,6424,-1432
256726,27.344,9216,-33792,3360,6446,19728
256731,-3.662,9216,18432,-720,6463,44382
256736,-4.883,9216,28672,-1520,6474,41630
256741,-12.817,9216,27648,-1440,6477,31185
256746,-28.564,125952,30720,7440,6475,22329
256751,-6.592,125952,20480,8240,6510,-1105
256756,2.563,199680,32768,13040,6556,-3389
256761,2.441,199680,40960,12400,6611,-2913
256766,5.859,199680,61440,10800,6662,2812
256771,1.343,199680,92160,8400,6709,15263
256776,-8.789,199680,107520,7200,6752,18944
256781,-10.620,348160,116736,18080,6845,18211
256786,-6.958,348160,118784,17920,6935,8381
256791,-4.028,348160,126976,17280,7018,2965
256796,-4.517,348160,141312,16160,7096,2315
256801,8.667,531456,158720,29120,7195,5058
256806,-4.395,531456,192512,26480,7335,17995
256811,-5.615,610304,211968,31120,7496,20308
256816,-17.700,610304,234496,29360,7657,29653
256821,-25.879,610304,244736,28560,7813,29734
256826,-24.780,733184,246784,38000,8004,24041
256831,-29.053,733184,244736,38160,8199,12417
256836,-35.645,733184,259072,37040,8388,9346
256841,-32.349,733184,257024,37200,8571,-4369
256846,-22.827,863232,258048,47280,8761,-11940
256851,-12.573,863232,271360,46240,8977,-13321
256856,-5.249,863232,304128,43680,9183,-8746
256861,-3.784,965632,345088,48480,9389,3706
256866,-6.958,965632,388096,45120,9612,13905
256871,-9.155,965632,439296,41120,9822,30767
256876,-18.311,1022976,488448,41760,10022,40399
256881,-5.981,1022976,517120,39520,10225,32974
256886,-11.230,1022976,565248,35760,10414,40761
256891,-26.123,1022976,613376,32000,10591,49056
256896,-33.081,1022976,660480,28320,10755,69466
256901,-52.124,1161216,699392,36080,10940,67660
256906,-55.420,1161216,731136,33600,11130,67784
256911,-49.072,1161216,772096,30400,11306,66465
256916,-64.697,1208320,818176,30480,11477,69325
256921,-74.097,1220608,857088,28400,11640,70230
256926,-73.853,1220608,890880,25760,11790,65831
256931,-75.684,1232896,920576,24400,11928,58517
256936,-72.144,1232896,949248,22160,12052,52051
256942,-77.393,1232896,985088,19360,12161,44374
256947,-75.928,1232896,1019904,16640,12255,39089
256952,-82.153,1208320,1076224,10320,12333,47209
256957,-84.839,1208320,1124352,6560,12382,54629
256962,-85.815,1197056,1160192,2880,12410,50647
256967,-84.717,1197056,1211392,-1120,12415,54666
256972,-85.449,1197056,1246208,-3840,12404,46748
256977,-91.309,1173504,1278976,-8240,12375,39484
256982,-90.454,1173504,1312768,-10880,12326,34830
256987,-90.210,1173504,1350656,-13840,12266,33619
256992,-97.900,1173504,1389568,-16880,12192,41995
256997,-96.191,1173504,1414144,-18800,12106,35711
257002,-102.051,1173504,1440768,-20880,12007,29601
257007,-94.360,1173504,1457152,-22160,11897,23002
257012,-99.609,1173504,1479680,-23920,11776,20229
257017,-95.215,1173504,1491968,-24880,11647,13148
257022,-103.882,1173504,1504256,-25840,11513,4812
257027,-104.004,1173504,1522688,-27280,11374,4259
257032,-103.882,1284096,1527808,-19040,11267,545
257037,-101.929,1297408,1527808,-18000,11167,-4066
257042,-93.872,1297408,1528832,-18080,11069,-6677
257047,-94.360,1297408,1524736,-17760,10969,-12301
257052,-93.140,1364992,1528832,-12800,10874,-15291
257057,-88.013,1364992,1529856,-12880,10797,-28061
257062,-81.909,1364992,1536000,-13360,10720,-21272
257067,-89.111,1364992,1548288,-14320,10641,-11592
257072,-85.693,1364992,1568768,-15920,10556,-3040
257077,-93.018,1364992,1579008,-16720,10467,7
257082,-84.351,1364992,1592320,-17760,10372,-2099
257087,-77.515,1364992,1599488,-18320,10271,-4929
257092,-80.811,1364992,1614848,-19520,10166,-3713
257097,-84.717,1364992,1627136,-20480,10058,-2082
257102,-80.322,1364992,1636352,-21200,9948,-2078
257107,-87.646,1364992,1644544,-21840,9836,-1061
257112,-82.153,1364992,1665024,-23440,9722,10428
257117,-83.862,1364992,1652736,-22480,9605,1203
257122,-101.318,1364992,1678336,-24480,9485,10864
257127,-88.135,1364992,1680384,-24640,9360,5262
257132,-103.882,1364992,1696768,-25920,9232,10259
257137,-93.506,1364992,1694720,-25760,9101,2498
257142,-102.905,1364992,1702912,-26400,8968,4867
257147,-102.295,1364992,1709056,-26880,8832,3937
257152,-107.544,1364992,1712128,-27120,8693,658
257157,-96.436,1364992,1717248,-27520,8551,-4662
257162,-104.370,1350656,1720320,-28880,8402,-6049
257167,-103.271,1350656,1718272,-28720,8251,-9583
257172,-99.243,1350656,1716224,-28560,8098,-11464
257177,-107.300,1220608,1725440,-39440,7902,-7516
257182,-102.173,1138688,1716224,-45120,7688,-14559
257187,-90.454,1138688,1718272,-45280,7450,-13097
257192,-93.262,1138688,1717248,-45200,7213,-17578
257197,-80.933,1138688,1717248,-45200,6978,-16906
257202,-91.675,1138688,1708032,-44480,6744,-18656
257207,-84.351,787456,1699840,-71280,6408,-20400
257212,-90.820,615424,1695744,-84400,6028,-18961
257217,-85.449,615424,1688576,-83840,5602,-17441
257222,-87.280,545792,1677312,-88400,5164,-15111
257227,-95.703,545792,1661952,-87200,4728,-14028
257232,-88.257,545792,1637376,-85280,4302,-15863
257237,-86.670,545792,1606656,-82880,3889,-18333
257242,-99.121,369664,1573888,-94080,3481,-15298
257247,-95.215,369664,1522688,-90080,3032,-21758
257252,-95.215,369664,1483776,-87040,2597,-23453
257257,-91.797,369664,1429504,-82800,2181,-30800
257262,-91.919,369664,1368064,-78000,1782,-36913
257267,-93.872,369664,1315840,-73920,1403,-42705
257272,-81.299,369664,1256448,-69280,1041,-53611
257278,-67.383,369664,1203200,-65120,696,-59949
257283,-64.941,0,1153024,-90080,293,-63187
257288,-55.176,0,1111040,-86800,-162,-62349
257293,-49.683,0,1068032,-83440,-600,-62537
257298,-47.119,0,1026048,-80160,-1016,-60683
257303,-41.138,0,971776,-75920,-1414,-59233
257308,-42.358,-4096,922624,-72400,-1790,-61181
257313,-34.912,-4096,882688,-69280,-2146,-55006
257318,-31.860,-4096,834560,-65520,-2481,-46995
257323,-32.837,-10240,791552,-62640,-2797,-41384
257328,-32.471,-22528,738304,-59440,-3094,-40599
257333,-47.241,-22528,690176,-55680,-3371,-37639
257338,-35.156,-22528,623616,-50480,-3628,-41786
257343,-35.034,-176128,569344,-58240,-3886,-45161
257348,-30.395,-176128,515072,-54000,-4164,-48062
257353,-22.949,-241664,459776,-54800,-4444,-50462
257358,-19.531,-241664,406528,-50640,-4710,-55071
257363,-9.644,-241664,354304,-46560,-4958,-59398
257368,-4.272,-346112,310272,-51280,-5221,-61529
257373,5.859,-385024,272384,-51360,-5480,-51816
257378,9.521,-385024,245760,-49280,-5735,-42785
257383,-0.122,-436224,218112,-51120,-5987,-27142
257388,3.662,-459776,184320,-50320,-6229,-17698
257393,18.921,-459776,122880,-45520,-6461,-26168
257398,15.869,-459776,94208,-43280,-6675,-21946
257403,8.667,-532480,61440,-46400,-6877,-18800
257408,1.343,-532480,24576,-43520,-7086,-13333
257413,-3.296,-532480,-20480,-40000,-7277,-15259
257418,-18.799,-595968,-70656,-41040,-7453,-19885
257423,-3.174,-595968,-128000,-36560,-7635,-18551
257428,-2.808,-632832,-177152,-35600,-7809,-26792
257433,0.488,-632832,-230400,-31440,-7974,-42239
257438,5.493,-632832,-270336,-28320,-8124,-48068
257443,6.104,-702464,-304128,-31120,-8275,-42739
257448,19.043,-795648,-350208,-34800,-8424,-46855
257453,25.146,-795648,-375808,-32800,-8597,-40567
257458,37.109,-921600,-410624,-39920,-8781,-41526
257463,29.785,-921600,-436224,-37920,-8977,-35440
257468,36.011,-940032,-474112,-36400,-9165,-35524
257473,29.419,-940032,-506880,-33840,-9337,-27037
