R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
40,1,40,40,1,40,200,0,0,0,0,0,2147483648,10000000,10.0,64.0,0.000100,0.003000,50,
sysTickMs,GRawXi,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi
80984,1.709,0,-82944,6480,8247,3223
80989,15.259,0,-62464,4880,8269,5368
80994,3.174,0,-26624,2080,8282,12696
80999,5.615,0,12288,-960,8283,18540
81004,-4.272,0,46080,-3600,8274,22495
81009,-5.371,0,59392,-4640,8260,20734
81014,-6.226,0,52224,-4080,8243,10850
81019,-12.329,0,53248,-4160,8225,8041
81024,-18.677,0,41984,-3280,8205,1929
81029,-3.174,0,29696,-2320,8183,-7822
81034,13.306,0,18432,-1440,8161,-16724
81039,12.451,0,27648,-2160,8140,-11404
81044,17.456,0,31744,-2480,8119,-9062
81050,14.770,0,59392,-4640,8103,5845
81055,3.784,0,73728,-5760,8089,16102
81060,-18.799,0,71680,-5600,8080,19370
81065,-17.700,0,37888,-2960,8073,9874
81070,-12.207,0,-10240,800,8069,-11082
81075,-3.296,0,-24576,1920,8065,-27042
81080,0.977,0,-9216,720,8057,-19799
81085,10.498,0,8192,-640,8048,-9613
81090,12.329,0,39936,-3120,8040,8223
81095,-11.841,0,63488,-4960,8032,21609
81100,-18.555,0,57344,-4480,8024,19750
81105,-22.705,0,21504,-1680,8015,1394
81110,-0.732,0,-26624,2080,8002,-25199
81115,25.391,0,-30720,2400,7987,-28405
81120,23.315,0,7168,-560,7973,-12640
81125,26.855,0,34816,-2720,7959,1603
81130,-12.573,0,110592,-8640,7941,32144
81135,-19.409,0,132096,-10320,7917,38615
81140,-24.780,0,129024,-10080,7885,37654
81145,-36.865,0,108544,-8480,7846,20799
81150,-10.986,0,82944,-6480,7798,-4795
81155,5.737,0,102400,-8000,7739,-9764
81160,19.165,0,138240,-10800,7673,-5386
81165,11.475,0,189440,-14800,7604,17480
81170,10.254,0,204800,-16000,7536,22725
81175,-11.963,0,217088,-16960,7471,24880
81180,-23.560,0,204800,-16000,7409,24258
81185,-36.621,0,174080,-13600,7347,9734
81190,-24.902,0,140288,-10960,7285,-6398
81195,-9.521,0,124928,-9760,7220,-15890
81200,5.249,0,144384,-11280,7153,-12602
81205,7.080,0,179200,-14000,7084,511
81210,5.981,0,191488,-14960,7015,8003
81215,-12.451,0,210944,-16480,6947,17276
81220,-27.100,0,221184,-17280,6878,23685
81225,-36.011,0,199680,-15600,6808,13324
81230,-28.442,0,185344,-14480,6734,3412
81235,-16.113,0,185344,-14480,6654,-2019
81240,-1.099,0,186368,-14560,6572,-5647
81245,-3.296,0,203776,-15920,6488,-2639
81250,-11.230,0,221184,-17280,6403,4244
81255,-16.724,0,221184,-17280,6321,4310
81260,-16.113,0,210944,-16480,6239,722
81265,-13.916,0,193536,-15120,6160,-5943
81270,-10.376,0,159744,-12480,6085,-18580
81275,10.986,0,125952,-9840,6017,-29505
81280,17.944,0,117760,-9200,5957,-25885
81285,15.869,0,133120,-10400,5906,-9339
81290,-1.709,0,150528,-11760,5864,12669
81295,-7.080,0,149504,-11680,5828,21995
81300,-25.879,0,136192,-10640,5798,22673
81305,-35.522,0,100352,-7840,5769,10013
81310,-22.583,0,61440,-4800,5738,-7620
81315,-12.817,0,30720,-2400,5707,-22055
81320,3.052,0,18432,-1440,5674,-29011
81325,16.235,0,49152,-3840,5638,-19764
81330,18.188,0,94208,-7360,5598,-6915
81335,19.531,0,118784,-9280,5556,10343
81341,7.324,0,163840,-12800,5512,26866
81346,-24.902,0,188416,-14720,5467,36911
81351,-28.564,0,169984,-13280,5420,26585
81356,-31.372,0,128000,-10000,5375,7756
81361,-31.006,0,92160,-7200,5331,-7761
81366,-10.010,0,64512,-5040,5286,-20480
81371,9.033,0,43008,-3360,5244,-33141
81376,12.207,0,39936,-3120,5208,-28924
81381,20.752,0,35840,-2800,5176,-28249
81386,14.160,0,57344,-4480,5148,-13048
81391,12.695,0,73728,-5760,5124,-1513
81396,-0.244,0,92160,-7200,5100,13475
81401,-3.052,0,95232,-7440,5078,16372
81406,-8.545,0,81920,-6400,5057,12102
81411,-31.494,0,76800,-6000,5037,10578
81416,-18.188,0,41984,-3280,5017,-4760
81421,-26.978,0,37888,-2960,4997,-7402
81426,-9.155,0,-1024,80,4978,-25860
81431,4.272,0,-11264,880,4962,-27079
81436,25.024,0,-18432,1440,4947,-26914
81441,31.372,0,6144,-480,4933,-17469
81446,27.954,0,38912,-3040,4916,-2416
81451,23.560,0,65536,-5120,4896,5342
81456,7.202,0,97280,-7600,4876,26602
81461,20.752,0,112640,-8800,4854,35261
81466,-6.470,0,105472,-8240,4833,40304
81471,-18.188,0,107520,-8400,4814,34905
81476,-26.123,0,95232,-7440,4795,26636
81481,-35.889,0,79872,-6240,4777,18608
81486,-25.879,0,50176,-3920,4762,4804
81491,-27.832,0,27648,-2160,4747,-3000
81496,-10.010,0,-1024,80,4735,-15723
81501,-7.202,0,-3072,240,4721,-24678
81506,-0.610,0,-12288,960,4707,-28600
81511,-0.854,0,-7168,560,4693,-24327
81516,12.939,0,5120,-400,4676,-17745
81521,20.020,0,31744,-2480,4653,-7941
81526,18.799,0,66560,-5200,4625,3182
81531,7.812,0,114688,-8960,4589,24694
81536,-0.366,0,150528,-11760,4542,29844
81541,-8.301,0,194560,-15200,4486,42814
81546,-5.127,0,211968,-16560,4419,37429
81551,-15.625,0,248832,-19440,4341,39468
81556,-25.269,0,270336,-21120,4254,36524
81561,-29.663,0,286720,-22400,4159,32931
81566,-38.208,0,292864,-22880,4055,26052
81571,-39.307,0,295936,-23120,3942,16020
81576,-36.743,0,301056,-23520,3820,3585
81581,-41.626,0,325632,-25440,3690,1655
81586,-39.429,0,320512,-25040,3555,-5763
81591,-18.311,0,312320,-24400,3416,-13438
81596,-12.817,0,320512,-25040,3275,-18104
81601,-8.789,0,330752,-25840,3128,-16113
81607,-13.672,0,353280,-27600,2980,-10499
81612,-3.540,0,360448,-28160,2829,-7548
81617,-9.888,0,389120,-30400,2676,2842
81622,-12.207,0,406528,-31760,2517,9261
81627,-14.282,0,421888,-32960,2356,10812
81632,-16.357,0,433152,-33840,2194,13286
81637,-23.682,0,439296,-34320,2032,15770
81642,-27.344,0,435200,-34000,1871,13363
81647,-34.058,0,425984,-33280,1713,10845
81652,-24.658,0,416768,-32560,1558,7880
81657,-35.645,0,398336,-31120,1406,2799
81662,-29.175,0,363520,-28400,1262,-5037
81667,-23.315,0,337920,-26400,1127,-9996
