R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
40,1,28,40,1,28,200,0,0,0,0,0,2147483648,10000000,10.0,64.0,0.000100,0.003000,50,
sysTickMs,GRawXi,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi
68873,1.709,0,-20125696,1572320,16383,-72482
68878,-2.075,0,-20125696,1572320,16383,-72482
68883,6.226,0,-20125696,1572320,16383,-72482
68888,-0.366,0,-20125696,1572320,16383,-72482
68893,3.296,0,-20125696,1572320,16383,-72482
68899,-4.272,0,-20125696,1572320,16383,-72482
68904,0.122,0,-20125696,1572320,16383,-72482
68909,3.052,0,-20125696,1572320,16383,-72482
68914,5.493,0,-20125696,1572320,16383,-72482
68919,-2.197,0,-20125696,1572320,16383,-72482
68924,6.226,0,-20125696,1572320,16383,-72482
68930,2.563,0,-20125696,1572320,16383,-72482
68935,-3.296,0,-20125696,1572320,16383,-72482
68940,1.099,0,7168,-560,-1,621
68945,7.080,0,13312,-1040,-5,819
68950,-1.831,0,10240,-800,-8,421
68955,0.000,0,6144,-480,-12,-121
68960,-1.099,0,6144,-480,-14,-47
68965,0.244,0,6144,-480,-17,23
68970,3.906,0,8192,-640,-19,169
68975,-1.953,0,7168,-560,-22,48
68981,8.301,0,14336,-1120,-26,612
68986,7.690,0,8192,-640,-29,182
68991,1.709,0,3072,-240,-30,-93
68996,2.075,0,6144,-480,-33,102
69001,2.319,0,5120,-400,-35,-12
69006,0.977,0,8192,-640,-37,300
69011,2.075,0,6144,-480,-40,58
69016,1.465,0,4096,-320,-42,-216
69021,0.366,0,5120,-400,-44,-72
69026,1.465,0,7168,-560,-47,71
69031,2.930,0,8192,-640,-49,215
69036,-3.174,0,2048,-160,-52,-336
69042,-3.662,0,3072,-240,-54,-297
69047,-0.854,0,5120,-400,-56,-168
69052,-0.610,0,3072,-240,-58,-227
69057,0.000,0,7168,-560,-60,148
69062,-3.906,0,8192,-640,-62,237
69067,-0.244,0,6144,-480,-65,17
69072,-1.831,0,2048,-160,-67,-319
69077,1.465,0,8192,-640,-69,283
69082,7.690,0,18432,-1440,-72,1066
69087,5.371,0,7168,-560,-76,149
69092,-0.732,0,3072,-240,-78,-95
69097,4.150,0,10240,-800,-79,607
69103,-0.122,0,7168,-560,-82,124
69108,-4.272,0,16384,-1280,-88,640
69113,1.465,0,6144,-480,-92,-383
69118,-1.831,0,-12288,960,-90,-1343
69123,8.667,0,-6144,480,-85,-172
69128,1.465,0,5120,-400,-84,949
69133,2.930,0,17408,-1360,-89,1315
69138,-8.545,0,20480,-1600,-96,982
69143,9.277,0,3072,-240,-101,-751
69148,-2.441,0,3072,-240,-103,-461
69153,-4.761,0,10240,-800,-106,222
69158,4.517,0,14336,-1120,-114,14
69164,-0.488,0,20480,-1600,-122,312
69169,-2.930,0,10240,-800,-130,-784
69174,2.686,0,2048,-160,-134,-1199
69179,0.732,0,-1024,80,-135,-911
69184,0.122,0,-1024,80,-134,-522
69189,5.127,0,4096,-320,-136,-21
69194,-1.221,0,-3072,240,-136,-376
69199,4.639,0,4096,-320,-138,148
69204,10.376,0,-4096,320,-140,-796
69209,12.573,0,-12288,960,-139,-1161
69214,-8.545,0,-8192,640,-133,107
69219,25.635,0,27648,-2160,-138,2353
69224,-8.667,0,2048,-160,-141,23
69229,4.883,0,1024,-80,-143,-266
69235,5.249,0,4096,-320,-149,-600
69240,10.742,0,-7168,560,-149,-1193
69245,-17.944,0,1024,-80,-146,414
69250,14.160,0,11264,-880,-154,429
69255,-0.977,0,7168,-560,-156,110
69260,-3.174,0,-3072,240,-156,-531
69265,15.747,0,22528,-1760,-164,1088
69270,-6.836,0,-6144,480,-164,-1006
69275,-10.742,0,36864,-2880,-166,3003
69280,-2.441,0,2048,-160,-171,-653
69285,7.935,0,9216,-720,-174,1
69291,31.128,0,14336,-1120,-175,782
69296,-15.625,0,12288,-960,-171,1785
69301,-17.822,0,-26624,2080,-167,-2033
69306,3.784,0,21504,-1680,-169,1664
69311,9.399,0,16384,-1280,-171,1435
69316,-3.418,0,33792,-2640,-176,2726
69321,-11.108,0,-11264,880,-182,-2052
69326,10.986,0,1024,-80,-187,-1103
69331,15.869,0,-27648,2160,-189,-3180
69336,22.705,0,-6144,480,-187,-768
69341,-1.099,0,11264,-880,-189,563
69347,3.784,0,-4096,320,-194,-1311
69352,1.465,0,4096,-320,-195,-188
69357,10.742,0,-3072,240,-202,-1415
69362,5.127,0,-7168,560,-203,-1214
69367,-10.010,0,23552,-1840,-210,1240
69372,-1.709,0,-21504,1680,-207,-1992
69377,-5.371,0,-7168,560,-209,-939
69382,7.812,0,-10240,800,-207,-1016
69387,0.610,0,11264,-880,-208,785
69392,17.456,0,-3072,240,-211,-533
69397,-10.742,0,-33792,2640,-212,-3340
69403,4.639,0,-2048,160,-210,-192
69408,13.306,0,10240,-800,-210,983
69413,20.020,0,-16384,1280,-209,-1184
69418,-15.137,0,-5120,400,-207,-206
69423,7.568,0,7168,-560,-208,575
69428,-16.724,0,-18432,1440,-205,-1406
69433,5.615,0,2048,-160,-206,35
69438,-4.639,0,-12288,960,-202,-728
69443,11.353,0,-20480,1600,-202,-1796
69448,-4.150,0,-21504,1680,-194,-1212
69453,11.108,0,-19456,1520,-194,-1584
69459,-19.897,0,2048,-160,-185,1542
69464,-0.977,0,1024,-80,-182,927
69469,-3.296,0,-11264,880,-178,-197
69474,1.709,0,8192,-640,-174,1610
69479,0.000,0,-15360,1200,-172,-755
69484,1.221,0,12288,-960,-174,1226
69489,13.428,0,18432,-1440,-171,2248
69494,-4.639,0,-20480,1600,-173,-1747
69499,-8.667,0,19456,-1520,-171,2010
69504,-6.958,0,-18432,1440,-166,-842
69509,8.545,0,-24576,1920,-167,-1658
69514,-5.005,0,0,0,-154,1811
69519,12.329,0,-33792,2640,-151,-1949
69525,5.859,0,17408,-1360,-147,2687
69530,-7.935,0,10240,-800,-136,3285
69535,22.217,0,-57344,4480,-136,-4144
69540,4.272,0,31744,-2480,-137,3640
69545,-20.874,0,-2048,160,-125,1665
69550,23.071,0,-70656,5520,-132,-6486
69555,2.319,0,54272,-4240,-131,4954
69560,-24.292,0,-30720,2400,-117,-1115
69565,39.429,0,-46080,3600,-132,-5634
69570,-8.179,0,95232,-7440,-126,9322
69575,-35.400,0,-93184,7280,-116,-7277
69581,40.894,0,-35840,2800,-134,-5148
69586,-18.066,0,88064,-6880,-119,8669
69591,-26.367,0,-101376,7920,-112,-7747
69596,31.616,0,17408,-1360,-128,-310
69601,-9.033,0,71680,-5600,-114,7880
69606,-17.578,0,-71680,5600,-114,-5510
69611,28.442,0,9216,-720,-126,-109
69616,-13.062,0,49152,-3840,-117,5396
69621,-23.193,0,-60416,4720,-116,-4835
69626,37.598,0,8192,-640,-128,-574
69631,0.000,0,68608,-5360,-119,7311
69637,-32.593,0,-34816,2720,-112,-1616
69642,34.180,0,-31744,2480,-127,-4042
69647,-8.179,0,78848,-6160,-117,8136
69652,-35.889,0,-71680,5600,-106,-4871
69657,60.425,0,-26624,2080,-126,-4513
69662,-18.311,0,90112,-7040,-110,9782
69667,-42.114,0,-64512,5040,-98,-3259
69672,59.937,0,-45056,3520,-118,-5586
69677,-16.113,0,84992,-6640,-102,9663
69682,-42.603,0,-89088,6960,-91,-6283
69687,45.166,0,-46080,3600,-108,-5783
69692,-21.240,0,104448,-8160,-98,9610
69698,-29.419,0,-37888,2960,-97,-3327
69703,45.898,0,2048,-160,-120,-2756
69708,-1.343,0,88064,-6880,-117,7486
69713,-20.874,0,-19456,1520,-117,-2120
69718,12.207,0,-40960,3200,-132,-5775
69723,-4.272,0,58368,-4560,-134,3836
69728,-30.029,0,31744,-2480,-131,2573
69733,16.479,0,-60416,4720,-144,-7439
69738,8.667,0,50176,-3920,-152,2453
69743,-30.640,0,74752,-5840,-147,6326
69749,10.010,0,-76800,6000,-158,-8345
69754,23.682,0,68608,-5360,-176,3324
69759,-26.245,0,89088,-6960,-168,7939
69764,-5.737,0,-107520,8400,-179,-11702
69769,23.682,0,87040,-6800,-200,4846
69774,-34.790,0,96256,-7520,-189,8541
69779,3.662,0,-115712,9040,-200,-11832
69784,35.522,0,64512,-5040,-218,2680
69789,-27.588,0,59392,-4640,-201,6103
69794,1.221,0,-124928,9760,-207,-12389
69799,40.894,0,83968,-6560,-219,5827
69805,-17.090,0,71680,-5600,-208,8481
69810,-24.780,0,-96256,7520,-210,-8050
69815,33.203,0,43008,-3360,-227,2163
69820,-13.184,0,61440,-4800,-217,6384
69825,-24.536,0,-40960,3200,-217,-3164
69830,37.476,0,-22528,1760,-230,-3329
69835,-2.319,0,67584,-5280,-224,6444
69840,-23.437,0,-11264,880,-219,54
69845,30.395,0,-60416,4720,-229,-6680
69850,6.714,0,73728,-5760,-229,6679
69855,-23.315,0,45056,-3520,-218,5407
69860,-3.418,0,-93184,7280,-221,-8084
69865,29.053,0,11264,-880,-228,99
69870,-7.446,0,57344,-4480,-218,6299
69876,-33.081,0,12288,-960,-209,3049
69881,17.334,0,-104448,8160,-213,-8904
69886,33.569,0,5120,-400,-215,397
69891,-3.906,0,49152,-3840,-202,6523
69896,-24.658,0,-26624,2080,-188,213
69901,-15.625,0,-119808,9360,-180,-9169
69906,46.143,0,-2048,160,-176,1117
69911,-7.080,0,25600,-2000,-158,5479
69916,-5.493,0,-16384,1280,-139,2290
69921,-16.602,0,-65536,5120,-122,-2123
69926,17.822,0,-93184,7280,-109,-5314
69932,17.090,0,-38912,3040,-92,59
69937,3.052,0,-11264,880,-69,3584
69942,4.639,0,-40960,3200,-47,1035
69947,-5.859,0,-60416,4720,-21,-175
69952,-0.854,0,-76800,6000,1,-1968
69957,11.230,0,-95232,7440,25,-3481
69962,15.137,0,-79872,6240,50,-1896
69967,7.324,0,-40960,3200,71,1382
69972,15.137,0,-62464,4880,93,-682
69977,0.854,0,-69632,5440,123,-287
69982,0.244,0,-94208,7360,161,-1367
69988,-10.132,0,-97280,7600,202,-683
69993,-0.610,0,-116736,9120,245,-1724
69998,5.493,0,-138240,10800,289,-3062
70003,-6.348,0,-169984,13280,335,-5415
70008,33.569,0,-153600,12000,382,-4070
70013,51.025,0,-109568,8560,433,1129
70018,18.555,0,-88064,6880,488,4959
70023,-5.127,0,-92160,7200,547,5173
70028,-19.043,0,-104448,8160,608,4131
70033,-18.066,0,-149504,11680,670,533
70038,-20.630,0,-183296,14320,735,-1859
70043,-18.066,0,-242688,18960,800,-7735
70048,7.080,0,-256000,20000,867,-8931
70053,41.748,0,-235520,18400,935,-6763
70059,37.720,0,-220160,17200,1009,-4251
70064,44.067,0,-196608,15360,1080,-1769
70069,52.856,0,-149504,11680,1151,2543
70074,44.678,0,-107520,8400,1217,6355
70079,41.748,0,-61440,4800,1283,10439
70084,0.000,0,-61440,4800,1347,10314
70089,3.906,0,-54272,4240,1408,10591
70094,-25.269,0,-101376,7920,1470,5895
70099,-48.828,0,-128000,10000,1528,2653
70104,-44.067,0,-157696,12320,1582,-1782
70109,-35.645,0,-110592,8640,1624,931
70115,-21.606,0,-126976,9920,1657,-1734
70120,-33.203,0,-137216,10720,1681,-5459
70125,0.488,0,-120832,9440,1700,-5736
70130,5.859,0,-117760,9200,1715,-6580
70135,26.367,0,-99328,7760,1728,-5508
70140,26.245,0,-99328,7760,1737,-5811
70145,27.466,0,-84992,6640,1745,-5640
70150,30.029,0,-62464,4880,1750,-4032
70155,28.320,0,-44032,3440,1752,-2958
70160,36.255,0,-53248,4160,1747,-4752
70166,28.564,0,-39936,3120,1738,-4743
70171,35.889,0,-15360,1200,1723,-3921
70176,23.682,0,15360,-1200,1699,-2533
70181,28.320,0,51200,-4000,1668,-1023
70186,32.959,0,75776,-5920,1629,-547
70191,42.480,0,109568,-8560,1582,1170
70196,39.429,0,87040,-6800,1532,-2065
70201,40.039,0,124928,-9760,1474,-313
70206,32.227,0,144384,-11280,1411,533
70211,38.452,0,165888,-12960,1345,1242
70216,32.227,0,191488,-14960,1274,2912
70222,27.710,0,169984,-13280,1197,833
70227,21.606,0,201728,-15760,1114,1858
70232,25.269,0,231424,-18080,1022,2679
70237,15.015,0,226304,-17680,924,442
70242,22.705,0,252928,-19760,816,26
70247,9.644,0,305152,-23840,695,2541
70252,7.812,0,327680,-25600,562,2464
70257,6.104,0,343040,-26800,421,1559
70262,8.545,0,354304,-27680,278,1354
70267,9.399,0,322560,-25200,134,-2431
70272,15.381,0,320512,-25040,-7,-3406
70277,6.836,0,304128,-23760,-145,-4253
70283,-9.033,0,290816,-22720,-278,-4681
70288,-4.761,0,272384,-21280,-406,-5842
70293,-7.568,0,244736,-19120,-531,-6977
70298,-12.695,0,212992,-16640,-640,-7988
70303,-11.841,0,183296,-14320,-740,-8858
70308,-40.283,0,132096,-10320,-826,-11138
70313,-30.640,0,104448,-8160,-899,-11076
70318,-39.917,0,64512,-5040,-958,-11632
70323,-32.471,0,74752,-5840,-1006,-7731
70328,-35.889,0,49152,-3840,-1046,-6984
70333,-51.636,0,33792,-2640,-1076,-6381
70339,-58.960,0,17408,-1360,-1097,-6275
70344,-58.228,0,0,0,-1113,-6325
70349,-47.119,0,-8192,640,-1121,-5169
70354,-47.607,0,25600,-2000,-1123,-423
70359,-41.260,0,-6144,480,-1114,-1355
70364,-39.307,0,-35840,2800,-1094,-1078
70369,-19.775,0,-65536,5120,-1062,-1541
70374,-4.517,0,-72704,5680,-1023,-105
70379,-5.371,0,-95232,7440,-975,51
70384,5.981,0,-114688,8960,-918,204
70389,16.724,0,-128000,10000,-856,719
70394,19.043,0,-147456,11520,-786,609
70399,29.785,0,-171008,13360,-711,372
70404,40.283,0,-187392,14640,-632,158
70409,34.546,0,-198656,15520,-553,-185
70415,34.058,0,-198656,15520,-475,-50
70420,28.809,0,-200704,15680,-402,-776
70425,33.081,0,-219136,17120,-329,-2851
70430,29.419,0,-209920,16400,-268,-3491
70435,20.874,0,-198656,15520,-213,-3958
70440,24.414,0,-192512,15040,-169,-5338
70445,11.108,0,-160768,12560,-134,-4550
70450,17.212,0,-135168,10560,-110,-4513
70455,-10.254,0,-82944,6480,-101,-3147
70460,-29.175,0,-55296,4320,-106,-3624
70465,-18.066,0,-10240,800,-123,-2284
70471,-24.536,0,23552,-1840,-150,-1775
70476,-30.029,0,79872,-6240,-188,761
70481,-34.058,0,115712,-9040,-238,2105
70486,-46.265,0,148480,-11600,-299,2078
70491,-39.185,0,218112,-17040,-373,5206
70496,-34.302,0,237568,-18560,-451,5569
70501,-6.348,0,266240,-20800,-536,6639
70506,3.906,0,279552,-21840,-626,6567
70511,10.010,0,281600,-22000,-716,6050
70516,10.376,0,279552,-21840,-809,5444
70522,21.606,0,237568,-18560,-902,967
70527,31.128,0,215040,-16800,-992,-1345
70532,23.437,0,195584,-15280,-1076,-1929
70537,27.100,0,174080,-13600,-1153,-2727
70542,34.668,0,147456,-11520,-1223,-3881
70547,15.747,0,106496,-8320,-1283,-5536
70552,22.217,0,54272,-4240,-1333,-8157
70557,10.376,0,23552,-1840,-1370,-9404
70562,13.672,0,-5120,400,-1394,-9233
70567,-8.179,0,-28672,2240,-1406,-8651
70572,-6.226,0,-55296,4320,-1407,-8502
70577,-15.869,0,-83968,6560,-1394,-8291
70582,-17.212,0,-105472,8240,-1368,-7456
70588,-27.832,0,-89088,6960,-1332,-2775
70593,-27.710,0,-106496,8320,-1283,-1382
70598,-34.302,0,-131072,10240,-1222,-853
70603,-6.348,0,-149504,11680,-1148,102
70608,-5.981,0,-168960,13200,-1064,997
70613,-2.563,0,-186368,14560,-970,2013
70618,12.939,0,-205824,16080,-867,2324
70623,46.143,0,-244736,19120,-747,2504
70628,52.490,0,-273408,21360,-619,2431
70633,59.692,0,-353280,27600,-477,-2161
70638,63.843,0,-392192,30640,-323,-3337
70644,60.913,0,-433152,33840,-153,-4157
70649,56.274,0,-470016,36720,32,-4025
70654,54.077,0,-502784,39280,231,-3655
70659,54.687,0,-535552,41840,442,-3598
70664,65.552,0,-545792,42640,663,-1831
70669,66.406,0,-603136,47120,891,-4698
70674,65.918,0,-615424,48080,1126,-4347
70679,70.435,0,-636928,49760,1369,-4069
70684,67.993,0,-645120,50400,1618,-3214
70689,69.458,0,-676864,52880,1878,-4650
70694,68.604,0,-673792,52640,2130,-4351
70700,54.077,0,-674816,52720,2382,-3806
70705,60.669,0,-660480,51600,2632,-2730
70710,58.350,0,-661504,51680,2882,-2884
70715,58.472,0,-650240,50800,3130,-1957
70720,55.542,0,-649216,50720,3376,-2347
70725,59.570,0,-633856,49520,3614,-2040
70730,57.983,0,-610304,47680,3843,-1409
70735,53.101,0,-575488,44960,4062,-212
70740,54.810,0,-549888,42960,4271,421
70745,51.025,0,-532480,41600,4472,107
70750,58.838,0,-526336,41120,4666,-1265
70756,48.584,0,-500736,39120,4859,-1130
70761,50.293,0,-476160,37200,5035,-663
70766,57.739,0,-468992,36640,5201,-2130
70771,49.805,0,-437248,34160,5354,-1742
70776,53.955,0,-404480,31600,5496,-1528
70781,42.480,0,-368640,28800,5625,-1224
70786,44.922,0,-313344,24480,5739,1090
70791,46.387,0,-277504,21680,5836,1053
70796,47.119,0,-262144,20480,5922,-868
70801,45.288,0,-222208,17360,5990,-879
70806,47.852,0,-186368,14560,6046,-849
70811,42.480,0,-143360,11200,6089,94
70817,39.551,0,-112640,8800,6121,410
70822,38.208,0,-86016,6720,6143,333
70827,44.922,0,-48128,3760,6155,1472
70832,45.776,0,-69632,5440,6160,-2366
70837,37.231,0,-46080,3600,6159,-2607
70842,41.016,0,-21504,1680,6152,-1792
70847,45.288,0,6144,-480,6136,-834
70852,38.574,0,24576,-1920,6116,-634
70857,38.086,0,53248,-4160,6089,638
70862,42.725,0,72704,-5680,6054,923
70867,36.987,0,45056,-3520,6015,-2821
70872,34.912,0,55296,-4320,5974,-3261
70877,35.156,0,62464,-4880,5932,-3501
70882,29.541,0,65536,-5120,5889,-3586
70887,35.156,0,70656,-5520,5848,-2715
70893,31.494,0,33792,-2640,5809,-5466
70898,4.639,0,25600,-2000,5772,-6372
70903,11.353,0,21504,-1680,5740,-6125
70908,24.658,0,27648,-2160,5711,-4825
70913,10.132,0,12288,-960,5685,-5447
70918,10.254,0,-4096,320,5663,-5919
70923,7.812,0,-10240,800,5643,-5801
70928,-15.015,0,-16384,1280,5625,-6394
70933,-11.353,0,-14336,1120,5610,-5668
70938,-13.550,0,-22528,1760,5596,-5963
70944,-20.874,0,-27648,2160,5585,-6123
70949,-11.719,0,-14336,1120,5576,-4145
70954,-28.442,0,-11264,880,5567,-3396
70959,-41.138,0,-8192,640,5556,-4268
70964,-45.654,0,29696,-2320,5547,-251
70969,-46.143,0,22528,-1760,5540,298
70974,-41.870,0,16384,-1280,5532,-693
70979,-55.420,0,11264,-880,5525,-1339
70984,-42.603,0,19456,-1520,5518,-559
70989,-51.392,0,6144,-480,5513,-1690
70995,-57.739,0,67584,-5280,5507,4117
71000,-49.194,0,60416,-4720,5500,4145
71005,-46.753,0,54272,-4240,5494,3752
71010,-38.574,3072,47104,-3440,5490,2962
71015,-33.447,3072,47104,-3440,5486,2903
71020,-36.499,3072,41984,-3040,5484,2457
71025,-1.099,70656,71680,-80,5491,5201
71030,3.662,70656,73728,-240,5516,6097
71035,-0.244,101376,72704,2240,5548,5850
71040,-1.099,101376,76800,1920,5583,6248
71046,4.150,101376,62464,3040,5617,4621
71051,4.639,101376,62464,3040,5650,4352
71056,22.583,288768,49152,18720,5707,3541
71061,23.926,288768,45056,19040,5818,3400
71066,28.198,288768,47104,18880,5929,3885
71071,37.720,412672,0,32240,6056,-261
71076,33.447,412672,1024,32160,6218,-661
71081,41.992,428032,1024,33360,6384,-614
71086,33.325,523264,5120,40480,6559,-69
71091,33.081,523264,14336,39760,6759,1012
71096,33.325,615424,26624,46000,6985,1374
71101,26.855,615424,41984,44800,7214,2067
71106,26.245,615424,29696,45760,7436,-497
71112,25.757,824320,56320,60000,7706,-358
71117,20.752,929792,90112,65600,8001,982
71122,10.010,929792,117760,63440,8316,869
71127,11.719,1003520,165888,65440,8635,2315
71132,6.958,1003520,201728,62640,8950,2523
71137,6.714,1003520,235520,60000,9245,1583
71142,13.672,1208320,278528,72640,9573,1279
71147,7.446,1208320,349184,67120,9911,3640
71152,7.446,1208320,404480,62800,10238,4357
71157,-0.977,1392640,446464,73920,10576,2703
71163,-0.244,1392640,517120,68400,10915,3825
71168,0.366,1392640,593920,62400,11225,4846
71173,-4.761,1392640,663552,56960,11509,5598
71178,-10.742,1481728,742400,57760,11769,6451
71183,-11.108,1481728,779264,54880,12032,3062
71188,-10.742,1481728,869376,47840,12265,4449
