R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,100,0,500000,3000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1020,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDFFoutXi
48779,39936,112640,-16472,10146,91946,1290
48789,39936,20480,4408,9614,-4854,320
48799,64512,-54272,26912,9397,-60724,3256
48809,64512,-91136,35264,9811,-69961,823
48819,104448,-110592,39208,10641,-27299,6890
48829,104448,-33792,31320,11983,22868,1882
48839,132096,33792,22272,13515,73517,2899
48849,159744,28672,29696,14979,51463,3247
48859,159744,-6144,37584,16433,6724,823
48869,181248,-23552,46400,17840,-15193,2230
48879,181248,-142336,73312,19457,-96777,558
48889,205824,-137216,77720,21196,-47804,3109
48899,221184,-59392,63568,22936,-30672,2188
48909,221184,-18432,54288,24977,8961,549
48919,263168,-59392,73080,27245,-7803,5230
48929,272384,-111616,87000,30038,-31854,2145
48939,291840,-37888,74704,32837,24957,3799
48949,305152,45056,58928,35254,57958,2648
48959,311296,65536,55680,37352,24521,1168
48969,358400,73728,64496,39182,-10224,4684
48979,372736,254976,26680,40972,94573,2932
48989,372736,189440,41528,42633,19770,735
48999,447488,174080,61944,44634,5152,7189
49009,447488,214016,52896,46941,34091,1837
49019,458752,108544,79344,49405,-41562,1385
49029,462848,265216,44776,51437,51934,607
49039,466944,251904,48720,53107,1881,601
49049,471040,415744,12528,54140,76937,485
49059,471040,406528,14616,54690,19506,109
49069,466944,406528,13688,55237,5140,-425
49079,466944,385024,18560,55873,-4717,-132
49089,466944,353280,25752,56958,5794,-49
49099,451584,408576,9744,58080,63592,-1786
49109,443392,309248,30392,59279,1181,-1111
49119,443392,324608,26912,60355,9064,-306
49129,443392,279552,37120,61343,-27482,-101
49139,443392,405504,8584,62215,56064,-46
49149,387072,324608,14152,62313,-16822,-2698
49159,387072,277504,24824,62756,-38154,-760
49169,379904,366592,3016,63489,52312,-770
49179,379904,273408,24128,64348,-52015,-217
49189,358400,181248,40136,65201,-62445,-2372
49199,352256,301056,11600,65866,24027,-1072
49209,314368,238592,17168,66187,-31980,-5890
49219,314368,219136,21576,66126,-42342,-1532
49229,311296,305152,1392,66127,15525,-641
49239,311296,145408,37584,66285,-94448,-193
49249,311296,155648,35264,66736,-68309,-71
49259,311296,190464,27376,67391,-29777,-46
49269,311296,200704,25056,68160,-14378,-46
49279,311296,219136,20880,68768,-5485,-46
49289,311296,332800,-4872,68776,58440,-46
49299,311296,260096,11600,68886,-12588,-46
49309,311296,407552,-21808,68259,101045,-46
49319,314368,290816,5336,67894,1055,192
49329,337920,276480,13920,68532,16489,3085
49339,358400,240640,26680,69757,-26392,2700
49349,358400,268288,20416,70866,32610,729
49359,401408,208896,43616,71850,-28607,5740
49369,405504,315392,20416,72609,18187,1950
49379,443392,407552,8120,73189,59702,7263
49389,455680,342016,25752,73828,-11096,3680
49399,455680,465920,-2320,74326,71509,933
49409,527360,444416,18792,74678,32301,9854
49419,527360,523264,928,75475,77602,2697
49429,620544,416768,46168,76572,-17442,9417
49439,676864,575488,22968,78177,85348,5996
49449,676864,542720,30392,79439,28055,1629
49459,878592,581632,67280,81401,33218,18139
49469,1138688,501760,142216,83936,-46461,48266
49479,1297408,720896,130616,87870,73081,32528
49489,1297408,756736,122496,92301,41870,8367
49499,2446336,957440,337328,95947,104820,207733
49509,2446336,1039360,318768,104422,63190,53552
49519,2847744,1405952,326656,114052,148825,46875
49529,3107840,1903616,272832,123522,281690,29437
49539,3107840,2285568,186296,131321,259831,7574
49549,3107840,2701312,92104,136149,272315,1931
49559,3697664,2845696,193024,139203,168068,99395
49569,3697664,3011584,155440,144649,129468,25613
49579,3697664,3117056,131544,149664,92680,6591
49589,2942976,3363840,-95352,144415,160426,-56028
49599,2942976,3253248,-70296,132333,-8859,-14463
49609,2341888,3286016,-213904,107568,-6610,-53541
49620,2171904,3009536,-189776,75010,-148356,-23972
49630,1771520,2748416,-221328,43842,-191581,-48926
49640,1662976,2479104,-184904,15394,-186727,-22419
49650,1350656,2106368,-171216,-2136,-225568,-54886
49660,1310720,1792000,-109040,-6861,-248724,-19657
49670,1310720,1534976,-50808,-10182,-241759,-5085
49680,1062912,1424384,-81896,-13457,-140323,-15198
49690,1062912,1307648,-55448,-15442,-81413,-4200
49700,401408,1105920,-159616,-19120,-98877,-52222
49710,234496,878592,-145928,-23621,-139853,-37397
49720,122880,577536,-103008,-28034,-203216,-21570
49730,122880,371712,-56376,-31054,-169549,-5579
49740,-7168,152576,-36192,-32998,-155206,-8542
49750,-7168,-7168,0,-32943,-109721,-2369
49760,-4096,-122880,26912,-29390,-68630,-406
49770,-7168,-246784,54288,-23121,-69192,-550
49780,-13312,-214016,45472,-16379,-10362,-782
49790,-25600,-173056,33408,-8813,48526,-1108
49800,-173056,-196608,5336,-2020,50270,-22053
49810,-173056,-259072,19488,593,21239,-5704
49820,-276480,-347136,16008,1270,-16719,-18476
49830,-328704,-406528,17632,1796,-26863,-5100
49840,-402432,-488448,19488,2546,-41114,-8710
49850,-413696,-562176,33640,3560,-41894,-3226
49860,-440320,-579584,31552,5063,-2984,-4529
49870,-440320,-649216,47328,6868,-22055,-1185
49880,-436224,-670720,53128,9166,14469,-46
49890,-433152,-719872,64960,11699,722,360
49900,-429056,-717824,65424,14239,15880,488
49910,-429056,-717824,65424,16664,4727,109
49920,-429056,-696320,57768,18917,18061,12
49930,-424960,-644096,49648,20979,39415,372
49940,-424960,-615424,43152,23032,52048,79
49950,-420864,-578560,35728,25089,60723,534
49960,-417792,-609280,43384,27124,49329,421
49970,-417792,-683008,60088,29272,-3512,91
49980,-417792,-705536,65192,31314,-20506,9
49990,-417792,-706560,65424,33422,-20735,0
50000,-417792,-662528,55448,35440,8307,0
50010,-417792,-712704,66816,37396,-27723,0
50020,-417792,-691200,61944,39633,-838,0
50030,-413696,-734208,77488,41976,-41757,686
50040,-413696,-779264,82824,44221,-59944,170
50050,-413696,-734208,72616,46425,-35044,30
50060,-413696,-656384,54984,48363,9799,0
50070,-413696,-680960,60552,50343,-18348,0
50080,-413696,-775168,81896,52507,-75928,0
50090,-413696,-713728,67976,54611,-20356,0
50100,-413696,-708608,66816,56837,-14837,0
50110,-413696,-744448,74936,59067,-35606,0
50120,-413696,-652288,54056,61411,37246,0
50130,-413696,-598016,41760,63565,63316,0
50140,-413696,-665600,57072,65648,3281,0
50150,-413696,-614400,45472,67781,45600,0
50160,-413696,-674816,59160,69850,-8859,0
50170,-413696,-713728,67976,71785,-42353,0
50180,-413696,-638976,51040,73684,7022,0
50190,-413696,-668672,57768,75437,-20907,0
50200,-413696,-684032,61248,77306,-30087,0
50210,-413696,-588800,39672,79121,55502,0
50220,-406528,-579584,39208,80910,41423,808
50230,-406528,-647168,54520,82901,-5807,192
50240,-399360,-581632,41296,84760,40861,460
50250,-395264,-649216,57536,86585,-20460,537
50260,-399360,-702464,58000,88331,-28079,-193
50270,-395264,-583680,42688,89891,17452,158
50280,-395264,-562176,37816,91489,25026,27
50290,-395264,-604160,46400,93259,4658,0
50300,-392192,-558080,37584,95019,43477,448
50310,-392192,-684032,66120,96935,-49559,100
50320,-388096,-689152,68208,98769,-53334,323
50330,-370688,-586752,48952,100547,9386,1953
50340,-370688,-575488,46400,102145,2008,521
50350,-370688,-552960,41296,103713,10981,119
50360,-346112,-441344,21576,105266,78750,1303
50370,-346112,-464896,26912,106710,51475,344
50380,-349184,-490496,32016,108153,24945,-153
50390,-349184,-443392,21344,109430,33299,-58
50400,-346112,-576512,52200,110654,-59278,274
50410,-349184,-508928,36192,111641,-21676,-171
50420,-349184,-447488,22272,112273,562,-68
50430,-349184,-417792,15544,112878,8238,-46
50440,-349184,-390144,9280,113456,25588,-46
50450,-349184,-369664,4640,113987,37281,-46
50460,-349184,-471040,27608,114485,-40942,-46
50470,-349184,-483328,30392,114998,-44522,-46
50480,-349184,-432128,18792,115781,5530,-46
50490,-370688,-459776,20184,116532,-7505,-2057
50500,-413696,-490496,17400,117206,-22181,-8787
50510,-429056,-350208,-17864,117185,80758,-4270
50520,-429056,-384000,-10208,116733,46896,-1191
50530,-585728,-475136,-25056,114039,-15262,-14612
50540,-585728,-494592,-20648,110757,-11108,-3785
50550,-774144,-611328,-36888,105457,-69410,-18726
50560,-1453056,-754688,-158224,98219,-114735,-126249
50570,-1930240,-748544,-267728,68970,-33174,-94367
50580,-1930240,-971776,-217152,36984,-78797,-25971
50590,-5985280,-1419264,-1034488,1558,-192430,-731815
50600,-5985280,-2022400,-897840,-10719,-346752,-201313
50610,-9981952,-3201024,-1536304,-19054,-603255,-426746
50620,-13241344,-5145600,-1848576,-34774,-915663,-656461
50630,-14422016,-7472128,-1574584,-38285,-1312294,-333475
50640,-14422016,-9900032,-1024512,-63676,-1359042,-86005
50650,-17213440,-12187648,-1138656,-73696,-1374739,-213254
50660,-17213440,-13852672,-761424,-97691,-1017523,-55008
50670,-17213440,-15460352,-397184,-114940,-893173,-15143
50680,-17213440,-16387072,-187224,-124692,-571528,-3925
50690,-17213440,-16921600,-66120,-128547,-322953,-1032
50700,-16590848,-17234944,145928,-117189,-198454,54434
50710,-9216000,-17182720,1804960,3995,4647,716525
50720,-9216000,-16296960,1604280,13559,389574,184753
50730,-5738496,-14406656,1963880,27210,874353,334259
50740,-2669568,-12004352,2114912,52584,1187679,606393
50751,-2268160,-9505792,1639776,64987,1333980,202041
50761,-2268160,-7248896,1128448,99139,1304800,52084
50771,-570368,-5347328,1082280,122076,1131958,139004
50781,-448512,-3821568,764208,148331,917199,49697
50791,-126976,-2655232,572808,168235,724690,40155
50801,-126976,-1715200,359832,183711,543976,10339
50811,9216,-1024000,234088,193271,403584,17178
50821,9216,-534528,123192,199663,314955,4711
50831,9216,-252928,59392,203071,201505,1199
50841,9216,8192,232,204165,171889,314
50851,9216,23552,-3248,202394,20321,67
50861,9216,211968,-55216,196083,72072,0
50871,1828864,288768,348928,192710,5599,207095
50881,1828864,693248,257288,200676,183937,53384
50891,6925312,1088512,1322400,206295,220140,815631
50901,6925312,1934336,1130768,212024,412764,210305
50911,6925312,3315712,817800,235466,677747,57827
50921,8674304,5193728,788568,251175,924130,120724
50931,8674304,6981632,383496,268553,971543,31112
50941,8674304,8180736,111824,276612,773721,8538
50951,8674304,8882176,-47096,276306,468198,2185
50961,9784320,9070592,161704,272898,151361,111584
50971,11124736,9318400,409248,278706,131281,134255
50981,16589824,9908224,1513800,286699,310686,839822
50991,16743424,10978304,1306160,290773,607247,247372
51001,16743424,12983296,851904,316932,1037843,63769
51011,16436224,15009792,323176,336393,1073851,314
51021,16436224,16419840,3712,341011,832999,73
51031,16436224,17045504,-138040,326807,404961,0
51041,16436224,17232896,-180496,302607,159290,0
51051,16436224,17100800,-150568,279151,-7872,0
51061,11016192,16924672,-1338640,252736,-55400,-1033790
51071,11016192,16641024,-1274376,69923,-178431,-284369
51081,11016192,15397888,-992728,-23411,-615992,-73346
51091,8080384,13659136,-1263936,-37773,-931119,-291260
51101,8080384,11846656,-853296,-59236,-1026301,-80131
51111,6575104,10150912,-810144,-76587,-911796,-161850
51121,3903488,8669184,-1079728,-91853,-792781,-475190
51131,3389440,7508992,-933336,-101547,-657920,-201728
51141,3389440,5994496,-590208,-121321,-804107,-52033
51151,1992704,5010432,-634984,-136047,-718036,-102366
51161,1992704,3493888,-340112,-150062,-734972,-28171
51171,1992704,2355200,-82128,-157173,-657438,-7285
51181,301056,1953792,-374448,-162970,-300096,-118546
51191,301056,1197056,-203000,-171029,-356563,-32627
51201,135168,623616,-110664,-176137,-303665,-23014
51211,116736,-31744,33640,-176829,-366981,-7599
51221,30720,-334848,82824,-166450,-189091,-12418
51231,30720,-640000,151960,-147290,-131385,-3220
51241,0,-1129472,255896,-119164,-272924,-2860
51251,-13312,-1032192,230840,-83652,-12118,-2372
51261,-65536,-1137664,242904,-48526,-5772,-5262
51271,-108544,-1034240,209728,-13635,87000,-4111
51281,-108544,-1202176,247776,5295,-63340,-1075
51291,-395264,-1123328,164952,11098,-24109,-25516
51301,-395264,-1127424,165880,16416,-37454,-6598
51311,-395264,-914432,117624,21630,59840,-1719
51321,-930816,-1139712,47328,24343,-53484,-47568
51331,-1095680,-1197056,22968,24318,-48515,-22123
51341,-1366016,-1370112,928,24456,-81505,-38920
51351,-1366016,-1455104,20184,24938,-23305,-10050
51361,-2583552,-2004992,-118320,5335,-304892,-98740
51371,-3247104,-2100224,-259840,-4702,-133519,-102698
51381,-3738624,-2611200,-255432,-11765,-205889,-67017
51391,-3658752,-3461120,-44776,-16552,-443138,-9372
51401,-3658752,-3701760,9744,-15268,-179257,-2433
51411,-3658752,-4214784,125976,-2100,-211959,-644
51421,-3503104,-4403200,203928,5795,-144982,16580
51431,-3142656,-4345856,272600,13625,5714,45281
51441,-2944000,-4355072,319696,23333,20092,28808
51451,-2944000,-4191232,282576,34311,109685,7415
51461,-2944000,-4273152,301136,44078,43110,1892
51471,-1128448,-1708032,131312,52117,1503047,150152
51481,-684032,-2754560,469104,60705,-54390,71807
51491,-452608,-1675264,277008,72472,439936,43194
51501,-306176,-1280000,220632,80902,325374,23178
51511,-176128,-1143808,219240,88145,132290,25122
51521,-176128,-1205248,233160,95680,32117,6457
51531,-44032,-1386496,304152,105292,-71935,11965
51541,-44032,-1419264,311576,116200,-35067,3070
51551,-44032,-1332224,291856,126814,45944,830
51561,-44032,-1320960,289304,137789,42719,198
51571,-13312,-1338368,300208,148595,5335,1647
51581,-13312,-1270784,284896,158516,16603,439
51591,-13312,-1271808,285128,161036,17670,314
51601,-13312,-1271808,285128,161036,17670,314
51611,-13312,-1271808,285128,161036,17670,314
51621,-13312,-1271808,285128,161036,17670,314
51631,-13312,-1271808,285128,161036,17670,314
51641,-13312,-1271808,285128,161036,17670,314
51651,-13312,-1271808,285128,161036,17670,314
51661,-13312,-1271808,285128,161036,17670,314
51671,-13312,-1271808,285128,161036,17670,314
51681,-13312,-1271808,285128,161036,17670,314
51691,-13312,-1271808,285128,161036,17670,314
51701,-13312,-1271808,285128,161036,17670,314
51711,-13312,-1271808,285128,161036,17670,314
51721,-13312,-1271808,285128,161036,17670,314
51731,-13312,-1271808,285128,161036,17670,314
51741,-13312,-1271808,285128,161036,17670,314
51751,-13312,-1271808,285128,161036,17670,314
51761,-13312,-1271808,285128,161036,17670,314
51771,-13312,-1271808,285128,161036,17670,314
51781,-13312,-1271808,285128,161036,17670,314
51791,-13312,-1271808,285128,161036,17670,314
51801,-13312,-1271808,285128,161036,17670,314
51811,-13312,-1271808,285128,161036,17670,314
51821,-13312,-1271808,285128,161036,17670,314
51831,0,2820096,-613176,-6769,1690485,2487
51841,0,997376,-225968,-20075,-192992,668
51851,0,398336,-90248,-25062,-254381,158
51861,0,203776,-46168,-27234,-140771,30
51871,0,112640,-25520,-28688,-84259,0
51881,0,25600,-5800,-29257,-64132,0
51891,0,-215040,48720,-26080,-118017,0
51901,0,-679936,154048,-11375,-225614,0
51911,0,-1178624,267032,5582,-267898,0
51921,0,-1431552,324336,16700,-148459,0
51931,0,-1029120,233160,27306,161849,0
51941,0,-307200,69600,32284,337043,0
51951,0,51200,-11600,32825,215883,0
51961,0,175104,-39672,28661,101860,0
51971,0,149504,-33872,22861,7940,0
51982,0,25600,-5800,19984,-49651,0
51992,0,-20480,4640,20001,-24246,0
52002,0,23552,-5336,19956,17039,0
52012,0,60416,-13688,19012,27584,0
52022,0,0,0,18027,-19634,0
52032,0,-19456,4408,18052,-11532,0
52042,0,-36864,8352,18416,-1423,0
52052,0,0,0,18541,14607,0
52062,0,31744,-7192,17931,16052,0
52072,0,34816,-7888,16199,-6484,0
52082,0,3072,-696,15495,-17350,0
52092,0,-25600,5800,15591,-16765,0
52102,0,-15360,3480,15874,10384,0
52112,0,-77824,17632,16412,-13277,0
52122,0,-59392,13456,17088,14148,0
52132,0,-198656,45008,17611,-85498,0
52142,0,-158720,35960,18531,-35549,0
52152,0,-199680,45240,19620,-49364,0
52162,0,-116736,26448,21094,48835,0
52172,0,-199680,45240,23014,19219,0
52182,0,-304128,68904,25280,-24981,0
52192,0,-387072,87696,27935,-56433,0
52202,0,-235520,57536,30442,38497,0
52212,0,-388096,87928,32689,-77121,0
52222,0,-82944,18792,34400,104453,0
52232,0,-147456,33408,34974,-23076,0
52242,0,131072,-29696,33667,120965,0
52252,0,-50176,11368,32382,-47551,0
52262,0,169984,-38512,30379,111177,0
52272,0,-158720,35960,30741,-71820,0
52282,0,-218112,49416,31752,-80415,0
52292,0,2048,-464,33100,119278,0
52302,0,-179200,40600,34501,-88791,0
52312,0,-254976,57768,36090,-54241,0
52322,0,-204800,46400,37749,-1389,0
52332,0,11264,-2552,39158,148733,0
52342,0,-317440,71920,40858,-84981,0
52352,0,-331776,75168,42545,-90799,0
52362,0,-72704,16472,44254,110087,0
52372,0,-384000,87000,46305,-110409,0
52382,0,-209920,47560,48044,14228,0
52392,0,-268288,60784,49821,-32210,0
52402,0,-113664,25752,51232,52416,0
52412,0,-234496,53128,52848,-31647,0
52422,0,-274432,62176,54406,-62422,0
52432,0,-229376,51968,55771,-72095,0
52442,0,-88064,19952,56936,59082,0
52452,0,-116736,26448,57774,7183,0
52462,0,-92160,20880,58637,15949,0
52472,0,-143360,32480,59517,-24051,0
52482,6144,-26624,7424,60386,70281,1028
52492,6144,-106496,25520,61249,-655,262
52502,6144,-103424,24824,62447,16982,48
52512,125952,-184320,70296,64614,-22537,8645
52522,153600,-159744,70992,66920,332,5718
52532,190464,-56320,55912,69456,58704,4501
52542,205824,-20480,51272,71786,6724,2059
52552,205824,2048,46168,73627,33196,555
52562,259072,134144,28304,75351,93036,4513
52572,259072,1024,58464,77051,-26667,1223
52582,285696,-40960,74008,78953,-59118,3332
52592,285696,156672,29232,80570,68847,900
52602,342016,164864,40136,82175,50109,9063
52612,369664,108544,59160,84052,-7184,5465
52622,384000,113664,61248,85743,-25899,2667
52632,409600,236544,39208,87383,38715,3247
52642,409600,299008,25056,88848,56030,823
52652,409600,320512,20184,90051,50040,210
52662,409600,297984,25288,90893,-2192,39
52672,409600,374784,7888,91664,46093,0
52682,409600,391168,4176,91949,27401,0
52692,405504,332800,16472,92355,-18257,-245
52702,405504,468992,-14384,92205,63236,-83
52712,405504,423936,-4176,91911,16638,-46
52722,398336,409600,-2552,91343,390,-406
52732,387072,443392,-12760,89855,7401,-1249
52742,379904,453632,-16704,86612,-14022,-879
52752,372736,535552,-36888,82175,25026,-620
52762,331776,498688,-37816,76704,-18658,-4560
52772,331776,579584,-56144,69789,30373,-1191
52782,331776,491520,-36192,63084,-40403,-345
52792,291840,543744,-57072,55653,3603,-4108
52802,337920,582656,-55448,47632,32163,7714
52812,362496,602112,-54288,41520,42123,5499
52822,362496,535552,-39208,36408,2708,1403
52832,362496,518144,-35264,31161,-15927,19485
52842,509952,528384,-4176,29388,-1595,11846
52852,509952,483328,6032,28718,-26220,3039
52862,594944,417792,40136,29320,-58567,8795
52872,594944,478208,26448,30194,-9582,2249
52882,594944,491520,23432,30914,-10156,558
52892,594944,445440,33872,31387,-58406,137
52902,594944,558080,8352,31409,-1515,21
52912,594944,544768,11368,30770,-30271,0
52922,594944,660480,-14848,29182,27665,0
52932,589824,613376,-5336,26769,-22032,-672
52942,589824,673792,-19024,25247,61389,-193
52952,574464,585728,-2552,23845,-23237,-1114
52962,574464,466944,24360,22988,-90856,-306
52972,455680,459776,-3248,21040,-65635,-10544
52982,443392,531456,-19952,18724,3889,-3702
52992,443392,437248,1392,17600,-34137,-968
53002,384000,378880,1160,16967,-37213,-5509
53012,358400,445440,-19720,16307,50901,-5729
53022,345088,332800,2784,16036,-1986,-3113
53032,345088,173056,38976,16820,-71155,-873
53042,281600,216064,14848,17743,19965,-4032
53052,281600,197632,19024,18697,28066,-1130
53062,256000,20480,53360,20024,-70546,-2561
53072,246784,48128,45008,21634,27057,-1526
53082,246784,103424,32480,23163,39575,-437
53092,246784,136192,25056,24756,61905,-132
53102,237568,45056,43616,26262,-10282,-1600
53112,237568,34816,45936,27900,-7115,-431
53122,240640,108544,40368,29539,14951,125
53132,237568,125952,25288,31081,60299,-165
53142,218112,-44032,59392,32613,-69525,-2277
53152,211968,-10240,50344,33976,-38681,-1151
53162,178176,-55296,52896,35338,-66209,-5625
53172,172032,83968,19952,36557,47401,-2164
53182,172032,6144,37584,37745,-11223,-605
53192,162816,71680,20648,38936,36936,-687
53203,193536,24576,38280,40070,-4820,3292
53213,193536,100352,21112,41329,46678,830
53223,334848,82944,57072,42516,10384,21017
53233,334848,139264,44312,44429,43293,5761
53243,334848,-26624,81896,46388,-93163,1467
53253,435200,113664,72848,48502,1652,6259
53263,428032,126976,68208,50516,-32726,942
53273,416768,354304,14152,52065,105841,-644
53283,394240,300032,21344,53198,47137,-1456
53293,285696,387072,-22968,53320,91682,-11976
53303,285696,240640,10208,52947,-22227,-3107
53313,116736,270336,-34800,49786,6115,-14817
53323,116736,88064,6496,46808,-98464,-3837
53333,-4096,71680,-29000,43219,-17453,-9763
53343,-4096,64512,-15544,40952,-12668,-2701
53353,-4096,-5120,232,40979,-3351,-715
53363,-62464,-57344,-1160,40598,-4567,-4429
