R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,70,0,500000,3000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDFFoutXi
9651,0,0,0,0,0,0
9661,0,0,0,0,0,0
9671,0,0,0,0,0,0
9681,0,0,0,0,0,0
9691,0,0,0,0,0,0
9701,0,0,0,0,0,0
9711,0,0,0,0,0,0
9721,0,0,0,0,0,0
9731,0,0,0,0,0,0
9741,0,0,0,0,0,0
9751,0,0,0,0,0,0
9761,0,0,0,0,0,0
9771,0,0,0,0,0,0
9781,0,0,0,0,0,0
9791,0,0,0,0,0,0
9801,0,0,0,0,0,0
9811,0,0,0,0,0,0
9821,0,0,0,0,0,0
9831,0,0,0,0,0,0
9841,0,0,0,0,0,0
9851,0,0,0,0,0,0
9861,0,0,0,0,0,0
9871,0,0,0,0,0,0
9881,0,0,0,0,0,0
9891,0,0,0,0,0,0
9901,0,0,0,0,0,0
9911,0,0,0,0,0,0
9921,0,0,0,0,0,0
9931,0,0,0,0,0,0
9941,0,0,0,0,0,0
9951,0,0,0,0,0,0
9961,0,0,0,0,0,0
9971,0,0,0,0,0,0
9981,0,0,0,0,0,0
9991,0,0,0,0,0,0
10001,0,0,0,0,0,0
10011,0,0,0,0,0,0
10021,0,0,0,0,0,0
10031,0,0,0,0,0,0
10041,0,7168,-1624,-17,4440,0
10051,0,10240,-2320,-67,1927,0
10061,0,5120,-1160,-117,-310,0
10071,0,8192,-1856,-172,1503,0
10081,0,10240,-2320,-236,1985,0
10091,0,9216,-2088,-294,1331,0
10101,0,5120,-1160,-340,-987,0
10111,0,9216,-2088,-389,2157,0
10121,0,7168,-1624,-458,-459,0
10131,0,7168,-1624,-514,-150,0
10141,0,4096,-928,-552,-953,0
10151,0,1024,-232,-587,-2949,0
10161,0,11264,-2552,-636,4062,0
10171,0,11264,-2552,-686,3775,0
10181,0,14336,-3248,-796,1904,0
10191,0,-5120,1160,-733,-5554,0
10201,0,9216,-2088,-719,3580,0
10211,0,17408,-3944,-810,5909,0
10221,0,5120,-1160,-852,-781,0
10231,0,-5120,1160,-923,-10006,0
10241,0,11264,-2552,-898,4096,0
10251,0,-2048,464,-1023,-10683,0
10261,0,3072,-696,-988,-689,0
10271,0,3072,-696,-1029,-1733,0
10281,0,9216,-2088,-1035,3993,0
10291,0,17408,-3944,-1138,4865,0
10301,0,12288,-2784,-1246,-689,0
10311,0,2048,-464,-1209,-1997,0
10322,0,1024,-232,-1336,-8985,0
10332,0,4096,-928,-1302,3821,0
10342,0,7168,-1624,-1440,-5795,0
10352,0,-4096,928,-1238,-2617,0
10362,0,-17408,3944,-1190,-13426,0
10372,0,15360,-3480,-1233,3006,0
10382,0,19456,-4408,-1011,14343,0
10392,0,-26624,6032,-811,-18693,0
10402,0,-31744,7192,-682,-33495,0
10412,0,-6144,1392,-492,-11177,0
10422,0,-2048,464,-288,-7884,0
10432,0,-19456,4408,-110,-16226,0
10442,0,-7168,1624,-25,-4866,0
10452,0,12288,-2784,-54,7515,0
10462,0,26624,-6032,-100,12346,0
10472,0,24576,-5336,-204,6115,0
10482,0,10240,-2320,-298,-3500,0
10492,0,4096,-928,-329,-5187,0
10502,0,10240,-2320,-322,-838,0
10512,0,14336,-3248,-194,9776,0
10522,0,-10240,2320,-59,-7069,0
10532,0,-17408,3944,80,-6449,0
10542,0,58368,-13224,-93,40906,0
10552,0,76800,-10208,-219,13253,0
10562,0,-52224,11832,-146,-55446,0
10572,0,-12288,2784,69,-10752,0
10582,0,43008,-9744,-57,26070,0
10592,0,6144,-1392,-10,3029,0
10602,0,-44032,9976,40,-28825,0
10612,0,-64512,14616,243,-28044,0
10622,0,67584,-15312,-129,55846,0
10632,0,-102400,23200,264,-60334,0
10642,0,35840,-8120,326,47722,0
10652,0,-63488,14384,334,-29961,0
10662,0,12288,-2784,330,26116,0
10672,0,-71680,16240,73,-42835,0
10682,0,36864,-8352,11,39449,0
10692,0,-92160,20880,107,-64637,0
10702,0,88064,-19952,-81,71326,0
10712,0,-71680,16240,72,-69353,0
10722,0,65536,-14848,-52,56317,0
10732,0,-65536,14848,327,-10339,0
10742,0,-112640,25520,489,-47069,0
10752,0,-88064,19952,1251,-5990,0
10762,0,-37888,8584,1968,23373,0
10772,0,-26624,6032,2653,43867,0
10782,0,-48128,10904,3213,20803,0
10792,0,-41984,9512,3337,298,0
10802,0,-68608,15544,3216,-32244,0
10812,0,-151552,34336,3052,-89720,0
10822,0,-52224,11832,3257,-7952,0
10832,0,-39936,9048,3795,11359,0
10842,0,-93184,21112,4396,-19611,0
10852,0,-14336,3248,4906,35456,0
10862,0,36864,-8352,5171,64292,0
10872,0,18432,-4176,5517,35984,0
10882,0,28672,-6496,6085,72634,0
10892,0,34816,-7888,6526,74860,0
10902,0,48128,-10904,6761,76638,0
10912,0,47104,-10672,6537,54768,0
10922,0,88064,-19952,5460,49191,0
10932,0,76800,-17400,4340,34710,0
10942,0,29696,-6728,3263,-1825,0
10952,3072,-7168,2320,2144,-30948,205
10962,3072,77824,-16936,-152,10212,48
10972,9216,108544,-22504,-1077,4360,223
10982,12288,136192,-28072,-2029,14848,124
10992,12288,96256,-19024,-2766,-7367,26
11002,33792,51200,-3944,-3327,-37465,704
11012,52224,56320,-928,-3651,-26392,1341
11022,58368,174080,-26216,-3926,58222,618
11032,58368,165888,-24360,-3730,3924,153
11042,76800,117760,-9280,-3692,1755,713
11052,76800,123904,-10672,-4401,-22640,177
11062,76800,256000,-40600,-5452,45232,43
11072,95232,278528,-41528,-6669,34068,540
11082,95232,211968,-26448,-7869,-23535,134
11092,98304,234496,-30856,-8936,1170,126
11102,95232,310272,-48720,-9949,66678,-42
11112,95232,232448,-31088,-10782,16947,-17
11122,95232,211968,-26448,-11578,13631,-17
11132,92160,323584,-52432,-12305,99886,-196
11142,89088,196608,-24360,-12963,6288,-179
11152,92160,129024,-8352,-13342,-21963,39
11162,76800,66560,2320,-12997,-25623,-841
11172,70656,114688,-9976,-11658,45508,-497
11182,49152,22528,6032,-10040,-6185,-754
11192,36864,1024,8120,-8562,-4476,-457
11202,18432,19456,-232,-7106,24085,-865
11212,9216,125952,-26448,-5885,95985,-495
11222,0,104448,-23664,-5337,66736,-683
11232,0,30720,-6960,-5536,2868,-182
11242,-4096,-46080,9512,-5228,-42261,-165
11252,0,11264,-2552,-4823,12174,32
11262,-4096,-39936,8120,-4554,-28572,-161
11272,-4096,-38912,7888,-4094,-27677,-49
11282,-4096,25600,-6728,-4002,6035,-20
11292,-7168,168960,-39904,-4730,76145,-129
11302,-7168,156672,-37120,-5645,41216,-42
11312,-90112,47104,-31088,-7302,-50466,-1642
11322,-173056,91136,-59856,-9215,-8125,-3527
11332,-200704,25600,-51272,-11306,-39496,-1724
11342,-349184,-92160,-58232,-13230,-80621,-8107
11352,-402432,-146432,-58000,-15495,-14229,-3961
11362,-402432,-27648,-84912,-17791,65267,-1096
11372,-611328,-153600,-103704,-20763,15100,-6130
11382,-611328,-327680,-64264,-23189,-44912,-1692
11392,-714752,-428032,-64960,-25408,-32428,-3065
11402,-740352,-437248,-68672,-27214,-8285,-1266
11412,-788480,-625664,-36888,-28618,-47322,-2151
11422,-795648,-709632,-19488,-29699,-50936,-743
11432,-879616,-679936,-45240,-30405,46150,-4258
11442,-921600,-727040,-44080,-31513,20493,-2647
11452,-975872,-848896,-28768,-32329,-29662,-4312
11462,-966656,-874496,-20880,-32782,7974,-747
11472,-966656,-894976,-16240,-32025,30533,-199
11482,-957440,-1002496,10208,-30753,-21688,775
11492,-948224,-1076224,29000,-28392,-47700,208
11502,-897024,-964608,15312,-25129,42926,1727
11512,-871424,-1000448,29232,-20851,12931,1118
11522,-740352,-1064960,73544,-14990,-37557,6619
11532,-684032,-1021952,76560,-6036,-14803,3786
11542,-684032,-854016,38512,543,67539,971
11552,-637952,-827392,47792,2048,14297,2334
11562,-637952,-832512,44080,3125,-25658,636
11573,-637952,-712704,16936,3250,8445,159
11583,-643072,-579584,-14384,2493,60459,-211
11593,-643072,-640000,-696,1433,-12519,-61
11603,-643072,-694272,11600,206,-73954,-23
11613,-649216,-758784,24824,170,-90811,-292
11623,-643072,-649216,1392,134,7504,120
11633,-643072,-654336,2552,370,15548,27
11643,-643072,-740352,22040,528,-45360,0
11653,-643072,-732160,34104,97,-93312,0
11663,-616448,-685056,15544,113,-30190,1264
11673,-561152,-564224,696,162,40849,2827
11683,-476160,-533504,12992,618,40333,3561
11693,-273408,-644096,83984,1429,-59898,13602
11703,-273408,-614400,77256,3450,-57190,3500
11713,-273408,-526336,57304,5011,-22835,957
11723,-105472,-339968,53128,7191,75881,4318
11733,-105472,-268288,36888,9120,86644,1182
11743,-105472,-204800,22504,10631,80081,300
11753,-4096,-128000,28072,12075,107264,3113
11763,0,22528,-5104,13205,139232,1025
11773,0,24576,-5568,13251,72794,257
11783,0,46080,-10440,11794,26839,64
11793,0,51200,-11600,8496,-23432,11
11803,0,102400,-23200,4023,-1653,0
11813,0,157696,-35728,-408,4119,0
11823,0,191488,-43384,-1887,16316,0
11833,0,157696,-35728,-3101,68,0
11843,0,134144,-30392,-4156,1537,0
11853,0,132096,-29928,-5040,14813,0
11863,0,146432,-33176,-5825,30407,0
11873,0,99328,-22504,-6622,-2456,0
11883,0,3072,-696,-7302,-66175,0
11893,0,0,0,-8038,-69743,0
11903,0,22528,-5104,-8644,-41688,0
11913,0,-15360,3480,-9014,-58028,0
11923,0,62464,-14152,-9176,12908,0
11933,135168,153600,-4176,-6223,85416,2643
11943,190464,156672,7656,-2953,78509,2924
11953,190464,231424,-9280,-119,102605,749
11963,208896,312320,-23432,115,125325,585
11973,208896,372736,-37120,-257,112772,144
11983,205824,394240,-42688,-1173,69708,-52
11993,202752,459776,-58232,-2519,73494,-81
12003,193536,452608,-58696,-4277,34056,-371
12013,190464,395264,-46400,-6049,-17855,-193
12023,184320,339968,-35264,-7789,-49835,-373
12033,184320,327680,-32480,-9477,-43501,-102
12043,184320,404480,-49880,-11031,18760,-34
12053,141312,520192,-85840,-12953,90959,-2233
12063,141312,479232,-76560,-15085,49042,-621
12073,141312,323584,-41296,-17087,-53885,-166
12083,36864,243712,-46864,-19389,-73449,-1968
12093,9216,272384,-59624,-21294,-8354,-1580
12103,9216,129024,-27144,-22875,-68688,-414
12113,0,28672,-6496,-23944,-101000,-399
12123,-4096,-32768,6496,-24609,-102939,-254
12133,-4096,12288,-3712,-24832,11176,201
12143,0,63488,-14384,-24829,14756,50
12153,0,48128,-10904,-24762,12828,8
12163,0,26624,-6032,-24593,7378,0
12173,0,-61440,13920,-23995,-39611,0
12183,0,17408,-3944,-23036,28812,0
12193,0,55296,-12528,-22072,57648,0
12203,0,37888,-8584,-20975,42869,0
12213,0,-61440,13920,-19488,-15514,0
12223,0,-51200,11600,-17015,16351,0
12233,0,62464,-22968,-14175,131510,0
12243,0,93184,-21112,-11284,114803,0
12253,0,-102400,23200,-8827,-39450,0
12263,0,-17408,3944,-7315,23293,0
12273,0,130048,-29464,-5229,131843,0
12283,0,40960,-9280,-3928,51842,0
12293,-4096,-35840,7192,-3405,-13827,-199
12303,-4096,-140288,6264,-2213,-5003,-58
12313,0,111616,-25288,-1353,88939,251
12323,0,-74752,16936,-1110,-68848,59
12333,0,-204800,46400,296,-149629,10
12343,0,65536,-14848,-52,41893,0
12353,0,15360,-3480,-218,-19198,0
12363,0,-120832,27376,-82,-115481,0
12373,0,-22528,5104,-186,-45509,0
12383,0,55296,-12528,-795,-7998,0
12393,0,32768,-7424,-1438,-32979,0
12403,0,19456,-4408,-1970,-42514,0
12413,0,-68608,15544,-1697,-114597,0
12423,0,-126976,28768,-664,-109078,0
12433,0,33792,-7656,122,27263,0
12443,0,48128,-10904,78,40723,0
12453,0,7168,-1624,-103,-2158,0
12463,-4096,60416,-14616,-512,17395,-91
12473,-4096,159744,-37120,-1148,69788,-31
12483,-4096,221184,-51040,-2317,73666,-17
12493,-4096,244736,-56376,-3673,59805,-17
12503,-4096,187392,-43384,-5411,-16398,-17
12513,-4096,161792,-37584,-7419,-55492,-17
12523,-4096,94208,-22272,-9114,-91373,-17
12533,-4096,114688,-26912,-10201,-21137,-17
12543,-7168,68608,-17168,-10525,-299,-101
12553,-7168,13312,-4640,-10180,-4659,-34
12563,-83968,27648,-25288,-10395,8307,-3075
12573,-83968,50176,-30392,-11368,11669,-851
12583,-130048,76800,-46864,-12927,16661,-1188
12593,-235520,116736,-79808,-14779,43408,-4814
12603,-235520,130048,-82824,-17149,57304,-1248
12613,-235520,8192,-55216,-19185,-9972,-328
12623,-292864,-97280,-44312,-20939,-59060,-2381
12633,-292864,-147456,-32944,-22596,-54838,-621
12643,-319488,-90112,-51968,-23886,24440,-1640
12653,-322560,-165888,-35496,-25054,1790,-551
12663,-322560,-292864,-6728,-25711,-48963,-147
12673,-366592,-313344,-12064,-26340,-51453,-2468
12683,-366592,-314368,-11832,-27326,-49456,-644
12693,-420864,-226304,-44080,-28703,6666,-1747
12703,-440320,-140288,-67976,-30618,51773,-838
12713,-493568,-219136,-62176,-32767,-14849,-2211
12723,-510976,-265216,-55680,-34828,-26920,-1085
12733,-541696,-271360,-61248,-36850,-3799,-1871
12743,-541696,-303104,-54056,-38603,5312,-522
12753,-541696,-427008,-25984,-39825,-38326,-141
12763,-575488,-512000,-14384,-40719,-61011,-663
12773,-575488,-594944,4408,-41301,-82331,-187
12783,-616448,-549888,-15080,-41880,-19324,-1164
12793,-616448,-488448,-29000,-42250,48824,-327
12803,-671744,-571392,-22736,-42225,10177,-2156
12813,-684032,-648192,-8120,-42519,-13105,-873
12823,-708608,-741376,7424,-42584,-58257,-924
12833,-708608,-675840,-7424,-42261,14377,-245
12843,-708608,-603136,-23896,-42039,69524,-74
12853,-702464,-654336,-10904,-41554,28720,88
12864,-702464,-716800,3248,-40613,-6553,16
12874,-702464,-730112,6264,-39368,-4694,0
12884,-702464,-771072,15544,-38250,-30936,0
12894,-702464,-753664,11600,-37695,-31716,0
12904,-690176,-752640,14152,-37209,-41229,307
12914,-616448,-736256,27144,-36232,-35664,3636
12924,-497664,-774144,62640,-32016,-64522,5152
12934,-260096,-752640,111592,-24731,-60150,14978
12944,-216064,-638976,95816,-12901,-5015,6243
12954,-216064,-555008,76792,-1314,15238,1604
12964,-4096,-450560,101152,2214,29455,14557
12974,-4096,-226304,50344,4956,125107,3997
12984,0,-206848,46864,7162,64028,1159
12994,0,1024,-232,8510,125635,292
13004,0,8192,-1856,9264,103363,74
13014,0,57344,-12992,9065,74975,13
13024,15360,53248,-8584,8188,33000,365
13034,199680,39936,36192,6891,-10959,8443
13044,334848,63488,61480,8173,-22261,6607
13054,509952,132096,85608,9812,7550,12771
13064,631808,118784,116232,12763,-28905,8810
13074,631808,323584,69832,15717,72255,2417
13084,1406976,421888,223184,20665,80161,30728
13094,1545216,602112,213672,27488,103110,13793
13104,1545216,847872,157992,33733,148389,3786
13114,3040256,1024000,456808,42277,95847,49266
13124,3040256,1459200,358208,53774,166863,12698
13134,3778560,1906688,424096,64598,207736,26205
13144,3945472,2519040,323176,76487,301506,10470
13154,4164608,2963456,272136,85770,266084,12806
13164,4164608,3421184,168432,93042,236847,3296
13174,4209664,3888128,72848,96622,206451,3487
13184,4209664,4264960,-12528,97226,207851,953
13194,4164608,4600832,-98832,89488,200392,-1147
13204,4164608,4765696,-136184,75470,161562,-321
13214,4119552,4830208,-161008,55653,91613,-2004
13224,4119552,4871168,-162632,32902,33712,-524
13234,3316736,4678656,-308560,-3076,-86611,-24786
13244,3316736,4519936,-272600,-13338,-144133,-6399
13254,3074048,4397056,-299744,-22969,-106749,-8657
13264,2974720,4060160,-245920,-32589,-174656,-4463
13274,2726912,3667968,-213208,-40750,-249286,-11027
13284,2697216,3530752,-188848,-47885,-155332,-3896
13294,2102272,3204096,-249632,-55020,-196756,-26085
13304,1734656,3032064,-293944,-63371,-139428,-21377
13314,1610752,2917376,-296032,-72538,-71797,-9459
13324,1094656,2504704,-319464,-82467,-169240,-18792
13334,1094656,2113536,-230840,-91493,-193485,-4853
13344,439296,1587200,-260072,-99507,-315483,-20249
13354,263168,1393664,-256128,-108124,-186899,-14309
13364,147456,1055744,-205784,-115667,-168666,-8019
13374,147456,718848,-129456,-120963,-169377,-2211
13384,3072,393216,-88392,-124530,-186440,-8022
13394,3072,80896,-17632,-126802,-229940,-2211
13404,-4096,21504,-5800,-127354,-99405,-770
13414,-4096,-93184,20184,-124829,-47850,-205
13424,-4096,-282624,63104,-117608,-70317,-64
13434,-4096,-274432,61248,-106846,21572,-24
13444,-4096,-281600,62872,-95926,44728,-17
