R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,50,0,500000,3000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDFFoutXi
19504,-561152,-591872,-6960,42576,-4131,-1983
19514,-649216,-557056,-20880,41618,4555,-7042
19524,-666624,-583680,-18792,39858,10384,-2755
19534,-666624,-615424,-11600,39128,15823,-766
19544,-666624,-728064,13920,39175,-38096,-208
19554,-966656,-762880,-41296,35590,-47723,-15069
19564,-1004544,-808960,-44312,28560,-37454,-5617
19574,-1106944,-922624,-41760,22351,-71981,-8532
19584,-1106944,-1021952,-19256,17638,-72818,-2356
19594,-1128448,-1146880,4176,15781,-81390,-1397
19604,-1139712,-1178624,8816,15959,-18773,-666
19614,-1221632,-1249280,6264,16547,654,-4288
19624,-1233920,-1301504,15312,17422,15031,-1558
19634,-1310720,-1369088,13224,18592,-19484,-5716
19644,-1310720,-1490944,40832,19683,-46140,-1580
19654,-1310720,-1571840,59160,21165,-73071,-414
19664,-1310720,-1577984,60552,22664,-61114,-123
19674,-1351680,-1498112,33176,23965,-1848,-2089
19684,-1366016,-1513472,33408,24846,-19094,-1032
19694,-1423360,-1556480,30160,25803,-43202,-4253
19704,-1423360,-1557504,30392,26685,-22066,-1105
19714,-1514496,-1526784,2784,27691,19977,-9005
19724,-1514496,-1506304,-1856,28184,53758,-2332
19734,-1562624,-1548288,-3248,28781,18095,-2868
19744,-1629184,-1620992,-1856,29415,17188,-6138
19754,-1681408,-1744896,14384,29683,-49904,-4970
19764,-1681408,-1828864,33408,29860,-84729,-1374
19774,-1792000,-1831936,9048,30433,-54620,-10253
19784,-1792000,-1852416,13688,30330,-36696,-2656
19794,-1869824,-1912832,9744,30353,-49961,-4114
19804,-1909760,-1915904,1392,29829,-14137,-1233
19814,-1930240,-1950720,4640,30235,2880,-1569
19824,-1930240,-1988608,13224,31015,18233,-440
19834,-1930240,-2051072,27376,32135,401,-123
19844,-1930240,-2069504,31552,33444,9019,-43
19854,-1930240,-2181120,56840,35079,-51372,-23
19864,-1930240,-2207744,62872,36831,-55297,-23
19874,-1930240,-2189312,58696,38446,-37339,-23
19884,-1930240,-2079744,33872,39963,34676,-23
19894,-1930240,-2095104,37352,41197,4899,-23
19904,-1909760,-2086912,40136,42540,4693,1223
19914,-1909760,-2066432,35496,43962,14458,306
19924,-1772544,-2039808,60552,45909,25622,6413
19934,-1772544,-1985536,48256,48124,48893,1646
19944,-1579008,-1931264,79808,50854,66518,8950
19954,-1579008,-1915904,76328,53923,37533,2297
19964,-1128448,-1916928,178640,57597,-15296,26223
19974,-966656,-1786880,185832,62871,11841,14318
19984,-649216,-1544192,202768,68314,82789,28625
19994,-606208,-1305600,158456,73974,125383,10476
20004,-606208,-1117184,115768,78732,103466,2694
20014,-370688,-896000,119016,83205,108285,7716
20024,-370688,-715776,78184,86331,98543,1980
20034,-238592,-519168,63568,88838,103673,5979
20044,-163840,-367616,46168,90834,96099,5799
20054,-136192,-284672,33640,92271,67654,3160
20064,-136192,-148480,2784,93017,81653,805
20074,-10240,-24576,12760,93636,61458,5690
20084,-10240,-26624,3712,93522,23936,1556
20094,-10240,9216,-4408,91774,-5979,390
20104,0,120832,-27376,88126,27929,903
20114,0,284672,-64496,82456,101986,227
20124,0,282624,-64032,76095,71601,54
20134,0,268288,-60784,68996,43660,6
20144,0,197632,-39672,61917,-30431,0
20154,3072,148480,-32944,55246,-50340,112
20164,3072,219136,-48952,48238,5611,21
20174,3072,249856,-55912,42009,42501,0
20184,3072,237568,-53128,37097,52037,0
20194,12288,145408,-30160,33181,8330,677
20204,12288,91136,-17864,31149,-620,180
20214,12288,53248,-9280,29446,-14436,39
20224,12288,50176,-8584,27919,-11062,0
20235,12288,24576,-2784,26543,-25027,0
20245,12288,77824,-14848,24953,15146,0
20255,12288,143360,-29696,22569,53104,0
20265,12288,84992,-16472,20256,2558,0
20275,12288,37888,-5800,18447,-25945,0
20285,12288,-51200,14384,17239,-73679,0
20295,12288,-30720,9744,16669,-41263,0
20305,12288,-30720,9744,16469,-28939,0
20315,9216,-13312,5104,16225,-16570,-203
20325,9216,61440,-11832,15384,25186,-66
20335,9216,119808,-25056,13625,49157,-25
20345,9216,49152,-9048,11409,-19175,-23
20355,9216,-30720,9048,9311,-80942,-23
20365,9216,5120,928,7393,-43317,-23
20375,0,-1024,232,5792,-36042,-618
20385,0,70656,-16008,4295,33689,-170
20395,0,73728,-16704,3333,48881,-54
20405,0,57344,-12992,2819,42708,-23
20415,0,19456,-4408,2117,8755,-23
20425,0,22528,-5104,1055,68,-23
20435,0,-4096,928,-81,-27861,-23
20445,0,29696,-6728,-417,-10018,-23
20455,0,49152,-11136,-904,-4705,-23
20465,0,79872,-18096,-1592,2512,-23
20475,0,74752,-16936,-2358,-14665,-23
20485,0,62464,-14152,-3204,-29559,-23
20495,0,140288,-31784,-4068,30270,-23
20505,0,144384,-32712,-4854,35341,-23
20515,0,182272,-41296,-5741,58554,-23
20525,0,159744,-36192,-6533,40207,-23
20535,0,77824,-17632,-7235,-16065,-23
20545,0,23552,-5336,-7840,-45624,-23
20555,0,43008,-9744,-8429,-25417,-23
20565,0,88064,-19952,-9106,7125,-23
20575,0,106496,-24128,-9901,11359,-23
20585,0,87040,-19720,-10678,-9662,-23
20595,9216,32768,-5336,-11446,-50294,364
20605,12288,36864,-22272,-12126,13918,326
20615,12288,165888,-34800,-12835,49191,82
20625,12288,219136,-46864,-13710,75789,13
20635,12288,169984,-35728,-14424,42765,0
20645,12288,55296,-9744,-15086,-35136,0
20655,12288,26624,-3248,-15646,-48286,0
20665,12288,49152,-8352,-16229,-27115,0
20675,12288,191488,-40600,-16991,68641,0
20685,12288,188416,-39904,-17887,49168,0
20695,12288,77824,-14848,-18969,-48951,0
20705,12288,88064,-17168,-20121,-53392,0
20715,21504,97280,-17168,-21058,-29548,350
20725,18432,130048,-25288,-21881,9604,0
20735,18432,131072,-25520,-22532,20539,0
20745,18432,118784,-22736,-23203,13941,0
20755,18432,130048,-25288,-23822,25049,0
20765,18432,157696,-31552,-24346,48422,0
20775,15360,46080,-6960,-24892,-37327,-120
20785,30720,25600,1160,-25332,-55251,492
20795,52224,57344,-1160,-25907,-38704,1274
20805,95232,180224,-19256,-26438,50430,4421
20815,101376,163840,-14152,-26515,28502,1556
20825,119808,167936,-10904,-26851,11715,1341
20835,122880,178176,-12528,-27464,-7666,447
20845,144384,208896,-14616,-28124,24188,1499
20855,172032,305152,-30160,-28672,62284,1786
20865,172032,264192,-20880,-29205,21147,450
20875,334848,191488,32480,-28506,-31625,10647
20885,334848,165888,38280,-24939,-46312,2919
20895,536576,250880,64728,-21155,10889,18778
20905,839680,289792,124584,-10353,14595,26091
20915,839680,439296,90712,1529,68228,6716
20925,1481728,581632,203928,6301,68813,37196
20935,1481728,804864,153352,11585,95067,10221
20945,1481728,1059840,95584,15628,109364,2629
20955,2638848,1340416,294176,21159,136685,60617
20965,2638848,1718272,208568,28877,209698,15625
20975,3007488,2015232,224808,36349,196101,20225
20985,3427328,2344960,245224,44199,196376,18920
20995,3988480,2803712,268424,51732,250272,38932
21005,4164608,3229696,211816,59276,275516,18960
21015,4490240,3566592,209264,65569,211890,32174
21025,4490240,3935232,125744,70822,187781,8287
21035,4490240,4232192,58464,73550,151843,2270
21045,4539392,4422656,26448,74035,72840,4698
21055,4443136,4610048,-37816,70369,52060,-4561
21065,4347904,4780032,-97904,58628,66403,-5373
21075,3540992,4926464,-313896,38960,100104,-69030
21085,3540992,4918272,-312040,-1690,70465,-18995
21095,3540992,4643840,-249864,-10969,-76456,-4906
21105,2611200,4306944,-384192,-21381,-208597,-37606
21115,2611200,3974144,-308792,-32044,-179372,-10354
21125,1949696,3604480,-374912,-42536,-168620,-29940
21135,1610752,3168256,-352872,-53460,-202367,-18360
21145,1610752,2664448,-238728,-63342,-245901,-4743
21155,733184,2331648,-362152,-72491,-190307,-37400
21165,620544,2037760,-321088,-82740,-151683,-13657
21175,369664,1680384,-296960,-92392,-148884,-17808
21185,369664,1193984,-186760,-100439,-229447,-4601
21195,86016,908288,-186296,-106091,-191397,-23563
21205,27648,738304,-161008,-111630,-93610,-9197
21215,27648,537600,-115536,-115568,-125246,-2381
21225,0,245760,-55680,-118133,-118797,-2836
21235,0,90112,-20416,-119553,-100793,-737
21245,0,11264,-2552,-120044,-66886,-210
21255,0,-1024,232,-119544,-11464,-63
21265,-4096,-71680,15312,-117408,-40070,-245
21275,-4096,-187392,41528,-114050,-70868,-77
21285,-4096,-248832,55448,-109189,-81665,-29
21295,-4096,-181248,40136,-103981,-7482,-23
21305,-4096,-113664,24824,-97854,59587,-23
21315,-4096,-119808,26216,-91336,58268,-23
21325,-4096,-178176,39440,-84655,17384,-23
21335,-4096,-320512,71688,-77723,-86921,-23
21345,0,-281600,63800,-71258,-61355,91
21355,0,-205824,46632,-66169,-20792,18
21365,0,-46080,10440,-61634,80356,0
21375,0,-34816,7888,-57687,76168,0
21385,0,-36864,8352,-53948,60092,0
21395,9216,-132096,32016,-50031,-20632,306
21405,30720,-153600,41760,-46451,-45142,1564
21415,61440,-157696,49648,-42132,-54390,1930
21425,125952,-48128,39440,-38506,6322,6257
21435,147456,55296,20880,-34347,56019,3196
21445,147456,100352,10672,-30700,57889,814
21455,196608,134144,14152,-27527,52393,2723
21465,196608,154624,9512,-25115,31474,694
21476,263168,161792,22968,-22627,7492,3292
21486,405504,221184,41760,-19255,24567,11703
21496,479232,254976,50808,-13227,14871,7785
21506,479232,354304,28304,-7829,46770,2133
21516,1012736,448512,127832,1505,59392,28253
21526,1127424,575488,125048,5675,77350,14703
21536,1161216,731136,97440,9393,87562,5619
21546,1161216,869376,66120,12005,53437,1440
21556,1149952,1021952,29000,13086,39243,-342
21566,1149952,1113088,8352,12672,13012,-97
21576,1161216,1208320,-25288,10638,72576,909
21586,1161216,1281024,-27144,8372,49019,242
21596,1161216,1241088,-18096,5877,4222,54
21606,1149952,1191936,-9512,3876,-29651,-1000
21616,1149952,1164288,-3248,1604,-41825,-268
21626,1138688,1252352,-25752,-461,26276,-573
21636,1073152,1265664,-43616,-1047,42456,-6023
21646,1052672,1266688,-48488,-2099,50717,-2805
21656,1052672,1177600,-28304,-2856,6781,-780
21666,766976,1038336,-61480,-4970,-68355,-11115
21676,766976,975872,-47328,-7325,-73840,-2875
21686,670720,965632,-66816,-9457,-26782,-5031
21696,574464,881664,-69600,-11659,-26128,-6942
21706,527360,787456,-58928,-13534,-31762,-4777
21716,504832,617472,-25520,-15050,-85027,-2231
21726,394240,550912,-35496,-16543,-67196,-5733
21736,372736,492544,-27144,-17831,-56559,-2891
21746,301056,497664,-44544,-19097,1801,-3708
21756,224256,458752,-53128,-20448,11359,-3257
21766,224256,302080,-17632,-21046,-27241,-905
21776,101376,146432,-10208,-21605,-84155,-5308
21786,61440,56320,1160,-22138,-104706,-4816
21796,61440,32768,6496,-22285,-70076,-1249
21806,24576,99328,-16936,-22176,21159,-1755
21816,9216,54272,-10208,-21565,20551,-1099
21826,0,-16384,3712,-20289,-792,-817
21836,0,-124928,28304,-17918,-53082,-222
21846,0,-128000,29000,-14964,-33851,-69
21856,-4096,-91136,19720,-11740,5312,-248
21866,-4096,-56320,11832,-9166,49558,-74
21876,-4096,-29696,5800,-6551,40723,-29
21886,0,-109568,24824,-3549,-20070,199
21896,0,-99328,22504,-753,-12623,45
21906,0,-94208,21344,562,-8664,189
21916,0,-121856,27608,1155,-34126,42
21926,0,-154624,35032,1815,-54597,1
21936,-4096,-51200,10672,2311,17177,-115
21946,0,9216,-2088,2693,50247,180
21956,-4096,-45056,9280,3004,963,-110
21966,-4096,-53248,11136,3309,-5176,-40
21976,-4096,39936,-9976,3264,63592,-23
21986,0,-68608,15544,3451,-16306,131
21996,0,-173056,39208,4124,-74012,27
22006,-4096,-202752,45008,5145,-66060,-206
22016,0,-202752,45936,6353,-41470,91
22026,-4096,-183296,40600,7822,-8457,-268
22036,-4096,-158720,35032,9304,16580,-78
22046,-4096,-112640,24592,10531,39380,-31
22056,-4096,-108544,23664,11573,23385,-23
22066,-4096,21504,-5800,12230,90614,-23
22076,-4096,-5120,232,12522,47011,-23
22086,-4096,-136192,29928,13042,-50707,-23
22096,-4096,-126976,27840,13703,-29903,-23
22106,-4096,-71680,15312,14370,13184,-23
22116,-4096,-161792,35728,15165,-45899,-23
22126,-4096,-129024,28304,15832,-18773,-23
22136,-7168,-4096,-696,16233,60505,-121
22146,-13312,-38912,5800,16770,-9123,-437
22156,-34816,-141312,24128,17406,-33070,-1139
22166,-102400,-62464,-9048,17902,33746,-6345
22176,-120832,-142336,4872,17671,-21068,-2947
22186,-120832,-243712,27840,17306,-78900,-768
22196,-363520,-171008,-43616,13550,-9834,-12766
22206,-363520,-190464,-39208,7741,-8779,-3521
22216,-575488,-340992,-53128,-360,-77087,-10235
22226,-616448,-459776,-35496,-2239,-91384,-4213
22236,-887808,-473088,-93960,-4051,-18727,-18667
22246,-1013760,-698368,-71456,-6780,-95515,-10361
22256,-1271808,-902144,-83752,-8904,-143766,-25931
22266,-1325056,-1010688,-71224,-11851,-109893,-9928
22276,-1408000,-1169408,-54056,-14240,-118453,-6630
22286,-1562624,-1296384,-60320,-16672,-97959,-8346
22296,-1611776,-1386496,-51040,-18600,-62342,-5146
22306,-1829888,-1525760,-68904,-20580,-62927,-11013
22316,-2015232,-1631232,-87000,-23350,-33105,-8753
22326,-2015232,-1757184,-58464,-25129,-16444,-2416
22336,-2880512,-2094080,-178176,-28694,-145464,-38669
22346,-2880512,-2314240,-128296,-33878,-170421,-9980
22356,-3862528,-2494464,-309952,-39175,-118912,-62363
22366,-4120576,-2848768,-288144,-47699,-162194,-26723
22376,-4120576,-3306496,-184440,-55021,-225649,-7360
22386,-4120576,-3847168,-61944,-59515,-300234,-1908
22396,-4076544,-4156416,18096,-60233,-228242,1313
22406,-4033536,-4242432,47328,-56531,-100231,3959
22416,-3989504,-4347904,81200,-46594,-58372,3518
22426,-3989504,-4353024,86304,-34198,-22456,898
22436,-3820544,-4295680,107648,-19923,35204,9373
22446,-3820544,-4278272,103704,-3831,25450,2409
22456,-3542016,-4172800,142912,4076,70591,12130
22466,-3542016,-4098048,125976,9043,62089,3118
22476,-3542016,-4077568,121336,13152,8525,794
22486,-3542016,-3955712,93728,16654,27125,212
22496,-3176448,-3850240,152656,21979,35479,6854
22506,-3281920,-3773440,111360,26277,27057,-4125
22516,-3354624,-3637248,64032,29047,50453,-3884
22526,-3738624,-3695616,-9744,29516,-52600,-29299
22536,-3904512,-3614720,-65656,21659,-22835,-17507
22546,-3904512,-3593216,-70528,11226,2249,-4525
22556,-4033536,-3774464,-58696,881,-66989,-4865
22566,-4033536,-3970048,-14384,-1264,-97133,-1264
22576,-3779584,-4080640,68208,1409,-108045,9477
22586,-3618816,-4186112,128528,5350,-52474,7096
22596,-2757632,-4069376,297192,11194,40677,47766
22606,-2757632,-3903488,259608,19622,83133,13130
22616,-1646592,-3692544,463536,27914,84820,85226
22626,-1646592,-3325952,380480,38691,148596,23434
22636,-714752,-2916352,498800,50943,189480,42037
22646,-714752,-2360320,372824,64562,254575,10833
22656,-154624,-1821696,377696,75407,278052,32853
22666,-93184,-1307648,275152,85718,271959,10688
22676,0,-849920,192560,92932,294186,9796
22686,0,-576512,130616,98229,201230,2516
22696,0,-386048,87464,102002,148297,640
22706,0,-275456,62408,104709,112738,167
22716,0,-332800,75400,107033,-4808,36
22726,0,-230400,52200,108812,14549,0
22736,107520,-158720,60320,110007,3212,7423
