R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,40,0,500000,3000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1022,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDFFoutXi
77479,0,13312,-3016,-413,-22491,-10
77489,0,-8192,1856,-508,-32347,-10
77499,0,-20480,4640,-747,-46920,-10
77509,0,35840,-8120,-1125,-15904,-10
77519,0,103424,-23432,-1631,30086,-10
77529,0,80896,-18328,-1446,34228,-10
77539,0,66560,-15080,-642,45095,-10
77549,0,82944,-18792,-477,51130,-10
77559,0,103424,-23432,-985,32335,-10
77569,-4096,55296,-13456,-1716,-27276,-74
77579,-7168,-25600,4176,-2330,-85463,-63
77589,-31744,-137216,23896,-2004,-134139,-617
77599,-68608,-135168,15080,-1601,-97741,-771
77609,-114688,-181248,15080,-733,-77970,-1760
77619,-114688,-177152,14152,149,-33862,-458
77629,-114688,-182272,15312,473,-11200,-129
77639,-238592,-87040,-34336,-246,69318,-1516
77649,-519168,-31744,-110432,-1406,107953,-6782
77659,-519168,-89088,-97440,-3898,71314,-1868
77669,-1233920,-209920,-232000,-6812,12897,-22952
77679,-1233920,-334848,-203696,-12699,-15927,-6318
77689,-1233920,-627712,-137344,-18459,-123100,-1633
77699,-1595392,-906240,-156136,-24698,-173267,-4471
77709,-1595392,-1113088,-109272,-29406,-150226,-1233
77719,-1595392,-1321984,-61944,-32328,-110386,-322
77729,-1579008,-1512448,-15080,-33400,-99612,97
77739,-1579008,-1626112,10672,-33267,-79749,23
77749,-1579008,-1721344,32248,-31742,-96318,3
77759,-1498112,-1731584,52896,-28654,-88355,1544
77769,-1498112,-1651712,34800,-24793,-26840,394
77779,-1393664,-1599488,46632,-19261,4899,1826
77789,-1271808,-1553408,63800,-9290,25794,1831
77799,-1271808,-1480704,47328,-594,50614,469
77809,-1271808,-1400832,29232,1519,80677,119
77819,-359424,-1320960,217848,3650,83431,26915
77829,-306176,-1240064,211584,10437,93460,8002
77839,-306176,-1131520,186992,17214,92668,2197
77849,-105472,-884736,176552,24233,141413,2669
77860,-31744,-606208,130152,29853,172050,2160
77870,-31744,-396288,82592,33660,150707,1140
77880,-16384,-221184,46400,36047,111716,310
77890,-13312,-108544,21576,37084,64911,137
77900,-4096,-46080,9512,37101,28893,385
77910,-4096,49152,-12064,36362,50947,97
77920,-4096,126976,-29696,34803,77579,21
77930,0,151552,-34336,32881,76088,62
77940,0,216064,-48952,29863,97522,12
77950,0,234496,-53128,26202,66288,0
77960,0,229376,-51968,21065,59128,0
77970,0,206848,-46864,15898,34469,0
77980,0,192512,-43616,11858,39208,0
77990,0,156672,-35496,8429,31876,0
78000,0,125952,-28536,6467,15513,0
78010,0,74752,-16936,5530,28319,0
78020,0,34816,-7888,4837,12117,0
78030,0,-3072,696,4443,-7620,0
78040,0,-49152,11136,4114,-36386,0
78050,0,-109568,24824,3846,-73874,0
78060,0,-130048,29464,3499,-80541,0
78070,0,-120832,27376,3219,-67414,0
78080,0,-132096,29928,2594,-82882,0
78090,0,-68608,15544,2001,-42675,0
78100,0,-7168,1624,1323,-5325,0
78110,0,-2048,464,58,-16283,0
78120,0,78848,-17864,-286,30671,0
78130,0,-14336,3248,-349,-43753,0
78140,0,14336,-3248,-584,-24648,0
78150,0,33792,-7656,-604,-2077,0
78160,0,-36864,8352,-357,-46943,0
78170,0,-18432,4176,-208,-24832,0
78180,0,-4096,928,-88,-9697,0
78190,0,-19456,4408,54,-16776,0
78200,0,19456,-4408,17,13528,0
78210,0,-15360,3480,88,-11349,0
78220,0,-39936,9048,129,-23489,0
78230,0,-44032,9976,222,-13541,0
78240,0,-114688,25984,572,-50822,0
78250,0,-118784,26912,1070,-44545,0
78260,3072,-98304,22968,1612,-27402,31
78270,6144,-66560,16472,2042,-20701,70
78280,9216,-57344,15080,2376,-16042,64
78290,12288,-23552,8120,2246,-10615,103
78300,12288,-29696,9512,1492,-8079,23
78310,12288,3072,2088,207,-27712,3
78320,43008,29696,3016,-59,-20368,377
78330,43008,30720,2784,-202,-25600,100
78340,61440,66560,-1160,-285,-1458,289
78350,64512,41984,232,10,1801,103
78360,89088,46080,9744,108,-12003,549
78370,101376,61440,9048,132,-8744,316
78380,113664,35840,17632,131,-10810,418
78390,113664,99328,3248,-53,-17786,111
78400,113664,164864,-11600,-449,9466,25
78410,110592,226304,-26216,-876,47768,-82
78420,110592,271360,-36424,-1132,79805,-26
78430,110592,296960,-42224,-940,102743,-10
78440,107520,220160,-25520,-993,43936,-39
78450,110592,156672,-10440,-1381,-2341,44
78460,141312,86016,12528,-1484,-52313,817
78470,141312,100352,9280,-1235,-44178,208
78480,141312,105472,1856,-1328,-30466,50
78490,147456,112640,7888,-1516,-58200,93
78500,147456,143360,928,-1891,-39565,21
78510,144384,198656,-12296,-2360,-3190,-59
78520,144384,269312,-28304,-2940,40218,-19
78530,144384,320512,-39904,-3606,-689,-10
78540,162816,210944,-10904,-4037,-30030,338
78550,162816,172032,-2088,-4067,-51544,84
78560,208896,190464,4176,-4453,-36524,1213
78570,228352,317440,-20184,-4601,53184,675
78580,249856,427008,-40136,-4489,119404,940
78590,249856,357376,-24360,-4238,39862,255
78600,249856,214016,8120,-4085,-83983,62
78610,288768,306176,-3944,-4424,-28997,837
78620,288768,371712,-18792,-5023,11945,212
78630,337920,409600,-16240,-5241,35812,916
78640,362496,424960,-14152,-4884,36867,561
78650,362496,422912,-13688,-4917,15674,141
78660,564224,439296,28304,-2859,5232,3818
78670,564224,533504,6960,-608,37854,980
78680,974848,605184,83752,1527,49776,10219
78690,974848,685056,65656,4262,69777,2807
78700,1258496,754688,114144,7975,56041,5374
78710,1258496,924672,75632,11165,78922,1382
78720,1310720,1102848,47096,13375,93483,1295
78730,1310720,1249280,13920,14257,69168,330
78740,1258496,1381376,-27840,12638,64280,-1182
78750,1258496,1460224,-45704,7980,62020,-309
78760,1258496,1465344,-46864,3033,41377,-89
78770,1258496,1362944,-23664,-546,-38991,-27
78780,1270784,1276928,-1392,-1502,-89319,192
78790,1310720,1277952,7424,-2197,-81092,1101
78800,1350656,1313792,8352,-2232,-45509,1190
78810,1364992,1313792,11600,-1772,10418,540
78820,1436672,1425408,2552,-1161,32886,2398
78830,1452032,1466368,-3248,285,56386,964
78840,1452032,1481728,-6728,378,58233,262
78850,1436672,1538048,-22968,-136,74091,-419
78860,1436672,1586176,-33872,-418,79599,-120
78870,1436672,1607680,-38744,-1093,66415,-35
78880,1436672,1597440,-36424,-2087,31406,-13
78890,1436672,1622016,-41992,-3211,30843,-10
78900,1771520,1575936,44312,195,-18612,5168
78910,2057216,1599488,103704,1688,-16903,10397
78920,2057216,1676288,86304,4561,2994,2677
78930,2057216,1836032,50112,6671,49570,686
78940,2057216,1985536,16240,7703,74057,184
78950,2057216,2160640,-23432,7312,109008,44
78960,2014208,2255872,-54752,3453,100609,-701
78970,2014208,2202624,-42688,-829,5909,-184
78980,2014208,2124800,-25056,-2495,-67976,-52
78990,2014208,2104320,-20416,-3986,-75848,-18
79000,2035712,2081792,-10440,-5198,-65153,625
79010,2035712,2114560,-17864,-6138,-27241,157
79020,2035712,2216960,-41064,-7019,56810,39
79030,2035712,2266112,-52200,-7761,93541,7
79040,2035712,2259968,-50808,-8560,85933,0
79050,2035712,2180096,-32712,-9357,23155,0
79060,2035712,2193408,-35728,-10167,28904,0
79070,801792,2109440,-296264,-13659,-44786,-26335
79080,455680,2062336,-364008,-22918,-74563,-19997
79090,455680,1866752,-319696,-33448,-130857,-5503
79100,455680,1468416,-229448,-43449,-232006,-1423
79110,355328,1206272,-190008,-51180,-177432,-1708
79120,358400,893952,-121336,-56188,-155447,-474
79130,372736,660480,-65192,-59293,-124557,161
79140,372736,534528,-36656,-60855,-125154,38
79150,369664,321536,10904,-61777,-156629,-78
79160,365568,337920,6264,-62289,-98866,-101
79170,281600,370688,-20184,-62684,-50087,-3235
79180,246784,416768,-38512,-63786,8479,-1800
79190,246784,380928,-30392,-64664,12358,-468
79200,162816,387072,-50808,-65605,58325,-1273
79210,162816,226304,-14384,-65579,-6174,-332
79220,0,106496,-24128,-65590,-39152,-3352
79230,0,-9216,2088,-65697,-63317,-868
79240,-4096,-107520,23432,-64694,-79038,-334
79250,-4096,-181248,40136,-61970,-83513,-95
79260,-4096,-203776,45240,-57285,-56444,-28
79270,-4096,-235520,52432,-51727,-49261,-11
79280,-4096,-261120,58232,-44702,-39955,-10
79290,-4096,-265216,59160,-37247,-30328,-10
79300,-4096,-244736,54520,-30306,-18188,-10
79311,-4096,-294912,65888,-23490,-64809,-10
79321,-4096,-344064,77024,-17695,-114574,-10
79331,-4096,-317440,70992,-11956,-99830,-10
79341,-4096,-209920,46632,-6642,-23764,-10
79351,-4096,-175104,38744,-2106,-8836,-10
79361,-4096,-151552,33408,636,-5898,-10
79371,-7168,-159744,34568,1505,-26828,-65
79381,-4096,-137216,30160,2397,-14091,82
79391,-4096,-75776,16240,3143,8078,18
79401,0,-124928,28304,3772,-30970,73
79411,0,-235520,53360,4391,-110765,15
79421,0,-247808,56144,5011,-110363,0
79431,0,-200704,45472,5738,-61332,0
79441,0,-172032,38976,6426,-45635,0
79451,0,-122880,27840,7181,-19152,0
79461,0,-132096,29928,7941,-13036,0
79471,0,-76800,17400,8588,7619,0
79481,0,-95232,21576,9214,-15067,0
79491,0,-176128,39904,9773,-71648,0
79501,0,-248832,56376,10546,-110352,0
79511,0,-212992,45240,11104,-74620,0
79521,0,-134144,30392,11774,-33965,0
79531,0,-123904,28072,12479,-28825,0
79541,0,-54272,12296,13049,16603,0
79551,0,-11264,2552,13460,35731,0
79561,0,-18432,26216,13608,-46025,0
79571,-4096,-149504,32944,13835,-66863,-95
79581,-10240,-166912,35496,14095,-74964,-129
79591,-34816,-83968,11136,14225,-11280,-333
79601,-120832,-125952,1160,14015,-30626,-2047
79611,-139264,-52224,-19720,12879,33368,-816
79621,-188416,-19456,-38280,10554,67631,-815
79631,-188416,-115712,-16472,8809,18393,-214
79641,-188416,-262144,16704,8076,-64947,-58
79651,-315392,-212992,-23200,5375,-127,-1442
79661,-444416,-313344,-29696,2048,-41194,-3129
79671,-467968,-387072,-18328,-558,-61103,-1253
79681,-575488,-340992,-53128,-1496,18198,-3495
79691,-575488,-371712,-46168,-2440,44613,-906
79701,-575488,-480256,-21576,-2105,22685,-253
79711,-654336,-574464,-18096,-362,13654,-2392
79721,-666624,-644096,-5104,47,14595,-867
79731,-666624,-755712,20184,568,-30649,-242
79741,-957440,-795648,-36656,-1266,-20253,-3118
79751,-1393664,-815104,-131080,-3609,3729,-10171
79761,-1611776,-867328,-168664,-8309,23373,-5787
79771,-1611776,-1045504,-128296,-12668,-6667,-1495
79781,-1611776,-1251328,-81664,-15387,-32933,-415
79791,-2583552,-1482752,-249400,-16734,-54987,-37181
79801,-2583552,-1703936,-199288,-22256,-93461,-9591
79811,-2583552,-1969152,-139200,-27878,-131763,-2641
79821,-2727936,-2159616,-128760,-31765,-84086,-6193
79831,-2757632,-2370560,-87696,-34389,-71258,-2370
79841,-2757632,-2686976,-16008,-35204,-96915,-655
79851,-2757632,-3009536,57072,-32153,-177455,-173
79861,-2757632,-3036160,63104,-25717,-93874,-52
79871,-2788352,-3133440,78184,-16894,-95205,-593
79881,-2788352,-3188736,98600,-7130,-118923,-156
79891,-2788352,-3139584,79576,652,-47322,-46
79901,-2727936,-3076096,78880,3197,-8010,1117
79911,-2727936,-3107840,86072,5735,-40724,303
79921,-2727936,-3085312,80968,8298,-33805,74
79931,-2727936,-2979840,57072,10504,12369,15
79941,-2757632,-2987008,51968,12728,10854,-1062
79951,-2757632,-3023872,60320,14699,-20896,-277
79961,-2757632,-2964480,46864,16423,13735,-79
79971,-2757632,-2919424,36656,18079,32083,-24
79981,-2727936,-2931712,46168,19733,-19071,711
79991,-2727936,-2963456,53360,21679,-2789,192
80001,-2500608,-2934784,98368,24358,15089,5261
80011,-2500608,-2878464,85608,27560,39139,1443
80021,-1772544,-2889728,253112,32989,-3604,13170
80031,-1546240,-2720768,266104,41440,37682,6274
80041,-684032,-2396160,387904,49850,161929,22658
80051,-684032,-2104320,321784,61070,183295,5839
80061,-356352,-1717248,308328,71729,236147,5776
80071,-356352,-1243136,200912,81167,302470,1485
80081,-356352,-933888,130848,87743,245843,379
80091,-4096,-712704,160544,91799,171671,11166
80101,0,-454656,103008,96257,164591,3167
80111,0,-295936,67048,99492,126060,812
80121,0,-219136,49648,101525,68446,219
80131,0,-82944,18792,102703,73563,52
80141,12288,84992,-16472,102873,116960,227
80151,55296,233472,-40368,101610,148607,568
80161,55296,280576,-51040,99171,106553,143
80171,98304,272384,-39440,95995,80218,745
80181,98304,301056,-45936,91990,69800,189
80191,98304,325632,-51504,87587,69788,48
80201,172032,304128,-29928,83901,34848,1224
80211,237568,295936,-13224,81141,-12428,2373
80221,237568,250880,-3016,79450,-28274,650
80231,237568,268288,-6960,76780,-31062,164
80241,355328,307200,10904,73595,-27654,3743
80251,401408,353280,10904,73137,-12198,2011
80261,401408,345088,12760,72916,-24889,514
80271,594944,351232,55216,72085,-34964,6221
80281,808960,465920,77720,73871,21606,6168
80291,956416,526336,97440,76680,62869,3865
80301,1032192,663552,83520,79835,49352,1907
80311,1032192,841728,43152,82027,85772,488
80321,1032192,1009664,5104,82945,107390,131
80331,1848320,1164288,154976,87642,110443,9164
80341,2611200,1315840,293480,94064,97809,17622
80351,2697216,1633280,241048,102273,177179,6172
80361,2697216,2059264,144536,109409,257627,1588
80371,2697216,2337792,81432,113710,218832,406
80381,3657728,2597888,240120,119488,175871,14024
80391,3903488,2897920,227824,127491,181241,6192
80401,4119552,3082240,235016,134536,104269,6309
80411,4301824,3395584,205320,141478,107884,4264
80421,4490240,3751936,165648,146791,130236,6300
80431,4637696,4068352,128992,150967,121252,4679
80441,4998144,4385792,138736,153860,128859,14953
80451,4998144,4740096,58464,156970,149020,3853
80461,4998144,4929536,15544,158729,155044,1056
80471,5160960,5112832,10904,159818,127850,2480
80481,5160960,5361664,-45472,158526,170329,678
80491,5160960,5511168,-79344,152391,151177,171
80501,4032512,5585920,-351944,139163,79186,-40315
80511,4032512,5582848,-351248,92750,62100,-11092
80521,4032512,5394432,-308560,46208,-47184,-2865
80531,3141632,4951040,-409944,-4559,-216182,-12087
80541,3141632,4412416,-287912,-16316,-349058,-3329
80552,2942976,4061184,-253344,-25958,-244857,-4588
80562,2879488,3691520,-183976,-32626,-166623,-2128
80572,2499584,3315712,-184904,-37346,-128424,-10392
80582,2195456,3022848,-187456,-42368,-148103,-8031
80592,1378304,2660352,-290464,-46779,-149044,-31437
80602,1105920,2294784,-269352,-54573,-237353,-14723
80612,1105920,2019328,-206944,-62871,-256240,-4054
80622,362496,1662976,-294640,-69774,-267187,-27636
80632,362496,1391616,-233160,-77907,-202734,-7131
80642,92160,1037312,-214136,-84947,-190720,-6720
80652,3072,673792,-151960,-90950,-166887,-2870
80662,-16384,297984,-71224,-94187,-174954,-1297
80672,-16384,3072,-4408,-95266,-154483,-339
80682,-53248,-167936,25984,-92658,-131270,-1328
80692,-93184,-306176,48256,-87817,-97787,-1338
80702,-93184,-420864,74240,-80720,-105946,-348
80712,-260096,-491520,52432,-75750,-103995,-2948
80722,-260096,-570368,70296,-69276,-98912,-765
80732,-433152,-620544,42456,-63815,-70133,-3054
80742,-463872,-699392,53360,-58592,-65555,-1235
80752,-546816,-730112,41528,-51283,-20219,-2211
80762,-595968,-812032,48952,-43849,-19106,-1384
80772,-595968,-915456,72384,-34592,-36685,-361
80782,-595968,-949248,80040,-24437,-30064,-104
80792,-595968,-888832,66352,-13103,36030,-31
80802,-1772544,-868352,-204856,-15969,56592,-19089
80812,-1772544,-1004544,-174000,-21599,-17258,-4926
80822,-1889280,-1284096,-137112,-27003,-119486,-3078
80832,-1909760,-1557504,-79808,-30696,-149974,-1079
80842,-1950720,-1859584,-20648,-32556,-172257,-1155
80852,-1950720,-2057216,24128,-32235,-141196,-301
80862,-1950720,-2126848,39904,-28430,-78085,-87
80872,-2058240,-2129920,16240,-24091,-16444,-2321
80882,-2058240,-2163712,23896,-20683,-11475,-603
80892,-2103296,-2248704,32944,-17668,-49410,-673
80902,-2103296,-2311168,47096,-13387,-69296,-177
80912,-2080768,-2318336,48024,-7619,-30661,277
80922,-2080768,-2290688,47560,-877,-4946,73
80932,-2080768,-2288640,47096,1641,4084,15
80942,-2080768,-2343936,59624,3277,-37373,0
80952,-2080768,-2372608,66120,5027,-53805,0
80962,-2080768,-2369536,65424,6931,-41562,0
80972,-2080768,-2386944,69368,8834,-44086,0
80982,-2080768,-2295808,48720,10843,29111,0
80992,-2103296,-2345984,54984,12831,-3604,-425
81002,-2103296,-2430976,74240,14811,-57167,-121
81012,-2103296,-2405376,68440,16994,-27918,-35
81022,-2103296,-2385920,64032,19171,-4074,-14
81032,-2080768,-2329600,56376,21483,39679,850
81042,-2080768,-2353152,61712,23849,16339,216
81052,-2196480,-2344960,33640,25292,3706,-2115
81062,-2196480,-2254848,13224,26147,47837,-549
81072,-2555904,-2208768,-78648,24555,76432,-10085
81082,-2583552,-2211840,-84216,16608,84728,-3123
81092,-2727936,-2340864,-87696,10976,32220,-6370
81102,-2727936,-2531328,-44544,4239,-36800,-1646
81112,-2727936,-2724864,-696,2046,-86863,-428
81122,-2698240,-2844672,33176,2703,-86519,282
81132,-2698240,-2907136,47328,4094,-64993,69
81142,-2727936,-2969600,54752,5710,-63994,-508
81152,-2757632,-3015680,58464,7121,-74253,-547
81162,-3618816,-3088384,-120176,-80,-102974,-21055
81172,-3618816,-3143680,-107648,-4152,-123651,-5433
81182,-4444160,-3299328,-259376,-11195,-139543,-12009
81192,-4444160,-3532800,-206480,-18892,-143077,-3100
81202,-4638720,-3896320,-168200,-24636,-184719,-4011
81212,-4589568,-4233216,-80736,-28425,-180508,540
81222,-4589568,-4612096,5104,-29096,-211581,136
81232,-4348928,-4739072,88392,-20321,-120346,4265
81242,-4302848,-4825088,118320,-3938,-73013,1647
81252,-4302848,-4830208,119480,2994,-18004,421
81262,-4302848,-4740096,99064,6182,-5394,111
81272,-2015232,-4588544,583016,13649,55399,31787
81282,-1285120,-4293632,681616,27716,152818,26467
81292,-1117184,-3791872,605984,45992,232636,9590
81302,-505856,-3011584,567704,62245,384801,23131
81312,-440320,-2404352,444976,77561,354060,7452
81322,-440320,-1817600,305544,90381,341805,1918
81332,-250880,-1289216,235248,99829,332660,2785
81342,-123904,-930816,182816,106921,224133,3605
81352,-123904,-647168,118552,111631,122502,925
81362,0,-399360,90480,115347,123983,1930
81372,0,-211968,48024,117714,102823,494
81382,0,-131072,29696,118929,51257,132
81392,0,-84992,19256,119112,-2284,31
81402,3072,17408,-3248,117116,45336,70
81412,12288,137216,-28304,112589,20011,167
81422,46080,232448,-42224,106650,30476,418
81432,138240,250880,-25520,101051,5140,2209
81442,147456,281600,-30392,96146,-287,708
81452,221184,326656,-23896,92662,7699,1004
81462,221184,350208,-29232,88371,-4487,272
81472,394240,324608,15776,86412,-46553,2741
81482,462848,350208,25520,85614,-44625,2510
81492,483328,442368,9280,85675,10166,1124
81502,483328,627712,-32712,84562,102996,285
81512,600064,683008,-8352,84066,46460,1295
81522,773120,651264,27608,83460,1009,4046
81532,886784,700416,42224,84497,-14022,2686
81542,1310720,828416,109272,85794,26942,13228
81552,1392640,886784,114608,89261,10843,5045
81562,1809408,1025024,193488,94279,39357,10344
81572,1888256,1349632,122032,99240,145991,2841
81582,2472960,1668096,182352,104276,198005,12427
81592,2554880,1880064,152888,109845,194896,4313
81602,2756608,2224128,120640,114447,212613,6756
81612,2756608,2497536,58696,118156,214104,1739
81622,3107840,2668544,99528,120979,168802,10214
81632,3107840,2887680,49880,123967,166978,2630
81642,3107840,3097600,2320,125375,172842,720
81652,3107840,3166208,-13224,124009,76053,183
81662,4164608,3270656,202536,122896,28950,27413
81672,4164608,3456000,160544,127652,56959,7537
81682,4892672,3635200,284896,134530,45129,14123
81692,4892672,4070400,186296,141643,154815,3638
81702,4944896,4451328,111824,146053,164408,1976
81713,5051392,4838400,48256,147772,155985,4314
81723,4998144,5166080,-38048,145275,143191,-196
81733,5105664,5383168,-62872,136029,100173,1962
81743,5051392,5622784,-129456,121706,143363,-188
81753,5051392,5728256,-153352,105594,147345,-55
81763,5051392,5601280,-124584,88147,16179,-18
81773,4075520,5407744,-301832,67019,-116973,-32728
81783,3988480,5382144,-315752,20597,-103387,-11119
81793,3141632,5419008,-515968,-8350,11199,-17762
81803,2787328,4975616,-457736,-22829,-234209,-8813
81813,1577984,4110336,-573736,-34950,-392340,-31791
81823,1184768,3753984,-582088,-50035,-231145,-14684
81833,455680,2812928,-534064,-64212,-457424,-28487
81843,455680,2232320,-402520,-77843,-351066,-7349
81853,193536,1630208,-325496,-89583,-315174,-6220
81863,193536,973824,-176784,-97825,-376597,-1714
81873,0,633856,-143608,-103516,-251214,-4852
81883,-4096,370688,-84912,-107457,-141459,-1323
