R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,300,0,500000,3000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDFFoutXi
81807,0,-3298304,747272,82486,-1379673,0
81817,0,-3298304,747272,82486,-1379673,0
81827,0,-3298304,747272,82486,-1379673,0
81837,0,-3298304,747272,82486,-1379673,0
81847,0,-3298304,747272,82486,-1379673,0
81857,0,-3298304,747272,82486,-1379673,0
81867,0,-3298304,747272,82486,-1379673,0
81877,0,-3298304,747272,82486,-1379673,0
81887,0,-3298304,747272,82486,-1379673,0
81897,0,-3298304,747272,82486,-1379673,0
81907,0,10240,-2320,-27,6001,0
81917,0,9216,-2088,-96,-1377,0
81927,0,10240,-2320,-158,1847,0
81937,0,3072,-696,-211,-2938,0
81947,0,9216,-2088,-270,1216,0
81957,0,8192,-1856,-340,160,0
81967,0,11264,-2552,-402,-2823,0
81977,0,8192,-1856,-468,-23,0
81987,0,7168,-1624,-520,390,0
81997,0,8192,-1856,-573,-1263,0
82007,0,5120,-1160,-624,-1297,0
82017,0,8192,-1856,-691,34,0
82027,0,15360,-3480,-787,3132,0
82037,0,14336,-3248,-866,3006,0
82047,0,-2048,464,-868,-4923,0
82057,0,9216,-2088,-891,3166,0
82067,0,6144,-1392,-805,4371,0
82077,0,10240,-2320,-851,2363,0
82087,0,-8192,1856,-809,-7792,0
82097,0,2048,-464,-765,-1297,0
82107,0,4096,-928,-820,-2617,0
82117,0,10240,-2320,-587,7986,0
82127,0,14336,-3248,-556,6735,0
82137,0,-11264,2552,-498,-12049,0
82147,0,6144,-1392,-500,929,0
82157,0,-3072,696,-436,-3202,0
82167,0,-23552,5336,-315,-17017,0
82178,0,21504,-2088,-295,-138,0
82188,0,3072,-696,-387,-5256,0
82198,0,4096,-928,-353,573,0
82208,0,9216,-2088,-376,4176,0
82218,0,-8192,1856,-330,-7528,0
82228,0,-2048,464,-371,-6002,0
82238,0,11264,-2552,-392,367,0
82248,0,11264,-2552,-464,-3833,0
82258,0,26624,-6032,-388,8078,0
82268,0,21504,-4872,-211,8755,0
82278,0,5120,-1160,-29,2386,0
82288,0,-6144,1392,68,-104,0
82298,0,-10240,2320,142,3316,0
82308,0,14336,-3248,79,19644,0
82318,0,59392,-13456,-72,39644,0
82328,0,-17408,3944,-117,-22927,0
82338,0,-61440,13920,51,-43661,0
82348,0,26624,-6032,62,25817,0
82358,0,80896,-18328,-135,50958,0
82368,0,-33792,7656,-10,-27689,0
82378,0,-8192,1856,81,-12,0
82388,0,12288,-2784,26,13746,0
82398,0,49152,-11136,-99,30774,0
82408,0,-86016,19488,111,-52979,0
82418,0,57344,-12992,48,55755,0
82428,0,-103424,23432,163,-56433,0
82438,0,-3072,696,245,11371,0
82448,0,17408,-3944,449,32358,0
82458,0,-12288,2784,617,21950,0
82468,0,-53248,12064,593,-17729,0
82478,0,-15360,3480,986,18967,0
82488,0,8192,-1856,1333,38853,0
82498,0,-107520,24360,1669,-38693,0
82508,0,-65536,14848,1905,-14906,0
82518,0,-108544,24592,2349,-42181,0
82528,0,-18432,4176,2908,37636,0
82538,0,-68608,15544,3628,10889,0
82548,0,-26624,6032,4170,30120,0
82558,0,-77824,17632,4696,-10006,0
82568,0,-60416,13688,5044,-7562,0
82578,0,-88064,19952,5559,-21171,0
82588,0,-70656,16008,5897,-13770,0
82598,0,-69632,15776,6214,-15640,0
82608,0,-145408,32944,6436,-69904,0
82618,0,-80896,18328,6725,-24786,0
82628,0,-55296,12528,7050,-8951,0
82638,0,-123904,28072,7263,-57431,0
82648,0,-116736,26448,7427,-41321,0
82658,0,-77824,17632,8021,-4556,0
82668,0,-176128,39904,9184,-34803,0
82678,0,-174080,39440,10796,8835,0
82688,0,-175104,39672,12634,37739,0
82698,0,-359424,81432,14832,-62916,0
82708,0,-334848,75864,17384,-18612,0
82718,0,-283648,64264,19985,10177,0
82728,0,-339968,77024,22270,-33977,0
82738,0,-224256,50808,24102,10487,0
82748,0,-209920,47560,25605,-6839,0
82758,0,-296960,67280,27378,-62790,0
82768,0,-276480,62640,29505,-54103,0
82778,0,-414720,93960,31866,-94666,0
82788,0,-306176,69368,34300,-5692,0
82798,0,-315392,71456,36304,-33977,0
82808,0,-172032,38976,38132,47619,0
82818,3072,-153600,35496,39683,38267,1647
82828,9216,-238592,56144,41351,-34803,2764
82838,9216,-169984,40600,42548,-16512,668
82848,9216,-75776,15312,43536,45623,128
82858,141312,-15360,35496,44684,57177,48083
82868,162816,-101376,59856,46229,-42606,18017
82878,181248,174080,1624,47064,101492,8422
82888,196608,125952,16008,47181,2409,7717
82898,202752,209920,-1624,46829,25611,3469
82908,231424,310272,-17864,45514,23522,14364
82918,246784,297984,-11600,44152,20837,9494
82928,246784,251904,-1160,41620,-47448,2407
82938,334848,250880,19024,39224,-55641,44906
82948,334848,395264,-13688,38876,52381,11535
82958,394240,261120,30160,39184,-47414,18795
82968,405504,306176,22504,39875,-5967,6802
82978,405504,326656,17864,40365,5691,1684
82988,531456,411648,27144,41174,28881,31558
82998,676864,337920,76792,42711,-41263,62567
83008,676864,348160,74472,44341,-70214,17166
83018,676864,688128,-2552,45649,146163,4376
83028,965632,693248,52664,48294,134390,60443
83038,965632,696320,61016,50831,56019,16580
83048,1220608,909312,70528,53963,140552,63336
83058,1220608,968704,57072,56589,96375,17376
83068,1545216,1129472,94192,58963,97706,115255
83078,1577984,1377280,41064,61856,180507,37271
83088,1716224,1508352,47096,63779,146450,75384
83098,1716224,1602560,25752,65385,94068,19390
83108,1716224,1734656,-4176,65953,97625,5291
83118,1734656,1697792,8352,64551,-19599,4403
83128,1680384,1782784,-23200,61070,-25325,-16297
83138,1680384,1696768,-3712,55838,-99887,-4532
83148,1436672,1804288,-83288,49297,-8136,-108939
83158,1436672,1688576,-57072,38920,-61137,-30011
83168,1436672,1673216,-53592,30972,-8652,-7792
83178,1364992,1596416,-52432,24154,2834,-13340
83188,1392640,1417216,-5568,22351,-41034,5136
83198,1392640,1290240,23200,22891,-53507,1281
83208,1392640,1214464,40368,23904,-59657,274
83218,1392640,1249280,32480,25047,-5072,27
83228,1324032,1373184,-11136,25784,70419,-39258
83238,1258496,1389568,-29696,24561,52140,-39817
83248,1258496,1271808,-3016,21948,-47173,-10309
83258,739328,1175552,-98832,12501,-88757,-183133
83268,665600,1174528,-115304,-713,-27884,-80988
83278,665600,870400,-46400,-3378,-130455,-20911
83288,398336,637952,-54288,-5552,-129113,-67814
83298,398336,461824,-14384,-6573,-99577,-18705
83308,398336,257024,32016,-4256,-103915,-4880
83318,256000,160768,21576,-2033,-76375,-32319
83328,256000,129024,28768,527,-27264,-8378
83338,256000,137216,26912,1669,49570,-2198
83348,30720,191488,-36424,137,65669,-46564
83358,-4096,117760,-27608,-317,26058,-25589
83368,-4096,25600,-6728,-20,4337,-7096
83378,0,-165888,37584,783,-70891,-1044
83388,0,-215040,48720,2092,-50615,-321
83398,0,-190464,43152,3763,2122,-138
83409,0,-145408,32944,5407,43477,-138
83419,0,-138240,31320,6865,42375,-138
83429,0,-86016,19488,8232,66403,-138
83439,0,-38912,8816,9541,91096,-138
83449,0,-76800,17400,10887,65795,-138
83459,0,-130048,29464,12249,23052,-138
83469,0,-116736,26448,13602,35089,-138
83479,0,-157696,35728,15022,3694,-138
83489,0,-165888,46632,16407,-33116,-138
83499,0,-152576,34568,17720,7320,-138
83509,0,-182272,41296,19110,-12691,-138
83519,0,-160768,36424,20465,-13139,-138
83529,0,-133120,30160,21911,28847,-138
83539,0,-131072,29696,23475,39334,-138
83549,-4096,-181248,40136,25049,9615,-1182
83559,-4096,-228352,50808,26823,-16524,-358
83569,-4096,-257024,57304,28725,-25784,-138
83579,-4096,-220160,48952,30600,8445,-138
83589,-4096,-158720,35032,32339,49719,-138
83599,-4096,-136192,29928,34068,57602,-138
83609,-4096,-111616,24360,35645,68044,-138
83619,-4096,-144384,31784,37230,35456,-138
83629,-4096,-145408,32016,38730,31027,-138
83639,-4096,-158720,35032,40126,21113,-138
83649,-4096,-129024,28304,41641,47424,-138
83659,-4096,-163840,36192,43301,29191,-138
83669,-4096,-185344,41064,44948,18806,-138
83679,-4096,-210944,46864,46643,2237,-138
83689,-4096,-225280,50112,48238,25312,-138
83699,-4096,-178176,39440,49672,13551,-138
83709,-4096,-178176,39440,51135,6861,-138
83719,-4096,-222208,49416,52501,-30110,-138
83729,-4096,-247808,55216,53991,-45497,-138
83739,-7168,-254976,50344,55440,-30902,-1484
83749,-7168,-217088,47560,56715,-28848,-467
83759,-7168,-133120,28536,57891,20780,-174
83769,-7168,-134144,28768,58841,2799,-138
83779,-7168,-140288,30160,59703,-16237,-138
83789,-7168,-137216,29464,60462,-23592,-138
83799,-7168,-161792,35032,61308,-39978,-138
83809,-10240,-173056,36888,62152,-44683,-1035
83819,-10240,-223232,48256,63036,-76651,-321
83829,-19456,-146432,28768,63806,-21022,-3965
83839,-28672,-120832,20880,64564,1227,-3846
83849,-28672,-122880,21344,65268,1491,-1108
83859,-40960,-82944,9512,65891,29134,-2262
83869,-40960,-116736,13920,66665,24888,-641
83879,-37888,-152576,25984,67436,-10075,1519
83889,-40960,-102400,13920,68399,35020,-925
83899,-40960,-181248,31784,69390,-18486,-284
83909,-65536,-184320,26912,70069,-26231,-5155
83919,-65536,-199680,30392,70804,-34218,-1374
83929,-83968,-264192,40832,71166,-89617,-5961
83939,-102400,-180224,17632,71408,-23523,-5347
83949,-102400,-161792,13456,71693,-3225,-1420
83959,-160768,-177152,3712,71525,-8561,-16874
83969,-188416,-161792,-6032,70921,8491,-15152
83979,-203776,-191488,-2784,70003,-2823,-9549
83989,-203776,-192512,-2552,69518,8342,-2665
83999,-235520,-206848,-6496,69113,14779,-8918
84009,-235520,-271360,8120,69008,-15055,-2500
84019,-250880,-266240,3480,69083,1434,-4752
84029,-257024,-301056,9976,69434,-3982,-2454
84039,-282624,-350208,15312,69899,-21148,-10044
84049,-289792,-326656,8352,70331,11761,-4532
84059,-312320,-382976,16008,70874,-16076,-13376
84069,-322560,-367616,10208,71419,12851,-7224
84079,-322560,-342016,4408,72043,50878,-1923
84089,-385024,-394240,2088,72581,29811,-20490
84099,-420864,-412672,-1856,72812,28789,-18393
84109,-420864,-444416,5336,73078,23511,-4789
84119,-484352,-494592,2320,73520,-13598,-33298
84129,-515072,-521216,1392,73204,-16845,-19126
84139,-515072,-593920,17864,73067,-48263,-5320
84149,-532480,-560128,6264,73168,3717,-4532
84159,-532480,-542720,2320,73463,37372,-1218
84169,-570368,-607232,8352,73769,1927,-9760
84179,-575488,-649216,16704,74179,-17844,-3489
84189,-595968,-689152,21112,74642,-37282,-7499
84199,-643072,-770048,28768,74450,-89652,-13752
84209,-734208,-718848,-3480,73430,-40827,-39414
84219,-760832,-735232,-5800,71247,-43386,-19977
84229,-760832,-733184,-6264,69914,-18624,-5210
84239,-948224,-827392,-27376,64449,-61367,-35029
84249,-948224,-951296,696,60747,-105418,-9073
84259,-1128448,-1044480,-19024,55978,-109342,-44166
84269,-1233920,-1087488,-33176,52178,-74895,-61936
84279,-1271808,-1093632,-40368,48163,-9593,-28153
84289,-1271808,-1170432,-22968,46711,14331,-7316
84299,-1379328,-1360896,-4176,45908,-41125,-20115
84309,-1379328,-1479680,22736,46569,-50810,-5228
84319,-1514496,-1562624,10904,46953,-47666,-32831
84329,-1546240,-1592320,10440,47322,-17075,-13843
84339,-1646592,-1656832,2320,47759,-19301,-33738
84349,-1681408,-1762304,18328,48111,-52256,-17405
84359,-1930240,-1847296,-18792,47754,-79049,-114533
84369,-1930240,-1882112,-10904,43487,-73736,-31550
84379,-1930240,-1865728,-14616,40897,-16512,-8185
84389,-2268160,-2019328,-56376,32642,-72612,-79825
84399,-2268160,-2172928,-21576,26567,-108436,-21991
84409,-2420736,-2235392,-41992,22484,-50799,-57413
84419,-2420736,-2351104,-15776,20383,-39301,-15839
84429,-2500608,-2495488,-1160,19804,-58005,-28107
84439,-2555904,-2583552,6264,19323,-53312,-19318
84449,-2528256,-2634752,24128,19976,-31361,6097
84459,-2528256,-2692096,37120,21306,-24866,1519
84469,-2528256,-2780160,57072,22810,-61940,375
84479,-2528256,-2864128,76096,24675,-96192,54
84489,-2528256,-2808832,63568,26682,1331,0
84499,-2342912,-2731008,87928,29598,29340,40237
84509,-2080768,-2741248,149640,33410,18474,118954
84519,-1849344,-2647040,180728,38786,65439,95727
84529,-1849344,-2439168,133632,44614,147161,26275
84539,-1849344,-2257920,92568,49010,152359,6729
84549,-1074176,-2043904,219704,53668,170225,234420
84560,-1074176,-1889280,184672,60439,136674,60397
84570,-575488,-1616896,240352,66411,140759,209271
84580,-575488,-1475584,203928,72709,81171,57504
84590,-417792,-1076224,149176,78296,165119,46920
84600,-417792,-899072,109040,82042,102101,12863
84610,-417792,-604160,42224,84294,153312,3268
84620,-212992,-457728,55448,86589,52748,39907
84630,-212992,-522240,70064,88864,9156,10922
84640,-203776,-417792,48488,90490,19598,5191
84650,-222208,-363520,32016,91622,13344,-8515
84660,-235520,-243712,1856,92155,55548,-7416
84670,-238592,-145408,-21112,91263,19369,-2775
84680,-253952,-271360,3944,89287,-38440,-2692
84690,-253952,-152576,-22968,87131,36936,-742
84700,-270336,-242688,-6264,84419,-42652,-4569
84710,-276480,-304128,6264,81835,-82170,-1520
84720,-276480,-209920,-15080,79729,1675,-440
84730,-276480,-316416,9048,78252,-66393,-174
84740,-276480,-361472,19256,76682,-83513,-138
84750,-273408,-211968,-13920,75098,21744,942
84760,-273408,-390144,20648,74271,-73874,201
84770,-273408,-190464,-18792,72549,48709,0
84780,-273408,-247808,-5800,70337,-19679,0
84790,-273408,-314368,9280,69003,-55824,0
84800,-273408,-116736,-35496,66555,81687,0
84810,-273408,-282624,2088,64822,-41435,0
84820,-273408,-103424,-38512,63184,100081,0
84830,-273408,-209920,-14384,60469,2501,0
84840,-273408,-285696,2784,59147,-37259,0
84850,-273408,-77824,-44312,56656,103340,0
84860,-257024,-354304,22040,54818,-95366,3552
84870,-247808,-99328,-33640,53236,93632,4074
84880,-244736,-394240,33872,51134,-136239,1712
84890,-232448,-155648,-17400,49598,44441,6216
84900,-222208,-307200,19256,47518,-92394,4824
84910,-222208,-150528,-12296,45809,12828,1199
84920,-222208,-317440,21576,44540,-94115,274
84930,-200704,-136192,-14616,42073,14607,6903
84940,-191488,-315392,28072,40559,-110822,3982
84950,-157696,-26624,-29696,37481,78406,15921
84960,-148480,-157696,2088,36662,6678,7003
84970,-148480,35840,-41760,34044,126243,1885
84980,-148480,-71680,-17400,33759,79897,439
84990,-10240,-62464,11832,33369,65795,44329
85000,-10240,-41984,7192,34783,94917,11370
85010,-10240,-179200,38280,35201,-55343,2874
85020,0,26624,-6032,35133,56099,4010
85030,0,-131072,29696,33902,-90294,970
85040,0,57344,-12992,31953,18852,201
85050,0,-151552,34336,30868,-109503,0
85060,0,74752,-16936,28920,48858,0
85070,0,-133120,30160,29036,-65566,0
85080,0,74752,-16936,27723,69754,0
85090,0,-105472,1856,27207,15789,0
85100,0,19456,-4408,25699,2730,0
85110,0,0,0,23134,-27299,0
85120,0,43008,-9744,19970,-26105,0
85130,0,57344,-12992,17750,7860,0
85140,0,171008,-38744,14345,42846,0
85150,0,0,0,12910,-34401,0
85160,0,-29696,6728,11047,-57557,0
85170,0,-146432,33176,8975,-134529,0
85180,0,90112,-20416,6267,25117,0
85190,0,-9216,2088,5116,-33219,0
85200,0,165888,-37584,3369,100609,0
85210,3072,-96256,22504,1610,-94505,1647
85220,6144,50176,-9976,400,-13736,1565
85230,30720,-33792,14616,151,-32118,7296
85240,122880,225280,-23200,101,143765,28976
85250,122880,223232,-22736,-107,56535,7424
85260,122880,101376,4872,-141,-22169,1986
85270,122880,161792,-8816,-535,-735,466
85280,122880,22528,22736,-787,-121184,91
85290,122880,302080,-40600,-861,78830,0
85300,394240,309248,19256,1080,64992,55252
85310,394240,296960,22040,2176,30671,14199
85320,394240,526336,-29928,1582,127528,3607
85330,1149952,442368,160312,3689,-18452,257766
85340,1149952,712704,99064,7405,80379,66421
85350,1149952,983040,37816,9450,124097,18218
85360,2582528,1283072,294408,15388,164913,278292
85370,2582528,1680384,204392,22991,179348,71704
85380,3988480,2361344,368648,29147,292992,390499
85390,4738048,3216384,344752,38760,438984,234869
85400,5499904,4018176,335704,47051,448094,342031
85410,5499904,4943872,125976,53628,475037,88146
85420,5499904,5641216,-47096,54604,454107,22677
85430,5499904,5931008,-97672,44903,221586,6188
85440,5499904,6046720,-123888,28639,106140,1556
85450,5384192,5868544,-109736,14736,-32187,-57816
85460,5384192,5711872,-74240,1793,-69146,-14951
85470,5160960,5430272,-59160,-2561,-166486,-59098
85480,5160960,5376000,-48720,-4992,-101459,-16315
85490,5160960,5413888,-57304,-6894,1262,-4258
85500,5160960,5362688,-45704,-8123,15100,-1218
85510,6047744,5323776,164024,-4839,-5279,417736
85520,6305792,5453824,197664,5081,48790,195776
85530,6305792,5851136,103008,9877,199738,53805
85540,5271552,6157312,-200680,4895,145911,-434327
85550,4490240,6400000,-432680,-6795,68687,-386289
85560,4490240,6253568,-399504,-19507,-48033,-99674
85570,2668544,5412864,-621760,-28523,-376643,-886368
85580,2668544,4745216,-470496,-40287,-367406,-228626
85590,1406976,3761152,-533368,-51900,-468486,-351481
85600,1406976,2651136,-281880,-63616,-612423,-96717
85610,496640,2018304,-344752,-72458,-438962,-316379
85620,394240,1709056,-297888,-81188,-137443,-105369
85630,246784,995328,-169592,-87652,-308530,-98557
85640,156672,902144,-168896,-92423,-34160,-54319
85650,156672,621568,-105328,-96064,-138820,-14054
85660,6144,86016,-18096,-98902,-282345,-29206
85670,6144,352256,-78416,-101089,31532,-7581
85680,0,193536,-43848,-102436,-11831,-3351
85690,0,90112,-20416,-103232,-26404,-971
85700,0,-122880,27840,-103042,-129606,-303
85710,0,-58368,13224,-101460,-28767,-138
85720,0,16384,-3712,-98491,60459,-138
85730,0,-220160,49880,-94022,-148092,-138
85740,0,-429056,97208,-86807,-177031,-138
85750,0,-179200,40600,-78199,58107,-138
85760,0,-259072,58696,-68174,34033,-138
85770,0,-418816,94888,-56202,-53805,-138
85780,0,-304128,69600,-44946,25955,-138
85790,0,-355328,80504,-35035,-28297,-138
85801,0,-346112,78416,-25300,-35296,-138
85811,0,-227328,51504,-17794,23660,-138
85821,0,-60416,13688,-11523,113575,-138
85831,0,13312,-3016,-6469,96214,-138
85841,0,-220160,49880,-1046,-44201,-138
85851,0,-241664,54752,1361,-43225,-138
85861,0,-124928,28304,2529,26666,-138
85871,0,-134144,30392,3654,5702,-138
85881,0,-94208,21344,4575,18783,-138
85891,0,-50176,11368,5534,52622,-138
85901,0,-210944,47792,6485,-74712,-138
85911,-4096,-251904,56144,7254,-90340,-1255
85921,-4096,28672,-7424,7659,110282,-376
85931,0,-75776,17168,8610,33069,1345
85941,0,-252928,57304,9915,-77156,302
85951,0,-223232,50576,11625,-22514,36
85961,0,-308224,69832,13284,-81241,0
85971,0,-135168,30624,14599,34251,0
85981,0,-25600,5800,15573,82353,0
85991,0,-45056,10208,16502,55904,0
86001,0,-296960,67280,18005,-99543,0
86011,0,-169984,38512,19509,5048,0
86021,0,-253952,57536,21048,-46691,0
86031,0,-54272,12296,22350,88916,0
86041,-4096,26624,-6960,23333,129146,-779
86051,-4096,-189440,41992,24527,-26989,-266
86061,-4096,-103424,22504,25989,51119,-138
86071,-13312,-284672,61480,27318,-80678,-2802
86081,-13312,-303104,65656,28810,-82928,-779
86091,-16384,-222208,46632,29970,-23982,-1081
86101,-37888,-122880,19256,30930,29455,-11152
86111,-44032,-179200,21112,31974,21526,-5027
86121,-56320,-123904,15312,32778,25553,-4477
86131,-59392,-217088,35728,33656,-43684,-1767
86141,-68608,-390144,72848,33987,-173175,-3891
86151,-68608,-129024,13688,34741,36225,-1044
86161,-71680,-253952,41296,35796,-44878,-1777
86171,-71680,-118784,10672,36857,67665,-541
86181,-71680,-94208,5104,37880,78509,-202
86191,-71680,-159744,19952,38943,30063,-138
86201,-77824,-253952,39904,40538,-2869,-2198
86211,-80896,-290816,47560,42084,-23959,-1337
86221,-87040,-329728,54984,43587,-28515,-3113
86231,-87040,-275456,42688,44985,-7379,-916
86241,-130048,-191488,13920,46188,60253,-10273
86251,-163840,-377856,48488,47590,-53346,-18815
86261,-173056,-162816,-2320,49059,132692,-7856
86271,-173056,-306176,30160,50431,25588,-2198
86281,-173056,-331776,35960,51904,8984,-614
86291,-276480,-360448,19024,53060,-2410,-33326
86301,-335872,-313344,-5104,52810,25519,-22989
86311,-501760,-525312,5336,51697,-114299,-79313
86321,-601088,-357376,-55216,46438,27034,-50309
86331,-825344,-613376,-48024,38316,-95515,-65873
86341,-1013760,-697344,-71688,27687,-30844,-46692
86351,-1366016,-940032,-96512,19651,-56788,-125657
86361,-1366016,-1412096,10440,13433,-228873,-32456
86371,-2220032,-1525760,-157296,6893,-112876,-362302
86381,-2220032,-1735680,-109736,-2361,-96571,-99701
86391,-3247104,-2118656,-255664,-7788,-136514,-248978
86401,-4999168,-2926592,-469568,-13124,-401336,-790293
86411,-5860352,-3565568,-519912,-21487,-406592,-475864
86421,-6048768,-4952064,-248472,-32660,-750681,-161142
86431,-6644736,-5942272,-159152,-37707,-616290,-273139
86441,-6644736,-6714368,15776,-38302,-414326,-75174
86451,-6507520,-7410688,204624,-20776,-414406,8523
86461,-6241280,-7365632,254736,2028,-164546,112619
86471,-6241280,-6926336,155208,8854,137844,28985
86481,-4396032,-6749184,533136,13492,122950,997302
86491,-4165632,-6454272,518520,22686,128676,363784
86501,-3904512,-5605376,385352,35341,364399,167230
86511,-3946496,-4807680,195112,44293,424078,37390
86521,-3946496,-4282368,76096,48456,283158,9585
86531,-3989504,-4046848,12992,48956,131338,-8927
86541,-3946496,-4048896,23200,48442,11245,20571
86551,-3946496,-4352000,91872,50228,-147220,5255
86561,-3658752,-4370432,161240,54202,-58911,82351
86571,-3211264,-4267008,239192,61640,49983,106668
86581,-3211264,-3968000,167272,69291,191362,27456
86591,-3211264,-3732480,118088,74520,163604,7498
86601,-1013760,-3421184,545432,81750,165452,498294
86611,-1013760,-2675712,376536,93921,352213,128448
86621,-402432,-1793024,315056,104398,457320,196517
86631,-335872,-963584,142216,111754,454876,63336
86641,-154624,-525312,83984,114828,276113,83386
86651,-154624,-118784,-8120,115642,219956,21441
86661,-136192,-78848,-12992,115304,96581,9365
86671,-136192,-267264,29696,114545,-82836,2362
86681,-139264,-141312,464,114222,32163,-211
86691,-139264,-203776,14616,114603,-5244,-138
86701,-117760,-164864,10672,115197,26196,7717
86711,-117760,-232448,25984,115834,48939,1922
86721,-40960,46080,-19720,115526,129823,21194
86731,-7168,-20480,3016,115150,27871,16955
86741,0,49152,-11136,113967,26391,6509
86751,0,168960,-38280,111472,78084,1629
86761,0,179200,-40600,107310,41710,402
86771,0,87040,-19720,102577,-42617,64
86781,0,124928,-28304,97468,-19783,0
86791,0,134144,-30392,93195,-5003,0
86801,0,-10240,2320,89767,-91178,0
86811,0,225280,-51040,86227,94481,0
86821,0,129024,-29232,82651,20447,0
86831,0,148480,-23664,80093,12495,0
86841,0,19456,-4408,78228,-37350,0
86851,0,132096,-29928,75565,37866,0
86861,0,-47104,10672,73091,-94012,0
86871,0,129024,-29232,69707,32140,0
86881,0,209920,-47560,66217,89226,0
86891,0,171008,-38744,62107,51383,0
86901,0,8192,-1856,60041,-82732,0
86911,0,8192,-1856,58398,-32175,0
86922,0,49152,-11136,56805,10453,0
86932,0,5120,-1160,55870,-14286,0
86942,0,122880,-27840,54796,78176,0
86952,0,61440,-13920,52833,-68837,0
86962,0,-86016,19488,51131,-93794,0
86972,0,-128000,29000,49398,-106496,0
86982,0,145408,-32944,47443,99060,0
86992,0,-5120,1160,46288,-9800,0
87002,0,-38912,8816,45863,-31980,0
87012,0,-39936,9048,45668,-21125,0
87022,0,-58368,13224,45784,-29926,0
87032,0,83968,-19024,45257,78520,0
87042,0,202752,-45936,42864,133885,0
87052,0,35840,-8120,41159,-620,0
87062,0,-110592,25056,40183,-94253,0
87072,0,-11264,2552,39510,-4361,0
87082,0,-96256,21808,39431,-57362,0
87092,0,210944,-47792,37732,148389,0
87102,3072,152576,-33872,34682,60172,1757
87112,12288,77824,-14848,31423,-18830,4229
87122,125952,65536,13688,29781,-35801,35220
87132,208896,79872,29232,30464,-23833,25946
87142,659456,115712,123192,31870,-21665,181686
87152,659456,527360,29928,34467,190352,46810
87162,4119552,610304,795064,38865,116777,1140939
87172,4119552,1499136,593688,50873,388736,294158
87182,7677952,2879488,1087152,56769,642360,1081979
87192,8851456,4928512,888792,65976,982203,518051
87202,10281984,7310336,673264,80224,1202619,654537
87212,10802176,9220096,358440,90734,1130478,326339
87222,10591232,10540032,11600,96318,827548,7727
87232,9401344,11121664,-389760,71484,500510,-431434
87242,8941568,11010048,-468640,9844,72622,-239988
87252,6175744,9873408,-837752,-8769,-455588,-1452906
87262,4687872,8648704,-897376,-13050,-689854,-977701
87272,4687872,6801408,-478848,-27088,-1020311,-252173
87282,2102272,5104640,-643568,-35478,-1106727,-759568
87292,2102272,3461120,-307864,-46077,-963374,-208970
87302,766976,2106368,-303456,-53332,-831669,-406128
87312,419840,1537024,-253112,-60036,-458595,-286332
