R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,20,0,500000,3000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDFFoutXi
10258,0,-86016,19488,-4453,-37878,0
10268,3072,-184320,42456,-1783,-90615,54
10278,3072,-97280,22736,378,-9387,13
10288,6144,2048,928,867,55846,30
10298,6144,-215040,50112,1727,-87334,6
10308,6144,-61440,15312,2686,42490,0
10318,6144,25600,6496,3256,47493,0
10328,6144,-156672,36888,3634,-70042,0
10338,6144,-58368,14616,3155,-19714,0
10348,6144,21504,-3480,2307,12427,0
10358,6144,-26624,7424,743,-52692,0
10368,9216,-156672,37584,234,-88584,36
10378,9216,130048,-27376,-94,63511,8
10388,12288,-37888,11368,-19,-55985,51
10398,15360,-46080,13920,192,-34321,52
10408,15360,84992,-15776,83,76317,11
10418,58368,-3072,13920,834,16052,307
10428,58368,-95232,34800,1677,-44442,83
10438,129024,25600,23432,2590,28652,640
10448,175104,102400,16472,3320,-3844,538
10458,211968,274432,-14152,3696,124074,594
10468,249856,38912,47792,3666,-86152,463
10478,301056,270336,6960,3609,51739,983
10488,314368,219136,21576,4389,13585,413
10498,314368,308224,1392,4873,-7310,105
10508,435200,235520,45240,5121,-25313,2052
10518,435200,402432,7424,6020,66449,527
10528,527360,429056,22272,6988,50568,953
10538,625664,367616,58464,8266,-14608,1789
10548,625664,501760,28072,9930,67562,459
10558,625664,575488,11368,11392,106725,124
10568,773120,512000,59160,13658,39748,1110
10578,794624,540672,57536,15882,35077,548
10588,831488,578560,57304,17911,16684,443
10598,846848,749568,22040,19245,127012,198
10608,1012736,881664,29696,20301,103650,1940
10618,1012736,783360,51968,21915,-13678,498
10628,1378304,749568,142448,25230,-58234,3033
10638,1378304,799744,131080,29245,-49743,832
10648,1378304,957440,95352,32508,378,213
10658,1828864,1098752,165416,36626,9787,4080
10668,1828864,1338368,111128,40915,79955,1050
10678,1828864,1478656,79344,44003,78669,287
10688,1771520,1585152,42224,46182,61790,-773
10698,1771520,1738752,7424,47152,94080,-202
10708,1452032,1840128,-87928,41152,115939,-2526
10719,1422336,1889280,-105792,30264,113552,-820
10729,1062912,1807360,-168664,14978,54515,-4063
10739,956416,1602560,-146392,-1785,-51407,-1872
10749,605184,1324032,-162864,-7683,-151913,-3299
10759,605184,1028096,-95816,-12646,-225293,-910
10769,605184,830464,-51040,-16124,-193428,-237
10779,419840,694272,-62176,-19054,-133645,-1035
10789,419840,643072,-50576,-21007,-41940,-287
10799,419840,574464,-35032,-22027,-827,-76
10809,252928,495616,-54984,-22662,172,-2482
10819,215040,381952,-37816,-24139,-41676,-1021
10829,119808,304128,-41760,-25808,-39645,-955
10839,9216,256000,-55912,-27477,-40012,-1793
10849,-7168,201728,-47328,-29148,-15962,-628
10859,-7168,164864,-38976,-30033,30155,-164
10869,-13312,52224,-14848,-29198,17739,-133
10879,-13312,-59392,10440,-26460,1457,-37
10889,-93184,-130048,8352,-23366,-4648,-954
10899,-102400,-221184,26912,-20508,-40953,-376
10909,-133120,-184320,11600,-18495,-4659,-387
10919,-148480,-145408,-696,-17565,23431,-213
10929,-173056,-78848,-21344,-16561,72393,-375
10939,-182272,-134144,-10904,-15589,40757,-197
10949,-235520,-166912,-15544,-14296,33322,-1005
10959,-247808,-291840,9976,-13544,-32761,-420
10969,-302080,-321536,4408,-13249,-35228,-627
10979,-335872,-318464,-3944,-13453,-17912,-379
10989,-433152,-358400,-16936,-13709,2019,-1281
10999,-456704,-343040,-25752,-14576,-2204,-575
11009,-570368,-374784,-44312,-15518,-1171,-1715
11019,-595968,-442368,-34800,-16628,-16708,-806
11029,-660480,-574464,-19488,-17706,-66002,-777
11039,-684032,-657408,-6032,-18576,-81895,-353
11049,-753664,-694272,-13456,-19172,-65291,-944
11059,-753664,-675840,-17632,-19844,-15388,-245
11069,-921600,-698368,-50576,-20288,-3787,-2880
11079,-957440,-816128,-32016,-21785,-66060,-1229
11089,-957440,-883712,-16704,-23143,-81149,-319
11099,-1162240,-953344,-47328,-25038,-90237,-1862
11109,-1310720,-971776,-76792,-27206,-42181,-2285
11119,-1351680,-1078272,-61944,-29470,-51613,-929
11129,-1562624,-1182720,-86072,-31719,-58785,-2699
11139,-1664000,-1429504,-53128,-34248,-156136,-1851
11149,-1664000,-1533952,-29464,-36438,-157535,-511
11159,-1930240,-1571840,-81200,-38195,-95377,-4318
11169,-1930240,-1601536,-74472,-40812,-38452,-1115
11179,-2103296,-1703936,-90480,-43405,-40758,-1735
11189,-2125824,-1923072,-45936,-45938,-122148,-584
11199,-2125824,-2041856,-19024,-47523,-128287,-163
11209,-2125824,-2135040,2088,-48276,-118086,-44
11219,-2172928,-2127872,-10208,-48465,-45865,-754
11229,-2172928,-2136064,-8352,-48519,-15893,-210
11239,-2220032,-2256896,8352,-48304,-80839,-420
11249,-2268160,-2349056,18328,-48345,-118614,-405
11259,-2342912,-2446336,23432,-47362,-134678,-957
11269,-2368512,-2401280,7424,-46433,-42491,-447
11279,-2342912,-2414592,16240,-43261,-1458,18
11289,-2342912,-2433024,20416,-37632,35754,3
11299,-2342912,-2508800,37584,-29956,29145,0
11309,-2342912,-2663424,72616,-20294,-45050,0
11319,-2342912,-2719744,85376,-10330,-60598,0
11329,-2342912,-2628608,64728,-697,7928,0
11339,-2342912,-2553856,47792,2064,41687,0
11349,-2342912,-2487296,32712,3837,70488,0
11359,-2342912,-2572288,51968,5535,-12244,0
11369,-2318336,-2544640,51272,7210,-5382,127
11379,-2292736,-2569216,62640,8998,-31097,306
11389,-2268160,-2452480,41760,10959,51406,255
11399,-2149376,-2435072,64728,12898,51337,1818
11409,-2036736,-2435072,90248,15809,32105,1669
11419,-2036736,-2435072,90248,19039,-7046,428
11429,-2036736,-2424832,87928,21726,-16134,116
11439,-2036736,-2336768,67976,24098,8617,28
11449,-1453056,-2235392,177248,28529,48950,4516
11459,-1423360,-2085888,150104,34499,112451,1318
11469,-1198080,-1880064,154512,40305,173014,2591
11479,-1198080,-1728512,120176,45450,170501,711
11489,-740352,-1667072,209960,51368,74676,4293
11499,-740352,-1556480,184904,57382,30384,1105
11509,-295936,-1402880,250792,63262,28629,6114
11519,-295936,-1123328,187456,70057,97465,1574
11529,-74752,-834560,172144,75801,147047,2644
11539,-74752,-549888,107648,80753,164304,679
11549,0,-362496,82128,83829,127666,1141
11559,0,-108544,24592,85828,148217,312
11569,0,13312,-3016,86537,114505,78
11579,0,88064,-19952,86065,97040,18
11589,0,73728,-16704,84539,35009,3
11599,0,35840,-8120,82133,-19657,0
11609,0,60416,-13688,78762,-22204,0
11619,0,135168,-30624,74116,7974,0
11629,0,220160,-49880,68699,50568,0
11639,0,243712,-55216,61858,31715,0
11649,0,164864,-37352,54861,-37098,0
11659,0,126976,-28768,48656,-68573,0
11669,0,139264,-31552,43442,-21435,0
11679,0,167936,-38048,38711,14239,0
11689,0,182272,-41296,35181,43821,0
11699,0,99328,-22504,32805,9432,0
11709,0,36864,-8352,31878,-9100,0
11719,3072,-55296,13224,31889,-40380,51
11729,3072,-107520,25056,32329,-49353,11
11739,3072,-104448,24360,32856,-28423,1
11749,98304,-51200,33872,33853,23041,1148
11759,162816,-6144,38280,35361,55112,1097
11769,162816,-5120,38048,36970,27022,281
11779,311296,-80896,88856,38445,-61791,2559
11789,311296,41984,61016,40308,-8962,702
11799,416768,193536,50576,42274,58141,1048
11809,458752,382976,17168,44031,131361,519
11819,509952,449536,13688,45220,113598,762
11829,509952,436224,16704,45949,28663,195
11839,947200,459776,110432,45941,-14344,7382
11849,1022976,467968,125744,49184,-42227,2764
11859,1270784,680960,133632,53558,75112,2753
11869,1350656,785408,128064,58396,90270,1232
11879,1528832,952320,130616,62999,107746,2343
11889,1528832,1101824,96744,66984,99370,643
11899,1888256,1232896,148480,71374,66713,3626
11909,1949696,1395712,125512,75843,70752,1588
11919,1949696,1590272,81432,79170,97247,435
11929,2393088,1819648,129920,83594,137247,3617
11939,2726912,1977344,169824,88371,131567,4792
11949,2847744,2185216,150104,94086,139232,2167
11959,3007488,2421760,132704,98953,155262,2911
11969,3141632,2643968,112752,103224,164408,2325
11980,3246080,2839552,92104,107177,141917,1405
11990,3389440,3004416,87232,110471,107069,1549
12000,3540992,3119104,95584,113234,40172,2015
12010,3578880,3345408,52896,115322,75112,864
12020,3617792,3518464,22504,116470,80735,794
12030,3617792,3658752,-4408,116456,65405,203
12040,3778560,3664896,25752,116853,12438,1296
12050,4032512,3721216,70528,118709,814,2156
12060,4032512,3776512,58000,120309,-11223,591
12070,4032512,3966976,14848,121162,54527,150
12080,4892672,4106240,178176,126431,65715,4550
12090,5160960,4333568,187456,131906,107953,4112
12100,5215232,4717568,112752,137326,212716,1452
12110,5160960,5011456,33872,140396,221930,-403
12120,5160960,5224448,-14384,140761,161711,-106
12130,4738048,5417984,-154048,134635,124488,-8096
12140,4738048,5547008,-183280,110878,87425,-2229
12150,4738048,5612544,-198128,83606,62961,-577
12160,3697664,5474304,-402520,33198,-21871,-8160
12170,3697664,5110784,-320160,-4023,-164053,-2246
12180,3502080,4630528,-255664,-13876,-247565,-2537
12190,3502080,4152320,-155904,-20832,-251948,-1380
12200,3316736,3814400,-112752,-24673,-180026,-2418
12210,3316736,3542016,-51040,-26782,-108321,-626
12220,2582528,3375104,-179568,-30149,-53346,-7201
12230,2582528,3148800,-128296,-34769,-82836,-1859
12240,1513472,2933760,-321784,-40580,-126175,-10507
12250,886784,2614272,-391384,-48771,-143869,-14845
12260,659456,2246656,-359600,-58672,-156778,-6774
12270,659456,1801216,-258680,-67609,-179624,-1865
12280,199680,1131520,-211120,-75093,-303825,-4844
12290,199680,543744,-77952,-80128,-377722,-1334
12300,199680,124928,16936,-82086,-343837,-346
12310,3072,-65536,15544,-82552,-219693,-1426
12320,-4096,-187392,41528,-80147,-139176,-488
12330,-4096,-250880,55912,-73474,-65084,-128
12340,-7168,-337920,74936,-64156,-67804,-90
12350,-7168,-435200,96976,-52022,-64660,-26
12360,-99328,-440320,77256,-40767,-38417,-819
12370,-191488,-396288,46400,-31672,2730,-1773
12380,-232448,-397312,37352,-25154,3373,-989
12390,-232448,-428032,44312,-19357,-12232,-275
12400,-322560,-558080,53360,-12164,-84465,-1684
12410,-322560,-602112,63336,-6271,-116009,-436
12420,-370688,-698368,74240,324,-109090,-573
12430,-413696,-690176,62640,1991,-66324,-424
12440,-501760,-649216,33408,3433,-45715,-1181
12450,-519168,-638976,27144,4099,-27551,-480
12460,-575488,-656384,18328,3903,-49238,-591
12470,-575488,-627712,11832,3425,-16237,-155
12480,-575488,-590848,3480,2995,-10683,-45
12490,-575488,-599040,5336,3081,-5818,-14
12500,-575488,-716800,32016,3658,-57752,-6
12510,-760832,-721920,-8816,2967,-17671,-1532
12520,-864256,-765952,-22272,1657,-1745,-1823
12530,-864256,-828416,-8120,342,6058,-503
12540,-966656,-947200,-4408,73,-16891,-976
12550,-1024000,-1072128,10904,608,-34929,-1232
12560,-1063936,-1127424,14384,1515,-264,-774
12570,-1063936,-1253376,42920,2920,-30856,-215
12580,-1185792,-1381376,44312,4716,-75687,-1973
12590,-1185792,-1413120,51504,6039,-62136,-511
12600,-1310720,-1400832,20416,6942,-20609,-1172
12610,-1393664,-1519616,28536,7377,-64453,-799
12620,-1546240,-1624064,17632,7481,-62813,-1836
12630,-1562624,-1657856,21576,7102,-62514,-642
12640,-1849344,-1688576,-36424,6507,-40575,-4674
12650,-1930240,-1756160,-39440,721,-32370,-2070
12660,-1930240,-1822720,-24360,-1310,-48022,-571
12670,-2125824,-1875968,-56608,-2122,-16145,-3031
12680,-2220032,-2002944,-49184,-3406,-28377,-1908
12690,-2243584,-2193408,-11368,-4140,-64878,-676
12700,-2243584,-2347008,23432,-1905,-66668,-188
12710,-2243584,-2549760,69368,1336,-107242,-51
12720,-2243584,-2616320,102776,4117,-120771,-15
12730,-2818048,-2721792,-21808,764,-69571,-3773
12740,-3008512,-2802688,-46632,-1041,-61367,-3007
12750,-3108864,-2927616,-41064,-2699,-74826,-1605
12760,-3211264,-3151872,-13456,-3597,-124672,-1924
12770,-3211264,-3383296,35264,-2502,-143158,-499
12780,-3211264,-3520512,70064,867,-134127,-139
12790,-3317760,-3545088,51504,2548,-53013,-904
12800,-3317760,-3590144,61712,4506,-27482,-250
12810,-3428352,-3603456,39672,6141,-3110,-868
12820,-3428352,-3698688,61248,7974,-38027,-226
12830,-3658752,-3791872,30160,9261,-56215,-2369
12840,-3698688,-3827712,29232,10405,-26576,-1375
12850,-3698688,-3931136,55912,12012,-50649,-357
12860,-3698688,-4067328,83520,14456,-64304,-100
12870,-3698688,-4119552,95352,18126,-20207,-518
12880,-3698688,-4146176,101384,21960,18921,-144
12890,-3579904,-4226048,146392,26723,-5164,1149
12900,-3542016,-4303872,172608,32050,1308,552
12910,-3579904,-4209664,142680,37312,1514,-374
12920,-3618816,-4160512,122728,41764,3189,-463
12930,-3618816,-4111360,111592,45485,-941,-129
12940,-3658752,-3995648,76328,48784,41079,-553
12950,-3658752,-3929088,61248,51316,42593,-144
12960,-3658752,-3942400,64264,53466,2662,-42
12970,-3658752,-3962880,68904,55641,-22961,-13
12980,-3618816,-3923968,69136,57833,24417,346
12990,-3354624,-3924992,129224,61484,-22709,1887
13000,-2818048,-3878912,240352,66194,-24327,7434
13010,-2669568,-3771392,249632,73124,424,3435
13020,-1546240,-3634176,473048,80719,17211,20971
13030,-1546240,-3348480,408320,91381,111992,5766
13040,-1546240,-2900992,306936,103650,240737,1484
13050,-546816,-2554880,454952,115732,238258,6744
13060,-546816,-2045952,339648,127930,260852,1853
13070,-71680,-1489920,321320,138526,279728,4653
13080,0,-1004544,227592,146846,260863,2560
13090,0,-453632,102776,152491,292200,658
13100,0,-236544,53592,155140,148263,168
13110,0,-14336,3248,155597,106312,44
13120,12288,83968,-16240,153592,49834,158
13130,12288,82944,-16008,150213,-6048,39
13140,144384,113664,6960,146457,-8136,2223
13150,165888,142336,5336,145331,-14631,832
13160,165888,272384,-24128,142946,37189,213
13170,275456,521216,-55680,139511,139841,888
13180,275456,521216,-55680,132631,42042,227
13190,355328,701440,-78416,123124,105279,715
13200,398336,930816,-120640,109978,154941,870
13211,405504,920576,-116696,94525,60505,304
13221,405504,860160,-103008,79090,-14263,82
13231,492544,993280,-113448,65220,88756,788
13241,492544,869376,-85376,54472,-50615,201
13251,600064,702464,-23200,48860,-53782,939
13261,610304,715776,-23896,44486,-29043,297
13271,610304,798720,-42688,38542,18324,75
13281,896000,965632,-15776,36454,87585,2227
13291,1116160,937984,40368,36160,26058,3816
13301,1116160,932864,41528,37439,-2674,1048
13311,1337344,1007616,74704,39507,14274,1977
13321,1350656,1121280,51968,41565,37889,578
13331,1350656,1341440,2088,42372,102353,157
13341,1513472,1431552,18560,42744,47688,1296
13351,1577984,1514496,14384,42076,15972,1223
13361,1577984,1679360,-22968,40075,55996,334
13371,1594368,1775616,-41064,35879,61308,203
13381,1594368,1867776,-61944,29903,76122,54
13391,1594368,1750016,-35264,22570,-44935,12
13401,1716224,1744896,-6496,18061,-56283,943
13411,1716224,1998848,-64032,13373,117740,241
13421,1716224,1837056,-27376,8257,-25554,59
13431,1716224,1704960,2552,3661,-86909,6107
13441,2035712,1936384,22504,4584,42869,1677
13451,2035712,2093056,-12992,4875,117649,430
13461,2393088,2070528,73080,4328,-5359,6499
13471,2668544,2078720,133632,6896,-13105,5590
13481,2756608,2341888,93960,10271,86243,2265
13491,2726912,2635776,20648,12504,187345,406
13501,2847744,2671616,39904,13853,83030,1667
13511,2847744,2662400,41992,14872,-30833,428
13521,2879488,2867200,2784,14475,58153,721
13531,2879488,3045376,-37584,12751,117419,184
13541,3107840,3023872,19024,12602,58153,2190
13551,3210240,3001344,47328,13979,-930,1258
13561,3210240,3101696,20648,14850,27814,322
13571,3427328,3316736,25056,15573,95629,2123
13581,3427328,3381248,10440,16275,57981,545
13591,3502080,3390464,25288,16344,-20701,1046
13601,3502080,3546112,-9976,16036,64946,285
13611,3464192,3691520,-51504,13394,108653,-564
13621,3464192,3621888,-35728,8442,9271,-157
13631,3697664,3606528,20648,6038,-29066,2010
13641,3861504,3728384,30160,7108,36959,1560
13651,3988480,3842048,33176,8321,79048,1968
13661,3988480,3906560,18560,9462,58072,506
13671,4032512,3984384,10904,9937,35846,391
13681,4032512,4160512,-29000,7826,75261,105
13691,4032512,4231168,-45008,2639,53907,25
13701,3007488,4157440,-260536,-5877,-24958,-8630
13711,3007488,4074496,-241744,-14041,-46243,-2227
13721,1992704,3739648,-395792,-23266,-189423,-8941
13731,1161216,3418112,-511328,-34574,-175883,-14421
13741,759808,2950144,-496248,-47924,-238363,-8289
13751,759808,2372608,-365400,-60929,-304399,-2282
13761,379904,1881088,-340112,-72819,-272947,-3627
13771,379904,1222656,-190936,-81627,-377228,-937
13781,205824,1043456,-189776,-88472,-162710,-1695
13791,144384,626688,-109272,-93664,-210755,-806
13801,21504,464896,-100456,-97263,-136307,-1622
13811,21504,391168,-83752,-100334,-46243,-421
13821,-4096,199680,-46168,-102249,-71292,-271
13831,0,-104448,23664,-102466,-166543,-25
13841,0,-29696,6728,-100678,-13391,-9
13851,0,-80896,18328,-97048,7412,-5
13861,3072,-272384,62408,-90781,-82583,31
13871,12288,-270336,64032,-82640,-38062,77
13881,30720,-288768,72384,-73567,-30913,123
13891,92160,-274432,83056,-63193,-15193,685
13901,92160,-136192,51736,-53610,69891,187
13911,92160,-51200,32480,-45346,94183,46
13921,92160,-112640,46400,-37640,25944,10
13931,92160,-130048,50344,-29648,11038,0
13941,92160,-197632,65656,-20561,-16616,0
13951,156672,-254976,93264,-9980,-50041,644
13961,159744,-131072,65888,-1029,10269,199
13971,159744,37888,27608,1284,68503,49
13981,159744,62464,22040,2133,24108,10
13991,159744,183296,-5336,1613,59231,1
14001,159744,259072,-22504,31,70545,0
14011,159744,131072,6496,-178,-19622,0
14021,439296,231424,47096,980,38807,3344
14031,439296,218112,50112,2976,28112,860
14041,594944,216064,85840,5516,23568,1792
14051,615424,326656,65424,8422,70568,608
14061,739328,423936,64960,10780,88905,1759
14071,739328,475136,59856,12910,31991,482
14081,713728,543744,38512,14440,15892,-366
14091,713728,665600,10904,15128,52668,-103
14101,713728,744448,-6960,15231,64934,-29
14111,726016,763904,-8584,15047,52014,74
14121,839680,746496,21112,15378,33574,1588
14131,839680,742400,22040,16482,26230,408
14141,839680,721920,26680,17448,-16409,103
14151,1127424,769024,81200,18894,20183,3753
14161,1127424,894976,52664,21341,72381,965
14171,1094656,989184,23896,23058,83271,-322
14181,1094656,991232,23432,23903,15180,-85
14191,787456,990208,-45936,18560,-42239,-2906
14201,787456,1018880,-52432,8803,-40403,-752
14211,787456,1022976,-53360,734,-5726,-196
14221,787456,927744,-31784,-1035,-9547,-56
14231,311296,908288,-135256,-1292,41251,-8531
14241,311296,870400,-126672,-4471,57418,-2349
14251,135168,665600,-120176,-8346,-51740,-2156
14261,135168,462848,-74240,-11922,-145854,-558
14272,-7168,458752,-105560,-15191,-50328,-1999
14282,-13312,346112,-81432,-18399,-54172,-571
14292,-25600,217088,-54984,-20796,-79336,-379
14302,-25600,217088,-54984,-22738,-13001,-100
14312,-25600,101376,-28768,-24176,-48469,-28
14322,-108544,150528,-58696,-25300,23729,-1400
14332,-139264,56320,-44312,-26627,-4235,-736
14342,-160768,-146432,-3248,-27563,-106014,-369
14352,-257024,-203776,-12064,-28261,-83226,-1142
14362,-257024,-233472,-5336,-28623,-43443,-297
14372,-349184,-271360,-17632,-28710,37843,-838
14382,-388096,-201728,-42224,-29030,73380,-465
14392,-459776,-400384,-13456,-28527,-29708,-938
14402,-484352,-629760,32944,-26949,-160565,-434
14412,-561152,-768000,46864,-23323,-138591,-1328
14422,-575488,-747520,38976,-18669,-46587,-498
14432,-649216,-783360,30392,-14338,-28079,-747
14442,-684032,-822272,31320,-10849,-34459,-390
14452,-825344,-855040,6728,-9128,-56433,-1717
14462,-871424,-901120,6728,-9518,-82503,-801
14472,-871424,-860160,-2552,-9749,-32933,-209
14482,-1033216,-863232,-38512,-10116,-2892,-1901
14492,-1033216,-993280,-9048,-10835,-49927,-492
14502,-1139712,-1126400,-3016,-11386,-82698,-1065
14512,-1221632,-1147904,-16704,-11449,-24499,-1151
14522,-1271808,-1193984,-17632,-11649,-884,-687
14532,-1325056,-1359872,7888,-11903,-71625,-489
14542,-1546240,-1428480,-26680,-11926,-57362,-2488
14552,-1546240,-1376256,-38512,-12564,38244,-644
14562,-1869824,-1483776,-87464,-14333,19380,-3215
14572,-1869824,-1608704,-59160,-16289,-5164,-831
14582,-2036736,-1790976,-55680,-18110,-50741,-3125
14592,-2125824,-1948672,-40136,-19585,-46048,-861
14602,-2368512,-2001920,-83056,-20840,23190,-2652
14612,-2612224,-2153472,-103936,-23382,3281,-2497
14622,-2788352,-2354176,-98368,-25996,-51166,-3079
14632,-2880512,-2536448,-77952,-28701,-82308,-1832
14642,-3008512,-2620416,-87928,-30789,-24832,-2916
14652,-2975744,-2883584,-20880,-32229,-88344,-301
14662,-2975744,-3062784,19720,-31037,-89112,-85
14672,-2944000,-3145728,45704,-24794,-35664,206
14682,-2818048,-3130368,70760,-14790,49375,1794
14692,-2698240,-3160064,104632,559,68870,1659
14702,-2528256,-3282944,170984,5452,-2548,3668
14712,-2500608,-3264512,173072,11039,-173,1389
14722,-2500608,-3137536,144304,16467,36454,356
14732,-2555904,-2965504,87000,20276,82433,-286
14742,-2555904,-2851840,67048,22806,53781,-81
14752,-2555904,-2771968,48952,24881,50488,-23
14762,-2583552,-2767872,41760,26656,26276,-536
14772,-2612224,-2689024,17400,28195,76914,-512
14782,-2612224,-2684928,16472,29597,44429,-134
14792,-2639872,-2772992,30160,30860,7997,-227
