R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,250,0,500000,3000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,4096,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDFFoutXi
44778,358400,86016,61712,37308,16431,18386
44788,384000,246784,31088,38796,74791,11016
44798,419840,312320,24360,40267,81963,11726
44808,428032,348160,18096,41593,73012,5630
44818,455680,315392,31784,43016,37235,7987
44828,500736,247808,57304,44423,-31085,22163
44838,500736,262144,54056,45984,-30190,5661
44848,620544,403456,49184,47748,47814,29602
44858,701440,473088,51736,50030,59427,20462
44868,993280,600064,89088,52170,82892,100067
44878,1138688,698368,99760,55682,79656,57716
44888,1197056,978944,49416,58663,158659,24139
44898,1197056,1003520,43848,60307,45772,6607
44908,1197056,1216512,-4408,60620,81825,1655
44918,1771520,1387520,87000,63217,117626,91850
44928,1771520,1573888,44776,66128,154035,23651
44938,1929216,1671168,58464,68445,93931,38551
44948,1929216,1814528,25984,69714,39851,9887
44958,1908736,2003968,-21576,68602,86071,-3548
44968,1908736,2027520,-26912,63884,6620,-954
44978,1908736,2060288,-34336,57737,-19278,-313
44988,1908736,2141184,-52664,50517,15949,-115
44998,1908736,2055168,-29464,43679,-58785,-115
45008,1908736,2097152,-42688,38017,-517,-115
45018,1908736,2020352,-25288,33428,-31246,-115
45028,1929216,2045952,-26448,31200,25014,4135
45038,2014208,1969152,10208,30003,-12267,34423
45048,1992704,1941504,11600,30593,20596,3097
45058,1971200,1939456,7192,31060,10923,-3632
45068,1949696,1837056,25520,31137,-55744,-3991
45078,1697792,1912832,-48720,27827,-6472,-72815
45088,1392640,1833984,-99992,13765,-58257,-77767
45098,1258496,1805312,-123888,-1672,-47000,-41443
45108,787456,1531904,-168664,-6135,-135975,-144753
45118,631808,1164288,-120640,-11551,-233681,-67437
45128,458752,849920,-88624,-15258,-233383,-78553
45138,401408,529408,-29000,-17586,-212545,-35592
45148,384000,387072,-696,-17359,-91683,-13413
45158,269312,109568,36192,-13165,-113473,-31479
45168,218112,-104448,74008,-6031,-142871,-21813
45178,218112,-110592,74472,684,-72279,-6043
45188,122880,-47104,38512,2572,25634,-18425
45198,122880,-136192,58696,4684,-3626,-5120
45208,33792,-221184,57768,6861,-19966,-18578
45218,12288,-189440,49416,8867,16902,-7653
45228,-4096,-370688,83056,11118,-74884,-6524
45238,0,-343040,77720,13774,-21366,-985
45248,0,-403456,91408,16473,-59083,-298
45258,0,-424960,96280,19231,-62078,-115
45268,-4096,-208896,46400,21913,91980,-2068
45278,-4096,-314368,70296,24428,7343,-611
45288,-10240,-385024,84912,27257,-26576,-1725
45298,-10240,-274432,59856,29840,62502,-23919
45308,-59392,-395264,76096,32262,-30534,-6630
45318,-59392,-316416,58232,34749,32920,-1755
45328,-123904,-361472,53824,36557,-40701,-14382
45338,-130048,-311296,41064,38113,10556,-3991
45348,-160768,-211968,11600,39126,52588,-8271
45358,-166912,-315392,33640,39884,-37844,-3434
45368,-216064,-176128,-9048,40338,61377,-17907
45378,-216064,-294912,17864,40477,-38693,-4662
45388,-216064,-339968,28072,41391,-18027,-1328
45398,-216064,-435200,49648,42424,-73358,-390
45408,-459776,-513024,12064,42249,-89158,-61104
45418,-489472,-406528,-18792,41165,23500,-29068
45428,-489472,-684032,44080,41144,-129491,-7538
45438,-489472,-757760,60784,42169,-119279,-2121
45448,-489472,-659456,38512,43696,1858,-596
45458,-489472,-732160,54984,45397,-31670,-214
45468,-489472,-795648,69368,47293,-63203,-115
45478,-480256,-668672,42688,49005,29604,1495
45488,-472064,-687104,48720,50692,-333,2998
45498,-467968,-693248,51040,52353,-16765,1632
45508,-456704,-685056,51736,53636,-33770,5447
45518,-452608,-595968,32480,54931,18152,2685
45528,-452608,-519168,15080,55985,53368,648
45538,-444416,-633856,42920,57075,-43581,1449
45549,-444416,-514048,15776,58021,37143,335
45559,-429056,-521216,20880,58993,26483,3654
45569,-420864,-557056,30856,60091,-7069,2204
45579,-420864,-626688,46632,61034,-70317,526
45589,-420864,-551936,29696,61925,22995,99
45599,-420864,-439296,4176,62586,54584,0
45609,-420864,-580608,36192,63345,-49972,0
45619,-413696,-550912,31088,64002,-34780,1548
45629,-406528,-497664,20648,64869,15915,3364
45639,-406528,-495616,20184,65895,28766,877
45649,-388096,-651264,59624,67246,-75687,3974
45659,-385024,-489472,23664,68536,44028,1449
45669,-385024,-543744,35960,69705,-5807,358
45679,-385024,-570368,41992,70925,-31716,61
45689,-377856,-557056,40600,71888,-37798,1876
45699,-377856,-468992,20648,72899,24716,450
45709,-377856,-436224,13224,73602,26919,83
45719,-380928,-510976,29464,74013,-42239,-481
45729,-380928,-388096,1624,74384,36236,-176
45739,-380928,-373760,-1624,74773,17326,-115
45749,-380928,-350208,-6960,75096,63661,-115
45759,-380928,-489472,24592,75555,-36318,-115
45769,-385024,-356352,-6496,75957,68687,-924
45779,-385024,-394240,2088,75739,23809,-283
45789,-385024,-396288,2552,75924,11968,-115
45799,-385024,-473088,19952,75957,-50707,-115
45809,-385024,-363520,-4872,75990,39334,-115
45819,-489472,-325632,-37120,74406,55238,-27947
45829,-519168,-424960,-21344,70851,-21229,-13474
45839,-519168,-471040,-10904,67357,-49089,-3518
45849,-580608,-564224,-3712,64401,-42502,-16312
45859,-580608,-414720,-37584,61062,45060,-4532
45869,-677888,-583680,-21344,58054,-56157,-34806
45879,-677888,-650240,-6264,54398,-74402,-9621
45889,-677888,-706560,6496,52004,-79141,-2518
45899,-1185792,-608256,-130848,37825,27871,-97291
45909,-1185792,-729088,-103472,22912,-8251,-25124
45919,-1930240,-1016832,-206944,-630,-107242,-176781
45929,-2368512,-1357824,-228984,-6450,-193944,-210106
45939,-2500608,-1794048,-160080,-12988,-268070,-87266
45949,-2788352,-2204672,-132240,-18428,-245488,-71404
45959,-3142656,-2445312,-157992,-21832,-107345,-142029
45969,-3142656,-3007488,-30624,-24303,-230181,-36675
45979,-3142656,-3395584,57304,-22958,-262792,-9499
45989,-3142656,-3372032,51968,-16878,-76421,-2656
45999,-3142656,-3500032,80968,-7172,-77672,-725
46009,-2583552,-3518464,211816,4135,-54092,126457
46019,-2583552,-3329024,168896,10006,27298,32554
46029,-2583552,-2930688,78648,14361,182561,8354
46039,-2583552,-2712576,29232,16710,179015,2250
46049,-2583552,-2754560,38744,17849,12071,534
46059,-2583552,-2684928,22968,17898,-18612,106
46069,-2583552,-2622464,8816,17690,1285,0
46079,-2583552,-2743296,36192,18298,-66232,0
46089,-2368512,-2837504,106256,20219,-103456,50384
46099,-2368512,-2706432,76560,23016,6517,12954
46109,-2368512,-2670592,68440,25596,22593,3524
46119,-2318336,-2740224,95584,28373,-44774,11901
46129,-2243584,-2667520,72152,31300,60310,14915
46139,-1972224,-2468864,112520,34285,89192,91911
46149,-1869824,-2488320,140128,38813,27998,46157
46159,-1325056,-2362368,235016,43070,36902,240173
46169,-1271808,-2190336,208104,49621,75101,82176
46179,-1271808,-1899520,142216,55064,118062,21141
46189,-1514496,-1552384,8584,56791,175664,-54963
46199,-1514496,-1369088,-32944,55117,156479,-14222
46209,-1698816,-1434624,-59856,49706,49891,-44465
46219,-1810432,-1612800,-44776,42737,-56559,-39124
46229,-1810432,-1651712,-35960,38747,-1802,-10125
46239,-1810432,-1841152,6960,38578,-86783,-2656
46249,-1810432,-1996800,42224,39538,-86508,-771
46259,-1792000,-1965056,39208,40787,-22445,5012
46269,-1792000,-1913856,27608,42064,25921,1342
46279,-1453056,-1890304,99064,43652,36466,133476
46289,-1379328,-1841152,122728,47348,-2686,55351
46299,-1150976,-1813504,150104,51861,39346,62225
46309,-1074176,-1640448,128296,56846,88939,26748
46319,-677888,-1417216,167504,61335,141585,112564
46329,-677888,-1207296,119944,66278,151086,30914
46339,-677888,-958464,63568,69759,178177,7934
46349,-677888,-812032,30392,71726,150030,2006
46359,-677888,-811008,30160,72850,48365,518
46369,-677888,-778240,22736,73509,20401,99
46379,-250880,-688128,99064,75150,52955,113883
46389,-194560,-580608,87464,78732,89995,40206
46399,-68608,-486400,94656,81853,95514,56724
46409,-68608,-364544,67048,84715,86989,15563
46419,0,-315392,71456,86880,21664,16395
46429,0,-179200,40600,87888,21583,4470
46439,0,8192,-1856,87570,66495,1106
46449,0,116736,-47096,84926,136008,244
46459,0,210944,-47792,81231,92864,30
46469,0,144384,-32712,76899,20149,0
46479,3072,131072,-29000,72698,1262,564
46489,6144,74752,-15544,68989,-35629,503
46499,6144,33792,-6264,65522,-58647,91
46509,43008,82944,-9048,62806,-23994,6240
46519,43008,201728,-35960,59661,53425,1678
46529,92160,262144,-38512,56122,73529,11917
46539,98304,232448,-30392,53052,31406,3440
46549,95232,176128,-18328,48426,-37718,-214
46559,95232,222208,-28768,43263,21583,-115
46569,95232,315392,-49880,37413,38612,-115
46579,95232,315392,-49880,30992,26357,-115
46589,92160,245760,-34800,25591,-17717,-863
46599,92160,161792,-15776,21733,-49823,-268
46609,92160,240640,-33640,19190,43190,-115
46619,95232,239616,-32712,16823,55766,640
46629,95232,94208,232,15526,-32600,122
46639,98304,148480,-11368,14930,56340,915
46649,98304,172032,-16704,13457,40000,213
46659,104448,72704,7192,12814,-26300,991
46669,104448,262144,-35728,11937,107035,228
46679,116736,3072,25752,9782,-109365,2723
46689,116736,168960,-11832,8561,20206,656
46699,113664,-11264,28304,7445,-105854,-863
46710,113664,159744,-10440,6542,43901,-268
46720,113664,36864,17400,6259,-43811,-115
46730,113664,230400,-26448,5358,102020,-115
46740,113664,206848,-11136,3303,22088,-115
46750,119808,229376,-24824,2927,90006,2464
46760,119808,235520,-26216,662,62353,595
46770,125952,161792,-8120,-47,12943,1388
46780,125952,143360,-3944,-325,-26495,343
46790,141312,201728,-13688,-910,-10236,4417
46800,144384,165888,-4872,-1789,-55802,1838
46810,187392,261120,-16704,-1826,34550,18447
46820,205824,274432,-15544,-1697,22742,9956
46830,205824,209920,-928,-1765,-21343,2708
46840,308224,322560,-3248,-294,39736,15930
46850,308224,191488,26448,-114,-82285,4341
46860,451584,406528,10208,393,46483,30624
46870,615424,410624,46400,1670,940,32829
46880,1173504,473088,158688,4275,9833,167228
46890,2035712,832512,272600,10505,166117,220756
46900,4209664,1015808,723608,16840,112588,914840
46910,5984256,1862656,933800,23261,362069,740798
46920,5984256,3367936,592760,39683,738746,190979
46930,8941568,4806656,936816,50845,813503,1214431
46940,8941568,6325248,592760,60262,856682,313110
46950,8941568,7538688,317840,72899,733583,80696
46960,9308160,8602624,159848,80590,576966,73448
46970,8162304,9310208,-260072,66693,425352,-286774
46980,7218176,9227264,-455184,8465,50866,-261307
46990,5558272,8611840,-691824,-9778,-242149,-678849
47000,4301824,7603200,-747968,-19758,-525974,-544282
47010,3657728,6217728,-580000,-33925,-727284,-264817
47020,2195456,4931584,-619904,-46347,-719390,-606949
47030,2195456,4067328,-424096,-57564,-498274,-166993
47040,759808,2981888,-503440,-67696,-548647,-320450
47050,759808,2202624,-326888,-79617,-501636,-88189
47060,759808,1548288,-178640,-88944,-452536,-22774
47070,125952,1488896,-308792,-96959,-93220,-120705
47080,-4096,952320,-216688,-104783,-249550,-81147
47090,-7168,861184,-196736,-111676,-71212,-21737
47100,0,508928,-115304,-116909,-145361,-2236
47110,0,61440,-13920,-119335,-258730,-649
47120,0,268288,-60784,-120566,35525,-214
47130,0,43008,-9744,-120530,-56272,-115
47140,0,-46080,10440,-119650,-68033,-115
47150,0,159744,-36192,-119464,81791,-115
47160,0,7168,-1624,-118738,-23168,-115
47170,0,-64512,14616,-117197,-44671,-115
47180,0,62464,-14152,-116017,54561,-115
47190,0,-84992,19256,-113981,-36249,-115
47200,0,-71680,16240,-111072,2226,-115
47210,0,-36864,8352,-109021,26173,-115
47220,12288,-90112,23200,-105833,-4877,2006
47230,12288,-26624,12992,-102685,24934,480
47240,12288,-147456,36192,-100340,-64993,99
47250,569344,124928,100688,-87970,101837,127220
47260,569344,362496,46864,-74757,184178,34957
47270,569344,259072,70296,-66281,-18371,8972
47280,589824,438272,34336,-61762,17487,5531
47290,589824,683008,-21112,-60524,113357,1487
47300,1012736,652288,81664,-53268,35789,99479
47310,1628160,739328,201376,-25824,65806,131820
47320,5160960,1123328,914776,5378,209170,1177658
47330,5160960,1789952,763744,15829,377549,323875
47340,5160960,3198976,444512,33432,658367,83465
47350,9308160,4544512,1073232,40349,702372,1280189
47360,9308160,5980160,754000,49875,805643,352096
47370,9122816,7569408,351944,66350,856487,7896
47380,7916544,8863744,-214600,63440,763899,-388382
47390,6047744,9316352,-740544,-2217,333073,-510964
47400,3617792,8520704,-1110816,-17346,-314783,-1150178
47410,3617792,7329792,-841000,-29531,-603163,-316407
47420,1680384,5463040,-857008,-42123,-868640,-507477
47430,1452032,3716096,-512952,-57184,-911876,-175980
47440,545792,2123776,-357512,-67852,-845691,-320473
47450,545792,1197056,-147552,-75374,-611345,-82680
47460,193536,743424,-124584,-79761,-354463,-109459
47470,193536,393216,-45240,-82495,-230583,-28275
47480,193536,247808,-12296,-83543,-95377,-7332
47490,0,209920,-47560,-84785,-24705,-32868
47500,-4096,-74752,16008,-84914,-129801,-9690
47510,0,-357376,80968,-80822,-211833,-1809
47520,0,-354304,80272,-71158,-72084,-512
47530,0,-459776,104168,-57753,-47425,-184
47540,0,-616448,139664,-39912,-79772,-115
47550,-4096,-477184,107184,-21656,53471,-687
47560,-4096,-373760,83752,-6216,99186,-229
47570,-4096,-372736,83520,2415,60356,-115
47580,-4096,-313344,70064,5486,67791,-115
47590,-4096,-339968,76096,8414,19874,-115
47600,-4096,-161792,35728,10892,114654,-115
47610,-7168,-219136,48024,12892,36145,-542
47620,-7168,-274432,60552,14944,-15721,-191
47630,-7168,-269312,59392,16752,-27436,-115
47640,-7168,-205824,45008,18327,8961,-115
47650,-7168,-154624,33408,19891,37808,-115
47660,-7168,-253952,55912,21311,-18899,-115
47670,-31744,-219136,42456,22468,-34183,-7409
47680,-34816,-25600,-2088,23103,95285,-2755
47690,-44032,-144384,22736,24033,10969,-2579
47700,-56320,-207872,34336,25145,-18486,-3121
47710,-56320,-231424,51736,26543,-52015,-847
47720,-71680,-221184,33872,28008,18760,-3235
47730,-71680,-161792,20416,29525,62605,-870
47740,-90112,-269312,40600,30788,-27390,-5196
47750,-90112,-245760,35264,31994,-8985,-1381
47760,-117760,-184320,15080,32970,35766,-6005
47770,-117760,-211968,21344,33806,10671,-1702
47780,-117760,-295936,40368,34734,-50374,-481
47790,-117760,-391168,61944,35767,-107942,-176
47800,-117760,-262144,32712,36747,424,-115
47810,-117760,-328704,47792,38012,-43375,-115
47820,-117760,-415744,67512,39450,-91832,-115
47830,-111616,-312320,45472,40922,-12118,1449
47840,-111616,-212992,14848,42080,64774,-1130
47850,-114688,-184320,15776,43095,50786,-344
47860,-130048,-322560,43616,44339,-39198,-3983
47870,-136192,-260096,28072,45654,31910,-2259
47880,-160768,-259072,22272,46989,38130,-9125
47890,-169984,-336896,37816,48453,1365,-4563
47900,-176128,-448512,61712,50169,-51659,-4227
47910,-176128,-420864,55448,52362,10281,-1137
47920,-176128,-366592,43152,54439,56110,-351
47930,-176128,-479232,68672,56704,-24476,-130
47940,-179200,-471040,66120,59064,-8561,-1092
47950,-179200,-533504,80272,61397,-45738,-344
47960,-176128,-300032,28072,63512,108044,1243
47970,-176128,-382976,51968,65503,9466,274
47980,-176128,-336896,36424,67121,37395,38
47990,-176128,-425984,56608,68846,-29720,0
48000,-182272,-257024,16936,70481,101183,-1885
48010,-182272,-377856,44312,72201,9868,-565
48020,-194560,-385024,43152,74033,12805,-5349
48030,-194560,-493568,67744,75869,-51418,-1511
48040,-212992,-253952,9280,77407,112554,-4479
48050,-222208,-394240,38976,78565,-20861,-2579
48061,-229376,-394240,37352,79869,-5680,-2923
48071,-229376,-398336,38280,81376,11371,-802
48081,-232448,-316416,19024,82799,76925,-1557
48091,-232448,-486400,57536,84399,-46266,-451
48101,-232448,-397312,37352,85935,25806,-176
48111,-388096,-343040,-10208,86549,59725,-37636
48121,-388096,-253952,-30392,85410,104912,-9736
48131,-684032,-491520,-43616,80084,-54907,-67765
48141,-802816,-552960,-56608,71487,-30443,-35248
48151,-1849344,-780288,-242208,55408,-86760,-327370
48161,-2500608,-1246208,-284200,12465,-247416,-218659
48171,-4491264,-1713152,-629416,-5538,-264364,-838563
48181,-6176768,-2482176,-837056,-11769,-381474,-742264
48191,-6176768,-3956736,-502976,-25811,-695752,-191453
48201,-7369728,-5395456,-447296,-35786,-764152,-552666
48211,-7369728,-6811648,-126440,-43034,-822053,-142563
48221,-7445504,-7428096,-3944,-45384,-470700,-52414
48231,-7445504,-7892992,101384,-36726,-298891,-14458
48241,-7445504,-7896064,102080,-20496,-50167,-3777
48251,-6576128,-7859200,290696,5042,52209,166938
48261,-4444160,-7689216,735208,12336,84062,883522
48271,-3989504,-7114752,708064,24160,264730,349075
48281,-3989504,-6148096,489056,40765,488233,95985
48291,-1271808,-5159936,880904,51670,523081,1092491
48301,-1271808,-4300800,686256,62272,513075,300445
48311,-1271808,-3212288,439640,79028,566627,77430
48321,-1271808,-2262016,224344,90160,519237,19920
48331,-1271808,-1683456,93264,95330,378834,5439
48341,-157696,-1368064,274224,101288,254667,216590
48351,-80896,-1092608,229216,109545,237283,72616
48361,-71680,-894976,186528,116962,148974,21141
48371,-71680,-628736,126208,122054,110879,5409
48381,-71680,-446464,84912,124960,57395,1449
48391,-71680,-124928,12064,126422,141860,335
48401,-28672,-160768,29928,127393,30086,7835
48411,-4096,-148480,32712,128352,2421,11154
48421,0,-147456,33408,129305,-14654,3868
48431,0,-22528,5104,130021,60390,1029
48441,0,-110592,25056,130393,-28825,228
48451,0,-36864,8352,130238,895,15
48461,0,122880,-27840,128772,75732,0
48471,0,37888,-8584,126657,-14091,0
48481,0,8192,-1856,123897,-54826,0
48491,0,49152,-11136,121405,-20242,0
48501,0,112640,-25520,119053,29501,0
48511,0,-7168,1624,116891,-59795,0
48521,0,59392,-13456,115045,4555,0
48531,0,54272,-12296,113005,458,0
48541,0,-95232,21576,112160,-87644,0
48551,0,-69632,15776,111685,-54952,0
48561,0,-58368,13224,111266,-39473,0
48571,0,96256,-21808,110166,61997,0
48581,0,-58368,13224,108724,-70558,0
48591,0,37888,-8584,106726,-5692,0
48601,0,101376,-22968,104376,36741,0
48611,0,124928,-28304,102516,61021,0
48621,0,117760,-26680,100371,59266,0
48631,0,-35840,8120,99748,-28458,0
48641,0,17408,-3944,99610,14274,0
48651,0,-58368,13224,99812,-21561,0
48661,0,36864,-8352,100041,58922,0
48671,0,-118784,26912,100672,-37580,0
48681,0,-152576,34568,101500,-44579,0
48691,0,-128000,29000,102340,-15962,0
48701,-4096,10240,-3248,102824,71739,-1832
48711,-4096,59392,-14384,102848,85153,-542
48721,-25600,160768,-42224,100718,115423,-4914
48731,-25600,32768,-13224,98428,-999,-1313
48741,-25600,-10240,-3480,96373,-38039,-412
48751,-133120,-65536,-15312,92800,-62147,-23781
48761,-185344,40960,-64264,87251,62261,-28046
48771,-194560,102400,-67280,81201,75663,-10544
48781,-194560,129024,-73312,75207,102720,-2755
48791,-194560,-20480,-39440,70421,3729,-802
48801,-194560,-166912,-6264,66696,-76157,-252
48811,-708608,-146432,-127368,52847,-43994,-113099
48821,-994304,-192512,-181656,26353,-34585,-74692
48831,-1529856,-456704,-243136,-639,-95205,-171692
48841,-2342912,-763904,-337328,-8670,-170800,-211846
48851,-2342912,-1636352,-160080,-16586,-428417,-58304
48861,-2342912,-1881088,-104632,-21030,-178327,-15084
48871,-6784000,-2381824,-997368,-21610,-208001,-919335
48881,-5738496,-3518464,-502976,-36432,-542130,173675
48891,-5738496,-4843520,-202768,-47254,-633101,44746
48901,-5738496,-6098944,81664,-48210,-711197,12260
48911,-2172928,-6036480,875336,4938,-126967,627593
48921,-2172928,-5257216,670480,24004,404938,161788
48931,-1185792,-3663872,561440,39229,713927,247871
48941,-847872,-2009088,263088,51047,833343,111145
48951,-501760,-949248,101384,56278,671689,128997
48961,-312320,-390144,17632,58688,430573,69824
48971,-169984,-275456,35960,60390,155515,37879
48981,-169984,-430080,58928,62087,-1779,10383
48991,-169984,-477184,69600,64189,-35721,2632
49001,0,-427008,96744,67333,-3477,24459
49011,0,-330752,74936,70106,13620,6271
49021,0,-204800,46400,71400,-4120,1586
49031,9216,110592,-22968,70351,108458,1693
49041,39936,117760,-17632,66392,10889,8583
49051,61440,157696,-21808,62652,5783,6065
49061,61440,204800,-32480,58623,23660,1625
49071,138240,317440,-40600,54989,89800,19577
49081,138240,239616,-22968,52853,29604,5355
49091,218112,259072,-9280,51550,44578,28930
49101,221184,367616,-33176,49620,80700,8186
49111,221184,325632,-23664,45641,-6610,2212
49121,215040,460800,-55680,39399,50132,-1603
49131,215040,513024,-48952,31261,-13208,-458
49141,215040,363520,-33640,24212,-54780,1655
49151,215040,577536,-82128,16926,112175,389
49161,215040,439296,-50808,10942,22467,76
49171,215040,324608,-24824,6650,-24063,0
49181,215040,425984,-47792,2958,63282,0
49191,1561600,185344,311808,4322,-100679,336723
49201,1949696,602112,305312,13194,159990,152671
49211,1949696,1033216,207640,21531,223754,39321
49221,3578880,1653760,436160,28305,316584,392745
49231,3578880,2333696,282112,38460,362987,101234
49241,4301824,3078144,277240,45374,397583,261848
49251,4301824,3767296,121104,51652,405076,67481
49261,3141632,4121600,-222024,39062,204156,-271081
49271,3141632,4083712,-213440,5243,8674,-74608
49281,2554880,3773440,-276080,-7794,-156399,-148247
49291,1848320,3250176,-317608,-16017,-239590,-218697
49301,1848320,2441216,-134328,-23349,-416173,-56435
49311,1848320,2148352,-24128,-26383,-334944,-14596
49321,636928,1638400,-226896,-25525,-254542,-545594
49331,540672,1633280,-247544,-31785,-91522,-169945
49341,540672,1222656,-154512,-38311,-224077,-46784
49351,379904,1125376,-168896,-43684,-97282,-79499
49361,324608,673792,-79112,-47400,-174047,-37323
