R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,50,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,aRawR,aRawP,aPT2R,aPT2P,aKFPT21R,aKFPT21P
199.362,24.300,61.341,2.209,-1.877,1.285,-3.599
199.373,-62.760,1.064,2.281,-1.025,1.382,-3.638
199.383,-19.803,-0.564,2.228,-0.401,1.474,-3.615
199.394,20.514,61.962,2.592,0.665,1.575,-3.555
199.405,2.836,59.360,3.362,2.677,1.723,-3.386
199.416,14.155,-3.101,4.047,3.413,1.939,-3.122
199.426,51.813,-3.332,5.041,3.049,2.159,-2.824
199.437,19.248,-67.638,5.802,2.436,2.427,-2.544
199.448,-22.646,-44.856,5.327,1.598,2.723,-2.291
199.459,-32.565,10.479,4.516,0.947,2.993,-2.096
199.469,-28.755,40.638,3.930,0.985,3.245,-1.947
199.480,-29.480,-6.506,3.204,1.143,3.477,-1.793
199.491,8.536,60.541,2.860,1.802,3.704,-1.634
199.501,5.515,64.644,3.068,3.720,3.961,-1.405
199.512,8.584,-51.311,3.307,4.025,4.244,-1.124
199.523,15.995,-71.941,3.544,2.771,4.542,-0.890
199.534,-3.555,52.037,3.660,1.754,4.849,-0.762
199.544,-9.956,21.358,3.352,1.621,5.170,-0.719
199.555,-10.317,-2.435,2.818,1.539,5.486,-0.741
199.566,-32.323,44.948,2.292,1.574,5.768,-0.840
199.576,20.369,63.704,2.157,1.698,6.032,-1.001
199.587,26.174,-33.248,2.306,1.539,6.268,-1.224
199.598,-5.767,-23.896,2.114,1.271,6.476,-1.500
199.608,41.015,6.096,1.849,1.230,6.592,-1.874
199.619,-19.362,58.362,1.500,1.716,6.643,-2.316
199.630,-34.510,9.530,0.646,2.134,6.624,-2.804
199.641,42.396,-43.424,0.180,1.968,6.516,-3.370
199.651,52.322,33.924,0.177,2.125,6.388,-4.008
199.662,-11.993,-6.502,0.040,2.460,6.252,-4.708
199.673,-13.999,-71.757,-0.131,2.155,6.061,-5.472
199.684,-3.975,86.068,-0.224,2.829,5.808,-6.307
199.694,10.071,-13.612,-0.083,3.097,5.539,-7.156
199.705,8.732,-61.853,0.164,1.894,5.248,-8.047
199.715,-33.639,56.206,0.236,1.160,4.939,-8.998
199.726,4.321,10.574,0.355,0.869,4.612,-9.948
199.737,64.294,-1.019,1.659,0.327,4.319,-10.864
199.748,-46.461,-24.443,2.393,-0.203,4.100,-11.734
199.758,-21.863,10.711,2.427,-0.360,3.924,-12.531
199.769,21.845,-32.721,2.544,-0.354,3.755,-13.215
199.780,2.902,13.609,2.465,-0.241,3.643,-13.759
199.790,-8.791,47.958,2.250,1.425,3.569,-14.103
199.801,3.554,-30.070,1.880,2.271,3.491,-14.270
199.812,10.731,-62.989,1.828,2.171,3.398,-14.282
199.822,-31.284,6.586,0.850,1.654,3.308,-14.202
199.833,11.517,69.860,0.306,2.277,3.172,-14.009
199.844,15.395,-37.016,0.559,2.157,3.011,-13.701
199.855,28.333,-59.485,0.864,1.463,2.875,-13.331
199.865,-65.772,19.606,0.282,1.440,2.741,-12.909
199.876,15.500,45.132,-0.160,3.143,2.570,-12.387
199.887,21.298,-68.687,0.123,4.064,2.387,-11.764
199.897,-12.055,-40.103,-0.273,2.930,2.217,-11.126
199.908,-28.707,59.293,-0.701,2.334,2.035,-10.509
199.919,-12.971,25.697,-0.898,2.065,1.855,-9.889
199.930,68.178,-15.259,-0.572,1.782,1.684,-9.242
199.940,-29.260,-60.767,-0.915,0.977,1.539,-8.592
199.951,-5.705,23.319,-1.747,0.657,1.385,-7.941
199.962,43.619,42.706,-1.788,0.819,1.206,-7.267
199.972,-11.012,-31.643,-1.937,0.086,1.042,-6.567
199.983,64.570,-24.830,-1.861,-0.546,0.872,-5.897
199.994,-9.061,-4.391,-1.850,-0.835,0.730,-5.250
200.004,11.471,33.188,-1.758,-0.295,0.621,-4.608
200.015,-41.608,-11.839,-1.891,0.006,0.490,-3.979
200.026,27.467,-11.998,-2.046,-0.637,0.355,-3.405
200.036,25.272,17.422,-1.586,-0.818,0.240,-2.863
200.047,-50.133,-6.630,-2.848,-1.028,0.136,-2.335
200.058,35.407,49.243,-3.566,-0.919,-0.047,-1.823
200.068,42.411,-42.745,-3.460,-1.218,-0.240,-1.300
200.079,9.551,-8.538,-3.077,-1.661,-0.389,-0.755
200.091,-23.104,-2.862,-2.868,-1.759,-0.549,-0.247
200.102,-55.531,-18.389,-3.174,-1.802,-0.702,0.266
200.113,0.318,6.744,-3.219,-1.405,-0.859,0.767
200.125,29.872,56.671,-2.651,-0.388,-1.010,1.294
200.136,-50.934,36.241,-2.418,0.614,-1.131,1.836
200.147,-11.750,-9.840,-2.334,0.842,-1.233,2.398
200.158,57.510,-23.848,-1.553,0.631,-1.352,2.947
200.169,-0.128,-44.660,-0.591,0.066,-1.386,3.461
200.180,-6.760,24.713,-0.334,0.297,-1.337,3.919
200.191,-7.512,-15.391,-0.060,0.857,-1.331,4.357
200.201,-31.168,6.162,-0.303,0.808,-1.344,4.774
200.212,32.728,24.606,0.267,1.465,-1.345,5.159
200.222,-9.966,-75.436,0.682,1.373,-1.315,5.516
200.233,-14.448,50.244,0.641,1.870,-1.267,5.820
200.244,-8.878,61.361,0.478,3.640,-1.224,6.168
200.254,6.250,-46.818,0.420,3.709,-1.201,6.560
200.265,27.447,-43.453,0.753,2.766,-1.178,6.941
200.276,-24.993,0.993,0.844,1.968,-1.070,7.291
200.286,12.759,26.543,0.928,1.931,-0.940,7.613
200.297,-18.362,-14.767,1.000,1.927,-0.807,7.954
200.307,-10.106,-25.290,0.669,1.358,-0.645,8.298
200.318,63.285,5.664,1.064,1.203,-0.444,8.638
200.329,-20.699,1.621,1.377,1.107,-0.196,8.997
200.339,-11.586,45.262,1.245,1.260,0.086,9.369
200.350,17.382,-37.976,1.272,1.307,0.394,9.781
200.361,0.222,-35.542,1.197,0.610,0.708,10.195
200.372,18.326,49.352,1.319,0.716,0.998,10.611
200.382,-20.090,53.570,1.157,1.365,1.264,11.044
200.393,-6.012,-34.094,0.540,0.733,1.491,11.478
200.404,16.982,-72.165,0.230,-0.330,1.654,11.861
200.414,-14.630,71.651,-0.191,-0.023,1.776,12.219
200.425,-10.965,37.389,-1.018,1.703,1.858,12.645
200.436,21.240,-51.201,-1.363,2.274,1.880,13.133
200.446,14.216,-74.770,-1.499,2.221,1.846,13.633
200.457,-23.494,60.199,-2.059,3.092,1.795,14.102
200.468,-4.895,43.385,-2.450,3.926,1.730,14.589
200.479,10.905,-60.582,-2.420,3.920,1.632,15.063
200.489,-14.774,-55.860,-2.422,3.454,1.529,15.486
200.500,9.306,36.290,-2.340,3.965,1.418,15.843
200.511,10.264,54.239,-2.101,4.559,1.301,16.151
200.521,-48.822,25.492,-2.364,4.475,1.139,16.424
200.532,-13.673,-58.021,-2.717,3.831,0.927,16.630
200.544,4.201,-75.147,-2.395,2.656,0.623,16.653
200.555,11.615,-78.379,-1.347,0.789,0.339,16.483
200.567,-12.287,-64.002,-0.676,0.165,0.080,16.179
200.577,20.450,-2.056,0.014,-0.095,-0.111,15.881
200.587,26.451,-57.422,0.625,-0.469,-0.304,15.472
200.597,-25.767,37.713,0.764,-0.533,-0.459,14.982
200.607,14.528,-50.617,0.897,-0.827,-0.596,14.411
200.619,-24.435,-3.372,1.143,-1.774,-0.741,13.571
200.629,-39.948,-33.085,0.845,-2.584,-0.868,12.837
200.639,77.157,-9.287,1.010,-3.065,-0.977,12.031
200.652,74.222,-10.499,1.341,-3.329,-1.022,11.010
200.664,26.995,-38.632,2.210,-3.308,-0.973,10.012
200.674,24.274,48.340,3.187,-2.591,-0.873,9.237
200.684,-3.785,-24.936,3.618,-2.006,-0.683,8.521
200.694,-5.737,-74.115,3.404,-3.272,-0.475,7.804
200.706,7.624,-74.861,2.675,-3.558,-0.223,6.865
200.718,6.775,-81.904,2.001,-4.250,-0.028,5.938
200.730,-2.657,-77.110,1.447,-5.709,0.087,4.999
200.742,-2.804,29.010,0.907,-7.726,0.135,3.978
200.754,10.058,5.050,0.346,-8.737,0.134,2.893
200.767,51.351,-0.898,-0.335,-9.293,0.062,1.783
200.779,43.171,24.438,-0.968,-10.050,-0.073,0.633
200.789,10.608,-78.480,-0.733,-11.159,-0.214,-0.345
200.801,31.074,-56.219,-1.427,-11.967,-0.394,-1.607
200.811,-7.884,-51.944,-1.795,-12.786,-0.555,-2.629
200.821,13.333,20.290,-1.971,-12.375,-0.708,-3.651
200.833,24.974,28.841,-1.359,-10.376,-0.904,-4.887
200.843,34.302,20.056,-0.441,-8.394,-0.990,-5.820
200.853,-9.957,-64.174,-0.086,-7.930,-1.033,-6.705
200.865,2.391,-53.584,-0.284,-7.325,-1.049,-7.776
200.875,46.865,-38.437,-0.017,-7.651,-1.037,-8.676
200.887,42.483,-47.250,-0.037,-6.267,-0.980,-9.701
200.899,59.419,-29.435,0.337,-5.477,-0.917,-10.606
200.909,6.580,-56.945,0.721,-5.264,-0.876,-11.267
200.920,29.159,22.117,1.233,-4.772,-0.833,-11.843
200.930,-35.502,17.548,1.499,-3.574,-0.772,-12.279
200.940,-20.780,-49.554,1.142,-3.152,-0.744,-12.554
200.952,34.007,-45.033,1.105,-2.866,-0.752,-12.686
200.962,-4.221,-64.280,1.155,-2.927,-0.771,-12.668
200.974,-16.875,-73.111,0.802,-3.543,-0.790,-12.491
200.984,20.035,-63.906,0.503,-4.367,-0.852,-12.250
200.996,42.700,-24.453,1.051,-4.414,-0.925,-11.824
201.006,18.853,70.531,1.702,-4.152,-0.960,-11.377
201.018,-31.143,8.606,1.771,-3.619,-0.961,-10.706
201.028,-8.731,31.664,1.496,-2.948,-0.989,-10.060
201.040,-15.854,52.700,1.177,-1.713,-1.051,-9.223
201.050,-64.561,13.014,0.159,-0.797,-1.125,-8.462
201.060,-44.373,3.530,-0.890,-0.452,-1.239,-7.637
201.071,20.026,53.060,-0.854,0.219,-1.363,-6.789
201.082,6.906,40.153,-0.387,0.776,-1.417,-5.921
201.092,-28.723,-37.776,-0.728,0.407,-1.411,-5.050
201.103,-63.849,-23.891,-1.444,0.111,-1.386,-4.211
201.114,-18.370,54.663,-2.479,1.162,-1.342,-3.373
201.124,-23.432,23.298,-3.451,2.250,-1.292,-2.488
201.135,-31.430,-0.177,-4.376,2.790,-1.306,-1.568
201.146,-20.916,-3.083,-5.351,3.134,-1.387,-0.634
201.156,1.679,30.006,-5.775,3.357,-1.486,0.295
201.168,4.776,11.203,-5.789,3.417,-1.577,1.279
201.179,19.442,-5.371,-5.253,2.990,-1.683,2.206
201.190,34.265,14.899,-4.333,2.332,-1.809,3.142
201.202,-1.627,69.259,-3.106,1.537,-1.913,4.109
201.213,-32.229,48.005,-2.090,0.572,-1.940,5.061
201.225,-44.817,-1.904,-2.427,0.045,-1.915,6.021
201.236,-28.679,-37.869,-3.410,-0.500,-1.892,6.960
201.247,-6.527,-57.960,-4.759,-1.213,-1.891,7.868
201.258,-8.175,47.240,-5.824,-0.902,-1.903,8.767
201.269,-6.314,14.290,-6.689,-0.016,-1.925,9.704
201.279,-11.979,-16.995,-7.255,0.368,-1.950,10.670
201.290,55.367,-31.632,-7.330,0.370,-1.982,11.589
201.300,38.621,13.710,-6.832,0.533,-2.006,12.451
201.311,2.981,-58.576,-6.506,0.070,-2.029,13.248
201.321,-26.168,-53.163,-6.591,-0.907,-2.057,13.855
201.331,0.104,22.998,-6.481,-0.682,-2.084,14.327
201.343,-4.270,-13.757,-6.139,-0.319,-2.143,14.740
201.353,62.804,18.057,-5.017,-0.316,-2.199,14.984
201.363,41.786,-13.154,-3.689,-0.301,-2.217,15.129
201.373,-33.387,-51.366,-3.090,-1.227,-2.192,15.131
201.383,10.795,-2.318,-2.769,-1.567,-2.155,14.991
201.393,48.135,-41.847,-2.309,-1.919,-2.143,14.696
201.404,-0.686,19.768,-1.775,-1.829,-2.128,14.296
201.416,47.301,14.088,-2.432,-1.812,-2.146,13.664
201.426,-28.289,-55.186,-2.945,-2.295,-2.261,13.075
201.436,15.633,-0.641,-3.196,-2.793,-2.411,12.421
201.446,39.195,-29.422,-3.002,-2.939,-2.610,11.698
201.456,-46.277,25.520,-3.490,-2.673,-2.801,10.939
201.466,-21.362,21.375,-4.196,-1.921,-2.990,10.193
201.476,-9.211,-57.534,-4.749,-1.438,-3.227,9.465
201.486,10.431,76.598,-4.863,-0.891,-3.491,8.756
201.498,-4.048,75.188,-4.586,-0.282,-3.790,7.937
201.510,63.218,-16.155,-4.819,1.024,-4.036,7.147
201.521,-19.570,25.703,-5.213,1.890,-4.193,6.516
201.531,-40.924,-12.974,-6.187,2.259,-4.336,5.896
201.541,-22.967,-39.201,-6.919,2.097,-4.514,5.267
201.552,21.344,51.434,-6.823,2.507,-4.688,4.586
201.562,-9.758,53.788,-6.465,3.238,-4.821,3.879
201.573,-60.230,1.719,-6.279,3.457,-4.935,3.209
201.583,39.178,-46.592,-5.662,2.661,-5.055,2.533
201.593,60.901,3.293,-4.330,1.960,-5.130,1.807
201.605,59.682,13.955,-2.578,1.432,-5.107,0.868
201.615,28.883,-21.318,-1.096,1.077,-4.970,0.062
201.625,-43.955,-31.954,-1.031,0.099,-4.760,-0.772
201.637,-13.382,-61.234,-1.659,0.336,-4.515,-1.820
201.647,-30.780,33.263,-2.600,0.602,-4.362,-2.661
201.657,-1.355,62.775,-3.087,1.697,-4.242,-3.463
201.668,14.475,-31.549,-3.027,2.108,-4.147,-4.188
201.680,-12.529,30.170,-2.719,1.411,-4.048,-5.015
201.690,39.255,-48.440,-2.247,0.702,-3.994,-5.702
201.700,30.534,-57.907,-1.620,-0.239,-3.959,-6.377
201.710,-37.794,1.133,-1.892,-0.758,-3.872,-7.038
201.720,-1.944,61.712,-2.535,0.504,-3.785,-7.656
201.730,5.675,53.859,-2.490,1.500,-3.717,-8.188
201.741,-8.029,-57.051,-2.309,0.806,-3.639,-8.635
201.751,22.115,-48.604,-2.028,-0.418,-3.557,-9.056
201.761,7.496,50.694,-1.681,-0.876,-3.463,-9.420
201.773,-27.695,25.189,-1.663,-0.942,-3.345,-9.755
201.783,42.830,12.585,-1.482,-0.694,-3.258,-9.968
201.793,55.396,-34.398,-0.851,-0.669,-3.206,-10.091
201.804,-13.116,-64.630,-0.994,-1.777,-3.131,-10.161
201.814,-25.418,27.694,-1.378,-2.400,-3.075,-10.220
201.825,-31.037,56.215,-1.851,-1.784,-3.028,-10.217
201.836,-21.465,28.507,-2.826,-0.253,-3.001,-10.110
201.847,14.810,72.049,-3.063,0.885,-3.070,-9.897
201.857,-8.483,-43.154,-2.588,1.093,-3.168,-9.628
201.868,19.507,-20.378,-2.050,0.769,-3.237,-9.322
201.879,45.819,23.086,-1.125,0.935,-3.270,-9.006
201.889,-12.735,-24.801,-0.939,0.832,-3.256,-8.693
201.900,-15.259,-43.432,-1.207,0.278,-3.235,-8.418
201.910,-18.120,18.438,-1.364,0.176,-3.236,-8.193
201.921,1.525,19.641,-1.497,0.284,-3.194,-7.968
201.931,-7.405,-60.842,-1.348,0.375,-3.165,-7.753
201.942,-6.996,10.312,-1.609,0.217,-3.128,-7.548
201.952,14.743,58.643,-1.261,1.094,-3.085,-7.306
201.962,-5.396,-49.027,-1.155,0.842,-3.066,-7.038
201.973,34.869,-36.353,-0.405,0.352,-3.054,-6.797
201.983,4.032,5.957,-0.022,-0.004,-3.033,-6.602
201.994,-65.434,-16.112,-0.362,0.279,-3.043,-6.397
202.004,3.112,48.828,-0.549,1.044,-3.051,-6.158
202.015,19.943,-4.484,0.445,2.369,-3.068,-5.842
202.025,48.293,-40.509,1.515,1.976,-3.057,-5.455
202.036,16.470,-55.900,2.593,0.972,-2.974,-5.047
202.046,-3.933,20.966,2.782,0.914,-2.831,-4.640
202.056,-64.530,25.047,1.891,1.188,-2.752,-4.225
202.067,5.636,54.854,1.630,3.077,-2.735,-3.725
202.077,17.433,-58.489,1.884,3.296,-2.750,-3.171
202.088,16.629,-70.337,2.544,2.675,-2.758,-2.644
202.098,-8.732,24.723,2.315,2.348,-2.733,-2.137
202.108,-44.357,-26.698,1.780,2.350,-2.756,-1.661
202.118,31.245,34.887,1.971,2.453,-2.787,-1.164
202.129,2.811,-84.700,2.488,1.675,-2.779,-0.690
202.140,70.016,12.270,2.784,0.802,-2.711,-0.282
202.150,0.549,5.071,2.868,0.408,-2.568,0.069
202.161,27.055,-42.566,2.861,0.297,-2.388,0.370
202.171,-35.541,-53.997,2.279,-0.027,-2.165,0.615
202.182,-8.431,43.208,1.469,0.593,-1.893,0.792
202.193,-59.509,-19.637,0.792,0.436,-1.640,0.904
202.204,59.537,21.327,1.462,0.722,-1.323,0.984
202.214,-0.238,-63.710,1.902,0.095,-0.921,1.014
202.225,-15.010,58.302,1.421,-0.333,-0.488,0.964
202.236,-17.060,13.528,0.655,-0.014,-0.042,0.860
202.247,31.701,-18.570,0.496,-0.072,0.361,0.700
202.257,-15.760,0.031,0.378,-0.221,0.779,0.484
202.268,59.168,30.175,0.265,0.039,1.175,0.198
202.278,-78.352,11.190,-0.124,0.397,1.552,-0.145
202.289,46.207,22.114,-0.353,0.704,1.908,-0.547
202.300,-16.820,-37.804,-0.578,0.734,2.239,-1.023
202.310,-6.924,76.600,-1.170,1.286,2.530,-1.559
202.321,5.996,-63.247,-1.458,2.222,2.798,-2.126
202.332,-2.985,60.076,-1.683,3.178,3.031,-2.746
202.343,-22.885,-49.687,-2.240,5.420,3.213,-3.364
202.353,10.582,8.122,-2.414,6.291,3.342,-4.000
202.364,-16.726,39.824,-2.234,7.364,3.441,-4.653
202.375,0.072,-38.884,-2.237,7.687,3.505,-5.339
202.385,-2.643,33.464,-2.086,7.487,3.537,-6.085
202.396,13.488,-41.949,-2.081,7.638,3.516,-6.838
202.407,-19.040,65.585,-2.137,7.392,3.439,-7.614
202.418,8.846,-18.317,-2.160,8.442,3.331,-8.330
202.428,-17.358,52.305,-2.068,8.107,3.186,-8.999
202.439,-0.333,-6.704,-2.026,8.061,3.004,-9.626
202.450,22.543,-64.154,-1.771,6.702,2.779,-10.229
202.460,-15.128,31.462,-1.758,5.995,2.544,-10.830
202.471,20.443,-17.224,-1.630,6.214,2.301,-11.306
202.482,-41.265,37.726,-1.522,5.447,2.029,-11.716
202.493,5.420,21.456,-1.452,5.850,1.768,-12.056
202.503,-2.750,-60.137,-1.255,4.502,1.498,-12.316
202.514,-19.111,2.218,-1.315,3.981,1.242,-12.485
202.524,24.647,17.756,-1.329,3.673,1.009,-12.557
202.535,-44.586,-32.933,-1.594,2.854,0.765,-12.554
202.546,14.061,43.742,-2.330,4.234,0.517,-12.406
202.556,1.162,-33.415,-2.326,4.350,0.232,-12.141
202.567,0.000,-2.856,-2.689,4.513,-0.082,-11.788
202.578,-0.876,17.155,-2.878,4.409,-0.410,-11.355
202.588,9.175,-55.307,-2.288,4.189,-0.752,-10.863
202.598,-26.568,32.310,-3.007,3.815,-1.104,-10.326
202.609,43.696,-15.860,-2.752,3.764,-1.467,-9.730
202.619,-45.773,17.623,-3.266,3.540,-1.845,-9.075
202.630,47.987,-42.022,-2.943,3.196,-2.230,-8.386
202.641,-20.966,17.125,-3.041,3.153,-2.566,-7.644
202.651,61.226,6.317,-2.991,3.463,-2.885,-6.882
202.661,-27.188,-48.709,-2.768,3.081,-3.167,-6.122
202.672,4.356,58.063,-2.861,3.134,-3.420,-5.343
202.682,18.514,41.652,-2.579,3.613,-3.633,-4.543
202.693,-9.272,-44.761,-2.504,3.341,-3.790,-3.738
202.703,-42.013,-38.621,-2.610,2.678,-3.924,-2.956
202.713,3.312,76.449,-2.581,2.768,-4.019,-2.209
202.724,9.177,-7.835,-2.403,2.722,-4.057,-1.490
202.736,11.251,-17.745,-2.117,2.035,-4.082,-0.654
202.746,24.495,-59.454,-1.628,0.831,-4.053,-0.045
202.756,-48.199,40.783,-1.530,0.244,-3.953,0.509
202.766,13.839,4.859,-1.487,0.184,-3.809,1.056
202.778,-3.023,27.206,-0.420,-0.789,-3.619,1.656
202.788,50.712,-38.458,0.332,-1.429,-3.439,2.079
202.798,-21.292,-55.895,0.465,-2.236,-3.229,2.459
202.808,-21.180,34.049,-0.293,-1.956,-2.989,2.805
202.818,70.036,18.985,-0.579,-1.252,-2.795,3.141
202.828,15.989,-73.980,-0.561,-1.579,-2.607,3.492
202.840,14.282,-75.185,-0.804,-2.307,-2.346,3.884
202.850,21.946,-23.178,-0.865,-3.088,-2.136,4.163
202.863,34.062,-30.970,-1.182,-2.535,-1.918,4.419
202.873,-13.171,20.936,-1.337,-2.042,-1.764,4.633
202.885,34.040,-42.942,-2.523,-1.259,-1.627,4.878
202.895,-45.675,12.581,-3.866,-0.927,-1.575,5.080
202.907,-23.968,16.508,-4.466,0.065,-1.557,5.251
202.918,1.576,33.672,-4.289,1.513,-1.593,5.411
202.930,-2.799,28.272,-3.457,2.535,-1.608,5.632
202.941,-2.789,56.846,-2.887,3.335,-1.557,5.874
202.951,-21.507,-58.075,-2.642,3.343,-1.474,6.122
202.962,17.843,-12.642,-2.434,2.893,-1.351,6.367
202.973,21.351,3.634,-2.255,2.586,-1.217,6.557
202.983,-54.083,6.819,-2.771,2.506,-1.089,6.696
202.994,-17.990,16.851,-3.386,2.472,-0.971,6.809
203.005,62.647,-11.283,-3.295,2.149,-0.904,6.875
203.015,28.343,-45.831,-2.541,1.008,-0.826,6.914
203.026,-32.324,-0.040,-2.571,0.165,-0.706,6.933
203.037,-21.045,21.791,-3.084,0.304,-0.624,6.949
203.047,57.810,29.665,-3.093,0.777,-0.621,6.984
203.058,27.764,-58.799,-2.762,0.589,-0.652,7.076
203.069,-21.792,-3.781,-3.028,0.499,-0.664,7.221
203.079,-19.223,33.978,-4.014,1.510,-0.730,7.435
203.090,42.002,47.598,-4.510,2.382,-0.895,7.724
203.101,-0.064,-58.662,-4.687,1.973,-1.108,8.090
203.111,-13.683,-36.420,-4.966,0.650,-1.319,8.465
203.122,28.129,50.332,-5.039,-0.004,-1.546,8.844
203.133,18.493,25.200,-4.977,-0.376,-1.754,9.274
203.143,-40.878,-10.971,-5.100,-0.746,-1.928,9.765
203.154,-53.917,-29.400,-5.092,-1.148,-2.114,10.314
203.165,79.781,-6.718,-4.111,-1.549,-2.283,10.912
203.176,-10.609,14.689,-3.547,-1.557,-2.383,11.581
203.186,-47.066,12.374,-4.412,-1.117,-2.486,12.328
203.197,-1.706,-71.425,-5.143,-1.050,-2.636,13.129
203.208,50.359,-22.568,-4.940,-1.120,-2.809,13.936
203.218,9.556,41.354,-4.488,-1.012,-2.976,14.734
203.229,-39.349,39.774,-4.736,-0.833,-3.122,15.511
203.240,-20.308,-60.778,-5.155,-0.946,-3.288,16.249
203.250,21.074,-32.544,-5.013,-1.392,-3.469,16.852
203.260,-30.926,44.793,-5.123,-1.147,-3.661,17.301
203.271,28.425,60.908,-5.159,-0.470,-3.853,17.666
203.281,-19.180,-36.179,-5.085,-0.388,-4.009,17.978
203.291,-1.361,-62.844,-5.231,-1.357,-4.149,18.207
203.302,-21.968,9.997,-5.319,-2.185,-4.273,18.232
203.312,-32.231,53.814,-5.527,-1.888,-4.382,18.069
203.323,58.149,30.278,-4.645,-1.023,-4.472,17.792
203.333,25.824,29.729,-3.166,0.042,-4.477,17.426
203.344,11.583,-51.914,-2.296,0.498,-4.399,16.994
203.354,-28.653,6.503,-1.945,0.589,-4.253,16.479
203.365,-47.154,-5.651,-2.105,0.698,-4.094,15.895
203.375,35.711,-53.917,-2.055,0.316,-3.989,15.198
203.386,15.345,35.049,-1.823,0.204,-3.899,14.403
203.396,-22.167,54.105,-2.011,0.541,-3.809,13.536
203.406,6.541,-80.387,-2.222,0.308,-3.758,12.666
203.417,3.992,-36.322,-2.298,-0.293,-3.728,11.779
203.427,-26.765,18.258,-2.604,-0.415,-3.727,10.864
203.438,-18.111,33.963,-2.906,-0.419,-3.751,9.952
203.448,71.184,-15.223,-2.284,-0.812,-3.778,9.034
203.458,-7.858,22.946,-2.168,-0.609,-3.775,8.132
203.468,-36.914,7.417,-3.063,-0.329,-3.793,7.232
203.479,-20.538,-68.569,-3.882,-1.206,-3.904,6.338
203.489,15.841,-73.970,-3.901,-2.647,-4.046,5.408
203.500,18.415,24.980,-3.356,-2.816,-4.195,4.469
203.510,5.625,46.073,-2.709,-1.333,-4.330,3.596
203.521,-9.498,-4.582,-2.373,-0.020,-4.476,2.828
203.531,-14.066,-75.916,-2.526,-0.607,-4.642,2.123
203.541,-21.022,-61.648,-2.858,-1.765,-4.793,1.422
203.551,-12.979,-2.907,-3.075,-2.052,-4.929,0.696
203.562,9.447,29.141,-2.755,-1.183,-5.056,-0.015
203.572,28.077,48.133,-2.022,0.154,-5.139,-0.665
203.583,-54.402,-12.712,-1.911,0.479,-5.187,-1.261
203.593,-32.703,-47.355,-2.441,-0.271,-5.220,-1.829
203.603,-20.164,-49.931,-3.055,-1.356,-5.231,-2.401
203.614,-2.960,-29.613,-3.201,-2.029,-5.253,-3.002
203.624,25.151,54.056,-2.764,-1.514,-5.242,-3.604
203.634,-1.744,23.575,-2.346,-0.437,-5.180,-4.121
203.644,-20.189,-35.297,-2.365,-0.250,-5.073,-4.575
203.654,-23.523,-36.774,-2.693,-0.852,-4.986,-4.980
203.664,32.188,52.420,-2.647,-0.914,-4.900,-5.399
203.674,43.842,30.084,-2.242,-0.639,-4.797,-5.772
203.684,-7.806,-23.337,-2.081,-0.869,-4.630,-6.068
203.694,-37.726,6.285,-2.775,-1.150,-4.472,-6.313
203.704,-32.639,52.416,-3.398,-0.946,-4.355,-6.513
203.714,54.303,-13.980,-3.390,-0.777,-4.265,-6.664
203.724,30.280,-31.406,-2.458,-1.554,-4.147,-6.765
203.734,20.080,-6.506,-1.773,-2.074,-3.980,-6.845
203.746,40.647,-8.543,-2.084,-1.939,-3.749,-6.874
203.758,38.093,5.311,-1.996,-1.660,-3.554,-6.819
203.769,33.935,14.165,-1.205,-1.386,-3.387,-6.727
203.779,-39.639,-47.529,-1.216,-1.702,-3.191,-6.574
203.789,11.323,-0.755,-1.636,-2.239,-3.009,-6.411
203.799,28.903,30.818,-1.557,-2.077,-2.831,-6.225
203.809,-42.711,-21.188,-1.963,-2.163,-2.652,-5.999
203.819,-6.221,34.183,-2.730,-2.182,-2.526,-5.746
203.829,37.066,39.143,-2.708,-1.680,-2.445,-5.451
203.839,1.512,-87.317,-2.755,-1.601,-2.375,-5.113
203.851,1.377,-87.825,-2.905,-1.452,-2.292,-4.658
203.863,36.542,-34.486,-2.361,-2.075,-2.275,-4.232
203.874,44.009,5.495,-0.933,-2.510,-2.264,-3.825
203.885,69.111,-20.509,0.982,-3.393,-2.180,-3.462
203.896,22.725,-45.881,2.120,-5.151,-2.028,-3.171
203.908,28.086,-44.454,2.749,-6.479,-1.808,-2.946
203.919,33.543,-13.543,3.050,-7.157,-1.607,-2.812
203.930,36.434,-44.893,3.614,-8.045,-1.423,-2.768
203.941,17.382,-38.025,3.316,-9.054,-1.222,-2.812
203.953,10.754,-17.439,2.690,-9.111,-1.065,-2.940
203.964,33.667,-46.192,2.094,-8.660,-0.983,-3.077
203.975,9.093,-14.096,1.746,-8.316,-0.951,-3.224
203.986,-20.750,5.792,0.880,-7.203,-0.977,-3.383
203.997,-1.731,-10.903,0.364,-6.334,-1.045,-3.508
204.009,6.524,14.288,0.147,-5.561,-1.145,-3.624
204.020,-13.750,15.166,0.173,-4.637,-1.220,-3.693
204.031,12.121,-1.876,0.561,-4.247,-1.272,-3.735
204.042,23.320,10.239,1.495,-4.375,-1.306,-3.784
204.053,16.160,13.169,2.028,-4.623,-1.276,-3.833
