R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,50,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,aRawR,aRawP,aPT2R,aPT2P,aKFPT21R,aKFPT21P
248.326,6.618,-66.692,-2.402,-0.511,-2.356,1.145
248.337,-15.593,6.552,-2.917,-0.910,-2.425,1.034
248.348,-12.743,32.754,-3.502,-0.412,-2.547,0.910
248.360,2.135,-3.428,-4.025,0.121,-2.710,0.818
248.371,-68.825,-16.980,-4.544,0.439,-2.883,0.786
248.383,-24.741,-4.392,-5.113,1.051,-3.054,0.821
248.395,-8.414,7.208,-5.548,1.846,-3.251,0.910
248.407,-5.314,0.631,-5.802,2.837,-3.537,1.052
248.419,-60.425,23.727,-6.171,3.779,-3.893,1.243
248.431,-32.516,2.072,-7.199,5.140,-4.335,1.488
248.443,-68.777,17.810,-8.633,6.646,-4.847,1.820
248.455,-29.878,18.014,-9.312,7.500,-5.389,2.191
248.467,-19.565,4.469,-9.730,8.075,-5.978,2.584
248.479,-54.728,35.310,-9.726,8.235,-6.599,2.977
248.491,-6.502,-4.872,-9.870,8.494,-7.257,3.340
248.503,-66.004,18.781,-9.729,8.465,-7.894,3.696
248.515,-32.241,20.042,-9.963,8.967,-8.467,4.064
248.527,-10.299,23.490,-9.772,9.273,-9.014,4.430
248.539,-27.244,10.666,-9.635,9.537,-9.540,4.767
248.550,-71.599,18.270,-10.470,9.556,-9.999,5.084
248.561,0.759,41.941,-10.259,9.667,-10.425,5.381
248.572,22.654,-65.321,-9.436,9.429,-10.772,5.655
248.582,13.267,-1.014,-8.911,8.343,-11.001,5.879
248.593,-54.032,24.991,-8.116,7.894,-11.118,6.028
248.603,-35.020,33.681,-7.953,7.205,-11.179,6.130
248.614,58.468,3.166,-7.024,6.800,-11.181,6.184
248.624,-1.444,-62.510,-6.459,5.254,-11.118,6.173
248.635,-19.673,66.557,-6.412,4.879,-10.979,6.069
248.645,-24.528,13.555,-6.714,5.111,-10.776,5.952
248.656,47.695,-16.519,-6.311,4.915,-10.569,5.821
248.666,-2.382,-13.541,-5.875,4.342,-10.275,5.694
248.677,-58.995,13.197,-5.677,4.093,-9.918,5.547
248.687,-34.505,34.312,-5.765,3.945,-9.512,5.374
248.698,59.168,-13.140,-5.224,3.879,-9.073,5.170
248.708,-30.520,-58.894,-5.112,3.028,-8.634,4.951
248.719,12.684,37.398,-5.207,3.233,-8.180,4.724
248.729,-40.160,-42.675,-5.557,3.001,-7.732,4.520
248.740,-1.240,23.107,-6.127,2.791,-7.286,4.349
248.750,-39.581,19.524,-6.102,3.347,-6.907,4.208
248.761,49.643,-39.994,-6.055,2.809,-6.582,4.115
248.771,38.851,-17.713,-5.014,2.415,-6.251,4.044
248.782,-55.805,-16.833,-4.644,1.731,-5.873,3.991
248.792,2.545,74.549,-4.324,1.983,-5.497,3.960
248.803,-4.572,-42.704,-3.975,1.772,-5.114,3.965
248.813,67.381,19.226,-3.494,1.390,-4.776,3.986
248.824,-50.959,-19.670,-3.229,1.468,-4.442,4.011
248.834,9.691,-8.578,-3.287,1.100,-4.105,4.047
248.845,-10.204,30.387,-3.214,1.459,-3.770,4.091
248.855,-19.302,-57.175,-3.449,1.198,-3.474,4.135
248.866,72.077,13.412,-2.659,0.859,-3.240,4.171
248.876,-28.291,-46.518,-2.499,0.187,-3.018,4.216
248.887,-35.697,29.392,-3.809,-0.295,-2.883,4.227
248.897,5.980,51.909,-4.421,0.800,-2.862,4.239
248.908,11.538,-78.482,-4.297,0.267,-2.935,4.275
248.918,12.768,2.726,-3.740,-0.299,-3.042,4.287
248.928,-46.454,13.419,-3.647,-0.485,-3.202,4.246
248.939,11.212,5.614,-3.357,-0.442,-3.435,4.194
248.949,34.816,-46.497,-2.449,-0.853,-3.733,4.106
248.960,-56.444,15.775,-2.349,-1.279,-4.031,3.975
248.970,-17.981,17.612,-2.715,-0.834,-4.355,3.842
248.981,59.593,-30.445,-2.410,-0.639,-4.740,3.730
248.991,-0.496,-6.316,-1.888,-0.853,-5.135,3.609
249.001,-16.841,13.699,-1.817,-0.666,-5.566,3.462
249.012,-16.802,19.787,-1.899,-0.205,-6.023,3.318
249.022,42.908,-16.817,-1.157,-0.249,-6.459,3.178
249.033,-50.132,-35.994,-1.038,-0.794,-6.877,2.996
249.043,-10.544,35.265,-1.663,-0.093,-7.313,2.795
249.054,58.893,-10.835,-1.229,0.578,-7.762,2.621
249.064,-9.398,-78.183,-1.007,-0.368,-8.186,2.458
249.075,10.319,44.175,-0.936,-0.560,-8.531,2.242
249.085,-15.615,-15.671,-1.015,-0.342,-8.836,2.009
249.095,-29.024,8.442,-1.413,-0.493,-9.131,1.747
249.106,-28.999,21.504,-1.539,-0.143,-9.399,1.495
249.116,48.733,-1.624,-1.148,0.083,-9.603,1.273
249.127,-41.456,-48.564,-0.766,0.021,-9.750,1.060
249.137,-14.794,19.074,-0.975,0.094,-9.849,0.858
249.147,36.755,20.952,-0.606,0.448,-9.912,0.635
249.158,-4.330,20.377,-0.446,0.654,-9.928,0.398
249.168,17.906,-67.183,-0.124,0.800,-9.893,0.145
249.179,6.245,-29.361,-0.032,-0.055,-9.781,-0.126
249.189,-19.154,60.886,-0.181,0.975,-9.603,-0.398
249.200,9.254,12.533,-0.538,1.908,-9.386,-0.608
249.210,8.638,-49.470,-0.057,1.461,-9.121,-0.795
249.220,-6.858,28.701,-0.473,1.120,-8.741,-0.985
249.231,30.099,51.639,-0.280,2.695,-8.316,-1.113
249.241,3.274,-21.881,-0.228,2.902,-7.842,-1.145
249.252,-34.078,-55.963,-0.346,2.638,-7.316,-1.133
249.262,12.506,17.332,-0.440,2.531,-6.724,-1.095
249.273,21.031,25.968,-0.172,2.823,-6.080,-0.998
249.283,-28.382,-13.577,-0.871,2.342,-5.393,-0.833
249.293,32.721,-42.579,-1.188,1.874,-4.721,-0.622
249.304,0.336,14.034,-1.408,1.651,-4.035,-0.388
249.314,13.336,5.789,-1.413,1.801,-3.349,-0.121
249.325,-29.795,-23.025,-1.892,1.408,-2.625,0.189
249.335,26.477,32.590,-1.977,1.482,-1.867,0.519
249.346,-30.579,-49.265,-2.320,1.155,-1.105,0.855
249.356,-1.787,2.790,-2.861,0.560,-0.354,1.188
249.367,9.080,34.903,-2.730,1.051,0.380,1.520
249.377,-21.383,-65.772,-2.923,0.720,1.105,1.844
249.388,39.127,19.109,-2.765,0.431,1.823,2.139
249.398,-26.597,11.665,-2.734,0.755,2.506,2.404
249.408,-44.263,23.210,-3.224,0.951,3.137,2.644
249.419,39.082,-29.266,-2.720,0.656,3.741,2.877
249.429,-47.877,22.293,-2.419,0.268,4.304,3.052
249.440,-29.084,33.571,-3.804,1.811,4.765,3.252
249.450,11.486,-75.385,-4.595,2.039,5.055,3.448
249.461,32.872,14.571,-4.068,1.940,5.234,3.590
249.471,-51.226,-2.449,-3.927,2.220,5.333,3.691
249.482,-30.058,0.605,-4.447,2.055,5.354,3.770
249.492,46.539,-1.167,-4.447,2.066,5.255,3.813
249.503,32.555,0.855,-3.760,1.822,5.063,3.813
249.513,-24.428,-10.483,-3.601,1.396,4.880,3.795
249.523,-19.484,59.202,-4.455,1.094,4.624,3.763
249.534,39.947,5.197,-3.512,1.807,4.308,3.761
249.544,-27.745,-61.595,-3.170,1.269,3.962,3.740
249.555,-47.441,28.846,-4.273,1.037,3.534,3.666
249.565,25.415,9.657,-4.294,1.553,3.009,3.587
249.576,-3.550,-50.533,-3.993,1.281,2.432,3.506
249.586,-15.144,4.064,-4.118,1.226,1.818,3.403
249.597,48.461,-0.255,-3.959,1.074,1.179,3.266
249.607,-3.004,34.417,-3.671,1.343,0.572,3.123
249.618,-0.592,-33.465,-3.438,1.145,-0.001,2.982
249.628,-6.027,50.764,-3.198,0.613,-0.534,2.821
249.638,-7.097,29.364,-3.126,1.752,-1.005,2.688
249.649,10.687,-79.248,-2.856,1.480,-1.449,2.592
249.659,-13.307,48.842,-2.693,1.549,-1.854,2.486
249.670,-8.587,24.721,-2.764,2.367,-2.247,2.426
249.680,16.787,-69.472,-2.370,1.508,-2.643,2.358
249.691,-8.377,46.324,-2.158,1.378,-2.986,2.258
249.701,-22.427,17.122,-2.442,2.000,-3.302,2.182
249.711,23.456,-63.917,-2.148,1.060,-3.676,2.092
249.722,17.459,28.356,-1.287,0.338,-3.996,1.980
249.733,-35.018,30.058,-1.482,0.999,-4.264,1.899
249.743,20.246,-69.793,-1.623,0.436,-4.549,1.838
249.753,31.840,22.323,-0.949,0.135,-4.761,1.786
249.764,-50.315,10.816,-1.589,0.565,-4.908,1.747
249.774,53.390,-35.398,-1.907,0.278,-5.079,1.711
249.785,26.225,10.600,-1.348,0.179,-5.183,1.673
249.795,-52.547,-2.896,-2.285,0.210,-5.214,1.646
249.806,74.734,15.222,-2.703,0.290,-5.262,1.616
249.816,10.059,-16.907,-1.775,0.367,-5.199,1.608
249.826,-53.714,-13.564,-2.336,0.041,-5.046,1.602
249.837,-11.477,41.409,-2.814,0.380,-4.875,1.564
249.847,62.116,24.337,-2.135,1.125,-4.661,1.566
249.858,-22.868,-63.199,-2.121,0.560,-4.349,1.561
249.869,-21.766,16.785,-2.935,0.259,-4.003,1.516
249.879,31.440,46.224,-2.890,1.126,-3.657,1.442
249.890,31.675,-30.267,-2.720,1.080,-3.242,1.372
249.901,-0.690,-83.708,-2.940,0.382,-2.745,1.271
249.913,-2.723,-41.126,-3.602,-0.379,-2.125,1.139
249.925,-6.441,-11.482,-4.453,-0.818,-1.470,0.997
249.936,-13.585,-12.185,-5.327,-0.893,-0.806,0.857
249.948,-22.972,-34.083,-6.724,-1.205,-0.160,0.723
249.960,-4.677,-46.735,-8.330,-1.919,0.383,0.584
249.972,-8.759,-78.298,-9.480,-2.677,0.847,0.437
249.984,5.855,28.328,-10.249,-3.386,1.260,0.269
249.995,15.914,71.040,-10.569,-3.893,1.620,0.087
250.007,14.340,59.550,-9.895,-3.590,1.967,-0.078
250.019,11.749,38.963,-8.407,-2.799,2.318,-0.217
250.031,-21.405,-2.967,-6.785,-2.069,2.692,-0.313
250.043,-14.256,-65.847,-5.965,-1.867,3.081,-0.342
250.054,-4.653,-84.302,-5.691,-1.756,3.432,-0.349
250.066,8.246,-64.244,-6.023,-2.304,3.722,-0.351
250.078,38.754,11.500,-6.375,-2.720,3.935,-0.382
250.090,16.480,32.056,-6.165,-2.482,4.054,-0.460
250.102,-3.276,28.242,-5.392,-1.288,4.141,-0.545
250.114,-36.760,13.817,-4.829,0.110,4.189,-0.609
250.125,-46.979,-17.744,-4.985,1.184,4.192,-0.666
250.137,-52.279,-35.484,-6.041,1.559,4.128,-0.710
250.149,-42.432,-45.655,-7.835,1.356,3.938,-0.768
250.161,40.693,48.885,-9.179,1.090,3.630,-0.849
250.172,35.671,51.919,-9.882,0.787,3.211,-0.953
250.184,25.913,53.478,-9.264,1.061,2.715,-1.070
250.196,8.684,50.480,-8.269,1.074,2.235,-1.174
250.208,-3.281,40.944,-6.640,1.529,1.793,-1.247
250.219,-20.394,18.713,-5.064,2.118,1.401,-1.256
250.230,-22.146,-22.970,-3.985,2.326,1.055,-1.234
250.241,-24.847,-21.203,-3.524,1.986,0.730,-1.188
250.251,4.116,58.380,-2.965,2.588,0.404,-1.133
250.262,23.144,49.770,-2.145,3.596,0.113,-1.038
250.272,40.991,-44.853,-1.290,3.240,-0.160,-0.920
250.283,5.813,-79.455,-1.088,1.472,-0.430,-0.875
250.293,-27.467,-19.992,-1.768,0.055,-0.704,-0.925
250.304,-25.112,1.352,-3.309,-0.295,-1.045,-1.021
250.314,-35.953,10.700,-4.773,-0.101,-1.485,-1.132
250.325,11.315,-13.361,-5.678,0.077,-1.996,-1.229
250.335,12.653,36.250,-5.723,0.590,-2.520,-1.333
250.345,4.343,42.861,-5.442,1.443,-3.036,-1.398
250.356,0.981,-13.803,-5.128,1.847,-3.529,-1.407
250.366,4.181,-82.907,-4.825,1.443,-4.002,-1.367
250.377,7.549,-64.621,-4.555,0.799,-4.439,-1.322
250.387,2.046,41.398,-4.299,0.721,-4.836,-1.290
250.397,-4.818,59.874,-4.151,1.142,-5.188,-1.269
250.408,-30.366,30.366,-4.080,1.415,-5.535,-1.207
250.419,-25.518,-49.070,-4.124,0.802,-5.885,-1.111
250.429,-11.649,-28.982,-4.021,-0.189,-6.217,-1.031
250.440,-8.958,1.429,-3.657,-0.784,-6.557,-0.957
250.450,35.485,20.395,-2.810,-0.745,-6.917,-0.915
250.460,53.109,-32.351,-1.545,-0.961,-7.276,-0.867
250.471,28.606,-61.000,-0.691,-1.850,-7.596,-0.829
250.481,-25.100,-30.746,-0.678,-2.627,-7.867,-0.833
250.492,-27.046,11.969,-1.404,-2.560,-8.136,-0.845
250.503,-8.153,27.916,-1.936,-1.811,-8.492,-0.867
250.514,-8.732,29.015,-1.883,-0.764,-8.897,-0.882
250.525,7.277,34.350,-1.509,0.231,-9.291,-0.883
250.537,11.467,42.757,-0.998,0.893,-9.643,-0.826
250.549,10.205,41.968,-0.340,1.498,-9.977,-0.735
250.560,18.609,47.559,0.286,1.742,-10.211,-0.626
250.572,22.968,48.663,0.990,2.212,-10.337,-0.503
250.584,21.203,45.748,1.251,2.192,-10.365,-0.380
250.596,10.019,38.152,1.230,2.071,-10.286,-0.262
250.607,-4.923,18.415,0.787,1.778,-10.118,-0.167
250.619,-3.097,13.283,0.144,1.374,-9.892,-0.094
250.631,-9.354,3.593,-0.424,1.111,-9.605,-0.041
250.643,-9.248,1.734,-0.855,0.969,-9.256,-0.017
250.654,-5.631,12.585,-1.158,1.032,-8.876,-0.035
250.666,5.994,29.831,-1.311,1.505,-8.482,-0.063
250.678,15.711,43.355,-1.213,2.297,-8.081,-0.087
250.690,27.503,50.441,-0.965,3.179,-7.679,-0.071
250.702,42.202,42.845,-0.677,3.905,-7.301,-0.020
250.713,47.271,38.727,-0.465,4.295,-6.974,0.061
250.725,49.140,14.011,-0.318,4.298,-6.704,0.166
250.737,6.281,-33.366,-0.628,3.522,-6.476,0.265
250.749,16.259,-29.303,-1.215,2.166,-6.303,0.361
250.761,3.133,-36.790,-1.719,0.671,-6.195,0.447
250.773,10.652,-39.657,-2.085,-1.030,-6.189,0.476
250.784,37.282,-45.165,-2.155,-2.386,-6.262,0.440
250.796,70.243,-17.376,-2.086,-3.310,-6.361,0.377
250.808,47.264,-33.864,-2.177,-4.145,-6.459,0.309
250.820,-31.783,-58.228,-2.743,-5.262,-6.545,0.239
250.832,-39.674,-41.235,-3.557,-6.613,-6.627,0.150
250.843,-32.103,-28.264,-3.985,-7.601,-6.710,0.016
250.855,7.860,80.824,-3.575,-7.703,-6.777,-0.123
250.867,14.567,74.809,-2.503,-6.984,-6.754,-0.229
250.878,-4.661,47.115,-1.208,-5.901,-6.632,-0.256
250.890,14.308,-8.419,0.099,-5.354,-6.428,-0.185
250.901,50.338,-34.898,1.818,-5.735,-6.169,-0.118
250.912,21.381,-23.921,3.171,-6.335,-5.835,-0.081
250.923,-25.058,1.563,3.630,-6.408,-5.356,-0.047
250.934,2.672,7.302,3.657,-5.990,-4.838,-0.009
250.946,50.853,26.964,3.998,-5.640,-4.350,-0.001
250.957,61.044,-16.569,4.466,-5.520,-3.869,-0.043
250.968,15.696,-17.838,4.754,-5.607,-3.408,-0.134
250.980,35.310,-32.006,5.237,-6.239,-2.994,-0.316
250.991,22.701,-37.117,5.533,-6.837,-2.596,-0.596
251.002,-6.661,-23.722,5.049,-6.859,-2.177,-0.921
251.014,-10.811,-3.642,3.990,-6.293,-1.801,-1.254
251.025,26.914,-11.231,3.259,-5.718,-1.561,-1.607
251.037,2.184,-6.279,2.635,-5.089,-1.335,-2.028
251.049,-37.343,-3.640,2.216,-4.538,-1.153,-2.436
251.059,28.932,9.040,1.949,-4.021,-1.046,-2.767
251.070,2.658,-71.534,2.169,-4.629,-1.010,-3.118
251.081,-13.663,27.352,1.774,-4.972,-0.943,-3.492
251.091,-36.369,44.847,1.502,-4.348,-0.911,-3.895
251.102,-32.285,-21.392,0.787,-4.479,-0.952,-4.281
251.113,62.403,8.819,1.114,-4.549,-1.052,-4.650
251.123,14.887,-27.339,1.510,-4.675,-1.141,-4.989
251.134,13.167,-0.255,1.631,-4.589,-1.227,-5.287
251.145,-5.436,-47.583,1.629,-4.622,-1.353,-5.562
251.155,23.285,12.359,1.860,-4.146,-1.476,-5.768
251.166,-85.156,-3.509,2.034,-3.432,-1.573,-5.917
251.177,-14.029,32.858,1.841,-2.666,-1.655,-5.992
251.187,37.213,9.418,2.772,-1.553,-1.711,-5.986
251.198,5.090,14.406,3.499,-1.015,-1.679,-5.904
251.209,4.370,31.405,3.995,-0.708,-1.578,-5.802
251.219,23.604,-53.140,4.451,-1.805,-1.422,-5.702
251.231,79.617,-1.516,4.983,-2.174,-1.180,-5.639
251.243,52.114,37.066,5.084,-2.142,-0.839,-5.611
251.254,0.741,-2.662,4.791,-2.114,-0.414,-5.604
251.265,50.111,-26.665,4.968,-2.592,0.025,-5.683
251.277,3.443,-52.136,5.019,-3.515,0.512,-5.850
251.289,-32.397,-57.401,4.101,-4.051,1.092,-6.109
251.301,2.688,20.100,3.490,-3.986,1.717,-6.450
251.313,24.001,37.452,3.578,-2.967,2.334,-6.823
251.325,26.405,52.057,4.048,-1.841,2.954,-7.215
251.337,17.792,-12.633,4.199,-1.311,3.569,-7.631
251.349,23.098,-26.140,4.431,-1.896,4.125,-8.080
251.361,48.414,-26.114,4.657,-2.654,4.618,-8.592
251.373,48.177,-40.594,5.072,-3.810,5.076,-9.177
251.385,-15.605,-74.438,4.842,-5.302,5.507,-9.803
251.397,-18.875,-45.492,2.999,-6.342,5.838,-10.457
251.409,-11.951,-15.910,0.840,-6.813,5.991,-11.105
251.421,-44.233,41.308,-0.687,-6.785,6.002,-11.691
251.433,-56.149,10.767,-2.848,-6.623,5.880,-12.195
251.445,-65.421,11.780,-5.333,-6.470,5.619,-12.591
251.457,-9.287,15.332,-6.607,-6.119,5.279,-12.883
251.469,15.852,33.504,-6.806,-5.593,4.902,-13.067
251.482,13.213,31.223,-6.468,-4.910,4.532,-13.133
251.494,-9.478,7.003,-6.061,-4.340,4.228,-13.061
251.506,-1.521,19.542,-5.621,-3.437,3.970,-12.898
251.517,32.651,43.602,-5.017,-2.833,3.699,-12.643
251.529,32.707,-42.430,-4.221,-2.829,3.481,-12.286
251.540,-10.372,-31.042,-4.011,-3.631,3.318,-11.885
251.552,-1.466,2.162,-4.268,-3.531,3.182,-11.444
251.564,-5.139,44.763,-4.456,-2.696,3.045,-10.890
251.576,-10.250,74.850,-4.527,-2.341,2.924,-10.237
251.588,-16.042,51.089,-4.581,-2.458,2.799,-9.514
251.600,0.641,-47.503,-4.466,-3.296,2.682,-8.727
251.612,6.350,-47.850,-4.102,-5.483,2.575,-7.979
251.624,4.172,-47.529,-3.686,-7.784,2.452,-7.360
251.636,-46.218,-43.694,-3.408,-8.699,2.327,-6.835
251.648,-54.441,21.167,-3.535,-8.411,2.172,-6.333
251.660,-0.993,84.265,-3.288,-7.819,2.009,-5.824
251.672,45.880,43.077,-2.030,-6.657,1.848,-5.280
251.684,72.337,-0.872,-0.239,-5.668,1.742,-4.704
251.696,41.894,-13.392,0.707,-5.318,1.678,-4.157
251.708,-12.447,-0.679,0.738,-5.144,1.632,-3.643
251.720,-27.363,-14.561,0.156,-5.209,1.569,-3.151
251.733,-19.449,-33.460,-0.861,-5.888,1.406,-2.737
251.745,-14.235,-58.627,-1.667,-6.769,1.178,-2.424
251.757,-22.000,67.994,-2.153,-6.764,0.895,-2.209
251.769,-7.488,49.378,-2.412,-5.208,0.578,-2.015
251.780,38.065,9.619,-2.123,-3.832,0.240,-1.813
251.792,32.998,-34.539,-1.332,-3.888,-0.121,-1.598
251.804,4.143,-33.438,-0.981,-3.658,-0.439,-1.426
251.816,-45.396,15.101,-1.279,-3.157,-0.716,-1.266
251.828,1.066,1.029,-1.349,-2.753,-0.980,-1.138
251.839,35.112,-49.357,-0.952,-2.723,-1.227,-1.100
251.851,-37.379,17.645,-1.208,-2.218,-1.472,-1.111
251.862,-17.254,26.571,-1.761,-1.196,-1.701,-1.123
251.874,10.215,-11.033,-1.717,-0.749,-1.915,-1.146
251.885,1.727,-2.022,-1.522,-0.670,-2.106,-1.207
251.896,37.431,-25.151,-0.915,-0.732,-2.212,-1.296
251.907,3.318,-25.006,-0.460,-1.237,-2.263,-1.455
251.919,-25.025,23.608,-0.720,-1.042,-2.278,-1.667
251.930,8.899,81.124,-1.013,-0.497,-2.307,-1.899
251.941,-0.241,-23.336,-1.038,-0.421,-2.361,-2.147
251.953,-13.639,16.078,-1.249,-0.199,-2.386,-2.389
251.964,23.906,-1.376,-0.948,0.077,-2.435,-2.619
251.976,11.289,-67.199,-0.547,-0.441,-2.469,-2.866
251.987,-67.698,-12.760,-1.600,-0.627,-2.469,-3.151
251.999,-59.726,8.573,-3.377,-0.268,-2.527,-3.418
252.011,15.085,24.422,-4.060,0.019,-2.663,-3.651
252.023,55.616,17.044,-3.249,0.453,-2.789,-3.858
252.035,34.633,20.448,-2.225,0.919,-2.849,-4.020
252.047,-9.179,7.045,-1.847,1.087,-2.843,-4.165
252.059,3.715,-6.201,-1.617,0.865,-2.833,-4.286
252.071,23.607,-6.788,-1.098,0.383,-2.824,-4.404
252.083,-23.186,42.588,-0.820,0.276,-2.792,-4.544
252.095,-45.694,44.271,-1.886,0.414,-2.771,-4.660
252.107,-48.324,-2.911,-3.415,0.207,-2.806,-4.740
252.119,-2.474,-82.504,-4.063,-0.186,-2.901,-4.784
252.131,2.931,-61.808,-4.019,-1.189,-2.974,-4.851
252.143,57.068,16.249,-3.692,-1.644,-2.976,-4.915
252.155,39.591,-19.277,-2.873,-1.688,-2.925,-4.979
252.167,22.605,-42.609,-2.341,-1.665,-2.809,-5.030
252.179,-33.668,1.708,-2.729,-1.038,-2.665,-5.062
252.191,-14.938,22.955,-3.578,0.244,-2.522,-5.020
252.203,3.347,18.268,-3.354,1.495,-2.429,-4.939
252.215,35.455,22.969,-2.448,2.282,-2.324,-4.846
252.227,1.517,35.714,-1.936,2.629,-2.170,-4.771
252.239,-29.826,43.602,-1.870,2.728,-1.971,-4.694
252.251,-3.769,-67.612,-1.920,1.853,-1.756,-4.660
252.263,3.289,-72.650,-1.653,-0.498,-1.511,-4.723
252.275,-3.170,-39.136,-1.347,-2.520,-1.213,-4.913
252.287,-9.214,52.751,-1.179,-1.808,-0.887,-5.104
252.299,4.267,63.351,-0.993,0.338,-0.540,-5.197
252.311,17.300,48.899,-0.479,1.641,-0.187,-5.160
252.323,11.704,-47.057,-0.126,1.762,0.138,-5.029
252.335,-6.364,-35.371,-0.103,1.589,0.470,-4.857
252.346,-28.378,61.474,-0.393,1.813,0.731,-4.626
252.357,-5.590,31.091,-0.564,2.182,0.944,-4.310
252.369,15.235,-24.169,-0.346,1.694,1.073,-3.933
252.379,-8.920,45.033,-0.057,1.240,1.140,-3.504
252.390,-27.216,-56.955,-0.169,1.019,1.155,-3.027
252.401,19.455,-3.614,0.149,0.419,1.165,-2.496
252.411,-30.343,52.112,0.115,0.796,1.150,-1.936
252.421,8.857,-52.920,-0.062,0.199,1.087,-1.336
252.432,8.924,43.853,0.183,-0.083,0.996,-0.730
252.442,-58.861,21.414,-0.059,0.473,0.860,-0.081
252.453,25.739,-53.264,0.249,-0.131,0.680,0.585
252.463,-6.191,38.202,0.667,-0.480,0.506,1.221
252.473,-8.553,-61.920,0.534,-0.717,0.296,1.832
252.484,9.783,-24.188,0.768,-1.773,0.062,2.470
252.496,-8.243,14.176,0.919,-2.011,-0.203,3.132
252.506,46.803,-42.830,1.408,-2.214,-0.451,3.666
252.517,-56.405,18.115,1.616,-2.615,-0.687,4.199
252.527,-14.316,15.791,1.313,-2.376,-0.894,4.709
252.537,26.222,-22.210,1.776,-2.948,-1.120,5.128
252.548,9.201,39.762,2.288,-2.768,-1.322,5.527
252.559,14.477,-18.210,2.514,-2.909,-1.477,5.909
252.569,-0.179,-84.031,2.539,-4.523,-1.614,6.155
252.580,6.480,34.156,2.322,-4.401,-1.717,6.301
252.590,2.543,17.786,2.123,-3.453,-1.805,6.415
252.601,-75.178,-10.513,1.443,-3.025,-1.856,6.496
252.611,9.960,31.630,1.277,-2.244,-1.886,6.557
252.622,36.703,39.276,2.019,-1.504,-1.894,6.589
252.633,-42.205,47.074,2.384,-0.926,-1.825,6.591
252.644,11.107,-41.274,2.617,-1.184,-1.691,6.591
252.654,31.003,-41.022,3.551,-2.634,-1.487,6.526
252.665,7.837,-7.711,4.025,-3.491,-1.185,6.380
252.676,33.890,-15.014,4.104,-3.772,-0.820,6.186
252.687,63.918,-26.058,4.347,-4.012,-0.400,5.966
252.699,61.572,-14.006,4.542,-4.165,0.071,5.748
252.710,30.810,10.673,4.297,-3.945,0.596,5.524
252.722,14.748,31.995,3.416,-3.548,1.099,5.307
252.734,6.616,25.618,2.480,-3.164,1.571,5.137
252.745,14.213,18.323,1.765,-3.342,1.990,4.987
252.757,59.237,-29.489,1.512,-4.253,2.323,4.805
252.769,40.383,-37.067,1.639,-5.650,2.633,4.533
252.781,46.429,-4.835,2.045,-6.959,2.905,4.158
252.792,13.502,75.936,2.442,-7.452,3.164,3.722
252.804,-2.780,60.921,2.536,-6.813,3.418,3.248
252.814,-2.127,-21.200,2.425,-6.454,3.599,2.795
252.827,-1.345,19.777,2.441,-7.252,3.721,2.204
252.837,-3.018,-79.076,2.406,-9.040,3.772,1.651
252.849,-19.509,-70.535,2.088,-10.001,3.767,0.887
252.859,14.038,8.646,1.996,-9.982,3.685,0.268
252.869,44.877,-37.284,2.178,-9.540,3.528,-0.360
252.879,-49.014,31.811,1.366,-8.689,3.308,-0.975
252.889,6.033,9.472,0.643,-7.462,2.989,-1.547
252.900,39.852,-31.136,0.502,-6.892,2.499,-2.205
252.912,4.780,-7.118,0.878,-6.898,1.944,-2.857
252.923,-16.916,49.144,1.189,-6.502,1.398,-3.482
252.934,36.509,40.056,1.827,-6.846,0.855,-4.099
252.945,12.151,-58.515,2.755,-8.305,0.401,-4.741
252.956,-29.474,-59.659,2.955,-10.019,0.051,-5.438
252.968,-59.643,-20.451,2.732,-10.664,-0.242,-6.157
252.979,19.838,-32.295,2.650,-10.526,-0.545,-6.850
252.990,57.170,-18.023,4.135,-10.058,-0.780,-7.479
253.001,23.097,0.736,5.341,-8.950,-0.852,-8.001
253.013,-23.881,57.438,5.676,-7.285,-0.785,-8.413
253.024,9.675,-5.551,5.598,-5.825,-0.622,-8.702
253.036,-30.856,-37.724,6.203,-5.524,-0.420,-8.950
253.046,39.251,-14.619,6.900,-5.844,-0.211,-9.134
253.056,20.235,30.454,7.264,-5.215,0.071,-9.286
253.066,-44.568,-34.562,7.097,-4.776,0.381,-9.407
253.077,-65.532,-0.694,6.077,-4.555,0.666,-9.555
253.088,-33.325,12.583,5.517,-4.221,0.932,-9.748
253.100,31.386,5.427,5.397,-4.125,1.152,-9.925
253.112,82.554,6.568,5.700,-4.452,1.325,-10.095
253.123,62.017,26.269,6.023,-4.944,1.496,-10.257
253.134,-20.272,-3.294,5.906,-5.397,1.633,-10.421
253.145,-4.184,-38.500,5.314,-6.323,1.734,-10.583
253.155,-14.710,-70.461,4.517,-7.916,1.767,-10.797
253.166,-34.344,53.627,3.674,-7.965,1.754,-11.039
253.177,-4.890,48.621,3.342,-7.101,1.699,-11.211
253.187,7.277,-81.587,3.342,-6.701,1.623,-11.290
253.198,-24.576,-30.513,3.133,-5.952,1.558,-11.269
