R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,40,120,30,100,155,300,0,0,0.995
sysTime,PIDRefX,PIDSensX,PIDPoutX,PIDIoutX,PIDDoutX,PIDUX
297.740,0.000,-0.946,0.016,0.188,-0.248,0.454
297.751,0.000,-2.039,0.035,0.192,-0.241,0.469
297.763,0.000,-2.419,0.042,0.198,-0.164,0.405
297.774,0.000,-2.091,0.036,0.206,-0.030,0.273
297.784,0.000,-2.103,0.036,0.211,-0.015,0.263
297.796,0.000,-3.612,0.063,0.219,-0.135,0.417
297.808,0.000,-3.466,0.060,0.229,-0.066,0.356
297.819,0.000,-5.482,0.095,0.241,-0.212,0.549
297.831,0.000,-8.390,0.146,0.261,-0.347,0.756
297.842,0.000,-10.156,0.177,0.289,-0.307,0.774
297.854,0.000,-13.127,0.229,0.324,-0.385,0.939
297.865,0.000,-14.967,0.261,0.364,-0.396,1.022
297.877,0.000,-16.900,0.295,0.408,-0.404,1.108
297.888,0.000,-15.191,0.265,0.455,-0.096,0.818
297.900,0.000,-16.439,0.287,0.501,-0.155,0.944
297.910,0.000,-16.399,0.286,0.542,-0.108,0.937
297.922,0.000,-14.292,0.250,0.586,0.107,0.728
297.933,0.000,-12.664,0.221,0.623,0.137,0.707
297.945,0.000,-11.029,0.193,0.658,0.220,0.630
297.956,0.000,-8.618,0.150,0.684,0.264,0.571
297.968,0.000,-8.042,0.140,0.707,0.178,0.669
297.980,0.000,-8.676,0.151,0.731,0.034,0.848
297.991,0.000,-8.314,0.145,0.758,0.099,0.804
298.003,0.000,-10.111,0.176,0.784,-0.082,1.043
298.014,0.000,-11.671,0.204,0.815,-0.164,1.184
298.026,0.000,-11.388,0.199,0.849,-0.068,1.117
298.036,0.000,-13.475,0.235,0.881,-0.170,1.288
298.048,0.000,-14.826,0.259,0.923,-0.197,1.380
298.059,0.000,-15.762,0.275,0.965,-0.255,1.496
298.071,0.000,-15.087,0.264,1.010,-0.079,1.354
298.082,0.000,-13.462,0.235,1.053,0.149,1.139
298.094,0.000,-10.197,0.178,1.086,0.328,0.936
298.105,0.000,-8.076,0.141,1.113,0.341,0.912
298.117,0.000,-5.530,0.096,1.132,0.385,0.844
298.129,0.000,-2.641,0.046,1.144,0.447,0.743
298.140,0.000,-0.144,0.002,1.149,0.484,0.667
298.152,0.000,2.037,-0.035,1.146,0.444,0.666
298.162,0.000,6.343,-0.111,1.136,0.615,0.410
298.173,0.000,7.536,-0.131,1.118,0.518,0.467
298.184,0.000,9.095,-0.159,1.097,0.470,0.467
298.195,0.000,11.190,-0.195,1.070,0.497,0.377
298.206,0.000,12.476,-0.218,1.039,0.409,0.411
298.217,0.000,14.127,-0.247,1.001,0.312,0.441
298.228,0.000,14.207,-0.248,0.963,0.214,0.500
298.239,0.000,13.920,-0.243,0.925,0.102,0.578
298.250,0.000,10.779,-0.188,0.892,-0.173,0.877
298.261,0.000,11.872,-0.207,0.861,-0.029,0.682
298.272,0.000,10.185,-0.178,0.830,-0.176,0.828
298.283,0.000,9.639,-0.168,0.803,-0.134,0.769
298.294,0.000,9.701,-0.169,0.777,-0.019,0.627
298.305,0.000,7.014,-0.122,0.754,-0.207,0.839
298.316,0.000,4.099,-0.071,0.740,-0.308,0.977
298.327,0.000,2.220,-0.038,0.732,-0.314,1.007
298.338,0.000,1.279,-0.022,0.727,-0.266,0.971
298.349,0.000,0.718,-0.012,0.723,-0.222,0.933
298.360,0.000,-0.892,0.015,0.725,-0.235,0.975
298.372,0.000,0.134,-0.002,0.727,0.000,0.725
298.382,0.000,-2.146,0.037,0.730,-0.184,0.952
298.392,0.000,-3.988,0.069,0.738,-0.227,1.036
298.403,0.000,-5.345,0.093,0.751,-0.249,1.093
298.413,0.000,-5.534,0.096,0.764,-0.191,1.053
298.423,0.000,-6.382,0.111,0.778,-0.226,1.116
298.433,0.000,-7.891,0.138,0.798,-0.214,1.151
298.444,0.000,-8.679,0.151,0.820,-0.153,1.126
298.454,0.000,-10.436,0.182,0.845,-0.230,1.259
298.464,0.000,-5.781,0.101,0.866,0.230,0.737
298.474,0.148,-7.267,0.129,0.883,0.043,0.969
298.485,0.297,-8.001,0.145,0.902,-0.071,1.119
298.496,0.446,-9.655,0.176,0.927,-0.189,1.293
298.507,0.595,-9.130,0.170,0.956,-0.064,1.191
298.518,0.595,-3.992,0.080,0.976,0.338,0.718
298.530,1.492,-4.552,0.105,0.993,0.160,0.938
298.542,4.597,-4.164,0.153,1.014,0.117,1.051
298.554,4.597,-2.654,0.126,1.038,0.175,0.990
298.566,4.597,-1.878,0.113,1.059,0.162,1.010
298.578,4.597,-1.384,0.104,1.079,0.171,1.013
298.590,9.615,2.553,0.123,1.107,0.386,0.844
298.601,10.849,4.698,0.107,1.127,0.409,0.825
298.613,11.276,3.811,0.130,1.146,0.173,1.104
298.625,12.836,4.016,0.154,1.172,0.139,1.187
298.637,13.777,7.250,0.114,1.198,0.334,0.978
298.649,16.302,8.347,0.139,1.218,0.225,1.132
298.661,17.111,8.181,0.156,1.244,0.105,1.294
298.673,19.101,8.401,0.187,1.272,0.072,1.387
298.684,19.101,7.960,0.194,1.304,-0.003,1.503
298.696,19.101,8.136,0.191,1.336,-0.011,1.539
298.708,20.927,11.107,0.171,1.365,0.167,1.370
298.720,20.614,14.873,0.100,1.388,0.361,1.127
298.732,20.614,19.683,0.016,1.398,0.559,0.854
298.744,21.561,24.060,-0.043,1.397,0.656,0.696
298.756,21.561,30.554,-0.157,1.380,0.864,0.358
298.768,21.561,34.984,-0.234,1.347,0.850,0.262
298.780,21.561,38.380,-0.294,1.302,0.762,0.246
298.792,23.889,38.606,-0.257,1.260,0.517,0.484
298.804,26.768,36.529,-0.170,1.221,0.206,0.844
298.816,27.145,38.193,-0.193,1.191,0.257,0.740
298.828,29.896,37.587,-0.134,1.165,0.101,0.929
298.839,29.896,37.168,-0.127,1.143,0.007,1.008
298.850,33.294,40.104,-0.119,1.119,0.183,0.817
298.862,33.294,41.972,-0.151,1.095,0.231,0.712
298.874,36.504,40.374,-0.067,1.082,0.036,0.977
298.886,40.977,41.836,-0.015,1.078,0.157,0.905
298.898,45.869,46.194,-0.005,1.074,0.388,0.680
298.910,48.185,50.829,-0.046,1.070,0.547,0.477
298.920,51.208,52.057,-0.014,1.063,0.464,0.584
298.932,51.831,54.532,-0.047,1.056,0.416,0.592
298.944,51.208,56.776,-0.097,1.045,0.420,0.527
298.956,51.831,58.087,-0.109,1.026,0.323,0.593
298.968,51.831,60.075,-0.144,1.006,0.361,0.500
298.980,51.831,61.019,-0.160,0.980,0.294,0.525
298.992,53.093,61.299,-0.143,0.958,0.218,0.596
299.004,53.093,62.350,-0.162,0.933,0.235,0.536
299.016,53.093,63.180,-0.176,0.907,0.250,0.480
299.028,55.033,63.016,-0.139,0.882,0.225,0.516
299.040,55.033,65.492,-0.183,0.856,0.336,0.336
299.050,54.380,65.587,-0.196,0.827,0.212,0.418
299.062,54.380,68.445,-0.246,0.790,0.351,0.193
299.074,53.734,71.684,-0.314,0.743,0.431,-0.002
299.086,53.734,73.076,-0.338,0.688,0.388,-0.038
299.098,47.016,73.742,-0.467,0.618,0.338,-0.188
299.110,47.016,73.204,-0.458,0.542,0.221,-0.137
299.122,40.460,72.035,-0.552,0.460,0.092,-0.184
299.134,40.460,69.482,-0.507,0.368,-0.143,0.003
299.146,39.441,69.201,-0.520,0.278,-0.145,-0.096
299.158,38.939,70.072,-0.544,0.184,-0.081,-0.279
299.169,36.981,71.681,-0.607,0.084,-0.003,-0.519
299.179,36.031,71.424,-0.619,-0.006,-0.059,-0.566
299.191,34.642,67.072,-0.567,-0.106,-0.299,-0.374
299.204,34.188,62.609,-0.497,-0.196,-0.459,-0.234
299.216,34.188,55.788,-0.378,-0.268,-0.673,0.026
299.228,31.560,48.899,-0.303,-0.322,-0.838,0.213
299.239,31.560,40.813,-0.161,-0.358,-1.029,0.508
299.251,28.300,32.991,-0.082,-0.379,-1.133,0.671
299.263,28.300,31.011,-0.047,-0.391,-0.862,0.423
299.274,20.305,27.178,-0.120,-0.416,-0.843,0.307
299.286,17.111,26.711,-0.167,-0.438,-0.531,-0.075
299.298,9.022,27.135,-0.316,-0.472,-0.319,-0.469
299.309,5.088,16.359,-0.197,-0.511,-0.863,0.154
299.321,0.446,13.920,-0.235,-0.543,-0.689,-0.089
299.332,0.000,7.906,-0.138,-0.571,-0.874,0.163
299.342,0.000,1.974,-0.034,-0.585,-1.024,0.404
299.352,0.000,-2.340,0.040,-0.585,-1.004,0.459
299.362,0.000,-7.806,0.136,-0.572,-1.051,0.615
299.373,0.000,-13.673,0.239,-0.546,-1.152,0.845
299.383,0.000,-17.923,0.313,-0.507,-1.115,0.921
299.393,0.000,-21.258,0.372,-0.458,-0.960,0.873
299.404,0.000,-25.300,0.442,-0.399,-0.940,0.983
299.414,0.000,-30.185,0.528,-0.326,-0.957,1.158
299.424,0.000,-33.649,0.588,-0.245,-0.883,1.226
299.434,0.000,-38.280,0.669,-0.152,-0.871,1.389
299.445,0.000,-41.202,0.721,-0.052,-0.827,1.496
299.455,-0.148,-43.437,0.757,0.054,-0.741,1.553
299.465,-0.148,-43.645,0.761,0.162,-0.565,1.488
299.475,-0.148,-42.962,0.749,0.271,-0.353,1.373
299.485,-0.148,-42.387,0.739,0.379,-0.168,1.287
299.496,-0.148,-44.355,0.773,0.491,-0.224,1.489
299.506,-0.148,-44.219,0.771,0.604,-0.158,1.533
299.516,-0.148,-41.462,0.723,0.709,0.047,1.385
299.526,-0.148,-38.625,0.673,0.813,0.286,1.200
299.537,-0.148,-38.740,0.675,0.913,0.228,1.361
299.547,-0.148,-39.837,0.694,1.014,0.094,1.614
299.557,-0.148,-39.529,0.689,1.115,0.052,1.751
299.567,-0.148,-39.410,0.687,1.214,0.016,1.885
299.577,-0.148,-39.293,0.685,1.314,0.005,1.994
299.588,-0.148,-38.709,0.674,1.413,0.008,2.079
299.598,-0.148,-36.040,0.628,1.506,0.184,1.950
299.608,-0.148,-32.691,0.569,1.590,0.324,1.835
299.618,-0.148,-30.412,0.529,1.669,0.354,1.844
299.628,0.000,-28.577,0.500,1.743,0.353,1.889
299.640,0.000,-25.278,0.442,1.750,0.341,1.850
299.650,0.000,-22.232,0.389,1.750,0.415,1.723
299.660,0.000,-19.637,0.343,1.750,0.465,1.627
299.671,0.000,-20.083,0.351,1.750,0.254,1.846
299.681,0.000,-16.873,0.295,1.750,0.377,1.667
299.691,0.000,-13.885,0.242,1.750,0.455,1.537
299.701,0.000,-13.058,0.228,1.750,0.277,1.701
299.711,0.000,-10.191,0.178,1.750,0.389,1.538
299.722,0.000,-10.105,0.176,1.750,0.289,1.637
299.732,0.000,-9.064,0.158,1.750,0.255,1.653
299.742,0.000,-7.407,0.129,1.750,0.323,1.556
299.752,0.000,-9.006,0.157,1.750,0.084,1.823
299.763,0.000,-8.035,0.140,1.750,0.142,1.748
299.773,0.000,-12.147,0.212,1.750,-0.178,2.141
299.783,0.000,-14.188,0.248,1.750,-0.282,2.280
299.793,0.000,-15.122,0.264,1.750,-0.224,2.238
299.803,-0.148,-16.765,0.290,1.750,-0.302,2.343
299.813,-0.297,-16.376,0.281,1.750,-0.153,2.185
299.825,-0.297,-14.559,0.249,1.750,0.075,1.924
299.836,-0.297,-17.697,0.304,1.750,-0.064,2.118
299.847,-0.297,-20.010,0.344,1.750,-0.174,2.269
299.859,-1.192,-20.529,0.338,1.750,-0.148,2.236
299.870,-1.642,-23.509,0.382,1.750,-0.277,2.410
299.882,-2.552,-23.074,0.359,1.750,-0.137,2.246
299.894,-2.552,-27.678,0.439,1.750,-0.343,2.533
299.906,-3.325,-27.998,0.431,1.750,-0.207,2.389
299.918,-3.325,-29.275,0.454,1.750,-0.191,2.395
299.930,-3.169,-30.483,0.478,1.750,-0.151,2.379
299.942,-3.169,-32.324,0.510,1.750,-0.224,2.485
299.954,-3.014,-34.513,0.551,1.750,-0.263,2.565
299.966,-3.014,-34.501,0.551,1.750,-0.149,2.450
299.978,-3.014,-35.893,0.575,1.750,-0.180,2.505
299.988,-3.014,-36.677,0.589,1.750,-0.189,2.528
300.000,-3.014,-36.385,0.584,1.750,-0.055,2.389
300.012,-2.859,-38.336,0.620,1.750,-0.152,2.522
300.024,-2.859,-37.829,0.611,1.750,-0.035,2.397
300.036,-2.552,-40.204,0.658,1.750,-0.208,2.617
300.047,-2.552,-39.330,0.643,1.750,-0.083,2.476
300.059,-2.095,-38.552,0.637,1.750,-0.023,2.411
300.071,-2.095,-39.509,0.654,1.750,-0.133,2.538
300.083,-1.944,-39.660,0.660,1.750,-0.120,2.530
300.095,-1.944,-42.234,0.705,1.750,-0.287,2.742
300.107,-1.793,-43.808,0.735,1.750,-0.286,2.771
300.119,-1.793,-45.666,0.767,1.750,-0.280,2.798
300.131,-1.793,-46.997,0.791,1.750,-0.276,2.817
300.142,-1.793,-45.959,0.772,1.750,-0.115,2.638
300.154,-1.793,-43.731,0.733,1.750,0.091,2.391
300.166,-1.793,-45.793,0.770,1.750,-0.068,2.588
300.177,-1.793,-47.600,0.801,1.750,-0.174,2.726
300.189,-1.793,-46.888,0.789,1.750,0.060,2.478
300.201,-1.492,-47.395,0.803,1.750,-0.021,2.574
300.213,-0.893,-49.364,0.848,1.750,-0.160,2.758
300.225,-0.893,-51.396,0.883,1.750,-0.153,2.787
300.236,-0.595,-50.165,0.867,1.750,-0.050,2.668
300.248,-0.595,-50.207,0.868,1.750,-0.070,2.689
300.259,-0.595,-46.997,0.812,1.750,0.200,2.361
300.270,-0.595,-47.792,0.825,1.750,0.058,2.517
300.281,-0.595,-47.738,0.825,1.750,0.054,2.520
300.292,-0.595,-42.378,0.731,1.750,0.332,2.148
300.303,-0.595,-38.869,0.669,1.750,0.437,1.982
300.315,-0.446,-40.469,0.700,1.750,0.177,2.272
300.326,-0.446,-39.848,0.689,1.750,0.183,2.255
300.338,-0.446,-37.429,0.647,1.750,0.254,2.142
300.350,-0.446,-38.414,0.664,1.750,0.073,2.341
300.361,-0.297,-38.122,0.661,1.750,0.007,2.404
300.372,-0.148,-40.140,0.699,1.750,-0.179,2.629
300.382,-0.148,-39.157,0.682,1.750,-0.091,2.523
300.392,-0.148,-39.317,0.685,1.750,-0.155,2.591
300.403,0.000,-37.775,0.661,1.750,-0.015,2.427
300.413,0.000,-38.479,0.673,1.750,-0.083,2.507
300.423,0.000,-42.240,0.739,1.750,-0.346,2.835
300.433,0.000,-42.500,0.743,1.750,-0.269,2.762
300.443,0.000,-39.643,0.693,1.750,0.045,2.398
300.454,0.000,-39.029,0.683,1.750,0.035,2.398
300.464,0.000,-40.446,0.707,1.750,-0.081,2.539
300.474,0.000,-36.960,0.646,1.750,0.205,2.191
300.484,0.000,-36.155,0.632,1.750,0.226,2.156
300.495,0.000,-32.660,0.571,1.750,0.451,1.869
300.505,0.000,-34.963,0.611,1.750,0.095,2.266
300.515,0.000,-37.335,0.653,1.750,-0.089,2.492
300.525,0.000,-37.750,0.660,1.750,-0.131,2.542
300.537,0.000,-37.731,0.660,1.750,-0.173,2.583
300.548,0.000,-34.449,0.602,1.750,0.153,2.199
300.559,0.297,-33.512,0.591,1.750,0.193,2.148
300.569,0.297,-32.984,0.582,1.750,0.172,2.160
300.579,4.274,-31.406,0.624,1.750,0.177,2.196
300.591,4.274,-30.269,0.604,1.750,0.200,2.154
300.602,7.333,-29.267,0.640,1.750,0.215,2.174
300.613,7.333,-24.269,0.553,1.750,0.457,1.846
300.624,11.061,-22.367,0.585,1.750,0.417,1.917
300.636,11.061,-19.928,0.542,1.750,0.464,1.827
300.647,13.302,-17.363,0.536,1.750,0.423,1.863
300.659,13.302,-15.677,0.507,1.750,0.377,1.880
300.670,16.569,-16.572,0.580,1.750,0.183,2.146
300.682,20.614,-16.672,0.652,1.750,0.085,2.316
300.694,20.614,-14.713,0.618,1.750,0.169,2.198
300.706,29.491,-12.629,0.737,1.750,0.231,2.255
300.717,29.491,-8.300,0.661,1.750,0.359,2.051
300.729,35.100,-2.510,0.658,1.750,0.531,1.876
300.740,35.100,3.345,0.555,1.750,0.727,1.578
300.751,37.463,13.594,0.417,1.750,1.143,1.024
300.762,36.981,16.918,0.351,1.750,0.895,1.205
300.774,36.981,22.294,0.257,1.750,0.907,1.099
300.785,36.981,25.649,0.198,1.750,0.781,1.166
300.797,36.981,22.909,0.246,1.750,0.331,1.664
300.808,36.981,24.273,0.222,1.750,0.284,1.688
300.819,36.504,22.292,0.248,1.750,-0.023,2.022
300.829,36.504,24.216,0.215,1.750,0.094,1.870
300.839,36.031,21.118,0.260,1.750,-0.236,2.247
300.850,35.100,25.233,0.172,1.750,0.108,1.813
300.860,35.100,22.856,0.214,1.750,-0.173,2.137
300.870,31.987,25.120,0.120,1.750,0.010,1.859
300.880,31.987,27.472,0.079,1.750,0.144,1.684
300.890,31.138,30.813,0.005,1.750,0.349,1.406
300.902,31.138,36.002,-0.085,1.742,0.545,1.111
300.913,31.138,40.211,-0.158,1.723,0.658,0.906
300.924,30.306,38.787,-0.148,1.696,0.311,1.236
300.936,30.306,37.170,-0.120,1.674,0.104,1.449
300.948,29.491,37.313,-0.136,1.655,0.135,1.383
300.958,29.491,38.844,-0.163,1.634,0.208,1.262
300.970,26.025,41.845,-0.276,1.593,0.307,1.009
300.982,26.025,42.354,-0.285,1.541,0.149,1.106
300.994,22.209,43.354,-0.370,1.487,0.155,0.961
301.006,20.614,44.378,-0.415,1.417,0.136,0.865
301.018,18.518,44.968,-0.462,1.338,0.046,0.828
301.030,17.665,45.861,-0.493,1.253,0.049,0.710
301.042,17.665,45.853,-0.493,1.170,0.039,0.637
301.054,17.387,45.602,-0.493,1.087,0.036,0.557
