R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,40,120,30,100,155,300,0,0,0.995
sysTime,PIDRefX,PIDSensX,PIDPoutX,PIDIoutX,PIDDoutX,PIDUX
260.487,0.000,-8.295,0.145,1.683,0.879,0.949
260.498,0.000,-2.958,0.051,1.698,0.875,0.875
260.510,0.000,0.558,-0.009,1.705,0.851,0.844
260.522,0.000,6.401,-0.112,1.696,0.977,0.606
260.533,0.000,10.182,-0.178,1.670,0.833,0.658
260.545,0.000,10.650,-0.186,1.639,0.496,0.955
260.556,0.000,13.375,-0.234,1.604,0.472,0.898
260.568,0.000,14.689,-0.257,1.564,0.397,0.910
260.580,0.000,15.728,-0.275,1.519,0.302,0.941
260.591,0.000,14.650,-0.256,1.472,0.028,1.188
260.603,0.000,16.280,-0.284,1.426,0.096,1.044
260.614,0.000,17.340,-0.303,1.377,0.150,0.923
260.626,0.000,17.396,-0.304,1.325,0.066,0.954
260.637,0.000,17.960,-0.314,1.276,0.080,0.881
260.648,0.000,15.905,-0.278,1.225,-0.184,1.131
260.660,0.000,14.962,-0.261,1.181,-0.149,1.068
260.672,0.000,14.365,-0.251,1.142,-0.056,0.946
260.683,0.000,12.508,-0.218,1.105,-0.129,1.015
260.693,0.000,12.858,-0.225,1.072,-0.055,0.903
260.705,0.000,10.514,-0.184,1.039,-0.207,1.062
260.716,0.000,8.503,-0.148,1.012,-0.300,1.164
260.727,0.000,4.219,-0.073,0.996,-0.488,1.411
260.738,0.000,1.111,-0.019,0.986,-0.587,1.553
260.750,0.000,-0.075,0.001,0.987,-0.363,1.353
260.762,0.000,-1.202,0.021,0.994,-0.175,1.190
260.773,0.000,-0.539,0.009,1.001,0.072,0.937
260.785,0.000,-0.743,0.013,1.003,0.055,0.961
260.796,0.000,-3.507,0.061,1.006,-0.273,1.341
260.807,0.000,-4.188,0.073,1.014,-0.310,1.397
260.818,0.000,-5.371,0.094,1.027,-0.299,1.420
260.829,0.000,-7.126,0.124,1.044,-0.305,1.473
260.839,0.000,-7.433,0.130,1.060,-0.265,1.455
260.851,0.000,-8.766,0.153,1.083,-0.255,1.492
260.862,0.000,-6.868,0.120,1.105,0.019,1.206
260.874,0.000,-6.888,0.120,1.122,-0.056,1.300
260.885,0.000,-4.021,0.070,1.133,0.079,1.125
260.897,0.000,-0.672,0.011,1.138,0.235,0.914
260.908,0.000,-0.271,0.004,1.140,0.165,0.980
260.920,0.000,2.614,-0.045,1.135,0.277,0.812
260.931,0.000,4.719,-0.082,1.123,0.291,0.750
260.943,0.000,5.949,-0.104,1.107,0.239,0.764
260.954,0.000,9.303,-0.162,1.086,0.439,0.484
260.966,0.000,7.191,-0.125,1.067,0.188,0.752
260.978,0.000,4.044,-0.070,1.052,-0.113,1.095
260.989,0.000,1.007,-0.017,1.048,-0.205,1.236
261.000,0.000,-2.033,0.035,1.054,-0.245,1.335
261.011,0.000,-4.628,0.081,1.062,-0.383,1.527
261.023,0.000,-2.835,0.049,1.072,-0.087,1.210
261.034,0.000,-3.954,0.069,1.083,-0.115,1.268
261.046,0.000,-3.139,0.054,1.094,0.007,1.141
261.057,0.000,-3.599,0.063,1.104,-0.007,1.174
261.068,0.000,-0.967,0.016,1.109,0.182,0.943
261.079,0.000,-1.851,0.032,1.114,0.044,1.101
261.091,0.000,-1.810,0.031,1.117,-0.014,1.164
261.102,0.000,-5.413,0.094,1.127,-0.285,1.507
261.113,0.000,-7.825,0.136,1.147,-0.314,1.599
261.124,0.000,-8.290,0.145,1.171,-0.175,1.492
261.135,0.000,-9.461,0.165,1.197,-0.169,1.532
261.147,0.000,-9.028,0.158,1.223,-0.103,1.485
261.158,0.000,-6.797,0.118,1.246,0.126,1.238
261.170,0.000,-5.630,0.098,1.264,0.170,1.192
261.181,0.000,-4.882,0.085,1.279,0.128,1.236
261.191,0.000,-1.602,0.028,1.286,0.298,1.015
261.203,0.000,-0.697,0.012,1.290,0.262,1.039
261.214,0.000,0.710,-0.012,1.291,0.308,0.970
261.226,0.000,4.915,-0.086,1.281,0.484,0.711
261.238,0.000,7.156,-0.125,1.263,0.438,0.699
261.249,0.000,11.896,-0.208,1.238,0.671,0.358
261.261,0.000,10.758,-0.188,1.206,0.331,0.687
261.273,0.000,9.740,-0.170,1.172,0.006,0.995
261.284,0.000,9.808,-0.171,1.141,-0.089,1.058
261.296,0.000,6.471,-0.113,1.120,-0.256,1.263
261.307,0.000,2.191,-0.038,1.108,-0.505,1.575
261.318,0.000,-1.321,0.023,1.108,-0.552,1.683
261.328,0.000,-2.562,0.044,1.113,-0.429,1.587
261.339,0.000,-8.060,0.141,1.131,-0.601,1.873
261.351,0.000,-11.388,0.199,1.160,-0.573,1.933
261.363,0.000,-14.336,0.250,1.196,-0.571,2.019
261.374,0.000,-13.093,0.229,1.237,-0.188,1.655
261.386,0.000,-13.184,0.230,1.278,-0.035,1.544
261.398,0.000,-15.240,0.266,1.318,-0.184,1.770
261.409,0.000,-13.949,0.244,1.363,0.062,1.544
261.421,0.000,-11.181,0.195,1.401,0.311,1.285
261.432,0.000,-10.644,0.186,1.435,0.302,1.319
261.444,0.000,-13.872,0.242,1.470,-0.080,1.794
261.454,0.000,-16.670,0.291,1.509,-0.255,2.057
261.466,0.000,-22.668,0.396,1.568,-0.579,2.544
261.477,0.000,-29.766,0.520,1.644,-0.886,3.051
261.489,0.000,-31.608,0.553,1.733,-0.628,2.914
261.501,0.000,-32.347,0.566,1.750,-0.316,2.633
261.512,0.000,-30.799,0.539,1.750,0.014,2.274
261.524,0.000,-31.123,0.544,1.750,0.036,2.258
261.535,0.000,-28.879,0.505,1.750,0.283,1.972
261.547,0.000,-28.554,0.499,1.750,0.243,2.006
261.559,0.000,-30.608,0.535,1.750,-0.035,2.321
261.570,0.000,-36.335,0.635,1.750,-0.447,2.833
261.580,0.000,-41.309,0.722,1.750,-0.652,3.125
261.592,-0.148,-42.732,0.745,1.750,-0.480,2.975
261.602,-0.595,-42.443,0.732,1.750,-0.242,2.724
261.613,-0.595,-43.908,0.757,1.750,-0.126,2.634
261.624,-4.597,-41.642,0.648,1.750,0.077,2.321
261.635,-4.597,-41.089,0.638,1.750,0.115,2.273
261.647,-9.218,-42.515,0.582,1.750,-0.051,2.384
261.658,-11.061,-40.926,0.522,1.750,0.178,2.094
261.669,-11.711,-43.383,0.554,1.750,-0.059,2.363
261.680,-12.379,-43.420,0.543,1.750,0.033,2.259
261.692,-12.607,-48.259,0.623,1.750,-0.296,2.670
261.704,-12.607,-54.685,0.736,1.750,-0.649,3.135
261.715,-12.836,-56.916,0.771,1.750,-0.472,2.994
261.726,-12.836,-60.040,0.826,1.750,-0.442,3.018
261.737,-12.836,-61.061,0.843,1.750,-0.313,2.907
261.749,-12.836,-64.106,0.897,1.750,-0.414,3.061
261.760,-13.068,-67.392,0.950,1.750,-0.437,3.138
261.772,-13.068,-63.625,0.884,1.750,-0.022,2.657
261.783,-13.302,-62.933,0.868,1.750,0.056,2.562
261.794,-13.777,-62.988,0.861,1.750,-0.031,2.642
261.805,-13.777,-57.822,0.770,1.750,0.319,2.201
261.816,-17.111,-58.984,0.732,1.750,0.108,2.374
261.827,-17.111,-59.423,0.740,1.750,0.075,2.414
261.839,-23.546,-59.936,0.636,1.750,0.044,2.342
261.850,-26.025,-61.983,0.629,1.750,-0.104,2.483
261.861,-27.145,-62.511,0.618,1.750,-0.122,2.490
261.872,-27.145,-64.783,0.658,1.750,-0.238,2.647
261.883,-32.854,-65.814,0.576,1.750,-0.208,2.535
261.894,-33.294,-68.328,0.613,1.750,-0.348,2.711
261.906,-33.294,-67.494,0.598,1.750,-0.173,2.522
261.917,-35.100,-67.106,0.560,1.750,0.009,2.300
261.928,-35.100,-71.720,0.640,1.750,-0.319,2.710
261.939,-35.100,-73.746,0.676,1.750,-0.364,2.791
261.950,-35.100,-71.749,0.641,1.750,-0.114,2.505
261.961,-32.418,-67.598,0.615,1.750,0.213,2.151
261.971,-32.418,-67.041,0.605,1.750,0.159,2.196
261.981,-32.418,-65.582,0.580,1.750,0.213,2.116
261.992,-32.418,-63.531,0.544,1.750,0.307,1.986
262.002,-8.256,-59.594,0.898,1.750,0.515,2.132
262.013,-8.256,-60.498,0.914,1.750,0.255,2.409
262.024,0.000,-60.629,1.061,1.750,0.200,2.610
262.034,0.595,-62.508,1.104,1.750,-0.023,2.878
262.045,2.247,-62.799,1.138,1.750,0.010,2.878
262.056,7.882,-62.390,1.229,1.750,0.078,2.901
262.067,9.416,-61.457,1.240,1.750,0.109,2.880
262.078,9.416,-59.261,1.201,1.750,0.193,2.758
262.090,9.416,-56.986,1.162,1.750,0.244,2.667
262.101,29.491,-53.626,1.454,1.750,0.383,2.820
262.112,33.294,-54.234,1.531,1.750,0.199,3.081
262.124,47.597,-47.186,1.658,1.750,0.591,2.817
262.136,47.597,-41.652,1.561,1.750,0.723,2.588
262.148,112.904,-36.532,2.615,1.750,0.820,3.545
262.159,112.904,-31.809,2.532,1.750,0.876,3.406
262.171,153.744,-24.020,3.110,1.750,1.055,3.805
262.183,174.020,-16.367,3.331,1.750,1.158,3.923
262.194,191.020,-3.619,3.406,1.750,1.522,3.633
262.206,191.020,7.576,3.210,1.750,1.648,3.311
262.218,209.315,23.368,3.254,1.750,2.089,2.914
262.230,215.066,36.030,3.133,1.750,2.127,2.755
262.241,215.066,52.093,2.852,1.750,2.332,2.269
262.253,220.943,65.704,2.716,1.750,2.359,2.107
262.265,222.931,80.713,2.488,1.750,2.387,1.851
262.276,220.943,94.349,2.215,1.750,2.379,1.585
262.288,220.943,105.692,2.016,1.750,2.193,1.573
262.300,217.011,114.406,1.795,1.750,1.954,1.591
262.311,217.011,125.153,1.607,1.750,1.888,1.469
262.323,215.066,131.957,1.454,1.750,1.605,1.599
262.335,215.066,141.842,1.281,1.750,1.685,1.345
262.347,209.315,150.672,1.026,1.750,1.636,1.139
262.358,209.315,154.987,0.950,1.750,1.333,1.366
262.370,209.315,157.756,0.902,1.750,1.019,1.633
262.382,209.315,164.033,0.792,1.750,1.040,1.501
262.393,209.315,170.089,0.686,1.750,0.931,1.504
262.405,209.315,178.463,0.539,1.750,1.172,1.117
262.416,194.573,186.400,0.143,1.750,1.289,0.603
262.427,189.263,185.792,0.060,1.750,0.780,1.030
262.439,159.771,186.191,-0.462,1.736,0.513,0.760
262.451,149.343,189.380,-0.700,1.639,0.546,0.392
262.462,134.057,197.587,-1.111,1.496,0.906,-0.521
262.474,132.732,195.990,-1.107,1.320,0.455,-0.242
262.485,135.393,194.250,-1.030,1.148,0.153,-0.034
262.496,138.096,203.513,-1.144,0.970,0.649,-0.824
262.507,146.466,208.696,-1.089,0.783,0.736,-1.041
262.518,147.899,206.673,-1.028,0.614,0.328,-0.742
262.529,146.466,203.592,-0.999,0.451,-0.011,-0.536
262.541,146.466,196.020,-0.867,0.302,-0.488,-0.076
262.552,146.466,195.205,-0.852,0.165,-0.350,-0.337
262.563,146.466,187.064,-0.710,0.042,-0.769,0.101
262.574,132.732,179.393,-0.816,-0.085,-0.984,0.082
262.585,132.732,172.781,-0.700,-0.201,-0.981,0.078
262.597,120.042,167.111,-0.823,-0.322,-0.973,-0.173
262.608,118.828,157.785,-0.681,-0.442,-1.216,0.092
262.619,118.828,147.590,-0.503,-0.535,-1.468,0.429
262.630,114.070,139.517,-0.445,-0.605,-1.470,0.418
262.641,112.904,134.924,-0.385,-0.671,-1.237,0.180
262.653,112.904,125.083,-0.213,-0.717,-1.411,0.481
262.664,99.642,115.266,-0.273,-0.774,-1.501,0.453
262.676,61.906,113.322,-0.899,-0.837,-1.065,-0.671
262.687,54.380,106.815,-0.917,-0.979,-1.109,-0.787
262.699,34.188,98.711,-1.129,-1.154,-1.229,-1.054
262.711,34.188,86.617,-0.917,-1.323,-1.547,-0.693
262.722,18.518,75.832,-1.003,-1.488,-1.612,-0.879
262.734,18.518,65.903,-0.829,-1.641,-1.675,-0.795
262.745,2.706,54.679,-0.909,-1.750,-1.810,-0.848
262.757,2.706,42.279,-0.692,-1.750,-1.976,-0.465
262.767,0.297,30.075,-0.521,-1.750,-2.105,-0.166
262.779,0.000,16.978,-0.297,-1.750,-2.267,0.220
262.790,0.000,4.913,-0.085,-1.750,-2.250,0.414
262.801,-2.095,-4.028,0.033,-1.748,-1.999,0.285
262.812,-2.095,-17.829,0.275,-1.719,-2.123,0.679
262.823,-9.615,-29.912,0.355,-1.660,-2.140,0.835
262.834,-11.492,-38.233,0.467,-1.592,-1.881,0.757
262.845,-13.538,-49.023,0.620,-1.500,-1.870,0.991
262.857,-13.538,-57.093,0.762,-1.388,-1.709,1.083
262.868,-13.538,-65.210,0.904,-1.254,-1.641,1.291
262.879,-17.387,-77.770,1.056,-1.102,-1.914,1.868
262.890,-22.538,-85.049,1.093,-0.930,-1.672,1.835
262.902,-23.546,-91.492,1.189,-0.749,-1.508,1.948
262.913,-28.693,-104.272,1.322,-0.549,-1.816,2.589
262.924,-31.987,-108.424,1.337,-0.330,-1.363,2.370
262.935,-33.739,-108.472,1.307,-0.119,-0.866,2.054
262.946,-43.098,-110.450,1.178,0.054,-0.694,1.927
262.956,-43.098,-111.467,1.196,0.230,-0.476,1.902
262.966,-59.080,-112.837,0.940,0.378,-0.433,1.752
262.978,-67.881,-114.724,0.819,0.524,-0.391,1.735
262.989,-67.881,-119.802,0.908,0.667,-0.599,2.175
263.001,-66.346,-118.565,0.913,0.814,-0.267,1.995
263.012,-66.346,-119.695,0.933,0.970,-0.187,2.091
263.023,-51.208,-122.592,1.249,1.157,-0.266,2.673
263.035,-45.304,-123.441,1.367,1.366,-0.251,2.985
263.046,-42.560,-126.993,1.477,1.601,-0.355,3.434
263.057,-35.100,-129.397,1.650,1.750,-0.439,3.839
263.068,-35.100,-129.430,1.650,1.750,-0.188,3.589
263.079,-19.697,-132.290,1.970,1.750,-0.318,4.038
263.091,-19.697,-131.174,1.950,1.750,-0.145,3.846
263.102,-7.515,-129.707,2.138,1.750,-0.005,3.893
263.113,-3.169,-126.999,2.167,1.750,0.084,3.832
263.124,-2.247,-123.218,2.117,1.750,0.405,3.461
263.135,0.000,-119.350,2.088,1.750,0.530,3.308
263.147,0.000,-117.361,2.053,1.750,0.460,3.343
263.158,0.000,-112.938,1.976,1.750,0.566,3.159
263.169,0.000,-105.681,1.849,1.750,0.900,2.698
263.180,0.000,-101.288,1.772,1.750,0.844,2.677
263.191,0.000,-94.677,1.656,1.750,1.108,2.297
263.201,0.297,-94.544,1.659,1.750,0.730,2.679
263.212,0.595,-93.303,1.643,1.750,0.570,2.822
263.222,0.595,-92.213,1.624,1.750,0.441,2.932
263.233,1.944,-92.078,1.645,1.750,0.147,3.247
263.245,2.095,-98.751,1.764,1.750,-0.389,3.904
263.256,2.095,-94.962,1.698,1.750,-0.030,3.479
263.267,2.095,-97.573,1.744,1.750,-0.181,3.676
263.278,2.095,-98.205,1.755,1.750,-0.079,3.585
263.289,2.095,-98.189,1.755,1.750,-0.040,3.545
263.300,1.944,-97.256,1.736,1.750,0.047,3.438
263.311,1.944,-98.227,1.753,1.750,-0.000,3.503
263.323,1.492,-93.555,1.663,1.750,0.345,3.067
263.334,0.595,-92.369,1.626,1.750,0.222,3.154
263.344,0.446,-89.915,1.581,1.750,0.260,3.070
263.355,0.000,-93.370,1.633,1.750,-0.080,3.464
263.366,0.000,-92.468,1.618,1.750,0.050,3.317
263.377,0.000,-92.072,1.611,1.750,0.097,3.264
263.388,0.000,-90.046,1.575,1.750,0.214,3.111
263.399,0.000,-87.527,1.531,1.750,0.313,2.968
263.409,0.000,-86.688,1.517,1.750,0.292,2.974
263.421,0.000,-84.845,1.484,1.750,0.340,2.894
263.432,0.000,-81.753,1.430,1.750,0.485,2.695
263.443,0.000,-81.380,1.424,1.750,0.340,2.833
263.455,-0.148,-80.860,1.412,1.750,0.055,3.107
263.466,-0.595,-81.292,1.412,1.750,-0.098,3.260
263.478,-2.095,-79.004,1.345,1.750,0.083,3.012
263.490,-4.114,-77.605,1.286,1.750,0.111,2.924
263.502,-5.088,-77.768,1.271,1.750,0.049,2.972
263.514,-5.088,-76.915,1.256,1.750,0.091,2.915
263.526,-5.088,-74.969,1.222,1.750,0.131,2.841
263.538,-6.272,-69.691,1.109,1.750,0.430,2.429
263.550,-7.882,-61.977,0.946,1.750,0.712,1.984
263.562,-10.223,-55.258,0.788,1.750,0.779,1.759
263.574,-10.430,-48.346,0.663,1.750,0.918,1.494
263.586,-10.638,-47.881,0.651,1.750,0.545,1.856
263.598,-10.638,-47.980,0.653,1.750,0.322,2.081
263.608,-10.638,-46.434,0.626,1.750,0.335,2.040
263.620,-10.638,-45.639,0.612,1.750,0.310,2.052
263.632,-10.638,-46.539,0.628,1.750,0.213,2.165
263.644,-10.638,-46.571,0.628,1.750,0.199,2.179
263.655,-0.595,-43.073,0.743,1.750,0.326,2.166
263.666,0.000,-39.244,0.686,1.750,0.450,1.986
263.676,0.000,-35.081,0.613,1.750,0.695,1.668
263.687,0.000,-34.369,0.601,1.750,0.528,1.823
263.697,0.148,-30.458,0.535,1.750,0.609,1.676
263.708,0.446,-29.131,0.517,1.750,0.456,1.810
263.720,3.169,-24.725,0.488,1.750,0.598,1.639
263.730,3.169,-17.452,0.360,1.750,0.834,1.276
263.742,10.430,-13.309,0.415,1.750,0.779,1.386
263.754,17.946,-6.690,0.431,1.750,0.915,1.265
263.766,17.946,2.380,0.272,1.750,1.144,0.878
263.778,30.306,7.600,0.397,1.750,1.038,1.109
263.789,53.093,8.817,0.774,1.750,0.744,1.780
263.799,59.080,18.223,0.714,1.750,1.179,1.285
263.809,107.218,27.047,1.403,1.750,1.417,1.735
263.820,122.499,38.875,1.463,1.750,1.691,1.522
263.832,140.843,47.063,1.641,1.750,1.587,1.803
263.843,145.044,60.058,1.487,1.750,1.886,1.350
263.854,145.044,66.722,1.370,1.750,1.616,1.504
263.865,174.020,76.186,1.712,1.750,1.660,1.801
263.876,184.068,84.086,1.749,1.750,1.563,1.936
263.887,189.263,93.358,1.678,1.750,1.560,1.867
263.899,191.020,104.993,1.505,1.750,1.774,1.481
263.910,187.518,116.462,1.243,1.750,1.889,1.103
263.921,187.518,124.639,1.100,1.750,1.727,1.123
263.932,187.518,137.025,0.883,1.750,1.938,0.695
263.943,187.518,146.622,0.715,1.750,1.828,0.637
263.954,174.020,159.401,0.255,1.750,1.993,0.012
263.965,167.568,169.604,-0.035,1.749,1.933,-0.220
263.977,167.568,181.308,-0.240,1.725,2.003,-0.518
263.988,152.266,193.042,-0.713,1.625,2.047,-1.135
263.999,139.464,198.259,-1.028,1.481,1.679,-1.226
264.010,139.464,205.110,-1.148,1.306,1.528,-1.370
264.021,86.705,210.448,-2.165,1.036,1.287,-2.416
264.033,86.705,212.282,-2.197,0.685,0.891,-2.403
264.044,86.705,210.037,-2.158,0.335,0.318,-2.140
264.055,32.418,202.348,-2.973,-0.131,-0.349,-2.755
264.066,32.418,194.718,-2.840,-0.596,-0.775,-2.661
264.077,25.660,190.856,-2.890,-1.055,-0.745,-3.200
264.089,22.870,177.021,-2.697,-1.512,-1.446,-2.763
264.100,16.302,166.236,-2.623,-1.750,-1.616,-2.757
264.111,13.068,148.979,-2.378,-1.750,-2.159,-1.969
264.122,12.154,130.053,-2.063,-1.750,-2.640,-1.172
264.133,12.154,115.295,-1.804,-1.750,-2.614,-0.939
264.144,12.154,97.686,-1.496,-1.750,-2.860,-0.386
264.155,8.828,82.997,-1.297,-1.750,-2.803,-0.244
264.166,8.636,67.975,-1.038,-1.750,-2.760,-0.028
264.177,8.256,53.513,-0.792,-1.750,-2.637,0.095
264.189,8.256,47.425,-0.685,-1.750,-2.058,-0.377
264.200,8.256,41.864,-0.588,-1.750,-1.682,-0.655
264.211,7.698,34.130,-0.462,-1.750,-1.622,-0.590
264.222,7.698,33.286,-0.447,-1.750,-1.092,-1.105
264.233,7.698,29.248,-0.377,-1.750,-0.990,-1.137
264.244,5.254,29.304,-0.420,-1.750,-0.605,-1.565
264.255,4.924,22.944,-0.315,-1.750,-0.829,-1.236
264.266,3.638,16.662,-0.227,-1.750,-0.908,-1.068
264.278,3.325,7.856,-0.079,-1.750,-1.116,-0.712
264.290,1.642,-2.630,0.074,-1.746,-1.451,-0.220
264.302,0.595,-11.341,0.208,-1.716,-1.376,-0.131
264.313,0.446,-16.885,0.303,-1.676,-1.274,-0.098
264.325,0.297,-32.017,0.565,-1.605,-1.876,0.836
264.336,0.297,-42.117,0.742,-1.496,-1.779,1.025
264.347,0.148,-53.694,0.942,-1.365,-1.801,1.378
264.357,0.000,-65.497,1.146,-1.208,-1.958,1.895
264.367,0.148,-69.954,1.226,-1.032,-1.456,1.651
264.377,0.148,-77.875,1.365,-0.838,-1.411,1.938
264.388,0.148,-82.136,1.439,-0.631,-1.165,1.974
264.398,0.148,-82.871,1.452,-0.423,-0.847,1.876
264.408,0.000,-85.612,1.498,-0.207,-0.697,1.988
264.418,0.000,-89.833,1.572,0.017,-0.762,2.351
264.429,0.000,-96.457,1.688,0.258,-0.980,2.927
264.439,0.000,-95.544,1.672,0.503,-0.499,2.674
264.449,0.000,-96.094,1.681,0.749,-0.258,2.689
264.459,0.000,-97.905,1.713,0.998,-0.260,2.971
264.469,0.000,-93.649,1.638,1.241,0.161,2.719
264.479,0.000,-88.030,1.540,1.472,0.547,2.465
264.490,0.000,-84.757,1.483,1.696,0.672,2.507
264.500,0.000,-78.772,1.378,1.750,0.873,2.254
264.510,0.000,-72.971,1.277,1.750,1.038,1.988
264.520,0.000,-67.129,1.174,1.750,1.108,1.816
264.530,0.000,-63.142,1.105,1.750,1.024,1.830
264.541,0.000,-58.789,1.028,1.750,0.897,1.881
264.551,0.000,-55.557,0.972,1.750,0.810,1.912
264.561,0.000,-54.560,0.954,1.750,0.582,2.122
264.572,0.000,-48.733,0.852,1.750,0.775,1.827
264.582,0.000,-45.977,0.804,1.750,0.624,1.930
264.592,0.000,-41.038,0.718,1.750,0.703,1.764
264.602,0.000,-36.318,0.635,1.750,0.794,1.591
264.612,0.000,-34.615,0.605,1.750,0.660,1.695
264.623,0.000,-35.213,0.616,1.750,0.327,2.039
264.633,0.000,-30.857,0.540,1.750,0.471,1.818
264.643,-0.148,-30.307,0.527,1.750,0.328,1.949
264.653,-0.148,-32.150,0.560,1.750,0.075,2.234
264.664,-0.297,-27.847,0.482,1.750,0.373,1.858
264.675,-0.446,-27.646,0.476,1.750,0.205,2.020
264.687,-0.446,-24.096,0.413,1.750,0.340,1.823
264.698,-0.446,-17.642,0.300,1.750,0.625,1.425
264.710,-0.446,-14.549,0.246,1.750,0.576,1.420
264.721,-0.446,-9.072,0.150,1.750,0.736,1.164
264.733,-0.446,-5.642,0.090,1.750,0.697,1.143
264.745,-0.446,-3.972,0.061,1.750,0.570,1.240
264.756,-0.446,2.946,-0.059,1.747,0.850,0.837
264.768,-0.446,5.598,-0.105,1.732,0.701,0.926
264.780,-0.446,9.964,-0.182,1.706,0.698,0.825
264.791,-0.446,8.708,-0.160,1.676,0.305,1.210
264.803,-0.446,7.924,-0.146,1.651,0.135,1.369
264.815,-0.446,8.628,-0.158,1.625,0.123,1.344
264.826,0.000,6.169,-0.107,1.605,-0.085,1.583
264.836,0.000,5.860,-0.102,1.588,-0.122,1.608
264.848,0.000,7.503,-0.131,1.568,0.035,1.401
264.859,0.000,7.410,-0.129,1.549,0.032,1.387
264.870,0.000,12.250,-0.214,1.523,0.443,0.864
264.881,0.000,12.185,-0.213,1.490,0.264,1.012
264.892,0.000,13.227,-0.231,1.457,0.307,0.918
264.903,0.000,13.342,-0.233,1.422,0.220,0.968
264.914,0.000,15.442,-0.270,1.383,0.304,0.808
264.925,0.000,17.190,-0.300,1.338,0.286,0.750
264.936,0.000,16.206,-0.283,1.291,0.140,0.867
264.948,0.000,15.309,-0.267,1.243,-0.048,1.024
264.959,0.000,14.983,-0.262,1.202,-0.043,0.984
264.970,0.000,12.272,-0.214,1.166,-0.214,1.166
264.981,0.000,12.580,-0.220,1.133,-0.070,0.983
264.992,0.000,9.949,-0.174,1.100,-0.274,1.200
265.003,0.000,9.070,-0.158,1.073,-0.293,1.208
265.014,0.000,10.304,-0.180,1.043,-0.115,0.979
265.024,0.000,8.148,-0.142,1.018,-0.263,1.140
265.035,0.000,8.033,-0.140,0.994,-0.265,1.119
265.045,0.000,9.844,-0.172,0.972,-0.026,0.825
265.056,0.000,9.000,-0.157,0.944,-0.065,0.852
265.068,0.000,7.901,-0.138,0.917,-0.184,0.964
265.079,0.000,10.307,-0.180,0.891,0.080,0.629
265.091,0.000,11.729,-0.205,0.862,0.260,0.396
265.101,0.000,11.990,-0.209,0.835,0.270,0.354
265.111,0.000,9.120,-0.159,0.808,-0.055,0.704
265.123,0.000,11.737,-0.205,0.778,0.175,0.397
265.133,0.000,11.166,-0.195,0.750,0.061,0.493
265.143,0.000,7.396,-0.129,0.726,-0.277,0.873
265.154,0.000,7.244,-0.126,0.705,-0.261,0.839
265.165,0.000,7.468,-0.130,0.680,-0.207,0.757
265.177,0.000,8.402,-0.147,0.656,-0.086,0.595
265.187,0.000,7.324,-0.128,0.634,-0.215,0.721
265.198,0.000,3.488,-0.061,0.619,-0.400,0.959
265.210,0.000,1.539,-0.026,0.615,-0.302,0.891
265.222,0.000,1.493,-0.026,0.614,-0.084,0.673
265.233,0.000,3.727,-0.065,0.607,0.156,0.386
265.245,0.000,5.562,-0.097,0.594,0.249,0.246
265.256,0.000,5.159,-0.090,0.577,0.095,0.391
265.266,0.000,5.031,-0.088,0.562,-0.000,0.474
265.277,0.000,3.029,-0.053,0.552,-0.161,0.660
265.287,0.000,2.108,-0.036,0.544,-0.215,0.723
265.297,0.000,2.078,-0.036,0.539,-0.097,0.600
265.307,0.000,-0.132,0.002,0.540,-0.134,0.677
265.318,0.000,-4.701,0.082,0.547,-0.432,1.061
265.328,0.000,-4.647,0.081,0.560,-0.237,0.878
265.338,0.000,-6.474,0.113,0.577,-0.200,0.891
265.348,0.000,-6.837,0.119,0.594,-0.153,0.867
265.358,0.000,-4.788,0.083,0.609,0.077,0.616
265.368,0.000,-7.844,0.137,0.627,-0.133,0.898
265.379,0.000,-8.548,0.149,0.648,-0.170,0.968
265.389,0.000,-6.477,0.113,0.668,0.107,0.674
265.399,0.000,-8.616,0.150,0.688,-0.058,0.898
265.409,0.000,-5.875,0.102,0.705,0.129,0.678
265.420,0.000,-1.673,0.029,0.712,0.361,0.380
265.430,0.000,-3.707,0.064,0.720,0.098,0.687
265.440,0.000,-2.093,0.036,0.727,0.153,0.610
265.450,0.000,-0.763,0.013,0.730,0.186,0.557
265.460,0.000,-3.606,0.063,0.734,-0.129,0.927
265.471,0.000,-1.711,0.029,0.736,-0.066,0.833
265.481,0.000,3.766,-0.065,0.731,0.307,0.357
265.491,0.000,2.986,-0.052,0.722,0.155,0.515
265.501,0.000,5.322,-0.093,0.711,0.265,0.352
265.511,0.000,8.301,-0.145,0.694,0.416,0.132
265.522,0.000,5.197,-0.090,0.680,0.104,0.484
265.532,0.000,5.807,-0.101,0.666,0.119,0.445
265.542,0.000,6.547,-0.114,0.651,0.142,0.394
265.552,-0.148,2.747,-0.050,0.640,-0.181,0.770
265.562,-0.148,1.276,-0.024,0.632,-0.288,0.896
265.573,-0.297,3.936,-0.074,0.622,-0.024,0.573
265.584,-0.297,3.335,-0.063,0.609,-0.098,0.644
265.596,-0.297,6.392,-0.117,0.593,0.111,0.365
