R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,30,0,0,0,75,300,0,0,0.995
sysTime,PIDRefX,PIDSensX,PIDPoutX,PIDIoutX,PIDDoutX,PIDUX
52.134,0.000,0.000,0.000,0.000,0.000,0.000
52.145,0.000,0.000,0.000,0.000,0.000,0.000
52.156,0.000,0.000,0.000,0.000,0.000,0.000
52.167,0.000,0.000,0.000,0.000,0.000,0.000
52.177,0.000,0.000,0.000,0.000,0.000,0.000
52.189,0.000,0.000,0.000,0.000,0.000,0.000
52.200,0.000,0.000,0.000,0.000,0.000,0.000
52.210,0.000,0.000,0.000,0.000,0.000,0.000
52.221,0.000,0.000,0.000,0.000,0.000,0.000
52.232,0.000,0.000,0.000,0.000,0.000,0.000
52.243,0.000,0.000,0.000,0.000,0.000,0.000
52.254,0.000,0.000,0.000,0.000,0.000,0.000
52.265,0.000,0.000,0.000,0.000,0.000,0.000
52.276,0.000,0.000,0.000,0.000,0.000,0.000
52.287,0.000,0.000,0.000,0.000,0.000,0.000
52.298,0.000,0.000,0.000,0.000,0.000,0.000
52.309,0.000,0.000,0.000,0.000,0.000,0.000
52.320,0.000,0.000,0.000,0.000,0.000,0.000
52.331,0.000,0.000,0.000,0.000,0.000,0.000
52.342,0.000,0.000,0.000,0.000,0.000,0.000
52.353,0.000,0.000,0.000,0.000,0.000,0.000
52.364,0.000,0.000,0.000,0.000,0.000,0.000
52.375,0.000,0.000,0.000,0.000,0.000,0.000
52.385,0.000,0.000,0.000,0.000,0.000,0.000
52.396,0.000,0.000,0.000,0.000,0.000,0.000
52.407,0.000,0.000,0.000,0.000,0.000,0.000
52.418,0.000,0.000,0.000,0.000,0.000,0.000
52.429,0.000,0.000,0.000,0.000,0.000,0.000
52.440,0.000,0.000,0.000,0.000,0.000,0.000
52.451,0.000,0.000,0.000,0.000,0.000,0.000
52.462,0.000,0.000,0.000,0.000,0.000,0.000
52.473,0.000,0.000,0.000,0.000,0.000,0.000
52.484,0.000,0.000,0.000,0.000,0.000,0.000
52.495,0.000,0.000,0.000,0.000,0.000,0.000
52.506,0.000,0.000,0.000,0.000,0.000,0.000
52.517,0.000,0.000,0.000,0.000,0.000,0.000
52.528,0.000,0.000,0.000,0.000,0.000,0.000
52.539,0.000,0.000,0.000,0.000,0.000,0.000
52.549,0.000,0.000,0.000,0.000,0.000,0.000
52.560,0.000,0.000,0.000,0.000,0.000,0.000
52.571,0.000,0.000,0.000,0.000,0.000,0.000
52.582,0.000,0.000,0.000,0.000,0.000,0.000
52.593,0.000,0.000,0.000,0.000,0.000,0.000
52.604,0.000,0.000,0.000,0.000,0.000,0.000
52.615,0.000,0.000,0.000,0.000,0.000,0.000
52.626,0.000,0.000,0.000,0.000,0.000,0.000
52.637,0.000,0.000,0.000,0.000,0.000,0.000
52.648,0.000,0.000,0.000,0.000,0.000,0.000
52.659,0.000,0.000,0.000,0.000,0.000,0.000
52.670,0.000,0.000,0.000,0.000,0.000,0.000
52.681,0.000,0.000,0.000,0.000,0.000,0.000
52.692,0.000,0.000,0.000,0.000,0.000,0.000
52.703,0.000,0.000,0.000,0.000,0.000,0.000
52.714,0.000,0.000,0.000,0.000,0.000,0.000
52.725,0.000,0.000,0.000,0.000,0.000,0.000
52.736,0.000,0.000,0.000,0.000,0.000,0.000
52.747,0.000,0.000,0.000,0.000,0.000,0.000
52.757,0.000,0.000,0.000,0.000,0.000,0.000
52.768,0.000,0.000,0.000,0.000,0.000,0.000
52.779,0.000,0.000,0.000,0.000,0.000,0.000
52.790,0.000,0.000,0.000,0.000,0.000,0.000
52.801,0.000,0.000,0.000,0.000,0.000,0.000
52.812,0.000,0.000,0.000,0.000,0.000,0.000
52.823,0.000,0.000,0.000,0.000,0.000,0.000
52.834,0.000,0.000,0.000,0.000,0.000,0.000
52.845,0.000,0.000,0.000,0.000,0.000,0.000
52.856,0.000,0.000,0.000,0.000,0.000,0.000
52.867,0.000,0.000,0.000,0.000,0.000,0.000
52.878,0.000,0.000,0.000,0.000,0.000,0.000
52.889,0.000,0.000,0.000,0.000,0.000,0.000
52.900,0.000,0.000,0.000,0.000,0.000,0.000
52.911,0.000,0.000,0.000,0.000,0.000,0.000
52.921,0.000,0.000,0.000,0.000,0.000,0.000
52.932,0.000,0.000,0.000,0.000,0.000,0.000
52.943,0.000,0.000,0.000,0.000,0.000,0.000
52.954,0.000,0.000,0.000,0.000,0.000,0.000
52.965,0.000,0.000,0.000,0.000,0.000,0.000
52.976,0.000,0.000,0.000,0.000,0.000,0.000
52.987,0.000,0.000,0.000,0.000,0.000,0.000
52.998,0.000,0.000,0.000,0.000,0.000,0.000
53.009,0.000,0.000,0.000,0.000,0.000,0.000
53.020,0.000,0.000,0.000,0.000,0.000,0.000
53.031,0.000,0.000,0.000,0.000,0.000,0.000
53.042,0.000,0.000,0.000,0.000,0.000,0.000
53.053,0.000,0.000,0.000,0.000,0.000,0.000
53.064,0.000,0.000,0.000,0.000,0.000,0.000
53.075,0.000,0.000,0.000,0.000,0.000,0.000
53.086,0.000,0.000,0.000,0.000,0.000,0.000
53.097,0.000,0.000,0.000,0.000,0.000,0.000
53.107,0.000,0.000,0.000,0.000,0.000,0.000
53.118,0.000,0.000,0.000,0.000,0.000,0.000
53.129,0.000,0.000,0.000,0.000,0.000,0.000
53.140,0.000,0.000,0.000,0.000,0.000,0.000
53.152,0.000,0.000,0.000,0.000,0.000,0.000
53.163,0.000,0.000,0.000,0.000,0.000,0.000
53.174,0.000,0.000,0.000,0.000,0.000,0.000
53.185,0.000,0.000,0.000,0.000,0.000,0.000
53.196,0.000,0.000,0.000,0.000,0.000,0.000
53.207,0.000,0.000,0.000,0.000,0.000,0.000
53.218,0.000,0.000,0.000,0.000,0.000,0.000
53.228,0.000,0.000,0.000,0.000,0.000,0.000
53.239,0.000,0.000,0.000,0.000,0.000,0.000
53.250,0.000,0.000,0.000,0.000,0.000,0.000
53.261,0.000,0.000,0.000,0.000,0.000,0.000
53.272,0.000,0.000,0.000,0.000,0.000,0.000
53.283,0.000,0.000,0.000,0.000,0.000,0.000
53.294,0.000,0.000,0.000,0.000,0.000,0.000
53.305,0.000,0.000,0.000,0.000,0.000,0.000
53.316,0.000,0.000,0.000,0.000,0.000,0.000
53.327,0.000,0.000,0.000,0.000,0.000,0.000
53.339,0.000,0.000,0.000,0.000,0.000,0.000
53.350,0.000,0.000,0.000,0.000,0.000,0.000
53.360,0.000,0.000,0.000,0.000,0.000,0.000
53.371,0.000,0.000,0.000,0.000,0.000,0.000
53.382,0.000,0.000,0.000,0.000,0.000,0.000
53.393,0.000,0.000,0.000,0.000,0.000,0.000
53.404,0.000,0.000,0.000,0.000,0.000,0.000
53.415,0.000,0.000,0.000,0.000,0.000,0.000
53.426,0.000,0.000,0.000,0.000,0.000,0.000
53.437,0.000,0.000,0.000,0.000,0.000,0.000
53.448,0.000,0.000,0.000,0.000,0.000,0.000
53.459,0.000,0.000,0.000,0.000,0.000,0.000
53.470,0.000,0.000,0.000,0.000,0.000,0.000
53.481,0.000,0.000,0.000,0.000,0.000,0.000
53.491,0.000,0.000,0.000,0.000,0.000,0.000
53.503,0.000,0.000,0.000,0.000,0.000,0.000
53.514,0.000,-0.579,0.010,0.000,-0.079,0.000
53.525,0.000,-0.026,0.000,0.001,-0.003,0.000
53.535,0.000,0.341,-0.005,-0.000,-0.019,0.000
53.546,0.000,-0.412,0.007,-0.000,-0.074,0.000
53.557,0.000,-0.990,0.017,0.001,-0.074,0.000
53.568,0.000,-0.005,0.000,0.002,0.019,0.000
53.579,0.000,-0.553,0.009,0.003,-0.043,0.000
53.589,0.000,-0.334,0.005,0.004,0.000,0.000
53.600,0.000,1.386,-0.024,0.002,0.135,0.000
53.611,0.000,0.924,-0.016,0.000,0.050,0.000
53.622,0.000,0.433,-0.007,-0.002,-0.043,0.000
53.633,0.000,-0.428,0.007,-0.002,-0.093,0.000
53.644,0.000,0.297,-0.005,-0.002,0.005,0.000
53.654,0.000,-0.089,0.001,-0.003,-0.044,0.000
53.665,0.000,0.365,-0.006,-0.003,0.027,0.000
53.676,0.000,0.550,-0.009,-0.004,0.056,0.000
53.687,0.000,1.827,-0.031,-0.007,0.141,0.000
53.698,0.000,1.058,-0.018,-0.011,0.004,0.000
53.708,0.000,-0.434,0.007,-0.010,-0.070,0.000
53.719,0.000,0.537,-0.009,-0.010,0.042,0.000
53.730,0.000,-0.639,0.011,-0.010,-0.073,0.000
53.741,0.000,0.498,-0.008,-0.011,0.041,0.000
53.752,0.000,0.507,-0.008,-0.012,0.044,0.000
53.762,0.000,1.085,-0.019,-0.014,0.069,0.000
53.773,0.000,0.772,-0.013,-0.017,0.001,0.000
53.784,0.000,-0.017,0.000,-0.018,-0.071,0.000
53.795,0.000,-0.455,0.007,-0.018,-0.090,0.000
53.806,0.000,-0.512,0.008,-0.017,-0.057,0.000
53.816,0.000,-0.219,0.003,-0.016,-0.009,0.000
53.827,0.000,-0.215,0.003,-0.015,0.010,0.000
53.838,0.000,0.418,-0.007,-0.016,0.024,0.000
53.849,0.000,-0.421,0.007,-0.017,-0.061,0.000
53.860,0.000,-0.652,0.011,-0.016,-0.070,0.000
53.871,0.000,-0.777,0.013,-0.014,-0.052,0.000
53.881,0.000,-1.042,0.018,-0.013,-0.083,0.000
53.892,0.000,-1.314,0.023,-0.011,-0.108,0.000
53.903,0.000,0.091,-0.001,-0.009,0.070,0.000
53.914,0.000,0.240,-0.004,-0.008,0.103,0.000
53.925,0.000,-0.304,0.005,-0.008,0.026,0.000
53.935,0.000,0.175,-0.003,-0.007,0.089,0.000
53.946,0.000,0.115,-0.002,-0.007,0.048,0.000
53.957,0.000,0.500,-0.008,-0.007,0.082,0.000
53.968,0.000,0.429,-0.007,-0.009,0.007,0.000
53.978,0.000,-0.199,0.003,-0.010,-0.061,0.000
53.989,0.000,0.399,-0.007,-0.011,0.003,0.000
54.000,0.000,0.975,-0.017,-0.012,0.050,0.000
54.011,0.000,0.665,-0.011,-0.013,0.050,0.000
54.022,0.000,0.701,-0.012,-0.014,0.057,0.000
54.033,0.000,1.265,-0.022,-0.017,0.069,0.000
54.043,0.000,0.792,-0.013,-0.019,0.003,0.000
54.054,0.000,1.273,-0.022,-0.021,0.072,0.000
54.065,0.000,0.532,-0.009,-0.023,0.006,0.000
54.076,0.000,0.926,-0.016,-0.026,0.007,0.000
54.086,0.000,1.742,-0.030,-0.030,0.042,0.000
54.097,0.000,1.600,-0.028,-0.035,0.016,0.000
54.108,0.000,0.991,-0.017,-0.039,-0.058,0.000
54.119,0.000,0.650,-0.011,-0.040,-0.045,0.000
54.130,0.000,-0.155,0.002,-0.042,-0.122,0.000
54.141,0.000,-1.764,0.030,-0.040,-0.223,0.000
54.151,0.000,-1.174,0.020,-0.036,-0.077,0.000
54.162,0.000,-1.297,0.022,-0.033,-0.066,0.000
54.173,0.000,-1.755,0.030,-0.028,-0.037,0.000
54.184,0.000,-0.459,0.008,-0.026,0.056,0.000
54.195,0.000,1.114,-0.019,-0.028,0.149,0.000
54.205,0.000,1.187,-0.020,-0.032,0.058,0.000
54.216,0.000,2.105,-0.036,-0.035,0.127,0.000
54.227,0.000,1.930,-0.033,-0.040,0.099,0.000
54.238,0.000,1.631,-0.028,-0.044,0.037,0.000
54.249,0.000,0.339,-0.005,-0.046,-0.067,0.000
54.259,0.000,0.587,-0.010,-0.047,-0.020,0.000
54.270,0.000,-1.353,0.023,-0.046,-0.170,0.000
54.281,0.000,-0.223,0.003,-0.044,-0.009,0.000
54.292,0.000,-0.608,0.010,-0.043,-0.056,0.000
54.303,0.000,-0.141,0.002,-0.044,-0.039,0.000
54.313,0.000,-0.381,0.006,-0.044,-0.036,0.000
54.324,0.000,0.392,-0.006,-0.044,0.047,0.000
54.335,0.000,0.275,-0.004,-0.043,0.052,0.000
54.346,0.000,1.165,-0.020,-0.045,0.094,0.000
54.357,0.000,1.239,-0.021,-0.048,0.079,0.000
54.367,0.000,0.609,-0.010,-0.051,-0.041,0.000
54.378,0.000,1.150,-0.020,-0.055,-0.004,0.000
54.389,0.000,2.521,-0.044,-0.060,0.089,0.000
54.400,0.000,2.231,-0.039,-0.067,0.002,0.000
54.410,0.000,1.995,-0.034,-0.072,-0.003,0.000
54.422,0.000,-0.427,0.007,-0.076,-0.285,0.000
54.433,0.000,-0.820,0.014,-0.075,-0.235,0.000
54.443,0.000,0.381,-0.006,-0.075,-0.026,0.000
54.454,0.000,0.537,-0.009,-0.075,0.009,0.000
54.465,0.000,0.691,-0.012,-0.077,0.027,0.000
54.476,0.000,0.890,-0.015,-0.080,0.011,0.000
54.487,0.000,-0.015,0.000,-0.080,-0.051,0.000
54.498,0.000,-1.401,0.024,-0.079,-0.165,0.000
54.509,0.000,-1.595,0.027,-0.075,-0.109,0.000
54.520,0.000,0.127,-0.002,-0.075,0.008,0.000
54.530,0.000,0.516,-0.009,-0.078,-0.035,0.000
54.541,0.000,3.380,-0.059,-0.084,0.157,0.000
54.552,0.000,3.702,-0.064,-0.096,0.040,0.000
54.563,0.000,5.625,-0.098,-0.109,0.150,0.000
54.574,0.000,7.953,-0.139,-0.129,0.261,0.000
54.584,0.000,3.314,-0.058,-0.144,-0.237,0.000
54.595,0.000,6.903,-0.120,-0.159,0.135,0.000
54.606,0.000,5.861,-0.102,-0.178,-0.058,0.000
54.617,0.000,3.706,-0.064,-0.193,-0.309,0.000
54.628,0.000,1.207,-0.021,-0.200,-0.450,0.000
54.639,0.000,-2.497,0.043,-0.193,-0.390,0.000
54.650,0.000,-4.285,0.075,-0.183,-0.303,0.000
54.662,0.000,-6.558,0.114,-0.168,-0.361,0.000
54.673,0.000,-4.549,0.079,-0.154,-0.081,0.000
54.684,0.000,-4.616,0.080,-0.141,-0.062,0.000
54.695,0.000,-5.844,0.102,-0.125,-0.108,0.000
54.707,0.000,-5.776,0.101,-0.109,-0.044,0.000
54.718,0.000,-4.996,0.087,-0.093,0.061,0.000
54.729,0.000,-6.486,0.113,-0.077,-0.031,0.000
54.739,0.000,-6.783,0.118,-0.061,-0.102,0.000
54.750,0.000,-4.022,0.070,-0.046,0.153,0.000
54.761,0.000,-2.571,0.045,-0.038,0.211,0.000
54.772,0.000,-1.490,0.026,-0.033,0.180,0.000
54.783,0.000,-4.335,0.075,-0.024,-0.084,0.000
54.794,0.000,-7.379,0.129,-0.009,-0.310,0.000
54.805,0.000,-6.110,0.106,0.009,-0.089,0.000
54.815,0.000,-7.487,0.131,0.029,-0.116,0.000
54.826,0.000,-6.375,0.111,0.047,0.032,0.000
54.837,0.000,-7.224,0.126,0.070,0.043,0.000
54.848,0.000,-6.396,0.111,0.088,0.114,0.000
54.859,0.000,-6.197,0.108,0.106,0.112,0.000
54.870,0.000,-8.306,0.145,0.127,-0.066,0.000
54.881,0.000,-9.803,0.171,0.151,-0.150,0.000
54.892,0.000,-7.220,0.126,0.176,0.158,0.000
54.903,0.000,-4.926,0.086,0.193,0.299,0.000
54.913,0.000,-3.681,0.064,0.202,0.208,0.000
54.924,0.000,-0.959,0.016,0.207,0.299,0.000
54.936,0.000,1.270,-0.022,0.208,0.381,0.000
54.947,0.000,0.508,-0.008,0.209,0.236,0.000
54.958,0.000,0.006,-0.000,0.208,0.127,0.000
54.968,0.000,-2.490,0.043,0.212,-0.120,0.000
54.979,0.000,-4.201,0.073,0.217,-0.296,0.000
54.991,0.000,-4.234,0.074,0.227,-0.235,0.000
55.001,0.000,-2.954,0.051,0.235,-0.063,0.000
55.011,0.000,-4.476,0.078,0.247,-0.083,0.000
55.022,0.000,-3.367,0.058,0.258,0.064,0.000
55.032,0.000,-6.062,0.106,0.271,-0.166,0.000
55.042,0.000,-4.655,0.081,0.282,-0.063,0.000
55.052,0.000,-4.676,0.081,0.294,-0.055,0.000
55.063,0.000,-3.129,0.054,0.303,0.054,0.000
55.073,0.000,-5.078,0.088,0.313,-0.104,0.000
55.083,0.000,-5.466,0.095,0.325,-0.161,0.000
55.093,0.000,0.428,-0.007,0.327,0.268,0.000
55.104,0.000,1.402,-0.024,0.325,0.258,0.000
55.114,0.000,3.600,-0.063,0.319,0.338,0.000
55.124,0.000,4.419,-0.077,0.310,0.319,0.000
55.135,0.000,1.001,-0.017,0.303,-0.068,0.000
55.145,0.000,3.020,-0.052,0.296,0.046,0.000
55.155,0.000,2.651,-0.046,0.287,-0.043,0.000
55.165,0.000,3.430,-0.060,0.277,-0.015,0.000
55.177,0.000,2.783,-0.048,0.266,-0.121,0.000
55.187,0.000,3.495,-0.061,0.255,-0.116,0.000
55.198,0.000,5.492,-0.096,0.240,-0.016,0.000
55.208,0.000,9.102,-0.159,0.220,0.259,0.000
55.218,0.000,9.159,-0.160,0.197,0.191,0.000
55.229,0.000,8.299,-0.145,0.175,0.062,0.000
55.239,0.000,9.381,-0.164,0.152,0.087,0.000
55.249,0.000,10.008,-0.175,0.130,0.189,0.000
55.259,0.000,5.642,-0.098,0.112,-0.153,0.000
55.270,0.000,1.961,-0.034,0.100,-0.453,0.000
55.280,0.000,4.375,-0.076,0.089,-0.171,0.000
55.290,0.000,3.904,-0.068,0.080,-0.106,0.000
55.301,0.000,4.195,-0.073,0.069,-0.051,0.000
55.311,0.000,5.844,-0.102,0.052,-0.010,0.000
55.321,0.000,8.686,-0.152,0.032,0.194,0.000
55.332,0.000,6.274,-0.109,0.016,0.009,0.000
55.342,0.000,7.365,-0.128,0.000,0.155,0.000
55.352,0.000,6.444,-0.112,-0.015,0.081,0.000
55.363,0.000,4.994,-0.087,-0.027,-0.005,0.000
55.373,0.000,2.066,-0.036,-0.033,-0.157,0.000
55.383,0.000,2.773,-0.048,-0.039,-0.044,0.000
55.394,0.000,0.131,-0.002,-0.041,-0.185,0.000
55.404,0.000,-1.387,0.024,-0.041,-0.293,0.000
55.414,0.000,0.056,-0.000,-0.041,-0.111,0.000
55.424,0.000,-1.643,0.028,-0.038,-0.179,0.000
55.435,0.000,-2.112,0.036,-0.035,-0.205,0.000
55.445,0.000,0.413,-0.007,-0.035,0.015,0.000
55.455,0.000,-2.341,0.040,-0.033,-0.247,0.000
55.466,0.000,-1.007,0.017,-0.031,-0.111,0.000
55.476,-0.148,0.978,-0.019,-0.032,0.083,0.000
55.486,-0.148,0.304,-0.007,-0.035,-0.039,0.000
55.497,-0.148,-1.406,0.022,-0.036,-0.227,0.000
55.508,-0.297,2.142,-0.042,-0.041,0.046,0.000
55.519,-0.297,4.691,-0.087,-0.048,0.286,0.000
55.530,-0.297,1.340,-0.028,-0.058,-0.092,0.000
55.541,-0.297,0.521,-0.014,-0.061,-0.101,0.000
55.552,-0.297,1.289,-0.027,-0.062,0.049,0.000
55.563,-0.297,6.038,-0.110,-0.074,0.344,0.000
55.574,-0.297,2.789,-0.054,-0.083,0.076,0.000
55.585,-0.297,-2.004,0.029,-0.084,-0.257,0.000
55.597,-0.297,-3.245,0.051,-0.075,-0.179,0.000
55.608,-0.297,-8.508,0.143,-0.061,-0.533,0.000
55.619,-0.297,-2.353,0.035,-0.048,0.083,0.000
55.630,-0.297,0.409,-0.012,-0.045,0.289,0.000
55.641,-0.297,-3.917,0.063,-0.039,-0.098,0.000
55.652,-0.297,-8.596,0.145,-0.021,-0.363,0.000
55.663,-0.297,-11.907,0.203,0.006,-0.463,0.000
55.675,-0.297,-12.794,0.218,0.038,-0.385,0.000
55.686,-0.297,-12.814,0.219,0.070,-0.329,0.000
55.697,-0.297,-12.584,0.215,0.105,-0.197,0.000
55.708,-0.297,-9.968,0.169,0.133,0.017,0.000
55.719,-0.297,-5.766,0.095,0.152,0.265,0.000
55.731,-0.297,-3.196,0.050,0.162,0.298,0.000
55.742,-0.297,-1.077,0.013,0.164,0.266,0.000
55.753,-0.297,3.165,-0.060,0.159,0.433,0.000
55.764,-0.297,4.834,-0.089,0.144,0.321,0.000
55.775,-0.297,5.300,-0.097,0.127,0.201,0.000
55.787,-0.297,4.248,-0.079,0.111,-0.006,0.000
55.798,-0.297,1.579,-0.032,0.101,-0.216,0.000
55.809,-0.297,-1.244,0.016,0.099,-0.356,0.000
55.820,-0.297,-1.584,0.022,0.102,-0.222,0.000
55.832,-0.297,-3.485,0.055,0.109,-0.266,0.000
55.843,-0.297,-1.737,0.025,0.116,-0.052,0.000
55.854,-0.297,2.523,-0.049,0.113,0.276,0.000
55.865,-0.297,5.801,-0.106,0.100,0.398,0.000
55.875,-0.297,3.929,-0.073,0.086,0.058,0.000
55.885,-0.297,6.099,-0.111,0.072,0.215,0.000
55.896,-0.297,4.088,-0.076,0.059,0.016,0.000
55.907,-0.297,1.502,-0.031,0.053,-0.116,0.000
55.919,-0.297,1.308,-0.028,0.048,-0.084,0.000
55.930,-0.297,2.557,-0.049,0.039,-0.021,0.000
55.941,-0.297,3.131,-0.060,0.029,0.002,0.000
55.952,-0.297,-1.051,0.013,0.027,-0.267,0.000
55.963,-0.297,-2.079,0.031,0.031,-0.225,0.000
55.975,-0.297,-0.650,0.006,0.034,-0.048,0.000
55.986,-0.297,-1.721,0.024,0.037,-0.086,0.000
55.997,-0.297,-2.573,0.039,0.042,-0.122,0.000
56.008,-0.297,-5.832,0.096,0.055,-0.255,0.000
56.019,-0.297,-8.706,0.147,0.076,-0.349,0.000
56.030,-0.297,-10.464,0.177,0.102,-0.330,0.000
56.041,-0.297,-8.622,0.145,0.126,-0.114,0.000
56.053,-0.297,-5.426,0.089,0.143,0.132,0.000
56.064,-0.297,-1.893,0.027,0.151,0.311,0.000
56.075,-0.297,-1.223,0.016,0.156,0.270,0.000
56.086,-0.297,-5.032,0.082,0.167,-0.036,0.000
56.097,-0.297,-8.177,0.137,0.183,-0.277,0.000
