R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
45,15,25,45,5,25,350,10,0,0,0,0,35,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,5000,500,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
38.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.479,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.575,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.629,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.731,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.922,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.928,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.958,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.174,0.000,-0.446,0.000,-0.653,-0.885,1.190,0.029,0.000,-0.092
39.179,0.000,-0.446,0.000,-0.284,-1.159,1.332,0.013,0.001,-0.033
39.185,0.000,-0.446,0.000,-0.340,-0.794,0.579,0.015,0.001,-0.036
39.190,0.000,-0.446,0.000,-0.566,-0.734,0.375,0.025,0.001,-0.059
39.195,0.000,-0.446,0.000,-0.037,-0.061,-0.872,0.002,0.001,0.025
39.201,0.000,-0.446,0.000,0.375,-0.880,-0.869,-0.017,0.001,0.061
39.206,0.000,-0.446,0.000,0.251,-1.042,-0.101,-0.011,0.001,0.041
39.211,0.000,-0.446,0.000,0.586,-1.100,-0.802,-0.026,0.001,0.071
39.217,0.000,-0.446,0.000,0.219,0.053,-1.096,-0.010,0.000,0.006
39.222,0.000,-0.446,0.000,1.023,-0.256,-0.573,-0.046,-0.000,0.098
39.227,0.000,-0.446,0.000,0.510,-0.260,-0.732,-0.023,-0.001,0.007
