R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.001000,0.003000,10,250,1,250,1,50,500,0,0
sysTime,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
662.119,-0.498,0.387,6.335,6.113,14.774
662.130,17.526,1.168,2.926,2.666,11.457
662.142,-17.194,1.220,-0.150,-0.382,8.139
662.154,4.347,2.431,-2.646,-2.942,5.071
662.165,1.038,2.775,-4.609,-4.919,2.409
662.175,6.295,3.106,-6.002,-6.328,0.117
662.186,8.919,3.250,-7.033,-7.364,-1.834
662.197,-18.284,2.947,-7.606,-7.912,-3.386
662.207,21.707,4.252,-7.718,-8.115,-4.516
662.217,-10.266,3.713,-7.585,-7.956,-5.236
662.227,1.617,3.736,-7.179,-7.546,-5.628
662.239,16.561,3.669,-6.392,-6.772,-5.706
662.249,-19.985,3.081,-5.628,-5.983,-5.489
662.261,10.372,3.350,-4.553,-4.941,-4.978
662.272,29.714,3.642,-3.673,-4.063,-4.381
662.282,-12.065,1.973,-2.919,-3.203,-3.723
662.292,-24.488,0.588,-2.246,-2.439,-3.036
662.302,20.216,1.481,-1.523,-1.749,-2.337
662.312,-5.208,0.874,-0.844,-1.018,-1.621
662.324,40.643,0.443,-0.128,-0.250,-0.789
662.334,-28.292,-2.134,0.206,0.229,-0.167
662.345,-30.627,-3.160,0.577,0.639,0.409
662.356,-28.229,-3.724,0.891,0.962,0.941
662.368,-13.200,-4.123,1.120,1.210,1.390
662.379,0.671,-3.531,1.275,1.336,1.745
662.391,9.374,-3.527,1.351,1.418,2.008
662.403,13.890,-3.116,1.305,1.349,2.170
662.414,5.590,-2.767,0.952,0.987,2.199
662.425,16.139,-2.095,0.290,0.292,2.036
662.437,13.247,-1.817,-0.969,-0.995,1.584
662.448,24.901,0.009,-2.706,-2.792,0.753
662.460,22.727,1.112,-4.999,-5.156,-0.472
662.472,-17.091,0.988,-7.676,-7.832,-2.136
662.483,0.704,1.481,-10.797,-10.971,-4.217
662.495,25.650,1.687,-14.338,-14.475,-6.733
662.507,25.584,2.005,-17.896,-18.021,-9.576
662.518,21.784,2.514,-21.489,-21.618,-12.658
662.530,10.078,2.734,-24.817,-24.958,-15.844
662.542,-19.623,2.794,-27.653,-27.799,-18.972
662.554,-36.796,2.780,-29.997,-30.114,-21.954
662.565,21.440,4.114,-31.610,-31.779,-24.548
662.577,38.859,3.657,-32.537,-32.687,-26.686
662.589,-22.990,3.639,-32.786,-32.882,-28.297
662.600,28.892,4.069,-32.159,-32.242,-29.283
662.612,-24.583,4.134,-30.913,-30.973,-29.626
662.623,9.704,3.719,-29.056,-29.102,-29.336
662.635,-2.654,3.373,-26.732,-26.758,-28.463
662.646,8.036,3.673,-23.982,-24.027,-27.063
662.657,-0.477,3.316,-21.127,-21.139,-25.250
662.667,11.383,3.693,-18.079,-18.109,-23.094
662.678,5.743,4.165,-14.879,-14.926,-20.642
662.688,35.578,5.408,-11.621,-11.741,-17.980
662.699,60.050,6.330,-8.528,-8.696,-15.178
662.709,39.643,6.132,-5.569,-5.701,-12.295
662.719,-25.146,3.171,-2.812,-2.805,-9.413
662.729,-4.129,3.033,-0.177,-0.161,-6.601
662.740,-11.749,2.443,1.991,2.047,-3.966
662.750,-7.394,2.169,3.958,4.027,-1.497
662.760,-27.748,2.136,5.509,5.585,0.739
662.770,38.748,4.612,6.870,6.862,2.703
662.781,2.054,4.082,7.751,7.791,4.400
662.791,-5.195,3.396,8.145,8.241,5.753
662.801,-42.971,1.144,8.227,8.489,6.761
662.812,26.037,2.636,8.128,8.345,7.438
662.822,15.835,2.567,7.626,7.862,7.782
662.832,27.296,3.277,6.970,7.155,7.817
662.842,17.290,2.936,6.123,6.331,7.590
662.853,-20.187,2.174,5.134,5.396,7.149
662.863,-29.290,1.366,4.014,4.342,6.504
662.873,18.320,2.665,2.955,3.222,5.709
662.883,28.278,2.983,1.927,2.173,4.847
662.894,8.099,2.805,0.896,1.148,3.927
662.904,-8.423,2.365,-0.093,0.168,2.972
662.914,-0.196,2.404,-0.981,-0.739,2.024
662.924,-17.753,2.158,-1.872,-1.598,1.093
662.934,-38.756,1.868,-2.593,-2.249,0.206
662.945,21.098,3.255,-3.202,-2.904,-0.589
662.955,46.246,4.310,-3.725,-3.487,-1.327
662.965,9.547,3.640,-4.239,-3.942,-1.987
662.976,-2.752,2.268,-4.659,-4.287,-2.563
662.986,-27.536,1.048,-5.021,-4.569,-3.065
662.996,-50.076,-0.777,-5.136,-4.604,-3.458
663.007,-34.808,-0.586,-5.012,-4.501,-3.717
663.017,6.573,1.207,-4.665,-4.258,-3.830
663.027,16.199,2.005,-4.186,-3.845,-3.804
663.037,38.401,3.476,-3.547,-3.313,-3.616
663.048,37.673,4.807,-2.754,-2.627,-3.279
663.058,13.186,3.732,-1.983,-1.824,-2.810
663.068,20.116,3.611,-1.181,-1.003,-2.240
663.079,7.054,3.037,-0.424,-0.156,-1.584
663.089,-21.614,1.218,0.265,0.679,-0.887
663.099,3.693,1.637,1.025,1.424,-0.160
663.109,-0.927,1.488,1.708,2.123,0.561
663.120,-53.564,-0.041,2.278,2.790,1.266
663.130,-21.004,0.193,2.785,3.304,1.930
663.140,0.001,1.307,3.202,3.669,2.512
663.150,25.372,2.705,3.482,3.901,3.017
663.160,32.035,2.773,3.484,3.870,3.380
663.171,-31.891,0.755,3.351,3.817,3.606
663.181,-7.439,1.893,3.236,3.629,3.720
663.191,48.065,3.083,2.781,3.139,3.680
663.202,14.147,2.812,2.211,2.606,3.475
663.212,-30.105,1.155,1.537,2.039,3.157
663.222,13.226,2.663,0.869,1.338,2.740
663.233,36.060,3.126,0.136,0.585,2.232
663.243,-26.973,1.132,-0.592,-0.068,1.669
663.253,-19.975,1.838,-1.270,-0.769,1.057
663.263,35.341,2.999,-1.882,-1.444,0.419
663.274,5.565,2.904,-2.543,-2.110,-0.228
663.284,10.614,2.682,-3.218,-2.757,-0.877
663.294,-2.733,2.327,-3.847,-3.363,-1.518
663.304,-40.787,0.937,-4.406,-3.820,-2.113
663.315,-4.588,1.248,-4.666,-4.094,-2.637
663.325,-16.196,1.190,-4.816,-4.245,-3.072
663.336,-0.581,1.800,-4.775,-4.239,-3.378
663.346,11.519,2.525,-4.616,-4.128,-3.569
663.356,25.023,2.998,-4.291,-3.838,-3.627
663.366,30.744,3.886,-3.821,-3.412,-3.551
663.376,33.380,4.127,-3.329,-2.909,-3.353
663.387,34.350,3.911,-2.817,-2.367,-3.049
663.397,20.021,4.358,-2.151,-1.708,-2.649
663.407,16.321,4.430,-1.419,-0.976,-2.146
663.417,0.834,4.363,-0.670,-0.221,-1.566
663.428,-5.832,4.149,0.119,0.570,-0.924
663.438,-16.606,3.771,0.896,1.353,-0.235
663.448,-12.163,3.726,1.660,2.105,0.486
663.459,10.843,4.542,2.304,2.714,1.178
663.469,34.153,4.802,2.924,3.320,1.856
663.479,39.052,5.717,3.371,3.725,2.471
663.489,6.073,4.638,3.620,4.039,3.014
663.500,-5.584,3.523,3.691,4.191,3.433
663.510,-14.949,2.124,3.611,4.194,3.714
663.520,33.289,3.093,3.578,4.075,3.885
663.530,29.271,3.245,3.258,3.734,3.919
663.541,-14.495,2.041,2.772,3.297,3.801
663.551,-1.276,2.420,2.268,2.739,3.550
663.561,5.256,2.526,1.681,2.150,3.194
663.571,45.090,4.029,1.095,1.439,2.748
663.582,-4.423,3.057,0.249,0.624,2.188
663.592,7.788,3.068,-0.536,-0.172,1.552
663.602,-1.665,2.901,-1.341,-0.964,0.872
663.612,40.028,3.528,-2.063,-1.756,0.152
663.623,-9.541,2.240,-2.842,-2.492,-0.586
663.633,-6.739,2.410,-3.348,-3.028,-1.283
663.643,19.327,2.730,-3.716,-3.424,-1.898
663.653,13.388,3.008,-4.041,-3.770,-2.438
663.664,-1.094,2.525,-4.262,-3.954,-2.889
663.674,-36.468,1.621,-4.439,-4.082,-3.247
663.684,-46.784,0.207,-4.449,-4.036,-3.507
663.695,18.523,2.294,-4.283,-3.930,-3.662
663.705,35.355,3.271,-3.902,-3.653,-3.693
663.715,-8.684,2.702,-3.474,-3.192,-3.589
663.725,-15.834,2.219,-2.979,-2.613,-3.358
663.736,-11.514,2.266,-2.317,-1.935,-2.990
663.746,19.823,3.760,-1.550,-1.185,-2.509
663.756,20.692,3.900,-0.707,-0.337,-1.920
663.766,6.126,3.456,0.147,0.583,-1.238
663.777,-16.029,1.834,0.962,1.514,-0.484
663.787,-61.465,0.686,1.761,2.431,0.317
663.797,-44.551,0.017,2.553,3.250,1.126
663.807,-9.661,1.247,3.333,3.988,1.926
663.818,-33.550,1.072,3.952,4.646,2.693
663.828,-11.636,1.360,4.508,5.174,3.402
663.838,6.981,2.642,4.892,5.505,4.033
663.849,28.276,3.185,5.072,5.645,4.520
663.859,19.180,3.413,5.072,5.649,4.876
663.869,16.854,3.291,4.585,5.208,5.027
663.879,-28.656,0.921,3.842,4.587,4.943
663.890,-58.342,-0.623,2.968,3.801,4.636
663.902,-26.788,-0.311,1.870,2.757,4.102
663.913,-3.101,-0.184,0.655,1.532,3.365
663.925,-41.653,-0.941,-0.837,0.117,2.438
663.936,2.782,-0.698,-2.395,-1.456,1.316
663.948,8.307,-0.420,-4.190,-3.289,-0.002
663.959,-7.118,-1.248,-6.196,-5.255,-1.520
663.971,-28.151,-1.799,-8.287,-7.354,-3.203
663.983,-30.907,-1.245,-10.619,-9.749,-5.098
663.994,-3.840,0.393,-13.169,-12.387,-7.174
664.006,11.875,1.599,-15.859,-15.153,-9.435
664.018,27.720,2.052,-18.609,-17.962,-11.858
664.029,21.214,2.354,-21.356,-20.749,-14.411
664.041,39.093,3.445,-23.876,-23.324,-16.986
664.052,43.723,4.729,-25.942,-25.472,-19.483
664.064,17.624,4.813,-27.546,-27.081,-21.742
664.076,2.808,3.946,-28.485,-27.970,-23.645
664.087,2.473,3.990,-28.601,-28.077,-25.088
664.099,51.683,4.346,-27.941,-27.409,-25.928
664.110,15.371,3.975,-26.482,-25.944,-26.124
664.121,6.771,3.807,-24.451,-23.903,-25.655
664.131,-2.746,2.257,-22.040,-21.403,-24.613
664.141,-49.812,-0.196,-19.320,-18.492,-23.043
664.151,3.264,-0.261,-16.091,-15.327,-21.018
664.161,35.647,0.198,-12.756,-12.068,-18.616
664.173,26.133,0.441,-8.824,-8.159,-15.322
664.183,-7.856,-0.260,-5.685,-5.020,-12.450
664.195,-16.099,-0.535,-2.113,-1.457,-8.906
664.207,-4.846,-0.272,1.140,1.755,-5.444
664.220,38.357,1.194,3.890,4.396,-2.208
664.232,13.080,1.009,5.950,6.494,0.674
664.242,-25.643,-0.041,7.205,7.830,2.749
664.252,-31.434,-1.450,8.109,8.778,4.489
664.264,-34.345,-1.803,8.731,9.407,6.154
664.274,25.111,0.138,8.906,9.499,7.146
664.284,16.632,-0.018,8.744,9.343,7.802
664.296,24.476,0.894,7.999,8.527,8.105
664.306,12.199,0.724,7.283,7.829,8.032
664.316,-46.480,-0.999,6.397,7.036,7.733
664.327,2.455,-0.410,5.429,6.018,7.236
664.339,-6.763,0.198,4.149,4.707,6.408
664.349,33.312,0.795,3.128,3.651,5.585
664.359,-3.403,-0.295,2.205,2.773,4.719
664.369,-15.407,-1.395,1.212,1.829,3.844
664.379,-33.337,-1.773,0.312,0.956,2.946
664.389,8.073,-0.343,-0.456,0.134,2.079
664.399,35.464,1.444,-1.188,-0.709,1.222
664.409,-12.734,-0.393,-2.058,-1.501,0.363
664.420,-10.947,-1.171,-2.715,-2.130,-0.454
664.430,19.769,-0.400,-3.156,-2.609,-1.169
664.440,-17.084,-0.889,-3.556,-2.979,-1.797
664.450,-15.925,-1.498,-3.773,-3.171,-2.319
664.461,-0.763,-0.905,-3.647,-3.085,-2.670
664.471,5.178,-0.640,-3.578,-3.035,-2.901
664.481,47.138,1.730,-3.304,-2.880,-3.011
664.492,3.675,-0.253,-3.125,-2.624,-3.004
664.502,-31.654,-3.013,-2.794,-2.195,-2.903
664.512,-32.888,-3.224,-2.304,-1.724,-2.691
664.523,-33.152,-4.001,-1.692,-1.090,-2.368
664.533,10.118,-1.793,-0.833,-0.351,-1.920
664.543,38.122,-0.615,0.058,0.470,-1.358
664.553,16.052,-0.835,0.916,1.341,-0.709
664.564,-13.635,-2.178,1.737,2.204,0.002
664.574,-7.555,-2.031,2.594,3.034,0.755
664.584,1.926,-1.648,3.388,3.791,1.530
664.594,4.847,-1.478,3.948,4.336,2.256
664.605,-10.644,-1.693,4.402,4.796,2.896
664.615,-1.268,-1.374,4.704,5.066,3.436
664.625,14.928,-0.994,4.932,5.255,3.889
664.635,-27.029,-1.706,4.900,5.236,4.212
664.646,-30.329,-1.755,4.793,5.094,4.411
664.656,48.251,0.655,4.489,4.673,4.455
664.666,6.216,0.141,3.748,3.989,4.294
664.676,-50.591,-1.933,2.854,3.241,3.946
664.687,5.547,-0.011,2.162,2.474,3.459
664.697,26.582,0.836,1.407,1.686,2.905
664.707,-3.494,0.111,0.457,0.802,2.283
664.717,-30.115,-0.793,-0.533,-0.104,1.540
664.728,-52.451,-1.678,-1.394,-0.868,0.771
664.738,31.321,0.784,-2.171,-1.719,-0.009
664.748,44.703,1.470,-2.900,-2.482,-0.778
664.759,18.014,1.110,-3.548,-3.118,-1.550
664.769,-14.420,-0.588,-4.117,-3.605,-2.237
664.779,-13.515,-0.755,-4.425,-3.932,-2.826
664.789,-3.068,-0.724,-4.575,-4.092,-3.296
664.799,-42.858,-1.664,-4.586,-4.038,-3.623
664.810,-23.722,-1.496,-4.340,-3.794,-3.806
664.820,24.864,0.361,-3.884,-3.436,-3.824
664.830,3.505,0.172,-3.385,-2.933,-3.696
664.840,-9.551,-0.033,-2.748,-2.277,-3.428
664.851,25.006,0.466,-1.964,-1.514,-3.012
664.861,29.595,1.334,-1.044,-0.640,-2.441
664.871,-8.839,-0.099,-0.211,0.268,-1.761
664.882,-16.266,-0.999,0.740,1.263,-0.996
664.892,-11.023,-1.127,1.656,2.175,-0.176
664.904,-9.977,-1.006,2.791,3.297,0.846
664.914,-5.464,-1.009,3.608,4.107,1.716
664.924,12.019,-0.248,4.396,4.863,2.545
664.935,32.094,0.146,4.994,5.429,3.319
664.945,37.879,0.238,5.274,5.703,3.972
664.955,12.461,-0.682,5.370,5.862,4.471
664.965,-30.250,-1.614,5.323,5.850,4.818
664.976,-31.868,-2.228,5.022,5.548,4.991
664.986,-22.181,-1.949,4.473,4.998,4.961
664.996,-7.050,-1.613,3.838,4.342,4.748
665.006,-4.180,-1.552,2.900,3.397,4.338
665.016,-3.982,-1.518,1.927,2.414,3.759
665.026,8.524,-1.210,0.869,1.328,3.025
665.037,21.842,-0.178,-0.155,0.223,2.177
665.047,14.450,-0.031,-1.253,-0.889,1.250
665.057,8.084,0.498,-2.313,-1.982,0.273
665.067,16.553,1.068,-3.247,-2.946,-0.703
665.078,20.660,1.247,-4.127,-3.833,-1.652
665.088,20.015,1.726,-4.735,-4.463,-2.528
665.098,1.616,1.295,-5.154,-4.856,-3.277
665.108,-21.033,0.436,-5.337,-4.981,-3.860
665.118,-15.267,0.372,-5.242,-4.867,-4.254
665.129,-3.932,1.018,-4.898,-4.543,-4.439
665.139,17.299,2.171,-4.306,-4.013,-4.417
665.149,-1.335,1.824,-3.540,-3.227,-4.174
665.159,-18.239,0.938,-2.684,-2.317,-3.741
665.170,-36.179,0.329,-1.689,-1.268,-3.123
665.180,-34.751,0.130,-0.671,-0.216,-2.366
665.190,-23.907,0.079,0.434,0.925,-1.488
665.200,-1.434,0.346,1.483,1.971,-0.552
665.211,6.211,0.711,2.514,2.976,0.419
665.221,18.352,0.758,3.460,3.905,1.399
665.231,29.080,0.760,4.241,4.680,2.333
665.241,28.131,0.847,4.875,5.306,3.193
665.252,0.821,-0.139,5.186,5.677,3.912
665.262,-23.415,-1.205,5.367,5.918,4.497
665.272,-28.344,-1.936,5.332,5.903,4.900
665.282,6.370,-1.491,5.240,5.763,5.156
665.293,37.618,-0.813,4.792,5.254,5.209
665.303,-3.181,-1.977,4.115,4.646,5.059
665.315,33.081,-2.809,3.201,3.769,4.634
665.325,-11.306,-3.772,2.237,2.868,4.109
665.335,-30.209,-5.448,1.288,2.005,3.470
665.345,-48.010,-5.220,0.375,1.074,2.733
665.355,-0.911,-3.888,-0.492,0.131,1.945
665.365,32.070,-1.797,-1.323,-0.830,1.113
665.375,27.567,-1.459,-2.194,-1.732,0.271
665.385,-7.466,-2.232,-3.090,-2.583,-0.588
665.396,-9.291,-2.265,-3.768,-3.271,-1.425
665.406,6.412,-1.849,-4.325,-3.860,-2.181
665.416,21.168,-1.384,-4.708,-4.256,-2.840
665.426,16.401,-1.423,-4.947,-4.475,-3.384
665.436,-32.415,-2.747,-4.996,-4.429,-3.766
665.447,-30.933,-2.894,-4.792,-4.216,-3.992
665.457,-0.260,-1.988,-4.300,-3.790,-4.035
665.467,6.986,-1.567,-3.743,-3.263,-3.913
665.477,-5.784,-1.723,-3.028,-2.540,-3.626
665.487,-34.933,-1.999,-2.255,-1.737,-3.187
665.498,-19.185,-1.514,-1.272,-0.777,-2.568
665.510,-0.311,-0.350,-0.152,0.262,-1.776
665.521,27.863,0.623,0.821,1.166,-0.953
665.533,14.641,0.693,1.833,2.164,-0.057
665.545,22.811,-0.139,2.710,3.092,0.852
665.556,-33.492,-1.260,3.530,3.977,1.749
665.568,-22.352,-1.399,4.235,4.693,2.609
665.579,-9.456,-1.696,4.810,5.284,3.397
665.591,4.218,-1.434,5.115,5.566,4.051
665.603,27.721,-0.869,5.231,5.621,4.558
665.614,21.685,-0.183,5.166,5.503,4.888
665.626,11.677,0.169,4.789,5.097,5.025
665.637,-14.371,-0.233,4.179,4.498,4.941
665.649,-16.179,-0.037,3.471,3.737,4.667
665.661,9.575,0.361,2.601,2.838,4.202
665.672,13.900,0.423,1.708,1.944,3.608
665.684,31.111,0.568,0.876,1.090,2.945
665.695,-18.704,0.172,-0.027,0.209,2.194
665.707,-9.018,0.299,-0.727,-0.518,1.439
665.718,16.743,0.454,-1.273,-1.067,0.735
665.730,-26.979,0.891,-1.747,-1.531,0.081
665.741,-6.313,0.736,-2.081,-1.855,-0.451
665.752,-8.258,-0.385,-2.344,-2.052,-0.892
665.762,-38.829,-2.601,-2.470,-2.059,-1.222
665.773,3.093,-1.050,-2.307,-1.992,-1.435
665.783,30.087,-0.200,-2.065,-1.798,-1.520
665.793,-7.282,-0.570,-1.861,-1.592,-1.514
665.804,-14.138,-0.703,-1.535,-1.276,-1.415
665.814,11.765,0.123,-1.228,-1.029,-1.259
665.824,-10.358,-0.095,-1.017,-0.812,-1.075
665.834,23.076,0.875,-0.646,-0.513,-0.859
665.844,-14.984,0.447,-0.410,-0.250,-0.621
665.854,22.515,1.610,0.027,0.096,-0.359
665.865,-22.922,0.936,0.274,0.380,-0.083
665.875,15.616,1.660,0.701,0.739,0.210
665.885,-30.739,0.795,1.037,1.111,0.520
665.895,0.518,1.069,1.303,1.334,0.825
665.905,-21.065,0.085,1.588,1.662,1.124
665.916,-37.932,-0.373,1.857,1.957,1.425
665.926,19.212,0.665,2.046,2.112,1.698
665.936,-3.320,0.843,2.166,2.229,1.923
665.947,-9.196,0.716,2.268,2.355,2.119
665.957,40.155,2.659,2.407,2.385,2.283
665.967,6.512,1.346,2.347,2.409,2.409
665.977,-20.285,0.192,2.267,2.403,2.469
665.988,-39.623,-0.900,2.072,2.288,2.491
665.998,6.700,0.252,1.863,2.067,2.453
666.008,12.667,0.496,1.524,1.730,2.326
666.018,10.346,0.450,1.118,1.350,2.130
666.028,9.898,0.291,0.677,0.918,1.862
666.039,0.530,-0.108,0.118,0.372,1.518
666.049,-10.257,-0.302,-0.440,-0.177,1.109
666.059,-2.552,-0.271,-0.998,-0.742,0.647
666.069,4.254,-0.071,-1.448,-1.208,0.182
666.080,-20.507,-0.492,-1.878,-1.622,-0.272
666.090,-10.926,-0.543,-2.314,-2.064,-0.741
666.100,4.373,0.152,-2.559,-2.353,-1.165
666.110,31.442,0.748,-2.766,-2.589,-1.532
666.121,14.723,1.189,-2.912,-2.755,-1.838
666.131,6.426,0.890,-2.961,-2.783,-2.073
666.141,40.555,1.893,-2.939,-2.840,-2.243
666.151,-1.184,0.724,-2.890,-2.724,-2.336
666.162,0.883,0.481,-2.755,-2.552,-2.356
666.172,26.038,0.955,-2.444,-2.265,-2.284
666.182,20.411,0.139,-2.141,-1.901,-2.120
666.192,-36.049,-1.239,-1.792,-1.499,-1.894
666.203,-49.449,-3.389,-1.398,-0.990,-1.606
666.213,2.328,-1.620,-0.744,-0.451,-1.245
666.223,38.142,-0.531,-0.128,0.087,-0.819
666.233,16.198,-0.669,0.432,0.626,-0.355
666.244,-22.309,-1.545,0.821,1.077,0.112
666.254,-6.929,-1.551,1.255,1.507,0.575
666.264,-39.124,-2.289,1.556,1.875,1.013
666.274,-23.962,-2.251,1.948,2.251,1.430
666.285,-18.649,-2.399,2.191,2.515,1.814
666.295,-34.580,-2.684,2.381,2.703,2.145
666.305,-0.209,-2.269,2.522,2.811,2.418
666.315,-42.534,-4.214,2.417,2.811,2.616
666.325,-24.499,-4.277,2.326,2.686,2.712
666.336,-30.501,-5.606,2.133,2.517,2.729
666.346,-44.520,-4.586,1.809,2.152,2.638
666.356,12.452,-3.462,1.409,1.697,2.461
666.366,-15.674,-3.621,0.935,1.224,2.186
666.377,-12.780,-3.073,0.529,0.777,1.857
666.387,17.173,-2.203,0.051,0.241,1.479
666.397,-35.116,-3.076,-0.579,-0.347,1.040
666.408,8.775,-2.325,-0.953,-0.791,0.576
666.418,23.994,-0.509,-1.238,-1.171,0.136
666.428,2.943,-0.473,-1.627,-1.557,-0.281
666.438,17.415,-0.127,-1.971,-1.912,-0.683
666.448,-14.012,-0.588,-2.429,-2.329,-1.080
666.459,7.510,-0.436,-2.610,-2.518,-1.440
666.469,-21.699,-0.982,-2.819,-2.674,-1.736
666.479,-1.685,-0.786,-2.875,-2.738,-1.970
666.489,-25.704,-1.076,-2.896,-2.723,-2.130
666.499,2.682,-0.756,-2.804,-2.639,-2.222
666.510,-26.567,-1.156,-2.606,-2.404,-2.226
666.520,1.451,-0.998,-2.417,-2.214,-2.164
666.532,29.193,0.272,-1.953,-1.800,-1.986
666.542,14.759,0.255,-1.560,-1.370,-1.743
666.552,-1.010,0.042,-1.182,-0.973,-1.452
666.562,37.276,1.028,-0.726,-0.597,-1.124
666.574,49.251,0.185,-0.205,-0.038,-0.691
666.585,45.477,-0.219,0.272,0.475,-0.234
666.597,25.584,-0.345,0.951,1.145,0.292
666.608,13.557,-0.348,1.461,1.647,0.775
666.618,-8.613,-0.907,1.961,2.178,1.261
666.628,-3.870,-0.656,2.457,2.640,1.749
666.638,19.196,0.202,2.865,2.984,2.213
666.648,35.303,0.349,3.148,3.218,2.616
666.659,23.230,-0.344,3.329,3.405,2.970
666.670,21.771,-0.830,3.295,3.366,3.226
666.681,13.083,-1.035,3.071,3.135,3.345
666.692,19.773,-1.121,2.756,2.817,3.333
666.703,24.006,-0.598,2.262,2.273,3.180
666.714,25.744,0.412,1.700,1.655,2.900
666.724,46.441,1.117,1.050,0.971,2.512
666.734,36.347,1.923,0.316,0.214,2.025
666.744,1.675,0.219,-0.486,-0.512,1.446
666.755,-23.403,-0.543,-1.189,-1.192,0.824
666.765,-7.738,-1.175,-1.731,-1.714,0.214
666.775,1.954,-0.862,-2.155,-2.159,-0.355
666.785,-21.629,-1.303,-2.612,-2.580,-0.880
666.795,18.421,-0.384,-2.718,-2.764,-1.330
666.806,-11.851,-0.620,-2.861,-2.894,-1.686
666.816,4.777,0.097,-2.750,-2.833,-1.929
666.826,-29.803,-0.627,-2.551,-2.606,-2.042
666.836,9.804,-0.105,-2.253,-2.349,-2.040
666.847,-8.398,-0.790,-1.984,-2.023,-1.946
666.857,25.219,-0.350,-1.549,-1.609,-1.770
666.867,-18.254,-0.744,-1.135,-1.165,-1.516
666.877,12.021,-0.395,-0.656,-0.726,-1.209
666.888,-2.557,-0.010,-0.085,-0.179,-0.824
666.899,-10.997,-0.184,0.455,0.361,-0.361
666.911,9.716,-0.353,0.934,0.847,0.120
666.923,12.744,-0.125,1.462,1.374,0.611
666.934,3.009,-0.219,1.706,1.613,1.035
666.946,-4.520,-0.224,1.915,1.820,1.376
666.958,-4.536,-0.112,2.128,2.033,1.669
666.969,-9.718,-0.166,2.127,2.029,1.869
666.981,-12.467,-0.290,2.116,2.021,2.013
666.993,-19.232,-0.059,2.080,1.955,2.076
667.004,1.036,0.385,2.013,1.867,2.074
667.016,36.973,0.849,1.893,1.712,2.030
667.028,33.729,0.700,1.623,1.467,1.918
667.039,7.116,0.269,1.302,1.181,1.736
667.051,8.270,0.485,0.914,0.788,1.476
667.063,21.800,0.785,0.394,0.245,1.140
667.074,15.542,1.898,-0.107,-0.308,0.743
667.086,-21.017,2.496,-0.580,-0.826,0.297
667.098,-15.783,2.159,-1.086,-1.306,-0.151
667.109,16.205,2.390,-1.659,-1.885,-0.662
667.121,39.631,2.764,-2.169,-2.445,-1.188
667.133,2.722,3.221,-2.462,-2.793,-1.679
667.145,-41.428,2.973,-2.850,-3.155,-2.112
667.155,5.561,4.601,-2.777,-3.174,-2.400
667.165,28.870,5.011,-2.735,-3.166,-2.591
667.175,46.570,6.253,-2.584,-3.072,-2.702
667.186,9.672,4.170,-2.501,-2.887,-2.732
667.196,-9.981,2.958,-2.166,-2.503,-2.658
667.206,-9.713,1.861,-1.800,-2.042,-2.480
667.216,-10.976,1.435,-1.329,-1.541,-2.211
667.227,13.710,0.866,-0.938,-1.108,-1.889
667.237,-11.579,-0.226,-0.413,-0.505,-1.501
667.247,34.220,0.054,0.259,0.138,-1.036
667.257,4.840,0.143,0.872,0.751,-0.525
667.268,23.785,0.774,1.573,1.402,0.027
667.278,10.038,0.724,2.176,2.011,0.607
667.288,-1.141,1.113,2.729,2.542,1.185
667.299,22.396,1.398,3.200,3.015,1.738
667.309,21.998,1.394,3.708,3.546,2.284
667.319,10.308,0.969,4.134,3.998,2.797
667.329,-12.433,0.176,4.445,4.340,3.275
667.340,-25.239,-0.430,4.526,4.436,3.644
667.350,25.091,0.385,4.583,4.426,3.912
667.360,8.628,-0.347,4.448,4.302,4.070
667.371,-26.434,-1.515,4.071,3.960,4.085
667.383,-12.318,-1.414,3.474,3.323,3.894
667.393,-0.645,-1.314,2.854,2.697,3.590
667.403,-24.190,-2.055,2.039,1.941,3.144
667.413,8.695,-1.607,1.293,1.177,2.588
667.423,20.383,-1.289,0.417,0.273,1.934
667.433,34.402,-0.453,-0.432,-0.657,1.202
667.444,19.909,-0.399,-1.386,-1.615,0.392
667.454,15.138,-0.113,-2.281,-2.534,-0.452
667.464,31.838,0.616,-3.068,-3.357,-1.301
667.474,18.331,0.296,-3.780,-4.043,-2.108
667.485,-17.374,-1.713,-4.301,-4.496,-2.841
667.495,-48.374,-2.651,-4.485,-4.653,-3.433
667.505,-21.625,-1.678,-4.477,-4.705,-3.877
667.516,9.869,-1.125,-4.226,-4.489,-4.129
667.526,-7.049,-1.199,-3.819,-4.082,-4.189
667.536,4.337,-0.867,-3.185,-3.476,-4.059
667.546,-4.156,-1.080,-2.444,-2.720,-3.744
667.556,-11.351,-1.696,-1.565,-1.803,-3.265
667.567,0.347,-1.501,-0.575,-0.829,-2.633
667.577,-12.158,-1.858,0.475,0.238,-1.877
667.588,-15.531,-1.382,1.652,1.353,-0.911
