R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,400,100,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000300,20,0,0,0,0,10,75,0,0
sysTime,ARawX,ARawY,ARawZ,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
220.705,0.998,-0.969,9.264,2.139,2.218,15.574,15.746,16.818
220.717,-3.815,-1.709,8.150,1.663,2.162,15.081,15.260,16.391
220.728,-8.737,-0.201,8.862,1.673,2.095,14.613,14.792,15.933
220.740,-11.862,1.968,9.860,2.292,2.088,14.132,14.298,15.467
220.752,-11.661,5.115,10.306,3.545,2.203,13.601,13.739,14.981
220.764,-9.405,8.385,10.263,5.196,2.477,13.082,13.181,14.491
220.775,-5.137,8.715,10.607,6.858,2.920,12.611,12.675,14.011
220.787,-0.093,7.953,10.105,8.293,3.499,12.230,12.264,13.566
220.799,8.499,0.431,9.163,8.945,4.164,11.892,11.924,13.157
220.811,9.922,-0.078,8.323,9.225,4.790,11.454,11.495,12.754
220.822,9.060,0.244,7.690,9.162,5.333,11.076,11.133,12.361
220.834,6.222,1.537,8.114,8.797,5.759,10.607,10.677,11.951
220.846,1.580,3.175,8.567,8.307,6.057,10.005,10.081,11.494
220.858,-1.882,4.634,9.443,7.604,6.224,9.377,9.475,11.000
220.869,-4.713,4.756,11.003,6.670,6.260,8.695,8.838,10.459
220.881,-3.642,3.434,10.421,5.568,6.171,7.824,8.026,9.837
220.893,-0.560,3.657,10.421,4.775,5.987,6.892,7.149,9.154
220.905,2.981,5.920,10.097,4.710,5.792,6.031,6.316,8.414
220.916,4.174,8.262,10.040,5.513,5.683,5.169,5.438,7.631
220.928,2.478,9.843,10.083,6.860,5.734,4.224,4.462,6.812
220.939,-3.147,15.433,10.916,9.423,6.014,3.388,3.590,5.997
220.950,-7.249,15.354,10.981,10.915,6.479,2.604,2.788,5.188
220.961,-6.818,9.613,9.925,10.871,6.962,1.757,1.958,4.373
220.972,-1.336,2.241,8.409,9.904,7.333,1.083,1.321,3.613
220.982,8.815,-3.096,7.180,8.787,7.553,0.562,0.841,2.931
220.993,-7.666,5.352,11.649,9.000,7.700,0.184,0.466,2.343
221.004,-8.162,3.765,11.549,8.993,7.856,-0.253,0.039,1.763
221.016,-4.885,0.948,10.722,8.484,7.962,-0.543,-0.231,1.269
221.027,-5.712,-2.220,11.304,7.176,7.929,-0.773,-0.424,0.854
221.038,-1.580,-7.206,11.750,4.461,7.650,-0.816,-0.401,0.540
221.049,-1.393,-4.849,10.837,2.965,7.140,-0.790,-0.341,0.337
221.060,-0.215,-6.825,10.514,1.537,6.529,-0.651,-0.162,0.244
221.072,-1.487,-6.056,10.054,1.776,6.019,-0.449,0.032,0.229
221.083,-3.441,-3.412,9.027,2.134,5.589,-0.187,0.288,0.300
221.094,-4.196,-2.967,9.867,2.282,5.233,0.163,0.647,0.453
221.104,-0.172,-3.506,13.137,2.295,4.924,0.467,0.947,0.665
221.114,4.418,-0.344,10.586,2.965,4.669,0.775,1.219,0.887
221.124,2.464,5.094,7.611,3.671,4.529,1.195,1.598,1.153
221.134,-0.294,-2.435,10.133,3.122,4.415,1.487,1.901,1.445
221.145,-3.362,-2.011,9.544,3.552,4.289,2.054,2.457,1.784
221.155,-6.933,10.540,8.438,6.189,4.378,2.623,2.971,2.199
221.165,1.027,8.959,10.069,7.809,4.728,3.117,3.425,2.646
221.176,11.998,0.222,8.143,6.301,4.995,3.625,3.983,3.137
221.187,6.416,4.612,6.972,6.209,5.120,4.254,4.617,3.660
221.198,-4.814,8.011,8.718,7.200,5.320,4.881,5.209,4.229
221.209,-8.176,7.149,8.912,6.905,5.482,5.485,5.829,4.849
221.221,-7.953,2.701,8.926,5.510,5.507,6.113,6.490,5.460
221.233,-4.921,-1.954,7.338,3.673,5.336,6.718,7.148,6.083
221.245,-1.034,-5.604,5.621,1.839,4.979,7.086,7.599,6.666
221.256,2.952,-6.739,5.348,1.049,4.517,7.627,8.193,7.225
221.268,5.165,-5.158,5.628,0.464,4.048,8.238,8.841,7.813
221.280,5.992,-3.039,5.635,0.548,3.610,8.705,9.330,8.388
221.291,3.118,1.128,10.651,1.127,3.242,9.127,9.755,8.881
221.301,-4.232,0.474,13.561,1.304,2.976,9.569,10.199,9.351
221.312,-1.667,-0.251,6.174,1.352,2.739,10.087,10.715,9.820
221.323,0.524,3.700,4.155,2.064,2.589,10.557,11.132,10.291
221.333,1.939,0.467,9.896,1.723,2.494,11.000,11.564,10.755
221.344,3.966,-6.746,11.915,0.188,2.280,11.455,12.041,11.202
221.355,4.239,-1.436,8.862,1.032,2.069,11.917,12.468,11.637
221.366,-1.185,7.731,8.193,3.116,2.102,12.214,12.698,12.065
221.376,-7.637,2.522,10.722,3.501,2.286,12.504,12.980,12.422
221.387,-1.257,-3.786,7.195,2.459,2.324,12.635,13.156,12.736
221.397,2.241,2.687,7.101,2.764,2.364,12.846,13.355,13.007
221.407,5.654,-4.964,10.694,1.969,2.367,12.976,13.492,13.249
221.418,-3.800,5.166,9.408,3.124,2.366,13.031,13.507,13.430
221.428,-8.133,4.390,8.366,4.017,2.547,13.059,13.515,13.566
221.439,0.229,-3.800,7.532,2.481,2.597,12.954,13.464,13.651
221.449,2.112,1.199,8.668,2.358,2.560,12.850,13.363,13.675
221.459,6.962,-3.305,8.689,1.587,2.504,12.568,13.097,13.615
221.470,2.536,0.136,10.665,1.870,2.421,12.164,12.682,13.462
221.480,-9.628,6.919,8.610,2.605,2.407,11.706,12.213,13.214
221.491,3.398,-4.835,6.519,1.455,2.352,11.253,11.806,12.910
221.501,5.173,0.574,10.471,1.381,2.221,10.801,11.360,12.558
221.511,0.301,-0.538,9.170,1.432,2.149,10.427,10.985,12.194
221.521,-1.710,0.589,8.969,1.408,2.048,10.029,10.585,11.823
221.532,-2.658,4.720,7.848,1.887,2.005,9.573,10.107,11.428
221.542,0.933,-6.042,8.509,1.035,1.939,9.109,9.664,11.002
221.553,5.280,4.921,9.120,2.341,1.889,8.746,9.262,10.587
221.563,-8.873,4.268,7.123,3.406,2.055,8.325,8.820,10.170
221.573,-1.961,-5.855,9.077,1.589,2.075,7.940,8.489,9.771
221.583,9.620,3.757,7.683,1.927,2.011,7.511,8.062,9.381
221.594,-13.975,0.395,10.421,2.175,2.035,7.046,7.595,8.964
221.604,1.559,0.524,5.384,2.068,2.037,6.595,7.145,8.532
221.614,4.512,-1.537,10.823,1.730,2.024,6.182,6.734,8.099
221.624,-7.386,1.559,11.419,1.951,1.995,5.848,6.385,7.684
221.635,0.086,0.503,3.703,2.158,2.018,5.641,6.156,7.311
221.645,2.248,0.926,10.600,2.019,2.010,5.482,6.002,7.009
221.655,1.142,-2.018,9.070,1.424,1.990,5.359,5.900,6.762
221.666,-5.654,-1.789,7.791,1.044,1.872,5.337,5.890,6.579
221.676,0.926,8.701,8.078,3.188,1.924,5.403,5.899,6.456
221.686,2.830,-4.289,10.105,2.814,2.084,5.454,5.960,6.393
221.697,2.083,-8.025,9.494,1.883,2.112,5.495,6.025,6.363
221.707,-2.931,11.618,7.676,3.707,2.201,5.493,5.983,6.341
221.718,-6.164,-1.616,11.139,2.362,2.312,5.486,5.998,6.325
221.728,6.761,-7.400,7.482,0.135,2.137,5.573,6.131,6.341
221.738,6.315,0.495,7.920,0.590,1.922,5.617,6.172,6.375
221.749,-4.763,3.973,12.713,1.921,1.868,5.565,6.095,6.383
221.759,-1.940,2.845,10.083,1.976,1.863,5.500,6.040,6.370
221.769,-1.861,-2.428,5.599,1.379,1.833,5.421,6.000,6.341
221.780,-3.089,-0.445,11.132,1.259,1.759,5.432,6.020,6.319
221.790,9.929,1.279,10.722,1.593,1.733,5.542,6.125,6.330
221.800,5.518,-3.384,9.465,1.193,1.696,5.624,6.222,6.362
221.811,-9.757,0.028,10.169,1.443,1.627,5.633,6.220,6.402
221.821,-7.486,10.346,9.242,2.559,1.667,5.605,6.158,6.408
221.832,2.608,1.638,8.969,2.056,1.711,5.699,6.265,6.432
221.842,4.325,-11.862,9.975,0.505,1.643,5.900,6.485,6.502
221.852,4.785,1.128,9.645,1.939,1.598,6.097,6.644,6.598
221.863,0.050,9.929,9.688,4.678,1.855,6.289,6.776,6.724
221.873,-9.498,6.653,12.864,5.636,2.288,6.459,6.939,6.859
221.883,-9.663,1.185,12.504,5.316,2.669,6.715,7.210,7.033
221.894,-2.694,-3.721,8.524,4.237,2.898,6.786,7.324,7.210
221.904,1.077,-8.032,6.462,3.136,3.001,6.883,7.472,7.359
221.915,3.340,-5.553,8.093,2.758,3.023,6.937,7.556,7.486
221.925,6.969,1.839,10.205,3.166,3.042,7.006,7.626,7.599
221.935,8.909,6.797,10.952,4.488,3.168,7.083,7.673,7.695
221.946,2.507,1.904,11.132,4.233,3.317,7.066,7.660,7.751
221.956,-2.924,-1.961,11.154,3.541,3.367,7.200,7.809,7.827
221.966,-0.251,0.531,12.382,3.456,3.377,7.242,7.854,7.893
221.976,6.394,2.443,11.441,3.590,3.400,7.256,7.866,7.940
221.987,9.520,-1.587,11.312,3.135,3.395,7.327,7.946,7.983
221.997,5.036,-6.653,11.613,1.529,3.247,7.447,8.108,8.046
222.007,0.366,-5.302,12.885,1.332,3.055,7.522,8.186,8.103
222.018,0.071,3.125,12.353,1.999,2.919,7.690,8.337,8.194
222.028,2.306,13.170,11.965,4.554,3.003,7.733,8.325,8.266
222.038,0.775,8.428,12.483,5.211,3.244,7.764,8.340,8.328
222.049,-4.347,0.179,14.171,4.734,3.433,7.802,8.402,8.385
222.059,-8.169,-3.908,14.753,3.715,3.497,7.893,8.516,8.449
222.069,-4.253,-4.842,10.378,2.990,3.478,7.810,8.462,8.487
222.080,-1.300,-2.952,7.618,2.378,3.380,7.991,8.664,8.555
222.090,-1.099,-1.659,8.100,2.255,3.256,7.904,8.589,8.614
222.100,-1.609,2.910,9.688,2.480,3.157,7.885,8.564,8.645
222.111,3.894,4.735,10.672,2.572,3.085,7.811,8.488,8.649
222.121,2.471,-4.267,9.336,1.182,2.944,7.767,8.488,8.644
222.131,0.531,-9.146,9.760,-0.817,2.593,7.731,8.507,8.632
222.142,7.134,-2.133,10.701,-1.188,2.169,7.880,8.664,8.654
222.152,10.770,5.489,10.406,-0.205,1.869,7.686,8.442,8.648
222.162,-12.545,2.062,12.440,-0.101,1.635,7.625,8.384,8.605
222.173,-14.592,2.809,12.181,0.299,1.450,7.586,8.337,8.577
222.183,-0.251,2.363,7.209,0.320,1.318,7.364,8.106,8.492
222.194,5.324,-3.621,6.562,-0.690,1.136,7.340,8.110,8.412
222.204,4.677,-2.823,9.717,-1.082,0.891,7.235,8.019,8.347
222.214,6.164,1.789,10.536,-0.527,0.717,6.989,7.757,8.228
222.224,-2.292,-4.045,11.477,-1.031,0.555,6.906,7.683,8.094
222.235,-2.960,0.316,11.003,-0.530,0.395,6.882,7.635,7.994
222.245,0.991,8.780,8.294,0.475,0.348,6.771,7.482,7.890
222.256,-2.572,6.322,8.588,1.018,0.384,6.736,7.421,7.788
222.268,-6.150,5.202,9.831,1.036,0.415,6.712,7.389,7.703
222.279,-13.364,2.292,11.340,0.932,0.454,6.624,7.298,7.634
222.289,6.768,-4.497,6.045,0.209,0.463,6.561,7.264,7.570
222.300,10.813,-4.770,5.851,-0.500,0.396,6.527,7.262,7.509
222.311,5.597,0.050,10.694,0.273,0.373,6.683,7.408,7.498
222.321,-5.467,4.634,10.931,0.608,0.394,6.694,7.434,7.519
222.331,-4.095,-6.006,5.197,-0.210,0.366,6.701,7.494,7.549
222.341,5.086,3.290,10.327,0.612,0.327,6.777,7.561,7.596
222.351,1.911,-0.086,10.291,0.244,0.360,6.914,7.709,7.658
222.361,-7.443,-5.252,7.245,-0.650,0.265,7.062,7.881,7.745
222.371,1.947,7.601,8.991,0.565,0.238,7.164,7.948,7.846
222.382,8.744,-4.785,10.148,0.299,0.285,7.144,7.922,7.914
222.392,-6.243,0.610,8.351,1.150,0.305,7.116,7.866,7.944
222.402,-5.841,11.029,8.287,3.012,0.548,7.041,7.745,7.935
222.414,-3.714,7.486,8.114,1.512,0.660,7.066,7.783,7.917
222.425,-2.090,2.299,8.193,-0.711,0.519,7.130,7.879,7.931
222.436,3.506,-9.577,8.747,-1.658,0.319,7.148,7.915,7.944
222.446,0.416,7.422,10.263,0.288,0.210,7.261,7.978,7.983
222.456,-2.665,3.132,9.242,1.120,0.310,7.343,8.038,8.033
222.467,-2.119,-6.179,7.963,-0.523,0.285,7.298,8.040,8.069
222.477,1.451,0.747,8.976,-0.010,0.237,7.341,8.069,8.097
222.487,2.557,1.300,10.392,0.143,0.241,7.399,8.121,8.124
222.497,-2.895,-2.306,10.155,-0.358,0.186,7.442,8.175,8.160
222.508,-5.144,3.743,8.323,0.241,0.157,7.454,8.162,8.192
222.518,1.149,0.970,8.373,0.286,0.167,7.550,8.253,8.228
222.528,5.324,-4.641,11.161,-0.656,0.098,7.757,8.483,8.310
222.539,-3.736,5.920,11.053,0.993,0.105,7.835,8.513,8.406
222.549,-9.225,5.582,8.596,2.269,0.324,7.784,8.434,8.471
222.560,-0.984,-4.785,7.482,0.671,0.450,7.615,8.326,8.474
222.570,8.090,-5.352,8.883,-0.547,0.370,7.510,8.254,8.430
222.580,7.357,2.191,11.664,0.181,0.333,7.639,8.373,8.420
222.591,0.948,4.188,12.562,0.704,0.349,7.579,8.307,8.422
222.601,-7.070,-2.744,9.329,0.130,0.360,7.438,8.183,8.381
222.611,-4.462,-1.013,8.481,0.001,0.307,7.424,8.177,8.333
222.622,0.280,2.708,9.551,0.842,0.327,7.388,8.115,8.299
222.633,0.596,4.181,10.255,1.615,0.436,7.416,8.119,8.265
222.644,-1.681,4.627,9.853,2.067,0.590,7.376,8.064,8.233
222.655,-1.279,4.677,10.205,2.363,0.780,7.347,8.024,8.207
222.667,-2.967,5.202,10.105,2.696,0.968,7.274,7.941,8.179
222.679,-4.663,4.835,10.105,3.130,1.188,7.317,7.971,8.175
222.690,-4.806,5.209,9.810,3.949,1.466,7.364,7.993,8.185
222.702,-6.545,4.634,10.766,4.388,1.787,7.346,7.964,8.204
222.713,-6.976,3.721,11.247,4.866,2.138,7.345,7.948,8.212
222.725,-6.869,6.078,10.730,5.209,2.490,7.424,8.014,8.237
222.736,-6.215,4.397,10.586,5.971,2.884,7.471,8.034,8.271
222.748,-3.549,1.552,11.218,6.625,3.341,7.530,8.066,8.304
222.760,0.071,-2.105,11.103,6.978,3.823,7.645,8.167,8.358
222.771,3.973,-4.706,10.413,6.929,4.269,7.690,8.216,8.415
222.783,6.028,-5.403,9.235,6.249,4.563,7.748,8.297,8.479
222.794,10.224,-2.751,7.913,5.808,4.759,7.776,8.344,8.535
222.805,13.170,-3.190,7.496,5.010,4.842,7.861,8.459,8.591
222.816,8.212,-4.224,7.654,3.927,4.799,7.895,8.523,8.654
222.828,3.901,-8.262,8.165,1.690,4.528,7.867,8.561,8.706
222.839,-6.229,-7.386,11.197,0.165,4.091,7.911,8.639,8.744
222.850,-9.534,-7.436,12.418,-0.583,3.574,7.886,8.635,8.769
222.861,-6.789,-4.037,11.743,-1.274,3.032,7.871,8.635,8.779
222.873,-1.020,-1.544,9.738,-1.272,2.536,7.982,8.740,8.808
222.884,1.925,-1.113,9.666,-1.270,2.092,8.028,8.785,8.842
222.895,0.711,-3.980,10.679,-1.966,1.639,8.110,8.881,8.888
222.907,-4.555,0.208,12.231,-2.011,1.190,8.057,8.824,8.913
222.918,-4.188,1.659,11.771,-1.751,0.807,8.029,8.802,8.918
222.930,-0.036,6.768,10.284,-1.430,0.470,8.007,8.787,8.916
222.941,2.715,4.799,8.100,-0.893,0.248,8.024,8.773,8.913
222.953,5.884,5.676,11.146,1.127,0.251,8.091,8.812,8.928
222.964,3.800,-1.954,7.396,1.734,0.454,8.091,8.807,8.939
222.976,-9.735,-7.687,8.474,1.124,0.604,8.030,8.756,8.938
222.987,1.307,-4.382,12.224,0.341,0.625,7.968,8.710,8.921
222.999,-2.687,-1.077,7.784,0.030,0.560,7.909,8.663,8.891
223.010,3.340,5.166,9.465,0.275,0.483,7.854,8.594,8.845
223.022,0.014,4.627,8.143,0.503,0.420,7.736,8.470,8.777
223.033,2.241,1.688,11.750,1.027,0.491,7.702,8.429,8.722
223.044,-6.617,-1.199,9.875,1.595,0.592,7.696,8.418,8.681
223.056,-3.010,-7.479,6.814,0.744,0.704,7.610,8.360,8.635
223.067,0.718,-0.431,8.847,0.303,0.689,7.525,8.287,8.575
223.078,-0.510,2.033,8.495,-0.142,0.563,7.440,8.218,8.512
223.089,6.746,4.059,9.659,0.286,0.498,7.450,8.234,8.470
223.100,-5.072,1.932,11.118,0.815,0.510,7.489,8.260,8.450
223.111,-2.809,-7.939,6.641,0.425,0.574,7.516,8.307,8.442
223.123,1.005,2.328,8.804,0.727,0.578,7.539,8.320,8.437
223.134,0.179,3.556,7.841,0.783,0.539,7.495,8.285,8.424
223.146,1.458,3.757,11.858,1.395,0.611,7.557,8.341,8.429
223.157,-4.885,-6.473,7.812,1.107,0.727,7.538,8.332,8.442
223.169,3.958,-4.512,8.474,0.890,0.790,7.570,8.366,8.453
223.180,-2.134,0.208,6.440,0.742,0.749,7.536,8.332,8.448
223.191,7.062,2.184,6.569,0.632,0.714,7.541,8.340,8.448
223.202,-5.216,7.113,9.896,1.330,0.703,7.580,8.361,8.454
223.213,-1.501,-0.560,8.387,1.414,0.788,7.583,8.361,8.468
223.224,-6.064,-1.609,13.841,1.892,0.946,7.589,8.356,8.474
223.235,-3.391,-6.085,7.310,1.060,1.021,7.513,8.299,8.467
223.247,-0.021,-3.757,11.628,0.278,0.996,7.442,8.245,8.444
223.258,3.499,-1.925,5.111,-0.554,0.848,7.394,8.225,8.405
223.269,8.111,1.566,11.003,-0.822,0.647,7.326,8.144,8.354
223.280,7.026,2.723,4.342,-0.606,0.467,7.272,8.083,8.300
223.291,4.533,2.270,8.280,-0.289,0.361,7.274,8.079,8.253
223.302,-3.032,-1.163,6.462,-0.167,0.316,7.186,7.989,8.205
223.313,-8.205,-1.709,8.323,-0.062,0.286,7.197,7.995,8.161
223.323,-9.663,-4.548,9.860,-0.175,0.261,7.189,7.989,8.124
223.334,-3.405,-5.431,3.300,-0.252,0.257,7.122,7.946,8.091
223.345,-11.841,-1.113,12.943,-0.526,0.170,7.062,7.887,8.045
223.357,-2.371,5.029,6.512,-0.447,0.043,7.036,7.885,8.006
223.368,2.306,7.522,14.013,0.210,-0.037,7.061,7.900,7.987
223.380,10.181,5.661,7.856,2.275,0.140,7.210,7.995,8.010
223.391,4.088,-6.416,10.270,2.318,0.463,7.358,8.165,8.072
223.403,1.214,-10.152,5.679,1.644,0.724,7.514,8.347,8.172
223.414,-1.710,-4.390,4.823,0.299,0.728,7.590,8.468,8.269
223.426,-7.235,-1.817,10.766,-1.455,0.492,7.663,8.574,8.363
223.437,-7.989,5.546,6.404,-1.826,0.152,7.750,8.674,8.450
223.449,-9.886,9.994,9.149,-1.136,-0.113,7.825,8.739,8.537
223.460,-9.146,9.477,13.934,-0.020,-0.211,7.961,8.858,8.625
223.472,-8.262,8.902,13.826,1.625,-0.086,8.040,8.923,8.734
223.483,-2.651,9.211,13.129,2.364,0.119,8.238,9.138,8.855
223.495,1.257,7.055,13.007,2.697,0.373,8.411,9.322,9.000
223.506,-1.437,1.034,12.591,1.814,0.584,8.645,9.586,9.170
223.518,2.299,-0.481,12.864,0.893,0.635,8.847,9.816,9.363
223.529,6.947,-0.093,13.625,0.059,0.566,9.226,10.218,9.600
223.541,7.005,-0.351,13.137,-0.860,0.406,9.685,10.701,9.904
223.552,3.348,2.076,12.677,-0.659,0.239,10.203,11.214,10.261
223.564,1.839,-3.211,12.274,-0.553,0.162,10.826,11.832,10.685
223.575,6.107,-5.022,12.591,-0.436,0.131,11.534,12.532,11.195
223.587,8.456,-8.787,13.050,-0.626,0.116,12.275,13.273,11.772
223.598,2.011,-8.032,12.138,-1.198,0.015,13.064,14.078,12.399
223.610,4.203,-6.940,10.054,-1.475,-0.160,13.916,14.941,13.082
223.621,-4.325,-2.392,12.641,-1.828,-0.375,14.675,15.707,13.796
223.633,-9.786,-2.277,13.755,-2.066,-0.592,15.381,16.418,14.498
223.644,-1.638,5.561,16.449,-1.758,-0.811,16.024,17.067,15.214
223.656,1.336,5.417,17.670,-0.983,-0.895,16.669,17.705,15.889
223.667,0.308,4.268,11.678,-0.385,-0.877,17.284,18.294,16.537
223.679,2.133,6.093,12.095,0.175,-0.786,17.783,18.770,17.154
223.690,2.952,-2.141,14.653,0.577,-0.592,18.197,19.166,17.705
223.701,-2.536,-5.561,13.834,0.630,-0.393,18.567,19.532,18.207
223.713,-3.678,0.323,12.195,0.542,-0.280,18.826,19.790,18.654
223.724,1.020,4.138,12.267,0.665,-0.196,19.062,20.013,19.022
223.736,-0.481,3.391,12.785,0.920,-0.072,19.227,20.164,19.325
223.747,-9.857,-0.941,13.237,1.200,0.095,19.342,20.267,19.581
223.759,4.605,-4.555,12.468,1.123,0.259,19.406,20.336,19.778
223.770,2.284,-5.036,14.394,1.001,0.377,19.431,20.357,19.918
223.782,-2.773,0.768,12.346,0.990,0.446,19.527,20.451,20.033
223.793,2.392,1.623,12.375,1.289,0.534,19.535,20.447,20.127
223.804,-7.759,1.975,12.562,1.714,0.663,19.561,20.458,20.197
223.816,3.484,4.124,12.677,2.728,0.866,19.570,20.428,20.243
223.827,-1.940,4.555,12.964,3.252,1.125,19.665,20.508,20.291
223.839,5.589,5.625,13.208,3.777,1.409,19.744,20.572,20.351
223.850,-0.826,1.013,10.708,3.589,1.674,19.818,20.651,20.412
223.862,0.351,-0.840,8.998,3.133,1.855,19.858,20.707,20.480
223.873,-4.727,-2.069,10.521,2.805,1.982,19.879,20.740,20.531
223.885,6.042,1.968,11.549,2.831,2.069,19.856,20.717,20.566
223.896,-4.821,-0.114,8.050,2.759,2.156,19.836,20.698,20.586
223.907,-1.372,-0.689,11.441,2.704,2.214,19.796,20.652,20.592
223.919,5.345,2.938,6.871,2.779,2.265,19.713,20.564,20.571
223.930,-1.494,-2.356,10.399,2.551,2.317,19.499,20.358,20.510
223.941,-1.616,0.567,9.537,2.501,2.338,19.348,20.206,20.418
223.952,-4.778,-1.422,9.142,2.355,2.344,19.103,19.956,20.287
223.962,-0.057,1.882,6.864,2.601,2.363,18.759,19.600,20.090
223.974,1.472,-1.753,8.739,2.255,2.362,18.298,19.155,19.794
223.986,-6.258,3.168,12.066,2.504,2.357,17.886,18.741,19.456
223.996,-0.955,1.487,8.847,2.847,2.390,17.495,18.334,19.132
224.006,2.327,2.443,9.594,2.961,2.447,17.080,17.920,18.762
224.017,-9.505,1.401,8.675,3.365,2.523,16.594,17.431,18.344
224.028,-0.646,-1.753,9.127,3.452,2.644,16.051,16.886,17.881
224.039,-5.776,-2.248,7.511,2.957,2.708,15.436,16.289,17.383
224.050,9.311,2.055,11.405,2.801,2.711,14.827,15.699,16.861
224.062,-0.589,2.134,8.172,2.871,2.706,14.270,15.140,16.321
224.073,-5.992,-2.320,8.905,2.978,2.763,13.634,14.507,15.757
224.085,-2.787,-3.506,7.051,2.752,2.779,13.019,13.913,15.170
224.096,-0.409,6.279,12.332,3.074,2.754,12.445,13.345,14.587
224.108,6.013,0.115,7.963,3.092,2.792,11.902,12.801,14.024
224.119,-7.113,-1.623,10.823,3.470,2.882,11.398,12.309,13.473
224.131,2.320,-3.757,3.494,2.523,2.875,10.827,11.804,12.935
224.142,-0.028,7.666,13.891,2.924,2.806,10.317,11.296,12.402
224.153,-0.768,4.821,6.512,3.170,2.813,9.977,10.943,11.931
224.164,0.732,7.846,11.994,5.212,2.987,9.648,10.575,11.515
224.175,-5.101,0.747,9.257,5.355,3.261,9.295,10.207,11.121
224.186,2.083,-2.507,11.419,5.779,3.595,8.967,9.859,10.743
224.197,-5.396,-0.143,11.628,6.583,3.922,8.656,9.541,10.378
224.208,-1.235,-5.676,9.285,6.297,4.254,8.307,9.204,10.009
224.219,-2.507,-4.591,10.672,5.019,4.417,7.858,8.787,9.620
224.231,8.952,-2.758,6.871,4.046,4.414,7.461,8.421,9.233
224.242,-1.156,4.878,10.234,3.886,4.304,7.133,8.081,8.847
224.254,8.269,2.421,4.680,3.872,4.233,6.761,7.711,8.464
224.265,0.237,2.550,12.203,3.658,4.154,6.380,7.310,8.082
224.276,5.094,-1.120,6.433,2.960,4.057,5.953,6.919,7.696
224.287,-1.120,-0.150,13.474,2.691,3.912,5.551,6.516,7.294
224.298,-0.625,-2.421,1.288,2.289,3.769,5.099,6.152,6.909
224.309,-0.028,0.847,8.567,2.783,3.637,4.593,5.649,6.493
224.320,1.947,0.675,3.667,3.154,3.577,4.236,5.272,6.083
224.331,-1.896,2.601,13.618,3.441,3.542,3.762,4.814,5.672
224.342,-2.227,1.401,6.562,3.616,3.548,3.276,4.355,5.238
224.354,-2.910,-4.390,0.671,2.578,3.494,2.720,3.902,4.784
224.365,6.911,-1.264,11.197,2.314,3.365,2.203,3.416,4.319
224.377,3.420,4.541,8.639,3.723,3.355,1.777,2.945,3.850
224.388,-7.034,5.561,3.868,4.684,3.448,1.335,2.476,3.391
224.400,-4.591,-1.559,10.572,3.956,3.537,0.903,2.058,2.938
224.411,0.926,-2.507,13.589,3.187,3.526,0.488,1.636,2.485
224.422,2.054,0.459,7.769,3.179,3.483,0.051,1.191,2.058
224.433,2.148,-0.905,4.924,3.096,3.453,-0.326,0.822,1.631
224.445,5.144,-4.152,7.216,2.705,3.398,-0.622,0.547,1.235
224.456,5.891,-6.380,8.107,2.307,3.339,-0.991,0.210,0.857
224.468,5.575,-8.959,8.481,1.712,3.245,-1.272,-0.040,0.506
224.479,2.435,-7.429,10.794,0.781,3.025,-1.532,-0.271,0.194
224.490,-1.264,-5.489,11.542,0.256,2.732,-1.717,-0.435,-0.079
224.501,-1.314,-3.894,12.095,-0.004,2.411,-1.906,-0.614,-0.320
224.512,4.857,-1.393,12.382,0.343,2.135,-2.001,-0.720,-0.520
224.523,11.136,1.099,13.395,0.792,1.941,-2.005,-0.737,-0.664
224.534,7.817,3.082,12.368,1.467,1.839,-1.880,-0.631,-0.746
224.546,-7.256,0.222,11.074,1.824,1.836,-1.829,-0.590,-0.783
224.557,-6.401,-1.465,10.852,2.080,1.887,-1.812,-0.583,-0.807
224.568,0.380,-0.438,10.557,2.217,1.934,-1.759,-0.539,-0.810
224.579,4.282,0.036,9.939,1.890,1.948,-1.772,-0.539,-0.800
224.590,5.424,4.627,12.289,2.007,1.917,-1.700,-0.464,-0.765
224.601,3.484,3.650,12.519,2.055,1.905,-1.595,-0.365,-0.712
224.612,-0.143,2.076,9.214,2.186,1.928,-1.522,-0.307,-0.661
224.623,2.715,0.632,8.330,2.069,1.943,-1.521,-0.313,-0.634
224.634,6.006,1.041,7.999,1.618,1.894,-1.519,-0.311,-0.612
224.645,5.891,2.751,10.413,1.103,1.771,-1.549,-0.334,-0.604
224.657,2.299,3.391,11.628,0.604,1.587,-1.612,-0.383,-0.617
224.668,-0.646,3.290,12.167,0.515,1.418,-1.649,-0.408,-0.627
224.679,-2.443,-0.984,12.476,0.462,1.307,-1.700,-0.459,-0.657
224.691,1.271,0.891,13.216,0.359,1.178,-1.763,-0.519,-0.691
224.702,1.997,2.457,13.094,0.451,1.051,-1.822,-0.576,-0.724
224.713,2.457,5.590,13.834,0.386,0.928,-1.915,-0.669,-0.769
224.723,-3.563,2.866,13.618,0.368,0.820,-1.981,-0.724,-0.811
