R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,110,1,110,1,50,250,0,0
sysTime,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
86.870,18.671,-0.841,-2.189,-2.161,-1.745
86.882,13.514,-1.575,-2.443,-2.398,-2.016
86.893,-9.131,-2.044,-2.696,-2.636,-2.278
86.905,-36.160,-2.218,-2.986,-2.922,-2.546
86.917,-40.470,-2.118,-3.122,-3.059,-2.774
86.928,-30.653,-1.797,-3.189,-3.130,-2.962
86.940,-18.468,-1.373,-3.138,-3.089,-3.072
86.952,-14.894,-1.298,-3.026,-2.981,-3.109
86.963,-21.906,-1.386,-2.815,-2.764,-3.066
86.975,-32.256,-1.599,-2.597,-2.540,-2.952
86.987,-41.110,-0.755,-2.292,-2.277,-2.778
86.998,-31.629,-0.113,-1.908,-1.919,-2.536
87.010,-16.039,0.201,-1.469,-1.485,-2.232
87.022,-7.422,-0.034,-0.985,-0.991,-1.875
87.033,6.750,-0.256,-0.431,-0.433,-1.454
87.045,16.754,0.114,0.167,0.163,-0.973
87.057,28.106,0.657,0.795,0.776,-0.441
87.068,24.760,0.282,1.402,1.399,0.125
87.080,11.057,-0.072,1.949,1.962,0.704
87.092,2.546,0.000,2.456,2.462,1.278
87.102,14.399,0.576,2.843,2.815,1.723
87.114,-5.802,0.394,3.240,3.204,2.199
87.126,-24.325,0.453,3.551,3.481,2.622
87.138,-22.687,-0.171,3.719,3.650,2.971
87.150,-13.564,-0.989,3.843,3.785,3.245
87.163,2.612,-1.527,3.798,3.761,3.413
87.174,8.579,-1.349,3.637,3.604,3.468
87.186,8.815,-1.567,3.372,3.337,3.423
87.198,13.718,-1.940,3.016,2.981,3.260
87.210,9.917,-2.083,2.536,2.492,2.984
87.223,10.919,-1.701,1.952,1.905,2.617
87.233,-5.577,-1.909,1.459,1.425,2.243
87.245,-10.245,-2.277,0.798,0.777,1.729
87.255,-31.111,-2.555,0.246,0.239,1.259
87.265,15.185,-1.689,-0.313,-0.357,0.765
87.277,1.675,-1.035,-0.960,-1.020,0.142
87.289,12.587,-0.491,-1.625,-1.708,-0.500
87.301,29.872,0.391,-2.247,-2.376,-1.124
87.311,-16.916,-0.885,-2.807,-2.889,-1.661
87.321,-34.240,-2.595,-3.299,-3.329,-2.185
87.331,5.237,-1.771,-3.647,-3.737,-2.686
87.343,-23.627,-2.223,-4.087,-4.184,-3.232
87.355,-11.189,-2.646,-4.408,-4.492,-3.710
87.365,-33.461,-4.888,-4.578,-4.586,-4.033
87.375,-31.687,-4.247,-4.547,-4.578,-4.272
87.385,27.050,-1.469,-4.352,-4.468,-4.407
87.395,3.415,-1.432,-4.118,-4.245,-4.427
87.405,8.937,-1.224,-3.878,-4.020,-4.377
87.415,13.399,-0.350,-3.498,-3.652,-4.228
87.428,9.952,-0.846,-2.980,-3.111,-3.934
87.439,-13.414,-1.293,-2.409,-2.519,-3.558
87.451,-11.164,-1.937,-1.738,-1.805,-3.067
87.461,-47.560,-4.096,-1.190,-1.178,-2.581
87.473,-40.565,-3.608,-0.502,-0.549,-1.991
87.485,7.384,-2.853,0.252,0.160,-1.346
87.495,-44.135,-3.768,0.882,0.820,-0.785
87.505,-0.711,-1.803,1.541,1.404,-0.201
87.515,25.059,-0.696,2.040,1.871,0.373
87.526,15.343,-1.153,2.521,2.360,0.925
87.536,-11.150,-1.676,3.002,2.861,1.458
87.546,-14.419,-2.127,3.430,3.320,1.977
87.556,2.184,-1.839,3.794,3.675,2.452
87.567,-14.242,-2.240,4.091,3.982,2.875
87.577,-1.751,-1.773,4.370,4.237,3.240
87.588,15.301,-1.055,4.626,4.458,3.592
87.599,25.415,-0.599,4.782,4.572,3.886
87.610,18.838,-0.230,4.828,4.596,4.108
87.621,-4.528,-0.718,4.757,4.547,4.236
87.632,-30.776,-1.227,4.550,4.366,4.282
87.643,-21.768,-0.967,4.217,4.035,4.225
87.654,3.285,-0.244,3.767,3.573,4.054
87.665,2.979,0.122,3.271,3.072,3.798
87.676,1.642,0.460,2.772,2.561,3.464
87.687,5.547,0.886,2.193,1.964,3.062
87.699,-12.266,0.913,1.519,1.300,2.569
87.710,11.958,2.056,0.894,0.656,2.035
87.721,-8.945,2.293,0.183,-0.044,1.455
87.733,14.918,3.297,-0.536,-0.791,0.834
87.744,8.511,3.918,-1.103,-1.370,0.214
87.756,13.990,4.098,-1.643,-1.908,-0.372
87.767,24.296,4.219,-2.086,-2.342,-0.923
87.779,37.813,4.218,-2.464,-2.694,-1.439
87.790,50.207,4.362,-2.785,-3.006,-1.893
87.802,46.097,4.116,-2.965,-3.175,-2.264
87.813,56.449,4.364,-3.031,-3.263,-2.556
87.824,11.857,3.180,-3.023,-3.229,-2.736
87.834,-36.036,1.039,-2.964,-3.091,-2.828
87.844,-5.313,1.165,-2.818,-2.961,-2.860
87.854,17.485,2.008,-2.630,-2.787,-2.832
87.864,-9.839,0.953,-2.431,-2.541,-2.743
87.875,2.907,0.994,-2.192,-2.309,-2.611
87.885,8.689,0.744,-1.921,-2.035,-2.435
87.895,-32.296,0.019,-1.635,-1.715,-2.225
87.905,18.885,1.530,-1.334,-1.447,-1.983
87.916,34.996,2.079,-0.960,-1.097,-1.703
87.926,8.135,1.111,-0.610,-0.707,-1.388
87.938,18.805,-0.465,-0.102,-0.172,-0.977
87.950,21.690,-1.014,0.387,0.337,-0.541
87.961,20.345,-0.401,0.926,0.850,-0.078
87.973,22.480,0.327,1.379,1.280,0.399
87.984,22.363,0.652,1.661,1.561,0.820
87.996,26.351,0.435,1.872,1.793,1.187
88.008,23.545,0.275,2.181,2.150,1.508
88.019,15.981,0.088,2.499,2.487,1.843
88.031,4.506,-1.049,2.627,2.651,2.136
88.043,4.728,-0.696,2.881,2.884,2.386
88.054,-1.471,1.103,3.040,2.964,2.606
88.066,-1.756,2.837,3.219,3.081,2.801
88.078,-1.691,2.720,3.260,3.135,2.954
88.089,-8.119,1.216,3.226,3.186,3.076
88.101,-10.774,-0.741,2.966,3.069,3.099
88.113,0.164,-1.935,2.720,2.858,3.030
88.124,22.306,-1.557,2.419,2.507,2.881
88.136,18.210,-0.760,2.128,2.180,2.660
88.148,4.806,-0.880,1.519,1.602,2.334
88.159,2.680,-0.908,0.911,1.019,1.907
88.171,-4.714,-0.616,0.461,0.562,1.460
88.183,-15.100,-0.282,-0.177,-0.094,0.974
88.194,-28.470,-0.477,-0.932,-0.831,0.408
88.204,-43.549,-0.686,-1.516,-1.368,-0.118
88.216,-39.901,-0.857,-2.189,-1.980,-0.744
88.228,-29.140,-0.684,-2.831,-2.627,-1.372
88.240,-23.766,0.140,-3.258,-3.097,-1.965
88.251,-9.124,0.627,-3.617,-3.470,-2.470
88.263,-7.724,0.025,-3.837,-3.673,-2.872
88.275,-10.022,-1.484,-3.931,-3.748,-3.169
88.286,-12.466,-2.140,-3.934,-3.750,-3.376
88.298,-16.980,-2.333,-3.795,-3.605,-3.479
88.310,-6.910,-1.968,-3.673,-3.503,-3.493
88.321,0.703,-1.738,-3.426,-3.284,-3.435
88.333,3.858,-1.666,-3.136,-3.022,-3.312
88.345,-6.317,-1.314,-2.865,-2.789,-3.143
88.356,-19.320,-1.068,-2.404,-2.362,-2.896
88.368,-37.152,-1.659,-1.972,-1.939,-2.578
88.380,-46.518,-2.729,-1.515,-1.490,-2.210
88.391,-41.667,-3.716,-0.922,-0.903,-1.789
88.403,-30.985,-4.442,-0.286,-0.277,-1.303
88.415,-18.807,-4.781,0.345,0.326,-0.780
88.426,-9.663,-4.623,0.852,0.799,-0.265
88.438,-3.198,-3.961,1.329,1.238,0.222
88.450,0.358,-2.710,1.867,1.724,0.708
88.461,1.259,-1.328,2.402,2.213,1.217
88.473,-28.139,-0.697,2.905,2.679,1.738
88.485,-40.862,-1.012,3.340,3.126,2.231
88.495,34.429,1.372,3.700,3.426,2.639
88.506,23.679,1.251,3.872,3.632,3.006
88.516,-36.305,-0.081,4.000,3.832,3.309
88.527,-46.181,-0.576,4.111,4.002,3.577
88.537,18.644,0.785,4.166,4.013,3.790
88.548,23.824,0.815,4.101,3.949,3.926
88.559,16.073,0.314,3.895,3.770,3.979
88.570,-2.224,-0.331,3.477,3.394,3.911
88.582,3.509,-0.400,2.871,2.797,3.703
88.593,19.423,-0.148,2.158,2.069,3.342
88.605,23.544,0.023,1.149,1.061,2.821
88.616,-3.338,-0.423,-0.043,-0.104,2.099
88.627,-13.101,-0.393,-1.454,-1.511,1.178
88.638,6.568,-0.040,-3.055,-3.128,0.078
88.649,1.610,-0.463,-4.784,-4.846,-1.196
88.660,1.220,-0.697,-6.565,-6.618,-2.614
88.671,25.891,0.157,-8.469,-8.563,-4.202
88.682,38.206,0.783,-10.412,-10.551,-5.917
88.693,2.408,0.030,-12.229,-12.348,-7.662
88.705,-10.453,-1.020,-14.051,-14.126,-9.460
88.716,14.969,-1.173,-15.827,-15.876,-11.310
88.727,7.130,-1.699,-17.347,-17.324,-13.002
88.738,-15.835,-2.677,-18.644,-18.593,-14.558
88.750,-1.923,-2.718,-19.682,-19.617,-16.012
88.760,-10.611,-3.321,-20.455,-20.341,-17.257
88.771,-12.764,-3.375,-20.842,-20.765,-18.282
88.782,-9.626,-3.562,-20.951,-20.833,-19.044
88.793,3.835,-3.518,-20.723,-20.603,-19.523
88.804,16.432,-3.626,-20.143,-20.020,-19.716
88.815,16.725,-3.522,-19.255,-19.145,-19.598
88.826,12.343,-4.325,-18.108,-17.995,-19.181
88.837,12.604,-4.548,-16.694,-16.599,-18.501
88.847,-3.119,-5.242,-15.187,-15.097,-17.589
88.859,13.823,-4.282,-13.201,-13.150,-16.255
88.871,19.684,-3.549,-11.140,-11.137,-14.670
88.883,40.345,-3.045,-9.166,-9.189,-12.929
88.894,47.370,-2.869,-7.126,-7.174,-11.099
88.906,34.328,-2.841,-5.149,-5.241,-9.220
88.918,13.778,-2.825,-3.269,-3.390,-7.361
88.930,7.010,-2.984,-1.507,-1.638,-5.505
88.941,4.784,-2.825,0.229,0.080,-3.725
88.953,-9.387,-2.865,1.694,1.549,-2.026
88.964,-25.755,-3.191,2.980,2.836,-0.457
88.976,-37.863,-3.486,4.226,4.070,0.984
88.988,-31.933,-3.547,5.287,5.141,2.316
88.999,-28.135,-3.310,6.052,5.927,3.491
89.011,-21.595,-3.311,6.716,6.594,4.488
89.023,-22.119,-3.895,7.018,6.910,5.267
89.035,-22.339,-5.198,7.109,7.057,5.830
89.046,-25.224,-6.423,7.066,7.083,6.197
89.058,-30.786,-7.172,6.913,6.973,6.395
89.069,-15.610,-6.975,6.780,6.823,6.453
89.081,3.318,-5.732,6.557,6.528,6.407
89.093,13.427,-4.166,6.172,6.059,6.242
89.105,19.198,-2.757,5.831,5.646,5.976
89.116,11.067,-2.506,5.228,5.021,5.603
89.128,5.811,-2.357,4.665,4.442,5.143
89.140,2.625,-2.247,3.987,3.762,4.602
89.151,-3.924,-2.131,3.227,3.013,3.994
89.163,-7.344,-2.220,2.659,2.443,3.378
89.174,-5.051,-2.159,2.134,1.908,2.790
89.186,7.688,-2.156,1.452,1.213,2.189
89.198,27.921,-2.407,0.846,0.599,1.560
89.209,50.223,-2.662,0.292,0.033,0.935
89.221,49.070,-2.840,-0.318,-0.579,0.320
89.233,34.792,-3.164,-0.949,-1.189,-0.303
89.245,10.889,-3.396,-1.496,-1.718,-0.900
89.256,-22.341,-3.535,-1.955,-2.180,-1.453
89.268,-34.672,-4.256,-2.529,-2.760,-1.999
89.280,-28.449,-5.195,-3.034,-3.263,-2.539
89.291,-18.696,-6.005,-3.483,-3.699,-3.057
89.303,8.343,-5.903,-3.857,-4.093,-3.534
89.315,10.988,-4.753,-4.065,-4.375,-3.957
89.326,-7.282,-3.332,-4.039,-4.406,-4.254
89.338,-11.444,-2.286,-3.959,-4.374,-4.433
89.350,0.001,-1.405,-3.763,-4.222,-4.480
89.361,26.793,-0.169,-3.439,-3.922,-4.416
89.373,41.321,0.726,-3.063,-3.533,-4.230
89.385,38.582,2.281,-2.512,-3.009,-3.934
89.397,27.396,3.909,-1.850,-2.397,-3.499
89.409,10.435,4.648,-1.167,-1.742,-2.970
89.420,8.342,4.387,-0.524,-1.076,-2.382
89.432,29.943,4.170,0.154,-0.391,-1.756
89.443,41.396,4.717,0.933,0.369,-1.091
89.455,28.795,5.680,1.682,1.112,-0.379
89.467,5.493,6.137,2.266,1.737,0.321
89.479,-15.028,5.310,2.831,2.353,0.979
89.490,-17.322,3.652,3.317,2.911,1.614
89.502,15.518,3.154,3.831,3.445,2.204
89.514,22.902,2.914,4.262,3.887,2.737
89.525,11.574,2.361,4.589,4.248,3.218
89.537,19.747,1.840,4.833,4.510,3.625
89.549,20.104,1.539,5.027,4.721,3.957
89.560,9.657,0.995,5.092,4.811,4.199
89.572,-2.359,0.537,5.078,4.821,4.361
89.584,-19.663,0.138,4.985,4.745,4.448
89.595,-13.561,-0.003,4.813,4.585,4.447
89.607,-16.163,-1.505,4.320,4.186,4.326
89.619,12.889,-2.728,3.655,3.608,4.030
89.630,27.533,-2.715,2.996,2.945,3.617
89.642,-17.307,-1.494,2.283,2.195,3.080
89.654,-52.775,-0.955,1.591,1.465,2.477
89.665,-36.742,-2.120,0.824,0.732,1.837
89.677,34.032,-2.573,0.096,0.029,1.150
89.689,25.235,-3.240,-0.564,-0.620,0.469
89.701,18.040,-3.199,-1.262,-1.325,-0.215
89.712,22.523,-3.417,-2.004,-2.066,-0.923
89.724,47.166,-3.421,-2.703,-2.774,-1.649
89.735,50.008,-2.407,-3.271,-3.384,-2.337
89.747,25.154,-0.358,-3.711,-3.927,-2.966
89.759,-5.977,0.745,-4.043,-4.314,-3.522
89.771,1.141,1.099,-4.137,-4.423,-3.919
89.782,11.537,1.612,-4.250,-4.553,-4.206
89.794,-1.959,1.195,-4.325,-4.607,-4.423
89.805,2.694,1.295,-4.225,-4.507,-4.545
89.817,24.488,1.650,-4.045,-4.332,-4.560
89.829,30.844,2.443,-3.820,-4.102,-4.484
89.841,20.181,2.661,-3.478,-3.755,-4.313
89.852,17.333,3.090,-2.977,-3.264,-4.044
89.864,5.179,4.021,-2.509,-2.832,-3.693
89.876,-27.305,3.249,-2.007,-2.282,-3.288
89.888,-27.616,2.300,-1.422,-1.640,-2.806
89.899,-31.106,1.376,-0.783,-0.965,-2.237
89.911,-41.954,-0.225,-0.264,-0.378,-1.657
89.923,-27.923,-1.266,0.269,0.225,-1.096
89.934,5.072,-1.309,0.930,0.902,-0.506
89.946,20.605,-0.848,1.606,1.584,0.131
89.958,6.257,-1.046,2.206,2.213,0.764
89.969,2.052,-0.964,2.950,2.954,1.429
89.980,2.113,-0.948,3.498,3.503,2.020
89.990,20.006,-0.584,3.935,3.923,2.592
90.001,34.054,0.189,4.324,4.282,3.092
90.012,35.132,0.218,4.596,4.568,3.554
90.023,27.984,-0.013,4.828,4.834,3.962
90.034,19.169,-0.390,5.001,5.042,4.315
90.045,4.861,-0.673,5.183,5.247,4.620
90.056,0.273,-0.540,5.401,5.459,4.887
90.067,-3.723,-0.474,5.629,5.684,5.143
90.078,-6.374,-0.563,5.928,5.987,5.403
90.089,-2.592,-0.768,6.342,6.408,5.695
90.100,2.382,-0.949,6.915,6.986,6.052
90.111,2.112,-0.828,7.612,7.675,6.495
90.122,8.505,0.182,8.467,8.493,7.064
90.133,16.912,1.077,9.523,9.515,7.755
90.144,21.534,1.819,10.741,10.694,8.591
90.155,22.925,2.257,12.075,12.008,9.572
90.166,21.230,2.250,13.449,13.387,10.671
90.177,16.577,2.051,14.908,14.854,11.883
90.188,9.736,1.836,16.399,16.350,13.186
90.199,17.296,2.268,17.873,17.807,14.534
90.210,10.097,2.362,19.216,19.154,15.902
90.221,-0.863,2.307,20.321,20.271,17.233
90.232,-24.295,1.710,21.235,21.206,18.454
90.243,-49.090,0.715,21.852,21.848,19.521
90.254,-43.410,0.021,22.191,22.210,20.402
90.265,-23.242,0.032,22.271,22.295,21.054
90.276,-0.681,0.611,21.955,21.965,21.431
90.287,35.727,1.117,21.345,21.328,21.534
90.298,41.449,1.104,20.468,20.456,21.349
90.309,17.458,0.874,19.384,19.408,20.909
90.320,17.332,1.582,18.092,18.094,20.218
90.331,29.835,2.036,16.736,16.728,19.333
90.342,51.382,2.653,15.289,15.254,18.266
90.353,59.276,3.145,13.759,13.690,17.054
90.364,50.086,3.366,12.279,12.187,15.743
90.375,37.699,3.287,10.829,10.726,14.386
90.386,9.779,2.579,9.449,9.364,13.036
90.397,12.829,2.425,8.151,8.066,11.700
90.408,22.653,2.707,6.880,6.789,10.405
90.419,40.271,3.242,5.652,5.544,9.087
90.430,50.902,4.041,4.469,4.327,7.814
90.440,51.240,5.090,3.431,3.246,6.638
90.450,-0.637,3.026,2.272,2.167,5.489
90.460,-19.465,2.190,1.257,1.174,4.379
90.472,10.254,2.555,0.174,0.065,3.154
90.484,7.691,2.398,-0.973,-1.069,1.963
90.495,-12.859,2.359,-2.036,-2.123,0.803
90.507,-9.218,3.472,-2.848,-2.982,-0.243
90.519,-22.493,4.329,-3.514,-3.662,-1.158
90.530,-9.493,4.126,-4.187,-4.304,-2.003
90.542,20.739,4.215,-4.694,-4.807,-2.755
90.554,13.090,4.494,-5.015,-5.127,-3.383
90.565,-3.169,4.377,-5.165,-5.259,-3.820
90.577,2.626,4.278,-5.233,-5.317,-4.163
90.588,2.139,3.610,-5.215,-5.269,-4.393
90.599,1.292,2.690,-5.237,-5.249,-4.542
90.610,-10.590,2.148,-5.343,-5.337,-4.661
90.621,14.507,1.958,-5.499,-5.489,-4.778
90.632,35.593,2.189,-5.799,-5.801,-4.939
90.643,32.007,2.451,-6.315,-6.317,-5.190
90.654,18.791,2.685,-7.104,-7.109,-5.603
90.666,25.827,2.925,-8.107,-8.128,-6.175
90.677,22.919,3.098,-9.342,-9.381,-6.940
90.689,-3.765,2.788,-10.767,-10.787,-7.887
90.700,3.243,2.549,-12.473,-12.485,-9.029
90.711,8.590,2.273,-14.327,-14.336,-10.386
90.723,-10.390,2.103,-16.311,-16.299,-11.945
90.735,-19.972,2.135,-18.328,-18.313,-13.661
